kper,kstp,k,i,j,AWq
1,1,0,2,46,-18.104496613415414
1,1,0,3,46,-17.83210384794856
1,1,0,4,46,-17.792575692364295
1,1,0,5,45,-18.98994142864178
1,1,0,6,45,-19.062275588995355
1,1,0,7,44,-19.16466680568216
1,1,0,8,43,-19.17900339317068
1,1,0,8,54,-18.59000957450937
1,1,0,9,43,-19.181785403862943
1,1,0,9,52,-18.61184866470522
1,1,0,9,53,-18.624825938577644
1,1,0,10,42,-19.23720378604546
1,1,0,10,50,-18.571803528408175
1,1,0,10,51,-18.594158566370467
1,1,0,11,42,-19.194404855963867
1,1,0,11,48,-18.551383442401452
1,1,0,11,49,-18.75432605339919
1,1,0,12,9,-22.03382818090225
1,1,0,12,42,-19.21064672143698
1,1,0,12,46,-17.955634625935723
1,1,0,12,47,-18.815900133328412
1,1,0,13,10,-22.114384714515644
1,1,0,13,42,-19.18474710763865
1,1,0,13,44,-18.459380093125173
1,1,0,13,45,-18.619362925136983
1,1,0,13,52,-21.393277421412215
1,1,0,13,53,-21.4365027474907
1,1,0,13,54,-21.449291211373996
1,1,0,13,55,-21.464106508356508
1,1,0,14,10,-22.235128514096765
1,1,0,14,11,-22.27019202524134
1,1,0,14,41,-19.378851117398916
1,1,0,14,42,-19.152902752833178
1,1,0,14,43,-18.384655229445865
1,1,0,14,50,-21.288229246693366
1,1,0,14,51,-21.326995518626557
1,1,0,15,12,-22.347028189404437
1,1,0,15,13,-22.396871600990302
1,1,0,15,41,-19.35081902926578
1,1,0,15,48,-21.239111710074678
1,1,0,15,49,-21.302561527618025
1,1,0,16,14,-19.87284025488944
1,1,0,16,15,-22.371647221216126
1,1,0,16,16,-22.479943573615643
1,1,0,16,17,-22.433902358785364
1,1,0,16,41,-19.52921563826647
1,1,0,16,46,-21.248227804750808
1,1,0,16,47,-21.240459335840633
1,1,0,17,18,-22.51187129268326
1,1,0,17,41,-19.904207293927836
1,1,0,17,42,-21.287450022265133
1,1,0,17,43,-21.284071327061305
1,1,0,17,44,-21.280094787162742
1,1,0,17,45,-21.267975345773838
1,1,0,18,19,-22.47017655123358
1,1,0,18,20,-22.603500092937033
1,1,0,18,40,-17.75884768336595
1,1,0,18,42,-21.33201034426689
1,1,0,19,21,-22.746194155264106
1,1,0,19,40,-18.1767434912014
1,1,0,19,41,-21.45386449302012
1,1,0,20,22,-22.86549592834002
1,1,0,20,39,-19.797854135951727
1,1,0,20,41,-21.40255837727615
1,1,0,21,23,-23.06634338047799
1,1,0,21,36,-22.55580448752886
1,1,0,21,37,-22.398758780017484
1,1,0,21,38,-22.175396139616407
1,1,0,21,39,-21.92389453079051
1,1,0,21,40,-21.77002844194221
1,1,0,21,41,-21.50521482570676
1,1,0,22,24,-23.24901593772963
1,1,0,22,35,-22.919835816199438
1,1,0,23,25,-23.415586505356934
1,1,0,23,26,-23.414161260616076
1,1,0,23,34,-23.27691763654417
1,1,0,24,27,-23.6579606625841
1,1,0,24,28,-23.652907101717418
1,1,0,24,33,-23.63525166502416
1,1,0,25,29,-23.924283931208407
1,1,0,25,33,-23.95916947085789
1,1,0,26,29,-24.300320724880173
1,1,0,26,32,-24.371493206275876
1,1,0,27,30,-22.868554453074267
1,1,0,27,31,-24.71770839939652
1,1,0,27,32,-24.747898037365765
1,1,0,27,33,-24.786192846763544
1,1,0,28,32,-25.321728401588963
1,1,0,28,33,-25.338791818500678
1,1,0,29,31,-25.769015926449036
1,1,0,30,31,-26.379531394993073
1,1,0,31,31,-26.951536827290475
1,1,0,32,30,-27.421733743301466
1,1,0,33,27,-27.341341882320677
1,1,0,33,28,-27.55309340742715
1,1,0,33,29,-27.753311731401205
1,1,0,34,25,-27.40189819334072
1,1,0,34,26,-27.655893048885034
1,1,0,35,22,-27.12693480376963
1,1,0,35,23,-27.370666606203216
1,1,0,35,24,-27.633995252689246
1,1,0,36,14,-25.72477417331274
1,1,0,36,15,-25.87081679494092
1,1,0,36,16,-26.071948519427295
1,1,0,36,17,-26.26670894294201
1,1,0,36,18,-26.489644208123728
1,1,0,36,19,-26.721067876106183
1,1,0,36,20,-26.96623763817044
1,1,0,36,21,-27.256092626594352
1,1,0,37,14,-26.031721825355426
1,1,0,38,12,-26.003203965454574
1,1,0,38,13,-26.157529381437
1,1,0,39,11,-26.152218152446657
1,1,0,40,9,-26.160577249012036
1,1,0,40,10,-26.32003560827218
1,1,0,41,7,-26.31041269813482
1,1,0,41,8,-26.383927981209567
1,1,0,42,6,-26.590522282179606
1,1,0,43,5,-26.854609335794628
1,1,0,44,3,-25.845905924502514
1,1,0,44,4,-26.21748403707439
2,1,0,2,46,-26.704258661644513
2,1,0,3,46,-26.703695365894028
2,1,0,4,46,-26.706228737587505
2,1,0,5,45,-26.751837888689497
2,1,0,6,45,-26.732757018577445
2,1,0,7,44,-26.78118862082179
2,1,0,8,43,-26.818886097329553
2,1,0,8,54,-26.29891614389923
2,1,0,9,43,-26.776490555144516
2,1,0,9,52,-26.370401123024187
2,1,0,9,53,-26.339359136062107
2,1,0,10,42,-26.828895119479885
2,1,0,10,50,-26.407382160083767
2,1,0,10,51,-26.37732277457047
2,1,0,11,42,-26.775360377632335
2,1,0,11,48,-26.447018670345237
2,1,0,11,49,-26.414374641983407
2,1,0,12,9,-28.15251249302053
2,1,0,12,42,-26.72924454541239
2,1,0,12,46,-26.494625187190064
2,1,0,12,47,-26.45913656939076
2,1,0,13,10,-28.200430206684043
2,1,0,13,42,-26.687153780533855
2,1,0,13,44,-26.55396054902049
2,1,0,13,45,-26.514372294118495
2,1,0,13,52,-26.383658160158582
2,1,0,13,53,-26.372489345319085
2,1,0,13,54,-26.370435315488965
2,1,0,13,55,-26.37064101475448
2,1,0,14,10,-28.255415273291728
2,1,0,14,11,-28.235556637828573
2,1,0,14,41,-26.806154387270574
2,1,0,14,42,-26.661914896737482
