kper,kstp,k,i,j,CONFq
1,1,0,1,27,-15.47978653579682
1,1,0,1,28,-15.460305555720804
1,1,0,1,29,-15.431160861897677
1,1,0,1,30,-15.395527018031892
1,1,0,1,31,-15.354540842482724
1,1,0,1,32,-15.308735698448523
1,1,0,1,33,-15.258406389625971
1,1,0,1,34,-15.203782663168628
1,1,0,1,35,-15.14510903387588
1,1,0,1,36,-15.082698641114423
1,1,0,1,37,-15.016991340168964
1,1,0,1,38,-14.948646606543296
1,1,0,1,39,-14.878738113854272
1,1,0,1,40,-14.809240004713903
1,1,0,1,41,-14.74441724830081
1,1,0,1,42,-14.695272706371778
1,1,0,2,24,-15.573028070604334
1,1,0,2,25,-15.55688707356914
1,1,0,2,26,-15.531404499354235
1,1,0,2,27,-15.497257749395882
1,1,0,2,28,-15.467829629790472
1,1,0,2,29,-15.435316074304048
1,1,0,2,30,-15.398253290799907
1,1,0,2,31,-15.356473315022448
1,1,0,2,32,-15.3100694975676
1,1,0,2,33,-15.25917435857556
1,1,0,2,34,-15.203941321031436
1,1,0,2,35,-15.144563178137972
1,1,0,2,36,-15.081297309297
1,1,0,2,37,-15.014493334056258
1,1,0,2,38,-14.944620085971373
1,1,0,2,39,-14.87227178013195
1,1,0,2,40,-14.798045301690177
1,1,0,2,41,-14.721787256943678
1,1,0,2,42,-14.638888305769626
1,1,0,2,43,-14.522637058587378
1,1,0,2,44,-14.41466496236647
1,1,0,2,45,-14.309556386901285
1,1,0,2,46,-14.203496613415414
1,1,0,2,47,-14.21096585084419
1,1,0,3,21,-15.643683240105208
1,1,0,3,22,-15.632410261104141
1,1,0,3,23,-15.613859306930422
1,1,0,3,24,-15.587780911394624
1,1,0,3,25,-15.564732887857037
1,1,0,3,26,-15.538403028377783
1,1,0,3,27,-15.507955255033472
1,1,0,3,28,-15.476221308179564
1,1,0,3,29,-15.441577865789892
1,1,0,3,30,-15.403000622479372
1,1,0,3,31,-15.36006100056925
1,1,0,3,32,-15.312619584081194
1,1,0,3,33,-15.260666337937018
1,1,0,3,34,-15.204262314367622
1,1,0,3,35,-15.143525851953484
1,1,0,3,36,-15.078633314886478
1,1,0,3,37,-15.009819253104439
1,1,0,3,38,-14.93735847736054
1,1,0,3,39,-14.861492262580303
1,1,0,3,40,-14.782209054208458
1,1,0,3,41,-14.698680751446048
1,1,0,3,42,-14.608164499278626
1,1,0,3,43,-14.50591895553875
1,1,0,3,44,-14.40265179357674
1,1,0,3,45,-14.300659359545875
1,1,0,3,46,-14.200103847948562
1,1,0,3,47,-14.207966517229647
1,1,0,3,48,-14.207617792748792
1,1,0,4,18,-15.687946133155304
1,1,0,4,19,-15.681706636643558
1,1,0,4,20,-15.670668690095095
1,1,0,4,21,-15.654039097324713
1,1,0,4,22,-15.638695961301877
1,1,0,4,23,-15.620270800289774
1,1,0,4,24,-15.598057805674234
1,1,0,4,25,-15.574297765989005
1,1,0,4,26,-15.547767272249377
1,1,0,4,27,-15.517980959323182
1,1,0,4,28,-15.485363333545994
1,1,0,4,29,-15.449386842151739
1,1,0,4,30,-15.409469946822238
1,1,0,4,31,-15.36522618572534
1,1,0,4,32,-15.316443031172962
1,1,0,4,33,-15.263024709488771
1,1,0,4,34,-15.204954739959117
1,1,0,4,35,-15.142277914634246
1,1,0,4,36,-15.075091343467353
1,1,0,4,37,-15.003533775292023
1,1,0,4,38,-14.927759930748252
1,1,0,4,39,-14.847878369946013
1,1,0,4,40,-14.763831792794978
1,1,0,4,41,-14.675215398081036
1,1,0,4,42,-14.581225469084636
1,1,0,4,43,-14.481584980614542
1,1,0,4,44,-14.380041507625268
1,1,0,4,45,-14.280337198786729
1,1,0,4,46,-14.196575692364295
1,1,0,4,47,-14.202606421903738
1,1,0,4,48,-14.196778176837327
1,1,0,4,49,-14.183710905545304
1,1,0,5,16,-15.7046155974476
1,1,0,5,17,-15.700983634322931
1,1,0,5,18,-15.693563593839155
1,1,0,5,19,-15.685841454208965
1,1,0,5,20,-15.675523117535388
1,1,0,5,21,-15.662109040683951
1,1,0,5,22,-15.646996880802579
1,1,0,5,23,-15.629267271923617
1,1,0,5,24,-15.608531552365434
1,1,0,5,25,-15.585135135403569
1,1,0,5,26,-15.558718979558648
1,1,0,5,27,-15.528974956880887
1,1,0,5,28,-15.49578717609688
1,1,0,5,29,-15.458821676084444
1,1,0,5,30,-15.417687516553439
1,1,0,5,31,-15.37205938977468
1,1,0,5,32,-15.321706900435792
1,1,0,5,33,-15.26648469336456
1,1,0,5,34,-15.206316567474705
1,1,0,5,35,-15.141183565504853
1,1,0,5,36,-15.071115571282753
1,1,0,5,37,-14.996182457560199
1,1,0,5,38,-14.91647968016019
1,1,0,5,39,-14.832105239317968
1,1,0,5,40,-14.743135507994172
1,1,0,5,41,-14.64963879017624
1,1,0,5,42,-14.551821020304217
1,1,0,5,43,-14.450369515477188
1,1,0,5,44,-14.34612842313015
1,1,0,5,45,-14.233941428641781
1,1,0,5,46,-14.211196666381067
1,1,0,5,47,-14.198525457801743
1,1,0,5,48,-14.182531775240616
1,1,0,5,49,-14.159993363574653
1,1,0,5,50,-14.126543008999896
1,1,0,5,51,-14.104715072833372
1,1,0,6,15,-15.710366413466122
1,1,0,6,16,-15.70773665450632
1,1,0,6,17,-15.704236592528591
1,1,0,6,18,-15.69880358314241
1,1,0,6,19,-15.691815942505155
1,1,0,6,20,-15.682641695679244
1,1,0,6,21,-15.67095855144981
1,1,0,6,22,-15.65690517616802
1,1,0,6,23,-15.640148356731395
1,1,0,6,24,-15.620411171912288
1,1,0,6,25,-15.597586360001696
1,1,0,6,26,-15.57142005290989
1,1,0,6,27,-15.541637846802896
1,1,0,6,28,-15.507993575169767
1,1,0,6,29,-15.470184128366562
1,1,0,6,30,-15.427884482318454
1,1,0,6,31,-15.380799252429945
1,1,0,6,32,-15.328688160537101
1,1,0,6,33,-15.271370647706014
1,1,0,6,34,-15.208721957134799
1,1,0,6,35,-15.140667928306438
1,1,0,6,36,-15.067180849571873
1,1,0,6,37,-14.988276682389543
1,1,0,6,38,-14.904014675981838
1,1,0,6,39,-14.81450564503443
1,1,0,6,40,-14.719948082022597
1,1,0,6,41,-14.620738112590825
1,1,0,6,42,-14.51775023937595
1,1,0,6,43,-14.41296548369671
1,1,0,6,44,-14.310485640821913
1,1,0,6,45,-14.214275588995356
1,1,0,6,46,-14.20515924046375
1,1,0,6,47,-14.187107404018477
1,1,0,6,48,-14.164118097811073
1,1,0,6,49,-14.136300527000081
1,1,0,6,50,-14.103839498170146
1,1,0,6,51,-14.071710227103477
1,1,0,6,52,-14.035921740484348
1,1,0,7,14,-15.713259697388981
1,1,0,7,15,-15.71252360513343
1,1,0,7,16,-15.711201409195539
1,1,0,7,17,-15.70884080852592
1,1,0,7,18,-15.704925105158619
1,1,0,7,19,-15.699267475780566
1,1,0,7,20,-15.69150615534894
1,1,0,7,21,-15.681342629027643
1,1,0,7,22,-15.668592452356627
1,1,0,7,23,-15.652976939932255
1,1,0,7,24,-15.634216413850936
1,1,0,7,25,-15.612067171042305
1,1,0,7,26,-15.58625252054281
1,1,0,7,27,-15.556480780749101
1,1,0,7,28,-15.522459082487213
1,1,0,7,29,-15.483878499048526
1,1,0,7,30,-15.44042665697824
1,1,0,7,31,-15.391810867424997
1,1,0,7,32,-15.337774570557876
1,1,0,7,33,-15.278104363188117
1,1,0,7,34,-15.21263119790839
1,1,0,7,35,-15.141229561702307
1,1,0,7,36,-15.063817051107204
1,1,0,7,37,-14.980356110092941
1,1,0,7,38,-14.890861249043969
1,1,0,7,39,-14.795419986562944
1,1,0,7,40,-14.69424426496479
1,1,0,7,41,-14.587780950641772
1,1,0,7,42,-14.476952520621722
1,1,0,7,43,-14.36403411907941
1,1,0,7,44,-14.258666805682157
1,1,0,7,45,-14.224047058668894
1,1,0,7,46,-14.197439192483383
1,1,0,7,47,-14.169878260201077
1,1,0,7,48,-14.139623915542302
1,1,0,7,49,-14.106169649124237
1,1,0,7,50,-14.069566905832758
1,1,0,7,51,-14.030892169250365
1,1,0,7,52,-13.988497722086176
1,1,0,7,53,-13.942093266949552
1,1,0,8,13,-15.711773793318763
1,1,0,8,14,-15.71354251091153
1,1,0,8,15,-15.714768300170174
1,1,0,8,16,-15.715164005402169
1,1,0,8,17,-15.714412667326691
1,1,0,8,18,-15.712181934610594
1,1,0,8,19,-15.708183805125568
1,1,0,8,20,-15.702085594710653
1,1,0,8,21,-15.693561073806261
1,1,0,8,22,-15.682309549899077
1,1,0,8,23,-15.668012175361024
1,1,0,8,24,-15.650348121563571
1,1,0,8,25,-15.629004797079244
1,1,0,8,26,-15.603662646392717
1,1,0,8,27,-15.573996582883815
1,1,0,8,28,-15.53967978188167
1,1,0,8,29,-15.500382977096603
1,1,0,8,30,-15.45578151599167
1,1,0,8,31,-15.405567154946855
1,1,0,8,32,-15.349458234466685
1,1,0,8,33,-15.287205769297003
1,1,0,8,34,-15.218596220631014
1,1,0,8,35,-15.143452689290957
1,1,0,8,36,-15.061636036772871
1,1,0,8,37,-14.973047346302266
1,1,0,8,38,-14.877634577375687
1,1,0,8,39,-14.775410168055238
1,1,0,8,40,-14.666490337128593
1,1,0,8,41,-14.55113657558098
1,1,0,8,42,-14.429450181866365
1,1,0,8,43,-14.298003393170681
1,1,0,8,44,-14.25361566539668
1,1,0,8,45,-14.215325806901983
1,1,0,8,46,-14.180010000047922
1,1,0,8,47,-14.144488600318667
1,1,0,8,48,-14.10726425604878
1,1,0,8,49,-14.067890112308415
1,1,0,8,50,-14.025837074098181
1,1,0,8,51,-13.982070909075617
1,1,0,8,52,-13.933054632079902
1,1,0,8,53,-13.883427756876987
1,1,0,8,54,-13.80800957450937
1,1,0,9,12,-15.704540794410185
1,1,0,9,13,-15.709541890965863
1,1,0,9,14,-15.7138788850595
1,1,0,9,15,-15.717331712477108
1,1,0,9,16,-15.719741871233495
1,1,0,9,17,-15.72093367940247
1,1,0,9,18,-15.720664429306005
1,1,0,9,19,-15.718633292965254
1,1,0,9,20,-15.71448511372179
1,1,0,9,21,-15.707844373116917
1,1,0,9,22,-15.698335904289202
1,1,0,9,23,-15.685582609498198
1,1,0,9,24,-15.669210375936611
1,1,0,9,25,-15.648850995970157
1,1,0,9,26,-15.624138397770952
1,1,0,9,27,-15.594707852025444
1,1,0,9,28,-15.56019686820117
1,1,0,9,29,-15.520246525756235
1,1,0,9,30,-15.474505954883384
1,1,0,9,31,-15.422639083602746
1,1,0,9,32,-15.364331094784482
1,1,0,9,33,-15.299293086430875
1,1,0,9,34,-15.227264885854314
1,1,0,9,35,-15.148016592203312
1,1,0,9,36,-15.061349250881623
1,1,0,9,37,-14.967094696743406
1,1,0,9,38,-14.865115016991535
1,1,0,9,39,-14.755307062841606
1,1,0,9,40,-14.637650451433139
1,1,0,9,41,-14.512529976898982
1,1,0,9,42,-14.38259777823599
1,1,0,9,43,-14.262785403862942
1,1,0,9,44,-14.23218364612844
1,1,0,9,45,-14.193093773148043
1,1,0,9,46,-14.1520119080649
1,1,0,9,47,-14.109784766891131
1,1,0,9,48,-14.06578092071577
1,1,0,9,49,-14.020745639034697
1,1,0,9,50,-13.971989825032257
1,1,0,9,51,-13.92638995296555
1,1,0,9,52,-13.865848664705219
1,1,0,9,53,-13.837825938577645
1,1,0,9,54,-13.843369843483533
1,1,0,10,11,-15.68945816825173
1,1,0,10,12,-15.699028293101637
1,1,0,10,13,-15.707460717904219
1,1,0,10,14,-15.714587772041963
1,1,0,10,15,-15.720431530270023
1,1,0,10,16,-15.725054014476715
1,1,0,10,17,-15.72844239951242
1,1,0,10,18,-15.730434084581386
1,1,0,10,19,-15.730711675725455
1,1,0,10,20,-15.728861484180591
1,1,0,10,21,-15.724435623234875
1,1,0,10,22,-15.716984115059493
1,1,0,10,23,-15.706064052841448
1,1,0,10,24,-15.69124271545888
1,1,0,10,25,-15.672097814709755
1,1,0,10,26,-15.648215235257428
1,1,0,10,27,-15.619187199470034
1,1,0,10,28,-15.584611599729296
1,1,0,10,29,-15.544092738497348
1,1,0,10,30,-15.497244137148797
1,1,0,10,31,-15.443692844701324
1,1,0,10,32,-15.383083916289845
1,1,0,10,33,-15.315084052057138
1,1,0,10,34,-15.239384033856105
1,1,0,10,35,-15.155699857621322
1,1,0,10,36,-15.063772138473276
1,1,0,10,37,-14.963362219821107
1,1,0,10,38,-14.854239117355512
1,1,0,10,39,-14.736133586990768
1,1,0,10,40,-14.608565653120078
1,1,0,10,41,-14.470185322530174
1,1,0,10,42,-14.31620378604546
1,1,0,10,43,-14.256012614839332
1,1,0,10,44,-14.208813882440133
1,1,0,10,45,-14.162169108188717
1,1,0,10,46,-14.114200145033951
1,1,0,10,47,-14.065612470762726
1,1,0,10,48,-14.01378382491675
1,1,0,10,49,-13.965469162005004
1,1,0,10,50,-13.902803528408175
1,1,0,10,51,-13.873158566370467
1,1,0,10,52,-13.87732002870251
1,1,0,10,53,-13.869815508411282
1,1,0,10,54,-13.871347128996
1,1,0,10,55,-13.881715147285078
1,1,0,11,10,-15.661788480172078
1,1,0,11,11,-15.6792760878079
1,1,0,11,12,-15.694073699640647
1,1,0,11,13,-15.706137743604177
1,1,0,11,14,-15.716065183567377
1,1,0,11,15,-15.724281923695305
1,1,0,11,16,-15.731163319362974
1,1,0,11,17,-15.736933921292781
1,1,0,11,18,-15.741516779399884
1,1,0,11,19,-15.74451790463231
1,1,0,11,20,-15.745400890623191
1,1,0,11,21,-15.743610493753462
1,1,0,11,22,-15.73860938168431
1,1,0,11,23,-15.729882384165013
1,1,0,11,24,-15.716934997632201
1,1,0,11,25,-15.69929060166982
1,1,0,11,26,-15.676486494592336
1,1,0,11,27,-15.64807000592253
1,1,0,11,28,-15.61359591064284
1,1,0,11,29,-15.572625906994048
1,1,0,11,30,-15.52473037301522
1,1,0,11,31,-15.46949176854017
1,1,0,11,32,-15.40650857308161
1,1,0,11,33,-15.33539875696044
1,1,0,11,34,-15.255802090777735
1,1,0,11,35,-15.167380773376802
1,1,0,11,36,-15.069818094393
1,1,0,11,37,-14.962815759639305
1,1,0,11,38,-14.846091990344963
1,1,0,11,39,-14.71937973974051
1,1,0,11,40,-14.58239457383129
1,1,0,11,41,-14.434612868135247
1,1,0,11,42,-14.274404855963866
1,1,0,11,43,-14.225980056883731
1,1,0,11,44,-14.174308481172265
1,1,0,11,45,-14.12167816505454
1,1,0,11,46,-14.065797349226312
1,1,0,11,47,-14.013144593818286
1,1,0,11,48,-13.946383442401451
1,1,0,11,49,-13.912326053399187
1,1,0,11,50,-13.91176894007069
1,1,0,11,51,-13.897243812355516
1,1,0,11,52,-13.88765805212049
1,1,0,11,53,-13.879977647561173
1,1,0,11,54,-13.877679402535179
1,1,0,11,55,-13.879419589840463
1,1,0,12,9,-15.59982818090225
