time,spring,awanui,poukawa,pk4,pk4-spr-diff,pk4-conf-diff
1.0,37.749079290057985,34.77609340742715,38.294859035536284,37.749079290057985,-30.159079290057985,-23.749079290057985
2.0,37.3005591183567,33.93776773520438,37.88686852330023,37.3005591183567,-29.707102451690034,-23.300559118356702
3.0,36.74688578032732,33.113746652452754,37.408438153468744,36.74688578032732,-29.15407184032732,-22.794806832958898
4.0,36.13686850756397,32.316565069017145,36.86754491590416,36.13686850756397,-28.545217963563967,-22.23376324440607
5.0,35.50547781767975,31.555245551808866,36.2915820452792,35.50547781767975,-27.915299665679747,-21.65134623873238
6.0,34.87250411442136,30.834541377050847,35.70058040392807,34.87250411442136,-27.283562810421362,-21.067346219684516
7.0,34.249723495223066,30.156224974793172,35.10818934723044,34.249723495223066,-26.663135071223067,-20.49353928469675
8.0,33.6445161112691,29.520340399673117,34.52383399232712,33.6445161112691,-26.059098375269098,-19.937305584953307
9.0,33.06162962448664,28.925978606858134,33.95411667003488,33.06162962448664,-25.477334104486644,-19.403392782381378
10.0,32.504099487763824,28.371711110333976,33.40365859740813,32.504099487763824,-24.920823431763825,-18.894836329869086
11.0,31.973773991362187,27.85582901367581,32.875628780088704,31.973773991362187,-24.392977983362186,-18.413484517677976
12.0,31.471483378834897,27.376466637839457,32.37189882905927,31.471483378834897,-23.892246882834897,-17.960167589361212
13.0,30.997792983897636,26.931740340884183,31.89397098098234,30.997792983897636,-23.421450047897636,-17.535450878634478
14.0,30.552560460180082,26.519688959245734,31.442411951526786,30.552560460180082,-22.978878132180082,-17.13919203912745
15.0,30.135288135652704,26.13837977483212,31.01729823692243,30.135288135652704,-22.563719647652704,-16.7708933988106
16.0,29.745217687907353,25.785920865344902,30.618330927498356,29.745217687907353,-22.176524439907354,-16.42979663527577
17.0,29.3814004111439,25.460473188901727,30.244926892212987,29.3814004111439,-21.815342075143903,-16.114953042722846
18.0,29.04275326057198,25.16026055622272,29.896292342974274,29.04275326057198,-21.478384188571983,-15.825279576361455
19.0,28.72810372961722,24.883577193797155,29.571481996243406,28.72810372961722,-21.165083081617222,-15.55960372961722
20.0,28.436225630297525,24.628793116279475,29.269446482222254,28.436225630297525,-20.874466078297527,-15.31669931450805
21.0,28.16586742674049,24.39435761779424,28.989070164599084,28.16586742674049,-20.604710978740492,-15.095314795161542
22.0,27.915774470002297,24.178801183572343,28.729201128696374,27.915774470002297,-20.357073798002297,-14.894195522633876
23.0,27.68470624207416,23.980736093962868,28.488674771675843,27.68470624207416,-20.12869681807416,-14.712100978916265
24.0,27.47144952214381,23.798855961049178,28.26633216860668,27.47144952214381,-19.919853890143813,-14.547817943196442
25.0,27.274828229154682,23.63193440791493,28.06103417824201,27.274828229154682,-19.72903623715468,-14.400170334417838
26.0,27.093710564211285,23.47882307273478,27.871672081540595,27.093710564211285,-19.555580532211287,-14.268026353684968
27.0,26.927013968794924,23.338449094342362,27.69717540629447,26.927013968794924,-19.397019432794924,-14.150303442479133
28.0,26.773708325721426,23.209812212728202,27.53651747654678,26.773708325721426,-19.254319461721426,-14.045971483616162
29.0,26.63281775586951,23.09198159702742,27.388719131028726,26.63281775586951,-19.12437960386951,-13.954054597974773
30.0,26.50342130224219,22.98409249493345,27.252850976845895,26.50342130224219,-19.00371442224219,-13.87363182855798
31.0,26.384652741726146,22.8853427810517,27.128034480101086,26.384652741726146,-18.893499373726147,-13.80383695225246
32.0,26.275699722244116,22.794989467372712,27.013442141652376,26.275699722244116,-18.794886378244115,-13.743857616980957
33.0,26.175802387420298,22.712345226655934,26.908296961825577,26.175802387420298,-18.7044099074203,-13.692933966367665
34.0,26.084251621231473,22.636774968906508,26.811871361057097,26.084251621231473,-18.620068197231475,-13.650356884389367
35.0,26.000387020420185,22.567692502123435,26.72348569284487,26.000387020420185,-18.546266468420185,-13.615465967788605
36.0,25.923101117430356,22.504364100862222,26.64194004314001,25.923101117430356,-18.479798045430357,-13.587153749009302
37.0,25.8524989763172,22.446564211131108,26.56739843450007,25.8524989763172,-18.4173280163172,-13.565525292106672
38.0,25.787974813581965,22.393796935604705,26.49924856017136,25.787974813581965,-18.360086933581965,-13.549974813581963
39.0,25.729008407752332,22.345623223496105,26.436946798616635,25.729008407752332,-18.31070246375233,-13.535675074418997
40.0,25.6751281432107,22.301647412929473,26.380000861438276,25.6751281432107,-18.2626872392107,-13.526461476544032
41.0,25.625903805246967,22.261509381516973,26.32796061378919,25.625903805246967,-18.21926038124697,-13.521903805246966
42.0,25.58094151005934,22.224879863886088,26.280413235322833,25.58094151005934,-18.17912483005934,-13.521608176726005
43.0,25.539880033485886,22.19145729859977,26.236979725620387,25.539880033485886,-18.143130961485888,-13.525213366819218
44.0,25.502387903930593,22.160965374169294,26.197312030946012,25.502387903930593,-18.108506719930595,-13.532387903930593
45.0,25.468160934382386,22.133150935985547,26.161090542535494,25.468160934382386,-18.079853262382386,-13.542827601049051
46.0,25.43692003566752,22.107782115417766,26.12802185160195,25.43692003566752,-18.05246048366752,-13.556253369000851
47.0,25.4084092324753,22.084646620600214,26.09783670067015,25.4084092324753,-18.0247820004753,-13.5724092324753
48.0,25.382393841225394,22.063550160240794,26.070288097082265,25.382393841225394,-17.999148241225395,-13.59106050789206
49.0,25.358658786749515,22.04431498514466,26.045149567899283,25.358658786749515,-17.977978250749516,-13.611992120082848
50.0,25.33623049432438,22.02761567060011,26.020613689172453,25.33623049432438,-17.95761051832438,-13.634230494324378
51.0,25.31579748049851,22.011880834105426,25.99852352573266,25.31579748049851,-17.939695800498512,-13.658464147165176
52.0,25.2971867391519,21.997280746155678,25.978608298155994,25.2971867391519,-17.9241638991519,-13.684520072485233
53.0,25.280312738191913,21.983869770153483,25.96064488591938,25.280312738191913,-17.911238178191912,-13.712312738191912
54.0,37.34985918003752,33.994362729675814,38.422452819843805,37.34985918003752,-999.0,-25.826525846704186
55.0,36.84845247972918,33.149448113365146,38.02742497886333,36.84845247972918,-999.0,-22.848452479729183
56.0,36.26396588125596,32.27945205990897,37.53565759761331,36.26396588125596,-999.0,-22.283314893085674
57.0,35.62440289898442,31.4319981903796,36.96867612722329,35.62440289898442,-999.0,-21.663525942123897
58.0,34.96117713312903,30.620505152456055,36.35990286407324,34.96117713312903,-999.0,-21.020074207578272
59.0,34.29463495641828,29.85236529488641,35.73214153334615,34.29463495641828,-999.0,-20.373306062177292
60.0,33.6378645018646,29.131150679979807,35.100897935433984,33.6378645018646,-999.0,-19.73630963893338
61.0,32.99946821744892,28.457876647190393,34.47706903647646,32.99946821744892,-999.0,-19.117687385827473
62.0,32.38513387248824,27.83196661617698,33.86844198773579,32.38513387248824,-999.0,-18.523127072176557
63.0,31.798546853098742,27.25189979314535,33.280557234306734,31.798546853098742,-999.0,-17.956314084096828
64.0,31.241957887695136,26.71561990749831,32.7172588318868,31.241957887695136,-999.0,-17.41949915000299
65.0,30.716339161784738,26.220668498258537,32.18083304906034,30.716339161784738,-999.0,-16.913654455402362
66.0,30.222382886510143,25.764754702527462,31.673105457426562,30.222382886510143,-999.0,-16.439472211437536
67.0,29.759901538810936,25.345359643178192,31.19478707834877,29.759901538810936,-999.0,-15.996764895048097
68.0,29.32827208856595,24.960013488961412,30.745980460127292,29.32827208856595,-999.0,-15.584909476112879
69.0,28.926558295637246,24.606323570415853,30.326325398501034,28.926558295637246,-999.0,-15.202969714493943
70.0,28.553601189935407,24.281994639404168,29.935114335982952,28.553601189935407,-999.0,-14.849786640101872
71.0,28.208090282512234,23.98484184429363,29.571385626169725,28.208090282512234,-999.0,-14.524049763988469
72.0,27.888619670163195,23.71279804654122,29.23399844151569,27.888619670163195,-999.0,-14.224353182949196
73.0,27.593731954536622,23.463917021462645,28.921692506244828,27.593731954536622,-999.0,-13.949239498632393
74.0,27.32195230802193,23.236373724203915,28.633135354226066,27.32195230802193,-999.0,-13.69723388342747
75.0,27.071814582437582,23.028462482498906,28.36695937301008,27.071814582437582,-999.0,-13.466870189152889
76.0,26.841881006096596,22.838593740609547,28.12179051700587,26.841881006096596,-999.0,-13.256710644121672
77.0,26.6307567298701,22.665289809731394,27.896270252013814,26.6307567298701,-999.0,-13.065360399204945
78.0,26.437100250583143,22.507179959963196,27.689072023164552,26.437100250583143,-999.0,-12.891477951227754
79.0,26.259630550419693,22.36299510264203,27.49891331188036,26.259630550419693,-999.0,-12.733782282374074
80.0,26.09713163592463,22.231562248920138,27.324564158474207,26.09713163592463,-999.0,-12.591057399188779
81.0,25.948455033188054,22.111798883813623,27.164852869753883,25.948455033188054,-999.0,-12.462154827761971
82.0,25.812520691682003,22.002707359834755,27.0186695005106,25.812520691682003,-999.0,-12.345994517565689
83.0,25.688316663807246,21.903369387519916,26.884967589714922,25.688316663807246,-999.0,-12.2415645210007
84.0,25.574897857116913,21.812940679495394,26.7627645429209,25.574897857116913,-999.0,-12.147919745620134
85.0,25.47138409867237,21.73064578865273,26.651140978660486,25.47138409867237,-999.0,-12.064180018485361
86.0,25.376957703820846,21.65577316845143,26.549239295861884,25.376957703820846,-999.0,-11.989527654943606
87.0,25.290860703034586,21.587670473540353,26.456261669340158,25.290860703034586,-999.0,-11.923204685467113
88.0,25.21187241515156,21.525502614541413,26.37089039921042,25.21187241515156,-999.0,-11.863990428893857
89.0,25.140050307203467,21.469051510781046,26.293192962408394,25.140050307203467,-999.0,-11.811942352255532
90.0,25.074720172007673,21.417777830586868,26.22248545793989,25.074720172007673,-999.0,-11.766386248369505
91.0,25.015300144563156,21.371204472628023,26.158147157499357,25.015300144563156,-999.0,-11.726740252234757
92.0,24.96126372945881,21.328902885144323,26.09961604299127,24.96126372945881,-999.0,-11.690738830400937
93.0,24.912132181757435,21.29048531586769,26.0463797335738,24.912132181757435,-999.0,-11.659642275970088
94.0,24.86746900610384,21.25559950428029,25.99797007619193,24.86746900610384,-999.0,-11.633014093587015
95.0,24.826875738001334,21.223924866556622,25.95395906441549,24.826875738001334,-999.0,-11.610455818755035
96.0,24.789988490412004,21.195169462691453,25.91395539045933,24.789988490412004,-999.0,-11.591603564436229
97.0,24.7564749715353,21.169067409495195,25.87760139211255,24.7564749715353,-999.0,-11.576125038830051
98.0,24.726031823532168,21.145376587595273,25.84457028788444,24.726031823532168,-999.0,-11.563716884097444
99.0,24.698382205035696,21.123876569881837,25.81456364437279,24.698382205035696,-999.0,-11.554102258871495
100.0,24.67327357553968,21.104366733152965,25.787309043381267,24.67327357553968,-999.0,-11.547028622646007
101.0,24.650475656662742,21.086664530064503,25.76255792797593,24.650475656662742,-999.0,-11.542265697039593
102.0,24.629086533463536,21.07142375488691,25.738636877823005,24.629086533463536,-999.0,-11.53891156711091
103.0,24.60968897044749,21.05709290407001,25.717166388604408,24.60968897044749,-999.0,-11.53754899736539
104.0,24.59209396268426,21.04384090742752,25.69788647429684,24.59209396268426,-999.0,-11.537988982872685
105.0,24.57620751225284,21.031719295251754,25.68056612567959,24.57620751225284,-999.0,-11.540137525711788
106.0,24.561877930679895,21.02068153536473,25.66499365593316,24.561877930679895,-999.0,-11.54384293740937
