Iteration,Group,Pname,Category,Subcategory,Mean,Std,CV,N_Params
9,pg5,stosslayer1-cn,Storage,S-constant,5.135587667213777,16.8497987819059,328.0987468966227,1
9,pg6,rchss-gr,Recharge,RCH-steady,2.6774887267562315,6.569274023146513,245.35207030003696,191
9,pg7,rchss-pp,Recharge,RCH-steady,2.01556059707034,5.196918084188045,257.8398333318222,29
9,pg8,rchss-cn,Recharge,RCH-steady,1.8493717670277303,7.520235082192801,406.63728171211125,1
9,pg9,rchtr-gr,Recharge,RCH-transient,4.293446755541652,10.605954660489733,247.02657944460077,191
9,pg10,rchtr-pp,Recharge,RCH-transient,2.2206079085217048,5.699560585393635,256.6666795845074,29
9,pg11,rchtr-cn,Recharge,RCH-transient,3.334767189325276,7.62157285630656,228.5488738375357,1
9,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,471373.4986175996,6000848.521459138,1273.0559819459238,419
9,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,264974.80543985503,3909123.9506167253,1475.2813740640836,1
9,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,98628.29435123154,1995877.3470161064,2023.6356718371908,25
9,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,97573.93545148897,1192457.5561051017,1222.10665234258,1
9,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,317271.62259467685,5032699.764941946,1586.24327123367,12
9,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,117672.83844929174,1721416.0844674218,1462.8831148738068,1
9,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,510377.7681351778,6889574.9241292775,1349.8971456579036,1423
9,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,1693.0668750609643,14047.853165661865,829.7281916377949,1
9,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.010541419814554486,0.16630060778187133,1577.5921147952092,419
9,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.013457229151951565,0.17137620998032807,1273.4880861821032,1
9,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.014921956276398664,0.16156555637898423,-1082.7370981814538,25
9,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.03303941437682822,0.1591791818656897,-481.7857243175836,1
9,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.0010607142388986746,0.1713984092435887,-16158.77330180364,12
9,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.036328270403371256,0.16584980209871036,-456.5309613069813,1
9,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.05965963437688208,0.16193493659286193,-271.4313258607753,1423
9,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.04647811519103567,0.15441269283662207,-332.22666668377286,1
10,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.719418628884429,6.934468737297507,254.99820673590787,191
10,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,5.493287578138,12.298351078212837,223.87961495330043,29
10,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,9.761435370594956,16.78408452275309,171.94279207454412,1
10,pg3,stosslayer1-gr,Storage,S-grid,11.348848540269422,56.36846769732213,496.688871098318,191
10,pg4,stosslayer1-pp,Storage,S-pilot,14.278426260470829,81.72676194207246,572.3793396498413,29
10,pg5,stosslayer1-cn,Storage,S-constant,5.162876652294542,16.899725736080914,327.3315803229611,1
10,pg6,rchss-gr,Recharge,RCH-steady,2.692547913710513,6.593902156383701,244.89451507278318,191
10,pg7,rchss-pp,Recharge,RCH-steady,2.0092749243573893,5.1788761970484245,257.748510881593,29
10,pg8,rchss-cn,Recharge,RCH-steady,1.8328789382613704,7.209842377462026,393.3616250891686,1
10,pg9,rchtr-gr,Recharge,RCH-transient,4.290204081566743,10.520584694544132,245.22340882912292,191
10,pg10,rchtr-pp,Recharge,RCH-transient,2.2394418086776398,5.7417531884150375,256.39215835688384,29
10,pg11,rchtr-cn,Recharge,RCH-transient,3.3648110040007704,7.66479510953656,227.79273785134131,1
10,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,443816.4622590208,5593222.1705432935,1260.2556791322827,419
10,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,274906.6163943988,4041644.928557586,1470.1883066936377,1
10,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,98527.18079153656,1981128.9646641058,2010.7435823783196,25
10,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,98736.21014514902,1203422.3542112673,1218.825750393046,1
10,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,297950.44406933495,4741095.232951187,1591.236169410744,12
10,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,128486.72184916465,1877245.4519556116,1461.0423746037975,1
10,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,422260.3595174288,5812527.222023552,1376.5268491378813,1423
10,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,1690.0700337842804,14412.56954162723,852.7794265043364,1
10,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.010589080882168977,0.16632289065040956,1570.7018626185184,419
10,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.014016408647258173,0.1706589247101403,1217.565276562651,1
10,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.01522094873387156,0.16166070283932937,-1062.0934717399168,25
10,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.034313626582071065,0.15922102350654038,-464.0168917316763,1
10,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.00019763884534639795,0.1712203429665469,-86632.94033440246,12
10,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.03605355649421065,0.1656877304998986,-459.5600174049518,1
10,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.06042673324704116,0.1620259282120243,-268.1361700451646,1423
