Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
31,32.0,2,31,32.0,7.478963437695342,12.482868421052633,7.634142822810581,8.074000465393066,7.480813343999999,11.935474259711414,11.973653261039985,-5.00390498335729,-0.0018499063046562014,4.330568401203637,3.890710758621152,0.0292369643028038,-0.0089420370257666,0,0,30,0,0,-2210.988429,-298.94062373331724,-11.973653261039985,-23286.897279857138,-11.935474259711414,-25497.88570885714
32,33.0,2,32,33.0,7.473123570165745,12.433894736842106,7.629809489477248,8.073800465393067,7.47139248,11.833336288502496,11.871193709129807,-4.960771166676361,0.0017310901657454636,4.232520303541133,3.788529327625314,0.0289935045158848,-0.0088639161114265,0,0,30,-150,-3,-2195.9122859999998,-296.3822920335569,-11.871193709129807,-22335.579474857142,-11.833336288502496,-24681.49176085714
33,34.0,2,33,34.0,7.459447062636147,12.38492105263158,7.623809489477248,8.073800465393067,7.464183424,11.732335951051926,11.769875372796989,-4.9254739899954325,-0.0047363613638529145,4.137279218001879,3.68728824208606,0.0287527564272007,-0.0087866653178618,0,0,30,0,0,-2195.9122859999998,-293.8524555574064,-11.769875372796989,-21394.968589885713,-11.732335951051926,-23590.880875885712
34,35.0,2,34,35.0,7.45140451510655,12.335947368421056,7.61771425138201,8.073600465393065,7.454120551999999,11.632460576074578,11.669685540863474,-4.884542853314506,-0.002716036893448681,4.043261014523496,3.587374800512441,0.0285146898309278,-0.0087102749579681,0,0,30,0,0,-2180.836143,-291.3507969177944,-11.669685540863474,-20278.094758885713,-11.632460576074578,-22458.930901885713
35,36.0,2,35,36.0,7.450949247576952,12.286973684210528,7.611904727572486,8.073400465393066,7.443303071999999,11.533660497776316,11.570570446077888,-4.836024436633576,0.00764617557695324,3.950029219063608,3.488533481243028,0.0282734488597764,-0.0086364994417937,0,0,30,-150,-3,-2165.7599999999998,-288.8761320821241,-11.570570446077888,-19094.672664171427,-11.533660497776316,-21410.432664171425
36,37.0,2,36,37.0,7.434854540047355,12.238,7.606571394239153,8.073000465393065,7.43517096,11.435976245966929,11.47257149233117,-4.803145459952645,-0.0003164199526448641,3.857440191109098,3.391011119955186,0.0280353393813239,-0.0085599069829189,0,0,30,0,0,-2136.15,-286.42930474808435,-11.47257149233117,-18325.733203028565,-11.435976245966929,-20461.883203028567
37,38.0,2,37,38.0,7.424741632517757,12.193333333333335,7.602285679953439,8.072600465393066,7.427887879999999,11.339402956637574,11.375689601818326,-4.768591700815578,-0.003146247482241904,3.764918816276368,3.294604030836741,0.0278015395922324,-0.0084851055885195,0,0,30,0,0,-2107.62460584,-284.0103159393404,-11.375689601818326,-17568.480023502856,-11.339402956637574,-19676.104629342855
38,39.0,2,38,39.0,7.41539196498816,12.148666666666667,7.598380918048677,8.072200465393067,7.418305943999999,11.243897247533637,11.279881306273117,-4.733274701678507,-0.0029139790118390962,3.673089052933668,3.199269505589278,0.0275727234487099,-0.0084113352907717,0,0,30,0,0,-2078.0146058399996,-281.6180491562018,-11.279881306273117,-16883.78067978857,-11.243897247533637,-18961.79528562857
39,40.0,2,39,40.0,7.408194577458564,12.104,7.595904727572487,8.071800465393066,7.412440903999999,11.149462509427329,11.185149341247696,-4.695805422541436,-0.004246326541435863,3.58090537631581,3.105009638495231,0.02734759446097,-0.0083392373593991,0,0,30,0,0,-2049.4892116799997,-279.252692334911,-11.185149341247696,-16499.769240805712,-11.149462509427329,-18549.258452485712
40,41.0,2,40,41.0,7.396145029928966,12.059333333333337,7.593857108524867,8.071600465393066,7.406643423999999,11.056073573738024,11.091465272388795,-4.663188303404371,-0.010498394071033701,3.48934081393711,3.011597457068911,0.0271243487239534,-0.0082673499268182,0,0,30,0,0,-2034.9553546799998,-276.9134696331631,-11.091465272388795,-16161.453296948572,-11.056073573738024,-18196.40865162857
