kper,kstp,k,i,j,CONFq
1,1,0,4,33,-0.0006021664285320583
1,1,0,4,34,0.0005724873468686553
1,1,0,4,35,0.001807661453078424
1,1,0,4,36,0.0030978716861547184
1,1,0,4,37,0.004437311091654905
1,1,0,4,38,0.005820243046652962
1,1,0,4,39,0.007241971533089142
1,1,0,4,40,0.008700914644066415
1,1,0,4,41,0.010201424681572036
1,1,0,4,42,0.01175404040846928
1,1,0,4,43,0.013358699908883054
1,1,0,4,44,0.014945528765586857
1,1,0,4,45,0.016453275684444435
1,1,0,4,46,0.017705015994531337
1,1,0,4,47,0.018126953161102577
1,1,0,4,48,0.01864920133227166
1,1,0,4,49,0.019262398723084218
1,1,0,5,16,-0.010396266783732955
1,1,0,5,17,-0.010326563867682381
1,1,0,5,18,-0.010192795563371604
1,1,0,5,19,-0.010002513224836918
1,1,0,5,20,-0.009733892595358284
1,1,0,5,21,-0.009389485884756965
1,1,0,5,22,-0.008991682583687322
1,1,0,5,23,-0.008527016604825022
1,1,0,5,24,-0.007993564373409257
1,1,0,5,25,-0.007400376529236752
1,1,0,5,26,-0.006743620880477863
1,1,0,5,27,-0.006021053000800691
1,1,0,5,28,-0.005233909095167633
1,1,0,5,29,-0.004379515122273858
1,1,0,5,30,-0.0034546676358964135
1,1,0,5,31,-0.002457861947071649
1,1,0,5,32,-0.0013895808038171253
1,1,0,5,33,-0.0002518485379976454
1,1,0,5,34,0.0009522857741313118
1,1,0,5,35,0.0022191255418544387
1,1,0,5,36,0.003544549979695333
1,1,0,5,37,0.004924162100303775
1,1,0,5,38,0.006353514406599814
1,1,0,5,39,0.007828518039296739
1,1,0,5,40,0.009345940419089871
1,1,0,5,41,0.01090335653443475
1,1,0,5,42,0.01249661322479767
1,1,0,5,43,0.014113246786294553
1,1,0,5,44,0.015733197765884555
1,1,0,5,45,0.01740865176011752
1,1,0,5,46,0.018061631455118743
1,1,0,5,47,0.01864662832870856
1,1,0,5,48,0.019283884929528483
1,1,0,5,49,0.02002992179187757
1,1,0,5,50,0.02099972886518664
1,1,0,5,51,0.021571235691096646
1,1,0,6,15,-0.010315741009042867
1,1,0,6,16,-0.010313621266162087
1,1,0,6,17,-0.0102382761754658
1,1,0,6,18,-0.010094813455781448
1,1,0,6,19,-0.009885383383545943
1,1,0,6,20,-0.009604969030160504
1,1,0,6,21,-0.009254411893794057
1,1,0,6,22,-0.008839371928880624
1,1,0,6,23,-0.008357702400113354
1,1,0,6,24,-0.007808817665942769
1,1,0,6,25,-0.007194668942508642
1,1,0,6,26,-0.006514380761899474
1,1,0,6,27,-0.005766832056760762
1,1,0,6,28,-0.004951455521343462
1,1,0,6,29,-0.004066729370993727
1,1,0,6,30,-0.003110974933260735
1,1,0,6,31,-0.002083330147016227
1,1,0,6,32,-0.0009841054147035067
1,1,0,6,33,0.00018532432807027988
1,1,0,6,34,0.0014228064573558186
1,1,0,6,35,0.0027256807207631795
1,1,0,6,36,0.004090942990799817
1,1,0,6,37,0.005515302388243271
1,1,0,6,38,0.006995179633221937
1,1,0,6,39,0.008526639011652293
1,1,0,6,40,0.010105022860672719
1,1,0,6,41,0.01172364655577951
1,1,0,6,42,0.013370216870063345
1,1,0,6,43,0.015019098198841618
1,1,0,6,44,0.01662015566663122
1,1,0,6,45,0.018128548459284133
1,1,0,6,46,0.018641173727484528
1,1,0,6,47,0.019268941397490025
1,1,0,6,48,0.01996433270091913
1,1,0,6,49,0.020728418590653774
1,1,0,6,50,0.021552751681578997
1,1,0,6,51,0.02229722211745866
1,1,0,6,52,0.02306689644170845
1,1,0,7,14,-0.01010409273859203
1,1,0,7,15,-0.010165506949922687
1,1,0,7,16,-0.010152030843157078
1,1,0,7,17,-0.010066019484440858
1,1,0,7,18,-0.009910447246443965
1,1,0,7,19,-0.009686511711560541
1,1,0,7,20,-0.009393241169844302
1,1,0,7,21,-0.009030921822908766
1,1,0,7,22,-0.008600969477789988
1,1,0,7,23,-0.008103029746036938
1,1,0,7,24,-0.00753680553466296
1,1,0,7,25,-0.006902506860418711
1,1,0,7,26,-0.006199656059099112
1,1,0,7,27,-0.005427488595467267
1,1,0,7,28,-0.0045851902739446615
1,1,0,7,29,-0.003671655298408183
1,1,0,7,30,-0.0026858036115999795
1,1,0,7,31,-0.001627055072983552
1,1,0,7,32,-0.0004955854419890215
1,1,0,7,33,0.0007076928941351923
1,1,0,7,34,0.001981316377099418
1,1,0,7,35,0.0033234754786608534
1,1,0,7,36,0.004732130271390744
1,1,0,7,37,0.0062049941834096956
1,1,0,7,38,0.007739388965219973
1,1,0,7,39,0.009331941725065462
1,1,0,7,40,0.01097796368457793
1,1,0,7,41,0.012670171436912625
1,1,0,7,42,0.014395917214672593
1,1,0,7,43,0.01612740127363388
1,1,0,7,44,0.017754584149509256
1,1,0,7,45,0.018555847721458463
1,1,0,7,46,0.01926051749449975
1,1,0,7,47,0.019978609984866225
1,1,0,7,48,0.020731111061826013
1,1,0,7,49,0.021521677796368266
1,1,0,7,50,0.0223404037499062
1,1,0,7,51,0.023152989725680584
1,1,0,7,52,0.02399115007712105
1,1,0,7,53,0.024871901637084193
1,1,0,8,13,-0.009766482110531882
1,1,0,8,14,-0.009890310615368492
1,1,0,8,15,-0.009937853201600788
1,1,0,8,16,-0.0099106250076062
1,1,0,8,17,-0.009811335624760886
1,1,0,8,18,-0.009642234808687533
1,1,0,8,19,-0.009404392189971134
1,1,0,8,20,-0.009097751692534572
1,1,0,8,21,-0.008722203128117556
1,1,0,8,22,-0.00827774929499192
1,1,0,8,23,-0.0077639310631525404
1,1,0,8,24,-0.007180239345760953
1,1,0,8,25,-0.0065262962775527456
1,1,0,8,26,-0.00580158158659394
1,1,0,8,27,-0.005005433942978144
1,1,0,8,28,-0.004137071618497856
1,1,0,8,29,-0.003195576928767707
1,1,0,8,30,-0.002180087015652532
1,1,0,8,31,-0.0010900778117921561
1,1,0,8,32,7.445269805117505e-05
1,1,0,8,33,0.001312988050532482
1,1,0,8,34,0.0026246440742507815
1,1,0,8,35,0.004008354132505332
1,1,0,8,36,0.005462975587102292
1,1,0,8,37,0.006987255911500512
1,1,0,8,38,0.008579650202964473
1,1,0,8,39,0.010237984000564637
1,1,0,8,40,0.011958906930884083
1,1,0,8,41,0.013737394563266392
1,1,0,8,42,0.015570267897047074
1,1,0,8,43,0.01749462009606617
1,1,0,8,44,0.01840703589574666
1,1,0,8,45,0.01923467764899911
1,1,0,8,46,0.020021397861260226
1,1,0,8,47,0.02080884700888319
1,1,0,8,48,0.021614849199405484
1,1,0,8,49,0.02244189112843209
1,1,0,8,50,0.023289316059095455
1,1,0,8,51,0.0241380817938186
1,1,0,8,52,0.025027943998811253
1,1,0,8,53,0.0259073528419016
1,1,0,8,54,0.027063854344611116
1,1,0,9,12,-0.009301423049366875
1,1,0,9,13,-0.009490263186417991
1,1,0,9,14,-0.009600241586554148
1,1,0,9,15,-0.009632245642157145
1,1,0,9,16,-0.009589193154242892
1,1,0,9,17,-0.009474458534766583
1,1,0,9,18,-0.009290569877421717
1,1,0,9,19,-0.009038613675588891
1,1,0,9,20,-0.008718492569633085
1,1,0,9,21,-0.008329574306687348
1,1,0,9,22,-0.007871026450045449
1,1,0,9,23,-0.007341869098706155
1,1,0,9,24,-0.006741180715733819
1,1,0,9,25,-0.006068213073397999
1,1,0,9,26,-0.0053223159682698196
1,1,0,9,27,-0.004502845456988425
1,1,0,9,28,-0.003609080092012107
1,1,0,9,29,-0.002640198529169524
1,1,0,9,30,-0.0015953994141870709
1,1,0,9,31,-0.0004741016905498441
1,1,0,9,32,0.0007239099736207066
1,1,0,9,33,0.0019984879174455017
1,1,0,9,34,0.0033492666363894585
1,1,0,9,35,0.0047758596487668115
1,1,0,9,36,0.006277994546175947
1,1,0,9,37,0.007855515433233151
1,1,0,9,38,0.009508250655306583
1,1,0,9,39,0.011235754240441764
1,1,0,9,40,0.013036580795715125
1,1,0,9,41,0.014904543844826534
1,1,0,9,42,0.016807573315890778
1,1,0,9,43,0.018573927765327625
1,1,0,9,44,0.019299097683159516
1,1,0,9,45,0.020109398516629184
1,1,0,9,46,0.020936557961892532
1,1,0,9,47,0.021775545213829517
1,1,0,9,48,0.02263258671326973
1,1,0,9,49,0.023496829327596558
1,1,0,9,50,0.024392104017477934
1,1,0,9,51,0.025237311828925968
1,1,0,9,52,0.026230226601017037
1,1,0,9,53,0.026820957753898256
1,1,0,9,54,0.02695688967405907
1,1,0,10,11,-0.00869462451873737
1,1,0,10,12,-0.00896016148912615
1,1,0,10,13,-0.009140252115734881
1,1,0,10,14,-0.009235386657373112
1,1,0,10,15,-0.009249212762448167
1,1,0,10,16,-0.00918719728679207
1,1,0,10,17,-0.009054609089986343
1,1,0,10,18,-0.00885478530816819
1,1,0,10,19,-0.008588648349137529
1,1,0,10,20,-0.008255479386651388
1,1,0,10,21,-0.007853826809414599
1,1,0,10,22,-0.007382015793808705
1,1,0,10,23,-0.006838394900253064
1,1,0,10,24,-0.006221535515965826
1,1,0,10,25,-0.005530340419921842
1,1,0,10,26,-0.004764004082701945
1,1,0,10,27,-0.003921873274764565
1,1,0,10,28,-0.0030032866490881105
1,1,0,10,29,-0.002007491309955256
1,1,0,10,30,-0.000933698506470293
1,1,0,10,31,0.00021876551206290173
1,1,0,10,32,0.0014503323668897394
1,1,0,10,33,0.002761193026502795
1,1,0,10,34,0.004151448522797807
1,1,0,10,35,0.005621337346800814
1,1,0,10,36,0.007171424221311895
1,1,0,10,37,0.008802668859088314
1,1,0,10,38,0.010516413694135807
1,1,0,10,39,0.0123146180225433
1,1,0,10,40,0.014201527444408057
1,1,0,10,41,0.016191034185917275
1,1,0,10,42,0.01833604812867584
1,1,0,10,43,0.019382288380066726
1,1,0,10,44,0.020260874423332353
1,1,0,10,45,0.021122262917016243
1,1,0,10,46,0.021994979453999974
1,1,0,10,47,0.022879272159554986
1,1,0,10,48,0.02379821185971842
1,1,0,10,49,0.02467587481936917
1,1,0,10,50,0.025700198101386462
1,1,0,10,51,0.026344196236884443
1,1,0,10,52,0.026583492427446842
1,1,0,10,53,0.026924457078454367
1,1,0,10,54,0.027140744725370425
1,1,0,10,55,0.02731487909212582
1,1,0,11,10,-0.00789586973326628
1,1,0,11,11,-0.008276625671927107
1,1,0,11,12,-0.008551848641182858
1,1,0,11,13,-0.008722752223995656
1,1,0,11,14,-0.00879909499964171
1,1,0,11,15,-0.008789393189434946
1,1,0,11,16,-0.008703388265656642
1,1,0,11,17,-0.00854974679560172
1,1,0,11,18,-0.008333094201841362
1,1,0,11,19,-0.008053434955943573
1,1,0,11,20,-0.007708516287703304
1,1,0,11,21,-0.0072955747650862435
1,1,0,11,22,-0.006811920128322768
1,1,0,11,23,-0.00625513528657784
1,1,0,11,24,-0.0056232402254856595
1,1,0,11,25,-0.004914791124896567
1,1,0,11,26,-0.0041288334392017845
1,1,0,11,27,-0.003264716433568182
1,1,0,11,28,-0.002321859874802712
1,1,0,11,29,-0.0012995952435748137
1,1,0,11,30,-0.00019715704283029822
1,1,0,11,31,0.0009862041698376345
1,1,0,11,32,0.002251102171882735
1,1,0,11,33,0.0035980109834206075
1,1,0,11,34,0.005027425277976505
1,1,0,11,35,0.006540131994290377
1,1,0,11,36,0.008137467581613933
1,1,0,11,37,0.009821421514452311
1,1,0,11,38,0.011594487354290806
1,1,0,11,39,0.013459283671464206
1,1,0,11,40,0.015418404227487414
1,1,0,11,41,0.017476538680831766
1,1,0,11,42,0.01965033114370307
1,1,0,11,43,0.020512994065191137
1,1,0,11,44,0.021394710393732197
1,1,0,11,45,0.022278835409263564
1,1,0,11,46,0.02319697812900401
1,1,0,11,47,0.024103547046069096
1,1,0,11,48,0.025160286110073926
1,1,0,11,49,0.025863459767005992
1,1,0,11,50,0.02616280509076674
1,1,0,11,51,0.02661293631900996
1,1,0,11,52,0.02699045139408973
1,1,0,11,53,0.027307774498417814
1,1,0,11,54,0.027522078528223304
1,1,0,11,55,0.027643875968886178
1,1,0,12,9,-0.00662971342367058
1,1,0,12,10,-0.007362598667841169
1,1,0,12,11,-0.007811866445546656
1,1,0,12,12,-0.008095743874948269
1,1,0,12,13,-0.008247196435272386
1,1,0,12,14,-0.008296101763480834
1,1,0,12,15,-0.008253224455435415
1,1,0,12,16,-0.0081346988279698
1,1,0,12,17,-0.007955505255992534
1,1,0,12,18,-0.007722126967898646
1,1,0,12,19,-0.007431237978007488
1,1,0,12,20,-0.007077239947038905
1,1,0,12,21,-0.006655463408607787
1,1,0,12,22,-0.006162086698331848
1,1,0,12,23,-0.0055939064689845
1,1,0,12,24,-0.004948400671242581
1,1,0,12,25,-0.004223816386364376
1,1,0,12,26,-0.003419100893426119
1,1,0,12,27,-0.0025336614368445254
1,1,0,12,28,-0.0015670543233863299
1,1,0,12,29,-0.0005187457235411586
1,1,0,12,30,0.0006119598533409487
1,1,0,12,31,0.0018258358647482709
1,1,0,12,32,0.0031236104189122926
1,1,0,12,33,0.004505947778605801
1,1,0,12,34,0.005973619359844307
1,1,0,12,35,0.007527841514644251
1,1,0,12,36,0.009170656453459713
1,1,0,12,37,0.010905155966998592
1,1,0,12,38,0.012735232900535465
1,1,0,12,39,0.014664215070698816
1,1,0,12,40,0.0166909127815007
1,1,0,12,41,0.018801028310619472
1,1,0,12,42,0.020963645906368455
1,1,0,12,43,0.021779388211692563
1,1,0,12,44,0.022681032391242084
1,1,0,12,45,0.023556468877909964
1,1,0,12,46,0.02456577154940831
1,1,0,12,47,0.025332939443105218
1,1,0,12,48,0.02567128802712837
1,1,0,12,49,0.026171444165495217
1,1,0,12,50,0.026629933631781455
1,1,0,12,51,0.027109673626103614
1,1,0,12,52,0.027613065842412965
1,1,0,12,53,0.027949563424069623
1,1,0,12,54,0.028151110344351693
1,1,0,12,55,0.028249601157074977
1,1,0,13,8,-0.008668017493024038
1,1,0,13,9,-0.0077244382347654295
1,1,0,13,10,-0.006960669087051841
1,1,0,13,11,-0.007360410794918337
1,1,0,13,12,-0.007619839469812817
1,1,0,13,13,-0.007721688108572877
1,1,0,13,14,-0.0077322391015286485
1,1,0,13,15,-0.007640020961636296
1,1,0,13,16,-0.007474036091249303
1,1,0,13,17,-0.007262918468038393
1,1,0,13,18,-0.007016303092823861
1,1,0,13,19,-0.006719909111895461
1,1,0,13,20,-0.00636147675406562
1,1,0,13,21,-0.005934465185642779
1,1,0,13,22,-0.005434229707997673
1,1,0,13,23,-0.00485688726150002
1,1,0,13,24,-0.0041994361783732614
1,1,0,13,25,-0.0034599094600888947
1,1,0,13,26,-0.0026372728782142474
1,1,0,13,27,-0.0017311050012072116
1,1,0,13,28,-0.000741194484103147
1,1,0,13,29,0.00033278169090422693
1,1,0,13,30,0.0014913846914126339
1,1,0,13,31,0.0027353440874158252
1,1,0,13,32,0.00406541054351095
1,1,0,13,33,0.005482302406040418
1,1,0,13,34,0.006986876899523153
1,1,0,13,35,0.008580556527453709
1,1,0,13,36,0.01026593619772953
1,1,0,13,37,0.012047408623258704
1,1,0,13,38,0.01393150543557553
1,1,0,13,39,0.01592609865298833
1,1,0,13,40,0.018034767170068022
1,1,0,13,41,0.020227788957731363
1,1,0,13,42,0.022294952365379928
1,1,0,13,43,0.0231146977190253
1,1,0,13,44,0.024148510306208237
1,1,0,13,45,0.02485536558591761
1,1,0,13,46,0.025189185236644818
1,1,0,13,47,0.025703973324683105
1,1,0,13,48,0.026175848467923757
1,1,0,13,49,0.026676438272929204
1,1,0,13,50,0.02723114466798293
1,1,0,13,51,0.027738153196485982
1,1,0,13,52,0.02855804716144128
1,1,0,13,53,0.028881771577472293
1,1,0,13,54,0.029038419847543295
1,1,0,13,55,0.02910879526699972
1,1,0,14,7,-0.010302295342812684
1,1,0,14,8,-0.009459133101042738
1,1,0,14,9,-0.008486959461761145
1,1,0,14,10,-0.007236481436363462
1,1,0,14,11,-0.006897375591401911
1,1,0,14,12,-0.007149410277417445
1,1,0,14,13,-0.007135078061851985
1,1,0,14,14,-0.00711856275467504
1,1,0,14,15,-0.006947883452887993
1,1,0,14,16,-0.0067057572991675585
1,1,0,14,17,-0.0064531562805481
1,1,0,14,18,-0.006207780984063049
1,1,0,14,19,-0.005918345795414837
1,1,0,14,20,-0.005562071352597897
1,1,0,14,21,-0.005134280989171458
1,1,0,14,22,-0.004630703743737641
1,1,0,14,23,-0.004046841029325066
1,1,0,14,24,-0.003379245895988703
1,1,0,14,25,-0.0026259072970233888
1,1,0,14,26,-0.0017860293983833486
1,1,0,14,27,-0.000859557163183311
1,1,0,14,28,0.00015334857869753193
1,1,0,14,29,0.00125271244464642
1,1,0,14,30,0.0024389046587316443
1,1,0,14,31,0.003712554319054817
1,1,0,14,32,0.005074340671241018
1,1,0,14,33,0.006524862233868944
1,1,0,14,34,0.008064766784109167
1,1,0,14,35,0.00969524704492386
1,1,0,14,36,0.011418927857079098
1,1,0,14,37,0.013241141660204292
1,1,0,14,38,0.015171741356924784
1,1,0,14,39,0.017228646750506726
1,1,0,14,40,0.019449149215443384
1,1,0,14,41,0.02193532098526063
1,1,0,14,42,0.023543358749558152
1,1,0,14,43,0.024390850044428092
1,1,0,14,44,0.02481035167700263
1,1,0,14,45,0.02532676789808086
1,1,0,14,46,0.025786950209852222
1,1,0,14,47,0.026273326956035348
1,1,0,14,48,0.02680711502954658
1,1,0,14,49,0.02728271495768908
1,1,0,14,50,0.028035431402543054
1,1,0,14,51,0.028209174092824085
1,1,0,14,52,0.02781890027074141
1,1,0,14,53,0.027782193927942345
1,1,0,14,54,0.02780729168159546
1,1,0,14,55,0.027828101644681524
1,1,0,15,6,-0.011677751514840295
1,1,0,15,7,-0.010993102886210693
1,1,0,15,8,-0.010226769235091027
1,1,0,15,9,-0.009375159962150548
1,1,0,15,10,-0.008465516044566357
1,1,0,15,11,-0.007725943044873063
1,1,0,15,12,-0.006793236892807641
1,1,0,15,13,-0.006398343084301317
1,1,0,15,14,-0.006506556907369898
1,1,0,15,15,-0.006174491165683804
1,1,0,15,16,-0.005795104019325592
1,1,0,15,17,-0.005483340552133953
1,1,0,15,18,-0.0052907021140242705
1,1,0,15,19,-0.00503127775132306
1,1,0,15,20,-0.0046819723803182
1,1,0,15,21,-0.004257540173819407
1,1,0,15,22,-0.0037547511209812257
1,1,0,15,23,-0.0031673955663045206
1,1,0,15,24,-0.0024914153150739082
1,1,0,15,25,-0.0017250919826352629
1,1,0,15,26,-0.0008682795795351694
1,1,0,15,27,7.839125359154764e-05
1,1,0,15,28,0.0011142027183659309
1,1,0,15,29,0.00223880879604188
1,1,0,15,30,0.0034523820725524956
1,1,0,15,31,0.004755453390782094
1,1,0,15,32,0.006148579777589092
1,1,0,15,33,0.0076320647238006245
1,1,0,15,34,0.009205957479796467
1,1,0,15,35,0.01087051117268345
1,1,0,15,36,0.01262723738866356
1,1,0,15,37,0.014480608479233936
1,1,0,15,38,0.01644015338634297
1,1,0,15,39,0.018522399133352963
1,1,0,15,40,0.0207528547391842
1,1,0,15,41,0.023162702134753133
1,1,0,15,42,0.02422686625551229
1,1,0,15,43,0.02500313272337351
1,1,0,15,44,0.02553033307064645
1,1,0,15,45,0.026009592842081375
1,1,0,15,46,0.026513857498450477
1,1,0,15,47,0.026950709259127237
1,1,0,15,48,0.027652046021716004
1,1,0,15,49,0.027767334668194366
1,1,0,15,50,0.027289811729186653
1,1,0,15,51,0.02710073703639715
1,1,0,15,52,0.026881641140517942
1,1,0,15,53,0.026776232631892327
1,1,0,15,54,0.02673563746615848
1,1,0,15,55,0.02672316293939936
1,1,0,16,5,-0.012706418338947145
1,1,0,16,6,-0.012210137142171007
1,1,0,16,7,-0.011613132170582574
1,1,0,16,8,-0.010927108917046624
1,1,0,16,9,-0.010169522333276504
1,1,0,16,10,-0.009372618277382117
1,1,0,16,11,-0.008595679938773415
1,1,0,16,12,-0.007790763278206825
1,1,0,16,13,-0.007070085166448692
1,1,0,16,14,-0.006182436490622223
1,1,0,16,15,-0.005295734224588955
1,1,0,16,16,-0.004663888396926552
1,1,0,16,17,-0.004241411780224524
1,1,0,16,18,-0.00428762746357414
1,1,0,16,19,-0.00408163424761554
1,1,0,16,20,-0.003724762250524094
1,1,0,16,21,-0.003306859598032119
1,1,0,16,22,-0.0028107261411172146
1,1,0,16,23,-0.0022234761716681817
1,1,0,16,24,-0.0015404907049827443
1,1,0,16,25,-0.0007612759437041206
1,1,0,16,26,0.00011288226850147964
1,1,0,16,27,0.0010801662026089787
1,1,0,16,28,0.0021390836234811417
1,1,0,16,29,0.003288909846880017
1,1,0,16,30,0.004529730919960784
1,1,0,16,31,0.005862115706360527
1,1,0,16,32,0.007286570257805991
1,1,0,16,33,0.008803013792267222
1,1,0,16,34,0.010410511481188323
1,1,0,16,35,0.012107495400197621
1,1,0,16,36,0.013892818112466898
1,1,0,16,37,0.015768044254295788
1,1,0,16,38,0.01774036240804655
1,1,0,16,39,0.019822787288878985
1,1,0,16,40,0.02203224862674702
1,1,0,16,41,0.024386339107307364
1,1,0,16,42,0.025353397868931538
1,1,0,16,43,0.026019556922371123
1,1,0,16,44,0.026453355149399727
1,1,0,16,45,0.026822623872767792
1,1,0,16,46,0.027463535952513496
1,1,0,16,47,0.02751907741273385
1,1,0,16,48,0.026988109117237258
1,1,0,16,49,0.026726524860487544
1,1,0,16,50,0.02641116444205771
1,1,0,16,51,0.026177701388874652
1,1,0,16,52,0.02598607594672231
1,1,0,16,53,0.025860800238231008
1,1,0,16,54,0.025790968189983943
1,1,0,16,55,0.025760618452318695
1,1,0,17,5,-0.013050505112211397
1,1,0,17,6,-0.012691025964246094
1,1,0,17,7,-0.012170016623954893
1,1,0,17,8,-0.01154706198521005
1,1,0,17,9,-0.010851189584286658
1,1,0,17,10,-0.010107752780717405
1,1,0,17,11,-0.009341410270797823
1,1,0,17,12,-0.008552079352071473
1,1,0,17,13,-0.007756758264999775
1,1,0,17,14,-0.0069068222875401375
1,1,0,17,15,-0.006050230626279074
1,1,0,17,16,-0.005247847411192552
1,1,0,17,17,-0.00443539291537931
1,1,0,17,18,-0.003383805019481656
1,1,0,17,19,-0.0031302670192712156
1,1,0,17,20,-0.002676273570266119
1,1,0,17,21,-0.002282131530671805
1,1,0,17,22,-0.0018052529265997208
1,1,0,17,23,-0.001222254793805888
1,1,0,17,24,-0.0005323432318284915
1,1,0,17,25,0.0002611961076279812
1,1,0,17,26,0.0011543564157481256
1,1,0,17,27,0.0021434309773482596
1,1,0,17,28,0.003225962687650963
1,1,0,17,29,0.0044009892044289955
1,1,0,17,30,0.005668840167494693
1,1,0,17,31,0.007030497535099656
1,1,0,17,32,0.008486717300655755
1,1,0,17,33,0.010037170202572554
1,1,0,17,34,0.011679748376602461
1,1,0,17,35,0.013410166508998955
1,1,0,17,36,0.015222498464337875
1,1,0,17,37,0.017112570102012725
1,1,0,17,38,0.019084980537078522
1,1,0,17,39,0.02115101560226229
1,1,0,17,40,0.023322158671525983
1,1,0,17,41,0.025590085145996255
1,1,0,17,42,0.026936063219780593
1,1,0,17,43,0.027423510825869357
1,1,0,17,44,0.027596072229085777
1,1,0,17,45,0.027519259592754253
1,1,0,17,46,0.026921134507642108
1,1,0,17,47,0.026594948080783
1,1,0,17,48,0.02621026833067397
1,1,0,17,49,0.025894925999583762
1,1,0,17,50,0.025605985556126143
1,1,0,17,51,0.025368143917868125
1,1,0,17,52,0.025179472673327652
1,1,0,17,53,0.025045194073445742
1,1,0,17,54,0.024961848643716422
1,1,0,17,55,0.024922526574586712
1,1,0,18,4,-0.014021431830386177
1,1,0,18,5,-0.01360194044353591
1,1,0,18,6,-0.013181331320689438
1,1,0,18,7,-0.012676783983343043
1,1,0,18,8,-0.01208788768691349
1,1,0,18,9,-0.011428249338470309
1,1,0,18,10,-0.010713693292174753
1,1,0,18,11,-0.009958123906024241
1,1,0,18,12,-0.009167480369502101
1,1,0,18,13,-0.008346147476929744
1,1,0,18,14,-0.007485768490791855
1,1,0,18,15,-0.006598025327688717
1,1,0,18,16,-0.005688951499312367
1,1,0,18,17,-0.004715340041457239
1,1,0,18,18,-0.0035846158444954312
1,1,0,18,19,-0.0022265898815394536
1,1,0,18,20,-0.0014155129529118682
1,1,0,18,21,-0.001187845708026103
1,1,0,18,22,-0.0007533966230663935
1,1,0,18,23,-0.00017498768037427226
1,1,0,18,24,0.0005256056999662917
1,1,0,18,25,0.001337718148075595
1,1,0,18,26,0.002253503375101218
1,1,0,18,27,0.003266527066195124
1,1,0,18,28,0.004373368594006166
