time,spring,awanui,poukawa,pk4,kper,kstp,pk4-spr-diff,pk4-conf-diff
79.0,9.891329700620409,11.724013782916595,10.206561388696317,9.891329700620409,4,25,-1.5161220106204087,3.614529539379591
80.0,9.890169680438015,11.723838996234273,10.205127782057625,9.890169680438015,4,26,-1.5196286504380154,3.595923929561984
81.0,9.888996135156848,11.723663854446132,10.203685346659146,9.888996135156848,4,27,-1.5225503451568478,3.577331844843153
82.0,9.887806070643988,11.723488335573236,10.20222978140515,9.887806070643988,4,28,-1.525931710643988,3.558756279356013
83.0,9.886592538981937,11.723312417142887,10.200751176282019,9.886592538981937,4,29,-1.530384848981937,3.540204171018063
84.0,9.88534960913752,11.723136076089622,10.199241167172834,9.88534960913752,4,30,-1.5357609591375212,3.521681470862479
85.0,9.884095711847714,11.722959289060121,10.197726275805369,9.884095711847714,4,31,-1.538316591847714,3.5031697381522857
86.0,9.882827511793227,11.72278203236068,10.19620167088009,9.882827511793227,4,32,-1.5413817217932273,3.4846723082067736
87.0,9.88153434397233,11.722604281780987,10.194652094056975,9.88153434397233,4,33,-1.5460885539723304,3.4661998460276706
88.0,9.880215831834262,11.722426012586256,10.193077131183664,9.880215831834262,4,34,-1.5508652818342625,3.4477527281657387
89.0,9.878874062390356,11.722247199550385,10.191479890151902,9.878874062390356,4,35,-1.5553330323903563,3.4293288676096445
90.0,9.877512323282343,11.722067817009577,10.189865163073453,9.877512323282343,4,36,-1.559304633282343,3.4109249767176575
91.0,9.87613754574796,11.721887839247245,10.18824290120103,9.87613754574796,4,37,-1.5622155657479606,3.394272424252039
92.0,9.87475226455618,11.721707240265314,10.186616678832564,9.87475226455618,4,38,-1.5647350445561798,3.37763037544382
93.0,9.873365743446993,11.721525993940112,10.184999650755044,9.873365743446993,4,39,-1.5658247134469931,3.360989566553007
94.0,9.871980667883301,11.721344074070942,10.183395448364713,9.871980667883301,4,40,-1.566487257883301,3.3443473121166996
95.0,9.870593235467357,11.72116145432069,10.18179840017344,9.870593235467357,4,41,-1.5677188754673566,3.3277074045326422
96.0,9.869201235526754,11.720978108181493,10.180205164373406,9.869201235526754,4,42,-1.5692792555267534,3.3110720744732465
97.0,9.867806362798769,11.720794009004523,10.17861801209329,9.867806362798769,4,43,-1.5705701027987686,3.294439617201231
98.0,9.866405386454236,11.720609129947947,10.177032156175176,9.866405386454236,4,44,-1.5723480664542357,3.277813263545763
99.0,9.864994949916086,11.72042344392157,10.175442676224456,9.864994949916086,4,45,-1.5746364599160874,3.2611963700839137
100.0,9.863590135875594,11.720236923837428,10.173871045386205,9.863590135875594,4,46,-1.5746009258755933,3.244573854124406
101.0,9.862198154737925,11.720049542733188,10.172327285899291,9.862198154737925,4,47,-1.5734368947379256,3.2279385052620757
102.0,9.860815117320936,11.719861273711903,10.170805468222056,9.860815117320936,4,48,-1.5728455173209355,3.2112942126790642
103.0,9.859449321203215,11.719672090082982,10.169317134721746,9.859449321203215,4,49,-1.5709559112032156,3.1946326687967854
104.0,9.85810247426042,11.719481965395262,10.167864305752671,9.85810247426042,4,50,-1.5687739042604196,3.1779521857395796
105.0,9.856769776038952,11.719290873361375,10.166439687074288,9.856769776038952,4,51,-1.5673001760389518,3.1612575539610486
106.0,9.855442340384707,11.719098787712174,10.16503021964145,9.855442340384707,4,52,-1.5671697103847073,3.144557659615293
