kper,kstp,time,k,i,j,PWq
2,2,3.0,0,29,38,-1.3992562308758068
2,2,3.0,0,30,38,-1.4552953276222809
2,2,3.0,0,31,38,-1.4975745332019272
2,2,3.0,0,32,38,-1.5417124085727067
2,2,3.0,0,33,38,-1.6030375820220826
2,2,3.0,0,34,38,-1.6869242128047688
2,2,3.0,0,35,39,-1.1799846897298636
2,2,3.0,0,36,39,-1.1680603189457202
2,2,3.0,0,37,38,-1.592798487550695
2,2,3.0,0,38,36,-2.5061917242760927
2,2,3.0,0,38,37,-1.856216833558534
2,3,4.0,0,4,31,11.912868585357955
2,3,4.0,0,4,32,7.044574759315083
2,3,4.0,0,5,32,7.54228790871116
2,3,4.0,0,6,33,4.562601674789903
2,3,4.0,0,7,33,4.370321444424235
2,3,4.0,0,8,33,4.0445213635453
2,3,4.0,0,9,33,3.6640064568628077
2,3,4.0,0,10,34,1.903199321411421
2,3,4.0,0,11,34,1.6378316439236187
2,3,4.0,0,12,34,1.2354152778791558
2,3,4.0,0,13,34,0.7547074915059966
2,3,4.0,0,14,34,0.25656035865631566
2,3,4.0,0,15,35,-0.37518207911102763
2,3,4.0,0,16,35,-0.5644525565004415
2,3,4.0,0,17,35,-0.8155947983798342
2,3,4.0,0,18,35,-1.0990457701320793
2,3,4.0,0,19,36,-1.0539544116742832
2,3,4.0,0,20,36,-1.0277359075028585
2,3,4.0,0,21,36,-0.9877911147696636
2,3,4.0,0,22,36,-1.0857492401829631
2,3,4.0,0,23,37,-1.0374962711189255
2,3,4.0,0,24,37,-1.1462576233055302
2,3,4.0,0,25,37,-1.2901783490251262
2,3,4.0,0,26,37,-1.4541855671035364
2,3,4.0,0,27,37,-1.6633008079948297
2,3,4.0,0,28,38,-1.3065708273910843
2,3,4.0,0,29,38,-1.355909946681038
2,3,4.0,0,30,38,-1.4100510126266954
2,3,4.0,0,31,38,-1.4508779808934662
2,3,4.0,0,32,38,-1.4935445718851241
2,3,4.0,0,33,38,-1.5529070959613023
2,3,4.0,0,34,38,-1.6341797221925276
2,3,4.0,0,35,39,-1.1438807355596765
2,3,4.0,0,36,39,-1.1323391728424212
2,3,4.0,0,37,38,-1.5433667324504512
2,3,4.0,0,38,36,-2.427355840813732
2,3,4.0,0,38,37,-1.7982783258360087
2,4,5.0,0,4,31,12.155771909279792
2,4,5.0,0,4,32,7.197539914921663
2,4,5.0,0,5,32,7.709156193963281
2,4,5.0,0,6,33,4.679060636675558
2,4,5.0,0,7,33,4.488353379666478
2,4,5.0,0,8,33,4.1654499001322165
2,4,5.0,0,9,33,3.7909796557510163
2,4,5.0,0,10,34,1.999190466160826
2,4,5.0,0,11,34,1.7356296614168514
2,4,5.0,0,12,34,1.334242501807239
2,4,5.0,0,13,34,0.8535385996963214
2,4,5.0,0,14,34,0.35860877832692495
2,4,5.0,0,15,35,-0.2992242743225688
2,4,5.0,0,16,35,-0.4908190385091302
2,4,5.0,0,17,35,-0.7427181860313112
2,4,5.0,0,18,35,-1.0254721703142877
2,4,5.0,0,19,36,-1.001683406869006
2,4,5.0,0,20,36,-0.9814809110915235
2,4,5.0,0,21,36,-0.9480819959063069
2,4,5.0,0,22,36,-1.0461377795319038
2,4,5.0,0,23,37,-1.0028588080377006
2,4,5.0,0,24,37,-1.1088916572230687
2,4,5.0,0,25,37,-1.2491529724669022
2,4,5.0,0,26,37,-1.408944712425324
2,4,5.0,0,27,37,-1.612555714766188
2,4,5.0,0,28,38,-1.2675934805527902
2,4,5.0,0,29,38,-1.315789667481937
2,4,5.0,0,30,38,-1.368697676502137
2,4,5.0,0,31,38,-1.4086690252770495
2,4,5.0,0,32,38,-1.4504064313067886
2,4,5.0,0,33,38,-1.5083539231292775
2,4,5.0,0,34,38,-1.5876082181957543
2,4,5.0,0,35,39,-1.1114757496151668
2,4,5.0,0,36,39,-1.1003085583633094
2,4,5.0,0,37,38,-1.4997851190799736
2,4,5.0,0,38,36,-2.35863442172689
2,4,5.0,0,38,37,-1.7473964854801096
2,5,6.0,0,4,31,12.4482612566851
2,5,6.0,0,4,32,7.378599629239488
2,5,6.0,0,5,32,7.912000351763027
2,5,6.0,0,6,33,4.820980893450951
2,5,6.0,0,7,33,4.634064284432952
2,5,6.0,0,8,33,4.316289163658212
2,5,6.0,0,9,33,3.9505705578935704
2,5,6.0,0,10,34,2.116187786021328
2,5,6.0,0,11,34,1.8547186558714657
2,5,6.0,0,12,34,1.4536920101311352
2,5,6.0,0,13,34,0.9715043928015348
2,5,6.0,0,14,34,0.47881890941630445
2,5,6.0,0,15,35,-0.21388749123070738
2,5,6.0,0,16,35,-0.40855694671358833
2,5,6.0,0,17,35,-0.6621034104929322
2,5,6.0,0,18,35,-0.9449930934574695
2,5,6.0,0,19,36,-0.9468029243419664
2,5,6.0,0,20,36,-0.9331758302201365
2,5,6.0,0,21,36,-0.9070135576650102
2,5,6.0,0,22,36,-1.0055850652141487
2,5,6.0,0,23,37,-0.9682791526637118
2,5,6.0,0,24,37,-1.0716670119070955
2,5,6.0,0,25,37,-1.2084182942852237
2,5,6.0,0,26,37,-1.3641753705581152
2,5,6.0,0,27,37,-1.5624587353596553
2,5,6.0,0,28,38,-1.2295863403942633
2,5,6.0,0,29,38,-1.27666699301912
2,5,6.0,0,30,38,-1.328401503656437
2,5,6.0,0,31,38,-1.3675860111290632
2,5,6.0,0,32,38,-1.4084699064321597
2,5,6.0,0,33,38,-1.4650773665083108
2,5,6.0,0,34,38,-1.542363391735691
2,5,6.0,0,35,39,-1.0802688118183994
2,5,6.0,0,36,39,-1.0694561127763649
2,5,6.0,0,37,38,-1.4575225936708591
2,5,6.0,0,38,36,-2.291768193681733
2,5,6.0,0,38,37,-1.6980408532063223
2,6,7.0,0,4,31,12.751374688937858
2,6,7.0,0,4,32,7.567515548607389
2,6,7.0,0,5,32,8.124580412195655
2,6,7.0,0,6,33,4.971887207755799
2,6,7.0,0,7,33,4.789734893299965
2,6,7.0,0,8,33,4.478517348369451
2,6,7.0,0,9,33,4.123451420449328
2,6,7.0,0,10,34,2.244450502426389
2,6,7.0,0,11,34,1.9856216499322272
2,6,7.0,0,12,34,1.5854065695089048
2,6,7.0,0,13,34,1.1019039769410028
2,6,7.0,0,14,34,0.6117758919817788
2,6,7.0,0,15,35,-0.11964305167668954
2,6,7.0,0,16,35,-0.3180287226597329
2,6,7.0,0,17,35,-0.5738921748821895
2,6,7.0,0,18,35,-0.8576047374906466
2,6,7.0,0,19,36,-0.8878992763266069
2,6,7.0,0,20,36,-0.8816825881149839
2,6,7.0,0,21,36,-0.8636440882592638
2,6,7.0,0,22,36,-0.9631836145044588
2,6,7.0,0,23,37,-0.932487430252138
2,6,7.0,0,24,37,-1.0332933672089553
2,6,7.0,0,25,37,-1.1666173850923656
2,6,7.0,0,26,37,-1.3184354710904813
2,6,7.0,0,27,37,-1.5114945901964632
2,6,7.0,0,28,38,-1.1910806074306208
2,6,7.0,0,29,38,-1.237118588406787
2,6,7.0,0,30,38,-1.2877650713191144
2,6,7.0,0,31,38,-1.326247699710521
2,6,7.0,0,32,38,-1.3663574346321212
2,6,7.0,0,33,38,-1.4217015470884888
2,6,7.0,0,34,38,-1.4971002256029209
2,6,7.0,0,35,39,-1.0490560040976789
2,6,7.0,0,36,39,-1.0386113423425911
2,6,7.0,0,37,38,-1.4153440090252758
2,6,7.0,0,38,36,-2.2250674917883373
2,6,7.0,0,38,37,-1.6487862041765453
2,7,8.0,0,4,31,13.05513381847095
2,7,8.0,0,4,32,7.75732706578151
2,7,8.0,0,5,32,8.337987432928003
2,7,8.0,0,6,33,5.123908788613335
2,7,8.0,0,7,33,4.946655281697531
2,7,8.0,0,8,33,4.642291540675615
2,7,8.0,0,9,33,4.298353392268837
2,7,8.0,0,10,34,2.3750364449942936
2,7,8.0,0,11,34,2.11905703152388
2,7,8.0,0,12,34,1.7198833489965182
2,7,8.0,0,13,34,1.2352583728959416
2,7,8.0,0,14,34,0.7479395630221006
2,7,8.0,0,15,35,-0.022791551157865797
2,7,8.0,0,16,35,-0.22502744775795236
2,7,8.0,0,17,35,-0.48334994436038414
2,7,8.0,0,18,35,-0.768036237862475
2,7,8.0,0,19,36,-0.8275904265476584
2,7,8.0,0,20,36,-0.8290732869130011
2,7,8.0,0,21,36,-0.8194764656054474
2,7,8.0,0,22,36,-0.9201556003200437
2,7,8.0,0,23,37,-0.896272375185589
2,7,8.0,0,24,37,-0.9945348569860073
2,7,8.0,0,25,37,-1.124488797340092
2,7,8.0,0,26,37,-1.272438913117412
2,7,8.0,0,27,37,-1.4603569058375854
2,7,8.0,0,28,38,-1.1525002589799556
2,7,8.0,0,29,38,-1.197541114073971
2,7,8.0,0,30,38,-1.24715512311343
2,7,8.0,0,31,38,-1.2849908318074483
2,7,8.0,0,32,38,-1.3243784334807032
2,7,8.0,0,33,38,-1.3785107555052463
2,7,8.0,0,34,38,-1.4520756447225693
2,7,8.0,0,35,39,-1.0179882013785004
2,7,8.0,0,36,39,-1.007917760392246
2,7,8.0,0,37,38,-1.3734461634672215
2,7,8.0,0,38,36,-2.1589284522632255
2,7,8.0,0,38,37,-1.5999035469108236
2,8,9.0,0,4,31,13.17596388355878
2,8,9.0,0,4,32,7.828773871352496
2,8,9.0,0,5,32,8.425662856262534
2,8,9.0,0,6,33,5.187920935360353
2,8,9.0,0,7,33,5.016888514652919
2,8,9.0,0,8,33,4.720479539704456
2,8,9.0,0,9,33,4.387137278408318
2,8,9.0,0,10,34,2.441137315577862
2,8,9.0,0,11,34,2.1891233691774232
2,8,9.0,0,12,34,1.7930089299750307
2,8,9.0,0,13,34,1.310080774389462
2,8,9.0,0,14,34,0.8270965598044313
2,8,9.0,0,15,35,0.03322468248063615
2,8,9.0,0,16,35,-0.16919261544273922
2,8,9.0,0,17,35,-0.4265287227137833
2,8,9.0,0,18,35,-0.7091519118916949
2,8,9.0,0,19,36,-0.7872552703715883
2,8,9.0,0,20,36,-0.792563588015696
2,8,9.0,0,21,36,-0.787473648172039
2,8,9.0,0,22,36,-0.8877252526503696
2,8,9.0,0,23,37,-0.868618712567212
2,8,9.0,0,24,37,-0.9644609727139937
2,8,9.0,0,25,37,-1.0912770849099331
2,8,9.0,0,26,37,-1.2356729752251852
2,8,9.0,0,27,37,-1.4189311768431025
2,8,9.0,0,28,38,-1.1213166512586383
2,8,9.0,0,29,38,-1.1652614470730214
2,8,9.0,0,30,38,-1.2137400319936376
2,8,9.0,0,31,38,-1.2507984234870264
2,8,9.0,0,32,38,-1.289375005388223
2,8,9.0,0,33,38,-1.3422772168912047
2,8,9.0,0,34,38,-1.4140313276640484
2,8,9.0,0,35,39,-0.9920109537171129
2,8,9.0,0,36,39,-0.9821746758576353
2,8,9.0,0,37,38,-1.3376565028108303
2,8,9.0,0,38,36,-2.101833634922386
2,8,9.0,0,38,37,-1.557985970123383
2,9,10.0,0,4,31,13.191438114037737
2,9,10.0,0,4,32,7.840759456355045
2,9,10.0,0,5,32,8.443316195186071
2,9,10.0,0,6,33,5.2066176066630305
2,9,10.0,0,7,33,5.039490097792395
2,9,10.0,0,8,33,4.748785497933341
2,9,10.0,0,9,33,4.422961246472369
2,9,10.0,0,10,34,2.4736183282091133
2,9,10.0,0,11,34,2.225111524175418
2,9,10.0,0,12,34,1.833009034476845
2,9,10.0,0,13,34,1.3539203966024616
2,9,10.0,0,14,34,0.8764196558499862
2,9,10.0,0,15,35,0.0727520078011139
2,9,10.0,0,16,35,-0.12903570388482422
2,9,10.0,0,17,35,-0.384521752311457
2,9,10.0,0,18,35,-0.6644119563252389
2,9,10.0,0,19,36,-0.7539779624167977
2,9,10.0,0,20,36,-0.7621796792228679
2,9,10.0,0,21,36,-0.7604209732896834
2,9,10.0,0,22,36,-0.8599205985287028
2,9,10.0,0,23,37,-0.8438733561148695
2,9,10.0,0,24,37,-0.937573719374285
2,9,10.0,0,25,37,-1.0615600165755552
2,9,10.0,0,26,37,-1.2027311298569145
2,9,10.0,0,27,37,-1.3818101288272828
2,9,10.0,0,28,38,-1.0927289617478948
2,9,10.0,0,29,38,-1.135742494407964
2,9,10.0,0,30,38,-1.1832143908416128
2,9,10.0,0,31,38,-1.2195552749365106
2,9,10.0,0,32,38,-1.2573667615960176
2,9,10.0,0,33,38,-1.3091367711735558
2,9,10.0,0,34,38,-1.3792846030999044
2,9,10.0,0,35,39,-0.9677846535173558
2,9,10.0,0,36,39,-0.9581924530833703
2,9,10.0,0,37,38,-1.304921823290499
2,9,10.0,0,38,36,-2.0502006630668035
2,9,10.0,0,38,37,-1.5197735762765348
2,10,11.0,0,4,31,13.25776279872548
2,10,11.0,0,4,32,7.884481984627428
2,10,11.0,0,5,32,8.493590993525231
2,10,11.0,0,6,33,5.24657956531837
2,10,11.0,0,7,33,5.082675927073751
2,10,11.0,0,8,33,4.797093623010824
2,10,11.0,0,9,33,4.478818887158468
2,10,11.0,0,10,34,2.521330543293516
2,10,11.0,0,11,34,2.276210727421585
2,10,11.0,0,12,34,1.8877841414014256
2,10,11.0,0,13,34,1.4120425913138206
2,10,11.0,0,14,34,0.9400139849528841
2,10,11.0,0,15,35,0.12299466821343685
2,10,11.0,0,16,35,-0.07887493005955548
2,10,11.0,0,17,35,-0.3331386532357783
2,10,11.0,0,18,35,-0.6107544191313536
2,10,11.0,0,19,36,-0.7146148215379071
2,10,11.0,0,20,36,-0.7267319673960628
2,10,11.0,0,21,36,-0.7293916334639903
2,10,11.0,0,22,36,-0.828476581501917
2,10,11.0,0,23,37,-0.8160985176909321
2,10,11.0,0,24,37,-0.9075240196063419
2,10,11.0,0,25,37,-1.0285023123817325
2,10,11.0,0,26,37,-1.1662312039293283
2,10,11.0,0,27,37,-1.34080485473865
2,10,11.0,0,28,38,-1.061158895321995
2,10,11.0,0,29,38,-1.1032004910813669
2,10,11.0,0,30,38,-1.1496300356517963
2,10,11.0,0,31,38,-1.1852414350782254
2,10,11.0,0,32,38,-1.2222610008107182
2,10,11.0,0,33,38,-1.2728269058159185
2,10,11.0,0,34,38,-1.3412400261650959
2,10,11.0,0,35,39,-0.9412127011467675
2,10,11.0,0,36,39,-0.9319043409315242
2,10,11.0,0,37,38,-1.2691721030582102
2,10,11.0,0,38,36,-1.9941109547070113
2,10,11.0,0,38,37,-1.4781770144297894
2,11,12.0,0,4,31,13.432397011760486
2,11,12.0,0,4,32,7.9952047240587945
2,11,12.0,0,5,32,8.61503297128229
2,11,12.0,0,6,33,5.332832828004484
2,11,12.0,0,7,33,5.170827962426529
2,11,12.0,0,8,33,4.888454893060498
2,11,12.0,0,9,33,4.576037843956101
2,11,12.0,0,10,34,2.5963774829835984
2,11,12.0,0,11,34,2.3532996906112658
2,11,12.0,0,12,34,1.9664014459697228
2,11,12.0,0,13,34,1.4913927870745738
2,11,12.0,0,14,34,1.0227785492149906
2,11,12.0,0,15,35,0.18556103020114278
2,11,12.0,0,16,35,-0.01779415768464787
2,11,12.0,0,17,35,-0.27218820569225954
2,11,12.0,0,18,35,-0.5487061392325359
2,11,12.0,0,19,36,-0.6700143764799122
2,11,12.0,0,20,36,-0.6870945721555017
2,11,12.0,0,21,36,-0.6952304551644772
2,11,12.0,0,22,36,-0.7943315101746009
2,11,12.0,0,23,37,-0.7861457226317157
2,11,12.0,0,24,37,-0.8752450086526267
2,11,12.0,0,25,37,-0.9931300738253128
2,11,12.0,0,26,37,-1.1273063050764165
2,11,12.0,0,27,37,-1.297211395974017
2,11,12.0,0,28,38,-1.0275899689383436
2,11,12.0,0,29,38,-1.0686549324337307
2,11,12.0,0,30,38,-1.1140373127807663
2,11,12.0,0,31,38,-1.1489275535944472
2,11,12.0,0,32,38,-1.1851549981431617
2,11,12.0,0,33,38,-1.2344949092306194
2,11,12.0,0,34,38,-1.3011329035795711
2,11,12.0,0,35,39,-0.9131450895291664
2,11,12.0,0,36,39,-0.9041495223254401
2,11,12.0,0,37,38,-1.2315524987562014
2,11,12.0,0,38,36,-1.935222031641473
2,11,12.0,0,38,37,-1.4344428223311212
2,12,13.0,0,4,31,13.585560045551347
2,12,13.0,0,4,32,8.090047516374398
2,12,13.0,0,5,32,8.726386782427653
2,12,13.0,0,6,33,5.414995187118393
2,12,13.0,0,7,33,5.258116374134943
2,12,13.0,0,8,33,4.982608479492683
2,12,13.0,0,9,33,4.68004968883406
2,12,13.0,0,10,34,2.675263357537915
2,12,13.0,0,11,34,2.43539516895612
2,12,13.0,0,12,34,2.0508764733187945
2,12,13.0,0,13,34,1.5770276018824916
2,12,13.0,0,14,34,1.1124431174328038
2,12,13.0,0,15,35,0.25030018130701137
2,12,13.0,0,16,35,0.045644027953585464
2,12,13.0,0,17,35,-0.20876182014944789
2,12,13.0,0,18,35,-0.4840382806901289
2,12,13.0,0,19,36,-0.6252615299017634
2,12,13.0,0,20,36,-0.6471574730343832
2,12,13.0,0,21,36,-0.6607006067974339
2,12,13.0,0,22,36,-0.7597130601514266
2,12,13.0,0,23,37,-0.7563772120660985
2,12,13.0,0,24,37,-0.8430627092421332
2,12,13.0,0,25,37,-0.9577620794892994
2,12,13.0,0,26,37,-1.088285985762326
2,12,13.0,0,27,37,-1.253381345319184
2,12,13.0,0,28,38,-0.9942836050441883
2,12,13.0,0,29,38,-1.0342986329316375
2,12,13.0,0,30,38,-1.0785701997886576
2,12,13.0,0,31,38,-1.112692768268218
2,12,13.0,0,32,38,-1.148096834588216
2,12,13.0,0,33,38,-1.1961786632649023
2,12,13.0,0,34,38,-1.2609844742999883
2,12,13.0,0,35,39,-0.885449883484597
2,12,13.0,0,36,39,-0.8767496047852319
2,12,13.0,0,37,38,-1.1939241262651166
2,12,13.0,0,38,36,-1.8756350260213992
2,12,13.0,0,38,37,-1.3904937509241506
2,13,14.0,0,4,31,13.825422377014547
2,13,14.0,0,4,32,8.2432170033062
2,13,14.0,0,5,32,8.90038188536164
2,13,14.0,0,6,33,5.544451404005031
2,13,14.0,0,7,33,5.39331497346393
2,13,14.0,0,8,33,5.126422046682137
2,13,14.0,0,9,33,4.83727471962743
2,13,14.0,0,10,34,2.7980400623123387
2,13,14.0,0,11,34,2.5622253701869795
2,13,14.0,0,12,34,2.1808194074449148
2,13,14.0,0,13,34,1.708385011104383
2,13,14.0,0,14,34,1.2490581485736811
2,13,14.0,0,15,35,0.35003403346900086
2,13,14.0,0,16,35,0.1417253084279082
2,13,14.0,0,17,35,-0.11481282182512587
2,13,14.0,0,18,35,-0.3906989815181987
2,13,14.0,0,19,36,-0.5617886330654756
2,13,14.0,0,20,36,-0.5918390147509172
2,13,14.0,0,21,36,-0.614255631648291
2,13,14.0,0,22,36,-0.7144228782140658
2,13,14.0,0,23,37,-0.7180939936858692
2,13,14.0,0,24,37,-0.8021255421583646
2,13,14.0,0,25,37,-0.9132804536248216
2,13,14.0,0,26,37,-1.0397184385012963
2,13,14.0,0,27,37,-1.1993914247863984
2,13,14.0,0,28,38,-0.9534864707076451
2,13,14.0,0,29,38,-0.9925003940195438
2,13,14.0,0,30,38,-1.0357233617361317
2,13,14.0,0,31,38,-1.0691853615032727
2,13,14.0,0,32,38,-1.1038428144945271
2,13,14.0,0,33,38,-1.1506712709225866
2,13,14.0,0,34,38,-1.2135944690332963
2,13,14.0,0,35,39,-0.8527268181514671
2,13,14.0,0,36,39,-0.8444505342095852
2,13,14.0,0,37,38,-1.1499516694457697
2,13,14.0,0,38,36,-1.80616931586745
2,13,14.0,0,38,37,-1.3391531389870153
2,14,15.0,0,4,31,14.094802163700479
2,14,15.0,0,4,32,8.416898733888729
2,14,15.0,0,5,32,9.095128350790901
2,14,15.0,0,6,33,5.688896932153057
2,14,15.0,0,7,33,5.542960848456687
2,14,15.0,0,8,33,5.283905269997831
2,14,15.0,0,9,33,5.00742085903812
2,14,15.0,0,10,34,2.9309567499046807
2,14,15.0,0,11,34,2.698776611323865
2,14,15.0,0,12,34,2.3196020332320586
2,14,15.0,0,13,34,1.8473974849148362
2,14,15.0,0,14,34,1.3923568358801504
2,14,15.0,0,15,35,0.45524708312052553
2,14,15.0,0,16,35,0.2428264707480139
2,14,15.0,0,17,35,-0.0163039118767756
2,14,15.0,0,18,35,-0.2932073871886587
2,14,15.0,0,19,36,-0.49502963316979276
2,14,15.0,0,20,36,-0.533810597621482
2,14,15.0,0,21,36,-0.5657450791422036
2,14,15.0,0,22,36,-0.6673409716781862
2,14,15.0,0,23,37,-0.678203943324462
2,14,15.0,0,24,37,-0.7595325423262125
2,14,15.0,0,25,37,-0.8670986046818427
2,14,15.0,0,26,37,-0.9894170789508223
2,14,15.0,0,27,37,-1.1436108795494135
2,14,15.0,0,28,38,-0.9112328121096311
2,14,15.0,0,29,38,-0.9492457932272771
2,14,15.0,0,30,38,-0.9914389530555354
2,14,15.0,0,31,38,-1.024283057987958
2,14,15.0,0,32,38,-1.0582309466927313
2,14,15.0,0,33,38,-1.1038180779811881
2,14,15.0,0,34,38,-1.1648382954760592
2,14,15.0,0,35,39,-0.8189069828956406
2,14,15.0,0,36,39,-0.8110641350865109
2,14,15.0,0,37,38,-1.1046970061597818
2,14,15.0,0,38,36,-1.7351785956830668
2,14,15.0,0,38,37,-1.286508041161909
2,15,16.0,0,4,31,14.436769705316465
2,15,16.0,0,4,32,8.628935231678042
2,15,16.0,0,5,32,9.328108492833735
2,15,16.0,0,6,33,5.849268550772194
2,15,16.0,0,7,33,5.705761316485905
2,15,16.0,0,8,33,5.450536177756931
2,15,16.0,0,9,33,5.181962643459656
2,15,16.0,0,10,34,3.0595025084746794
2,15,16.0,0,11,34,2.8291417577841003
2,15,16.0,0,12,34,2.450031850832147
2,15,16.0,0,13,34,1.97600596077109
2,15,16.0,0,14,34,1.52310997759389
2,15,16.0,0,15,35,0.5488430227533172
2,15,16.0,0,16,35,0.3325792002409571
2,15,16.0,0,17,35,0.07101896877657055
2,15,16.0,0,18,35,-0.20680268561193316
2,15,16.0,0,19,36,-0.436217858769794
2,15,16.0,0,20,36,-0.4825060187106942
2,15,16.0,0,21,36,-0.5226403938590636
2,15,16.0,0,22,36,-0.6253102271255386
2,15,16.0,0,23,37,-0.6425570079922807
2,15,16.0,0,24,37,-0.7214083904138135
2,15,16.0,0,25,37,-0.8256890464668629
2,15,16.0,0,26,37,-0.9442391668045786
2,15,16.0,0,27,37,-1.0934292865782425
2,15,16.0,0,28,38,-0.8732052412777591
2,15,16.0,0,29,38,-0.9102758463853888
2,15,16.0,0,30,38,-0.9514942986887718
2,15,16.0,0,31,38,-0.9837386510251775
2,15,16.0,0,32,38,-1.0170089993391969
2,15,16.0,0,33,38,-1.0614389759732035
2,15,16.0,0,34,38,-1.12069755072298
2,15,16.0,0,35,39,-0.7882876104964538
2,15,16.0,0,36,39,-0.7808248909429523
2,15,16.0,0,37,38,-1.0636606640170498
2,15,16.0,0,38,36,-1.6708059153501438
2,15,16.0,0,38,37,-1.2387730228897311
2,16,17.0,0,4,31,14.828122846162842
2,16,17.0,0,4,32,8.870439671533632
2,16,17.0,0,5,32,9.597721011929025
2,16,17.0,0,6,33,6.035946893218124
2,16,17.0,0,7,33,5.896456789757622
2,16,17.0,0,8,33,5.646418166865715
