kper,kstp,time,k,i,j,AWq
2,1,2.0,0,11,18,-3.6270254523304004
2,1,2.0,0,12,16,-2.858742495945819
2,1,2.0,0,12,17,-3.3435603194913313
2,1,2.0,0,13,14,-2.71435964554513
2,1,2.0,0,13,15,-3.2088539885358784
2,1,2.0,0,14,12,-2.574687207400899
2,1,2.0,0,14,13,-3.0455678212870225
2,1,2.0,0,15,9,-2.043407088300711
2,1,2.0,0,15,10,-2.3538245857919833
2,1,2.0,0,15,11,-2.891483887709512
2,1,2.0,0,16,7,-1.8825993092143847
2,1,2.0,0,16,8,-2.31493879345345
2,1,2.0,0,17,4,-1.3600279902086356
2,1,2.0,0,17,5,-1.605522304094734
2,1,2.0,0,17,6,-2.0357782007112633
2,1,2.0,0,18,2,-1.2768717625411057
2,1,2.0,0,18,3,-1.5586239557060253
2,1,2.0,0,19,0,-1.3085492411664745
2,1,2.0,0,19,1,-1.5090222154944684
2,2,3.0,0,0,25,-16.00301115136449
2,2,3.0,0,1,24,-14.941004113675035
2,2,3.0,0,2,22,-8.7632583488828
2,2,3.0,0,2,23,-12.27952561547545
2,2,3.0,0,3,21,-7.383646616345118
2,2,3.0,0,4,21,-8.446589778483713
2,2,3.0,0,5,20,-6.222402692936953
2,2,3.0,0,6,20,-6.636288078620169
2,2,3.0,0,7,20,-7.491227838146074
2,2,3.0,0,8,19,-5.338623425337005
2,2,3.0,0,9,19,-5.519689181872991
2,2,3.0,0,10,18,-3.7130777791455216
2,2,3.0,0,11,18,-3.6320708421290533
2,2,3.0,0,12,16,-2.844163043208738
2,2,3.0,0,12,17,-3.3322168845699025
2,2,3.0,0,13,14,-2.6899727402257554
2,2,3.0,0,13,15,-3.1835713224484152
2,2,3.0,0,14,12,-2.5440401687611995
2,2,3.0,0,14,13,-3.011877200214542
2,2,3.0,0,15,9,-2.0128169036328813
2,2,3.0,0,15,10,-2.3199781871314826
2,2,3.0,0,15,11,-2.8522665969498746
2,2,3.0,0,16,7,-1.8500003392601059
2,2,3.0,0,16,8,-2.2764820576771
2,2,3.0,0,17,4,-1.3311959210097655
2,2,3.0,0,17,5,-1.5726023321454647
2,2,3.0,0,17,6,-1.9962032956722737
2,2,3.0,0,18,2,-1.2471648220136728
2,2,3.0,0,18,3,-1.5222935184649486
2,2,3.0,0,19,0,-1.2775698293729647
2,2,3.0,0,19,1,-1.4726468760047453
2,3,4.0,0,0,25,-16.06543790053979
2,3,4.0,0,1,24,-14.998262120293248
2,3,4.0,0,2,22,-8.794055660412823
2,3,4.0,0,2,23,-12.3241521490595
2,3,4.0,0,3,21,-7.407794008157907
2,3,4.0,0,4,21,-8.473185241233068
2,3,4.0,0,5,20,-6.239119006319015
2,3,4.0,0,6,20,-6.652532550028582
2,3,4.0,0,7,20,-7.506335268211387
2,3,4.0,0,8,19,-5.34347481128782
2,3,4.0,0,9,19,-5.521784499563012
2,3,4.0,0,10,18,-3.70815425470596
2,3,4.0,0,11,18,-3.623923341574198
2,3,4.0,0,12,16,-2.8240678427097237
2,3,4.0,0,12,17,-3.3132162585305878
2,3,4.0,0,13,14,-2.6625888710946697
2,3,4.0,0,13,15,-3.1544045891225494
2,3,4.0,0,14,12,-2.511559004888511
2,3,4.0,0,14,13,-2.975980651059018
2,3,4.0,0,15,9,-1.9811516910321814
2,3,4.0,0,15,10,-2.284930478975525
2,3,4.0,0,15,11,-2.8116804763363916
2,3,4.0,0,16,7,-1.8177341808373626
2,3,4.0,0,16,8,-2.2381072571305083
2,3,4.0,0,17,4,-1.3049186639106267
2,3,4.0,0,17,5,-1.542268296916376
2,3,4.0,0,17,6,-1.9590473837940579
2,3,4.0,0,18,2,-1.2212604303500143
2,3,4.0,0,18,3,-1.4909552020126284
2,3,4.0,0,19,0,-1.2504274129053101
2,3,4.0,0,19,1,-1.4413988864470468
2,4,5.0,0,0,25,-16.250604578996217
2,4,5.0,0,1,24,-15.166422452982715
2,4,5.0,0,2,22,-8.88223844813092
2,4,5.0,0,2,23,-12.454287231274066
2,4,5.0,0,3,21,-7.478397492820932
2,4,5.0,0,4,21,-8.553977100349243
2,4,5.0,0,5,20,-6.29358153830151
2,4,5.0,0,6,20,-6.709509939043414
2,4,5.0,0,7,20,-7.567825006093358
2,4,5.0,0,8,19,-5.37951787318525
2,4,5.0,0,9,19,-5.5561682240108325
2,4,5.0,0,10,18,-3.7235257544224396
2,4,5.0,0,11,18,-3.6356378066110153
2,4,5.0,0,12,16,-2.8180241296051065
2,4,5.0,0,12,17,-3.311356092300713
2,4,5.0,0,13,14,-2.6484113116450487
2,4,5.0,0,13,15,-3.141277034144025
2,4,5.0,0,14,12,-2.4920725882850547
2,4,5.0,0,14,13,-2.955768381355
2,4,5.0,0,15,9,-1.959884260406909
2,4,5.0,0,15,10,-2.262273994310277
2,4,5.0,0,15,11,-2.7867568157265907
2,4,5.0,0,16,7,-1.794974289950943
2,4,5.0,0,16,8,-2.2121599403088226
2,4,5.0,0,17,4,-1.284100544939605
2,4,5.0,0,17,5,-1.5191798156141658
2,4,5.0,0,17,6,-1.9322493115147097
2,4,5.0,0,18,2,-1.199691477531701
2,4,5.0,0,18,3,-1.465760704804353
2,4,5.0,0,19,0,-1.2273280044458659
2,4,5.0,0,19,1,-1.415350728586759
2,5,6.0,0,0,25,-16.430531570340463
2,5,6.0,0,1,24,-15.330452832199853
2,5,6.0,0,2,22,-8.970700118953346
2,5,6.0,0,2,23,-12.581995191849046
2,5,6.0,0,3,21,-7.5490568898184165
2,5,6.0,0,4,21,-8.632713257727573
2,5,6.0,0,5,20,-6.346907054052849
2,5,6.0,0,6,20,-6.764061227403317
2,5,6.0,0,7,20,-7.625016329625737
2,5,6.0,0,8,19,-5.412497681960588
2,5,6.0,0,9,19,-5.586541824099982
2,5,6.0,0,10,18,-3.7361209359694953
2,5,6.0,0,11,18,-3.6439710763309563
2,5,6.0,0,12,16,-2.8088328082836256
2,5,6.0,0,12,17,-3.305709702378664
2,5,6.0,0,13,14,-2.630726861427405
2,5,6.0,0,13,15,-3.1238309335272447
2,5,6.0,0,14,12,-2.4686819904916035
2,5,6.0,0,14,13,-2.9307165500511303
2,5,6.0,0,15,9,-1.9352236087526364
2,5,6.0,0,15,10,-2.235457107075433
2,5,6.0,0,15,11,-2.7564602086731327
2,5,6.0,0,16,7,-1.7688231481004948
2,5,6.0,0,16,8,-2.1815776322276577
2,5,6.0,0,17,4,-1.261416982383878
2,5,6.0,0,17,5,-1.4933942133313565
2,5,6.0,0,17,6,-1.9013265802281012
2,5,6.0,0,18,2,-1.1765417051700808
2,5,6.0,0,18,3,-1.438113592066344
2,5,6.0,0,19,0,-1.2025271795389756
2,5,6.0,0,19,1,-1.3869861112471824
2,6,7.0,0,0,25,-16.584684888538504
2,6,7.0,0,1,24,-15.470077857684828
2,6,7.0,0,2,22,-9.042273603118247
2,6,7.0,0,2,23,-12.687882831967272
2,6,7.0,0,3,21,-7.604168027689752
2,6,7.0,0,4,21,-8.693146598699286
2,6,7.0,0,5,20,-6.385291809829141
2,6,7.0,0,6,20,-6.8022618514985425
2,6,7.0,0,7,20,-7.663264411303203
2,6,7.0,0,8,19,-5.431330645204923
2,6,7.0,0,9,19,-5.602246625332725
2,6,7.0,0,10,18,-3.73890120254066
2,6,7.0,0,11,18,-3.642930692271136
2,6,7.0,0,12,16,-2.7932518910949398
2,6,7.0,0,12,17,-3.2923074210900154
2,6,7.0,0,13,14,-2.607552211191944
2,6,7.0,0,13,15,-3.0997591058550427
2,6,7.0,0,14,12,-2.4404463284218423
2,6,7.0,0,14,13,-2.899836015158286
2,6,7.0,0,15,9,-1.9070346439155799
2,6,7.0,0,15,10,-2.204500160186626
2,6,7.0,0,15,11,-2.7209762353848816
2,6,7.0,0,16,7,-1.7398681975676027
2,6,7.0,0,16,8,-2.1473679539452917
2,6,7.0,0,17,4,-1.2373980779834994
2,6,7.0,0,17,5,-1.4658797152788168
2,6,7.0,0,17,6,-1.867914192386877
2,6,7.0,0,18,2,-1.1524277258282325
2,6,7.0,0,18,3,-1.4093535161273962
2,6,7.0,0,19,0,-1.1766289404888823
2,6,7.0,0,19,1,-1.3575056118656619
2,7,8.0,0,0,25,-16.740075147513835
2,7,8.0,0,1,24,-15.610856408352674
2,7,8.0,0,2,22,-9.113073032933926
2,7,8.0,0,2,23,-12.794212637621513
2,7,8.0,0,3,21,-7.658382887078346
2,7,8.0,0,4,21,-8.753258302587938
2,7,8.0,0,5,20,-6.4229069598213755
2,7,8.0,0,6,20,-6.83998924420041
2,7,8.0,0,7,20,-7.701400108833354
2,7,8.0,0,8,19,-5.44970284808619
2,7,8.0,0,9,19,-5.61764680680335
2,7,8.0,0,10,18,-3.7411534328536504
2,7,8.0,0,11,18,-3.6414655208633064
2,7,8.0,0,12,16,-2.7768987024103353
2,7,8.0,0,12,17,-3.2782419442798414
2,7,8.0,0,13,14,-2.583565677535347
2,7,8.0,0,13,15,-3.0748831190558406
2,7,8.0,0,14,12,-2.4115826979084716
2,7,8.0,0,14,13,-2.86829676505414
2,7,8.0,0,15,9,-1.8785121360626817
2,7,8.0,0,15,10,-2.1732246648043088
2,7,8.0,0,15,11,-2.685167308438622
2,7,8.0,0,16,7,-1.7108439963397473
2,7,8.0,0,16,8,-2.113170865468618
2,7,8.0,0,17,4,-1.2133692274298653
2,7,8.0,0,17,5,-1.4384689860605988
2,7,8.0,0,17,6,-1.8347676578685537
2,7,8.0,0,18,2,-1.1283270455645606
2,7,8.0,0,18,3,-1.380826999572804
2,7,8.0,0,19,0,-1.1507099148943496
2,7,8.0,0,19,1,-1.328179962806189
2,8,9.0,0,0,25,-16.773668817141697
2,8,9.0,0,1,24,-15.643940601924669
2,8,9.0,0,2,22,-9.12984797408717
2,8,9.0,0,2,23,-12.820700296602354
2,8,9.0,0,3,21,-7.670387018969791
2,8,9.0,0,4,21,-8.766501867042962
2,8,9.0,0,5,20,-6.428696747405638
2,8,9.0,0,6,20,-6.844643915274446
2,8,9.0,0,7,20,-7.7034556254767494
2,8,9.0,0,8,19,-5.444348980920779
2,8,9.0,0,9,19,-5.609171661911773
2,8,9.0,0,10,18,-3.728614807113786
2,8,9.0,0,11,18,-3.6259654750410846
2,8,9.0,0,12,16,-2.751205102708326
2,8,9.0,0,12,17,-3.2526961592942314
2,8,9.0,0,13,14,-2.551388615965692
2,8,9.0,0,13,15,-3.039986858089037
2,8,9.0,0,14,12,-2.3752811903962368
2,8,9.0,0,14,13,-2.827700903977444
2,8,9.0,0,15,9,-1.8444500085352047
2,8,9.0,0,15,10,-2.1353608563501894
2,8,9.0,0,15,11,-2.6409871918078522
2,8,9.0,0,16,7,-1.676983118478205
2,8,9.0,0,16,8,-2.072714773354903
2,8,9.0,0,17,4,-1.1865493979149448
2,8,9.0,0,17,5,-1.4074614969790957
2,8,9.0,0,17,6,-1.7965915315265875
2,8,9.0,0,18,2,-1.1019638182791027
2,8,9.0,0,18,3,-1.3492919973201651
2,8,9.0,0,19,0,-1.1226322230083383
2,8,9.0,0,19,1,-1.2962214960549545
2,9,10.0,0,0,25,-16.713026687074716
2,9,10.0,0,1,24,-15.58895206620059
2,9,10.0,0,2,22,-9.090328753987478
2,9,10.0,0,2,23,-12.772496093576365
2,9,10.0,0,3,21,-7.633457920641831
2,9,10.0,0,4,21,-8.724528892181866
2,9,10.0,0,5,20,-6.392209078793599
2,9,10.0,0,6,20,-6.8049251784187845
2,9,10.0,0,7,20,-7.656953537899312
2,9,10.0,0,8,19,-5.405634720712271
2,9,10.0,0,9,19,-5.567892915914626
2,9,10.0,0,10,18,-3.6962913631807623
2,9,10.0,0,11,18,-3.5931310899740936
2,9,10.0,0,12,16,-2.71720925696323
2,9,10.0,0,12,17,-3.2161558807524386
2,9,10.0,0,13,14,-2.5141954482532185
2,9,10.0,0,13,15,-2.9985492388304067
2,9,10.0,0,14,12,-2.3361634655185526
2,9,10.0,0,14,13,-2.783464179282163
2,9,10.0,0,15,9,-1.8093072854884156
2,9,10.0,0,15,10,-2.09625526337706
2,9,10.0,0,15,11,-2.5951640644518363
2,9,10.0,0,16,7,-1.6430754288824971
2,9,10.0,0,16,8,-2.0322496127446072
2,9,10.0,0,17,4,-1.1602284803320515
2,9,10.0,0,17,5,-1.377214798706234
2,9,10.0,0,17,6,-1.7594916228431146
2,9,10.0,0,18,2,-1.0762000400218312
2,9,10.0,0,18,3,-1.3190924921615306
2,9,10.0,0,19,0,-1.0947356337893552
2,9,10.0,0,19,1,-1.2650832356126216
2,10,11.0,0,0,25,-16.695669027197027
2,10,11.0,0,1,24,-15.569517676679425
2,10,11.0,0,2,22,-9.075089507779921
2,10,11.0,0,2,23,-12.752301598693293
2,10,11.0,0,3,21,-7.618890755687744
2,10,11.0,0,4,21,-8.7066934599236
2,10,11.0,0,5,20,-6.377233837750055
2,10,11.0,0,6,20,-6.787810827145336
2,10,11.0,0,7,20,-7.6353446887472955
2,10,11.0,0,8,19,-5.386118489255239
2,10,11.0,0,9,19,-5.5455285687606874
2,10,11.0,0,10,18,-3.6767213501519223
2,10,11.0,0,11,18,-3.5715180255303096
2,10,11.0,0,12,16,-2.690270730705464
2,10,11.0,0,12,17,-3.1878712142192853
2,10,11.0,0,13,14,-2.482747954700386
2,10,11.0,0,13,15,-2.963572976759565
2,10,11.0,0,14,12,-2.3019577892815164
2,10,11.0,0,14,13,-2.744697928192039
2,10,11.0,0,15,9,-1.778149864851997
2,10,11.0,0,15,10,-2.061401629730142
2,10,11.0,0,15,11,-2.55405311473541
2,10,11.0,0,16,7,-1.6118868081007633
2,10,11.0,0,16,8,-1.9949974923373759
2,10,11.0,0,17,4,-1.1349276140895768
2,10,11.0,0,17,5,-1.348035713375623
2,10,11.0,0,17,6,-1.7237453974546497
2,10,11.0,0,18,2,-1.0511505486977626
2,10,11.0,0,18,3,-1.288781518389925
2,10,11.0,0,19,0,-1.068657031643852
2,10,11.0,0,19,1,-1.2349449375146833
2,11,12.0,0,0,25,-16.802334867448963
2,11,12.0,0,1,24,-15.663977727959946
2,11,12.0,0,2,22,-9.125139971068165
2,11,12.0,0,2,23,-12.824163533054389
2,11,12.0,0,3,21,-7.659393549741594
2,11,12.0,0,4,21,-8.752421994036581
2,11,12.0,0,5,20,-6.408931008181526
2,11,12.0,0,6,20,-6.820596113610918
2,11,12.0,0,7,20,-7.669838551819794
2,11,12.0,0,8,19,-5.405327746042531
2,11,12.0,0,9,19,-5.5626874355206155
2,11,12.0,0,10,18,-3.682163415347304
2,11,12.0,0,11,18,-3.573643853860432
2,11,12.0,0,12,16,-2.678574273839615
2,11,12.0,0,12,17,-3.1785629598327034
2,11,12.0,0,13,14,-2.4639326611554964
2,11,12.0,0,13,15,-2.9442900172604425
2,11,12.0,0,14,12,-2.2784310352315913
2,11,12.0,0,14,13,-2.719205454878903
2,11,12.0,0,15,9,-1.754153944132895
2,11,12.0,0,15,10,-2.035236928059021
2,11,12.0,0,15,11,-2.5242838017269094
2,11,12.0,0,16,7,-1.5863664887966138
2,11,12.0,0,16,8,-1.9653153541570134
2,11,12.0,0,17,4,-1.1122454095813907
2,11,12.0,0,17,5,-1.322411689075068
2,11,12.0,0,17,6,-1.6933222664504513
2,11,12.0,0,18,2,-1.0280224852734534
2,11,12.0,0,18,3,-1.2609649514355397
2,11,12.0,0,19,0,-1.044634762049725
2,11,12.0,0,19,1,-1.2071578995862637
2,12,13.0,0,0,25,-16.830870125522324
2,12,13.0,0,1,24,-15.68954450435649
2,12,13.0,0,2,22,-9.134437955208796
2,12,13.0,0,2,23,-12.840625672994292
2,12,13.0,0,3,21,-7.663579523569865
2,12,13.0,0,4,21,-8.755049528927088
2,12,13.0,0,5,20,-6.4062911904638895
2,12,13.0,0,6,20,-6.815559742424625
2,12,13.0,0,7,20,-7.660363840559626
2,12,13.0,0,8,19,-5.392531580903665
2,12,13.0,0,9,19,-5.546753793107484
2,12,13.0,0,10,18,-3.665941967007825
2,12,13.0,0,11,18,-3.5551625475785613
2,12,13.0,0,12,16,-2.653522383163903
2,12,13.0,0,12,17,-3.1527715183966336
2,12,13.0,0,13,14,-2.434014529218018
2,12,13.0,0,13,15,-2.9113818178879
2,12,13.0,0,14,12,-2.2453347782006574
2,12,13.0,0,14,13,-2.6819340157217084
2,12,13.0,0,15,9,-1.7233429833467824
2,12,13.0,0,15,10,-2.0009105825250515
2,12,13.0,0,15,11,-2.4840924607987347
2,12,13.0,0,16,7,-1.5556686656330214
2,12,13.0,0,16,8,-1.9285791972516506
2,12,13.0,0,17,4,-1.0877423653282108
2,12,13.0,0,17,5,-1.2940926525137684
2,12,13.0,0,17,6,-1.6584790175067212
2,12,13.0,0,18,2,-1.0037093006551743
2,12,13.0,0,18,3,-1.2318905460157055
2,12,13.0,0,19,0,-1.018378103085638
2,12,13.0,0,19,1,-1.177330086041735
2,13,14.0,0,0,25,-16.855146814564478
2,13,14.0,0,1,24,-15.705214014589046
2,13,14.0,0,2,22,-9.133041834288179
2,13,14.0,0,2,23,-12.841737950635434
2,13,14.0,0,3,21,-7.656030543915108
2,13,14.0,0,4,21,-8.740475876955884
2,13,14.0,0,5,20,-6.389899614874935
2,13,14.0,0,6,20,-6.793879264495558
2,13,14.0,0,7,20,-7.629609175466612
2,13,14.0,0,8,19,-5.364068645766054
2,13,14.0,0,9,19,-5.513474223681953
2,13,14.0,0,10,18,-3.638352540984158
2,13,14.0,0,11,18,-3.5250097353151943
2,13,14.0,0,12,16,-2.6204425537569023
2,13,14.0,0,12,17,-3.116773004409083
2,13,14.0,0,13,14,-2.39723759310084
2,13,14.0,0,13,15,-2.869564841760962
2,13,14.0,0,14,12,-2.2064506210144827
2,13,14.0,0,14,13,-2.6370377631056385
2,13,14.0,0,15,9,-1.689275452249717
2,13,14.0,0,15,10,-1.9621615962184933
2,13,14.0,0,15,11,-2.4374808921229203
2,13,14.0,0,16,7,-1.522499143862035
2,13,14.0,0,16,8,-1.888024337798612
2,13,14.0,0,17,4,-1.0626489485655668
2,13,14.0,0,17,5,-1.2644635288862673
2,13,14.0,0,17,6,-1.621022462190183
2,13,14.0,0,18,2,-0.9793131580460965
2,13,14.0,0,18,3,-1.2019970144643537
2,13,14.0,0,19,0,-0.9924527132721437
2,13,14.0,0,19,1,-1.1473340261532599
2,14,15.0,0,0,25,-16.930206720319575
2,14,15.0,0,1,24,-15.7687170047991
2,14,15.0,0,2,22,-9.155616853950733
2,14,15.0,0,2,23,-12.882303595861913
2,14,15.0,0,3,21,-7.669632834921686
2,14,15.0,0,4,21,-8.755338835978023
2,14,15.0,0,5,20,-6.394412077111269
2,14,15.0,0,6,20,-6.7971964862189225
2,14,15.0,0,7,20,-7.6301551086027075
2,14,15.0,0,8,19,-5.356178662570812
2,14,15.0,0,9,19,-5.502302983189793
2,14,15.0,0,10,18,-3.6230429076883297
2,14,15.0,0,11,18,-3.5067106665223946
2,14,15.0,0,12,16,-2.5916607421226274
2,14,15.0,0,12,17,-3.0879263740950478
2,14,15.0,0,13,14,-2.3622924844978
2,14,15.0,0,13,15,-2.83149631118485
2,14,15.0,0,14,12,-2.168125731867434
2,14,15.0,0,14,13,-2.594099841538565
2,14,15.0,0,15,9,-1.654182610822744
2,14,15.0,0,15,10,-1.9232040787178448
2,14,15.0,0,15,11,-2.3919840240739916
2,14,15.0,0,16,7,-1.4879774638690435
2,14,15.0,0,16,8,-1.8470693249342105
2,14,15.0,0,17,4,-1.0349654213332826
2,14,15.0,0,17,5,-1.2327739325031644
2,14,15.0,0,17,6,-1.5824803967472576
2,14,15.0,0,18,2,-0.9521681919070488
2,14,15.0,0,18,3,-1.1697423230051243
2,14,15.0,0,19,0,-0.9640557418786955
2,14,15.0,0,19,1,-1.1150830718949862
2,15,16.0,0,0,25,-17.229310303797092
2,15,16.0,0,1,24,-16.043814280891638
2,15,16.0,0,2,22,-9.301784487851364
2,15,16.0,0,2,23,-13.098938928083044
2,15,16.0,0,3,21,-7.788048575411267
2,15,16.0,0,4,21,-8.893043816310183
2,15,16.0,0,5,20,-6.488231845690962
2,15,16.0,0,6,20,-6.8968123228814875
2,15,16.0,0,7,20,-7.740118837738578
2,15,16.0,0,8,19,-5.4237056337256035
2,15,16.0,0,9,19,-5.568953254543828
2,15,16.0,0,10,18,-3.6573474935278227
2,15,16.0,0,11,18,-3.536451402872359
2,15,16.0,0,12,16,-2.596149179848652
2,15,16.0,0,12,17,-3.0997823294943885
2,15,16.0,0,13,14,-2.356893493576109
2,15,16.0,0,13,15,-2.829704146182422
2,15,16.0,0,14,12,-2.1565345279570067
2,15,16.0,0,14,13,-2.583938331177535
2,15,16.0,0,15,9,-1.638573203879588
2,15,16.0,0,15,10,-1.907615715510559
2,15,16.0,0,15,11,-2.3765055066850493
2,15,16.0,0,16,7,-1.4705574290423158
2,15,16.0,0,16,8,-1.8283434993405763
2,15,16.0,0,17,4,-1.0173138344306665
2,15,16.0,0,17,5,-1.2140471712598924
2,15,16.0,0,17,6,-1.562071461043928
2,15,16.0,0,18,2,-0.9332027195673902
2,15,16.0,0,18,3,-1.1486492978175136
2,15,16.0,0,19,0,-0.9430840571567103
2,15,16.0,0,19,1,-1.0922515385528015
2,16,17.0,0,0,25,-17.482403308979656
2,16,17.0,0,1,24,-16.275103184608497
2,16,17.0,0,2,22,-9.428050482166555
2,16,17.0,0,2,23,-13.280092157149284
2,16,17.0,0,3,21,-7.8894984183666566
2,16,17.0,0,4,21,-9.00599952928917
2,16,17.0,0,5,20,-6.5657756293391
2,16,17.0,0,6,20,-6.976447426888853
2,16,17.0,0,7,20,-7.824462925930902
2,16,17.0,0,8,19,-5.474663915280416
2,16,17.0,0,9,19,-5.617118048699524
2,16,17.0,0,10,18,-3.680747437187165
2,16,17.0,0,11,18,-3.5546629302230883
2,16,17.0,0,12,16,-2.5926899856258956
2,16,17.0,0,12,17,-3.101432657327365
2,16,17.0,0,13,14,-2.343398535287804
2,16,17.0,0,13,15,-2.817644940140468
2,16,17.0,0,14,12,-2.1360430176421517
2,16,17.0,0,14,13,-2.5626617901857003
2,16,17.0,0,15,9,-1.615213948343893
2,16,17.0,0,15,10,-1.8824902736517686
2,16,17.0,0,15,11,-2.3486414221842438
2,16,17.0,0,16,7,-1.4450382506063022
2,16,17.0,0,16,8,-1.7986671559490333
2,16,17.0,0,17,4,-0.9947155179323204
2,16,17.0,0,17,5,-1.1883814162770818
2,16,17.0,0,17,6,-1.531374773756312
2,16,17.0,0,18,2,-0.9099331174959957
2,16,17.0,0,18,3,-1.1208261399204673
2,16,17.0,0,19,0,-0.9180251130383965
2,16,17.0,0,19,1,-1.0635303900036206
2,17,18.0,0,0,25,-17.700334150039907
2,17,18.0,0,1,24,-16.473736347824115
2,17,18.0,0,2,22,-9.532404421555839
2,17,18.0,0,2,23,-13.43320875807808
2,17,18.0,0,3,21,-7.971511579588764
2,17,18.0,0,4,21,-9.0971931518759
2,17,18.0,0,5,20,-6.625862882125261
2,17,18.0,0,6,20,-7.037609924537151
2,17,18.0,0,7,20,-7.888214877741916
2,17,18.0,0,8,19,-5.510454287153777
2,17,18.0,0,9,19,-5.649948270724622
2,17,18.0,0,10,18,-3.693900478337696
2,17,18.0,0,11,18,-3.5633005547932726
2,17,18.0,0,12,16,-2.5824034732759173
2,17,18.0,0,12,17,-3.0950425141903395
2,17,18.0,0,13,14,-2.3238753957505764
2,17,18.0,0,13,15,-2.798485673819016
2,17,18.0,0,14,12,-2.1102544509888332
2,17,18.0,0,14,13,-2.5351309711140573
2,17,18.0,0,15,9,-1.5880373843876896
2,17,18.0,0,15,10,-1.8529704920200913
2,17,18.0,0,15,11,-2.31537139738316
2,17,18.0,0,16,7,-1.4166006277454244
2,17,18.0,0,16,8,-1.7653449442606757
2,17,18.0,0,17,4,-0.9706489398521114
2,17,18.0,0,17,5,-1.1609513662041309
2,17,18.0,0,17,6,-1.4983093289334022
2,17,18.0,0,18,2,-0.8856123664019151
2,17,18.0,0,18,3,-1.091946014062188
2,17,18.0,0,19,0,-0.8918257355730645
2,17,18.0,0,19,1,-1.0337762672494648
2,18,19.0,0,0,25,-17.947174016256668
2,18,19.0,0,1,24,-16.69973671279604
2,18,19.0,0,2,22,-9.652378238893562
2,18,19.0,0,2,23,-13.609253935856941
2,18,19.0,0,3,21,-8.06702872363303
2,18,19.0,0,4,21,-9.204994072587965
2,18,19.0,0,5,20,-6.698064468328425
2,18,19.0,0,6,20,-7.11225199084879
2,18,19.0,0,7,20,-7.967771781927354
2,18,19.0,0,8,19,-5.5570694185058755
2,18,19.0,0,9,19,-5.694104110598175
2,18,19.0,0,10,18,-3.7140885613068235
2,18,19.0,0,11,18,-3.578783709832777
2,18,19.0,0,12,16,-2.576538915237336
2,18,19.0,0,12,17,-3.0942174910900917
2,18,19.0,0,13,14,-2.3082837413311665
2,18,19.0,0,13,15,-2.784219404763661
2,18,19.0,0,14,12,-2.088234323455822
2,18,19.0,0,14,13,-2.512231810885595
2,18,19.0,0,15,9,-1.5638633188171696
2,18,19.0,0,15,10,-1.8270593797721517
2,18,19.0,0,15,11,-2.286708639371682
2,18,19.0,0,16,7,-1.3909857201552427
2,18,19.0,0,16,8,-1.7357446728730395
2,18,19.0,0,17,4,-0.9482427039118306
2,18,19.0,0,17,5,-1.135747560324205
2,18,19.0,0,17,6,-1.468448329566428
2,18,19.0,0,18,2,-0.862677395944786
2,18,19.0,0,18,3,-1.065047088235275
2,18,19.0,0,19,0,-0.8669915497149248
2,18,19.0,0,19,1,-1.005792539342309
2,19,20.0,0,0,25,-18.167868519421518
2,19,20.0,0,1,24,-16.901100308189825
2,19,20.0,0,2,22,-9.759160619689965
2,19,20.0,0,2,23,-13.765154407482214
2,19,20.0,0,3,21,-8.151430464824102
2,19,20.0,0,4,21,-9.298954681344185
