kper,kstp,time,k,i,j,SPq
2,5,6.0,0,36,32,-30.535390838744547
2,5,6.0,0,36,33,-30.707672861339915
2,5,6.0,0,37,32,-32.50943206440206
2,6,7.0,0,32,30,-100.91296216193427
2,6,7.0,0,33,30,-93.0086001035254
2,6,7.0,0,33,31,-36.86462801483458
2,6,7.0,0,33,32,-41.15631083892288
2,6,7.0,0,33,33,-27.829026042637906
2,6,7.0,0,34,30,-41.591432633930594
2,6,7.0,0,34,31,-43.64102348295364
2,6,7.0,0,34,33,-28.208432560384608
2,6,7.0,0,35,33,-29.30416063799896
2,6,7.0,0,36,32,-30.721256751531882
2,6,7.0,0,36,33,-30.896226043069873
2,6,7.0,0,37,32,-32.70092394422909
2,7,8.0,0,32,30,-100.90985443374143
2,7,8.0,0,33,30,-93.02261158791634
2,7,8.0,0,33,31,-36.89091388374038
2,7,8.0,0,33,32,-41.19375318384482
2,7,8.0,0,33,33,-27.87589547353548
2,7,8.0,0,34,30,-41.622833555050875
2,7,8.0,0,34,31,-43.681333070430924
2,7,8.0,0,34,33,-28.263298880132766
2,7,8.0,0,35,33,-29.36557976286565
2,7,8.0,0,36,32,-30.784890228941663
2,7,8.0,0,36,33,-30.963298656752272
2,7,8.0,0,37,32,-32.77089497386282
2,8,9.0,0,32,30,-100.89835035350791
2,8,9.0,0,33,30,-93.02698368251845
2,8,9.0,0,33,31,-36.90654481243712
2,8,9.0,0,33,32,-41.2197892683032
2,8,9.0,0,33,33,-27.910751782065972
2,8,9.0,0,34,30,-41.64336766356951
2,8,9.0,0,34,31,-43.710771906349805
2,8,9.0,0,34,33,-28.307100317162053
2,8,9.0,0,35,33,-29.41668241616196
2,8,9.0,0,36,32,-30.838673969047363
2,8,9.0,0,36,33,-31.020734712727744
2,8,9.0,0,37,32,-32.8315121669832
2,9,10.0,0,32,30,-100.87737256364721
2,9,10.0,0,33,30,-93.01959842791882
2,9,10.0,0,33,31,-36.908386027766824
2,9,10.0,0,33,32,-41.23028660814089
2,9,10.0,0,33,33,-27.92834612374338
2,9,10.0,0,34,30,-41.64991332414888
2,9,10.0,0,34,31,-43.725395781809766
2,9,10.0,0,34,33,-28.334150035622088
2,9,10.0,0,35,33,-29.451529416047265
2,9,10.0,0,36,32,-30.877099793880006
2,9,10.0,0,36,33,-31.0624030080877
2,9,10.0,0,37,32,-32.87703774041961
2,10,11.0,0,32,30,-100.98933025632107
2,10,11.0,0,33,30,-93.14540158001137
2,10,11.0,0,33,31,-37.043053824127924
2,10,11.0,0,33,32,-41.37341541939429
2,10,11.0,0,33,33,-28.077987847631107
2,10,11.0,0,34,30,-41.790746672990394
2,10,11.0,0,34,31,-43.873489141385676
2,10,11.0,0,34,33,-28.493495533689497
2,10,11.0,0,35,33,-29.619372081756637
2,10,11.0,0,36,32,-31.049926677925328
2,10,11.0,0,36,33,-31.23794628292478
2,10,11.0,0,37,32,-33.05832088544912
2,11,12.0,0,32,30,-100.99130384406999
2,11,12.0,0,33,30,-93.16672119246402
2,11,12.0,0,33,31,-37.076053066797954
2,11,12.0,0,33,32,-41.415881721775236
2,11,12.0,0,33,33,-28.126977890149192
2,11,12.0,0,34,30,-41.83052991403474
2,11,12.0,0,34,31,-43.92171207508841
2,11,12.0,0,34,33,-28.55291833185845
2,11,12.0,0,35,33,-29.68790874877675
2,11,12.0,0,36,32,-31.124526871673993
2,11,12.0,0,36,33,-31.314814338280257
2,11,12.0,0,37,32,-33.14177224387436
2,12,13.0,0,32,30,-101.11457260125644
2,12,13.0,0,33,30,-93.30684125494201
2,12,13.0,0,33,31,-37.22680001307128
2,12,13.0,0,33,32,-41.57619373332136
2,12,13.0,0,33,33,-28.294032315046707
2,12,13.0,0,34,30,-41.98946723497147
2,12,13.0,0,34,31,-44.088606887782475
2,12,13.0,0,34,33,-28.730987009142495
2,12,13.0,0,35,33,-29.875925634162968
2,12,13.0,0,36,32,-31.319792477142073
2,12,13.0,0,36,33,-31.5120939303323
2,12,13.0,0,37,32,-33.34725074527853
2,13,14.0,0,32,30,-101.20935095354093
2,13,14.0,0,33,30,-93.41619906154779
2,13,14.0,0,33,31,-37.344921545054035
2,13,14.0,0,33,32,-41.7029505865363
2,13,14.0,0,33,33,-28.427508118732817
2,13,14.0,0,34,30,-42.116162362563614
2,13,14.0,0,34,31,-44.222273961075075
2,13,14.0,0,34,33,-28.875518157678243
2,13,14.0,0,35,33,-30.03075005256585
2,13,14.0,0,36,32,-31.48228590659494
2,13,14.0,0,36,33,-31.676749687172332
2,13,14.0,0,37,32,-33.52065051852367
2,14,15.0,0,32,30,-101.24268837084628
2,14,15.0,0,33,30,-93.46512489700774
2,14,15.0,0,33,31,-37.40259984741408
2,14,15.0,0,33,32,-41.76895648788832
2,14,15.0,0,33,33,-28.500426994340046
2,14,15.0,0,34,30,-42.18208086348204
2,14,15.0,0,34,31,-44.29515364797601
2,14,15.0,0,34,33,-28.95958397149502
2,14,15.0,0,35,33,-30.125125465605606
2,14,15.0,0,36,32,-31.583927951676287
2,14,15.0,0,36,33,-31.78104389544194
2,14,15.0,0,37,32,-33.63311826021243
2,15,16.0,0,32,30,-101.32735701817887
2,15,16.0,0,33,30,-93.57121795626983
2,15,16.0,0,33,31,-37.52125949492438
2,15,16.0,0,33,32,-41.898673450143974
2,15,16.0,0,33,33,-28.639291630605157
2,15,16.0,0,34,30,-42.309751058910024
2,15,16.0,0,34,31,-44.431594975417056
2,15,16.0,0,34,33,-29.110294780194636
2,15,16.0,0,35,33,-30.286631591738455
2,15,16.0,0,36,32,-31.75209354540084
2,15,16.0,0,36,33,-31.95286263935236
2,15,16.0,0,37,32,-33.812769241913884
2,16,17.0,0,32,30,-101.37357077669833
2,16,17.0,0,33,30,-93.63980876511039
2,16,17.0,0,33,31,-37.60400829216576
2,16,17.0,0,33,32,-41.99429021413778
2,16,17.0,0,33,33,-28.746080287310406
2,16,17.0,0,34,30,-42.401510846776546
2,16,17.0,0,34,31,-44.533627155202566
2,16,17.0,0,34,33,-29.22980011588845
2,16,17.0,0,35,33,-30.41751025759345
2,16,17.0,0,36,32,-31.88883810120069
2,16,17.0,0,36,33,-32.094505119271275
2,16,17.0,0,37,32,-33.96147304569797
2,17,18.0,0,32,30,-101.31867891427032
2,17,18.0,0,33,30,-93.60798699781492
2,17,18.0,0,33,31,-37.58711684915659
2,17,18.0,0,33,32,-41.9908858527765
2,17,18.0,0,33,33,-28.754779720964507
2,17,18.0,0,34,30,-42.392542377336895
2,17,18.0,0,34,31,-44.53630513261476
2,17,18.0,0,34,33,-29.252154229638904
2,17,18.0,0,35,33,-30.451611615542788
2,17,18.0,0,36,32,-31.92778868758444
2,17,18.0,0,36,33,-32.13950589939054
2,17,18.0,0,37,32,-34.012094352661734
2,18,19.0,0,32,30,-101.22095323137012
2,18,19.0,0,33,30,-93.53540803113083
2,18,19.0,0,33,31,-37.53098344846194
2,18,19.0,0,33,32,-41.94911017825052
2,18,19.0,0,33,33,-28.72582365855078
2,18,19.0,0,34,30,-42.34335693771038
2,18,19.0,0,34,31,-44.50038888002541
2,18,19.0,0,34,33,-29.237896926038047
2,18,19.0,0,35,33,-30.449490611696774
2,18,19.0,0,36,32,-31.929564922269265
2,18,19.0,0,36,33,-32.148340655763604
2,18,19.0,0,37,32,-34.0252177120841
2,19,20.0,0,32,30,-101.10806201453033
2,19,20.0,0,33,30,-93.44809301493581
2,19,20.0,0,33,31,-37.46085878616486
2,19,20.0,0,33,32,-41.893926555518874
2,19,20.0,0,33,33,-28.68399090346611
2,19,20.0,0,34,30,-42.279397990452935
2,19,20.0,0,34,31,-44.4508856940173
2,19,20.0,0,34,33,-29.211666068
2,19,20.0,0,35,33,-30.43579820254854
2,19,20.0,0,36,32,-31.919001019995335
2,19,20.0,0,36,33,-32.14571828516148
2,19,20.0,0,37,32,-34.0258699524876
2,20,21.0,0,32,30,-100.9243845065364
2,20,21.0,0,33,30,-93.29147663393132
2,20,21.0,0,33,31,-37.322538883209745
2,20,21.0,0,33,32,-41.77094778398191
2,20,21.0,0,33,33,-28.57450952601357
2,20,21.0,0,34,30,-42.146173527640485
2,20,21.0,0,34,31,-44.33345689021746
2,20,21.0,0,34,33,-29.118662631196344
2,20,21.0,0,35,33,-30.35563478895972
2,20,21.0,0,36,32,-31.84127847183288
2,20,21.0,0,36,33,-32.07662394323836
2,20,21.0,0,37,32,-33.95891750582973
2,21,22.0,0,32,30,-100.92174941183373
2,21,22.0,0,33,30,-93.31129997296671
2,21,22.0,0,33,31,-37.35861060475759
2,21,22.0,0,33,32,-41.822206663481666
2,21,22.0,0,33,33,-28.639764114080208
2,21,22.0,0,34,30,-42.18786159919114
2,21,22.0,0,34,31,-44.39011885334992
2,21,22.0,0,34,33,-29.200570966461783
2,21,22.0,0,35,33,-30.450884270800884
2,21,22.0,0,36,32,-31.938830348248757
2,21,22.0,0,36,33,-32.18351049486739
2,21,22.0,0,37,32,-34.06841035736886
2,22,23.0,0,32,30,-100.93749056681997
2,22,23.0,0,33,30,-93.34774826007515
2,22,23.0,0,33,31,-37.410139500895866
2,22,23.0,0,33,32,-41.8886481652263
2,22,23.0,0,33,33,-28.720556599575616
2,22,23.0,0,34,30,-42.24523668447216
2,22,23.0,0,34,31,-44.461605772538064
2,22,23.0,0,34,33,-29.297734097007606
2,22,23.0,0,35,33,-30.561665254803188
2,22,23.0,0,36,32,-32.05186050038492
2,22,23.0,0,36,33,-32.30652172353348
2,22,23.0,0,37,32,-34.19437784166951
2,23,24.0,0,32,30,-101.11617944540558
2,23,24.0,0,33,30,-93.5437120434616
2,23,24.0,0,33,31,-37.619441230399275
2,23,24.0,0,33,32,-42.11295579283592
2,23,24.0,0,33,33,-28.960158074556375
2,23,24.0,0,34,30,-42.461589724470855
2,23,24.0,0,34,31,-44.690534214273725
2,23,24.0,0,34,33,-29.553083895659597
2,23,24.0,0,35,33,-30.8310238766137
2,23,24.0,0,36,32,-32.3236980337424
2,23,24.0,0,36,33,-32.589057542069895
2,23,24.0,0,37,32,-34.48108684059514
2,24,25.0,0,32,30,-101.42372503126785
2,24,25.0,0,33,30,-93.86460597421967
2,24,25.0,0,33,31,-37.95153626938247
2,24,25.0,0,33,32,-42.460079340215316
2,24,25.0,0,33,33,-29.323765446358607
2,24,25.0,0,34,30,-42.80214859934108
2,24,25.0,0,34,31,-45.041675939832544
2,24,25.0,0,34,33,-29.931450511346725
2,24,25.0,0,35,33,-31.223758499531755
2,24,25.0,0,36,32,-32.719261785662525
2,24,25.0,0,36,33,-32.99612498197109
2,24,25.0,0,37,32,-34.893827395396556
2,25,26.0,0,32,30,-101.90469190486942
2,25,26.0,0,33,30,-94.35415429056388
2,25,26.0,0,33,31,-38.44966586748728
2,25,26.0,0,33,32,-42.97329849636162
2,25,26.0,0,33,33,-29.854967418377555
2,25,26.0,0,34,30,-43.310588255398216
2,25,26.0,0,34,31,-45.55817979708104
2,25,26.0,0,34,33,-30.476110880883198
2,25,26.0,0,35,33,-31.78317466588544
2,25,26.0,0,36,32,-33.2820032359856
2,25,26.0,0,36,33,-33.571276861197475
2,25,26.0,0,37,32,-35.476602530833134
2,26,27.0,0,32,30,-102.42215424894778
2,26,27.0,0,33,30,-94.87734491266485
2,26,27.0,0,33,31,-38.97960970834629
2,26,27.0,0,33,32,-43.51818520880249
2,26,27.0,0,33,33,-30.41892836310808
2,26,27.0,0,34,30,-43.85185007554526
2,26,27.0,0,34,31,-46.10552760430596
2,26,27.0,0,34,33,-31.052245277431325
2,26,27.0,0,35,33,-32.37422791608424
2,26,27.0,0,36,32,-33.87670983082603
2,26,27.0,0,36,33,-34.17922516173701
2,26,27.0,0,37,32,-36.09348823490825
2,27,28.0,0,32,30,-103.17112739918434
2,27,28.0,0,33,30,-95.6268119328754
2,27,28.0,0,33,31,-39.73307254979147
2,27,28.0,0,33,32,-44.28678233873518
2,27,28.0,0,33,33,-31.208253985889996
2,27,28.0,0,34,30,-44.6187585981894
2,27,28.0,0,34,31,-46.875795359055815
2,27,28.0,0,34,33,-31.852281427551247
2,27,28.0,0,35,33,-33.1895618753382
2,27,28.0,0,36,32,-34.69630379989087
2,27,28.0,0,36,33,-35.012965567878496
2,27,28.0,0,37,32,-36.93843587279082
2,28,29.0,0,32,30,-103.9407204268905
2,28,29.0,0,33,30,-96.39445045638513
2,28,29.0,0,33,31,-40.503107145004606
2,28,29.0,0,33,32,-45.07198714168874
2,28,29.0,0,33,33,-32.01547539904175
2,28,29.0,0,34,30,-45.40333604992702
2,28,29.0,0,34,31,-47.66176718240956
2,28,29.0,0,34,33,-32.668804379220546
2,28,29.0,0,35,33,-34.02152235936842
2,28,29.0,0,36,32,-35.53289375339443
2,28,29.0,0,36,33,-35.864564019255454
2,28,29.0,0,37,32,-37.80266006123827
2,29,30.0,0,32,30,-104.4819270535994
2,29,30.0,0,33,30,-96.93603918330848
2,29,30.0,0,33,31,-41.04795327731438
2,29,30.0,0,33,32,-45.63166365932955
2,29,30.0,0,33,33,-32.59702644784079
2,29,30.0,0,34,30,-45.961325141543966
2,29,30.0,0,34,31,-48.221479628758516
2,29,30.0,0,34,33,-33.259102747114184
2,29,30.0,0,35,33,-34.626888924930654
2,29,30.0,0,36,32,-36.14252505766433
2,29,30.0,0,36,33,-36.4896830022883
2,29,30.0,0,37,32,-38.439604794923866
2,30,31.0,0,32,30,-104.99605352054982
2,30,31.0,0,33,30,-97.45248187765753
2,30,31.0,0,33,31,-41.56902320792733
2,30,31.0,0,33,32,-46.167960198679566
2,30,31.0,0,33,33,-33.15517935990613
2,30,31.0,0,34,30,-46.49460351963944
2,30,31.0,0,34,31,-48.75748194480559
2,30,31.0,0,34,33,-33.82612105191504
2,30,31.0,0,35,33,-35.2087979147567
2,30,31.0,0,36,32,-36.728260760890294
2,30,31.0,0,36,33,-37.091198926461175
2,30,31.0,0,37,32,-39.0522428696064
2,31,32.0,0,32,30,-105.68306957372681
2,31,32.0,0,33,30,-98.13662455947986
2,31,32.0,0,33,31,-42.255409793842546
2,31,32.0,0,33,32,-46.86919270064982
2,31,32.0,0,33,33,-33.87859271660261
2,31,32.0,0,34,30,-47.19375785766101
2,31,32.0,0,34,31,-49.4581124932414
2,31,32.0,0,34,33,-34.557955342841865
2,31,32.0,0,35,33,-35.95561693697812
2,31,32.0,0,36,32,-37.4789075825928
2,31,32.0,0,36,33,-37.85799769278367
2,31,32.0,0,37,32,-39.83086923197504
2,32,33.0,0,32,30,-106.27380431790857
2,32,33.0,0,33,30,-98.72445744545428
2,32,33.0,0,33,31,-42.84501582891494
2,32,33.0,0,33,32,-47.47305906452402
2,32,33.0,0,33,33,-34.504413751873926
2,32,33.0,0,34,30,-47.79552173970956
2,32,33.0,0,34,31,-50.06090712146681
2,32,33.0,0,34,33,-35.19164470349506
2,32,33.0,0,35,33,-36.60402838431253
2,32,33.0,0,36,32,-38.130897776120605
2,32,33.0,0,36,33,-38.526411257083055
2,32,33.0,0,37,32,-40.51081090440471
2,33,34.0,0,32,30,-106.64113724950528
2,33,34.0,0,33,30,-99.09330360259253
2,33,34.0,0,33,31,-43.21784251248164
2,33,34.0,0,33,32,-47.85995773843172
2,33,34.0,0,33,33,-34.91236760870834
2,33,34.0,0,34,30,-48.17840660493562
2,33,34.0,0,34,31,-50.44644245312975
2,33,34.0,0,34,33,-35.60766802909575
2,33,34.0,0,35,33,-37.03421725615988
2,33,34.0,0,36,32,-38.56390601054238
2,33,34.0,0,36,33,-38.97583829636835
2,33,34.0,0,37,32,-40.96997783140375
2,34,35.0,0,32,30,-107.28003195417455
2,34,35.0,0,33,30,-99.73201750914563
2,34,35.0,0,33,31,-43.860587452723735
2,34,35.0,0,33,32,-48.51791519609287
2,34,35.0,0,33,33,-35.59230882350687
2,34,35.0,0,34,30,-48.83235832153218
2,34,35.0,0,34,31,-51.1030008264828
2,34,35.0,0,34,33,-36.29576501300903
2,34,35.0,0,35,33,-37.7367554087333
2,34,35.0,0,36,32,-39.26928868366667
2,34,35.0,0,36,33,-39.69786985278063
2,34,35.0,0,37,32,-41.70254595310837
2,35,36.0,0,32,30,-107.98290435250169
2,35,36.0,0,33,30,-100.43259173875515
2,35,36.0,0,33,31,-44.56438487461628
2,35,36.0,0,33,32,-49.2375154801548
2,35,36.0,0,33,33,-36.33505916975173
2,35,36.0,0,34,30,-49.54841570294161
2,35,36.0,0,34,31,-51.82088124671452
2,35,36.0,0,34,33,-37.0462581977074
2,35,36.0,0,35,33,-38.501992310006926
2,35,36.0,0,36,32,-40.03756218252613
2,35,36.0,0,36,33,-40.48325696330676
2,35,36.0,0,37,32,-42.499393947147155
2,36,37.0,0,32,30,-108.41889431658501
2,36,37.0,0,33,30,-100.86785686778796
2,36,37.0,0,33,31,-45.00325078679907
2,36,37.0,0,33,32,-49.69130690155032
2,36,37.0,0,33,33,-36.811209956885136
2,36,37.0,0,34,30,-49.99768282488026
2,36,37.0,0,34,31,-52.27260770338023
2,36,37.0,0,34,33,-37.53012338878057
2,36,37.0,0,35,33,-39.000226519177545
2,36,37.0,0,36,32,-40.538350794410576
2,36,37.0,0,36,33,-41.0012884750098
2,36,37.0,0,37,32,-43.02754224140949
2,37,38.0,0,32,30,-108.7743199179738
2,37,38.0,0,33,30,-101.22297717355991
2,37,38.0,0,33,31,-45.3620218665659
2,37,38.0,0,33,32,-50.063902940441494
2,37,38.0,0,33,33,-37.20467265229411
2,37,38.0,0,34,30,-50.36498478189969
2,37,38.0,0,34,31,-52.64310371051363
2,37,38.0,0,34,33,-37.9315770970901
2,37,38.0,0,35,33,-39.415568791437636
2,37,38.0,0,36,32,-40.9556689380712
2,37,38.0,0,36,33,-41.435624570141385
2,37,38.0,0,37,32,-43.470585459278595
2,38,39.0,0,32,30,-109.35347043215847
2,38,39.0,0,33,30,-101.79911928865636
2,38,39.0,0,33,31,-45.940653228174824
2,38,39.0,0,33,32,-50.656321395147415
2,38,39.0,0,33,33,-37.81793458744721
2,38,39.0,0,34,30,-50.95294741466785
2,38,39.0,0,34,31,-53.23344210795278
2,38,39.0,0,34,33,-38.55258710376029
2,38,39.0,0,35,33,-40.0504900786425
2,38,39.0,0,36,32,-41.592664259781145
2,38,39.0,0,36,33,-42.08955883766157
2,38,39.0,0,37,32,-44.13393926399169
2,39,40.0,0,32,30,-109.57402233280902
2,39,40.0,0,33,30,-102.0179172671476
2,39,40.0,0,33,31,-46.16180489446526
2,39,40.0,0,33,32,-50.88923196552753
2,39,40.0,0,33,33,-38.06950571739401
2,39,40.0,0,34,30,-51.180632210263525
2,39,40.0,0,34,31,-53.46404847506881
2,39,40.0,0,34,33,-38.81170514708822
2,39,40.0,0,35,33,-40.322606807417515
2,39,40.0,0,36,32,-41.86616460718665
2,39,40.0,0,36,33,-42.37954710829774
2,39,40.0,0,37,32,-44.43126206718034
2,40,41.0,0,32,30,-109.79539524884751
2,40,41.0,0,33,30,-102.23801633113862
2,40,41.0,0,33,31,-46.38429152858805
2,40,41.0,0,33,32,-51.12225734161814
2,40,41.0,0,33,33,-38.31928648585779
2,40,41.0,0,34,30,-51.40803167228876
2,40,41.0,0,34,31,-53.694862771022486
2,40,41.0,0,34,33,-39.06908190253864
2,40,41.0,0,35,33,-40.59221194150166
2,40,41.0,0,36,32,-42.13656850345967
2,40,41.0,0,36,33,-42.66578881506541
2,40,41.0,0,37,32,-44.72349007473042
2,41,42.0,0,32,30,-109.92584905235697
2,41,42.0,0,33,30,-102.36933674604802
2,41,42.0,0,33,31,-46.519069919205435
2,41,42.0,0,33,32,-51.26692066282226
2,41,42.0,0,33,33,-38.47913570990863
2,41,42.0,0,34,30,-51.54620005351114
2,41,42.0,0,34,31,-53.837412742747574
2,41,42.0,0,34,33,-39.23662138710699
2,41,42.0,0,35,33,-40.77121449855463
2,41,42.0,0,36,32,-42.31578515817853
2,41,42.0,0,36,33,-42.860138536562204
2,41,42.0,0,37,32,-44.92239307613181
2,42,43.0,0,32,30,-110.08246248149476
2,42,43.0,0,33,30,-102.5277947521862
2,42,43.0,0,33,31,-46.68181745474226
2,42,43.0,0,33,32,-51.439554001769466
2,42,43.0,0,33,33,-38.666197468785526
2,42,43.0,0,34,30,-51.71180761321739
2,42,43.0,0,34,31,-54.00807866035973
2,42,43.0,0,34,33,-39.431470590806384
2,42,43.0,0,35,33,-40.97704914941983
2,42,43.0,0,36,32,-42.52149723185744
2,42,43.0,0,36,33,-43.080397124577075
2,42,43.0,0,37,32,-45.14651141193849
2,43,44.0,0,32,30,-110.02931512183977
2,43,44.0,0,33,30,-102.47909434961946
2,43,44.0,0,33,31,-46.63868780321809
2,43,44.0,0,33,32,-51.405554375431166
2,43,44.0,0,33,33,-38.64502338787804
2,43,44.0,0,34,30,-51.66951296014338
2,43,44.0,0,34,31,-53.97223697045786
2,43,44.0,0,34,33,-39.41839854617069
2,43,44.0,0,35,33,-40.974203798888766
2,43,44.0,0,36,32,-42.51789559256804
2,43,44.0,0,36,33,-43.09061420106184
2,43,44.0,0,37,32,-45.15873569464054
2,44,45.0,0,32,30,-110.24170603224593
2,44,45.0,0,33,30,-102.69481745330836
2,44,45.0,0,33,31,-46.860032252914266
2,44,45.0,0,33,32,-51.63684420926597
2,44,45.0,0,33,33,-38.88952412786443
2,44,45.0,0,34,30,-51.89291011770206
2,44,45.0,0,34,31,-54.20195166338101
2,44,45.0,0,34,33,-39.671060918135254
2,44,45.0,0,35,33,-41.23712395430334
2,44,45.0,0,36,32,-42.780189430061
2,44,45.0,0,36,33,-43.366349443643344
2,44,45.0,0,37,32,-45.43718393541883
2,45,46.0,0,32,30,-110.28407178456348
2,45,46.0,0,33,30,-102.74259570273853
2,45,46.0,0,33,31,-46.91449560152489
2,45,46.0,0,33,32,-51.70130364900706
2,45,46.0,0,33,33,-38.96693270244339
2,45,46.0,0,34,30,-51.948754895579214
2,45,46.0,0,34,31,-54.2648336262298
2,45,46.0,0,34,33,-39.756675439051946
2,45,46.0,0,35,33,-41.33269667053253
2,45,46.0,0,36,32,-42.87493709370108
2,45,46.0,0,36,33,-43.474221570063605
2,45,46.0,0,37,32,-45.547050470931254
2,46,47.0,0,32,30,-110.04380963290907
2,46,47.0,0,33,30,-102.5092096271859
2,46,47.0,0,33,31,-46.688106610768045
2,46,47.0,0,33,32,-51.483106712287054
2,46,47.0,0,33,33,-38.759356898163446
2,46,47.0,0,34,30,-51.720743023377054
2,46,47.0,0,34,31,-54.04518384193182
2,46,47.0,0,34,33,-39.55775244872825
2,46,47.0,0,35,33,-41.14284125065808
2,46,47.0,0,36,32,-42.683424828188436
2,46,47.0,0,36,33,-43.295127214515105
2,46,47.0,0,37,32,-45.367455709746196
2,47,48.0,0,32,30,-109.77433891951125
2,47,48.0,0,33,30,-102.24716810086534
2,47,48.0,0,33,31,-46.433064202035894
2,47,48.0,0,33,32,-51.234803009800544
2,47,48.0,0,33,33,-38.51940214810031
2,47,48.0,0,34,30,-51.462127282275105
2,47,48.0,0,34,31,-53.79577595297576
2,47,48.0,0,34,33,-39.326878148353444
2,47,48.0,0,35,33,-40.92021734757827
2,47,48.0,0,36,32,-42.4584300027733
2,47,48.0,0,36,33,-43.08165715801408
2,47,48.0,0,37,32,-45.1517025850186
2,48,49.0,0,32,30,-109.72461206073024
2,48,49.0,0,33,30,-102.20377289757266
2,48,49.0,0,33,31,-46.39637325551189
2,48,49.0,0,33,32,-51.205074520889525
2,48,49.0,0,33,33,-38.49780280645507
2,48,49.0,0,34,30,-51.42277565658969
2,48,49.0,0,34,31,-53.76521160939217
2,48,49.0,0,34,33,-39.31421350083076
2,48,49.0,0,35,33,-40.91558884813742
2,48,49.0,0,36,32,-42.45144180673935
2,48,49.0,0,36,33,-43.085633317290444
2,48,49.0,0,37,32,-45.153828840970505
2,49,50.0,0,32,30,-109.63352593366574
2,49,50.0,0,33,30,-102.1172959500559
2,49,50.0,0,33,31,-46.31549381121863
2,49,50.0,0,33,32,-51.130408809273376
2,49,50.0,0,33,33,-38.4307251782235
2,49,50.0,0,34,30,-51.33919526090506
2,49,50.0,0,34,31,-53.68964543331697
2,49,50.0,0,34,33,-39.255498159926105
2,49,50.0,0,35,33,-40.86447070115628
2,49,50.0,0,36,32,-42.397931389218684
2,49,50.0,0,36,33,-43.042638783705684
2,49,50.0,0,37,32,-45.10890372596111
2,50,51.0,0,32,30,-109.59429679526352
2,50,51.0,0,33,30,-102.08131616947242
2,50,51.0,0,33,31,-46.28413249744244
2,50,51.0,0,33,32,-51.104700151753036
2,50,51.0,0,33,33,-38.41221577317913
2,50,51.0,0,34,30,-51.30539390145532
2,50,51.0,0,34,31,-53.66294992654002
