,0,1,2,sidx,idx_strs,pargp3,parval1_3,3
0,0,1,33,"(0, 1, 33)",idx0:0_idx1:1_idx2:33,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
1,0,1,34,"(0, 1, 34)",idx0:0_idx1:1_idx2:34,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
2,0,1,35,"(0, 1, 35)",idx0:0_idx1:1_idx2:35,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
3,0,1,36,"(0, 1, 36)",idx0:0_idx1:1_idx2:36,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
4,0,1,37,"(0, 1, 37)",idx0:0_idx1:1_idx2:37,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
5,0,1,38,"(0, 1, 38)",idx0:0_idx1:1_idx2:38,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
6,0,1,39,"(0, 1, 39)",idx0:0_idx1:1_idx2:39,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
7,0,1,40,"(0, 1, 40)",idx0:0_idx1:1_idx2:40,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
8,0,1,41,"(0, 1, 41)",idx0:0_idx1:1_idx2:41,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
9,0,1,42,"(0, 1, 42)",idx0:0_idx1:1_idx2:42,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
10,0,1,43,"(0, 1, 43)",idx0:0_idx1:1_idx2:43,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
11,0,1,44,"(0, 1, 44)",idx0:0_idx1:1_idx2:44,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
12,0,1,45,"(0, 1, 45)",idx0:0_idx1:1_idx2:45,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
13,0,2,46,"(0, 2, 46)",idx0:0_idx1:2_idx2:46,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
14,0,2,47,"(0, 2, 47)",idx0:0_idx1:2_idx2:47,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
15,0,2,48,"(0, 2, 48)",idx0:0_idx1:2_idx2:48,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
16,0,2,49,"(0, 2, 49)",idx0:0_idx1:2_idx2:49,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
17,0,2,50,"(0, 2, 50)",idx0:0_idx1:2_idx2:50,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
18,0,2,51,"(0, 2, 51)",idx0:0_idx1:2_idx2:51,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
19,0,2,52,"(0, 2, 52)",idx0:0_idx1:2_idx2:52,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
20,0,2,53,"(0, 2, 53)",idx0:0_idx1:2_idx2:53,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
21,0,2,54,"(0, 2, 54)",idx0:0_idx1:2_idx2:54,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
22,0,2,55,"(0, 2, 55)",idx0:0_idx1:2_idx2:55,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
23,0,2,56,"(0, 2, 56)",idx0:0_idx1:2_idx2:56,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
24,0,2,57,"(0, 2, 57)",idx0:0_idx1:2_idx2:57,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
25,0,2,58,"(0, 2, 58)",idx0:0_idx1:2_idx2:58,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
26,0,2,59,"(0, 2, 59)",idx0:0_idx1:2_idx2:59,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
27,0,2,60,"(0, 2, 60)",idx0:0_idx1:2_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
28,0,3,60,"(0, 3, 60)",idx0:0_idx1:3_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
29,0,4,60,"(0, 4, 60)",idx0:0_idx1:4_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
30,0,5,60,"(0, 5, 60)",idx0:0_idx1:5_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
31,0,6,60,"(0, 6, 60)",idx0:0_idx1:6_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
32,0,7,60,"(0, 7, 60)",idx0:0_idx1:7_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
33,0,8,60,"(0, 8, 60)",idx0:0_idx1:8_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
34,0,9,60,"(0, 9, 60)",idx0:0_idx1:9_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
35,0,10,60,"(0, 10, 60)",idx0:0_idx1:10_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
36,0,11,60,"(0, 11, 60)",idx0:0_idx1:11_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
37,0,12,60,"(0, 12, 60)",idx0:0_idx1:12_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
38,0,13,60,"(0, 13, 60)",idx0:0_idx1:13_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
39,0,14,60,"(0, 14, 60)",idx0:0_idx1:14_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
40,0,15,60,"(0, 15, 60)",idx0:0_idx1:15_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
41,0,16,60,"(0, 16, 60)",idx0:0_idx1:16_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
42,0,17,60,"(0, 17, 60)",idx0:0_idx1:17_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
43,0,18,60,"(0, 18, 60)",idx0:0_idx1:18_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
44,0,19,59,"(0, 19, 59)",idx0:0_idx1:19_idx2:59,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
45,0,19,60,"(0, 19, 60)",idx0:0_idx1:19_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
46,0,20,60,"(0, 20, 60)",idx0:0_idx1:20_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
47,1,1,33,"(1, 1, 33)",idx0:1_idx1:1_idx2:33,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
48,1,1,34,"(1, 1, 34)",idx0:1_idx1:1_idx2:34,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
49,1,1,35,"(1, 1, 35)",idx0:1_idx1:1_idx2:35,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
50,1,1,36,"(1, 1, 36)",idx0:1_idx1:1_idx2:36,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
51,1,1,37,"(1, 1, 37)",idx0:1_idx1:1_idx2:37,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
52,1,1,38,"(1, 1, 38)",idx0:1_idx1:1_idx2:38,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
53,1,1,39,"(1, 1, 39)",idx0:1_idx1:1_idx2:39,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
54,1,1,40,"(1, 1, 40)",idx0:1_idx1:1_idx2:40,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
55,1,1,41,"(1, 1, 41)",idx0:1_idx1:1_idx2:41,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
56,1,1,42,"(1, 1, 42)",idx0:1_idx1:1_idx2:42,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
57,1,1,43,"(1, 1, 43)",idx0:1_idx1:1_idx2:43,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
58,1,1,44,"(1, 1, 44)",idx0:1_idx1:1_idx2:44,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
59,1,1,45,"(1, 1, 45)",idx0:1_idx1:1_idx2:45,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
60,1,2,46,"(1, 2, 46)",idx0:1_idx1:2_idx2:46,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
61,1,2,47,"(1, 2, 47)",idx0:1_idx1:2_idx2:47,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
62,1,2,48,"(1, 2, 48)",idx0:1_idx1:2_idx2:48,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
63,1,2,49,"(1, 2, 49)",idx0:1_idx1:2_idx2:49,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
64,1,2,50,"(1, 2, 50)",idx0:1_idx1:2_idx2:50,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
65,1,2,51,"(1, 2, 51)",idx0:1_idx1:2_idx2:51,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
66,1,2,52,"(1, 2, 52)",idx0:1_idx1:2_idx2:52,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
67,1,2,53,"(1, 2, 53)",idx0:1_idx1:2_idx2:53,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
68,1,2,54,"(1, 2, 54)",idx0:1_idx1:2_idx2:54,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
69,1,2,55,"(1, 2, 55)",idx0:1_idx1:2_idx2:55,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
70,1,2,56,"(1, 2, 56)",idx0:1_idx1:2_idx2:56,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
71,1,2,57,"(1, 2, 57)",idx0:1_idx1:2_idx2:57,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
72,1,2,58,"(1, 2, 58)",idx0:1_idx1:2_idx2:58,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
73,1,2,59,"(1, 2, 59)",idx0:1_idx1:2_idx2:59,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
74,1,2,60,"(1, 2, 60)",idx0:1_idx1:2_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
75,1,3,60,"(1, 3, 60)",idx0:1_idx1:3_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
76,1,4,60,"(1, 4, 60)",idx0:1_idx1:4_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
77,1,5,60,"(1, 5, 60)",idx0:1_idx1:5_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
78,1,6,60,"(1, 6, 60)",idx0:1_idx1:6_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
79,1,7,60,"(1, 7, 60)",idx0:1_idx1:7_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
80,1,8,60,"(1, 8, 60)",idx0:1_idx1:8_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
81,1,9,60,"(1, 9, 60)",idx0:1_idx1:9_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
82,1,10,60,"(1, 10, 60)",idx0:1_idx1:10_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
83,1,11,60,"(1, 11, 60)",idx0:1_idx1:11_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
84,1,12,60,"(1, 12, 60)",idx0:1_idx1:12_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
85,1,13,60,"(1, 13, 60)",idx0:1_idx1:13_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
86,1,14,60,"(1, 14, 60)",idx0:1_idx1:14_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
87,1,15,60,"(1, 15, 60)",idx0:1_idx1:15_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
88,1,16,60,"(1, 16, 60)",idx0:1_idx1:16_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
89,1,17,60,"(1, 17, 60)",idx0:1_idx1:17_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
90,1,18,60,"(1, 18, 60)",idx0:1_idx1:18_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
91,1,19,59,"(1, 19, 59)",idx0:1_idx1:19_idx2:59,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
92,1,19,60,"(1, 19, 60)",idx0:1_idx1:19_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
93,1,20,60,"(1, 20, 60)",idx0:1_idx1:20_idx2:60,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
94,2,1,33,"(2, 1, 33)",idx0:2_idx1:1_idx2:33,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
95,2,1,34,"(2, 1, 34)",idx0:2_idx1:1_idx2:34,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
96,2,1,35,"(2, 1, 35)",idx0:2_idx1:1_idx2:35,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
97,2,1,36,"(2, 1, 36)",idx0:2_idx1:1_idx2:36,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
98,2,1,37,"(2, 1, 37)",idx0:2_idx1:1_idx2:37,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
99,2,1,38,"(2, 1, 38)",idx0:2_idx1:1_idx2:38,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
100,2,1,39,"(2, 1, 39)",idx0:2_idx1:1_idx2:39,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
101,2,1,40,"(2, 1, 40)",idx0:2_idx1:1_idx2:40,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
102,2,1,41,"(2, 1, 41)",idx0:2_idx1:1_idx2:41,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
103,2,1,42,"(2, 1, 42)",idx0:2_idx1:1_idx2:42,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
104,2,1,43,"(2, 1, 43)",idx0:2_idx1:1_idx2:43,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
105,2,1,44,"(2, 1, 44)",idx0:2_idx1:1_idx2:44,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
106,2,1,45,"(2, 1, 45)",idx0:2_idx1:1_idx2:45,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
107,2,2,46,"(2, 2, 46)",idx0:2_idx1:2_idx2:46,outflux_cond_condcn,1.0,1.000000000000000000000000000000000000000000000000000000000000000
