kper,kstp,time,k,i,j,AWq
1,1,1.0,0,36,18,-2.436438254348613
1,1,1.0,0,36,19,-2.2603158515955197
1,1,1.0,0,36,20,-2.0664132254650243
1,1,1.0,0,36,21,-1.993413223909016
1,1,1.0,0,37,14,-0.4872516352124449
1,1,1.0,0,38,12,-0.583718738186665
1,1,1.0,0,38,13,-0.8257678978836195
1,1,1.0,0,39,11,-0.7392016747918526
1,1,1.0,0,40,9,-0.8848839269823205
1,1,1.0,0,40,10,-0.6134451420372004
1,1,1.0,0,41,7,-0.41312268512581213
1,1,1.0,0,41,8,-0.5443277075829153
1,1,1.0,0,42,6,-0.5249358550652726
1,1,1.0,0,43,5,-1.452538335208347
1,1,1.0,0,44,3,-0.7519571700883216
1,1,1.0,0,44,4,-1.0377195585800394
2,1,2.0,0,2,46,-15.542704974749704
2,1,2.0,0,3,46,-16.1714046482035
2,1,2.0,0,4,46,-17.69421942056151
2,1,2.0,0,5,45,-30.56249222956059
2,1,2.0,0,6,45,-41.12675997527809
2,1,2.0,0,7,44,-76.7409728540782
2,1,2.0,0,8,43,-128.09405095170075
2,1,2.0,0,8,54,-18.81565614420721
2,1,2.0,0,9,43,-159.275753451291
2,1,2.0,0,9,52,-35.14263408469709
2,1,2.0,0,9,53,-27.194989708222785
2,1,2.0,0,10,42,-205.16122496675024
2,1,2.0,0,10,50,-93.88496330337529
2,1,2.0,0,10,51,-76.11939955786025
2,1,2.0,0,11,42,-213.2735533270394
2,1,2.0,0,11,48,-144.11520127561653
2,1,2.0,0,11,49,-147.7070201135897
2,1,2.0,0,12,9,-191.21613845129718
2,1,2.0,0,12,42,-223.35783478997507
2,1,2.0,0,12,46,-168.90647358355216
2,1,2.0,0,12,47,-203.19250998624545
2,1,2.0,0,13,10,-204.88981734538794
2,1,2.0,0,13,42,-239.27164481690755
2,1,2.0,0,13,44,-232.01134001159744
2,1,2.0,0,13,45,-253.21660569335256
2,1,2.0,0,13,52,-199.79586612656271
2,1,2.0,0,13,53,-140.5241406965656
2,1,2.0,0,13,54,-84.130455357608
2,1,2.0,0,13,55,-69.78619764794365
2,1,2.0,0,14,10,-227.57370834238685
2,1,2.0,0,14,11,-206.91839449308947
2,1,2.0,0,14,41,-245.09961200901154
2,1,2.0,0,14,42,-262.05346335285725
2,1,2.0,0,14,43,-243.13352346676527
2,1,2.0,0,14,50,-309.6785708658654
2,1,2.0,0,14,51,-274.5721462813561
2,1,2.0,0,15,12,-189.83735473241944
2,1,2.0,0,15,13,-158.847359672263
2,1,2.0,0,15,41,-261.41645113356446
2,1,2.0,0,15,48,-451.5220277511957
2,1,2.0,0,15,49,-386.7218347029227
2,1,2.0,0,16,14,-68.94161059883118
2,1,2.0,0,16,15,-113.96579779622658
2,1,2.0,0,16,16,-94.06045047557457
2,1,2.0,0,16,17,-63.376874489713174
2,1,2.0,0,16,41,-288.6405495355117
2,1,2.0,0,16,46,-663.527331857919
2,1,2.0,0,16,47,-577.2104976482354
2,1,2.0,0,17,18,-19.963940480173655
2,1,2.0,0,17,41,-285.4025324831576
2,1,2.0,0,17,42,-401.1654043629166
2,1,2.0,0,17,43,-460.07213532648535
2,1,2.0,0,17,44,-517.8654136065103
2,1,2.0,0,17,45,-573.4998741092026
2,1,2.0,0,18,19,-23.112685959135415
2,1,2.0,0,18,20,-25.82818283028198
2,1,2.0,0,18,40,-123.35006840009368
2,1,2.0,0,18,42,-287.15213456860954
2,1,2.0,0,19,21,-30.012643807039538
2,1,2.0,0,19,40,-110.62900699606496
2,1,2.0,0,19,41,-192.695273475202
2,1,2.0,0,20,22,-34.0407853448183
2,1,2.0,0,20,39,-152.99339320690768
2,1,2.0,0,20,41,-106.70831818343764
2,1,2.0,0,21,23,-34.86154223485157
2,1,2.0,0,21,36,-277.2943808736415
2,1,2.0,0,21,37,-261.80675837453236
2,1,2.0,0,21,38,-239.88555638025858
2,1,2.0,0,21,39,-178.25681458474267
2,1,2.0,0,21,40,-118.81436258871801
2,1,2.0,0,21,41,-57.45005648677108
2,1,2.0,0,22,24,-35.92956251858323
2,1,2.0,0,22,35,-267.6896837965851
2,1,2.0,0,23,25,-37.45128040984703
2,1,2.0,0,23,26,-43.57687759773765
2,1,2.0,0,23,34,-286.9209402413665
2,1,2.0,0,24,27,-112.22723902455589
2,1,2.0,0,24,28,-177.97877938576497
2,1,2.0,0,24,33,-285.5781962833354
2,1,2.0,0,25,29,-235.3215995022822
2,1,2.0,0,25,33,-276.21715314309114
2,1,2.0,0,26,29,-221.0731652724837
2,1,2.0,0,26,32,-272.17838233827354
2,1,2.0,0,27,30,-180.1816776506546
2,1,2.0,0,27,31,-247.98869332771415
2,1,2.0,0,27,32,-246.51037875865154
2,1,2.0,0,27,33,-252.30882827285984
2,1,2.0,0,28,32,-204.71715418606829
2,1,2.0,0,28,33,-212.41360766316768
2,1,2.0,0,29,31,-121.50922024917458
2,1,2.0,0,30,31,-89.76762940239362
2,1,2.0,0,31,31,-71.38644415549561
2,1,2.0,0,32,30,-19.282457337308998
2,1,2.0,0,33,27,-10.714269520408621
2,1,2.0,0,33,28,-8.10340229900416
2,1,2.0,0,33,29,-6.218759435217073
2,1,2.0,0,34,25,-8.408592414175573
2,1,2.0,0,34,26,-7.089041496279002
2,1,2.0,0,35,22,-5.235672871846113
2,1,2.0,0,35,23,-4.5049339521746
2,1,2.0,0,35,24,-4.362703731407688
2,1,2.0,0,36,14,-3.8476366702434133
2,1,2.0,0,36,15,-3.239827464834878
2,1,2.0,0,36,16,-2.9247593410926536
2,1,2.0,0,36,17,-2.6730528065526364
2,1,2.0,0,36,18,-2.440717619835949
2,1,2.0,0,36,19,-2.264452166305432
2,1,2.0,0,36,20,-2.07040624882364
2,1,2.0,0,36,21,-1.9972626613958662
2,1,2.0,0,37,14,-0.4873163819605461
2,1,2.0,0,38,12,-0.5837830383136176
2,1,2.0,0,38,13,-0.8258318970635683
2,1,2.0,0,39,11,-0.7392644303842273
2,1,2.0,0,40,9,-0.8854144829230574
2,1,2.0,0,40,10,-0.61350055558916
2,1,2.0,0,41,7,-0.41318634629050416
2,1,2.0,0,41,8,-0.5443889232399683
2,1,2.0,0,42,6,-0.5249990587480673
2,1,2.0,0,43,5,-1.4533511862803696
2,1,2.0,0,44,3,-0.7528446312394788
2,1,2.0,0,44,4,-1.0382956751776478
2,2,3.0,0,2,46,-15.481088012210186
2,2,3.0,0,3,46,-16.102288835551732
2,2,3.0,0,4,46,-17.617564570604564
2,2,3.0,0,5,45,-30.46445128366978
2,2,3.0,0,6,45,-40.990256488396895
2,2,3.0,0,7,44,-76.48597187023444
2,2,3.0,0,8,43,-127.64935597940035
2,2,3.0,0,8,54,-18.73515148168321
2,2,3.0,0,9,43,-158.24001906144804
2,2,3.0,0,9,52,-34.966123639721616
2,2,3.0,0,9,53,-27.068934545924684
2,2,3.0,0,10,42,-203.4511054684915
2,2,3.0,0,10,50,-93.34697321409755
2,2,3.0,0,10,51,-75.71082520039494
2,2,3.0,0,11,42,-211.42374010907088
2,2,3.0,0,11,48,-143.35107848993835
2,2,3.0,0,11,49,-146.91763375835768
2,2,3.0,0,12,9,-191.33707307176695
2,2,3.0,0,12,42,-221.412792987403
2,2,3.0,0,12,46,-167.93073667144665
2,2,3.0,0,12,47,-202.1986839164909
2,2,3.0,0,13,10,-205.0358359666414
2,2,3.0,0,13,42,-237.17099740400397
2,2,3.0,0,13,44,-229.73691564080423
2,2,3.0,0,13,45,-250.9158146384143
2,2,3.0,0,13,52,-199.210457110968
2,2,3.0,0,13,53,-140.1562086621451
2,2,3.0,0,13,54,-83.93541068736585
2,2,3.0,0,13,55,-69.61858122265093
2,2,3.0,0,14,10,-227.6220533630178
2,2,3.0,0,14,11,-206.9971432177514
2,2,3.0,0,14,41,-242.9757974406814
2,2,3.0,0,14,42,-259.73503716142807
2,2,3.0,0,14,43,-240.63225845042848
2,2,3.0,0,14,50,-308.7173046284335
2,2,3.0,0,14,51,-273.79477304615375
2,2,3.0,0,15,12,-189.89552047065735
2,2,3.0,0,15,13,-158.93814087577022
2,2,3.0,0,15,41,-259.1343046850821
2,2,3.0,0,15,48,-448.9381603430504
2,2,3.0,0,15,49,-384.7245501783086
2,2,3.0,0,16,14,-69.01870847713394
2,2,3.0,0,16,15,-113.93318181368491
2,2,3.0,0,16,16,-93.97414335090228
2,2,3.0,0,16,17,-63.28619542637527
2,2,3.0,0,16,41,-286.202099417949
2,2,3.0,0,16,46,-659.5227903011852
2,2,3.0,0,16,47,-573.7539200342651
2,2,3.0,0,17,18,-19.92976170444898
2,2,3.0,0,17,41,-283.15110917427984
2,2,3.0,0,17,42,-398.67532293391014
2,2,3.0,0,17,43,-457.24372255117834
2,2,3.0,0,17,44,-514.7022650028775
2,2,3.0,0,17,45,-570.0081494322803
2,2,3.0,0,18,19,-23.076998470622623
2,2,3.0,0,18,20,-25.789334449130468
2,2,3.0,0,18,40,-121.6682495771758
2,2,3.0,0,18,42,-285.37317473903477
2,2,3.0,0,19,21,-29.97178961284113
2,2,3.0,0,19,40,-109.2912914858635
2,2,3.0,0,19,41,-191.50779558920027
2,2,3.0,0,20,22,-33.99703840261783
2,2,3.0,0,20,39,-151.66455708285304
2,2,3.0,0,20,41,-106.06715529767094
2,2,3.0,0,21,23,-34.81391477769208
2,2,3.0,0,21,36,-275.6011074398364
2,2,3.0,0,21,37,-260.20630600504353
2,2,3.0,0,21,38,-238.41085272183182
2,2,3.0,0,21,39,-177.1752906646723
2,2,3.0,0,21,40,-118.13012898758032
2,2,3.0,0,21,41,-57.16666569502455
2,2,3.0,0,22,24,-35.87682461003336
2,2,3.0,0,22,35,-266.10635641689106
2,2,3.0,0,23,25,-37.393516901674246
2,2,3.0,0,23,26,-43.49083689499626
2,2,3.0,0,23,34,-285.3338240508699
2,2,3.0,0,24,27,-111.8798454346363
2,2,3.0,0,24,28,-177.27858494996156
2,2,3.0,0,24,33,-284.2207489492463
2,2,3.0,0,25,29,-234.53811675994143
2,2,3.0,0,25,33,-275.21875810428855
2,2,3.0,0,26,29,-220.49806945087536
2,2,3.0,0,26,32,-271.3814510160376
2,2,3.0,0,27,30,-179.69554479418105
2,2,3.0,0,27,31,-247.49496067825368
2,2,3.0,0,27,32,-246.0113844537962
2,2,3.0,0,27,33,-251.80307091172944
2,2,3.0,0,28,32,-204.62336525705751
2,2,3.0,0,28,33,-212.3167144266871
2,2,3.0,0,29,31,-121.66182584254022
2,2,3.0,0,30,31,-89.89229853573104
2,2,3.0,0,31,31,-71.47983098303666
2,2,3.0,0,32,30,-19.33635022936005
2,2,3.0,0,33,27,-10.745763871942444
2,2,3.0,0,33,28,-8.133465916743795
2,2,3.0,0,33,29,-6.247397396091138
2,2,3.0,0,34,25,-8.430909391999187
2,2,3.0,0,34,26,-7.112561999548987
2,2,3.0,0,35,22,-5.246413528274621
2,2,3.0,0,35,23,-4.516557298331492
2,2,3.0,0,35,24,-4.375210219802128
2,2,3.0,0,36,14,-3.8525324895031208
2,2,3.0,0,36,15,-3.244534559551129
2,2,3.0,0,36,16,-2.9292703732882126
2,2,3.0,0,36,17,-2.677356000418193
2,2,3.0,0,36,18,-2.4448172842946505
2,2,3.0,0,36,19,-2.2684143694026417
2,2,3.0,0,36,20,-2.0742307562758917
2,2,3.0,0,36,21,-2.0009491826634473
2,2,3.0,0,37,14,-0.4873785052881185
2,2,3.0,0,38,12,-0.5838447148505417
2,2,3.0,0,38,13,-0.8258932725416157
2,2,3.0,0,39,11,-0.7393245618057087
2,2,3.0,0,40,9,-0.8859224129972068
2,2,3.0,0,40,10,-0.6135533427953945
2,2,3.0,0,41,7,-0.4132473836266614
2,2,3.0,0,41,8,-0.5444475141578582
2,2,3.0,0,42,6,-0.5250596384239778
2,2,3.0,0,43,5,-1.4541291023777578
2,2,3.0,0,44,3,-0.7536949096328744
2,2,3.0,0,44,4,-1.0388464838962745
2,3,4.0,0,2,46,-15.392438286124872
2,3,4.0,0,3,46,-16.002916054679915
2,3,4.0,0,4,46,-17.50742298560381
2,3,4.0,0,5,45,-30.322946694598528
2,3,4.0,0,6,45,-40.795365115937585
2,3,4.0,0,7,44,-76.12263796678386
2,3,4.0,0,8,43,-127.01866329197787
2,3,4.0,0,8,54,-18.626150298713107
2,3,4.0,0,9,43,-157.00918356400507
2,3,4.0,0,9,52,-34.73595666576223
2,3,4.0,0,9,53,-26.901541891318907
2,3,4.0,0,10,42,-201.64455410639505
2,3,4.0,0,10,50,-92.66762165031469
2,3,4.0,0,10,51,-75.1866692171769
2,3,4.0,0,11,42,-209.52060714644563
2,3,4.0,0,11,48,-142.36046707157948
2,3,4.0,0,11,49,-145.91082401091995
2,3,4.0,0,12,9,-191.38082464314834
2,3,4.0,0,12,42,-219.43351969239313
2,3,4.0,0,12,46,-166.63562154848609
2,3,4.0,0,12,47,-200.89742453957587
2,3,4.0,0,13,10,-205.11372779591
2,3,4.0,0,13,42,-235.0492784552918
2,3,4.0,0,13,44,-227.40880746229834
2,3,4.0,0,13,45,-248.51118273260602
2,3,4.0,0,13,52,-198.43208267078964
2,3,4.0,0,13,53,-139.65447328104796
2,3,4.0,0,13,54,-83.66224954641898
2,3,4.0,0,13,55,-69.38588012715908
2,3,4.0,0,14,10,-227.5635619159612
2,3,4.0,0,14,11,-206.9941325549409
2,3,4.0,0,14,41,-240.83735468252132
2,3,4.0,0,14,42,-257.40316464512443
2,3,4.0,0,14,43,-238.11134230222217
2,3,4.0,0,14,50,-307.44829174505566
2,3,4.0,0,14,51,-272.7484911098127
2,3,4.0,0,15,12,-189.88002602290067
2,3,4.0,0,15,13,-158.98359163578567
2,3,4.0,0,15,41,-256.84119357071387
2,3,4.0,0,15,48,-446.2391649785306
2,3,4.0,0,15,49,-382.52703863249354
2,3,4.0,0,16,14,-69.06761020787025
2,3,4.0,0,16,15,-113.84034459854252
2,3,4.0,0,16,16,-93.82106861006982
2,3,4.0,0,16,17,-63.141908348846044
2,3,4.0,0,16,41,-283.7548700272697
2,3,4.0,0,16,46,-655.4791475928149
2,3,4.0,0,16,47,-570.2434205411446
2,3,4.0,0,17,18,-19.877500113393435
2,3,4.0,0,17,41,-280.8909972463875
2,3,4.0,0,17,42,-396.17766277488425
2,3,4.0,0,17,43,-454.404618809364
2,3,4.0,0,17,44,-511.5236293048404
2,3,4.0,0,17,45,-566.4930311471659
2,3,4.0,0,18,19,-23.021019441175962
2,3,4.0,0,18,20,-25.728304167044826
2,3,4.0,0,18,40,-119.97246820915541
2,3,4.0,0,18,42,-283.58494296169226
2,3,4.0,0,19,21,-29.906287199686545
2,3,4.0,0,19,40,-107.93445212651727
2,3,4.0,0,19,41,-190.3049925064776
2,3,4.0,0,20,22,-33.9259770181333
2,3,4.0,0,20,39,-150.3043439893317
2,3,4.0,0,20,41,-105.39822397507494
2,3,4.0,0,21,23,-34.737727068174586
2,3,4.0,0,21,36,-273.85759390412574
2,3,4.0,0,21,37,-258.56513567610267
2,3,4.0,0,21,38,-236.90175929100354
2,3,4.0,0,21,39,-176.05443720117395
2,3,4.0,0,21,40,-117.40120460565113
2,3,4.0,0,21,41,-56.83979715971301
2,3,4.0,0,22,24,-35.793799784602996
2,3,4.0,0,22,35,-264.4391602277382
2,3,4.0,0,23,25,-37.303453208191144
2,3,4.0,0,23,26,-43.36315720913897
2,3,4.0,0,23,34,-283.59430877446573
2,3,4.0,0,24,27,-111.41268260139425
2,3,4.0,0,24,28,-176.39538922221325
2,3,4.0,0,24,33,-282.6267151767866
2,3,4.0,0,25,29,-233.5028881181342
2,3,4.0,0,25,33,-273.93485364305457
2,3,4.0,0,26,29,-219.69528926236472
2,3,4.0,0,26,32,-270.3011453331615
2,3,4.0,0,27,30,-178.97637430785056
2,3,4.0,0,27,31,-246.76486762272162
2,3,4.0,0,27,32,-245.27424055033356
2,3,4.0,0,27,33,-251.05533279796123
2,3,4.0,0,28,32,-204.40275207807434
2,3,4.0,0,28,33,-212.08898553810513
2,3,4.0,0,29,31,-121.79671338742048
2,3,4.0,0,30,31,-90.0027892789121
2,3,4.0,0,31,31,-71.55799421646557
2,3,4.0,0,32,30,-19.389391188113095
2,3,4.0,0,33,27,-10.776910587259202
2,3,4.0,0,33,28,-8.163200363072875
2,3,4.0,0,33,29,-6.275728702870623
2,3,4.0,0,34,25,-8.453013759844389
2,3,4.0,0,34,26,-7.135851288357827
2,3,4.0,0,35,22,-5.257074901205661
2,3,4.0,0,35,23,-4.5280922932346535
2,3,4.0,0,35,24,-4.38761935953319
2,3,4.0,0,36,14,-3.8573999127146115
2,3,4.0,0,36,15,-3.2492146072922043
2,3,4.0,0,36,16,-2.9337568333240727
2,3,4.0,0,36,17,-2.681635375695336
2,3,4.0,0,36,18,-2.4488938312579336
2,3,4.0,0,36,19,-2.2723541208269387
2,3,4.0,0,36,20,-2.0780334845051103
2,3,4.0,0,36,21,-2.004614603061322
2,3,4.0,0,37,14,-0.4874403530728893
2,3,4.0,0,38,12,-0.583906115677118
2,3,4.0,0,38,13,-0.825954372198164
2,3,4.0,0,39,11,-0.7393844169389282
2,3,4.0,0,40,9,-0.8864278488098357
2,3,4.0,0,40,10,-0.6136058515515271
2,3,4.0,0,41,7,-0.4133081450152926
2,3,4.0,0,41,8,-0.5445058282219734
2,3,4.0,0,42,6,-0.5251199419748446
2,3,4.0,0,43,5,-1.454903049198162
2,3,4.0,0,44,3,-0.7545410092578062
2,3,4.0,0,44,4,-1.0393944350029884
2,4,5.0,0,2,46,-15.296627569749703
2,4,5.0,0,3,46,-15.895547935264759
2,4,5.0,0,4,46,-17.388450722200517
2,4,5.0,0,5,45,-30.170026743260586
2,4,5.0,0,6,45,-40.58540248847396
2,4,5.0,0,7,44,-75.73221455664594
2,4,5.0,0,8,43,-126.34314125087315
2,4,5.0,0,8,54,-18.510644863289862
2,4,5.0,0,9,43,-155.79219848283998
2,4,5.0,0,9,52,-34.496371552223025
2,4,5.0,0,9,53,-26.725731242679544
2,4,5.0,0,10,42,-199.9534260950411
2,4,5.0,0,10,50,-91.97296930274817
2,4,5.0,0,10,51,-74.64610226326181
2,4,5.0,0,11,42,-207.75340311764256
2,4,5.0,0,11,48,-141.33535406600794
2,4,5.0,0,11,49,-144.87712384558137
2,4,5.0,0,12,9,-191.5414577848686
2,4,5.0,0,12,42,-217.6000748663817
2,4,5.0,0,12,46,-165.28408720934823
2,4,5.0,0,12,47,-199.54680944648658
2,4,5.0,0,13,10,-205.31365019777758
2,4,5.0,0,13,42,-233.08633049453346
2,4,5.0,0,13,44,-225.2496087025654
2,4,5.0,0,13,45,-246.26826951009207
2,4,5.0,0,13,52,-197.61693216423373
2,4,5.0,0,13,53,-139.12301205069278
2,4,5.0,0,13,54,-83.36972557423154
2,4,5.0,0,13,55,-69.13728389239347
2,4,5.0,0,14,10,-227.5929402176369
2,4,5.0,0,14,11,-207.08379759821463
2,4,5.0,0,14,41,-238.85971848718708
2,4,5.0,0,14,42,-255.24690012350618
2,4,5.0,0,14,43,-235.77974240622416
2,4,5.0,0,14,50,-306.12673457712447
2,4,5.0,0,14,51,-271.6495778793407
2,4,5.0,0,15,12,-189.93932774055378
2,4,5.0,0,15,13,-159.10773688984682
2,4,5.0,0,15,41,-254.7209735227031
2,4,5.0,0,15,48,-443.7223492923006
2,4,5.0,0,15,49,-380.4362068184445
2,4,5.0,0,16,14,-69.17552509582202
2,4,5.0,0,16,15,-113.76186977000964
2,4,5.0,0,16,16,-93.66110250273795
2,4,5.0,0,16,17,-62.9860006122622
2,4,5.0,0,16,41,-281.4923819277443
2,4,5.0,0,16,46,-651.7383634793549
2,4,5.0,0,16,47,-566.9928789699856
2,4,5.0,0,17,18,-19.820621285507983
2,4,5.0,0,17,41,-278.8014564412268
2,4,5.0,0,17,42,-393.86864338758505
2,4,5.0,0,17,43,-451.7798090852034
2,4,5.0,0,17,44,-508.58464753503915
2,4,5.0,0,17,45,-563.242362906458
2,4,5.0,0,18,19,-22.960161317180194
2,4,5.0,0,18,20,-25.661975600457332
2,4,5.0,0,18,40,-118.40393216414088
2,4,5.0,0,18,42,-281.93146471166045
2,4,5.0,0,19,21,-29.835293089580162
2,4,5.0,0,19,40,-106.6782971351243
2,4,5.0,0,19,41,-189.19169055574915
2,4,5.0,0,20,22,-33.849139782252784
2,4,5.0,0,20,39,-149.04277787659686
2,4,5.0,0,20,41,-104.77457192003689
2,4,5.0,0,21,23,-34.65515664860055
2,4,5.0,0,21,36,-272.23828681081994
2,4,5.0,0,21,37,-257.0423897658151
2,4,5.0,0,21,38,-235.50220133190297
2,4,5.0,0,21,39,-175.01158069898585
2,4,5.0,0,21,40,-116.71674728518022
2,4,5.0,0,21,41,-56.52136014738207
2,4,5.0,0,22,24,-35.70365660718403
2,4,5.0,0,22,35,-262.8803965100614
2,4,5.0,0,23,25,-37.205577157247795
2,4,5.0,0,23,26,-43.22450094668072
2,4,5.0,0,23,34,-281.94211260707414
2,4,5.0,0,24,27,-110.92044682661398
2,4,5.0,0,24,28,-175.49358884196369
2,4,5.0,0,24,33,-281.0608121541703
2,4,5.0,0,25,29,-232.42323374199862
2,4,5.0,0,25,33,-272.6129634138024
2,4,5.0,0,26,29,-218.84197654660048
2,4,5.0,0,26,32,-269.16470672205287
2,4,5.0,0,27,30,-178.2096852344127
2,4,5.0,0,27,31,-245.98663861962893
2,4,5.0,0,27,32,-244.48970386619686
2,4,5.0,0,27,33,-250.2585772172904
2,4,5.0,0,28,32,-204.20272667156206
2,4,5.0,0,28,33,-211.8825918439357
2,4,5.0,0,29,31,-122.03002013443438
2,4,5.0,0,30,31,-90.1992483052413
2,4,5.0,0,31,31,-71.70361088149082
2,4,5.0,0,32,30,-19.478130645267328
2,4,5.0,0,33,27,-10.828944746494543
2,4,5.0,0,33,28,-8.212887117040303
2,4,5.0,0,33,29,-6.323083139393617
2,4,5.0,0,34,25,-8.489964904984298
2,4,5.0,0,34,26,-7.174790668356998
2,4,5.0,0,35,22,-5.274934559513751
2,4,5.0,0,35,23,-4.547412841657106
2,4,5.0,0,35,24,-4.40840136959342
2,4,5.0,0,36,14,-3.8655213014474255
2,4,5.0,0,36,15,-3.257023289352319
2,4,5.0,0,36,16,-2.941247503746953
2,4,5.0,0,36,17,-2.688792675267236
2,4,5.0,0,36,18,-2.455725896387306
2,4,5.0,0,36,19,-2.2789626367619915
2,4,5.0,0,36,20,-2.084418232488712
2,4,5.0,0,36,21,-2.0107753030541096
2,4,5.0,0,37,14,-0.4875436462033778
2,4,5.0,0,38,12,-0.5840089615652968
2,4,5.0,0,38,13,-0.8260569167255647
2,4,5.0,0,39,11,-0.7394857161465671
2,4,5.0,0,40,9,-0.887288413547689
2,4,5.0,0,40,10,-0.6136998002734955
2,4,5.0,0,41,7,-0.413410351059141
2,4,5.0,0,41,8,-0.5446055853867526
2,4,5.0,0,42,6,-0.5252216898821562
2,4,5.0,0,43,5,-1.4562230020529987
2,4,5.0,0,44,3,-0.7559706071654704
