kper,kstp,time,k,i,j,PWq
2,4,5.0,0,32,36,-32.12894665852252
2,4,5.0,0,33,36,-16.318464553440776
2,4,5.0,0,34,37,-4.869740314172219
2,4,5.0,0,35,37,-2.78300613171578
2,4,5.0,0,36,37,-2.4664460539779185
2,4,5.0,0,37,37,-1.309432982012268
2,4,5.0,0,38,37,-1.289637503174454
2,4,5.0,0,39,38,-1.2597648982184353
2,4,5.0,0,40,38,-1.132165876938494
2,4,5.0,0,41,38,-1.1937288078780526
2,4,5.0,0,42,38,-1.4210961234427444
2,4,5.0,0,43,38,-1.5437081371687889
2,4,5.0,0,44,38,-1.7027122689663443
2,4,5.0,0,45,37,1.3086724730669488
2,4,5.0,0,45,38,-1.8426867492517722
2,5,6.0,0,22,40,-88.3359645188899
2,5,6.0,0,23,40,-52.345082624299394
2,5,6.0,0,24,39,-26.284535091596645
2,5,6.0,0,25,39,-25.638212760709585
2,5,6.0,0,26,38,-94.78767917047355
2,5,6.0,0,27,38,-87.20831334124239
2,5,6.0,0,28,38,-6.468783741158234
2,5,6.0,0,29,37,-60.3416258737754
2,5,6.0,0,30,37,-34.9032944668682
2,5,6.0,0,31,37,-21.193239749649138
2,5,6.0,0,32,36,-32.16503937412182
2,5,6.0,0,33,36,-16.349317350696793
2,5,6.0,0,34,37,-4.891078574142057
2,5,6.0,0,35,37,-2.799009009014682
2,5,6.0,0,36,37,-2.4768121780464867
2,5,6.0,0,37,37,-1.3164214745383376
2,5,6.0,0,38,37,-1.2957553527698238
2,5,6.0,0,39,38,-1.26566877736294
2,5,6.0,0,40,38,-1.1374600318879189
2,5,6.0,0,41,38,-1.1985342360673528
2,5,6.0,0,42,38,-1.4255354085476064
2,5,6.0,0,43,38,-1.547779916121204
2,5,6.0,0,44,38,-1.7064151842707282
2,5,6.0,0,45,37,1.305932101808576
2,5,6.0,0,45,38,-1.8462045244591643
2,6,7.0,0,22,40,-87.75407868183864
2,6,7.0,0,23,40,-51.99863003994868
2,6,7.0,0,24,39,-26.119089024529664
2,6,7.0,0,25,39,-25.629782083261226
2,6,7.0,0,26,38,-94.65480421321803
2,6,7.0,0,27,38,-87.20296633981059
2,6,7.0,0,28,38,-6.456791084978931
2,6,7.0,0,29,37,-60.337799746552434
2,6,7.0,0,30,37,-34.915204858713196
2,6,7.0,0,31,37,-21.21159024235152
2,6,7.0,0,32,36,-32.18653146214905
2,6,7.0,0,33,36,-16.368052944433543
2,6,7.0,0,34,37,-4.9044659371443515
2,6,7.0,0,35,37,-2.809243810694639
2,6,7.0,0,36,37,-2.4835763451780224
2,6,7.0,0,37,37,-1.3210357350985618
2,6,7.0,0,38,37,-1.2998083239686267
2,6,7.0,0,39,38,-1.2695819780657587
2,6,7.0,0,40,38,-1.1409761079364813
2,6,7.0,0,41,38,-1.201730916126536
2,6,7.0,0,42,38,-1.4284921281543461
2,6,7.0,0,43,38,-1.550495158756167
2,6,7.0,0,44,38,-1.7088874381288193
2,6,7.0,0,45,37,1.30409664364117
2,6,7.0,0,45,38,-1.848554443676342
2,7,8.0,0,22,40,-87.166706717418
2,7,8.0,0,23,40,-51.6473792983775
2,7,8.0,0,24,39,-25.948075525468536
2,7,8.0,0,25,39,-25.616851516896887
2,7,8.0,0,26,38,-94.49093741473945
2,7,8.0,0,27,38,-87.17524944457338
2,7,8.0,0,28,38,-6.438440172152639
2,7,8.0,0,29,37,-60.316872046374556
2,7,8.0,0,30,37,-34.909622654110024
2,7,8.0,0,31,37,-21.214401230655483
2,7,8.0,0,32,36,-32.193932016409406
2,7,8.0,0,33,36,-16.37503634965475
2,7,8.0,0,34,37,-4.910062663434957
2,7,8.0,0,35,37,-2.8137962524402695
2,7,8.0,0,36,37,-2.4867723683291842
2,7,8.0,0,37,37,-1.3232905560591846
2,7,8.0,0,38,37,-1.3018076568657122
2,7,8.0,0,39,38,-1.2715149340784038
2,7,8.0,0,40,38,-1.1427224386070307
2,7,8.0,0,41,38,-1.2033256767785687
2,7,8.0,0,42,38,-1.4299720867563295
2,7,8.0,0,43,38,-1.5518587285910996
2,7,8.0,0,44,38,-1.710133035978071
2,7,8.0,0,45,37,1.3031639264163033
2,7,8.0,0,45,38,-1.8497401114501955
2,8,9.0,0,22,40,-86.61566205750574
2,8,9.0,0,23,40,-51.317220367062
2,8,9.0,0,24,39,-25.78563016192108
2,8,9.0,0,25,39,-25.618526429255617
2,8,9.0,0,26,38,-94.37270104898013
2,8,9.0,0,27,38,-87.24731260138512
2,8,9.0,0,28,38,-6.511373011465196
2,8,9.0,0,29,37,-60.43147182818012
2,8,9.0,0,30,37,-35.03247453566672
2,8,9.0,0,31,37,-21.3277307636576
2,8,9.0,0,32,36,-32.30321888605579
2,8,9.0,0,33,36,-16.467163697820695
2,8,9.0,0,34,37,-4.972288203131569
2,8,9.0,0,35,37,-2.8598780414054943
2,8,9.0,0,36,37,-2.516245283232564
2,8,9.0,0,37,37,-1.3430170347432622
2,8,9.0,0,38,37,-1.3190440901877878
2,8,9.0,0,39,38,-1.2881418962803082
2,8,9.0,0,40,38,-1.157613862206368
2,8,9.0,0,41,38,-1.2168290348850022
2,8,9.0,0,42,38,-1.442437359924181
2,8,9.0,0,43,38,-1.5632836541585995
2,8,9.0,0,44,38,-1.7205153497457886
2,8,9.0,0,45,37,1.2954950598269903
2,8,9.0,0,45,38,-1.859599807607161
2,9,10.0,0,22,40,-86.07666912515477
2,9,10.0,0,23,40,-50.99394452434871
2,9,10.0,0,24,39,-25.62526948900307
2,9,10.0,0,25,39,-25.62350505726026
2,9,10.0,0,26,38,-94.2550798544759
2,9,10.0,0,27,38,-87.34111005250892
2,9,10.0,0,28,38,-6.579006863400309
2,9,10.0,0,29,37,-60.569155342391525
2,9,10.0,0,30,37,-35.18786123317602
2,9,10.0,0,31,37,-21.47250014950299
2,9,10.0,0,32,36,-32.443047827752366
2,9,10.0,0,33,36,-16.58521447686786
2,9,10.0,0,34,37,-5.052232302476369
2,9,10.0,0,35,37,-2.919163397172454
2,9,10.0,0,36,37,-2.5542148513265204
2,9,10.0,0,37,37,-1.3684502756550359
2,9,10.0,0,38,37,-1.3412714984957077
2,9,10.0,0,39,38,-1.3095842708746872
2,9,10.0,0,40,38,-1.1768206537245334
2,9,10.0,0,41,38,-1.2342473969535916
2,9,10.0,0,42,38,-1.4585179650998654
2,9,10.0,0,43,38,-1.5780233666575292
2,9,10.0,0,44,38,-1.733911028590665
2,9,10.0,0,45,37,1.2855983019205937
2,9,10.0,0,45,38,-1.8723216748004106
2,10,11.0,0,22,40,-85.53761447941554
2,10,11.0,0,23,40,-50.670455925808405
2,10,11.0,0,24,39,-25.463882089760148
2,10,11.0,0,25,39,-25.626166189758507
2,10,11.0,0,26,38,-94.11633189304544
2,10,11.0,0,27,38,-87.41865927138778
2,10,11.0,0,28,38,-6.6173803438042
2,10,11.0,0,29,37,-60.68248329090841
2,10,11.0,0,30,37,-35.330739473527615
2,10,11.0,0,31,37,-21.61038036595596
2,10,11.0,0,32,36,-32.57854910149314
2,10,11.0,0,33,36,-16.700124108406044
2,10,11.0,0,34,37,-5.130662996742473
2,10,11.0,0,35,37,-2.977604593027664
2,10,11.0,0,36,37,-2.5918349833610534
2,10,11.0,0,37,37,-1.3937268170387114
2,10,11.0,0,38,37,-1.3633813763988272
2,10,11.0,0,39,38,-1.3309161676669063
2,10,11.0,0,40,38,-1.1959386123510782
2,10,11.0,0,41,38,-1.2515926823080648
2,10,11.0,0,42,38,-1.474536309503275
2,10,11.0,0,43,38,-1.592710770752273
2,10,11.0,0,44,38,-1.747263484342021
2,10,11.0,0,45,37,1.2757250253456363
2,10,11.0,0,45,38,-1.885004340386626
2,11,12.0,0,22,40,-84.99610234036568
2,11,12.0,0,23,40,-50.34540560110443
2,11,12.0,0,24,39,-25.30110669792928
2,11,12.0,0,25,39,-25.625412027601342
2,11,12.0,0,26,38,-93.95298899875681
2,11,12.0,0,27,38,-87.47275452476708
2,11,12.0,0,28,38,-6.634681325495535
2,11,12.0,0,29,37,-60.76745694658865
2,11,12.0,0,30,37,-35.45391959622634
2,11,12.0,0,31,37,-21.734402608851838
2,11,12.0,0,32,36,-32.7032156045513
2,11,12.0,0,33,36,-16.806392090395633
2,11,12.0,0,34,37,-5.20384982017066
2,11,12.0,0,35,37,-3.032448639193362
2,11,12.0,0,36,37,-2.6273565561514687
2,11,12.0,0,37,37,-1.4176822704779752
2,11,12.0,0,38,37,-1.3843585399395124
2,11,12.0,0,39,38,-1.3511582786616714
2,11,12.0,0,40,38,-1.2140915087525173
2,11,12.0,0,41,38,-1.2680710168865588
2,11,12.0,0,42,38,-1.4897600370574828
2,11,12.0,0,43,38,-1.6066750793018905
2,11,12.0,0,44,38,-1.7599635489290293
2,11,12.0,0,45,37,1.266324343744735
2,11,12.0,0,45,38,-1.8970694254239575
2,12,13.0,0,22,40,-84.45702192928984
2,12,13.0,0,23,40,-50.0217758122804
2,12,13.0,0,24,39,-25.138666833575545
2,12,13.0,0,25,39,-25.623518570092493
2,12,13.0,0,26,38,-93.77498519876696
2,12,13.0,0,27,38,-87.51817514628772
2,12,13.0,0,28,38,-6.651211554273345
2,12,13.0,0,29,37,-60.846764227423876
2,12,13.0,0,30,37,-35.576271197735196
2,12,13.0,0,31,37,-21.860043355985
2,12,13.0,0,32,36,-32.83111850314111
2,12,13.0,0,33,36,-16.915705992381902
2,12,13.0,0,34,37,-5.279474779713013
2,12,13.0,0,35,37,-3.0892990978250197
2,12,13.0,0,36,37,-2.664307576029728
2,12,13.0,0,37,37,-1.4426564762985308
2,12,13.0,0,38,37,-1.4062425815255324
2,12,13.0,0,39,38,-1.3722770665558883
2,12,13.0,0,40,38,-1.2330377597055957
2,12,13.0,0,41,38,-1.2852748856996072
2,12,13.0,0,42,38,-1.5056578125758797
2,12,13.0,0,43,38,-1.621261106576739
2,12,13.0,0,44,38,-1.7732321541370908
2,12,13.0,0,45,37,1.256496641942345
2,12,13.0,0,45,38,-1.9096758677266337
2,13,14.0,0,22,40,-83.88384101063319
2,13,14.0,0,23,40,-49.6776357849036
2,13,14.0,0,24,39,-24.96558219296328
2,13,14.0,0,25,39,-25.60367163713608
2,13,14.0,0,26,38,-93.51650915213031
2,13,14.0,0,27,38,-87.44679342264405
2,13,14.0,0,28,38,-6.581491282035017
2,13,14.0,0,29,37,-60.78789814757255
2,13,14.0,0,30,37,-35.570482600284436
2,13,14.0,0,31,37,-21.8767243282648
2,13,14.0,0,32,36,-32.86032402660078
2,13,14.0,0,33,36,-16.942855972510188
2,13,14.0,0,34,37,-5.30080260115264
2,13,14.0,0,35,37,-3.106549574874947
2,13,14.0,0,36,37,-2.676371569492261
2,13,14.0,0,37,37,-1.451158346353509
2,13,14.0,0,38,37,-1.4137824965640462
2,13,14.0,0,39,38,-1.3795648532578468
2,13,14.0,0,40,38,-1.2396210228900273
2,13,14.0,0,41,38,-1.2912863160787609
2,13,14.0,0,42,38,-1.511236272572411
2,13,14.0,0,43,38,-1.6264006750196813
2,13,14.0,0,44,38,-1.777926886757907
2,13,14.0,0,45,37,1.2529811815894831
2,13,14.0,0,45,38,-1.9141443435414338
2,14,15.0,0,22,40,-83.29853284203149
2,14,15.0,0,23,40,-49.326202809536134
2,14,15.0,0,24,39,-24.788639954266657
2,14,15.0,0,25,39,-25.576088230073232
2,14,15.0,0,26,38,-93.21982638172332
2,14,15.0,0,27,38,-87.32848804725543
2,14,15.0,0,28,38,-6.511975669846208
2,14,15.0,0,29,37,-60.69308777283925
2,14,15.0,0,30,37,-35.52391088342824
2,14,15.0,0,31,37,-21.856126241271454
2,14,15.0,0,32,36,-32.85534167607307
2,14,15.0,0,33,36,-16.94136542481121
2,14,15.0,0,34,37,-5.3029343140786125
2,14,15.0,0,35,37,-3.109732413830784
2,14,15.0,0,36,37,-2.679563620961261
2,14,15.0,0,37,37,-1.4537812639728998
2,14,15.0,0,38,37,-1.416203822409571
2,14,15.0,0,39,38,-1.3819158795552227
2,14,15.0,0,40,38,-1.2417907533272796
2,14,15.0,0,41,38,-1.293301707723245
2,14,15.0,0,42,38,-1.5131302170157888
2,14,15.0,0,43,38,-1.6281671935227244
2,14,15.0,0,44,38,-1.7795599701377611
2,14,15.0,0,45,37,1.2517198827336813
2,14,15.0,0,45,38,-1.9157065589581777
2,15,16.0,0,22,40,-82.70838833210526
2,15,16.0,0,23,40,-48.97186653003327
2,15,16.0,0,24,39,-24.61012446691901
2,15,16.0,0,25,39,-25.544191482165218
2,15,16.0,0,26,38,-92.89955118396176
2,15,16.0,0,27,38,-87.1864022375415
2,15,16.0,0,28,38,-6.455427565842854
2,15,16.0,0,29,37,-60.592346764850504
2,15,16.0,0,30,37,-35.46522883017906
2,15,16.0,0,31,37,-21.82216215069286
2,15,16.0,0,32,36,-32.83762987530622
2,15,16.0,0,33,36,-16.929082604786316
2,15,16.0,0,34,37,-5.29758687550364
2,15,16.0,0,35,37,-3.107370422632414
2,15,16.0,0,36,37,-2.6792274898756006
2,15,16.0,0,37,37,-1.4540587772519231
2,15,16.0,0,38,37,-1.416583518090043
2,15,16.0,0,39,38,-1.3822965767694484
2,15,16.0,0,40,38,-1.2421981296961562
2,15,16.0,0,41,38,-1.293720979040188
2,15,16.0,0,42,38,-1.5135521982886573
2,15,16.0,0,43,38,-1.628585931433392
2,15,16.0,0,44,38,-1.7799694716833017
2,15,16.0,0,45,37,1.2513596943807208
2,15,16.0,0,45,38,-1.91610701399485
2,16,17.0,0,22,40,-82.11826270289248
2,16,17.0,0,23,40,-48.617546027111175
2,16,17.0,0,24,39,-24.431552803463394
2,16,17.0,0,25,39,-25.510261974103557
2,16,17.0,0,26,38,-92.56550053614632
2,16,17.0,0,27,38,-87.03531349515322
2,16,17.0,0,28,38,-6.414076000898376
2,16,17.0,0,29,37,-60.501593964662334
2,16,17.0,0,30,37,-35.41207201925573
2,16,17.0,0,31,37,-21.79018462198269
2,16,17.0,0,32,36,-32.82109551495034
2,16,17.0,0,33,36,-16.91764292144134
2,16,17.0,0,34,37,-5.292462496655332
2,16,17.0,0,35,37,-3.1050884975175563
2,16,17.0,0,36,37,-2.6789033798667816
2,16,17.0,0,37,37,-1.4543368078572456
2,16,17.0,0,38,37,-1.4169654458877048
2,16,17.0,0,39,38,-1.3826776554497755
2,16,17.0,0,40,38,-1.2426050856086448
2,16,17.0,0,41,38,-1.2941395513911118
2,16,17.0,0,42,38,-1.513973404463961
2,16,17.0,0,43,38,-1.6290038439997723
2,16,17.0,0,44,38,-1.7803781126211788
2,16,17.0,0,45,37,1.2510000241738446
2,16,17.0,0,45,38,-1.9165063156502953
2,17,18.0,0,22,40,-81.52570830982215
2,17,18.0,0,23,40,-48.26176942820581
2,17,18.0,0,24,39,-24.25220168090554
2,17,18.0,0,25,39,-25.473200236667196
2,17,18.0,0,26,38,-92.21392489128104
2,17,18.0,0,27,38,-86.86771476431244
2,17,18.0,0,28,38,-6.37315093895478
2,17,18.0,0,29,37,-60.40771543009964
2,17,18.0,0,30,37,-35.355044815318365
2,17,18.0,0,31,37,-21.752673419203347
2,17,18.0,0,32,36,-32.79878741460334
2,17,18.0,0,33,36,-16.901303002175013
2,17,18.0,0,34,37,-5.283770129022656
2,17,18.0,0,35,37,-3.1001123438376794
2,17,18.0,0,36,37,-2.6768376084862098
2,17,18.0,0,37,37,-1.4534497039451395
2,17,18.0,0,38,37,-1.416333105620481
2,17,18.0,0,39,38,-1.3820788679685805
2,17,18.0,0,40,38,-1.2421347647388288
2,17,18.0,0,41,38,-1.2937630901714243
2,17,18.0,0,42,38,-1.5136611145481496
2,17,18.0,0,43,38,-1.6287498643667
2,17,18.0,0,44,38,-1.7801765197362727
2,17,18.0,0,45,37,1.2510900906504432
2,17,18.0,0,45,38,-1.9163259578762926
2,18,19.0,0,22,40,-80.93315972045146
2,18,19.0,0,23,40,-47.90599864135524
2,18,19.0,0,24,39,-24.072825802742702
2,18,19.0,0,25,39,-25.43415760333555
2,18,19.0,0,26,38,-91.8500270407873
2,18,19.0,0,27,38,-86.69090220195127
2,18,19.0,0,28,38,-6.336328373229037
2,18,19.0,0,29,37,-60.317941951943226
2,18,19.0,0,30,37,-35.30254831942068
2,18,19.0,0,31,37,-21.717207098607446
2,18,19.0,0,32,36,-32.77758067978715
2,18,19.0,0,33,36,-16.885843537777276
2,18,19.0,0,34,37,-5.275353873452332
2,18,19.0,0,35,37,-3.095252461997063
2,18,19.0,0,36,37,-2.6748000300176784
2,18,19.0,0,37,37,-1.452570376397908
2,18,19.0,0,38,37,-1.4157083441089213
2,18,19.0,0,39,38,-1.3814855179523846
2,18,19.0,0,40,38,-1.2416681049314988
2,18,19.0,0,41,38,-1.2933892858955502
2,18,19.0,0,42,38,-1.513350906998987
2,18,19.0,0,43,38,-1.6284974586988916
2,18,19.0,0,44,38,-1.7799760452801365
2,18,19.0,0,45,37,1.25117960213284
2,18,19.0,0,45,38,-1.916146240614097
2,19,20.0,0,22,40,-80.34061328516155
2,19,20.0,0,23,40,-47.550230579137846
2,19,20.0,0,24,39,-23.893432093286854
2,19,20.0,0,25,39,-25.393156395041068
2,19,20.0,0,26,38,-91.47443202472849
2,19,20.0,0,27,38,-86.50465975513004
2,19,20.0,0,28,38,-6.300280453686298
2,19,20.0,0,29,37,-60.229613090206215
2,19,20.0,0,30,37,-35.25376956968239
2,19,20.0,0,31,37,-21.683615363638523
2,19,20.0,0,32,36,-32.757324190063684
2,19,20.0,0,33,36,-16.871197627827485
2,19,20.0,0,34,37,-5.26720171975785
2,19,20.0,0,35,37,-3.0905059107416264
2,19,20.0,0,36,37,-2.672790367778049
2,19,20.0,0,37,37,-1.4516987852922867
2,19,20.0,0,38,37,-1.4150910524591112
2,19,20.0,0,39,38,-1.3808975454321413
2,19,20.0,0,40,38,-1.2412050776137917
2,19,20.0,0,41,38,-1.2930181198106752
2,19,20.0,0,42,38,-1.5130427677726708
2,19,20.0,0,43,38,-1.6282466172202312
2,19,20.0,0,44,38,-1.779776682158868
2,19,20.0,0,45,37,1.251268562708212
2,19,20.0,0,45,38,-1.9159671627906683
2,20,21.0,0,22,40,-79.75050302106246
2,20,21.0,0,23,40,-47.19592720192442
2,20,21.0,0,24,39,-23.71476678517528
2,20,21.0,0,25,39,-25.35134097739904
2,20,21.0,0,26,38,-91.0921763324937
2,20,21.0,0,27,38,-86.31602204141984
2,20,21.0,0,28,38,-6.269074010747261
2,20,21.0,0,29,37,-60.14964884725521
2,20,21.0,0,30,37,-35.2164832227823
2,20,21.0,0,31,37,-21.659100962727052
2,20,21.0,0,32,36,-32.74467225073465
2,20,21.0,0,33,36,-16.86298148547536
2,20,21.0,0,34,37,-5.263082617916751
2,20,21.0,0,35,37,-3.08864202966501
2,20,21.0,0,36,37,-2.6725619673303243
2,20,21.0,0,37,37,-1.4520005623152983
2,20,21.0,0,38,37,-1.4154975719615734
2,20,21.0,0,39,38,-1.38129512095459
2,20,21.0,0,40,38,-1.241622511091272
2,20,21.0,0,41,38,-1.2934439104459727
2,20,21.0,0,42,38,-1.5134694067756733
2,20,21.0,0,43,38,-1.6286684002967249
2,20,21.0,0,44,38,-1.7801877989710455
2,20,21.0,0,45,37,1.2509077571317633
2,20,21.0,0,45,38,-1.9163672343390772
2,21,22.0,0,22,40,-79.15795433515092
2,21,22.0,0,23,40,-46.84015847631344
2,21,22.0,0,24,39,-23.535347683222703
2,21,22.0,0,25,39,-25.30648243811907
2,21,22.0,0,26,38,-90.69484100215135
2,21,22.0,0,27,38,-86.11015485680451
2,21,22.0,0,28,38,-6.228226843519167
2,21,22.0,0,29,37,-60.05739484093033
2,21,22.0,0,30,37,-35.17232770224177
2,21,22.0,0,31,37,-21.628401329741052
2,21,22.0,0,32,36,-32.72567938773415
2,21,22.0,0,33,36,-16.84961422937883
2,21,22.0,0,34,37,-5.2553513773818
2,21,22.0,0,35,37,-3.0840731999724227
2,21,22.0,0,36,37,-2.670591000567086
2,21,22.0,0,37,37,-1.4511371033144442
2,21,22.0,0,38,37,-1.4148894514329484
2,21,22.0,0,39,38,-1.380712635209541
2,21,22.0,0,40,38,-1.241162582945151
2,21,22.0,0,41,38,-1.2930746141763763
2,21,22.0,0,42,38,-1.5131625106937392
2,21,22.0,0,43,38,-1.6284182652299641
2,21,22.0,0,44,38,-1.7799886632602906
2,21,22.0,0,45,37,1.250996699633582
2,21,22.0,0,45,38,-1.9161876481423015
2,22,23.0,0,22,40,-78.56784398071862
2,22,23.0,0,23,40,-46.48585479250965
2,22,23.0,0,24,39,-23.356661919149005
2,22,23.0,0,25,39,-25.26085372296587
2,22,23.0,0,26,38,-90.29195025985433
2,22,23.0,0,27,38,-85.9017795699115
2,22,23.0,0,28,38,-6.192313065741587
2,22,23.0,0,29,37,-59.97138315863731
2,22,23.0,0,30,37,-35.13852701133521
2,22,23.0,0,31,37,-21.60647693506246
2,22,23.0,0,32,36,-32.71405435885782
2,22,23.0,0,33,36,-16.842569076420915
2,22,23.0,0,34,37,-5.251634883119095
2,22,23.0,0,35,37,-3.082382329711109
2,22,23.0,0,36,37,-2.670400930251944
2,22,23.0,0,37,37,-1.451446989283717
2,22,23.0,0,38,37,-1.4153049925008503
2,22,23.0,0,39,38,-1.381115624222467
2,22,23.0,0,40,38,-1.2415830882250631
2,22,23.0,0,41,38,-1.293502259043045
2,22,23.0,0,42,38,-1.5135903821144119
2,22,23.0,0,43,38,-1.6288407484238903
2,22,23.0,0,44,38,-1.780400003073801
2,22,23.0,0,45,37,1.2506358791324175
2,22,23.0,0,45,38,-1.9165872150938483
2,23,24.0,0,22,40,-77.97529558766401
2,23,24.0,0,23,40,-46.130085925665874
2,23,24.0,0,24,39,-23.177225505915207
2,23,24.0,0,25,39,-25.21222563406927
2,23,24.0,0,26,38,-89.875027874782
2,23,24.0,0,27,38,-85.6761586925717
2,23,24.0,0,28,38,-6.146812274298441
2,23,24.0,0,29,37,-59.87152038561237
2,23,24.0,0,30,37,-35.09685167696517
2,23,24.0,0,31,37,-21.578073215760412
2,23,24.0,0,32,36,-32.69586599397206
2,23,24.0,0,33,36,-16.830270391336313
2,23,24.0,0,34,37,-5.24428895381692
2,23,24.0,0,35,37,-3.077981886607361
2,23,24.0,0,36,37,-2.6684679196900163
2,23,24.0,0,37,37,-1.4505916149827627
2,23,24.0,0,38,37,-1.4147057466655895
2,23,24.0,0,39,38,-1.3805384797447076
2,23,24.0,0,40,38,-1.2411262046578528
2,23,24.0,0,41,38,-1.29313480153197
2,23,24.0,0,42,38,-1.513284707803873
2,23,24.0,0,43,38,-1.6285913072179206
2,23,24.0,0,44,38,-1.780201086003256
2,23,24.0,0,45,37,1.2507248098223016
