kper,kstp,k,i,j,AWq
1,1,0,23,26,-6.465845602805698
1,1,0,23,34,-6.737300011956789
1,1,0,24,27,-6.461351847277251
1,1,0,24,28,-6.455955204602755
1,1,0,24,33,-6.541919533941633
1,1,0,25,29,-6.406401254578588
1,1,0,25,33,-6.418315641445395
1,1,0,26,29,-6.454159090091313
1,1,0,26,32,-6.16227624633516
1,1,0,27,30,-4.724189035268843
1,1,0,27,31,-5.973235508106968
1,1,0,27,32,-5.68279275906029
1,1,0,27,33,-6.222206541852143
1,1,0,28,32,-6.153759752011796
1,1,0,28,33,-6.655588633283888
1,1,0,29,31,-6.4493888628981075
1,1,0,30,31,-6.595010173874245
1,1,0,31,31,-6.775782569624496
1,1,0,32,30,-5.732257158687769
1,1,0,33,27,-7.241531708042934
1,1,0,33,28,-7.337627591824918
1,1,0,33,29,-7.105040607184351
1,1,0,34,25,-7.019121964675665
1,1,0,34,26,-7.661102393526208
1,1,0,35,22,-6.314989175808443
1,1,0,35,23,-6.326652815518163
1,1,0,35,24,-6.865247791510398
1,1,0,36,14,-6.212549523276038
1,1,0,36,15,-6.090794506878328
1,1,0,36,16,-6.071428053303266
1,1,0,36,17,-6.026206094212783
1,1,0,36,18,-5.956402118139935
1,1,0,36,19,-5.913433467447397
1,1,0,36,20,-5.89819544832145
1,1,0,36,21,-6.0647141327372305
1,1,0,37,14,-6.1730999522889745
1,1,0,38,12,-6.237220425234409
1,1,0,38,13,-6.111707470373079
1,1,0,39,11,-6.116023355454824
1,1,0,40,9,-5.798333361499394
1,1,0,40,10,-5.381002252228332
1,1,0,41,7,-6.091418608971542
1,1,0,41,8,-5.561070543218128
1,1,0,42,6,-6.173681468862738
1,1,0,43,5,-5.909664710081398
1,1,0,44,3,-4.730487903564946
1,1,0,44,4,-4.75050906354968
2,1,0,2,46,-12.234595855341354
2,1,0,3,46,-12.299362054931931
2,1,0,4,46,-12.445271690246189
2,1,0,5,45,-12.341987752460849
2,1,0,6,45,-12.335685192950185
2,1,0,7,44,-12.449823596946032
2,1,0,8,43,-12.31252219003992
2,1,0,8,54,-11.875518707557967
2,1,0,9,43,-12.271976020582809
2,1,0,9,52,-12.239152473468868
2,1,0,9,53,-12.181153788526576
2,1,0,10,42,-12.234055797330688
2,1,0,10,50,-12.247256897873392
2,1,0,10,51,-12.210768835314752
2,1,0,11,42,-12.024202051016934
2,1,0,11,48,-12.242176139093788
2,1,0,11,49,-12.190953241483916
2,1,0,12,9,-11.583593380488741
2,1,0,12,42,-11.893166138753745
2,1,0,12,46,-12.272250264979236
2,1,0,12,47,-12.198119650636015
2,1,0,13,10,-11.877711114429536
2,1,0,13,42,-11.71561096204981
2,1,0,13,44,-12.080883010127696
2,1,0,13,45,-12.15779478768053
2,1,0,13,52,-11.687050304323606
2,1,0,13,53,-11.509917685102844
2,1,0,13,54,-11.487429290740103
2,1,0,13,55,-11.487458308655174
2,1,0,14,10,-11.81426617314265
2,1,0,14,11,-11.886502098540294
2,1,0,14,41,-11.839120362646913
2,1,0,14,42,-11.544236874904326
2,1,0,14,43,-11.92157357664317
2,1,0,14,50,-11.751627039940656
2,1,0,14,51,-11.76253474676403
2,1,0,15,12,-11.98158324077809
2,1,0,15,13,-12.00592086707175
2,1,0,15,41,-11.775534888480593
2,1,0,15,48,-11.771827699286433
2,1,0,15,49,-11.795515859030242
2,1,0,16,14,-12.195716235203614
2,1,0,16,15,-11.855732655737217
2,1,0,16,16,-11.79499363174915
2,1,0,16,17,-11.983098636018346
2,1,0,16,41,-11.63775546786545
2,1,0,16,46,-11.75874656702679
2,1,0,16,47,-11.806818013451316
2,1,0,17,18,-12.159496511261278
2,1,0,17,41,-11.397522830361202
2,1,0,17,42,-11.066564457780505
2,1,0,17,43,-11.29114569931329
2,1,0,17,44,-11.471952779442738
2,1,0,17,45,-11.742649010179361
2,1,0,18,19,-12.03443814848108
2,1,0,18,20,-12.034862147642256
2,1,0,18,40,-11.962097433805978
2,1,0,18,42,-11.375851680482151
2,1,0,19,21,-12.20840048079364
2,1,0,19,40,-11.569624994313617
2,1,0,19,41,-11.226820463592922
2,1,0,20,22,-12.236315427512238
2,1,0,20,39,-11.521266539141488
2,1,0,20,41,-11.110148024539104
2,1,0,21,23,-12.228280050722764
2,1,0,21,36,-11.846708767962951
2,1,0,21,37,-11.530052675134312
2,1,0,21,38,-11.285980876253248
2,1,0,21,39,-10.882065612191028
2,1,0,21,40,-10.622471860381754
2,1,0,21,41,-10.870774700084617
2,1,0,22,24,-12.19064168805491
2,1,0,22,35,-12.081892311929234
2,1,0,23,25,-11.999468600987761
2,1,0,23,26,-11.964699475548981
2,1,0,23,34,-12.10182262322808
2,1,0,24,27,-11.933910275908001
2,1,0,24,28,-11.925762677479721
2,1,0,24,33,-11.880386621989562
2,1,0,25,29,-11.862959839955467
2,1,0,25,33,-11.756051202850887
2,1,0,26,29,-11.856929351201124
2,1,0,26,32,-11.460822498231686
2,1,0,27,30,-11.830246543329068
2,1,0,27,31,-11.286774462421
2,1,0,27,32,-10.936853715336774
2,1,0,27,33,-11.55914744536238
2,1,0,28,32,-11.43018971924689
2,1,0,28,33,-12.056056741983625
2,1,0,29,31,-11.805648457922146
2,1,0,30,31,-11.938837482732374
2,1,0,31,31,-12.34183733180619
2,1,0,32,30,-10.905723030460786
2,1,0,33,27,-12.746268771889808
2,1,0,33,28,-12.878091259138118
2,1,0,33,29,-12.689468043817023
2,1,0,34,25,-12.39786365111641
2,1,0,34,26,-13.06622604105555
2,1,0,35,22,-11.421440540563705
2,1,0,35,23,-11.41897860670556
2,1,0,35,24,-12.008912659649116
2,1,0,36,14,-11.663061733176816
2,1,0,36,15,-11.514277671619709
2,1,0,36,16,-11.4024594490452
2,1,0,36,17,-11.192223032887965
2,1,0,36,18,-10.929697101835902
2,1,0,36,19,-10.786489633447301
2,1,0,36,20,-10.678560096148336
2,1,0,36,21,-10.776390974554458
2,1,0,37,14,-11.46620672726901
2,1,0,38,12,-11.246230537978168
2,1,0,38,13,-10.941102212074512
2,1,0,39,11,-10.278619156878076
2,1,0,40,9,-9.533230571420951
2,1,0,40,10,-7.225773433478929
2,1,0,41,7,-10.69559697770474
2,1,0,41,8,-8.9729968758564
2,1,0,42,6,-10.52804710797907
2,1,0,43,5,-9.54418520399278
2,1,0,44,3,-9.6592010554673
2,1,0,44,4,-8.451476425339106
2,2,0,2,46,-10.683869888140153
2,2,0,3,46,-10.745612407661149
2,2,0,4,46,-10.926026604703386
2,2,0,5,45,-10.873030238299389
2,2,0,6,45,-10.873427660525676
2,2,0,7,44,-11.018098159077045
2,2,0,8,43,-10.852357397499874
2,2,0,8,54,-10.354994195882757
2,2,0,9,43,-10.808660398009177
2,2,0,9,52,-10.77132857910991
2,2,0,9,53,-10.71219033995861
2,2,0,10,42,-10.7677453348961
2,2,0,10,50,-10.776881584456405
2,2,0,10,51,-10.741496655396784
2,2,0,11,42,-10.52779365553901
2,2,0,11,48,-10.770105914209767
2,2,0,11,49,-10.725186332143494
2,2,0,12,9,-10.149037956453688
2,2,0,12,42,-10.390294503393044
2,2,0,12,46,-10.777168058859324
2,2,0,12,47,-10.728448813077256
2,2,0,13,10,-10.477090076703021
2,2,0,13,42,-10.191939486510883
2,2,0,13,44,-10.588665575708658
2,2,0,13,45,-10.679200618984053
2,2,0,13,52,-10.33670661759992
2,2,0,13,53,-10.14481145203109
2,2,0,13,54,-10.121249900703294
2,2,0,13,55,-10.121795281331964
2,2,0,14,10,-10.40227745341742
2,2,0,14,11,-10.49091829826452
2,2,0,14,41,-10.331433171177967
2,2,0,14,42,-9.992878060991107
2,2,0,14,43,-10.416192066512277
2,2,0,14,50,-10.39730680098182
2,2,0,14,51,-10.410157992043697
2,2,0,15,12,-10.594309863833255
2,2,0,15,13,-10.616838607803908
2,2,0,15,41,-10.2700093847959
2,2,0,15,48,-10.413243258629322
2,2,0,15,49,-10.43970457064045
2,2,0,16,14,-10.71943402040065
2,2,0,16,15,-10.429628248739409
2,2,0,16,16,-10.386011846269739
2,2,0,16,17,-10.596898865061789
2,2,0,16,41,-10.142973735629145
2,2,0,16,46,-10.397199831267413
2,2,0,16,47,-10.44634810127676
2,2,0,17,18,-10.795871785947678
2,2,0,17,41,-9.907667272977498
2,2,0,17,42,-9.621749229568113
2,2,0,17,43,-9.88795947329826
2,2,0,17,44,-10.084289497782397
2,2,0,17,45,-10.377063605655993
2,2,0,18,19,-10.647016721135705
2,2,0,18,20,-10.65118431086396
2,2,0,18,40,-10.419174720548197
2,2,0,18,42,-9.976066111851171
2,2,0,19,21,-10.84774324574538
2,2,0,19,40,-10.009039485808275
2,2,0,19,41,-9.779041560356884
2,2,0,20,22,-10.877080259793356
2,2,0,20,39,-10.04597559714025
2,2,0,20,41,-9.679384626103925
2,2,0,21,23,-10.87126266836978
2,2,0,21,36,-10.47318333224244
2,2,0,21,37,-10.133827759537954
2,2,0,21,38,-9.87386788236062
2,2,0,21,39,-9.427063509571585
2,2,0,21,40,-9.16149404741027
2,2,0,21,41,-9.427527488722443
2,2,0,22,24,-10.833320179177052
2,2,0,22,35,-10.73126767886342
2,2,0,23,25,-10.620995639405477
2,2,0,23,26,-10.585217693016556
2,2,0,23,34,-10.751009425787855
2,2,0,24,27,-10.555230831619157
2,2,0,24,28,-10.54734295423812
2,2,0,24,33,-10.508693955282821
2,2,0,25,29,-10.484271285248607
2,2,0,25,33,-10.378513220852069
2,2,0,26,29,-10.476706844488827
2,2,0,26,32,-10.065662867476814
2,2,0,27,30,-10.384249299251207
2,2,0,27,31,-9.8554234913915
2,2,0,27,32,-9.476158963005112
2,2,0,27,33,-10.15854259955537
2,2,0,28,32,-10.024709975596945
2,2,0,28,33,-10.7221561564794
2,2,0,29,31,-10.436744555660933
2,2,0,30,31,-10.60870588231666
2,2,0,31,31,-11.193811348994974
2,2,0,32,30,-9.621863364732516
2,2,0,33,27,-11.396327444806616
2,2,0,33,28,-11.600051922080992
2,2,0,33,29,-11.479992269977885
2,2,0,34,25,-10.944020615770393
2,2,0,34,26,-11.670556398433002
2,2,0,35,22,-9.786426426126235
2,2,0,35,23,-9.770098775994944
2,2,0,35,24,-10.404104900144679
2,2,0,36,14,-10.226021463078556
2,2,0,36,15,-10.04117993300541
2,2,0,36,16,-9.870882413566079
2,2,0,36,17,-9.568856687620107
2,2,0,36,18,-9.201044685269745
2,2,0,36,19,-8.992734893206066
2,2,0,36,20,-8.833792909691919
2,2,0,36,21,-8.896987385918441
2,2,0,37,14,-9.906726204570313
2,2,0,38,12,-9.534719385755448
2,2,0,38,13,-9.13136240866187
2,2,0,39,11,-8.184983184290598
2,2,0,40,9,-7.33126060802325
2,2,0,40,10,-4.775894322810608
2,2,0,41,7,-8.782572259506969
2,2,0,41,8,-6.657640635481336
2,2,0,42,6,-8.486364256828635
2,2,0,43,5,-7.268098012519615
2,2,0,44,3,-7.479250276356643
2,2,0,44,4,-5.980706525782351
2,3,0,2,46,-9.425802317303642
2,3,0,3,46,-9.488722392445887
2,3,0,4,46,-9.691190730285243
2,3,0,5,45,-9.671108785283456
2,3,0,6,45,-9.677964400517638
2,3,0,7,44,-9.839468037661579
2,3,0,8,43,-9.658560550062312
2,3,0,8,54,-9.113372411028266
2,3,0,9,43,-9.610844480936704
2,3,0,9,52,-9.570950372926609
2,3,0,9,53,-9.509277017354286
2,3,0,10,42,-9.56700840531628
2,3,0,10,50,-9.575285423174718
2,3,0,10,51,-9.54014244171225
2,3,0,11,42,-9.30863584652063
2,3,0,11,48,-9.567462629064124
2,3,0,11,49,-9.525592304759192
2,3,0,12,9,-8.971054178574514
2,3,0,12,42,-9.162269228654171
2,3,0,12,46,-9.560116566084432
2,3,0,12,47,-9.525092616583105
2,3,0,13,10,-9.32118120741461
2,3,0,13,42,-8.943419080614056
2,3,0,13,44,-9.36650668225027
2,3,0,13,45,-9.469141537302036
2,3,0,13,52,-9.216054187568803
2,3,0,13,53,-9.018973857011806
2,3,0,13,54,-8.994771790383457
2,3,0,13,55,-8.99568458500151
2,3,0,14,10,-9.244705749307874
2,3,0,14,11,-9.33859009382725
2,3,0,14,41,-9.098210074610225
2,3,0,14,42,-8.729509418324039
2,3,0,14,43,-9.182099787706404
2,3,0,14,50,-9.274365879019033
2,3,0,14,51,-9.288970910031544
2,3,0,15,12,-9.448763899820658
2,3,0,15,13,-9.468242219475698
2,3,0,15,41,-9.038455636979146
2,3,0,15,48,-9.287400690169251
2,3,0,15,49,-9.31618490921425
2,3,0,16,14,-9.520697013919941
2,3,0,16,15,-9.258876133282955
2,3,0,16,16,-9.228946702552143
2,3,0,16,17,-9.453078736646242
2,3,0,16,41,-8.919054533464044
2,3,0,16,46,-9.268964531817328
2,3,0,16,47,-9.319718163049764
2,3,0,17,18,-9.663216250106233
2,3,0,17,41,-8.683558826756691
2,3,0,17,42,-8.43170990727319
2,3,0,17,43,-8.728677057598553
2,3,0,17,44,-8.940506493321543
2,3,0,17,45,-9.246066440088
2,3,0,18,19,-9.50367519332019
2,3,0,18,20,-9.50996329637768
2,3,0,18,40,-9.164327504458214
2,3,0,18,42,-8.809015156544412
2,3,0,19,21,-9.718207637698917
2,3,0,19,40,-8.7425114236755
2,3,0,19,41,-8.577333059481221
2,3,0,20,22,-9.749390646214465
2,3,0,20,39,-8.832691984698634
2,3,0,20,41,-8.49354400866258
2,3,0,21,23,-9.744941408748092
2,3,0,21,36,-9.337868238163718
2,3,0,21,37,-8.984664522486975
2,3,0,21,38,-8.708613413885052
2,3,0,21,39,-8.230658240013847
2,3,0,21,40,-7.957073612251546
2,3,0,21,41,-8.241011230922696
2,3,0,22,24,-9.706033084837717
2,3,0,22,35,-9.608225997969155
2,3,0,23,25,-9.483324161297821
2,3,0,23,26,-9.446221476209685
2,3,0,23,34,-9.62811607646873
2,3,0,24,27,-9.416419658388062
2,3,0,24,28,-9.408795085804524
2,3,0,24,33,-9.375101246607853
2,3,0,25,29,-9.344500873966167
2,3,0,25,33,-9.239151558955406
2,3,0,26,29,-9.33415736534219
2,3,0,26,32,-8.908210787267576
2,3,0,27,30,-9.200724248199808
2,3,0,27,31,-8.674851818875222
2,3,0,27,32,-8.288755847387064
2,3,0,27,33,-9.018347014953411
2,3,0,28,32,-8.878185425745189
2,3,0,28,33,-9.660939241093688
2,3,0,29,31,-9.314559064826646
2,3,0,30,31,-9.546368608970129
2,3,0,31,31,-10.288819855698867
2,3,0,32,30,-8.674186197757008
2,3,0,33,27,-10.30645927200253
2,3,0,33,28,-10.592501374833311
2,3,0,33,29,-10.54281785974145
2,3,0,34,25,-9.766115679504116
2,3,0,34,26,-10.566057098535072
2,3,0,35,22,-8.483925488772353
2,3,0,35,23,-8.46361420069466
2,3,0,35,24,-9.130434943932286
2,3,0,36,14,-9.035501590541182
2,3,0,36,15,-8.816190931747451
2,3,0,36,16,-8.610445414131602
2,3,0,36,17,-8.2626917937213
2,3,0,36,18,-7.844921852209263
2,3,0,36,19,-7.599626810913561
2,3,0,36,20,-7.416578871961828
2,3,0,36,21,-7.457763956043736
2,3,0,37,14,-8.619522736950776
2,3,0,38,12,-8.182587011354933
2,3,0,38,13,-7.728889823615028
2,3,0,39,11,-6.711118729782038
2,3,0,40,9,-5.904396835276416
2,3,0,40,10,-3.569506319427152
2,3,0,41,7,-7.361865018100053
2,3,0,41,8,-5.21577908305465
2,3,0,42,6,-7.00421318766411
2,3,0,43,5,-5.779255110721983
2,3,0,44,3,-5.9518869700178465
2,3,0,44,4,-4.5230235809640496
2,4,0,2,46,-8.384015547461548
2,4,0,3,46,-8.449529069762967
2,4,0,4,46,-8.66233095469289
2,4,0,5,45,-8.663749096754016
2,4,0,6,45,-8.676496722169372
2,4,0,7,44,-8.843177819018967
2,4,0,8,43,-8.658481062036714
2,4,0,8,54,-8.08193901737103
2,4,0,9,43,-8.60671218371517
2,4,0,9,52,-8.565165154345012
2,4,0,9,53,-8.500427742857923
2,4,0,10,42,-8.560792374506516
2,4,0,10,50,-8.569082845778775
2,4,0,10,51,-8.53371859687367
2,4,0,11,42,-8.29455735895352
2,4,0,11,48,-8.56045682788242
2,4,0,11,49,-8.519964085391496
2,4,0,12,9,-7.98800670393577
2,4,0,12,42,-8.139392160334452
2,4,0,12,46,-8.54344123060299
2,4,0,12,47,-8.516155081267012
2,4,0,13,10,-8.347769983509401
2,4,0,13,42,-7.904745519475927
2,4,0,13,44,-8.341723211438673
2,4,0,13,45,-8.454458346441708
2,4,0,13,52,-8.267222371130867
2,4,0,13,53,-8.073346664483486
2,4,0,13,54,-8.049436686926171
2,4,0,13,55,-8.050745786519116
2,4,0,14,10,-8.2766030346693
2,4,0,14,11,-8.367811283235554
2,4,0,14,41,-8.071844829013472
2,4,0,14,42,-7.686706343168638
2,4,0,14,43,-8.148227858515318
2,4,0,14,50,-8.323580113672438
2,4,0,14,51,-8.33995880927383
2,4,0,15,12,-8.48200044727853
2,4,0,15,13,-8.498190953676989
2,4,0,15,41,-8.012642103791029
2,4,0,15,48,-8.334534169211796
2,4,0,15,49,-8.3655338483632
2,4,0,16,14,-8.521831663430794
2,4,0,16,15,-8.28029242293859
2,4,0,16,16,-8.260699717428526
2,4,0,16,17,-8.488942356001765
2,4,0,16,41,-7.898732415454601
2,4,0,16,46,-8.314065488981772
2,4,0,16,47,-8.366853962907511
2,4,0,17,18,-8.700026734444927
2,4,0,17,41,-7.663172370819889
2,4,0,17,42,-7.439943937512327
2,4,0,17,43,-7.755472451733602
2,4,0,17,44,-7.980063527516881
2,4,0,17,45,-8.289987122662284
2,4,0,18,19,-8.540235437326997
2,4,0,18,20,-8.547828629230949
2,4,0,18,40,-8.119909516965699
2,4,0,18,42,-7.8210790861891795
2,4,0,19,21,-8.75797508584805
2,4,0,19,40,-7.695451216163086
2,4,0,19,41,-7.568977065176763
2,4,0,20,22,-8.790958233842334
2,4,0,20,39,-7.815625745422864
2,4,0,20,41,-7.498351828789063
2,4,0,21,23,-8.787396502229644
2,4,0,21,36,-8.379607651145957
2,4,0,21,37,-8.021148610954487
2,4,0,21,38,-7.731904936305034
2,4,0,21,39,-7.236445376149285
2,4,0,21,40,-6.95719776313201
2,4,0,21,41,-7.254757411440151
2,4,0,22,24,-8.747407032264597
2,4,0,22,35,-8.652414691113089
2,4,0,23,25,-8.523653091091902
2,4,0,23,26,-8.485285959820969
2,4,0,23,34,-8.672704566999931
2,4,0,24,27,-8.455291896562546
2,4,0,24,28,-8.44789257684828
2,4,0,24,33,-8.41800242569372
2,4,0,25,29,-8.381688546332011
2,4,0,25,33,-8.278068999231733
2,4,0,26,29,-8.368285264039631
2,4,0,26,32,-7.933013097391184
2,4,0,27,30,-8.209221618561129
2,4,0,27,31,-7.689066644668821
2,4,0,27,32,-7.316050461068566
2,4,0,27,33,-8.078718610502358
2,4,0,28,32,-7.932895442025776
2,4,0,28,33,-8.800301178825892
2,4,0,29,31,-8.378494086085839
2,4,0,30,31,-8.679048012167128
2,4,0,31,31,-9.545139881398688
2,4,0,32,30,-7.9323144425358105
2,4,0,33,27,-9.407043760275883
2,4,0,33,28,-9.773250255152995
2,4,0,33,29,-9.789161122137811
2,4,0,34,25,-8.792888821848733
2,4,0,34,26,-9.669269915326689
2,4,0,35,22,-7.424820518413539
2,4,0,35,23,-7.409600922253726
2,4,0,35,24,-8.099815236315495
2,4,0,36,14,-8.033217487930878
2,4,0,36,15,-7.786137312644501
2,4,0,36,16,-7.5609190629868985
2,4,0,36,17,-7.196753723294393
2,4,0,36,18,-6.764186254417825
2,4,0,36,19,-6.502836998093137
2,4,0,36,20,-6.312429258187062
2,4,0,36,21,-6.338004434392889
2,4,0,37,14,-7.5447013552021005
2,4,0,38,12,-7.098020917932462
2,4,0,38,13,-6.623283228433987
2,4,0,39,11,-5.64523063042217
2,4,0,40,9,-4.942977722328721
2,4,0,40,10,-2.9172600657180476
2,4,0,41,7,-6.287941502035451
2,4,0,41,8,-4.282828858031986
2,4,0,42,6,-5.908567622088765
2,4,0,43,5,-4.771131442219114
2,4,0,44,3,-4.866936955769577
2,4,0,44,4,-3.6227465322732253
2,5,0,2,46,-7.5073305325049535
2,5,0,3,46,-7.575444063463806
2,5,0,4,46,-7.7900565860785145
2,5,0,5,45,-7.805356259543699
2,5,0,6,45,-7.823114373810748
2,5,0,7,44,-7.987117159826545
2,5,0,8,43,-7.806289393248975
2,5,0,8,54,-7.213921253894722
2,5,0,9,43,-7.750900289647464
2,5,0,9,52,-7.708205396835219
2,5,0,9,53,-7.640539839554851
2,5,0,10,42,-7.703966017914742
2,5,0,10,50,-7.7121486632574285
2,5,0,10,51,-7.676354151935534
2,5,0,11,42,-7.437439225426276
2,5,0,11,48,-7.702794236215794
2,5,0,11,49,-7.662859968720594
2,5,0,12,9,-7.157436614510021
2,5,0,12,42,-7.275102750355392
2,5,0,12,46,-7.678810233584556
2,5,0,12,47,-7.656213512229995
2,5,0,13,10,-7.516687791560108
2,5,0,13,42,-7.030873496277681
2,5,0,13,44,-7.468948518712403
2,5,0,13,45,-7.589354482330179
2,5,0,13,52,-7.452810224040427
2,5,0,13,53,-7.267839928007784
2,5,0,13,54,-7.245176588359133
2,5,0,13,55,-7.246991287745597
2,5,0,14,10,-7.4544392229903975
2,5,0,14,11,-7.538630585036772
2,5,0,14,41,-7.206325875201662
2,5,0,14,42,-6.815826474560941
2,5,0,14,43,-7.26991624244596
2,5,0,14,50,-7.50700362991078
2,5,0,14,51,-7.525208969376508
2,5,0,15,12,-7.653937572182784
2,5,0,15,13,-7.667082770610152
2,5,0,15,41,-7.146680873107165
2,5,0,15,48,-7.5163898250485595
2,5,0,15,49,-7.549566762343226
2,5,0,16,14,-7.674421154048673
2,5,0,16,15,-7.450507785816942
2,5,0,16,16,-7.4385252477657655
2,5,0,16,17,-7.664127422925042
2,5,0,16,41,-7.036986175791477
2,5,0,16,46,-7.494159099907074
2,5,0,16,47,-7.549218803670603
2,5,0,17,18,-7.869054919751324
2,5,0,17,41,-6.80380537046185
2,5,0,17,42,-6.6052777625032375
2,5,0,17,43,-6.928810277909685
2,5,0,17,44,-7.162222303681555
2,5,0,17,45,-7.470340708519668
2,5,0,18,19,-7.7156930604880944
2,5,0,18,20,-7.724165315387775
2,5,0,18,40,-7.237338901352478
2,5,0,18,42,-6.977157524866661
2,5,0,19,21,-7.929496155088531
2,5,0,19,40,-6.818413538803007
2,5,0,19,41,-6.716222539860204
2,5,0,20,22,-7.963905369804058
2,5,0,20,39,-6.953140270025094
2,5,0,20,41,-6.656117279746139
2,5,0,21,23,-7.960947590898411
2,5,0,21,36,-7.558974579010659
2,5,0,21,37,-7.201902216451208
2,5,0,21,38,-6.9037694492633825
2,5,0,21,39,-6.402924392165993
2,5,0,21,40,-6.122339873407535
2,5,0,21,41,-6.427441181601084
2,5,0,22,24,-7.920125849702158
2,5,0,22,35,-7.827132944362916
2,5,0,23,25,-7.701758256294177
2,5,0,23,26,-7.662439194221954
2,5,0,23,34,-7.848002686167719
2,5,0,24,27,-7.632072935743632
2,5,0,24,28,-7.624818439103651
2,5,0,24,33,-7.597994486910219
2,5,0,25,29,-7.556356970235515
2,5,0,25,33,-7.456812930147661
2,5,0,26,29,-7.5401573239240705
2,5,0,26,32,-7.103548427873599
2,5,0,27,30,-7.3658650971967825
2,5,0,27,31,-6.858463855041418
2,5,0,27,32,-6.512498955510703
2,5,0,27,33,-7.296453144985615
2,5,0,28,32,-7.146832091790657
2,5,0,28,33,-8.090125676654488
2,5,0,29,31,-7.588270699090939
2,5,0,30,31,-7.957266844736716
2,5,0,31,31,-8.91624070919225
2,5,0,32,30,-7.327401520233083
2,5,0,33,27,-8.65177773262094
2,5,0,33,28,-9.090626056277308
2,5,0,33,29,-9.16594288860712
2,5,0,34,25,-7.97722415170121
2,5,0,34,26,-8.925726313459172
2,5,0,35,22,-6.551824008304029
2,5,0,35,23,-6.547780263659193
2,5,0,35,24,-7.254292041710445
2,5,0,36,14,-7.179705842638956
2,5,0,36,15,-6.913258988971657
2,5,0,36,16,-6.679831269589841
2,5,0,36,17,-6.317823024436968
2,5,0,36,18,-5.892412439238678
2,5,0,36,19,-5.6296360691776215
2,5,0,36,20,-5.441962249543441
2,5,0,36,21,-5.45654283442654
2,5,0,37,14,-6.6416949349386885
2,5,0,38,12,-6.218042135008693
2,5,0,38,13,-5.7407831221384145
2,5,0,39,11,-4.854252894452904
2,5,0,40,9,-4.265594126223409
2,5,0,40,10,-2.527439033339278
2,5,0,41,7,-5.460943520247084
2,5,0,41,8,-3.6514076915714764
2,5,0,42,6,-5.083687262972017
2,5,0,43,5,-4.063548455994398
2,5,0,44,3,-4.082956155854982
2,5,0,44,4,-3.038295105099942
2,6,0,2,46,-6.760421315391349
2,6,0,3,46,-6.830512628848288
2,6,0,4,46,-7.041439339847795
2,6,0,5,45,-7.065512270011885
2,6,0,6,45,-7.087238830937624
2,6,0,7,44,-7.243969782285233
2,6,0,8,43,-7.071447398924356
