kper,kstp,k,i,j,CONFq
1,1,0,1,27,-2.2956223850594064
1,1,0,1,28,-2.2956212891113363
1,1,0,1,29,-2.2956183557053205
1,1,0,1,30,-2.29561192031157
1,1,0,1,31,-2.295598522225779
1,1,0,1,32,-2.2955711704857222
1,1,0,1,33,-2.2955159328821324
1,1,0,1,34,-2.2954053018782687
1,1,0,1,35,-2.2951854272993284
1,1,0,1,36,-2.2947518736829764
1,1,0,1,37,-2.293904608894147
1,1,0,1,38,-2.292268148411601
1,1,0,1,39,-2.2891648810808594
1,1,0,1,40,-2.2834804596709173
1,1,0,1,41,-2.2738586925490623
1,1,0,1,42,-2.2610305019190076
1,1,0,2,24,-2.295619214458526
1,1,0,2,25,-2.295620468150238
1,1,0,2,26,-2.2956214257035974
1,1,0,2,27,-2.2956217377165906
1,1,0,2,28,-2.2956206526463436
1,1,0,2,29,-2.2956174281661035
1,1,0,2,30,-2.295610163291194
1,1,0,2,31,-2.2955948240964457
1,1,0,2,32,-2.2955631700751216
1,1,0,2,33,-2.295498614946137
1,1,0,2,34,-2.295368080117804
1,1,0,2,35,-2.2951060579497042
1,1,0,2,36,-2.2945835007237037
1,1,0,2,37,-2.293546877261683
1,1,0,2,38,-2.2914970542755526
1,1,0,2,39,-2.287439289284082
1,1,0,2,40,-2.2793214452264863
1,1,0,2,41,-2.262554244477151
1,1,0,2,42,-2.2251393125711374
1,1,0,2,43,-2.1277616107563766
1,1,0,2,44,-1.942798816930198
1,1,0,2,45,-1.5546421556247836
1,1,0,2,46,-0.6949643767251548
1,1,0,2,47,-1.421902810343191
1,1,0,3,21,-2.2955902437073927
1,1,0,3,22,-2.2955985415055853
1,1,0,3,23,-2.295606745856178
1,1,0,3,24,-2.295614103742002
1,1,0,3,25,-2.2956177430582567
1,1,0,3,26,-2.2956196883825335
1,1,0,3,27,-2.2956203128071255
1,1,0,3,28,-2.295619257528541
1,1,0,3,29,-2.295615493324533
1,1,0,3,30,-2.2956065896648195
1,1,0,3,31,-2.295587323735793
1,1,0,3,32,-2.29554685103537
1,1,0,3,33,-2.295463020217916
1,1,0,3,34,-2.2952910659801944
1,1,0,3,35,-2.294941262483974
1,1,0,3,36,-2.29423486132643
1,1,0,3,37,-2.292816930152231
1,1,0,3,38,-2.289981938463102
1,1,0,3,39,-2.284316636191539
