,recharge
2023-11-06,0.03968763745021155
2023-11-07,0.03920084153166177
2023-11-08,0.03881406074060016
2023-11-09,0.03860570167344663
2023-11-10,0.03821797250428137
2023-11-11,0.037640094310893976
2023-11-12,0.03704683262141072
2023-11-13,0.036438153848621695
2023-11-14,0.03576866947829658
2023-11-15,0.03500797924223114
2023-11-16,0.0342618594973571
2023-11-17,0.033484859099030415
2023-11-18,0.032707226114284
2023-11-19,0.03211117242702997
2023-11-20,0.03232562378443481
2023-11-21,0.032935068969562845
2023-11-22,0.034697728441758544
2023-11-23,0.03512892495286854
2023-11-24,0.03490504827204049
2023-11-25,0.03430951482011561
2023-11-26,0.034107555075415824
2023-11-27,0.03429094933484327
2023-11-28,0.034021513138669544
2023-11-29,0.033395933312087574
2023-11-30,0.03273961365415884
2023-12-01,0.03237129985240566
2023-12-02,0.03180541753244801
2023-12-03,0.03142158953421723
2023-12-04,0.030985095221956596
2023-12-05,0.030823800629991183
2023-12-06,0.03077272769115706
2023-12-07,0.030701112813895086
2023-12-08,0.030506996259029164
2023-12-09,0.03003509287616566
2023-12-10,0.02949824432653408
2023-12-11,0.028762821079885013
2023-12-12,0.028484614929691912
2023-12-13,0.028199399133791075
2023-12-14,0.027585013563243384
2023-12-15,0.027016024873718705
2023-12-16,0.026232335410420277
2023-12-17,0.025447797000649634
2023-12-18,0.024693071765360123
2023-12-19,0.023814570907037223
2023-12-20,0.02307338142135129
2023-12-21,0.02257780738238248
2023-12-22,0.021762636929790562
2023-12-23,0.02092626883361767
2023-12-24,0.02056814392727746
2023-12-25,0.020055077496057394
2023-12-26,0.019556233876097034
2023-12-27,0.019034384972986183
2023-12-28,0.018449915115900006
2023-12-29,0.017934828817944143
2023-12-30,0.017543706336525477
2023-12-31,0.017050941585669978
2024-01-01,0.01641727294026694
2024-01-02,0.01571165542918716
2024-01-03,0.014907666974588394
2024-01-04,0.01417411213781727
2024-01-05,0.013518427193125581
2024-01-06,0.012839942234096338
2024-01-07,0.012723684764154482
2024-01-08,0.012829121320635076
2024-01-09,0.012405673252254303
2024-01-10,0.01185616087371992
2024-01-11,0.011179535530681605
2024-01-12,0.010870961367479578
2024-01-13,0.010314657259652223
2024-01-14,0.009776682468050265
2024-01-15,0.009237939854780995
2024-01-16,0.008701642842939493
2024-01-17,0.009128951366791985
2024-01-18,0.009024727874750461
2024-01-19,0.00883049643584566
2024-01-20,0.00838727709088858
2024-01-21,0.007933333449671193
2024-01-22,0.007519548674360201
2024-01-23,0.007260301407080067
2024-01-24,0.007717250457854727
2024-01-25,0.007439774218182724
2024-01-26,0.007145988106298339
2024-01-27,0.007129540942385415
2024-01-28,0.006901195646041269
2024-01-29,0.006724241891644801
2024-01-30,0.010336512199207159
2024-01-31,0.010279342947993672
2024-02-01,0.010214547425182139
2024-02-02,0.010087915239347909
