,recharge
2023-11-06,2.305995170790255
2023-11-07,1.8809617667271505
2023-11-08,1.5085561357936992
2023-11-09,1.204872360501813
2023-11-10,0.9367408194471828
2023-11-11,0.7123848063431031
2023-11-12,0.5242481213257598
2023-11-13,0.3720001731388685
2023-11-14,0.2523964543692558
2023-11-15,0.16122418682019324
2023-11-16,0.0947320445237718
2023-11-17,0.04880330121214349
2023-11-18,0.019675490932536528
2023-11-19,0.0026425521743901927
2023-11-20,0.944363861329968
2023-11-21,2.0258725441372305
2023-11-22,4.29283120745359
2023-11-23,4.518174275711973
2023-11-24,3.832239902944579
2023-11-25,3.2222091760332705
2023-11-26,2.832226268123259
2023-11-27,2.8352341937264858
2023-11-28,2.3429439277973394
2023-11-29,1.913081382354926
2023-11-30,1.5296511603301444
2023-12-01,1.2063922814798829
2023-12-02,0.9310636569484958
2023-12-03,0.7040204322561411
2023-12-04,0.5206836572833198
2023-12-05,0.3724958515532043
2023-12-06,0.255426779438931
2023-12-07,0.7834585243835066
2023-12-08,0.6570102070514335
2023-12-09,0.4824055785130452
2023-12-10,0.3419794447303139
2023-12-11,0.22940521849597315
2023-12-12,0.14538406782680166
2023-12-13,0.08474116334666847
2023-12-14,0.042775363723428675
2023-12-15,0.01624676457845155
2023-12-16,0.0011780471288601706
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.25558558630174144
2023-12-27,0.40863516441530806
2023-12-28,0.28369105502966185
2023-12-29,0.18666620658608424
2023-12-30,0.11372229077984251
2023-12-31,0.5757105135350186
2024-01-01,0.41664578846240674
2024-01-02,0.28978293621635254
2024-01-03,0.18917123456498758
2024-01-04,0.11475464065762957
2024-01-05,0.06235901969879878
2024-01-06,0.02793251337733291
2024-01-07,0.8525377484692933
2024-01-08,1.4779894732797518
2024-01-09,1.1680665369847407
2024-01-10,0.9030331666488957
2024-01-11,0.6761916215390368
2024-01-12,0.49500723479978975
2024-01-13,0.34789043203019027
2024-01-14,0.23332190154981972
2024-01-15,0.14683431010680073
2024-01-16,0.08430649803966667
2024-01-17,1.3086842688134392
2024-01-18,1.2219429566994795
2024-01-19,0.9511250128215453
2024-01-20,0.7234426674512345
2024-01-21,0.5302588481887032
2024-01-22,0.37567120611315524
2024-01-23,0.2557790291064531
2024-01-24,1.2685243919169888
2024-01-25,0.9904298852538695
2024-01-26,0.7570479632393072
2024-01-27,0.8636070057782658
2024-01-28,0.6517886796054687
2024-01-29,0.4781648339417285
2024-01-30,5.258557658305117
2024-01-31,4.494293736820059
2024-02-01,4.141797406030032
2024-02-02,3.4970704315333823
2024-02-03,2.925520550812857
2024-02-04,2.406899203092707
2024-02-05,1.9498600970642004
2024-02-06,1.572581454837606
2024-02-07,1.2440869726705477
2024-02-08,0.9599137132735257
2024-02-09,0.723364400332816
2024-02-10,0.5317980680680793
2024-02-11,1.2528130047750452
2024-02-12,0.9771641185378599
2024-02-13,0.7459990419251721
2024-02-14,0.5518274450943653
2024-02-15,0.3938411318252635
2024-02-16,0.2693021525307751
2024-02-17,0.17390364586273901
2024-02-18,0.10387388061483875
2024-02-19,0.05503850469473823
2024-02-20,0.023539896296594424
2024-02-21,0.004451267923259599
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,2.6719489715560925
2024-03-01,2.1999943743196493
2024-03-02,1.788939505010789
2024-03-03,1.4323873481579739
2024-03-04,1.123052022036458
2024-03-05,0.8642710844886876
2024-03-06,0.6477191775300257
2024-03-07,0.4718851881338504
2024-03-08,0.33135681558208147
2024-03-09,0.22169830659293702
2024-03-10,0.13951963589934127
2024-03-11,0.07975848778239578
2024-03-12,0.039266302050038254
2024-03-13,0.01425086809053987
2024-03-14,0.8510043258284028
2024-03-15,1.1239979573429908
2024-03-16,1.1732856262689597
2024-03-17,1.5381517111863514
2024-03-18,1.2193315316187252
2024-03-19,0.9489238490437509
2024-03-20,0.7225069704051974
2024-03-21,0.5357825418737839
2024-03-22,0.383639814348543
2024-03-23,0.2625113505149314
2024-03-24,0.169937754285857
2024-03-25,0.10182971572213809
2024-03-26,0.05414033376097645
2024-03-27,0.023152363479380485
2024-03-28,0.004378591947269864
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,1.2960539536240168
2024-04-02,1.0136949943477174
2024-04-03,0.7764456446011347
2024-04-04,0.5799757318601053
2024-04-05,0.4197121744567856
2024-04-06,0.2915859183698016
2024-04-07,0.19300639939005418
2024-04-08,0.11913891646045303
2024-04-09,0.06631703542875174
2024-04-10,0.03086091603486883
2024-04-11,0.008987857182538861
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.6026266914386378
2024-04-17,0.4383512484701165
2024-04-18,0.3070812517998438
2024-04-19,0.2048565256247238
2024-04-20,0.12785241381568796
2024-04-21,0.07238335469739854
2024-04-22,2.6928521262632183
2024-04-23,3.5390643220557547
2024-04-24,2.962637361549146
2024-04-25,2.45471150834492
2024-04-26,2.010371313702793
2024-04-27,1.624813615594215
2024-04-28,1.2933498682435154
2024-04-29,1.0114086283179071
2024-04-30,0.7731144304647654
2024-05-01,0.5757790283388051
2024-05-02,0.41541972101520863
2024-05-03,0.28815206345100614
2024-05-04,0.18982400200310232
2024-05-05,0.11680825404069965
2024-05-06,0.06470380625624238
2024-05-07,0.02994440463259536
2024-05-08,0.4415208226522641
2024-05-09,0.30958350036323673
2024-05-10,0.20677516040037416
2024-05-11,0.12926819515513643
2024-05-12,0.07337401903893666
2024-05-13,0.03554555484698056
2024-05-14,0.01236973348723301
2024-05-15,3.6672655827867454e-05
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,1.1623089564532312
2024-05-23,11.26965770403
2024-05-24,10.207911848505619
2024-05-25,8.981196849024819
2024-05-26,7.861626142319491
2024-05-27,6.843531266384437
2024-05-28,5.9213427612493374
2024-05-29,5.089591711609048
2024-05-30,4.342911370727499
