,mm
2024-03-20,0.6000000000000036
2024-03-21,0.6000000000000036
2024-03-22,5.400000000000004
2024-03-23,8.200000000000003
2024-03-24,9.800000000000002
2024-03-25,13.000000000000004
2024-03-26,13.800000000000004
2024-03-27,13.800000000000004
2024-03-28,13.800000000000004
2024-03-29,13.800000000000004
2024-03-30,13.800000000000004
2024-03-31,13.800000000000004
2024-04-01,9.000000000000004
2024-04-02,6.400000000000004
2024-04-03,4.600000000000004
2024-04-04,1.2000000000000037
2024-04-05,0.4000000000000036
2024-04-06,0.4000000000000036
2024-04-07,0.4000000000000036
2024-04-08,0.8000000000000036
2024-04-09,7.600000000000003
2024-04-10,7.600000000000003
2024-04-11,7.600000000000003
2024-04-12,7.400000000000003
2024-04-13,7.200000000000003
2024-04-14,8.000000000000004
2024-04-15,8.600000000000003
2024-04-16,8.600000000000003
2024-04-17,8.600000000000003
2024-04-18,8.200000000000003
2024-04-19,1.4000000000000037
2024-04-20,1.4000000000000037
2024-04-21,1.4000000000000037
2024-04-22,1.6000000000000036
2024-04-23,1.6000000000000036
2024-04-24,4.600000000000003
2024-04-25,4.0000000000000036
2024-04-26,4.0000000000000036
2024-04-27,4.0000000000000036
2024-04-28,4.0000000000000036
2024-04-29,4.0000000000000036
2024-04-30,14.000000000000004
2024-05-01,22.200000000000003
2024-05-02,22.200000000000006
2024-05-03,22.400000000000006
2024-05-04,18.600000000000005
2024-05-05,18.600000000000005
2024-05-06,18.600000000000005
2024-05-07,18.600000000000005
2024-05-08,18.600000000000005
2024-05-09,18.600000000000005
2024-05-10,8.600000000000005
2024-05-11,0.4000000000000036
2024-05-12,1.0000000000000036
2024-05-13,0.8000000000000036
2024-05-14,0.8000000000000036
2024-05-15,0.8000000000000036
2024-05-16,4.0000000000000036
2024-05-17,4.0000000000000036
2024-05-18,4.0000000000000036
2024-05-19,4.0000000000000036
2024-05-20,4.0000000000000036
2024-05-21,4.0000000000000036
2024-05-22,3.2000000000000037
2024-05-23,3.800000000000004
2024-05-24,3.8000000000000034
2024-05-25,5.200000000000003
2024-05-26,2.000000000000003
2024-05-27,2.000000000000003
2024-05-28,2.000000000000003
2024-05-29,2.000000000000003
2024-05-30,7.200000000000003
