,recharge
2023-11-06,2.299720608633923
2023-11-07,1.862762942134095
2023-11-08,1.4755307660396657
2023-11-09,1.1692502602889778
2023-11-10,0.9007650181029653
2023-11-11,0.6781670311721201
2023-11-12,0.48857033764982477
2023-11-13,0.3369371875828532
2023-11-14,0.22063228933945053
2023-11-15,0.13447349157285274
2023-11-16,0.07421960837727955
2023-11-17,0.0346905176424407
2023-11-18,0.011440476426273516
2023-11-19,0.0
2023-11-20,0.9540826634819455
2023-11-21,2.057182464391987
2023-11-22,4.382557547624912
2023-11-23,4.601149417192275
2023-11-24,3.880279196366917
2023-11-25,3.2429076513178394
2023-11-26,2.836958559487447
2023-11-27,2.839236012191304
2023-11-28,2.3305428694040304
2023-11-29,1.8893704447156399
2023-11-30,1.4815608835026952
2023-12-01,1.149028185828056
2023-12-02,0.8667967414797834
2023-12-03,0.6414928851344619
2023-12-04,0.4669987382764269
2023-12-05,0.32797409079516987
2023-12-06,0.21995240712344546
2023-12-07,0.7734593724425635
2023-12-08,0.6467438536793005
2023-12-09,0.4712274083956284
2023-12-10,0.33130381976774353
2023-12-11,0.21669207065171864
2023-12-12,0.13460403280571964
2023-12-13,0.07718667155188662
2023-12-14,0.0378455860459892
2023-12-15,0.01342425575939752
2023-12-16,0.00042132765641184587
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.2555767859124097
2023-12-27,0.4101335088084015
2023-12-28,0.283428622561984
2023-12-29,0.18524603616041266
2023-12-30,0.11129838128020272
2023-12-31,0.5784272793312446
2024-01-01,0.41640001050552944
2024-01-02,0.2877997204804801
2024-01-03,0.18309262679661098
2024-01-04,0.10779222712966866
2024-01-05,0.056449320200955964
2024-01-06,0.023850600437973157
2024-01-07,0.8601449800905044
2024-01-08,1.4964769547553571
2024-01-09,1.1758437211588117
2024-01-10,0.8991945810657581
2024-01-11,0.6557493911797064
2024-01-12,0.4710005055933341
2024-01-13,0.3210196288295284
2024-01-14,0.2075170945335418
2024-01-15,0.12455893113127516
2024-01-16,0.06697165906598994
2024-01-17,1.321504785671548
2024-01-18,1.230095554120218
2024-01-19,0.9516363497157908
2024-01-20,0.7177804925226879
2024-01-21,0.5125661035236166
2024-01-22,0.35278992409438503
2024-01-23,0.23386087845763354
2024-01-24,1.2753036414810577
2024-01-25,0.9895218923884849
2024-01-26,0.7513821304352921
2024-01-27,0.8615516532244556
2024-01-28,0.6459538306832169
2024-01-29,0.4705910456672882
2024-01-30,5.38071271818222
2024-01-31,4.573499839392976
2024-02-01,4.1973070947073685
2024-02-02,3.522731206742986
2024-02-03,2.9283384523611926
2024-02-04,2.368880087673181
2024-02-05,1.8745769094364373
2024-02-06,1.497474875656169
2024-02-07,1.1653294842667532
2024-02-08,0.8735812015145215
2024-02-09,0.6363540720235724
2024-02-10,0.452207419527286
2024-02-11,1.2201873034886397
2024-02-12,0.9433428381356259
2024-02-13,0.7132388376369901
2024-02-14,0.5171370486571908
2024-02-15,0.3588787008783624
2024-02-16,0.23711802656227565
2024-02-17,0.14644708571612086
2024-02-18,0.08258263754305678
2024-02-19,0.040210758863671946
2024-02-20,0.01468931511320692
2024-02-21,0.0007973433748254301
2024-02-22,0.0
