,recharge
2023-11-06,0.1837945062599723
2023-11-07,0.18244338217121775
2023-11-08,0.18137432345587584
2023-11-09,0.18090702204886566
2023-11-10,0.1798815528420459
2023-11-11,0.17830115784852496
2023-11-12,0.1766852625135756
2023-11-13,0.17503415993039306
2023-11-14,0.1732300079968426
2023-11-15,0.17119556234338731
2023-11-16,0.16920700375510125
2023-11-17,0.16714689417926828
2023-11-18,0.16509382479715176
2023-11-19,0.1635135265162735
2023-11-20,0.16423183501397878
2023-11-21,0.16620235492368077
2023-11-22,0.1718389385006397
2023-11-23,0.17335533797468536
2023-11-24,0.17285702875173073
2023-11-25,0.1712958764770552
2023-11-26,0.17075829460608175
2023-11-27,0.17140288905548895
2023-11-28,0.1707890072391873
2023-11-29,0.16911487051252747
2023-11-30,0.16736736690540696
2023-12-01,0.1663653910395643
2023-12-02,0.16485939263202146
2023-12-03,0.1638232813327005
2023-12-04,0.16275268968389872
2023-12-05,0.16230201737821245
2023-12-06,0.16220207130120656
2023-12-07,0.16206376693139637
2023-12-08,0.16165547585110268
2023-12-09,0.16047265156301554
2023-12-10,0.15905941175047447
2023-12-11,0.1571498313393089
2023-12-12,0.15639760733253175
2023-12-13,0.15572553322200886
2023-12-14,0.1541332312322252
2023-12-15,0.15266008296336364
2023-12-16,0.15065810155883863
2023-12-17,0.14866341370613748
2023-12-18,0.14675165178019825
2023-12-19,0.1445453641503305
2023-12-20,0.14268594101910936
2023-12-21,0.1414322030156692
2023-12-22,0.13943523581195286
2023-12-23,0.13737102054546557
2023-12-24,0.13646504789584832
2023-12-25,0.135190314210709
2023-12-26,0.13399386334459396
2023-12-27,0.13283953711244464
2023-12-28,0.1315408970895242
2023-12-29,0.13027950634442098
2023-12-30,0.12931463463684473
2023-12-31,0.12824525075288923
2024-01-01,0.12685012731406972
2024-01-02,0.1252026168532351
2024-01-03,0.12327033013175369
2024-01-04,0.121418325420979
2024-01-05,0.1196817590427457
2024-01-06,0.11780873791367198
2024-01-07,0.11741264807747141
2024-01-08,0.11777110648619775
2024-01-09,0.11665883619784526
2024-01-10,0.11501227760924804
2024-01-11,0.11291116610595421
2024-01-12,0.11187988490369427
2024-01-13,0.11000543891309858
