,recharge
2023-11-06,1.1465643525867462
2023-11-07,1.1287050142443316
2023-11-08,1.10519887057123
2023-11-09,1.0891759009988904
2023-11-10,1.0728091043835453
2023-11-11,1.0568581273388793
2023-11-12,1.0307344967342045
2023-11-13,1.0015197531827318
2023-11-14,0.971905067185646
2023-11-15,0.9412696068108496
2023-11-16,0.9120614616719556
2023-11-17,0.883225714696643
2023-11-18,0.8554048145308024
2023-11-19,0.8322977136380407
2023-11-20,0.8584331350438917
2023-11-21,0.9292899183987249
2023-11-22,1.14553951724418
2023-11-23,1.2200377845122132
2023-11-24,1.2001902073342217
2023-11-25,1.1808881989229163
2023-11-26,1.1760039074448638
2023-11-27,1.202908314550239
2023-11-28,1.1835319601828678
2023-11-29,1.1646830225782105
2023-11-30,1.131531855490258
2023-12-01,1.1048860367710172
2023-12-02,1.0742146087136646
2023-12-03,1.0490042321727526
2023-12-04,1.0336501791193782
2023-12-05,1.0186761654030398
2023-12-06,1.0040690071612768
2023-12-07,1.0208721652167465
2023-12-08,1.010146037091491
2023-12-09,0.9957461884605445
2023-12-10,0.9816935350472139
2023-12-11,0.9534545245322787
2023-12-12,0.9342845342339818
2023-12-13,0.9216743622602124
2023-12-14,0.9047034144551271
2023-12-15,0.8806727129852552
2023-12-16,0.8529411448756579
2023-12-17,0.8261745027888043
2023-12-18,0.8009381010965155
2023-12-19,0.7741704239685991
2023-12-20,0.7509624325877934
2023-12-21,0.7330762542124198
2023-12-22,0.7134467741610804
2023-12-23,0.6905610781245872
2023-12-24,0.6767831191890513
2023-12-25,0.6606856861442302
2023-12-26,0.6502678416087911
2023-12-27,0.6513166327162101
2023-12-28,0.6444887788990422
2023-12-29,0.6359696734435851
2023-12-30,0.623016265585738
2023-12-31,0.6248230446375561
2024-01-01,0.618460814500062
2024-01-02,0.6114531897094065
2024-01-03,0.5924267300669736
2024-01-04,0.5744852600427088
2024-01-05,0.5578059057928987
2024-01-06,0.5407006497527788
2024-01-07,0.552881845110988
2024-01-08,0.5831924307260277
2024-01-09,0.5775342792233215
2024-01-10,0.568375970826037
2024-01-11,0.5493082804199726
2024-01-12,0.5377341309165401
2024-01-13,0.5210218417156881
2024-01-14,0.5047011064560759
2024-01-15,0.48835641894913107
2024-01-16,0.47202464892429585
2024-01-17,0.5042307594591997
2024-01-18,0.5077173637589629
2024-01-19,0.5032475952218208
2024-01-20,0.4975614269811981
2024-01-21,0.48169870542978754
2024-01-22,0.46683727638411027
2024-01-23,0.45604707537804645
2024-01-24,0.48851091868556273
2024-01-25,0.48432497909351735
2024-01-26,0.480199878301232
2024-01-27,0.486339549162386
2024-01-28,0.482185214212832
2024-01-29,0.4780910711833635
2024-01-30,0.7531153273855707
2024-01-31,0.7443746749290686
2024-02-01,0.7607465124807186
2024-02-02,0.7518547161432741
2024-02-03,0.7431389288325712
2024-02-04,0.7249058929633209
2024-02-05,0.7024658478989225
2024-02-06,0.6947011536301148
2024-02-07,0.6819061460939636
2024-02-08,0.6608721876242465
2024-02-09,0.6394782319077891
2024-02-10,0.6223528486024219
2024-02-11,0.6477019845069278
2024-02-12,0.6409384537848979
2024-02-13,0.6342946071556913
2024-02-14,0.6208735025324859
2024-02-15,0.6042872077385895
2024-02-16,0.5874432998891053
2024-02-17,0.5698957549964491
2024-02-18,0.5535882987475355
2024-02-19,0.5382217477136159
2024-02-20,0.5241989625988459
2024-02-21,0.5071011369045416
2024-02-22,0.4949181472505014
2024-02-23,0.4841426614084791
2024-02-24,0.47407351232075634
2024-02-25,0.46487239522274926
2024-02-26,0.4525750956616198
2024-02-27,0.44314805148389425
2024-02-28,0.43621633404696275
2024-02-29,0.5361278567243278
2024-03-01,0.5312242946706508
2024-03-02,0.5263967826433104
2024-03-03,0.5203017692044716
2024-03-04,0.5094724396859659
2024-03-05,0.5004403541301199
2024-03-06,0.4888788117959341
2024-03-07,0.47868289307415857
2024-03-08,0.46855746716045715
2024-03-09,0.45791485311749375
2024-03-10,0.44989270062972614
2024-03-11,0.43958872811924565
2024-03-12,0.43031834186360973
2024-03-13,0.42093102737498855
2024-03-14,0.4361111752729099
2024-03-15,0.4490508663050206
2024-03-16,0.4563906496510169
2024-03-17,0.47693367497486233
2024-03-18,0.47291510283211063
2024-03-19,0.4689539668484928
2024-03-20,0.465049112527231
2024-03-21,0.4611994152121949
2024-03-22,0.45524874726453235
2024-03-23,0.4465191747541483
2024-03-24,0.4385715711275545
2024-03-25,0.43173676395619626
2024-03-26,0.42522863180438364
2024-03-27,0.41759472294078626
2024-03-28,0.40890458364727605
2024-03-29,0.3990629343753223
2024-03-30,0.39203297294366846
2024-03-31,0.38516271303085775
2024-04-01,0.41804189422992927
2024-04-02,0.41483055429254584
2024-04-03,0.4116610756958211
2024-04-04,0.4085326907031509
2024-04-05,0.40474942596102564
2024-04-06,0.3996459502760355
2024-04-07,0.39667133410704125
2024-04-08,0.393734292882407
2024-04-09,0.390834158726895
2024-04-10,0.3858112670568319
2024-04-11,0.3794077042249775
2024-04-12,0.3728215003718098
2024-04-13,0.3657519883054394
2024-04-14,0.36024277048892583
2024-04-15,0.3554536261753582
2024-04-16,0.3640844609523977
2024-04-17,0.3615460560774582
2024-04-18,0.3590376935036412
2024-04-19,0.3565588727952963
2024-04-20,0.3541091042452489
2024-04-21,0.3516879085939672
2024-04-22,0.4374835024794561
2024-04-23,0.4990620518400447
2024-04-24,0.49472113833639636
2024-04-25,0.49044426446075634
2024-04-26,0.4862301017641707
2024-04-27,0.4820773572284561
2024-04-28,0.47798477211357454
2024-04-29,0.47395112084918484
2024-04-30,0.4681629084752534
2024-05-01,0.4618833216307697
2024-05-02,0.4553325297504118
2024-05-03,0.44910484607136353
2024-05-04,0.44318780582832346
2024-05-05,0.4396409062484999
2024-05-06,0.4361421682827458
2024-05-07,0.4319486503568853
2024-05-08,0.43598217093278463
2024-05-09,0.4325328287023943
2024-05-10,0.4291297900588289
2024-05-11,0.425772180602225
2024-05-12,0.4224591471721656
2024-05-13,0.41918985721810054
2024-05-14,0.4159634981917634
2024-05-15,0.4127792769607013
2024-05-16,0.40963641924207395
2024-05-17,0.4065341690559168
2024-05-18,0.40347178819709795
2024-05-19,0.40044855572523425
2024-05-20,0.39746376747186274
2024-05-21,0.3945167355641986
2024-05-22,0.42317764981234646
2024-05-23,1.3109919768694114
2024-05-24,1.3254879663707482
2024-05-25,1.3026380762834011
2024-05-26,1.2804534452074985
2024-05-27,1.2589069658158991
2024-05-28,1.2379729439484564
2024-05-29,1.217627009198909
2024-05-30,1.1978460321333886
