,mm
2023-11-06,5.399999999999993
2023-11-07,2.799999999999993
2023-11-08,2.9999999999999933
2023-11-09,2.199999999999993
2023-11-10,2.999999999999993
2023-11-11,2.7999999999999927
2023-11-12,0.7999999999999929
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,0.0
2023-11-21,5.199999999999993
2023-11-22,11.799999999999994
2023-11-23,27.999999999999993
2023-11-24,29.199999999999996
2023-11-25,23.199999999999992
2023-11-26,6.999999999999993
2023-11-27,3.199999999999993
2023-11-28,5.799999999999994
2023-11-29,5.799999999999994
2023-11-30,3.199999999999993
2023-12-01,0.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,1.3999999999999928
2023-12-05,1.5999999999999928
2023-12-06,2.7999999999999927
2023-12-07,1.7999999999999932
2023-12-08,4.599999999999993
2023-12-09,4.399999999999993
2023-12-10,3.9999999999999933
2023-12-11,0.9999999999999933
2023-12-12,0.0
2023-12-13,1.3999999999999932
2023-12-14,1.3999999999999932
2023-12-15,1.3999999999999932
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.39999999999999336
2023-12-23,0.39999999999999336
2023-12-24,0.39999999999999336
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,2.5999999999999934
2023-12-28,4.599999999999993
2023-12-29,4.599999999999993
2023-12-30,1.9999999999999933
2023-12-31,0.39999999999999336
2024-01-01,3.9999999999999933
2024-01-02,4.599999999999993
2024-01-03,4.199999999999993
2024-01-04,0.5999999999999934
2024-01-05,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,4.799999999999994
2024-01-09,9.399999999999993
2024-01-10,9.399999999999993
2024-01-11,4.599999999999993
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,6.799999999999994
2024-01-19,8.399999999999993
2024-01-20,8.399999999999993
2024-01-21,1.599999999999993
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.599999999999993
2024-01-25,6.799999999999994
2024-01-26,7.999999999999993
2024-01-27,7.399999999999993
2024-01-28,4.399999999999992
2024-01-29,3.199999999999992
2024-01-30,3.3999999999999924
2024-01-31,20.199999999999992
2024-02-01,20.59999999999999
2024-02-02,23.199999999999992
2024-02-03,3.5999999999999925
2024-02-04,3.1999999999999926
2024-02-05,0.3999999999999929
2024-02-06,1.799999999999993
2024-02-07,1.799999999999993
2024-02-08,1.799999999999993
2024-02-09,0.0
2024-02-10,0.0
2024-02-11,0.0
2024-02-12,5.5999999999999925
2024-02-13,5.999999999999993
2024-02-14,5.999999999999993
2024-02-15,0.3999999999999929
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.9999999999999929
2024-03-01,14.999999999999991
2024-03-02,14.999999999999991
2024-03-03,14.399999999999991
2024-03-04,0.3999999999999929
2024-03-05,0.3999999999999929
2024-03-06,0.0
2024-03-07,0.3999999999999929
2024-03-08,0.599999999999993
2024-03-09,0.599999999999993
2024-03-10,0.1999999999999929
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,4.799999999999993
2024-03-16,7.5999999999999925
2024-03-17,9.599999999999993
2024-03-18,8.199999999999992
2024-03-19,6.199999999999993
2024-03-20,4.199999999999993
2024-03-21,0.7999999999999929
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,0.1999999999999929
2024-03-27,0.3999999999999929
2024-03-28,0.3999999999999929
2024-03-29,0.1999999999999929
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.3999999999999929
2024-04-02,7.199999999999993
2024-04-03,7.199999999999993
2024-04-04,6.799999999999993
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.7999999999999929
2024-04-08,1.399999999999993
2024-04-09,1.399999999999993
2024-04-10,0.599999999999993
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.1999999999999929
2024-04-16,0.1999999999999929
2024-04-17,3.999999999999993
2024-04-18,3.7999999999999927
2024-04-19,3.7999999999999927
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,14.199999999999992
2024-04-24,22.39999999999999
2024-04-25,22.599999999999994
2024-04-26,8.599999999999994
2024-04-27,0.3999999999999929
2024-04-28,0.1999999999999929
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.7999999999999929
2024-05-06,0.7999999999999929
2024-05-07,0.7999999999999929
2024-05-08,0.0
2024-05-09,3.199999999999993
2024-05-10,3.199999999999993
2024-05-11,3.199999999999993
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.5999999999999929
2024-05-17,0.5999999999999929
2024-05-18,1.999999999999993
2024-05-19,1.3999999999999928
2024-05-20,1.3999999999999928
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,5.199999999999992
2024-05-24,25.199999999999992
2024-05-25,27.599999999999994
2024-05-26,22.39999999999999
2024-05-27,2.3999999999999932
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
