,recharge
2023-11-06,0.7037809349278279
2023-11-07,0.6770570676496332
2023-11-08,0.6537080617205748
2023-11-09,0.6439067263812183
2023-11-10,0.6343649803791446
2023-11-11,0.6093759928047586
2023-11-12,0.5796098097083543
2023-11-13,0.55087173777182
2023-11-14,0.5216540575184128
2023-11-15,0.4911946295992718
2023-11-16,0.4629411480541663
2023-11-17,0.43542985055702316
2023-11-18,0.4095007965374756
2023-11-19,0.389728746356103
2023-11-20,0.41388916977210766
2023-11-21,0.4768605427965518
2023-11-22,0.6820903903119987
2023-11-23,0.7599430954516582
2023-11-24,0.7471356324831422
2023-11-25,0.7294949352852553
2023-11-26,0.715964899669308
2023-11-27,0.7479164615352738
2023-11-28,0.7354668043519625
2023-11-29,0.7085432713853737
2023-11-30,0.6711039745139731
2023-12-01,0.6467578583081031
2023-12-02,0.6161477828056429
2023-12-03,0.5936048501283239
2023-12-04,0.5831998984662399
2023-12-05,0.5715679889831241
2023-12-06,0.5638472795223043
2023-12-07,0.5761572991538128
2023-12-08,0.5683260722528025
2023-12-09,0.5606830196321321
2023-12-10,0.5400388187374
2023-12-11,0.5094749916357837
2023-12-12,0.4946346513578723
2023-12-13,0.4886634432804237
2023-12-14,0.4672839373232022
2023-12-15,0.44557509598390194
2023-12-16,0.4190639002581503
2023-12-17,0.3940707547254458
2023-12-18,0.3712528906239623
2023-12-19,0.3468233094922329
2023-12-20,0.32694143297198924
2023-12-21,0.31337616529834234
2023-12-22,0.2960107629499097
2023-12-23,0.27704779098314064
2023-12-24,0.268128750276799
2023-12-25,0.25666398346218955
2023-12-26,0.24880201726018752
2023-12-27,0.2474359227352345
2023-12-28,0.24499381079340896
2023-12-29,0.23446973092567294
2023-12-30,0.22641278514842064
2023-12-31,0.2258013427109567
2024-01-01,0.22290896094485052
2024-01-02,0.21289248819393372
2024-01-03,0.19922038281499382
2024-01-04,0.18676179485906186
2024-01-05,0.17561670029974275
2024-01-06,0.16429447871343958
2024-01-07,0.1704567451904979
2024-01-08,0.18725824704490943
2024-01-09,0.18619730358178624
2024-01-10,0.17580205613677793
2024-01-11,0.16308001861000038
2024-01-12,0.1569022993429235
2024-01-13,0.14667699896916195
2024-01-14,0.13698764522389803
2024-01-15,0.1275064672986966
2024-01-16,0.11828037132111961
2024-01-17,0.1342442044460488
2024-01-18,0.13590242424961257
2024-01-19,0.1353027535648105
2024-01-20,0.12924358355824975
2024-01-21,0.12046822498431796
2024-01-22,0.11258660847468145
2024-01-23,0.10755274261179974
2024-01-24,0.12295755092395401
2024-01-25,0.12222705147505157
2024-01-26,0.11897688973478465
2024-01-27,0.11974177231418007
2024-01-28,0.11926309774813883
2024-01-29,0.11548611563606086
