,recharge
2024-03-20,0.7344963418018743
2024-03-21,0.5543002527278258
2024-03-22,0.4052573049650614
2024-03-23,0.2844917159808351
2024-03-24,0.19009290696532682
2024-03-25,0.11872221562089322
2024-03-26,0.06700797490357847
2024-03-27,0.031800943202595335
2024-03-28,0.009594718156357561
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,1.2523681988662294
2024-04-02,0.9911898764405151
2024-04-03,0.7692583227640241
2024-04-04,0.5831816107249647
2024-04-05,0.4293268326609977
2024-04-06,0.3044284232965718
2024-04-07,0.2064536393444321
2024-04-08,0.13143104254139296
2024-04-09,0.07632378738325492
2024-04-10,0.038022617442919085
2024-04-11,0.013848726695730769
2024-04-12,0.0003007552338219321
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.5864142919780515
2024-04-17,0.43227827850639716
2024-04-18,0.30747827731888977
2024-04-19,0.20882830553893694
2024-04-20,0.13321513851770406
2024-04-21,0.07759987101952824
2024-04-22,2.585908691463094
2024-04-23,3.4056691799778096
2024-04-24,2.880429756818309
2024-04-25,2.41327211465873
2024-04-26,2.000478166974363
2024-04-27,1.6383888257291097
2024-04-28,1.3234053997951338
2024-04-29,1.0519910739468494
2024-04-30,0.8194420329905729
2024-05-01,0.6237272038617389
2024-05-02,0.4617039977034354
2024-05-03,0.33028907406120867
2024-05-04,0.22611619548113104
2024-05-05,0.14626248602679082
2024-05-06,0.08699190972156581
2024-05-07,0.04527487659812654
2024-05-08,0.43412293448984035
2024-05-09,0.3089549692949879
2024-05-10,0.2099788041978482
2024-05-11,0.13408023854244644
2024-05-12,0.07821937472500275
2024-05-13,0.03943088622410466
2024-05-14,0.014815327300237432
2024-05-15,0.0006817006493775694
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,1.1242526933807448
2024-05-23,10.68022125940763
2024-05-24,9.748604583975785
2024-05-25,8.650760914707236
2024-05-26,7.64123461877374
2024-05-27,6.715895658939422
2024-05-28,5.870664476297511
2024-05-29,5.101512924314371
2024-05-30,4.404465249848745
