,recharge
2023-11-06,0.050844373112887316
2023-11-07,0.050231227205321145
2023-11-08,0.049744999881021185
2023-11-09,0.04949335011396101
2023-11-10,0.04900971662885406
2023-11-11,0.048283156778977286
2023-11-12,0.047537685060510815
2023-11-13,0.04677329349024313
2023-11-14,0.04593320620109246
2023-11-15,0.044979536556124654
2023-11-16,0.04404474191952637
2023-11-17,0.043072022113284356
2023-11-18,0.042099231432947984
2023-11-19,0.041353689894283105
2023-11-20,0.04163843174822752
2023-11-21,0.0424363135710736
2023-11-22,0.04473244492762875
2023-11-23,0.04530759706603319
2023-11-24,0.045037494335157975
2023-11-25,0.04429455662141291
2023-11-26,0.0440438396565913
2023-11-27,0.04429010048251838
2023-11-28,0.04396330543479878
2023-11-29,0.04317993140741953
2023-11-30,0.04235865967526266
2023-12-01,0.041897244064888726
2023-12-02,0.04118958585305314
2023-12-03,0.04070927843859666
2023-12-04,0.04017178871366113
2023-12-05,0.03997031482668986
2023-12-06,0.039912092511487876
2023-12-07,0.039829463039490115
2023-12-08,0.03959778915013497
2023-12-09,0.03901439273445875
2023-12-10,0.03834458912142603
2023-12-11,0.03742826333613932
2023-12-12,0.03708084042443073
2023-12-13,0.03673308487451749
2023-12-14,0.035968375575475935
2023-12-15,0.03526054577770154
2023-12-16,0.034286971194890256
2023-12-17,0.033313267167892735
2023-12-18,0.032377408511055375
2023-12-19,0.03128943834915308
2023-12-20,0.030372293697713992
2023-12-21,0.029759156939347366
2023-12-22,0.028754749597835683
2023-12-23,0.02772306804567418
2023-12-24,0.027281007937708088
2023-12-25,0.02664865234051549
2023-12-26,0.026037844790704142
2023-12-27,0.025407591792106915
2023-12-28,0.02470109997146875
2023-12-29,0.024068503113553557
2023-12-30,0.023588274845119543
2023-12-31,0.022995883700321212
2024-01-01,0.022231844203375536
2024-01-02,0.021372646968373262
2024-01-03,0.02037707999939529
2024-01-04,0.01941935524028362
2024-01-05,0.018518610267575803
2024-01-06,0.017586778327076932
2024-01-07,0.017384820251206218
2024-01-08,0.017501616333978107
2024-01-09,0.01693281952417853
2024-01-10,0.016180717634318317
2024-01-11,0.015255098537022133
2024-01-12,0.014832583125987562
2024-01-13,0.014071630680554656
2024-01-14,0.013335873433907219
2024-01-15,0.01259922817180596
2024-01-16,0.011866088179937952
2024-01-17,0.01237236689628726
2024-01-18,0.01223793458860537
2024-01-19,0.011979529469706651
2024-01-20,0.011376726517317264
2024-01-21,0.010759489110837343
2024-01-22,0.010196907439977476
2024-01-23,0.00984427971679542
2024-01-24,0.010399436227347944
2024-01-25,0.010030764357800148
2024-01-26,0.009637213178096172
2024-01-27,0.009596259919698612
2024-01-28,0.0092938127384866
2024-01-29,0.009054677209613265
2024-01-30,0.01353643203042698
2024-01-31,0.013469212120526604
2024-02-01,0.01337869638379913
2024-02-02,0.01322017642825884
2024-02-03,0.012612468351777623
2024-02-04,0.01197781739250253
2024-02-05,0.011375100587916399
2024-02-06,0.011042193501240442
2024-02-07,0.010540864821901108
2024-02-08,0.010010452331416158
2024-02-09,0.009467339112067482
2024-02-10,0.009084069592796142
2024-02-11,0.009487820433489717
2024-02-12,0.009179459453252901
2024-02-13,0.008910976342638448
2024-02-14,0.008558994070669795
2024-02-15,0.00821249591413565
2024-02-16,0.007855790932213294
2024-02-17,0.0074759417555086876
2024-02-18,0.007136520137649274
2024-02-19,0.006826547817121005
2024-02-20,0.0065568970473607316
2024-02-21,0.006194700035709963
2024-02-22,0.005974377950599465
2024-02-23,0.005791271029902959
2024-02-24,0.0056251669943087656
2024-02-25,0.0054804231306270395
2024-02-26,0.005247770992540756
2024-02-27,0.00509209356757246
2024-02-28,0.005001126039124713
2024-02-29,0.006855698211679749
2024-03-01,0.006727269447159264
2024-03-02,0.006547553032684699
2024-03-03,0.006317407375952291
2024-03-04,0.006142426701762374
2024-03-05,0.006014576638209922
2024-03-06,0.005812491621555767
2024-03-07,0.005573880135087503
2024-03-08,0.005374056259011677
2024-03-09,0.005193491178423761
2024-03-10,0.00508028376207808
2024-03-11,0.004904592171330781
2024-03-12,0.00475427112759353
2024-03-13,0.004599205359485653
2024-03-14,0.004976786964977031
2024-03-15,0.005045497257754008
2024-03-16,0.005000589713826546
2024-03-17,0.005222454471723727
2024-03-18,0.005145160958888669
2024-03-19,0.005052468570551305
2024-03-20,0.004932397637337356
2024-03-21,0.004805478636535694
2024-03-22,0.004729081754669498
