kper,kstp,k,i,j,AWq
1,1,0,20,41,-87.27488607166151
1,1,0,21,23,-135.44280432459766
1,1,0,21,36,-100.16249945247046
1,1,0,21,37,-90.0173127229101
1,1,0,21,38,-80.49642197905484
1,1,0,21,39,-71.47776184419558
1,1,0,21,40,-68.0778252501093
1,1,0,21,41,-73.6717019717637
1,1,0,22,24,-127.79649121306738
1,1,0,22,35,-92.90599737557284
1,1,0,23,25,-113.32997828463328
1,1,0,23,26,-108.32613736425492
1,1,0,23,34,-85.47387985071407
1,1,0,24,27,-98.678970806449
1,1,0,24,28,-94.42790503435788
1,1,0,24,33,-77.3153975314782
1,1,0,25,29,-82.67952089819312
1,1,0,25,33,-63.056109440613
1,1,0,26,29,-84.71624776114868
1,1,0,26,32,-61.439783727382974
1,1,0,27,30,82.74115160210602
1,1,0,27,31,-63.10098682594946
1,1,0,27,32,-46.93554712790444
1,1,0,27,33,-43.164472312694556
1,1,0,28,32,-48.671939753408424
1,1,0,28,33,-38.788793212435166
1,1,0,29,31,-52.78953722273968
1,1,0,30,31,-49.55073296705132
1,1,0,31,31,-39.827352953581794
1,1,0,32,30,-34.96416663820207
1,1,0,33,27,-51.20543500079441
1,1,0,33,28,-40.445434816217585
1,1,0,33,29,-30.66063908658157
1,1,0,34,25,-56.464245206945975
1,1,0,34,26,-49.315549882572896
1,1,0,35,22,-60.95258312148587
1,1,0,35,23,-53.41493762481491
1,1,0,35,24,-50.08087418467824
1,1,0,36,14,-98.29541731402901
1,1,0,36,15,-85.15764650573567
1,1,0,36,16,-76.76690842802304
1,1,0,36,17,-70.1385407804928
1,1,0,36,18,-63.52193840980067
1,1,0,36,19,-58.02894493453141
1,1,0,36,20,-53.289420292099976
1,1,0,36,21,-50.661159721012154
1,1,0,37,14,-78.29192547643584
1,1,0,38,12,-87.99210815028766
1,1,0,38,13,-72.94906580597512
1,1,0,39,11,-79.29606056851276
1,1,0,40,9,-78.70564208079145
1,1,0,40,10,-49.96422732790211
1,1,0,41,7,-94.09151803460077
1,1,0,41,8,-67.14285387589803
1,1,0,42,6,-91.15764334324581
1,1,0,43,5,-82.66690381509648
1,1,0,44,3,-28.69576290536736
1,1,0,44,4,-23.948351532942638
2,1,0,2,46,-954.8069006602335
2,1,0,3,46,-954.2092193987969
2,1,0,4,46,-951.7542797581016
2,1,0,5,45,-933.6536714384736
2,1,0,6,45,-920.8083480832992
2,1,0,7,44,-922.3186663372574
2,1,0,8,43,-915.5553735115828
2,1,0,8,54,-848.7572070914111
2,1,0,9,43,-904.1489755646639
2,1,0,9,52,-858.5123330806074
2,1,0,9,53,-848.910341209227
2,1,0,10,42,-904.4078084860142
2,1,0,10,50,-859.5163117292145
2,1,0,10,51,-848.6070453718339
2,1,0,11,42,-887.5723751902547
2,1,0,11,48,-861.2731148975172
2,1,0,11,49,-848.1301786146444
2,1,0,12,9,-805.5789934654181
2,1,0,12,42,-875.5507836320243
2,1,0,12,46,-870.3277699569487
2,1,0,12,47,-852.7660833103532
2,1,0,13,10,-820.8917801951158
2,1,0,13,42,-861.3906152784438
2,1,0,13,44,-863.2868790149221
2,1,0,13,45,-855.204256957239
2,1,0,13,52,-736.5842306811242
2,1,0,13,53,-722.9346574764288
2,1,0,13,54,-717.91755104449
2,1,0,13,55,-715.6459798725983
2,1,0,14,10,-821.8968327918933
2,1,0,14,11,-823.0116400955761
2,1,0,14,41,-859.2613426823073
2,1,0,14,42,-841.5242805543317
2,1,0,14,43,-849.2028485764125
2,1,0,14,50,-744.6481975131217
2,1,0,14,51,-738.599083625152
2,1,0,15,12,-831.7057111389429
2,1,0,15,13,-835.5564008824572
2,1,0,15,41,-840.9502157544476
2,1,0,15,48,-749.9630995196247
2,1,0,15,49,-745.3087871662642
2,1,0,16,14,-862.3270268634817
2,1,0,16,15,-831.4073473485976
2,1,0,16,16,-821.0098443025691
2,1,0,16,17,-828.786273135877
2,1,0,16,41,-819.2534837481193
2,1,0,16,46,-751.0208953913179
2,1,0,16,47,-748.6596488522745
2,1,0,17,18,-831.3638595852744
2,1,0,17,41,-794.9935253643463
2,1,0,17,42,-752.5573125503206
2,1,0,17,43,-743.4906657197205
2,1,0,17,44,-740.3505600219905
2,1,0,17,45,-745.9577137803626
2,1,0,18,19,-822.0056955840726
2,1,0,18,20,-822.0721271721951
2,1,0,18,40,-837.92792652887
2,1,0,18,42,-751.7258599899455
2,1,0,19,21,-823.925509711921
2,1,0,19,40,-805.1550353361224
2,1,0,19,41,-757.4753189959342
2,1,0,20,22,-818.9526365194013
2,1,0,20,39,-774.54258213166
2,1,0,20,41,-734.232570708821
2,1,0,21,23,-810.8657693196557
2,1,0,21,36,-751.9582996602455
2,1,0,21,37,-735.2398477638931
2,1,0,21,38,-726.1917462601646
2,1,0,21,39,-714.3595875890912
2,1,0,21,40,-703.6884671985637
2,1,0,21,41,-711.9848085665324
2,1,0,22,24,-800.5944224926088
2,1,0,22,35,-748.8772989518235
2,1,0,23,25,-783.3890520111624
2,1,0,23,26,-777.8234603172048
2,1,0,23,34,-742.580747989963
2,1,0,24,27,-765.5510830873458
2,1,0,24,28,-761.0293647588505
2,1,0,24,33,-730.8645708040191
2,1,0,25,29,-747.9438071825281
2,1,0,25,33,-716.3209118540159
2,1,0,26,29,-744.5729415967778
2,1,0,26,32,-710.2178582366395
2,1,0,27,30,-746.5601974022742
2,1,0,27,31,-712.1953865261875
2,1,0,27,32,-688.1564943510477
2,1,0,27,33,-694.1942305878093
2,1,0,28,32,-693.4664617279127
2,1,0,28,33,-693.6734276190964
2,1,0,29,31,-707.0879376266884
2,1,0,30,31,-699.1614540559336
2,1,0,31,31,-697.1809018133152
2,1,0,32,30,-647.9815730312376
2,1,0,33,27,-720.888493222096
2,1,0,33,28,-705.5005510095691
2,1,0,33,29,-692.3489026137968
2,1,0,34,25,-723.0961074773574
2,1,0,34,26,-715.7778839254587
2,1,0,35,22,-718.4902839414134
2,1,0,35,23,-707.6417193718929
2,1,0,35,24,-708.8938203229134
2,1,0,36,14,-763.5454887474
2,1,0,36,15,-749.3502671240171
2,1,0,36,16,-738.9095855797809
2,1,0,36,17,-726.5201576837012
2,1,0,36,18,-713.0398970859093
2,1,0,36,19,-703.9715388849386
2,1,0,36,20,-696.1287735234848
2,1,0,36,21,-695.1274564629595
2,1,0,37,14,-742.4301445748073
2,1,0,38,12,-742.6404032743792
2,1,0,38,13,-721.9854928727442
2,1,0,39,11,-707.4039811504375
2,1,0,40,9,-681.0845464619341
2,1,0,40,10,-566.4754346139882
2,1,0,41,7,-733.1793561314228
2,1,0,41,8,-657.5891688784751
2,1,0,42,6,-727.262453233866
2,1,0,43,5,-689.6168527691258
2,1,0,44,3,-710.1396281936344
2,1,0,44,4,-657.4525701715149
2,2,0,2,46,-895.4382013008624
2,2,0,3,46,-894.7783097629307
2,2,0,4,46,-897.7584117223012
2,2,0,5,45,-885.6399876084337
2,2,0,6,45,-873.6954932815368
2,2,0,7,44,-880.0604382630693
2,2,0,8,43,-868.7636975398246
2,2,0,8,54,-792.1903953584268
2,2,0,9,43,-857.1489200871686
2,2,0,9,52,-810.6279890117353
2,2,0,9,53,-800.753475679288
2,2,0,10,42,-856.7389609889378
2,2,0,10,50,-811.3607482531935
2,2,0,10,51,-800.5496642551881
2,2,0,11,42,-834.9647996051807
2,2,0,11,48,-812.9221004286968
2,2,0,11,49,-800.4596956126783
2,2,0,12,9,-759.2061554009459
2,2,0,12,42,-821.5253966876343
2,2,0,12,46,-819.326938557086
2,2,0,12,47,-804.6118179608417
2,2,0,13,10,-780.3707594950264
2,2,0,13,42,-803.8985257378453
2,2,0,13,44,-812.0477388861717
2,2,0,13,45,-805.942076328515
2,2,0,13,52,-702.1564180514687
2,2,0,13,53,-685.4844182860504
2,2,0,13,54,-680.1964619430391
2,2,0,13,55,-677.9727738750148
2,2,0,14,10,-779.1946720676088
2,2,0,14,11,-783.1115190659325
2,2,0,14,41,-804.427665334684
2,2,0,14,42,-779.6191547877088
2,2,0,14,43,-795.8464859315167
2,2,0,14,50,-709.944161030535
2,2,0,14,51,-704.1423869748887
2,2,0,15,12,-793.1855885284456
2,2,0,15,13,-796.7819385557513
2,2,0,15,41,-786.6361371289212
2,2,0,15,48,-714.7650328334952
2,2,0,15,49,-710.4652142813596
2,2,0,16,14,-813.5070615837972
2,2,0,16,15,-786.8196309029794
2,2,0,16,16,-778.4708315888557
2,2,0,16,17,-790.3327397063755
2,2,0,16,41,-765.8216183285302
2,2,0,16,46,-715.4548751953206
2,2,0,16,47,-713.2746433710669
2,2,0,17,18,-796.9734737259241
2,2,0,17,41,-741.1677744612622
2,2,0,17,42,-702.9116827127488
2,2,0,17,43,-700.6084780943139
2,2,0,17,44,-700.0837141434145
2,2,0,17,45,-709.7627091322146
2,2,0,18,19,-783.6297049191934
2,2,0,18,20,-784.1234946074087
2,2,0,18,40,-780.2698302603845
2,2,0,18,42,-709.9736560746879
2,2,0,19,21,-789.9946292406763
2,2,0,19,40,-743.4783556420113
2,2,0,19,41,-708.4078535299643
2,2,0,20,22,-785.279520979193
2,2,0,20,39,-724.061811970975
2,2,0,20,41,-687.2034071581234
2,2,0,21,23,-777.4465426335364
2,2,0,21,36,-714.9507342073323
2,2,0,21,37,-694.0081026156223
2,2,0,21,38,-682.2444437864402
2,2,0,21,39,-663.1738996735639
2,2,0,21,40,-650.7078973349028
2,2,0,21,41,-662.163874932942
2,2,0,22,24,-767.0499571814184
2,2,0,22,35,-716.0749800074962
2,2,0,23,25,-746.0347363223364
2,2,0,23,26,-740.2722946083118
2,2,0,23,34,-709.7674369878462
2,2,0,24,27,-728.0655549390289
2,2,0,24,28,-723.5813603617639
2,2,0,24,33,-694.2124770323363
2,2,0,25,29,-710.4015576572923
2,2,0,25,33,-678.4901206439813
2,2,0,26,29,-706.7740361082555
2,2,0,26,32,-669.1541183782581
2,2,0,27,30,-700.7795997688139
2,2,0,27,31,-665.3340536446432
2,2,0,27,32,-634.7424264339661
2,2,0,27,33,-649.3736175994212
2,2,0,28,32,-647.6215587640107
2,2,0,28,33,-651.1919374771675
2,2,0,29,31,-668.0263176442731
2,2,0,30,31,-657.9686807449127
2,2,0,31,31,-656.8952163949053
2,2,0,32,30,-586.5878018154492
2,2,0,33,27,-682.7982511333065
2,2,0,33,28,-662.4832299182858
2,2,0,33,29,-644.520221282443
2,2,0,34,25,-683.5713278880262
2,2,0,34,26,-676.3207206346788
2,2,0,35,22,-672.9683639584667
2,2,0,35,23,-658.6116330952985
2,2,0,35,24,-664.341459639213
2,2,0,36,14,-720.8325978019369
2,2,0,36,15,-704.8834130413018
2,2,0,36,16,-693.3453330247672
2,2,0,36,17,-677.6211389002023
2,2,0,36,18,-659.9891299128304
2,2,0,36,19,-648.341430788361
2,2,0,36,20,-638.7714200755968
2,2,0,36,21,-641.042634288955
2,2,0,37,14,-699.6319315702943
2,2,0,38,12,-694.8524554248847
2,2,0,38,13,-671.2598224723188
2,2,0,39,11,-646.7631036675841
2,2,0,40,9,-603.5305048213605
2,2,0,40,10,-461.53809565061516
2,2,0,41,7,-675.1724855910543
2,2,0,41,8,-573.0773927726119
2,2,0,42,6,-670.3790536428945
2,2,0,43,5,-617.4437771098083
2,2,0,44,3,-616.2006738865539
2,2,0,44,4,-549.7230364661666
2,3,0,2,46,-849.3986879793306
2,3,0,3,46,-849.330606422856
2,3,0,4,46,-856.9821479897747
2,3,0,5,45,-849.2492508105281
2,3,0,6,45,-838.3246890308006
2,3,0,7,44,-848.5087423443825
2,3,0,8,43,-833.7062767803145
2,3,0,8,54,-747.0745699721801
2,3,0,9,43,-821.6420920161523
2,3,0,9,52,-774.3946690575324
2,3,0,9,53,-763.9464094786549
2,3,0,10,42,-820.4459078618511
2,3,0,10,50,-775.0187574672133
2,3,0,10,51,-764.1803884261608
2,3,0,11,42,-794.3717341748087
2,3,0,11,48,-776.4414021884209
2,3,0,11,49,-764.2833832591043
2,3,0,12,9,-722.4354972210858
2,3,0,12,42,-778.8196749077579
2,3,0,12,46,-781.0201029129385
2,3,0,12,47,-767.9275641158189
2,3,0,13,10,-749.0797158587873
2,3,0,13,42,-757.0136852811074
2,3,0,13,44,-772.1398016191276
2,3,0,13,45,-768.2403824326497
2,3,0,13,52,-675.695352885544
2,3,0,13,53,-656.6310159106262
2,3,0,13,54,-651.0519082116733
2,3,0,13,55,-648.8593200271827
2,3,0,14,10,-746.6677573394138
2,3,0,14,11,-752.344381588161
2,3,0,14,41,-760.7185381095042
2,3,0,14,42,-729.2918990281211
2,3,0,14,43,-753.4688333168815
2,3,0,14,50,-683.4780292277251
2,3,0,14,51,-677.947588605162
2,3,0,15,12,-763.9120900812201
2,3,0,15,13,-767.0832463329267
2,3,0,15,41,-743.3476732175341
2,3,0,15,48,-687.9345084591654
2,3,0,15,49,-684.0045028212896
2,3,0,16,14,-777.4952055512246
2,3,0,16,15,-752.3237943188024
2,3,0,16,16,-745.7497844270085
2,3,0,16,17,-761.2289403575807
2,3,0,16,41,-722.9982896831324
2,3,0,16,46,-688.2734967007666
2,3,0,16,47,-686.4155125411627
2,3,0,17,18,-771.2003946228272
2,3,0,17,41,-696.8440839418703
2,3,0,17,42,-661.5343696076405
2,3,0,17,43,-665.8340392268168
2,3,0,17,44,-668.584752966808
2,3,0,17,45,-682.0034641282379
2,3,0,18,19,-754.9242042670787
2,3,0,18,20,-755.6873338782599
2,3,0,18,40,-735.3093602132084
2,3,0,18,42,-675.0339548973592
2,3,0,19,21,-764.8291956955454
2,3,0,19,40,-694.2499877488701
2,3,0,19,41,-666.7563892075616
2,3,0,20,22,-760.5097396216709
2,3,0,20,39,-683.2339434627725
2,3,0,20,41,-647.5412017025301
2,3,0,21,23,-752.8461959504014
2,3,0,21,36,-686.8546121928867
2,3,0,21,37,-661.900705659892
2,3,0,21,38,-646.6721390338462
2,3,0,21,39,-620.3619059514747
2,3,0,21,40,-605.1446685785945
2,3,0,21,41,-620.6123973284457
2,3,0,22,24,-742.1678359326472
2,3,0,22,35,-691.6469918662644
2,3,0,23,25,-718.021195037666
2,3,0,23,26,-711.9498552293459
2,3,0,23,34,-685.3765145452966
2,3,0,24,27,-699.7098513964145
2,3,0,24,28,-695.2714445004606
2,3,0,24,33,-666.5238999573962
2,3,0,25,29,-681.803557701284
2,3,0,25,33,-649.1659015034131
2,3,0,26,29,-677.7064115975717
2,3,0,26,32,-635.6159662983753
2,3,0,27,30,-665.7998190474906
2,3,0,27,31,-626.7298905752323
2,3,0,27,32,-590.8076093648842
2,3,0,27,33,-613.1950725732855
2,3,0,28,32,-609.8656916366206
2,3,0,28,33,-617.7978276522714
2,3,0,29,31,-637.010362480196
2,3,0,30,31,-625.8345021334623
2,3,0,31,31,-624.4866155121607
2,3,0,32,30,-542.3360472104648
2,3,0,33,27,-653.5419869415693
2,3,0,33,28,-628.781436619372
2,3,0,33,29,-605.4082259601203
2,3,0,34,25,-653.8011596218437
2,3,0,34,26,-646.7084297674702
2,3,0,35,22,-638.9889233353509
2,3,0,35,23,-622.0130438966271
2,3,0,35,24,-631.2013506809358
2,3,0,36,14,-687.7553056590378
2,3,0,36,15,-669.7593191850895
2,3,0,36,16,-657.691766426468
2,3,0,36,17,-640.1074396782693
2,3,0,36,18,-619.953791240257
2,3,0,36,19,-606.4647039105546
2,3,0,36,20,-595.9421612639262
2,3,0,36,21,-601.1727310561354
2,3,0,37,14,-666.1356846287886
2,3,0,38,12,-659.136178671591
2,3,0,38,13,-633.8432921706656
2,3,0,39,11,-604.493995268183
2,3,0,40,9,-551.4500448123397
2,3,0,40,10,-403.3822875936349
2,3,0,41,7,-632.7826448464882
2,3,0,41,8,-516.199804236084
2,3,0,42,6,-629.6576079041766
2,3,0,43,5,-568.5349796293597
2,3,0,44,3,-545.3470310225738
2,3,0,44,4,-478.02343612306026
2,4,0,2,46,-812.4580411944819
2,4,0,3,46,-813.3375586791952
2,4,0,4,46,-824.6669837285829
2,4,0,5,45,-820.217532463975
2,4,0,6,45,-810.3883206448365
2,4,0,7,44,-823.2573571783781
2,4,0,8,43,-806.0756849690243
2,4,0,8,54,-709.9897591204381
2,4,0,9,43,-793.3801452307268
2,4,0,9,52,-745.4825591162319
2,4,0,9,53,-734.2334997501237
2,4,0,10,42,-791.4014376562142
2,4,0,10,50,-746.1160861985087
2,4,0,10,51,-735.1515107678249
2,4,0,11,42,-761.8186927803412
2,4,0,11,48,-747.410796323535
2,4,0,11,49,-735.3234517716655
2,4,0,12,9,-692.4390319872916
2,4,0,12,42,-743.7486990947821
2,4,0,12,46,-750.6001073602345
2,4,0,12,47,-738.4723586603255
2,4,0,13,10,-723.7563636195188
2,4,0,13,42,-717.6951405657481
2,4,0,13,44,-739.2364175523281
2,4,0,13,45,-737.6971999347355
2,4,0,13,52,-654.227868129003
2,4,0,13,53,-633.5638184451234
2,4,0,13,54,-627.7692307572846
2,4,0,13,55,-625.6178894796445
2,4,0,14,10,-720.9825262960418
2,4,0,14,11,-727.4956880521736
2,4,0,14,41,-724.7440878378887
2,4,0,14,42,-687.5389644964686
2,4,0,14,43,-717.9809138521199
2,4,0,14,50,-662.1121537914419
2,4,0,14,51,-656.9141172868464
2,4,0,15,12,-740.4584631232684
2,4,0,15,13,-743.1502906832447
2,4,0,15,41,-707.555088457174
2,4,0,15,48,-666.2853736496409
2,4,0,15,49,-662.7957526024101
2,4,0,16,14,-749.528345467778
2,4,0,16,15,-724.8465234713956
2,4,0,16,16,-719.7365522718337
2,4,0,16,17,-738.1200914039365
2,4,0,16,41,-687.3227153542321
2,4,0,16,46,-666.2620539059932
2,4,0,16,47,-664.888252015198
2,4,0,17,18,-750.4950627236775
2,4,0,17,41,-659.2428365218672
2,4,0,17,42,-626.3024952663739
2,4,0,17,43,-636.54350297949
2,4,0,17,44,-642.8692369184872
2,4,0,17,45,-659.5499195757426
2,4,0,18,19,-732.3579852280621
2,4,0,18,20,-733.316241224212
2,4,0,18,40,-698.3634222344049
2,4,0,18,42,-644.5117620754345
2,4,0,19,21,-744.8569188622165
2,4,0,19,40,-653.4388094137128
2,4,0,19,41,-630.6078208383893
2,4,0,20,22,-741.0208882064038
2,4,0,20,39,-648.524072679625
2,4,0,20,41,-613.1126477569687
2,4,0,21,23,-733.4769900556705
2,4,0,21,36,-664.4250921650246
2,4,0,21,37,-635.8832795470985
2,4,0,21,38,-616.8286065888611
2,4,0,21,39,-583.8516924070501
2,4,0,21,40,-565.5482779051586
2,4,0,21,41,-585.2638538907158
2,4,0,22,24,-722.4154249481761
2,4,0,22,35,-672.1258316093454
2,4,0,23,25,-695.9454774252936
2,4,0,23,26,-689.4918812685156
2,4,0,23,34,-665.9339641274729
2,4,0,24,27,-677.1318642347835
2,4,0,24,28,-672.7409077645792
2,4,0,24,33,-644.4594775220637
2,4,0,25,29,-658.7832014325865
2,4,0,25,33,-625.1780037967294
2,4,0,26,29,-654.1034586893845
2,4,0,26,32,-607.0280423438938
2,4,0,27,30,-637.4608605834496
2,4,0,27,31,-594.1011780168478
2,4,0,27,32,-554.3980459973141
2,4,0,27,33,-583.1878911890958
2,4,0,28,32,-577.9683190303718
2,4,0,28,33,-590.5624202004071
2,4,0,29,31,-611.0135789271965
2,4,0,30,31,-599.6039813542786
2,4,0,31,31,-597.0900411490766
2,4,0,32,30,-508.18129520336015
2,4,0,33,27,-629.9040167163686
2,4,0,33,28,-601.3159446757711
2,4,0,33,29,-572.6113871046007
2,4,0,34,25,-630.174503961796
2,4,0,34,26,-623.246110735737
2,4,0,35,22,-612.2606666948662
2,4,0,35,23,-593.6107848217916
2,4,0,35,24,-605.2405580645735
2,4,0,36,14,-661.2494935083339
2,4,0,36,15,-641.1906381055784
2,4,0,36,16,-628.8941016131663
2,4,0,36,17,-610.3403063423377
2,4,0,36,18,-588.6639665473137
2,4,0,36,19,-573.8604306889767
2,4,0,36,20,-562.7913752029053
2,4,0,36,21,-570.1927794115887
2,4,0,37,14,-638.620819006528
2,4,0,38,12,-631.0419033837566
2,4,0,38,13,-604.5858762054132
2,4,0,39,11,-572.8874167734629
2,4,0,40,9,-514.88232448494
2,4,0,40,10,-367.8643133482859
2,4,0,41,7,-600.3992420674571
2,4,0,41,8,-476.01516877009107
2,4,0,42,6,-598.4123410426031
2,4,0,43,5,-532.8543300873846
2,4,0,44,3,-491.3313518621166
2,4,0,44,4,-427.9818641455429
2,5,0,2,46,-781.8586657543913
2,5,0,3,46,-783.8604525551972
2,5,0,4,46,-798.01623342608
2,5,0,5,45,-796.0711166240505
2,5,0,6,45,-787.3548298632545
2,5,0,7,44,-801.9887917613374
2,5,0,8,43,-783.3361309591613
2,5,0,8,54,-678.7483473797378
2,5,0,9,43,-769.8800774098924
2,5,0,9,52,-721.3738313202466
2,5,0,9,53,-709.1754761799511
2,5,0,10,42,-767.1853306153815
2,5,0,10,50,-722.0999991962882
2,5,0,10,51,-710.9279344763462
2,5,0,11,42,-734.747521939253
2,5,0,11,48,-723.2541623540214
2,5,0,11,49,-711.0838502513061
2,5,0,12,9,-667.3866378635801
2,5,0,12,42,-713.9931679591751
2,5,0,12,46,-725.2692931812933
2,5,0,12,47,-713.7525412611016
2,5,0,13,10,-702.5112043808664
2,5,0,13,42,-684.0005585266044
2,5,0,13,44,-710.8923356665446
2,5,0,13,45,-711.7589124432529
2,5,0,13,52,-636.0163255227768
2,5,0,13,53,-614.4507941981672
2,5,0,13,54,-608.5608906460617
2,5,0,13,55,-606.479618101425
2,5,0,14,10,-699.9887713627228
2,5,0,14,11,-706.6906481454096
2,5,0,14,41,-694.3179444936746
2,5,0,14,42,-652.1848883690336
2,5,0,14,43,-687.1172694748757
2,5,0,14,50,-644.0199674387063
2,5,0,14,51,-639.2316253046305
2,5,0,15,12,-720.8481632143488
2,5,0,15,13,-723.07065289238
2,5,0,15,41,-677.0408351701042
2,5,0,15,48,-647.9624424355196
2,5,0,15,49,-645.0060207703854
2,5,0,16,14,-726.8505162644396
2,5,0,16,15,-702.3202831905072
2,5,0,16,16,-698.3998774590203
2,5,0,16,17,-719.0276422233875
2,5,0,16,41,-656.6599028449535
2,5,0,16,46,-647.5501764927983
2,5,0,16,47,-646.8236043588327
2,5,0,17,18,-732.9991310171029
2,5,0,17,41,-626.649673905842
2,5,0,17,42,-595.7029159667694
2,5,0,17,43,-611.085925534706
2,5,0,17,44,-621.0309736179947
2,5,0,17,45,-640.5648822918812
2,5,0,18,19,-713.8512452498848
2,5,0,18,20,-714.9741505307984
2,5,0,18,40,-666.8056283866215
2,5,0,18,42,-617.169816353963
2,5,0,19,21,-728.1809382364369
2,5,0,19,40,-618.6105154586926
2,5,0,19,41,-598.7323321969433
2,5,0,20,22,-724.8667197459869
2,5,0,20,39,-618.0743703072375
2,5,0,20,41,-582.6600519418741
2,5,0,21,23,-717.4118251426415
2,5,0,21,36,-645.7427058434562
2,5,0,21,37,-614.0089414918785
2,5,0,21,38,-591.0392554478748
2,5,0,21,39,-552.1571051751341
2,5,0,21,40,-530.8595217391862
2,5,0,21,41,-554.6578511399141
2,5,0,22,24,-705.916091956951
2,5,0,22,35,-655.6652441265193
2,5,0,23,25,-677.8056181355332
2,5,0,23,26,-670.9330948102014
2,5,0,23,34,-649.5853242524702
2,5,0,24,27,-658.3805386190977
2,5,0,24,28,-654.0290815446839
2,5,0,24,33,-626.058515249362
2,5,0,25,29,-639.3922784934947
2,5,0,25,33,-604.7129686912997
2,5,0,26,29,-634.0828538117504
2,5,0,26,32,-581.9914023087872
2,5,0,27,30,-613.4398167907426
2,5,0,27,31,-565.968372511645
2,5,0,27,32,-523.8542775447831
2,5,0,27,33,-557.7379438481267
2,5,0,28,32,-550.5077188958423
2,5,0,28,33,-567.6180280501461
2,5,0,29,31,-588.3544297851852
2,5,0,30,31,-577.2945941456431
2,5,0,31,31,-573.111749320538
2,5,0,32,30,-480.4083430764701
2,5,0,33,27,-610.0086026433212
2,5,0,33,28,-578.1577736100146
2,5,0,33,29,-544.5881171547279
2,5,0,34,25,-610.5954924272382
2,5,0,34,26,-603.7943687621379
2,5,0,35,22,-590.3088597338262
2,5,0,35,23,-570.7134665698773
2,5,0,35,24,-583.9980118495271
2,5,0,36,14,-639.3179744439788
2,5,0,36,15,-617.3312282485191
2,5,0,36,16,-604.9424721032866
2,5,0,36,17,-585.9499717211964
2,5,0,36,18,-563.3744977353649
2,5,0,36,19,-547.6280480108544
2,5,0,36,20,-536.2153669194873
2,5,0,36,21,-545.0347244967224
2,5,0,37,14,-615.1908361208492
2,5,0,38,12,-607.9644222243345
2,5,0,38,13,-580.5563395089605
2,5,0,39,11,-547.8746313168787
2,5,0,40,9,-487.9746008512967
2,5,0,40,10,-343.92988209916837
2,5,0,41,7,-574.6667454868953
2,5,0,41,8,-446.28990615166487
2,5,0,42,6,-573.1258546955836
2,5,0,43,5,-505.1772838419933
2,5,0,44,3,-449.57582861861374
2,5,0,44,4,-391.49398062061556
2,6,0,2,46,-755.7883388445143
2,6,0,3,46,-758.9801914818876
2,6,0,4,46,-775.324169346912
2,6,0,5,45,-775.3267551159042
2,6,0,6,45,-767.6929888809793
2,6,0,7,44,-783.4262928953534
2,6,0,8,43,-763.9502490260238
2,6,0,8,54,-651.8985310831217
2,6,0,9,43,-749.6455731328929
2,6,0,9,52,-700.5617529834083
2,6,0,9,53,-687.3349572359025
2,6,0,10,42,-746.3252240198071
2,6,0,10,50,-701.435271761573
