kper,kstp,k,i,j,SPq
2,12,0,34,30,-419.2755342501747
2,12,0,34,31,-403.50136290748947
2,12,0,34,33,-433.1657721989305
2,12,0,35,33,-452.0261920744927
2,12,0,36,32,-475.4453550771754
2,12,0,36,33,-481.6878164293751
2,12,0,37,32,-537.9448652667054
2,13,0,32,30,-351.5200710100504
2,13,0,33,30,-337.0175669814243
2,13,0,33,31,-345.44453504730154
2,13,0,33,32,-384.4252491842811
2,13,0,33,33,-425.17705162481275
2,13,0,34,30,-406.87631244783046
2,13,0,34,31,-389.96670958720074
2,13,0,34,33,-419.8025168564966
2,13,0,35,33,-439.3334662481256
2,13,0,36,32,-464.40774127971116
2,13,0,36,33,-470.83610127162484
2,13,0,37,32,-529.3329157812823
2,14,0,32,30,-341.09028739021625
2,14,0,33,30,-326.12743817981163
2,14,0,33,31,-333.3658093894817
2,14,0,33,32,-371.6867431018522
2,14,0,33,33,-412.83952312715365
2,14,0,34,30,-395.32249614487336
2,14,0,34,31,-377.4259659527537
2,14,0,34,33,-407.1726240543373
2,14,0,35,33,-427.31211164661175
2,14,0,36,32,-453.9756309973277
2,14,0,36,33,-460.4909221367723
2,14,0,37,32,-521.0665447828245
2,15,0,32,30,-331.3602918407327
2,15,0,33,30,-316.0921339945739
2,15,0,33,31,-322.21802179882167
2,15,0,33,32,-359.765217814614
2,15,0,33,33,-401.0419323618472
2,15,0,34,30,-384.51493046331404
2,15,0,34,31,-365.7647471327056
2,15,0,34,33,-395.20005174247046
2,15,0,35,33,-415.8915383181898
2,15,0,36,32,-444.0763993232009
2,15,0,36,33,-450.5883287997905
2,15,0,37,32,-513.0942010529601
2,16,0,32,30,-322.24605433398546
2,16,0,33,30,-306.7931856759567
2,16,0,33,31,-311.8801371987392
2,16,0,33,32,-348.570182523041
2,16,0,33,33,-389.7405566711734
2,16,0,34,30,-374.37032650260574
2,16,0,34,31,-354.8846111053807
2,16,0,34,33,-383.82223929625786
2,16,0,35,33,-405.0140823136737
2,16,0,36,32,-434.65077267650065
2,16,0,36,33,-441.0792096598723
2,16,0,37,32,-505.3761078385899
2,17,0,32,30,-313.67740661335404
2,17,0,33,30,-298.13422453322846
2,17,0,33,31,-302.25159883484963
2,17,0,33,32,-338.02478182993303
2,17,0,33,33,-378.8993729709373
2,17,0,34,30,-364.81796550633294
2,17,0,34,31,-344.7005386607434
2,17,0,34,33,-372.98683114293516
2,17,0,35,33,-394.63178552359443
2,17,0,36,32,-425.6496293504336
2,17,0,36,33,-431.92512877736107
2,17,0,37,32,-497.8811666679238
2,18,0,32,30,-305.59524651148814
2,18,0,33,30,-290.03600035295625
2,18,0,33,31,-293.2482766165985
2,18,0,33,32,-328.06337453312244
2,18,0,33,33,-368.4879305340653
2,18,0,34,30,-355.7972610212944
2,18,0,34,31,-335.13889215773276
2,18,0,34,33,-362.649340814581
2,18,0,35,33,-384.70410733949916
2,18,0,36,32,-417.03172478222774
2,18,0,36,33,-423.0954041941242
2,18,0,37,32,-490.58476807498755
2,19,0,32,30,-297.9494114639589
2,19,0,33,30,-282.43268163920897
2,19,0,33,31,-284.7993178487691
2,19,0,33,32,-318.6296053835728
2,19,0,33,33,-358.47991501298566
2,19,0,34,30,-347.2559177894866
2,19,0,34,31,-326.1357289333279
2,19,0,34,33,-352.771457039895
2,19,0,35,33,-375.196273735802
2,19,0,36,32,-408.76203779978687
2,19,0,36,33,-414.5650438827837
2,19,0,37,32,-483.4672166338848
2,20,0,32,30,-290.69703106083085
2,20,0,33,30,-275.26907782584885
2,20,0,33,31,-276.84467931203517
2,20,0,33,32,-309.6748497745757
2,20,0,33,33,-348.85216235911184
2,20,0,34,30,-339.14851339192916
2,20,0,34,31,-317.63539022102697
2,20,0,34,33,-343.31979494513104
2,20,0,35,33,-366.07806880187707
2,20,0,36,32,-400.81054251352305
2,20,0,36,33,-406.31327822198256
2,20,0,37,32,-476.5125803127784
2,21,0,32,30,-283.8012325533445
2,21,0,33,30,-268.49852976182314
2,21,0,33,31,-269.3331776696836
2,21,0,33,32,-301.1569479572327
2,21,0,33,33,-339.58396950234686
2,21,0,34,30,-331.4353851225209
2,21,0,34,31,-309.58931152596347
2,21,0,34,33,-334.2649606238751
2,21,0,35,33,-357.3229376069518
2,21,0,36,32,-393.15127813676224
2,21,0,36,33,-398.32250997080365
2,21,0,37,32,-469.707838249448
2,22,0,32,30,-277.2301122352045
2,22,0,33,30,-262.08128906501173
2,22,0,33,31,-262.2209373928765
2,22,0,33,32,-293.03916828846945
2,22,0,33,33,-330.6566035605805
2,22,0,34,30,-324.08174153268925
2,22,0,34,31,-301.9550150601172
2,22,0,34,33,-325.5808397011036
2,22,0,35,33,-348.9073109507339
2,22,0,36,32,-385.7616317178295
2,22,0,36,33,-390.57755813926696
2,22,0,37,32,-463.0422418830638
2,23,0,32,30,-270.95591051588553
2,23,0,33,30,-255.9832587758271
2,23,0,33,31,-255.47014610536246
2,23,0,33,32,-285.2893540549193
2,23,0,33,33,-322.05294580943564
2,23,0,34,30,-317.0569425662825
2,23,0,34,31,-294.69525395206983
2,23,0,34,33,-317.24404838436516
2,23,0,35,33,-340.8100901679827
2,23,0,36,32,-378.62177611408686
2,23,0,36,33,-383.0651098682488
2,23,0,37,32,-456.50683090150784
2,24,0,32,30,-264.9543451068972
2,24,0,33,30,-250.1750039339863
2,24,0,33,31,-249.04804964227395
2,24,0,33,32,-277.8792187742321
2,24,0,33,33,-313.75722847759766
2,24,0,34,30,-310.3339086037653
2,24,0,34,31,-287.7772840312802
2,24,0,34,33,-309.2335040606832
2,24,0,35,33,-333.01224872135765
2,24,0,36,32,-371.7142233252737
2,24,0,36,33,-375.77332028456095
2,24,0,37,32,-450.0940630224843
2,25,0,32,30,-259.20406823517203
2,25,0,33,30,-244.63096605910044
2,25,0,33,31,-242.92613552476502
2,25,0,33,32,-270.78376233302333
2,25,0,33,33,-305.75483641883204
2,25,0,34,30,-303.8886298543543
2,25,0,34,31,-281.17224335008376
2,25,0,34,33,-301.5300850322188
2,25,0,35,33,-325.49651996622094
2,25,0,36,32,-365.02346506590266
2,25,0,36,33,-368.69151813701296
2,25,0,37,32,-443.7975284636761
2,26,0,32,30,-253.6862219971099
2,26,0,33,30,-239.32883337868086
2,26,0,33,31,-237.07946565018392
2,26,0,33,32,-263.9807858923966
2,26,0,33,33,-298.03215477733124
2,26,0,34,30,-297.69975517080593
2,26,0,34,31,-274.8546229281284
2,26,0,34,33,-294.11635756256175
2,26,0,35,33,-318.2471491948826
2,26,0,36,32,-358.5356803714593
2,26,0,36,33,-361.8099874076134
2,26,0,37,32,-437.61172807617265
2,27,0,32,30,-248.38407195547765
2,27,0,33,30,-234.24903131834367
2,27,0,33,31,-231.4861279859648
2,27,0,33,32,-257.4504877758783
2,27,0,33,33,-290.57644971477725
2,27,0,34,30,-291.748244677476
2,27,0,34,31,-268.80181484656674
2,27,0,34,33,-286.97635435833655
2,27,0,35,33,-311.24969415162764
2,27,0,36,32,-352.23849545540486
2,27,0,36,33,-355.11980374467714
2,27,0,37,32,-431.53189977550534
2,28,0,32,30,-243.28270353505212
2,28,0,33,30,-229.3743068300904
2,28,0,33,31,-226.1267837896309
2,28,0,33,32,-251.17512591801585
2,28,0,33,33,-283.3757732272599
2,28,0,34,30,-286.0170743575608
2,28,0,34,31,-262.9937259837418
2,28,0,34,33,-280.09539279788333
2,28,0,35,33,-304.4908624960579
2,28,0,36,32,-346.12078481605334
2,28,0,36,33,-348.6127106404235
2,28,0,37,32,-425.5538819106773
2,29,0,32,30,-238.3687691314811
2,29,0,33,30,-224.68938667194922
2,29,0,33,31,-220.98429196678367
2,29,0,33,32,-245.13873513124977
2,29,0,33,33,-276.41888575031743
2,29,0,34,30,-280.4909834399653
2,29,0,34,31,-257.41244748794816
2,29,0,34,33,-273.4599242027324
2,29,0,35,33,-297.958377740381
2,29,0,36,32,-340.17250527767123
2,29,0,36,33,-342.28102456312405
2,29,0,37,32,-419.6740050866202
2,30,0,32,30,-233.63027640854503
2,30,0,33,30,-220.18069451382246
2,30,0,33,31,-216.0433960592671
2,30,0,33,32,-239.3268896039229
2,30,0,33,33,-269.6951920748211
2,30,0,34,30,-275.1562573916143
2,30,0,34,31,-252.04197160059994
2,30,0,34,33,-267.0574076007776
2,30,0,35,33,-291.64086737282025
2,30,0,36,32,-334.3845565896817
2,30,0,36,33,-336.1175612930567
2,30,0,37,32,-413.8890060451216
2,31,0,32,30,-229.0564102289382
2,31,0,33,30,-215.83611524688854
2,31,0,33,31,-211.29046233956666
2,31,0,33,32,-233.7265027868975
2,31,0,33,33,-263.1946873588919
2,31,0,34,30,-270.00054077897704
2,31,0,34,31,-246.8679487261615
2,31,0,34,33,-260.8762030019162
2,31,0,35,33,-285.52776846065206
2,31,0,36,32,-328.7486636317606
2,31,0,36,33,-330.11557787482883
2,31,0,37,32,-408.1959587454498
2,32,0,32,30,-224.63738219069054
2,32,0,33,30,-211.64479747633064
2,32,0,33,31,-206.7132598008441
2,32,0,33,32,-228.32565824407922
2,32,0,33,33,-256.90791090492644
2,32,0,34,30,-265.01267536272377
2,32,0,34,31,-241.87747873185583
2,32,0,34,33,-254.90548036677262
2,32,0,35,33,-279.609247178902
2,32,0,36,32,-323.25727633399606
2,32,0,36,33,-324.2687261443277
2,32,0,37,32,-402.5922189268208
2,33,0,32,30,-220.36430298591293
2,33,0,33,30,-207.59698727162493
2,33,0,33,31,-202.30077472971382
2,33,0,33,32,-223.11346594331917
2,33,0,33,33,-250.82590567675032
2,33,0,34,30,-260.1825598644625
2,33,0,34,31,-237.0589313995448
2,33,0,34,33,-249.13514098068327
2,33,0,35,33,-273.8761291371321
2,33,0,36,32,-317.9034839033428
2,33,0,36,33,-318.5710143521066
2,33,0,37,32,-397.0753789958231
2,34,0,32,30,-216.22907344040613
2,34,0,33,30,-203.6838868699143
2,34,0,33,31,-198.04305338685978
2,34,0,33,32,-218.07994102047994
2,34,0,33,33,-244.94018401357636
2,34,0,34,30,-255.50102708507185
2,34,0,34,31,-232.4017916140135
2,34,0,34,33,-243.55575067493064
2,34,0,35,33,-268.3198406174393
2,34,0,36,32,-312.680942549304
2,34,0,36,33,-313.0167776024299
2,34,0,37,32,-391.64323254800524
2,35,0,32,30,-212.2242914960727
2,35,0,33,30,-199.89753534282383
2,35,0,33,31,-193.93106903404222
2,35,0,33,32,-213.21589852762628
2,35,0,33,33,-239.24269489993978
2,35,0,34,30,-250.95973820763723
2,35,0,34,31,-227.8965258447103
2,35,0,34,33,-238.15847940183298
2,35,0,35,33,-262.9323545070092
2,35,0,36,32,-307.5838112330264
2,35,0,36,33,-307.6006495357043
2,35,0,37,32,-386.2937436232914
2,36,0,32,30,-208.34317220700638
2,36,0,33,30,-196.23070615821473
2,36,0,33,31,-189.95660811376288
2,36,0,33,32,-208.51286442592055
2,36,0,33,33,-233.72579611718004
2,36,0,34,30,-246.55108956513865
2,36,0,34,31,-223.53446659178675
2,36,0,34,33,-232.93504961586447
2,36,0,35,33,-257.7061444985757
2,36,0,36,32,-302.60669745054935
2,36,0,36,33,-302.3175404682055
2,36,0,37,32,-381.0250226630582
2,37,0,32,30,-204.5794787738981
2,37,0,33,30,-192.67681950410406
2,37,0,33,31,-186.11217305997127
2,37,0,33,32,-203.9629986514986
2,37,0,33,33,-228.38222852932427
2,37,0,34,30,-242.26813132663122
2,37,0,34,31,-219.3077122958957
2,37,0,34,33,-227.8776902510193
2,37,0,35,33,-252.63414400317816
2,37,0,36,32,-297.74460981247995
2,37,0,36,33,-297.16261775784164
2,37,0,37,32,-375.835306369121
2,38,0,32,30,-200.92746286973465
2,38,0,33,30,-189.2298668626718
2,38,0,33,31,-182.3908989025398
2,38,0,33,32,-199.55902866004234
2,38,0,33,33,-223.20509259101132
2,38,0,34,30,-238.10449625400003
2,38,0,34,31,-215.2090404582975
2,38,0,34,33,-222.97909581075982
2,38,0,35,33,-247.70970951875694
2,38,0,36,32,-292.9929167246659
2,38,0,36,33,-292.13128850260625
2,38,0,37,32,-370.72294099966524
2,39,0,32,30,-197.38181282647656
2,39,0,33,30,-185.8843459029387
2,39,0,33,31,-178.7864814729735
2,39,0,33,32,-195.2941918007195
2,39,0,33,33,-218.18782676104513
2,39,0,34,30,-234.05433718519845
2,39,0,34,31,-211.2318320807797
2,39,0,34,33,-218.23238982177207
2,39,0,35,33,-242.92658780982475
2,39,0,36,32,-288.347310261825
2,39,0,36,33,-287.21918410673817
2,39,0,37,32,-365.6863684420909
2,40,0,32,30,-193.93760849711646
2,40,0,33,30,-182.63520410072462
2,40,0,33,31,-175.29311539747988
2,40,0,33,32,-191.16218515339517
2,40,0,33,33,-213.3241875738031
2,40,0,34,30,-230.11227209306685
2,40,0,34,31,-207.37000581983648
2,40,0,34,33,-213.63109203954184
2,40,0,35,33,-238.2788863731474
2,40,0,36,32,-283.8037744783355
2,40,0,36,33,-282.42214636667677
2,40,0,37,32,-360.72411453906585
2,41,0,32,30,-190.59028180647246
2,41,0,33,30,-179.47778976786782
2,41,0,33,31,-171.90544037225249
2,41,0,33,32,-187.157121695076
2,41,0,33,33,-208.6082311717572
2,41,0,34,30,-226.27333573131773
2,41,0,34,31,-203.61796049017897
2,41,0,34,33,-209.16908890171598
2,41,0,35,33,-233.76104675772424
2,41,0,36,32,-279.35855752428387
2,41,0,36,33,-277.73621481455257
2,41,0,37,32,-355.8347792508389
2,42,0,32,30,-187.33558216650633
2,42,0,33,30,-176.40780939390112
2,42,0,33,31,-168.61849446831727
2,42,0,33,32,-183.27349185196272
2,42,0,33,33,-204.03429614050404
2,42,0,34,30,-222.5329370167034
2,42,0,34,31,-199.97052475594947
2,42,0,34,33,-204.840606810941
2,42,0,35,33,-229.36782038077266
2,42,0,36,32,-275.0081470362266
2,42,0,36,33,-273.1576151197844
2,42,0,37,32,-351.017028320737
2,43,0,32,30,-184.16954606511692
2,43,0,33,30,-173.4212903834694
2,43,0,33,31,-165.42767342042882
2,43,0,33,32,-179.50612964997282
2,43,0,33,33,-199.59698751637686
2,43,0,34,30,-218.88682141314152
2,43,0,34,31,-196.42291301988567
2,43,0,34,33,-200.6401878973772
2,43,0,35,33,-225.09424653966255
2,43,0,36,32,-270.74924835548336
2,43,0,36,33,-268.6827483955735
2,43,0,37,32,-346.26958617688854
2,44,0,32,30,-181.08847024696104
2,44,0,33,30,-170.51454842018973
2,44,0,33,31,-162.3286950249221
2,44,0,33,32,-175.85018280539674
2,44,0,33,33,-195.2911618584261
2,44,0,34,30,-215.3310376831547
2,44,0,34,31,-192.97068666607214
2,44,0,34,33,-196.56266796619778
2,44,0,35,33,-220.93563236635072
2,44,0,36,32,-266.578765195639
2,44,0,36,33,-264.30818129119643
2,44,0,37,32,-341.5912298554805
2,45,0,32,30,-178.0888879953987
2,45,0,33,30,-167.684158808943
2,45,0,33,31,-159.31756791203495
2,45,0,33,32,-172.30108620355577
2,45,0,33,33,-191.11191329313598
2,45,0,34,30,-211.86190845718446
2,45,0,34,31,-189.60971993500456
2,45,0,34,33,-192.6031563800134
2,45,0,35,33,-216.8875345084915
2,45,0,36,32,-262.4937824380732
2,45,0,36,33,-260.03063677626085
2,45,0,37,32,-336.98078377229405
2,46,0,32,30,-175.16754809974515
2,46,0,33,30,-164.92693124884275
2,46,0,33,31,-156.3905640745461
2,46,0,33,32,-168.85453830105803
2,46,0,33,33,-187.05456045303723
2,46,0,34,30,-208.47600414442473
2,46,0,34,31,-186.33616981398526
2,46,0,34,33,-188.75701766255585
2,46,0,35,33,-212.94574235204675
2,46,0,36,32,-258.49155078193206
2,46,0,36,33,-255.84698554188202
2,46,0,37,32,-332.43711520219574
2,47,0,32,30,-172.32139615449165
2,47,0,33,30,-162.23988757236123
2,47,0,33,31,-153.54419463107342
2,47,0,33,32,-165.5064800598655
2,47,0,33,33,-183.11463424036737
2,47,0,34,30,-205.170119771665
2,47,0,34,31,-183.1464494143221
2,47,0,34,33,-185.01985463984306
2,47,0,35,33,-209.10626262540072
2,47,0,36,32,-254.5694730147565
2,47,0,36,33,-251.75423795779395
2,47,0,37,32,-327.95913035251135
2,48,0,32,30,-169.54755788932542
2,48,0,33,30,-159.62024205547183
2,48,0,33,31,-150.7751883826324
2,48,0,33,32,-162.25307608162086
2,48,0,33,33,-179.28786635484673
2,48,0,34,30,-201.94125439076004
2,48,0,34,31,-180.0372043818999
2,48,0,34,33,-181.3874929597639
2,48,0,35,33,-205.36530524585586
2,48,0,36,32,-250.72509170337725
2,48,0,36,33,-247.74953653498514
2,48,0,37,32,-323.5457709371802
2,49,0,32,30,-166.84332427248378
2,49,0,33,30,-157.06538396171467
2,49,0,33,31,-148.0804727879741
2,49,0,33,32,-159.09069766076388
2,49,0,33,33,-175.57017853101186
2,49,0,34,30,-198.78659274204975
2,49,0,34,31,-177.00529195152535
2,49,0,34,33,-177.8559668516129
2,49,0,35,33,-201.71927028682703
2,49,0,36,32,-246.9560781328023
2,49,0,36,33,-243.83014885147486
2,49,0,37,32,-319.1960111753891
2,50,0,32,30,-164.2061381667027
2,50,0,33,30,-154.57286203182633
2,50,0,33,31,-145.4571570391579
2,50,0,33,32,-156.01590751671003
2,50,0,33,33,-171.95767243577336
2,50,0,34,30,-195.70348890140235
2,50,0,34,31,-174.0477623097634
2,50,0,34,33,-174.42150600437444
2,50,0,35,33,-198.16473595874538
2,50,0,36,32,-243.26022234456795
2,50,0,36,33,-239.9934609049904
2,50,0,37,32,-314.9088551518807
2,51,0,32,30,-161.63358234797974
2,51,0,33,30,-152.14037067162755
2,51,0,33,31,-142.90251696568794
2,51,0,33,32,-153.02544600024424
2,51,0,33,33,-168.44662018122673
2,51,0,34,30,-192.6894516734635
2,51,0,34,31,-171.1618419772682
2,51,0,34,33,-171.08052345714745
2,51,0,35,33,-194.6984475091567
2,51,0,36,32,-239.63542414613838
2,51,0,36,33,-236.2369708610674
2,51,0,37,32,-310.6833344870021
2,52,0,32,30,-159.12336872354464
2,52,0,33,30,-149.7657376255442
2,52,0,33,31,-140.41398153491667
2,52,0,33,32,-150.11621859850638
2,52,0,33,33,-165.03345541145694
2,52,0,34,30,-189.74213152392673
2,52,0,34,31,-168.3449189610983
2,52,0,34,33,-167.82960440750765
2,52,0,35,33,-191.31730695816157
2,52,0,36,32,-236.07968498003
2,52,0,36,33,-232.55828316883026
2,52,0,37,32,-306.5185062733435
3,1,0,32,30,0.0
3,1,0,33,30,0.0
3,1,0,33,31,0.0
3,1,0,33,32,0.0
3,1,0,33,33,0.0
3,1,0,34,30,0.0
3,1,0,34,31,0.0
3,1,0,34,33,0.0
3,1,0,35,33,0.0
3,1,0,36,32,0.0
3,1,0,36,33,0.0
3,1,0,37,32,0.0
4,1,0,32,30,0.0
4,1,0,33,30,0.0
4,1,0,33,31,0.0
4,1,0,33,32,0.0
4,1,0,33,33,0.0
4,1,0,34,30,0.0
4,1,0,34,31,0.0
4,1,0,34,33,0.0
4,1,0,35,33,0.0
4,1,0,36,32,0.0
4,1,0,36,33,0.0
4,1,0,37,32,0.0
4,2,0,32,30,0.0
4,2,0,33,30,0.0
4,2,0,33,31,0.0
4,2,0,33,32,0.0
4,2,0,33,33,0.0
4,2,0,34,30,0.0
4,2,0,34,31,0.0
4,2,0,34,33,0.0
4,2,0,35,33,0.0
4,2,0,36,32,0.0
4,2,0,36,33,0.0
4,2,0,37,32,0.0
4,3,0,32,30,0.0
4,3,0,33,30,0.0
4,3,0,33,31,0.0
4,3,0,33,32,0.0
4,3,0,33,33,0.0
4,3,0,34,30,0.0
4,3,0,34,31,0.0
4,3,0,34,33,0.0
4,3,0,35,33,0.0
4,3,0,36,32,0.0
4,3,0,36,33,0.0
4,3,0,37,32,0.0
4,4,0,32,30,0.0
4,4,0,33,30,0.0
4,4,0,33,31,0.0
4,4,0,33,32,0.0
4,4,0,33,33,0.0
4,4,0,34,30,0.0
4,4,0,34,31,0.0
4,4,0,34,33,0.0
4,4,0,35,33,0.0
4,4,0,36,32,0.0
4,4,0,36,33,0.0
4,4,0,37,32,0.0
4,5,0,32,30,0.0
4,5,0,33,30,0.0
4,5,0,33,31,0.0
4,5,0,33,32,0.0
4,5,0,33,33,0.0
4,5,0,34,30,0.0
4,5,0,34,31,0.0
4,5,0,34,33,0.0
4,5,0,35,33,0.0
4,5,0,36,32,0.0
4,5,0,36,33,0.0
4,5,0,37,32,0.0
4,6,0,32,30,0.0
4,6,0,33,30,0.0
4,6,0,33,31,0.0
4,6,0,33,32,0.0
4,6,0,33,33,0.0
4,6,0,34,30,0.0
4,6,0,34,31,0.0
4,6,0,34,33,0.0
4,6,0,35,33,0.0
4,6,0,36,32,0.0
4,6,0,36,33,0.0
4,6,0,37,32,0.0
4,7,0,32,30,0.0
4,7,0,33,30,0.0
4,7,0,33,31,0.0
4,7,0,33,32,0.0
4,7,0,33,33,0.0
4,7,0,34,30,0.0
4,7,0,34,31,0.0
4,7,0,34,33,0.0
4,7,0,35,33,0.0
4,7,0,36,32,0.0
4,7,0,36,33,0.0
4,7,0,37,32,0.0
4,8,0,32,30,0.0
4,8,0,33,30,0.0
4,8,0,33,31,0.0
4,8,0,33,32,0.0
4,8,0,33,33,0.0
4,8,0,34,30,0.0
4,8,0,34,31,0.0
4,8,0,34,33,0.0
4,8,0,35,33,0.0
4,8,0,36,32,0.0
4,8,0,36,33,0.0
4,8,0,37,32,0.0
4,9,0,32,30,0.0
4,9,0,33,30,0.0
4,9,0,33,31,0.0
4,9,0,33,32,0.0
4,9,0,33,33,0.0
4,9,0,34,30,0.0
4,9,0,34,31,0.0
4,9,0,34,33,0.0
4,9,0,35,33,0.0
4,9,0,36,32,0.0
4,9,0,36,33,0.0
4,9,0,37,32,0.0
4,10,0,32,30,0.0
4,10,0,33,30,0.0
4,10,0,33,31,0.0
4,10,0,33,32,0.0
4,10,0,33,33,0.0
4,10,0,34,30,0.0
4,10,0,34,31,0.0
4,10,0,34,33,0.0
4,10,0,35,33,0.0
4,10,0,36,32,0.0
4,10,0,36,33,0.0
4,10,0,37,32,0.0
4,11,0,32,30,0.0
4,11,0,33,30,0.0
4,11,0,33,31,0.0
4,11,0,33,32,0.0
