time,spring,awanui,poukawa,pk4,kper,kstp,pk4-spr-diff,pk4-conf-diff
1.0,7.884750171036636,7.9195064417632866,7.894723658424262,7.884750171036636,1,1,-0.29475017103663603,6.115249828963364
2.0,7.884368995179362,7.91892071915338,7.894304813856105,7.884368995179362,2,1,-0.29436899517936244,6.066657324820638
3.0,7.883958569033807,7.91820760950952,7.893852891431184,7.883958569033807,2,2,-0.29395856903380757,6.018094060966193
4.0,7.883518949200896,7.917393440049285,7.893320040673029,7.883518949200896,2,3,-0.2935189492008963,5.969560000799104
5.0,7.882991284247733,7.916358601682592,7.892766278420694,7.882991284247733,2,4,-0.29437217424773365,5.921113975752267
6.0,7.882400482981041,7.915156137118548,7.892182241242654,7.882400482981041,2,5,-0.2950182229810405,5.87273109701896
7.0,7.881704674038944,7.913835053584255,7.891582842999427,7.881704674038944,2,6,-0.2966752940389439,5.824453215961056
8.0,7.880973908932996,7.91241497563037,7.890979258089281,7.880973908932996,2,7,-0.29711520893299603,5.776210301067004
9.0,7.8801984392088,7.910966561755401,7.89019864760847,7.8801984392088,2,8,-0.2974619592087997,5.728012090791199
10.0,7.879377452777107,7.909539907029446,7.8892400793606114,7.879377452777107,2,9,-0.2976604327771071,5.679859387222893
11.0,7.87844505348608,7.9080183225304586,7.888144349702632,7.87844505348608,2,10,-0.2992080834860795,5.6318181065139195
12.0,7.877455918896899,7.906285926432792,7.886943175295047,7.877455918896899,2,11,-0.299778458896899,5.583833551103101
13.0,7.876344189867407,7.904476056143622,7.885632292261831,7.876344189867407,2,12,-0.3015602898674068,5.5359716001325925
14.0,7.875142302748506,7.902636976144615,7.884370689885242,7.875142302748506,2,13,-0.3030190127485053,5.488199807251494
15.0,7.873883098591509,7.90072175325926,7.883165203147585,7.873883098591509,2,14,-0.30387364859150967,5.44048532140849
16.0,7.872531973045823,7.898546230396056,7.881997709674254,7.872531973045823,2,15,-0.3053977630458231,5.392862766954177
17.0,7.8711110507773485,7.89621892924962,7.880841009030726,7.8711110507773485,2,16,-0.3066117507773489,5.345309999222651
18.0,7.86966175724604,7.893801881957452,7.879692782424787,7.86966175724604,2,17,-0.30685172724604026,5.29778561275396
19.0,7.868185348815346,7.8912717673194654,7.87854248420339,7.868185348815346,2,18,-0.30672373881534565,5.250288331184653
20.0,7.866676498727257,7.888664264475688,7.877384280917953,7.866676498727257,2,19,-0.30647598872725723,5.202823501272743
21.0,7.865157570240943,7.885978088720309,7.876204703349143,7.865157570240943,2,20,-0.305560160240943,5.155368749759057
22.0,7.863542089589257,7.883301464296588,7.8750133510502005,7.863542089589257,2,21,-0.30640045958925644,5.108010540410743
23.0,7.8618491870535765,7.880594352015122,7.873792240935133,7.8618491870535765,2,22,-0.3073988070535769,5.060729762946424
24.0,7.860024970926098,7.877850570256323,7.8725482461861995,7.860024970926098,2,23,-0.3099883809260975,5.013580289073902
25.0,7.858051213266137,7.875067031153873,7.871270824987247,7.858051213266137,2,24,-0.31381826326613727,4.966580366733863
26.0,7.855893857131331,7.872237796819561,7.8699496175594295,7.855893857131331,2,25,-0.31932286713133085,4.9197640328686685
27.0,7.853585470193266,7.869343955088492,7.868565701182342,7.853585470193266,2,26,-0.32514997019326675,4.873098739806734
28.0,7.851058521457769,7.866386525151928,7.867113675535804,7.851058521457769,2,27,-0.3332287014577684,4.826652008542232
29.0,7.848359168452954,7.863333854732703,7.865588029209842,7.848359168452954,2,28,-0.34148005845295426,4.780377671547046
30.0,7.845612250621927,7.8601695957859645,7.863989921810701,7.845612250621927,2,29,-0.3474644106219271,4.734150909378074
31.0,7.842806636160765,7.856887551183715,7.862334366965757,7.842806636160765,2,30,-0.35321230616076527,4.687982833839235
32.0,7.839866036345526,7.853605251842621,7.86061892728275,7.839866036345526,2,31,-0.36061173634552635,4.641949753654474
33.0,7.836860387756815,7.850270245440294,7.858844266660632,7.836860387756815,2,32,-0.36702694775681444,4.5959817222431845
34.0,7.833878994596387,7.846838618818313,7.8570272302502655,7.833878994596387,2,33,-0.37125461459638665,4.549989425403614
35.0,7.830769740463472,7.843318862791851,7.855154728691992,7.830769740463472,2,34,-0.3782082304634722,4.504124999536527
36.0,7.827536923728691,7.839722435989814,7.853227016454311,7.827536923728691,2,35,-0.3857928937286914,4.4583841262713095
37.0,7.824316704974491,7.8360855252020425,7.851237227134353,7.824316704974491,2,36,-0.3907047849744911,4.4126306650255085
38.0,7.821112826267355,7.832453948153667,7.849195874450832,7.821112826267355,2,37,-0.3947839862673552,4.371167873732644
39.0,7.8178088129155805,7.8288093856132255,7.847106787058558,7.8178088129155805,2,38,-0.4010619129155808,4.32980522708442
40.0,7.814588648473857,7.825216443423245,7.844978197674699,7.814588648473857,2,39,-0.40370678847385744,4.288358721526143
41.0,7.811406921284256,7.821669793510921,7.842829758554497,7.811406921284256,2,40,-0.40632254128425593,4.246873778715743
42.0,7.808285849984185,7.8181390078489805,7.840666652419183,7.808285849984185,2,41,-0.40802820998418454,4.205328190015815
43.0,7.805190599386517,7.81461323243208,7.838493810494347,7.805190599386517,2,42,-0.41000056938651674,4.1637567706134835
44.0,7.8022036192720075,7.811121268273458,7.836308001053445,7.8022036192720075,2,43,-0.40988147927200735,4.122077080727993
45.0,7.799171612219499,7.8076229709831635,7.83412537131893,7.799171612219499,2,44,-0.4124229822194998,4.0804424277805005
46.0,7.796191126366329,7.804111546773456,7.831935106012847,7.796191126366329,2,45,-0.41329061636632947,4.038756243633671
47.0,7.793365390357479,7.800706317616481,7.829758559316043,7.793365390357479,2,46,-0.4112972003574793,3.996915309642521
48.0,7.790657023687531,7.797420538998944,7.827612559962863,7.790657023687531,2,47,-0.4089704636875311,3.954957016312468
49.0,7.787946755857836,7.794185512516482,7.825494700990881,7.787946755857836,2,48,-0.4088252558578356,3.913000614142164
50.0,7.785277188422072,7.791045267502807,7.8233925692606405,7.785277188422072,2,49,-0.4082162484220726,3.8710035115779275
51.0,7.78262707706419,7.787981432198409,7.8213080665489905,7.78262707706419,2,50,-0.40808443706419073,3.828986962935809
52.0,7.7799793295231865,7.7849474167966175,7.819245633977493,7.7799793295231865,2,51,-0.4085155295231866,3.786968040476813
53.0,7.777307625759013,7.781890094375093,7.817196700987868,7.777307625759013,2,52,-0.4097921057590126,3.7449730742409866
54.0,9.651469870289674,9.689384496036444,9.674797492059877,9.651469870289674,3,1,-0.010726610289673033,4.348530129710326
55.0,9.65085604205427,9.688950858732184,9.674426324220216,9.65085604205427,4,1,-0.015476422054270245,4.329378327945729
