kper,kstp,k,i,j,SPq
1,1,0,32,30,-54.96416663820207
1,1,0,33,30,-48.69367030178455
1,1,0,33,31,-1.6784875194593951
1,1,0,33,32,-10.438683794303188
1,1,0,33,33,-2.1086073922249398
1,1,0,34,30,-9.05349289766059
1,1,0,34,31,-13.19136435245332
1,1,0,34,33,-5.160263769093376
1,1,0,35,33,-9.079748355649713
1,1,0,36,32,-12.265976058041815
1,1,0,36,33,-14.298141490864737
1,1,0,37,32,-19.69802171731476
2,1,0,32,30,-392.75108886545036
2,1,0,33,30,-392.7100359241411
2,1,0,33,31,-402.0029991956349
2,1,0,33,32,-431.35659116171803
2,1,0,33,33,-458.7378954849691
2,1,0,34,30,-449.80430632113615
2,1,0,34,31,-436.63966225203916
2,1,0,34,33,-453.86996921237335
2,1,0,35,33,-468.25808695312867
2,1,0,36,32,-491.27205309623116
2,1,0,36,33,-493.32938110669147
2,1,0,37,32,-544.5737001144578
2,2,0,32,30,-270.9055756216473
2,2,0,33,30,-262.5684852862417
2,2,0,33,31,-263.3183658382482
2,2,0,33,32,-289.3148143223433
2,2,0,33,33,-318.7637466195542
2,2,0,34,30,-320.553836344282
2,2,0,34,31,-299.6979012388411
2,2,0,34,33,-313.424452508656
2,2,0,35,33,-333.003747546714
2,2,0,36,32,-369.58328817646475
2,2,0,36,33,-369.1139764226161
2,2,0,37,32,-439.2337417612345
2,3,0,32,30,-204.90828289989332
2,3,0,33,30,-196.61824540311014
2,3,0,33,31,-191.51504953152357
2,3,0,33,32,-209.44188488533788
2,3,0,33,33,-232.60747190792466
2,3,0,34,30,-247.34283208951297
2,3,0,34,31,-224.34850944989302
2,3,0,34,33,-230.0732786614168
2,3,0,35,33,-251.31444575598331
2,3,0,36,32,-294.1612286580959
2,3,0,36,33,-290.3907440614197
2,3,0,37,32,-365.83265900698956
2,4,0,32,30,-162.05673734740157
2,4,0,33,30,-155.31145432468028
2,4,0,33,31,-147.12506694012643
2,4,0,33,32,-158.316190167569
2,4,0,33,33,-174.57303184508143
2,4,0,34,30,-198.59753655401744
2,4,0,34,31,-176.04472487923675
2,4,0,34,33,-174.94349701547296
2,4,0,35,33,-195.99916178276433
2,4,0,36,32,-240.11836801508264
2,4,0,36,33,-233.93564785926216
2,4,0,37,32,-307.80048335391166
2,5,0,32,30,-131.56475284358785
2,5,0,33,30,-126.01375374490355
2,5,0,33,31,-116.50479458656302
2,5,0,33,32,-123.00141832915988
2,5,0,33,33,-133.8687932013493
2,5,0,34,30,-162.37991587214785
2,5,0,34,31,-141.5160318588198
2,5,0,34,33,-136.23726797884456
2,5,0,35,33,-155.99052059916093
2,5,0,36,32,-197.68485084095568
2,5,0,36,33,-190.75702457677863
2,5,0,37,32,-258.16481548915755
2,6,0,32,30,-108.71317676183298
2,6,0,33,30,-103.863717840502
2,6,0,33,31,-94.02442140558504
2,6,0,33,32,-97.43132814192282
2,6,0,33,33,-104.51032228671502
2,6,0,34,30,-134.10896108504485
2,6,0,34,31,-115.32757536423878
2,6,0,34,33,-107.9505577652608
2,6,0,35,33,-125.81837437501025
2,6,0,36,32,-163.39223496389332
2,6,0,36,33,-156.63515955579172
2,6,0,37,32,-215.93499124839707
2,7,0,32,30,-91.00392864934462
2,7,0,33,30,-86.4834825655035
2,7,0,33,31,-76.87486420579317
2,7,0,33,32,-78.29965816671141
2,7,0,33,33,-82.80217722253688
2,7,0,34,30,-111.37775555496319
2,7,0,34,31,-94.7669208706962
2,7,0,34,33,-86.6381118667469
2,7,0,35,33,-102.39440017081898
2,7,0,36,32,-135.304555771784
2,7,0,36,33,-129.13267354016332
2,7,0,37,32,-180.2041509699432
2,8,0,32,30,-76.99539273147666
2,8,0,33,30,-72.61856830981847
2,8,0,33,31,-63.50396739173969
2,8,0,33,32,-63.665707739448315
2,8,0,33,33,-66.43088844682055
2,8,0,34,30,-92.9942891250555
2,8,0,34,31,-78.38113583110787
2,8,0,34,33,-70.22641322251057
2,8,0,35,33,-83.87384873742315
2,8,0,36,32,-112.23788030755331
2,8,0,36,33,-106.75355745441257
2,8,0,37,32,-150.2335278907612
2,9,0,32,30,-65.76522409708193
2,9,0,33,30,-61.46379349491154
2,9,0,33,31,-52.943611807802704
2,9,0,33,32,-52.30499809027294
2,9,0,33,33,-53.9002723624149
2,9,0,34,30,-78.1078552460893
2,9,0,34,31,-65.23123950459282
2,9,0,34,33,-57.3981136015739
2,9,0,35,33,-69.0662110188467
2,9,0,36,32,-93.29853519829024
2,9,0,36,33,-88.46356333754896
2,9,0,37,32,-125.25657250439228
2,10,0,32,30,-56.66284827760734
2,10,0,33,30,-52.41335411636771
2,10,0,33,31,-44.50815848693074
2,10,0,33,32,-43.36999975425446
2,10,0,33,33,-44.17802838358417
2,10,0,34,30,-65.97906722593714
2,10,0,34,31,-54.58131465608073
2,10,0,34,33,-47.230984357853174
2,10,0,35,33,-57.073719542819546
2,10,0,36,32,-77.54892213088861
2,10,0,36,33,-73.3292353492574
2,10,0,37,32,-104.03075620237001
2,11,0,32,30,-49.181708613464906
2,11,0,33,30,-44.93038067791037
2,11,0,33,31,-37.64921045465155
2,11,0,33,32,-36.22776065070622
2,11,0,33,33,-36.52108517959138
2,11,0,34,30,-55.81941155495361
2,11,0,34,31,-45.756133928408936
2,11,0,34,33,-39.04603118165416
2,11,0,35,33,-47.2181765553916
2,11,0,36,32,-64.19517061520101
2,11,0,36,33,-60.67373982336866
2,11,0,37,32,-85.81403896033555
2,12,0,32,30,-42.976772149500135
2,12,0,33,30,-38.72073020956553
2,12,0,33,31,-32.03634203732488
2,12,0,33,32,-30.465993705795285
2,12,0,33,33,-30.422008421546266
