kper,kstp,k,i,j,CONFq
1,1,0,1,27,1.8296398864358583
1,1,0,1,28,1.8336871991648245
1,1,0,1,29,1.8465999378028393
1,1,0,1,30,1.8698538785428092
1,1,0,1,31,1.90394280973449
1,1,0,1,32,1.9490802729337329
1,1,0,1,33,2.0053157699521282
1,1,0,1,34,2.0725698537897337
1,1,0,1,35,2.1506106896300956
1,1,0,1,36,2.2389942043317053
1,1,0,1,37,2.336957615537255
1,1,0,1,38,2.44322869091852
1,1,0,1,39,2.5556482160629272
1,1,0,1,40,2.67029986522121
1,1,0,1,41,2.779138848961601
1,1,0,1,42,2.8624954602753228
1,1,0,2,24,1.9037774178030205
1,1,0,2,25,1.8868606803057535
1,1,0,2,26,1.8681553351399725
1,1,0,2,27,1.8504568239496475
1,1,0,2,28,1.849713005583391
1,1,0,2,29,1.8612360529527514
1,1,0,2,30,1.8841119678442286
1,1,0,2,31,1.9182247025472918
1,1,0,2,32,1.9636151486027593
1,1,0,2,33,2.0203043546578083
1,1,0,2,34,2.0882374779690167
1,1,0,2,35,2.1672424010741462
1,1,0,2,36,2.256979085262703
1,1,0,2,37,2.356869817138069
1,1,0,2,38,2.4660102163467457
1,1,0,2,39,2.5830960399717817
1,1,0,2,40,2.706556552780077
1,1,0,2,41,2.83579097883122
1,1,0,2,42,2.977602025657397
1,1,0,2,43,3.1767326562416525
1,1,0,2,44,3.34528988512675
1,1,0,2,45,3.4912359461135996
1,1,0,2,46,3.6275373637430945
1,1,0,2,47,3.624421550066913
1,1,0,3,21,2.0865838420343508
1,1,0,3,22,2.0504770642738475
1,1,0,3,23,2.0023593274595264
1,1,0,3,24,1.9460526557521565
1,1,0,3,25,1.9138950101761534
1,1,0,3,26,1.8922695210653
1,1,0,3,27,1.8792152523650696
1,1,0,3,28,1.878381255282621
1,1,0,3,29,1.8894969075604848
1,1,0,3,30,1.9122598232629446
1,1,0,3,31,1.9465908697086736
1,1,0,3,32,1.9925206356583836
1,1,0,3,33,2.0500971199599594
1,1,0,3,34,2.1193330264719528
1,1,0,3,35,2.2001689468626004
1,1,0,3,36,2.2924388236280873
1,1,0,3,37,2.395834876688438
1,1,0,3,38,2.509885310633827
1,1,0,3,39,2.633996023475202
1,1,0,3,40,2.7676991800476163
1,1,0,3,41,2.9114060661067427
1,1,0,3,42,3.0678634871811923
1,1,0,3,43,3.24112749369346
1,1,0,3,44,3.4028546097718113
