kper,kstp,k,i,j,SPq
2,6,0,32,30,-55.00016164446106
2,6,0,33,30,-49.170682383053645
2,6,0,33,31,-2.2375810986653732
2,6,0,33,32,-11.07938912616919
2,6,0,33,33,-2.81661220746264
2,6,0,34,30,-10.109334584083626
2,6,0,34,31,-14.096692206409557
2,6,0,34,33,-5.972255296934804
2,6,0,35,33,-10.106048275315061
2,6,0,36,32,-13.737828441341549
2,6,0,36,33,-15.653172442862001
2,6,0,37,32,-21.708870361427216
2,7,0,32,30,-54.791092192658766
2,7,0,33,30,-49.036306564326765
2,7,0,33,31,-2.1456084691380966
2,7,0,33,32,-11.005124277625441
2,7,0,33,33,-2.7467565662562947
2,7,0,34,30,-10.01120615857451
2,7,0,34,31,-14.024251465716475
2,7,0,34,33,-5.911616501809021
2,7,0,35,33,-10.047328253529827
2,7,0,36,32,-13.670942668180032
2,7,0,36,33,-15.591728029652245
2,7,0,37,32,-21.625661673436525
2,8,0,32,30,-54.574674975550806
2,8,0,33,30,-48.89442411363552
2,8,0,33,31,-2.0476831633795882
2,8,0,33,32,-10.926570716759102
2,8,0,33,33,-2.6740420298708614
2,8,0,34,30,-9.906463518164514
2,8,0,34,31,-13.94703642541026
2,8,0,34,33,-5.848102554930733
2,8,0,35,33,-9.985560247627973
2,8,0,36,32,-13.599705871619449
2,8,0,36,33,-15.526801112273574
2,8,0,37,32,-21.536952248226385
2,9,0,32,30,-54.356814379711864
2,9,0,33,30,-48.742962061341245
2,9,0,33,31,-1.9394717093413192
2,9,0,33,32,-10.838578396752268
2,9,0,33,33,-2.593046589753044
2,9,0,34,30,-9.790444952076314
2,9,0,34,31,-13.859971859953362
2,9,0,34,33,-5.776513746399246
2,9,0,35,33,-9.915549625756626
2,9,0,36,32,-13.518949981627543
2,9,0,36,33,-15.453206361095795
2,9,0,37,32,-21.437632857044264
2,10,0,32,30,-54.29204923918644
2,10,0,33,30,-48.72851535302789
2,10,0,33,31,-1.9645388216246147
2,10,0,33,32,-10.884388943886847
2,10,0,33,33,-2.646779607247481
2,10,0,34,30,-9.807775964734333
2,10,0,34,31,-13.90691315503716
2,10,0,34,33,-5.840857002021039
2,10,0,35,33,-9.981637681578263
2,10,0,36,32,-13.573200022148967
2,10,0,36,33,-15.515386276266327
