,,,,,,,,,,,,,,,,,,,,,,,,,10.131397719548467,20.11561091164043,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,9.699993903109226,17.862053849481434,25.069585346611763,31.034756371294225,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,9.580601147353848,9.85507843063956,15.781466581583995,21.417555637300925,26.630996377306733,30.4976684829437,36.015129483828865,36.89012718733542,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,8.89516762692701,13.947879913677562,15.774557901910763,18.97042629833002,24.36362547654059,26.902300968784047,32.42576578230017,34.19968881525518,33.879670634249905,34.58596113740581,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9.08010415120344,15.04629892850326,18.031736801017583,22.868033532811786,25.934379503056117,30.55240559748208,32.32922992495702,33.352483817758205,33.76929420881104,31.585232960441093,11.880594351772167,10.861667053106164,,,,,,,
,,,,,,,,,,,,,,,,,,,,9.078611776388568,15.528131275807455,19.02021166179251,23.500549125049822,27.45093886075985,29.68676987872329,31.735126879313302,33.089024497566015,33.310824932176885,33.50807355141676,29.85294583019917,20.088540126428423,11.797234141277809,,,,,,,
,,,,,,,,,,,,,,,,,,,,9.399308237270168,18.031736833597215,21.346619468976087,25.664087946324223,26.519967328012193,31.299031563069807,34.325099224923726,35.81857098639931,33.28323676053453,32.39308857996449,32.91156619388391,27.22735804103044,18.03118299392268,11.309264637564809,,,,,,
,,,,,,,,,,,,,,,,,,,,9.624803379918422,21.094358195118286,26.468551872491005,29.43808464721281,30.29992178822829,35.226511380613935,35.15599917730864,36.52003390597888,37.2984479525605,36.500163504667505,34.81677779113378,30.531550116789525,25.35570393217246,11.606957565700405,,,,,,
,,,,,,,,,,,,,,,,,,,9.805275571067881,18.54549965940936,26.12995010872246,31.81309497348032,32.71563121016838,34.82399466121514,35.052755220188146,37.92276418825223,36.87672721863304,37.5906374823431,36.10726956953928,33.54573971307147,31.035445134120607,26.528421113621278,11.829930957860148,,,,,,
,,,,,,,,,,,,,,,,,,,9.833645394236669,24.631431970685647,30.652589392538427,30.24982964194181,32.51229850530551,33.35980991959913,36.157777617300624,38.293581765460345,39.854212087070174,39.5001094155603,36.509693735303834,31.40634272241646,31.68494229351804,24.61793646231899,12.36364049408012,,,,,,
,,,,,,,,,,,,,,,,,,9.761125620368944,18.5045470357362,26.00181138297217,28.484412039850184,29.4480153869472,28.207096883900064,33.7859063868079,28.95867966474857,37.28783821871004,36.175470285290594,33.83817081213028,33.652320115929854,31.372198579203527,30.898932209495957,25.279889346460433,19.83610012354053,12.548222626079815,,,,,
,,,,,,,,,,,,,,,,,,9.859637794837136,21.800097461928743,24.896043284600715,26.09252243445175,26.08158342514752,26.77837345675856,24.667281457296728,24.82129803911304,27.00022478295929,31.24516501865056,31.307378114813485,31.181435020700423,32.50272418753933,27.694367969193028,28.38498749015183,27.493463785955704,11.891613265561139,,,,,
,,,,,,,,,,,,,,,,12.44932702241317,12.187614502062877,11.881638348202628,20.9000814756102,25.14628109891309,25.27572899522546,23.740519521339735,19.91310768430149,12.43647478342045,12.094494504938476,22.018939080356095,26.213016505671728,28.706878273525646,29.891546116345992,29.239176500747263,30.213097460970076,31.354571584358247,28.80971223636263,12.679995567160052,,,,,
,,,,,,,,,,,,,,15.877075281713559,15.075618936706483,44.640266472068475,48.645844495509245,33.3095195423634,13.32912417109741,22.51830208555407,23.080720787701015,20.688819451731376,12.557943206408384,17.87387080991002,16.89081518482696,12.530713096118156,21.997886735617264,26.792429876381604,28.05877026576316,29.06135574615772,31.166879789467576,30.97954169320027,28.51637473203228,13.493311157580097,,,,,
