,,,,,,,,,,,,,,,,,,,,,,,,,8.025530412484704,11.092637707070164,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.9730561930305965,10.86389074372816,12.217970652643228,13.65529010427262,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7.9084341386296035,7.973056192638929,10.115871858085244,11.700931882882967,13.140545213160115,14.01066304012796,13.92330443777927,14.044314187803678,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.889771042846442,9.289652597185896,10.265244685410329,10.891508146075383,11.99094553391664,12.648566341900612,13.934401080849032,13.980195498099153,13.728171693423343,13.497866248909688,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,7.890597957875848,9.968773120243887,11.352723354096783,11.801625971504516,12.397058746335334,13.330804402280936,13.704690818005048,13.76492729770828,13.359871073616656,12.385587484967091,8.27212360545267,8.0844783724554,,,,,,,
,,,,,,,,,,,,,,,,,,,,7.881569403735998,9.731348109489998,10.890241198988756,11.666989436758486,12.26940575904314,12.921704540256444,13.811087549638428,14.121456775655709,13.9503648900987,13.188197671384357,12.576911654714392,11.618253345312592,8.26898445924432,,,,,,,
,,,,,,,,,,,,,,,,,,,,7.946117990029963,10.600110290149225,11.866938277367847,12.553942293476211,12.971829220291824,13.547838719422764,14.232863359422751,13.776276942149,13.59062461666504,13.091049003003072,12.839964482201562,12.351064965071368,11.487145891448767,8.232504137772812,,,,,,
,,,,,,,,,,,,,,,,,,,,8.053621139345866,11.27174769669774,12.38575417423274,13.329521697777627,13.333363943505068,13.825391962709848,13.762299589890883,13.786878577451931,13.827942160471553,13.410553760407868,13.205034042435075,12.843612781769856,12.073828708204738,8.438674400943988,,,,,,
,,,,,,,,,,,,,,,,,,,8.05546489963375,10.49795459994774,12.864774672714884,12.82212043391648,13.33891315375166,13.66407026530478,13.919568966524116,13.791042551658158,13.803197244475555,14.037883662567715,14.22637418529304,13.848691091957892,13.207827229186368,12.448640419949571,8.544232112007453,,,,,,
,,,,,,,,,,,,,,,,,,,8.167757864370813,11.486720911460187,12.931934631507218,13.092429352582014,13.267946397871762,13.726876097842956,13.891484211234191,13.994399635628495,13.882713601286824,14.123896995168568,14.62889309146433,14.014470798910263,13.34782949572023,12.54847302518241,8.649338244818773,,,,,,
