time,spring,awanui,poukawa,pk4,kper,kstp,pk4-spr-diff,pk4-conf-diff
66.0,9.6491485606584,9.690039109343825,9.683551057595986,9.6491485606584,4,12,-0.08767370065839941,4.1136638693416
67.0,9.647336723476823,9.688360097073245,9.68257929386055,9.647336723476823,4,13,-0.09124282347682211,4.0957100765231775
68.0,9.645468508577798,9.686599519868507,9.681538343549567,9.645468508577798,4,14,-0.09537460857779756,4.077812661422202
69.0,9.643308034842208,9.684698827938938,9.680418185195034,9.643308034842208,4,15,-0.10416651484220907,4.060207505157791
70.0,9.640961435281055,9.682639895206421,9.679210334891629,9.640961435281055,4,16,-0.11215324528105519,4.042788474718945
71.0,9.638500740600577,9.68043177092801,9.67790995154299,9.638500740600577,4,17,-0.11902588060057617,4.025483539399422
72.0,9.635899225973624,9.678075313560823,9.676513011075215,9.635899225973624,4,18,-0.12632912597362456,4.008319424026375
73.0,9.633199910102825,9.67558117312981,9.675018753513724,9.633199910102825,4,19,-0.13291553010282442,3.991253109897176
74.0,9.630399325028467,9.672956387419116,9.673427266484408,9.630399325028467,4,20,-0.13944827502846735,3.9742880649715335
75.0,9.627627681690882,9.670239349420045,9.671746012636566,9.627627681690882,4,21,-0.14334330169088183,3.9572940783091184
76.0,9.624855626627085,9.667451748817863,9.66998292257949,9.624855626627085,4,22,-0.1470474366270853,3.9403005033729155
77.0,9.622092030752494,9.664610102672013,9.668146651502125,9.622092030752494,4,23,-0.15018860075249485,3.9232984692475057
78.0,9.61934807106046,9.661729135255204,9.666245861290772,9.61934807106046,4,24,-0.15273036106045978,3.9062767989395404
79.0,9.6166341590799,9.65882246945261,9.664289132474435,9.6166341590799,4,25,-0.15468310907990102,3.8892250809200988
80.0,9.613930614963978,9.65589521295095,9.662283383672705,9.613930614963978,4,26,-0.15664623496397745,3.872162995036021
81.0,9.611254205771253,9.652955444344943,9.660235367883196,9.611254205771253,4,27,-0.1580650657712539,3.8550737742287478
82.0,9.608566587706246,9.649999829168257,9.658149141977415,9.608566587706246,4,28,-0.15994887770624544,3.8379957622937546
83.0,9.605814278959292,9.647011944030671,9.656024768944519,9.605814278959292,4,29,-0.16286322895929217,3.820982431040708
84.0,9.602966368226538,9.643971856699029,9.653859044559894,9.602966368226538,4,30,-0.16663436822653743,3.804064711773462
85.0,9.600177279632032,9.640905886781876,9.651655727464124,9.600177279632032,4,31,-0.16765479963203234,3.7870881703679675
86.0,9.597387775742733,9.637820698379155,9.649417520919153,9.597387775742733,4,32,-0.16919863574273286,3.7701120442572673
87.0,9.594512760609183,9.634697464647207,9.647142929803982,9.594512760609183,4,33,-0.17232362060918227,3.753221429390818
88.0,9.591569503048225,9.631525942346565,9.644829662593727,9.591569503048225,4,34,-0.17547560304822518,3.7363990569517753
89.0,9.58858170198584,9.628306043641702,9.642476091239471,9.58858170198584,4,35,-0.17829732198583947,3.7196212280141605
90.0,9.585573084346729,9.625044678230095,9.640082317767654,9.585573084346729,4,36,-0.18062203434672952,3.702864215653271
91.0,9.582587898029868,9.621759306470793,9.637651560776183,9.582587898029868,4,37,-0.18192256802986684,3.687822071970132
92.0,9.579626244993522,9.618462694468668,9.635188074529577,9.579626244993522,4,38,-0.18286567499352202,3.6727563950064788
93.0,9.576742594023354,9.61517777554943,9.63269930338543,9.576742594023354,4,39,-0.18245821402335416,3.6576127159766454
94.0,9.573928198298505,9.611919466426249,9.630192831641118,9.573928198298505,4,40,-0.18169143829850576,3.6423997817014957
95.0,9.571134971368737,9.60868559402364,9.627673497499678,9.571134971368737,4,41,-0.1815172613687377,3.627165668631262
96.0,9.568344198295879,9.605469108107846,9.625143769352912,9.568344198295879,4,42,-0.18167886829587943,3.6119291117041215
97.0,9.565570004868325,9.602268955478905,9.622605578586775,9.565570004868325,4,43,-0.18159038486832557,3.5966759751316744
98.0,9.562783821411832,9.599077806984289,9.620058941342508,9.562783821411832,4,44,-0.18198315141183308,3.5814348285881668
99.0,9.559965489942547,9.595885059783702,9.617502235715403,9.559965489942547,4,45,-0.1828636499425471,3.566225830057453
100.0,9.557235623218922,9.592714585989832,9.6149396188046,9.557235623218922,4,46,-0.18150306321892273,3.5509283667810774
101.0,9.554616595408516,9.5895915839361,9.612378136270943,9.554616595408516,4,47,-0.1791119754085173,3.535520064591484
102.0,9.552050076002528,9.586518723543067,9.609822967118795,9.552050076002528,4,48,-0.17733712600252893,3.5200592539974718
103.0,9.549591892939855,9.583511140528197,9.607281327758265,9.549591892939855,4,49,-0.17435513293985494,3.5044900970601454
104.0,9.547230421528647,9.580577874427016,9.604759716934591,9.547230421528647,4,50,-0.17115849152864726,3.488824238471352
105.0,9.54491401843267,9.57771184761458,9.602261494987378,9.54491401843267,4,51,-0.16870106843267152,3.47311331156733
106.0,9.542578471085287,9.574890713787902,9.599785222784138,9.542578471085287,4,52,-0.16756249108528642,3.457421528914713
