kper,kstp,time,k,i,j,PWq
2,3,4.0,0,28,38,83.35554459863829
2,3,4.0,0,29,37,-76.8358224279275
2,3,4.0,0,30,37,-40.67103883143284
2,3,4.0,0,31,37,-10.39521337534859
2,3,4.0,0,32,36,-10.191195000560583
2,3,4.0,0,33,36,-0.8064740418850533
2,3,4.0,0,34,37,-8.990138400421529
2,3,4.0,0,35,37,-3.170048536839772
2,3,4.0,0,36,37,-12.992799273228911
2,3,4.0,0,37,37,2.862638866281827
2,3,4.0,0,38,37,15.265000515621182
2,3,4.0,0,39,38,8.7434325165558
2,3,4.0,0,40,38,15.715123956147181
2,3,4.0,0,41,38,17.771252434058283
2,3,4.0,0,42,38,12.763164809442287
2,3,4.0,0,43,38,9.401294293858882
2,3,4.0,0,44,38,4.362006208192042
2,3,4.0,0,45,37,240.04403967765063
2,3,4.0,0,45,38,4.651766820976945
2,4,5.0,0,22,40,-153.3906600363241
2,4,5.0,0,23,40,-136.17759707697235
2,4,5.0,0,24,39,-122.76657318330979
2,4,5.0,0,25,39,-88.0939801181579
2,4,5.0,0,26,38,-116.09263584291318
2,4,5.0,0,27,38,-115.39411401413747
2,4,5.0,0,28,38,83.29548764910817
2,4,5.0,0,29,37,-76.91577584021798
2,4,5.0,0,30,37,-40.755733027865745
2,4,5.0,0,31,37,-10.483041077968323
2,4,5.0,0,32,36,-10.288901809544996
2,4,5.0,0,33,36,-0.907094972206778
2,4,5.0,0,34,37,-9.090866047572263
2,4,5.0,0,35,37,-3.271675480615386
2,4,5.0,0,36,37,-13.095401482864531
2,4,5.0,0,37,37,2.759052104837224
2,4,5.0,0,38,37,15.160289713762836
2,4,5.0,0,39,38,8.642525910090967
2,4,5.0,0,40,38,15.614132223004844
2,4,5.0,0,41,38,17.67045412140851
2,4,5.0,0,42,38,12.662905483173745
2,4,5.0,0,43,38,9.301936930677925
2,4,5.0,0,44,38,4.2639025927328476
2,4,5.0,0,45,37,239.94344946095134
2,4,5.0,0,45,38,4.555017779259174
2,5,6.0,0,22,40,-153.41094522903336
2,5,6.0,0,23,40,-136.2119820715211
2,5,6.0,0,24,39,-122.82123748247864
2,5,6.0,0,25,39,-88.15538802519973
2,5,6.0,0,26,38,-116.16082948280098
2,5,6.0,0,27,38,-115.46318524378592
2,5,6.0,0,28,38,83.24101629612903
2,5,6.0,0,29,37,-76.98782327967706
2,5,6.0,0,30,37,-40.83340545917463
2,5,6.0,0,31,37,-10.564053955692543
2,5,6.0,0,32,36,-10.377824795081665
2,5,6.0,0,33,36,-0.9989960803020494
2,5,6.0,0,34,37,-9.18559146286782
2,5,6.0,0,35,37,-3.3676350298321722
2,5,6.0,0,36,37,-13.192894276738798
2,5,6.0,0,37,37,2.659911912500206
2,5,6.0,0,38,37,15.05943692062192
2,5,6.0,0,39,38,8.544375726876979
2,5,6.0,0,40,38,15.515807914055017
2,5,6.0,0,41,38,17.572234558832406
2,5,6.0,0,42,38,12.56515720234404
2,5,6.0,0,43,38,9.205028360410893
2,5,6.0,0,44,38,4.168154367639886
2,5,6.0,0,45,37,239.84523684825172
2,5,6.0,0,45,38,4.460493236588377
2,6,7.0,0,22,40,-153.37491504736658
2,6,7.0,0,23,40,-136.19128773311127
2,6,7.0,0,24,39,-122.82317868603604
2,6,7.0,0,25,39,-88.16558573914597
2,6,7.0,0,26,38,-116.17898549611903
2,6,7.0,0,27,38,-115.48391527527303
2,6,7.0,0,28,38,83.22466158999396
2,6,7.0,0,29,37,-77.01394356842036
2,6,7.0,0,30,37,-40.86513905188963
2,6,7.0,0,31,37,-10.598805691918756
2,6,7.0,0,32,36,-10.416542284704065
2,6,7.0,0,33,36,-1.0402282505588119
2,6,7.0,0,34,37,-9.233692781606464
2,6,7.0,0,35,37,-3.41739967846911
2,6,7.0,0,36,37,-13.244985006843535
2,6,7.0,0,37,37,2.605167055771176
2,6,7.0,0,38,37,15.00204309494984
2,6,7.0,0,39,38,8.487282415355821
2,6,7.0,0,40,38,15.458334867006556
2,6,7.0,0,41,38,17.514635782798564
2,6,7.0,0,42,38,12.5078199529936
2,6,7.0,0,43,38,9.148324082997306
2,6,7.0,0,44,38,4.112358933975543
2,6,7.0,0,45,37,239.7873935361788
2,6,7.0,0,45,38,4.405613927070249
2,7,8.0,0,22,40,-153.28575784961606
2,7,8.0,0,23,40,-136.11827998144383
2,7,8.0,0,24,39,-122.7739691598623
2,7,8.0,0,25,39,-88.12584621051326
2,7,8.0,0,26,38,-116.14795491036864
2,7,8.0,0,27,38,-115.45718249889228
2,7,8.0,0,28,38,83.24503445444316
2,7,8.0,0,29,37,-76.99492686682356
2,7,8.0,0,30,37,-40.851702508824815
2,7,8.0,0,31,37,-10.58809203099338
2,7,8.0,0,32,36,-10.406941553564025
2,7,8.0,0,33,36,-1.0336292298684384
2,7,8.0,0,34,37,-9.236690331090813
2,7,8.0,0,35,37,-3.422435036930324
2,7,8.0,0,36,37,-13.252964102341934
2,7,8.0,0,37,37,2.5937948107048214
2,7,8.0,0,38,37,14.987299266128389
2,7,8.0,0,39,38,8.470137860473983
2,7,8.0,0,40,38,15.440556983904344
2,7,8.0,0,41,38,17.496413822534578
2,7,8.0,0,42,38,12.489537385372842
2,7,8.0,0,43,38,9.130342120739101
2,7,8.0,0,44,38,4.094907939696441
2,7,8.0,0,45,37,239.76854158858623
2,7,8.0,0,45,38,4.388674373604431
2,8,9.0,0,22,40,-153.4759203594407
2,8,9.0,0,23,40,-136.3202476862798
2,8,9.0,0,24,39,-123.00034744764457
2,8,9.0,0,25,39,-88.3598662313633
2,8,9.0,0,26,38,-116.39173145085124
2,8,9.0,0,27,38,-115.70041378547387
2,8,9.0,0,28,38,83.04710611119128
2,8,9.0,0,29,37,-77.23747510044393
2,8,9.0,0,30,37,-41.105240263330074
2,8,9.0,0,31,37,-10.847962716263055
2,8,9.0,0,32,36,-10.676147316408105
2,8,9.0,0,33,36,-1.3072822005432272
2,8,9.0,0,34,37,-9.517576273779468
2,8,9.0,0,35,37,-3.7061324138014697
2,8,9.0,0,36,37,-13.5405024182827
2,8,9.0,0,37,37,2.3016733497486257
2,8,9.0,0,38,37,14.689637473293942
2,8,9.0,0,39,38,8.171479763368552
2,8,9.0,0,40,38,15.140606953175165
2,8,9.0,0,41,38,17.195498567954132
2,8,9.0,0,42,38,12.188292334485368
2,8,9.0,0,43,38,8.82948009214499
2,8,9.0,0,44,38,3.7952320469058805
2,8,9.0,0,45,37,239.46477139801482
2,8,9.0,0,45,38,4.090887502907663
2,9,10.0,0,22,40,-153.7520844821562
2,9,10.0,0,23,40,-136.6023952525444
2,9,10.0,0,24,39,-123.30467862781563
2,9,10.0,0,25,39,-88.66941151844333
2,9,10.0,0,26,38,-116.71138987175118
2,9,10.0,0,27,38,-116.01633819897927
2,9,10.0,0,28,38,82.79700562962171
2,9,10.0,0,29,37,-77.55020589504568
2,9,10.0,0,30,37,-41.42972005695401
2,9,10.0,0,31,37,-11.18000116222072
2,9,10.0,0,32,36,-11.025896343283534
2,9,10.0,0,33,36,-1.6629667647666793
2,9,10.0,0,34,37,-9.877409194925349
2,9,10.0,0,35,37,-4.06948277656079
2,9,10.0,0,36,37,-13.908555008158487
2,9,10.0,0,37,37,1.9279797188406746
2,9,10.0,0,38,37,14.308865457056754
2,9,10.0,0,39,38,7.791899059828097
2,9,10.0,0,40,38,14.759174738689694
2,9,10.0,0,41,38,16.812641618562907
2,9,10.0,0,42,38,11.804938841804073
2,9,10.0,0,43,38,8.446747238654211
2,9,10.0,0,44,38,3.414420380705792
2,9,10.0,0,45,37,239.07716141606704
2,9,10.0,0,45,38,3.71303785307407
2,10,11.0,0,22,40,-154.01441049051687
2,10,11.0,0,23,40,-136.8690871605727
2,10,11.0,0,24,39,-123.5916128569886
2,10,11.0,0,25,39,-88.96016425065295
2,10,11.0,0,26,38,-117.0122031483811
2,10,11.0,0,27,38,-116.31265907704721
2,10,11.0,0,28,38,82.56510780658903
2,10,11.0,0,29,37,-77.84443152465496
2,10,11.0,0,30,37,-41.7342573956214
2,10,11.0,0,31,37,-11.491570021075063
2,10,11.0,0,32,36,-11.358130131841108
2,10,11.0,0,33,36,-2.001214923078578
2,10,11.0,0,34,37,-10.219545372175958
2,10,11.0,0,35,37,-4.415686869489491
2,10,11.0,0,36,37,-14.260346326045692
2,10,11.0,0,37,37,1.569458723378375
2,10,11.0,0,38,37,13.942189834735359
2,10,11.0,0,39,38,7.427155932916094
2,10,11.0,0,40,38,14.392222602101697
2,10,11.0,0,41,38,16.443931969614482
2,10,11.0,0,42,38,11.435600850534911
2,10,11.0,0,43,38,8.078160997752207
2,10,11.0,0,44,38,3.0481063230163272
2,10,11.0,0,45,37,238.70257245879293
2,10,11.0,0,45,38,3.350037760730629
2,11,12.0,0,22,40,-154.2365160174278
2,11,12.0,0,23,40,-137.09870802622072
2,11,12.0,0,24,39,-123.84255438497166
2,11,12.0,0,25,39,-89.21509557581498
2,11,12.0,0,26,38,-117.27737394460235
2,11,12.0,0,27,38,-116.57382067649269
2,11,12.0,0,28,38,82.36126061365678
2,11,12.0,0,29,37,-78.1052187490377
2,11,12.0,0,30,37,-42.004229620233446
2,11,12.0,0,31,37,-11.767915035373107
2,11,12.0,0,32,36,-11.655923975775977
2,11,12.0,0,33,36,-2.305436258265331
2,11,12.0,0,34,37,-10.527734460901229
2,11,12.0,0,35,37,-4.728301320661444
2,11,12.0,0,36,37,-14.579149829090852
2,11,12.0,0,37,37,1.2432359380154594
2,11,12.0,0,38,37,13.607258463246922
2,11,12.0,0,39,38,7.093954736685987
2,11,12.0,0,40,38,14.056608933655866
2,11,12.0,0,41,38,16.106333378923296
2,11,12.0,0,42,38,11.097240988330555
2,11,12.0,0,43,38,7.740538380786688
2,11,12.0,0,44,38,2.7127867478026246
2,11,12.0,0,45,37,238.35847562025583
2,11,12.0,0,45,38,3.0179776327321406
2,12,13.0,0,22,40,-154.46271918910816
2,12,13.0,0,23,40,-137.33195457002898
2,12,13.0,0,24,39,-124.09739308084647
2,12,13.0,0,25,39,-89.47398192682601
2,12,13.0,0,26,38,-117.54674857844577
2,12,13.0,0,27,38,-116.83927423633929
2,12,13.0,0,28,38,82.15305293440963
2,12,13.0,0,29,37,-78.37047781580043
2,12,13.0,0,30,37,-42.27853935140922
2,12,13.0,0,31,37,-12.048442266168422
2,12,13.0,0,32,36,-11.957424666943893
2,12,13.0,0,33,36,-2.6130897475223946
2,12,13.0,0,34,37,-10.840555308112698
2,12,13.0,0,35,37,-5.045916393928337
2,12,13.0,0,36,37,-14.903616956168321
2,12,13.0,0,37,37,0.9105111213943928
2,12,13.0,0,38,37,13.264992323269098
2,12,13.0,0,39,38,6.752719382361761
2,12,13.0,0,40,38,13.712736650708848
2,12,13.0,0,41,38,15.760243511680414
2,12,13.0,0,42,38,10.75023074925673
2,12,13.0,0,43,38,7.394193488708083
2,12,13.0,0,44,38,2.368728787381997
2,12,13.0,0,45,37,238.00527310245081
2,12,13.0,0,45,38,2.677181364848593
2,13,14.0,0,22,40,-154.4099561266969
2,13,14.0,0,23,40,-137.28679178074026
2,13,14.0,0,24,39,-124.07118282879946
2,13,14.0,0,25,39,-89.45349293712138
2,13,14.0,0,26,38,-117.53602093824657
2,13,14.0,0,27,38,-116.83016120525053
2,13,14.0,0,28,38,82.16537426361651
2,13,14.0,0,29,37,-78.37058088674632
2,13,14.0,0,30,37,-42.28267261009478
2,13,14.0,0,31,37,-12.055256081068592
2,13,14.0,0,32,36,-11.975925735689998
2,13,14.0,0,33,36,-2.6370173967408164
2,13,14.0,0,34,37,-10.8743311503506
2,13,14.0,0,35,37,-5.084399631629594
2,13,14.0,0,36,37,-14.949136773358418
2,13,14.0,0,37,37,0.856589082448977
2,13,14.0,0,38,37,13.202186465294176
2,13,14.0,0,39,38,6.686607392634755
2,13,14.0,0,40,38,13.644098274342355
2,13,14.0,0,41,38,15.689284425140045
2,13,14.0,0,42,38,10.678064629773644
2,13,14.0,0,43,38,7.322157140664217
2,13,14.0,0,44,38,2.297976121218994
2,13,14.0,0,45,37,237.92808843673856
2,13,14.0,0,45,38,2.6081062053558526
2,14,15.0,0,22,40,-154.25695432582313
2,14,15.0,0,23,40,-137.1434646530563
2,14,15.0,0,24,39,-123.94518191641157
2,14,15.0,0,25,39,-89.3347546916392
2,14,15.0,0,26,38,-117.42631702181211
2,14,15.0,0,27,38,-116.72579978625697
2,14,15.0,0,28,38,82.24756777788753
2,14,15.0,0,29,37,-78.27966871224112
2,14,15.0,0,30,37,-42.194932666924615
2,14,15.0,0,31,37,-11.968895046099988
2,14,15.0,0,32,36,-11.893649629515835
2,14,15.0,0,33,36,-2.5599780068998825
2,14,15.0,0,34,37,-10.8109072932358
2,14,15.0,0,35,37,-5.025465261835052
2,14,15.0,0,36,37,-14.897060243656938
2,14,15.0,0,37,37,0.9005355297881579
2,14,15.0,0,38,37,13.237874792173784
2,14,15.0,0,39,38,6.714659166675915
2,14,15.0,0,40,38,13.669713904700643
2,14,15.0,0,41,38,15.71246121154877
2,14,15.0,0,42,38,10.699654333789454
2,14,15.0,0,43,38,7.3431751644494625
2,14,15.0,0,44,38,2.319180528273364
2,14,15.0,0,45,37,237.9456117924077
2,14,15.0,0,45,38,2.6296790257980547
2,15,16.0,0,22,40,-154.05065231042784
2,15,16.0,0,23,40,-136.95369033163945
2,15,16.0,0,24,39,-123.77578747898337
2,15,16.0,0,25,39,-89.17478306878445
2,15,16.0,0,26,38,-117.27530908569395
2,15,16.0,0,27,38,-116.58228773823146
2,15,16.0,0,28,38,82.35807161001173
2,15,16.0,0,29,37,-78.15110222057763
2,15,16.0,0,30,37,-42.07033164486097
2,15,16.0,0,31,37,-11.845597613306836
2,15,16.0,0,32,36,-11.768960834594395
2,15,16.0,0,33,36,-2.4403069710612044
2,15,16.0,0,34,37,-10.708363211313781
2,15,16.0,0,35,37,-4.927293732120802
2,15,16.0,0,36,37,-14.805634410947505
2,15,16.0,0,37,37,0.9839412743518778
2,15,16.0,0,38,37,13.313152155603802
2,15,16.0,0,39,38,6.778682948483265
2,15,16.0,0,40,38,13.731247798816298
2,15,16.0,0,41,38,15.771343902271497
2,15,16.0,0,42,38,10.756523366037754
2,15,16.0,0,43,38,7.398808103836473
2,15,16.0,0,44,38,2.374134590081667
2,15,16.0,0,45,37,237.99885166810145
2,15,16.0,0,45,38,2.6841734034795763
2,16,17.0,0,22,40,-153.83006109844166
2,16,17.0,0,23,40,-136.75319013390344
2,16,17.0,0,24,39,-123.59923631356321
2,16,17.0,0,25,39,-89.0095089196036
2,16,17.0,0,26,38,-117.1193782868736
2,16,17.0,0,27,38,-116.4348612027527
2,16,17.0,0,28,38,82.47037596912514
2,16,17.0,0,29,37,-78.01866374522285
2,16,17.0,0,30,37,-41.94328570712321
2,16,17.0,0,31,37,-11.720427981663647
2,16,17.0,0,32,36,-11.639676704398312
2,16,17.0,0,33,36,-2.316315758569772
2,16,17.0,0,34,37,-10.603973826012634
2,16,17.0,0,35,37,-4.827305466040912
2,16,17.0,0,36,37,-14.712411553112474
2,16,17.0,0,37,37,1.0690771453910202
2,16,17.0,0,38,37,13.389917958885121
2,16,17.0,0,39,38,6.841542185755884
2,16,17.0,0,40,38,13.791428673696714
2,16,17.0,0,41,38,15.828569289261509
2,16,17.0,0,42,38,10.811299149036813
2,16,17.0,0,43,38,7.4517934383608235
2,16,17.0,0,44,38,2.4258553179288356
2,16,17.0,0,45,37,238.04991389584404
2,16,17.0,0,45,38,2.735014224646079
2,17,18.0,0,22,40,-153.57854620860758
2,17,18.0,0,23,40,-136.52293430346162
2,17,18.0,0,24,39,-123.39501216217866
2,17,18.0,0,25,39,-88.81791214913176
2,17,18.0,0,26,38,-116.93749940980342
2,17,18.0,0,27,38,-116.26252186267743
2,17,18.0,0,28,38,82.60237140606068
2,17,18.0,0,29,37,-77.86243431687421
2,17,18.0,0,30,37,-41.79342055151881
2,17,18.0,0,31,37,-11.572914975594472
2,17,18.0,0,32,36,-11.487692779920394
2,17,18.0,0,33,36,-2.1708716985273213
2,17,18.0,0,34,37,-10.47918958375169
2,17,18.0,0,35,37,-4.706932646880546
2,17,18.0,0,36,37,-14.598686746265571
2,17,18.0,0,37,37,1.1749069166025947
2,17,18.0,0,38,37,13.487468409069606
2,17,18.0,0,39,38,6.9234566982239585
2,17,18.0,0,40,38,13.870502108642086
2,17,18.0,0,41,38,15.904401228678353
2,17,18.0,0,42,38,10.88428387367469
2,17,18.0,0,43,38,7.52251029981835
2,17,18.0,0,44,38,2.4948242313721494
2,17,18.0,0,45,37,238.11895579353813
2,17,18.0,0,45,38,2.8027391961876447
2,18,19.0,0,22,40,-153.31508178358183
2,18,19.0,0,23,40,-136.28206459789521
2,18,19.0,0,24,39,-123.18191555778571
2,18,19.0,0,25,39,-88.61842634398317
2,18,19.0,0,26,38,-116.7481487351406
2,18,19.0,0,27,38,-116.08339034786832
2,18,19.0,0,28,38,82.7390394556046
2,18,19.0,0,29,37,-77.70071779428167
2,18,19.0,0,30,37,-41.63951345530893
2,18,19.0,0,31,37,-11.422179967067223
2,18,19.0,0,32,36,-11.334310400555637
2,18,19.0,0,33,36,-2.0257921700101633
2,18,19.0,0,34,37,-10.355002887726982
2,18,19.0,0,35,37,-4.587134892063432
2,18,19.0,0,36,37,-14.485275597187865
2,18,19.0,0,37,37,1.280860325655567
2,18,19.0,0,38,37,13.58552569534902
2,18,19.0,0,39,38,7.005308865235975
2,18,19.0,0,40,38,13.949429155718235
2,18,19.0,0,41,38,15.979889115232481
2,18,19.0,0,42,38,10.956619606830259
2,18,19.0,0,43,38,7.592207856344771
2,18,19.0,0,44,38,2.5624176612236624
2,18,19.0,0,45,37,238.18699939107057
2,18,19.0,0,45,38,2.8688578766244746
2,19,20.0,0,22,40,-153.041230895245
2,19,20.0,0,23,40,-136.03112449900493
2,19,20.0,0,24,39,-122.95966335581454
2,19,20.0,0,25,39,-88.41040779452703
2,19,20.0,0,26,38,-116.55065712255839
2,19,20.0,0,27,38,-115.89668729485561
2,19,20.0,0,28,38,82.88129030804635
2,19,20.0,0,29,37,-77.53343107803357
2,19,20.0,0,30,37,-41.48156975929942
2,19,20.0,0,31,37,-11.268298358754805
2,19,20.0,0,32,36,-11.180441572608402
2,19,20.0,0,33,36,-1.8820035763167198
2,19,20.0,0,34,37,-10.232328657454673
2,19,20.0,0,35,37,-4.468812613852492
2,19,20.0,0,36,37,-14.37302789970795
2,19,20.0,0,37,37,1.3861869109285863
2,19,20.0,0,38,37,13.683520525869312
2,19,20.0,0,39,38,7.0873320930064665
2,19,20.0,0,40,38,14.028539494697156
2,19,20.0,0,41,38,16.055478071791867
2,19,20.0,0,42,38,11.028868556866655
2,19,20.0,0,43,38,7.661563981651284
2,19,20.0,0,44,38,2.629420986630066
2,19,20.0,0,45,37,238.25463465442147
2,19,20.0,0,45,38,2.9342320961121686
2,20,21.0,0,22,40,-152.77648913902533
2,20,21.0,0,23,40,-135.7894392439399
2,20,21.0,0,24,39,-122.74731996244418
2,20,21.0,0,25,39,-88.21259567719449
2,20,21.0,0,26,38,-116.36382098116019
2,20,21.0,0,27,38,-115.72081172798119
2,20,21.0,0,28,38,83.0142721134622
2,20,21.0,0,29,37,-77.37902022819048
2,20,21.0,0,30,37,-41.338496360488534
2,20,21.0,0,31,37,-11.13048226312253
2,20,21.0,0,32,36,-11.046751045494375
2,20,21.0,0,33,36,-1.7604714240833346
2,20,21.0,0,34,37,-10.131466765968867
2,20,21.0,0,35,37,-4.3722583390971295
2,20,21.0,0,36,37,-14.282163460428592
2,20,21.0,0,37,37,1.4708001660092123
2,20,21.0,0,38,37,13.761512705462223
2,20,21.0,0,39,38,7.150524979370175
2,20,21.0,0,40,38,14.08891750819214
2,20,21.0,0,41,38,16.112374082992687
2,20,21.0,0,42,38,11.08237333676118
2,20,21.0,0,43,38,7.712068864036496
2,20,21.0,0,44,38,2.677485365566895
2,20,21.0,0,45,37,238.30321908384667
2,20,21.0,0,45,38,2.980675498781693
2,21,22.0,0,22,40,-152.48833250155155
2,21,22.0,0,23,40,-135.52201240665056
2,21,22.0,0,24,39,-122.50763193774355
2,21,22.0,0,25,39,-87.98730061213007
2,21,22.0,0,26,38,-116.14963689523734
2,21,22.0,0,27,38,-115.5183077825501
2,21,22.0,0,28,38,83.16847494097226
2,21,22.0,0,29,37,-77.2013763131697
2,21,22.0,0,30,37,-41.173046555131464
2,21,22.0,0,31,37,-10.970667919935636
2,21,22.0,0,32,36,-10.891809822958976
2,21,22.0,0,33,36,-1.6181231554904798
2,21,22.0,0,34,37,-10.011833983528163
2,21,22.0,0,35,37,-4.256977088973599
2,21,22.0,0,36,37,-14.172527053073168
2,21,22.0,0,37,37,1.5743489838326923
2,21,22.0,0,38,37,13.858782844969937
2,21,22.0,0,39,38,7.233370312871898
2,21,22.0,0,40,38,14.169068702887216
2,21,22.0,0,41,38,16.18912718413344
2,21,22.0,0,42,38,11.155742885256927
2,21,22.0,0,43,38,7.782376915012833
2,21,22.0,0,44,38,2.745247255498043
2,21,22.0,0,45,37,238.37163307924084
2,21,22.0,0,45,38,3.0466947520701524
2,22,23.0,0,22,40,-152.2166073961488
2,22,23.0,0,23,40,-135.26933216695932
2,22,23.0,0,24,39,-122.28084375221556
2,22,23.0,0,25,39,-87.7743639766702
2,22,23.0,0,26,38,-115.9478295743994
2,22,23.0,0,27,38,-115.3282267023609
2,22,23.0,0,28,38,83.31173695890368
2,22,23.0,0,29,37,-77.0378431303061
2,22,23.0,0,30,37,-41.022691334898354
2,22,23.0,0,31,37,-10.826344027624145
2,22,23.0,0,32,36,-10.751894011963486
2,22,23.0,0,33,36,-1.4905017934049738
2,22,23.0,0,34,37,-9.90927614764064
2,22,23.0,0,35,37,-4.158982421934866
2,22,23.0,0,36,37,-14.080497050472786
2,22,23.0,0,37,37,1.6599058878505275
2,22,23.0,0,38,37,13.937678648652764
2,22,23.0,0,39,38,7.297545444496791
2,22,23.0,0,40,38,14.230532504573716
2,22,23.0,0,41,38,16.247187032188663
2,22,23.0,0,42,38,11.21040283341631
2,22,23.0,0,43,38,7.833946125646435
2,22,23.0,0,44,38,2.7942542326468356
2,22,23.0,0,45,37,238.4211814730619
2,22,23.0,0,45,38,3.093994838419917
2,23,24.0,0,22,40,-151.92336974049647
2,23,24.0,0,23,40,-134.99393853366996
2,23,24.0,0,24,39,-122.02932751954222
2,23,24.0,0,25,39,-87.53628240425053
2,23,24.0,0,26,38,-115.72068307968777
2,23,24.0,0,27,38,-115.11331404539828
2,23,24.0,0,28,38,83.47496096932241
2,23,24.0,0,29,37,-76.85117867254928
2,23,24.0,0,30,37,-40.848653765786366
2,23,24.0,0,31,37,-10.657751268385937
2,23,24.0,0,32,36,-10.583580552805074
2,23,24.0,0,33,36,-1.3327856628619656
2,23,24.0,0,34,37,-9.780572349327485
2,23,24.0,0,35,37,-4.03521333716742
2,23,24.0,0,36,37,-13.96349060548198
2,23,24.0,0,37,37,1.7693268724174231
2,23,24.0,0,38,37,14.039308217441771
2,23,24.0,0,39,38,7.38240312488449
2,23,24.0,0,40,38,14.312476963179279
2,23,24.0,0,41,38,16.325536254084568
2,23,24.0,0,42,38,11.285199647113586
2,23,24.0,0,43,38,7.905523934203416
2,23,24.0,0,44,38,2.8631473623020156
2,23,24.0,0,45,37,238.49073668932328
2,23,24.0,0,45,38,3.1610562026353364
2,24,25.0,0,22,40,-151.62942513137898
2,24,25.0,0,23,40,-134.71661983056106
2,24,25.0,0,24,39,-121.77391636734819
2,24,25.0,0,25,39,-87.29381863275353
2,24,25.0,0,26,38,-115.48881044837174
2,24,25.0,0,27,38,-114.89383960170437
2,24,25.0,0,28,38,83.64129698248291
2,24,25.0,0,29,37,-76.65948634462347
2,24,25.0,0,30,37,-40.668443316460866
2,24,25.0,0,31,37,-10.482006416769195
2,24,25.0,0,32,36,-10.401405398798488
2,24,25.0,0,33,36,-1.1584061312497624
2,24,25.0,0,34,37,-9.639915459302529
2,24,25.0,0,35,37,-3.900070036479292
2,24,25.0,0,36,37,-13.836419126824353
2,24,25.0,0,37,37,1.886905880330687
