kper,kstp,k,i,j,PWq
2,2,0,38,37,-784.1763244255683
2,2,0,39,38,-782.0726618300407
2,2,0,40,38,-782.3469715114957
2,2,0,41,38,-782.4574654212055
2,2,0,42,38,-782.2720294337291
2,2,0,43,38,-781.7571998223528
2,2,0,44,38,-780.9456014707794
2,2,0,45,37,-783.0430435660467
2,2,0,45,38,-780.0393203742391
2,3,0,22,40,-781.2946176856881
2,3,0,23,40,-779.5380493463103
2,3,0,24,39,-779.2138958746439
2,3,0,25,39,-777.3798382473633
2,3,0,26,38,-775.9918974425982
2,3,0,27,38,-772.327117153343
2,3,0,28,38,-748.9639050384186
2,3,0,29,37,-764.41451425434
2,3,0,30,37,-763.0625167916221
2,3,0,31,37,-762.9946617225685
2,3,0,32,36,-766.6092158293337
2,3,0,33,36,-766.0070462073166
2,3,0,34,37,-762.9228706236414
2,3,0,35,37,-763.3555020973026
2,3,0,36,37,-764.1059518068267
2,3,0,37,37,-765.104784709463
2,3,0,38,37,-766.290435963993
2,3,0,39,38,-763.9532954229787
2,3,0,40,38,-764.1599023214679
2,3,0,41,38,-764.1827364170116
2,3,0,42,38,-763.9057825721529
2,3,0,43,38,-763.3072400537438
2,3,0,44,38,-762.4337937805502
2,3,0,45,37,-764.4758708318707
2,3,0,45,38,-761.5010258045968
2,4,0,22,40,-768.8603182272038
2,4,0,23,40,-766.9735483385756
2,4,0,24,39,-766.3461673310976
2,4,0,25,39,-764.3856153429236
2,4,0,26,38,-762.7299576574399
2,4,0,27,38,-758.9697455491068
2,4,0,28,38,-735.8241036650882
2,4,0,29,37,-750.3943226198708
2,4,0,30,37,-748.6633385860806
2,4,0,31,37,-748.4030874827042
2,4,0,32,36,-751.5584553357744
2,4,0,33,36,-750.6444753941805
2,4,0,34,37,-747.0634117516888
2,4,0,35,37,-747.3530296192737
2,4,0,36,37,-747.9146197945367
2,4,0,37,37,-748.7053463509068
2,4,0,38,37,-749.6677015243298
2,4,0,39,38,-747.0324767395048
2,4,0,40,38,-747.1528475859238
2,4,0,41,38,-747.0738383971707
2,4,0,42,38,-746.703080169273
2,4,0,43,38,-746.029745643556
2,4,0,44,38,-745.1082565868536
2,4,0,45,37,-747.0758650301739
2,4,0,45,38,-744.1586902455141
2,5,0,22,40,-757.453353520845
2,5,0,23,40,-755.4778186517728
2,5,0,24,39,-754.6060624646764
2,5,0,25,39,-752.5483215664465
2,5,0,26,38,-750.6549927096448
2,5,0,27,38,-746.8152197726529
2,5,0,28,38,-723.8668796456236
2,5,0,29,37,-737.6180032907714
2,5,0,30,37,-735.5388988233991
2,5,0,31,37,-735.0989326621781
2,5,0,32,36,-737.7766351521439
2,5,0,33,36,-736.5401764981038
2,5,0,34,37,-732.4449158499248
2,5,0,35,37,-732.5760138455719
2,5,0,36,37,-732.9246186575865
2,5,0,37,37,-733.4792733010555
2,5,0,38,37,-734.1905469101863
2,5,0,39,38,-731.2228483795891
2,5,0,40,38,-731.248778563346
2,5,0,41,38,-731.05958286786
2,5,0,42,38,-730.5892473564677
2,5,0,43,38,-729.8381983155937
2,5,0,44,38,-728.8675488519881
2,5,0,45,37,-730.7595778672629
2,5,0,45,38,-727.9005073772705
2,6,0,22,40,-746.7694581773608
2,6,0,23,40,-744.7349095330158
2,6,0,24,39,-743.6720038885891
2,6,0,25,39,-741.5405645056294
2,6,0,26,38,-739.4443975344977
2,6,0,27,38,-735.5404072187829
2,6,0,28,38,-712.7808122376099
2,6,0,29,37,-725.7808703152224
2,6,0,30,37,-723.3875441182951
2,6,0,31,37,-722.7835053433573
2,6,0,32,36,-725.0006527082744
2,6,0,33,36,-723.4554112433703
2,6,0,34,37,-718.8679860722231
2,6,0,35,37,-718.8426006437293
2,6,0,36,37,-718.979276603143
2,6,0,37,37,-719.2978704659671
2,6,0,38,37,-719.75779121429
2,6,0,39,38,-716.4550977889971
2,6,0,40,38,-716.386060921155
2,6,0,41,38,-716.0859295718494
2,6,0,42,38,-715.5153016732513
2,6,0,43,38,-714.6858870703344
2,6,0,44,38,-713.6653341927339
2,6,0,45,37,-715.4839786826899
2,6,0,45,38,-712.6799128433562
2,7,0,22,40,-736.6291966082686
2,7,0,23,40,-734.5573655721362
2,7,0,24,39,-733.3472423340849
2,7,0,25,39,-731.1608390130957
2,7,0,26,38,-728.8956065851829
2,7,0,27,38,-724.941844815809
2,7,0,28,38,-702.3693394959917
2,7,0,29,37,-714.6893089048704
2,7,0,30,37,-712.0178297423821
2,7,0,31,37,-711.2670611524346
2,7,0,32,36,-713.0575172096706
2,7,0,33,36,-711.2285567791461
2,7,0,34,37,-706.1895322227111
2,7,0,35,37,-706.0174981248712
2,7,0,36,37,-705.9545377801651
2,7,0,37,37,-706.0498645991846
2,7,0,38,37,-706.2714447775215
2,7,0,39,38,-702.6504626559057
2,7,0,40,38,-702.4907210027811
2,7,0,41,38,-702.0843913699738
2,7,0,42,38,-701.4175460374685
2,7,0,43,38,-700.5127597485221
2,7,0,44,38,-699.4439932736778
2,7,0,45,37,-701.1929861222925
2,7,0,45,38,-698.4405434543615
2,8,0,22,40,-726.9190805433735
2,8,0,23,40,-724.8261719546302
2,8,0,24,39,-723.504600339504
2,8,0,25,39,-721.2784091093445
2,8,0,26,38,-718.8751458588689
2,8,0,27,38,-714.8849164425725
2,8,0,28,38,-692.5015448184602
2,8,0,29,37,-704.2113202769044
2,8,0,30,37,-701.2977796045571
2,8,0,31,37,-700.4179269284268
2,8,0,32,36,-701.822329653072
2,8,0,33,36,-699.7391833221948
2,8,0,34,37,-694.2964727971139
2,8,0,35,37,-693.9908794292041
2,8,0,36,37,-693.7453788052967
2,8,0,37,37,-693.6358639504347
2,8,0,38,37,-693.6382123348145
2,8,0,39,38,-689.7255501075975
2,8,0,40,38,-689.4819373146513
2,8,0,41,38,-688.9772944742006
2,8,0,42,38,-688.221305218838
2,8,0,43,38,-687.2466750817372
2,8,0,44,38,-686.1332699055954
2,8,0,45,37,-687.8171811816981
2,8,0,45,38,-685.1132028609272
2,9,0,22,40,-717.5635947952599
2,9,0,23,40,-715.4618804016064
2,9,0,24,39,-714.0579891677432
2,9,0,25,39,-711.8044583400053
2,9,0,26,38,-709.2909632290549
2,9,0,27,38,-705.2762900955784
2,9,0,28,38,-683.0858457118854
2,9,0,29,37,-694.2515653449186
2,9,0,30,37,-691.1304783523885
2,9,0,31,37,-690.1385612143238
2,9,0,32,36,-691.1990386858032
2,9,0,33,36,-688.8921056340482
2,9,0,34,37,-683.0951166754434
2,9,0,35,37,-682.6700685534025
2,9,0,36,37,-682.2607404063768
2,9,0,37,37,-681.9668238338916
2,9,0,38,37,-681.77134757884
2,9,0,39,38,-677.5977961789966
2,9,0,40,38,-677.2782879146293
2,9,0,41,38,-676.6846874411896
2,9,0,42,38,-675.848103917301
2,9,0,43,38,-674.8104695831978
2,9,0,44,38,-673.6570238785558
2,9,0,45,37,-675.2807469927305
2,9,0,45,38,-672.6223582466773
2,10,0,22,40,-708.5100661190871
2,10,0,23,40,-706.4089786188985
2,10,0,24,39,-704.9465741793331
2,10,0,25,39,-702.6760016987188
2,10,0,26,38,-700.076769421584
2,10,0,27,38,-696.0483487181039
2,10,0,28,38,-674.0552175445512
2,10,0,29,37,-684.737834480974
2,10,0,30,37,-681.4412456173309
2,10,0,31,37,-680.3531541705557
2,10,0,32,36,-681.110582856188
2,10,0,33,36,-678.6092738120115
2,10,0,34,37,-672.5058858438715
2,10,0,35,37,-671.9753540711756
2,10,0,36,37,-671.4208829166499
2,10,0,37,37,-670.9631193275465
2,10,0,38,37,-670.5914691069423
2,10,0,39,38,-666.1887033639621
2,10,0,40,38,-665.8015505573347
2,10,0,41,38,-665.1287569999789
2,10,0,42,38,-664.2205919933316
2,10,0,43,38,-663.1272513812903
2,10,0,44,38,-661.9387611310093
2,10,0,45,37,-663.5071740202155
2,10,0,45,38,-660.8917837700714
2,11,0,22,40,-699.7201533544014
2,11,0,23,40,-697.6270241520675
2,11,0,24,39,-696.1256236925218
2,11,0,25,39,-693.8465684542168
2,11,0,26,38,-691.1829357521153
2,11,0,27,38,-687.1501620092624
2,11,0,28,38,-665.3586693962386
2,11,0,29,37,-675.6133735799995
2,11,0,30,37,-672.1704417027817
2,11,0,31,37,-671.0006999061214
2,11,0,32,36,-671.493333965101
2,11,0,33,36,-668.8251465626626
2,11,0,34,37,-662.4601954697281
2,11,0,35,37,-661.8374328469189
2,11,0,36,37,-661.1556269268201
2,11,0,37,37,-660.5536917514855
2,11,0,38,37,-660.0266672627281
2,11,0,39,38,-655.4254159397397
2,11,0,40,38,-654.9786537687969
2,11,0,41,38,-654.2362254957684
2,11,0,42,38,-653.2653520667754
2,11,0,43,38,-652.1235383757877
2,11,0,44,38,-650.9050030825872
2,11,0,45,37,-652.4227684239563
2,11,0,45,38,-649.8480500718623
2,12,0,22,40,-691.1648146940013
2,12,0,23,40,-689.0853919244231
2,12,0,24,39,-687.5610378243832
2,12,0,25,39,-685.2806333823283
2,12,0,26,38,-682.5710374602332
2,12,0,27,38,-678.5420827782262
2,12,0,28,38,-656.9561496209025
2,12,0,29,37,-666.8323186068509
2,12,0,30,37,-663.2692088656177
2,12,0,31,37,-662.0309004216392
2,12,0,32,36,-662.2937521960608
2,12,0,33,36,-659.4838516954453
2,12,0,34,37,-652.8984395426129
2,12,0,35,37,-652.1957001807596
2,12,0,36,37,-651.4030793346365
2,12,0,37,37,-650.6752789087408
2,12,0,38,37,-650.0122810561992
2,12,0,39,38,-645.2413757757383
2,12,0,40,38,-644.7425637239668
2,12,0,41,38,-643.9395219308601
2,12,0,42,38,-642.9143444852718
2,12,0,43,38,-641.7309374699452
2,12,0,44,38,-640.4871388049363
2,12,0,45,37,-641.9586020984231
2,12,0,45,38,-639.4224696113279
2,13,0,22,40,-682.8213861300367
2,13,0,23,40,-680.7601882717194
2,13,0,24,39,-679.2260663887721
2,13,0,25,39,-676.9502535208554
2,13,0,26,38,-674.2105101013258
2,13,0,27,38,-670.1924168660829
2,13,0,28,38,-648.8153838338509
2,13,0,29,37,-658.356798738834
2,13,0,30,37,-654.6967411164276
2,13,0,31,37,-653.4015266497652
2,13,0,32,36,-653.4661744185433
2,13,0,33,36,-650.5372683861251
2,13,0,34,37,-643.7685434562146
2,13,0,35,37,-642.9969728020374
2,13,0,36,37,-642.1085969300979
2,13,0,37,37,-641.2716553936449
2,13,0,38,37,-640.4904410212853
2,13,0,39,38,-635.5763660197745
2,13,0,40,38,-635.0324638609071
2,13,0,41,38,-634.1771311015916
2,13,0,42,38,-633.1054200337893
2,13,0,43,38,-631.8867957145197
2,13,0,44,38,-630.6221795496558
2,13,0,45,37,-632.0513234237692
2,13,0,45,38,-629.5519082410586
2,14,0,22,40,-674.6711106300102
2,14,0,23,40,-672.6317272056921
2,14,0,24,39,-671.098713040085
2,14,0,25,39,-668.8324596422719
2,14,0,26,38,-666.0760930442374
2,14,0,27,38,-662.0749087896945
2,14,0,28,38,-640.9095093278121
2,14,0,29,37,-650.1548108866618
2,14,0,30,37,-646.4183197113441
2,14,0,31,37,-645.0765345329528
2,14,0,32,36,-644.9712206165063
2,14,0,33,36,-641.9436376830471
2,14,0,34,37,-635.0249096474095
2,14,0,35,37,-634.1945537210663
2,14,0,36,37,-633.2240206388749
2,14,0,37,37,-632.29306231253
2,14,0,38,37,-631.4097100982516
2,14,0,39,38,-626.3764729194595
2,14,0,40,38,-625.7938019445321
2,14,0,41,38,-624.8937424059066
2,14,0,42,38,-623.7825650902363
2,14,0,43,38,-622.5345275147392
2,14,0,44,38,-621.2531449257469
2,14,0,45,37,-622.6435785508377
2,14,0,45,38,-620.1792023298437
2,15,0,22,40,-666.6994053079194
2,15,0,23,40,-664.6845976483943
2,15,0,24,39,-663.1615389848555
2,15,0,25,39,-660.908929940146
2,15,0,26,38,-658.1473753213209
2,15,0,27,38,-654.1682092247962
2,15,0,28,38,-633.2165004693547
2,15,0,29,37,-642.1995034689049
2,15,0,30,37,-638.4044843369119
2,15,0,31,37,-637.02518710297
2,15,0,32,36,-636.774890054724
2,15,0,33,36,-633.6666143849586
2,15,0,34,37,-626.627406534215
2,15,0,35,37,-625.7472069168109
2,15,0,36,37,-624.7066402453278
2,15,0,37,37,-623.6951719358419
2,15,0,38,37,-622.7240636496442
2,15,0,39,38,-617.5931991749852
2,15,0,40,38,-616.9774412253552
2,15,0,41,38,-616.0394676779729
2,15,0,42,38,-614.8952014204582
2,15,0,43,38,-613.6229954803275
2,15,0,44,38,-612.3285133988974
2,15,0,45,37,-613.683488359845
2,15,0,45,38,-611.2526516247995
2,16,0,22,40,-658.8936225653272
2,16,0,23,40,-656.905547709859
2,16,0,24,39,-655.3996558136179
2,16,0,25,39,-653.1640684863021
2,16,0,26,38,-650.4069643250313
2,16,0,27,38,-646.4541263715855
2,16,0,28,38,-625.7175545596504
2,16,0,29,37,-634.4677926664158
2,16,0,30,37,-630.6298417521642
2,16,0,31,37,-629.2209547098289
2,16,0,32,36,-628.8476744154204
2,16,0,33,36,-625.6745572716098
2,16,0,34,37,-618.540933239274
2,16,0,35,37,-617.6188194671253
2,16,0,36,37,-616.5189861674063
2,16,0,37,37,-615.4390192726959
2,16,0,38,37,-614.3929581732958
2,16,0,39,38,-609.1836265333217
2,16,0,40,38,-608.5398472670978
2,16,0,41,38,-607.5700341235564
2,16,0,42,38,-606.3983665295766
2,16,0,43,38,-605.1066727997281
2,16,0,44,38,-603.8023650974
2,16,0,45,37,-605.1247920214123
2,16,0,45,38,-602.726148073457
2,17,0,22,40,-651.2429144331635
2,17,0,23,40,-649.2832213141028
2,17,0,24,39,-647.8003267600104
2,17,0,25,39,-645.5845312459448
2,17,0,26,38,-642.8399544128
2,17,0,27,38,-638.917050498931
2,17,0,28,38,-618.3965027297197
2,17,0,29,37,-626.939695195046
2,17,0,30,37,-623.0723379635988
2,17,0,31,37,-621.6407620885933
2,17,0,32,36,-621.1637949895974
2,17,0,33,36,-617.9397491214729
2,17,0,34,37,-610.7346243238942
2,17,0,35,37,-609.7775971826346
2,17,0,36,37,-608.6280156096461
2,17,0,37,37,-607.490181517966
2,17,0,38,37,-606.3805113974
2,17,0,39,38,-601.1096772801585
2,17,0,40,38,-600.4423714531005
2,17,0,41,38,-599.4461095148966
2,17,0,42,38,-598.2520883985535
2,17,0,43,38,-596.9450603269124
2,17,0,44,38,-595.63383064504
2,17,0,45,37,-596.9263054408401
2,17,0,45,38,-594.5586432195737
2,18,0,22,40,-643.7378743124007
2,18,0,23,40,-641.8077907991845
2,18,0,24,39,-640.3525558052924
2,18,0,25,39,-638.1588025017296
2,18,0,26,38,-635.4334724902532
2,18,0,27,38,-631.5434917208214
2,18,0,28,38,-611.2393517905554
2,18,0,29,37,-619.5978344679185
2,18,0,30,37,-615.7127505969736
2,18,0,31,37,-614.2644742656495
2,18,0,32,36,-613.700682821543
2,18,0,33,36,-610.4378728824432
2,18,0,34,37,-603.1813197704481
2,18,0,35,37,-602.1955378300764
2,18,0,36,37,-601.0045922186141
2,18,0,37,37,-599.8182671038697
2,18,0,38,37,-598.6550029439572
2,18,0,39,38,-593.3376272087778
2,18,0,40,38,-592.6507682169554
2,18,0,41,38,-591.6328233598568
2,18,0,42,38,-590.4209109316284
2,18,0,43,38,-589.1022186421918
2,18,0,44,38,-587.7866302609127
2,18,0,45,37,-589.0514632109266
2,18,0,45,38,-586.7136917903542
2,19,0,22,40,-636.3702661223917
2,19,0,23,40,-634.4706702048026
2,19,0,24,39,-633.0467672472821
2,19,0,25,39,-630.8768620983583
2,19,0,26,38,-628.1763216932469
2,19,0,27,38,-624.3217152226961
2,19,0,28,38,-604.2339205502744
2,19,0,29,37,-612.4270427230015
2,19,0,30,37,-608.5342762639152
2,19,0,31,37,-607.0744772395208
2,19,0,32,36,-606.4385489879885
2,19,0,33,36,-603.1475748237779
2,19,0,34,37,-595.85711668745
2,19,0,35,37,-594.8479812353992
2,19,0,36,37,-593.6230348041906
2,19,0,37,37,-592.3964635362795
2,19,0,38,37,-591.188421560935
2,19,0,39,38,-585.8376529888466
2,19,0,40,38,-585.1347425547478
2,19,0,41,38,-584.0993147414487
2,19,0,42,38,-582.8734423730767
2,19,0,43,38,-581.5463173738422
2,19,0,44,38,-580.2286241855497
2,19,0,45,37,-581.4678684476927
2,19,0,45,38,-579.1590030656536
2,20,0,22,40,-629.1328189319645
2,20,0,23,40,-627.2642971267195
2,20,0,24,39,-625.8745598778419
2,20,0,25,39,-623.7299289230133
2,20,0,26,38,-621.0587035987903
2,20,0,27,38,-617.241455153301
2,20,0,28,38,-597.369552072441
2,20,0,29,37,-605.4140374735273
2,20,0,30,37,-601.5221900872683
2,20,0,31,37,-600.0553296457726
2,20,0,32,36,-599.3600202313777
2,20,0,33,36,-596.0500891258829
2,20,0,34,37,-588.7409766249743
2,20,0,35,37,-587.7132122871403
2,20,0,36,37,-586.4607149546625
2,20,0,37,37,-585.2011294315886
2,20,0,38,37,-583.9560515519255
2,20,0,39,38,-578.5834116678774
2,20,0,40,38,-577.8675277658369
2,20,0,41,38,-576.8183081435891
2,20,0,42,38,-575.5819295373055
2,20,0,43,38,-574.2492083090656
2,20,0,44,38,-572.9313852239709
2,20,0,45,37,-574.1468637782282
2,20,0,45,38,-571.8660133764288
2,21,0,22,40,-622.0190683632976
2,21,0,23,40,-620.181964130453
2,21,0,24,39,-618.8285157077215
2,21,0,25,39,-616.710260577246
2,21,0,26,38,-614.0719986637332
2,21,0,27,38,-610.2936871965383
2,21,0,28,38,-590.6368829365875
2,21,0,29,37,-598.5471548758837
2,21,0,30,37,-594.6635612437967
2,21,0,31,37,-593.1934698786736
2,21,0,32,36,-592.4498269300464
2,21,0,33,36,-589.1289125853272
2,21,0,34,37,-581.814379466422
2,21,0,35,37,-580.7721091548211
2,21,0,36,37,-579.4976978996996
2,21,0,37,37,-578.2114275198074
2,21,0,38,37,-576.9360977056783
2,21,0,39,38,-571.5516546072556
2,21,0,40,38,-570.8254965640474
2,21,0,41,38,-569.7657213225674
2,21,0,42,38,-568.5218627873385
2,21,0,43,38,-567.1860281158567
2,21,0,44,38,-565.869800019003
2,21,0,45,37,-567.0631306635258
2,21,0,45,38,-564.8094868248191
2,22,0,22,40,-615.0232319132346
2,22,0,23,40,-613.2176861551453
2,22,0,24,39,-611.9020485957648
2,22,0,25,39,-609.8109943269536
2,22,0,26,38,-607.2085899243865
2,22,0,27,38,-603.4704449969012
2,22,0,28,38,-584.0276554790836
2,22,0,29,37,-591.8161273941874
2,22,0,30,37,-587.947012937432
2,22,0,31,37,-586.4769676177322
2,22,0,32,36,-585.6945343135395
2,22,0,33,36,-582.3695216924411
2,22,0,34,37,-575.0610182131652
2,22,0,35,37,-574.0078318023419
2,22,0,36,37,-572.7164227851711
2,22,0,37,37,-571.4089960116547
2,22,0,38,37,-570.1093474261842
2,22,0,39,38,-564.7218765246646
2,22,0,40,38,-563.9878067441994
2,22,0,41,38,-562.920307029912
2,22,0,42,38,-561.6716141622943
2,22,0,43,38,-560.3348335930086
2,22,0,44,38,-559.021702368238
2,22,0,45,37,-560.1943206066871
2,22,0,45,38,-557.9671477605639
2,23,0,22,40,-608.1401092900012
2,23,0,23,40,-606.366094472141
2,23,0,24,39,-605.0892825041353
2,23,0,25,39,-603.0260188053381
2,23,0,26,38,-600.4617193251293
2,23,0,27,38,-596.7646698617016
2,23,0,28,38,-577.5345629654595
2,23,0,29,37,-585.2118965604415
2,23,0,30,37,-581.362518246325
2,23,0,31,37,-579.8953115420005
2,23,0,32,36,-579.0823099598325
2,23,0,33,36,-575.7591259975361
2,23,0,34,37,-568.4665299711727
2,23,0,35,37,-567.4055465739162
2,23,0,36,37,-566.1014187906856
2,23,0,37,37,-564.7776555005521
2,23,0,38,37,-563.4588680257217
2,23,0,39,38,-558.0759988791567
2,23,0,40,38,-557.3360809718267
2,23,0,41,38,-556.2633285629664
2,23,0,42,38,-555.0121090242985
2,23,0,43,38,-553.6762701563662
2,23,0,44,38,-552.3675395459327
2,23,0,45,37,-553.5207193451879
2,23,0,45,38,-551.3193461146533
2,24,0,22,40,-601.3650015222065
2,24,0,23,40,-599.6223505784711
2,24,0,24,39,-598.3849521351107
2,24,0,25,39,-596.3498690296996
2,24,0,26,38,-593.8253690977845
2,24,0,27,38,-590.1700861674718
2,24,0,28,38,-571.1511204488622
2,24,0,29,37,-578.7264540079216
2,24,0,30,37,-574.9012253768783
2,24,0,31,37,-573.4392269575369
2,24,0,32,36,-572.6027220479696
2,24,0,33,36,-569.2864527728196
2,24,0,34,37,-562.018259009942
2,24,0,35,37,-560.9521830102577
2,24,0,36,37,-559.6390536487427
2,24,0,37,37,-558.303148414746
2,24,0,38,37,-556.9697366883416
2,24,0,39,38,-551.598085918223
2,24,0,40,38,-550.8541192276415
2,24,0,41,38,-549.778267938023
2,24,0,42,38,-548.5265302750087
2,24,0,43,38,-547.1932728304146
2,24,0,44,38,-545.8900710628648
2,24,0,45,37,-547.0249435441316
2,24,0,45,38,-544.8487551139584
2,25,0,22,40,-594.6936444043218
2,25,0,23,40,-592.9820753220197
2,25,0,24,39,-591.7843207807756
2,25,0,25,39,-589.7776394108752
2,25,0,26,38,-587.2941627181337
2,25,0,27,38,-583.6810969736358
2,25,0,28,38,-564.8715560114811
2,25,0,29,37,-572.3527056212404
2,25,0,30,37,-568.5553073347439
2,25,0,31,37,-567.1005184430038
2,25,0,32,36,-566.2465638853866
2,25,0,33,36,-562.9415587909906
2,25,0,34,37,-555.7050482132577
2,25,0,35,37,-554.6362193835857
2,25,0,36,37,-553.3173112921498
2,25,0,37,37,-551.9729080194688
2,25,0,38,37,-550.6288004011127
2,25,0,39,38,-545.2740911857968
2,25,0,40,38,-544.5276418372349
2,25,0,41,38,-543.4505647809035
2,25,0,42,38,-542.2000533970948
2,25,0,43,38,-540.8707981387943
2,25,0,44,38,-539.5740983618036
2,25,0,45,37,-540.6916685377331
2,25,0,45,38,-538.5400999327205
2,26,0,22,40,-588.1221530808275
2,26,0,23,40,-586.4412898678463
2,26,0,24,39,-585.2831116418832
2,26,0,25,39,-583.3049108903377
2,26,0,26,38,-580.8632814202726
2,26,0,27,38,-577.2926957849223
2,26,0,28,38,-558.6907184376882
2,26,0,29,37,-566.0843548292034
2,26,0,30,37,-562.3178320869966
2,26,0,31,37,-560.8719336210893
2,26,0,32,36,-560.0057010173663
2,26,0,33,36,-556.7156656787234
2,26,0,34,37,-549.5170556373282
2,26,0,35,37,-548.447493758258
2,26,0,36,37,-547.1255955672987
2,26,0,37,37,-545.7758540591285
2,26,0,38,37,-544.4244631111551
2,26,0,39,38,-539.0916320420071
2,26,0,40,38,-538.3440607139249
2,26,0,41,38,-537.2673836602443
2,26,0,42,38,-536.0196101418821
2,26,0,43,38,-534.695584798401
2,26,0,44,38,-533.4062234167505
2,26,0,45,37,-534.5073851140185
2,26,0,45,38,-532.3799152852497
2,27,0,22,40,-581.6469754268343
2,27,0,23,40,-579.9963660221703
2,27,0,24,39,-578.877449859003
2,27,0,25,39,-576.9276893500472
2,27,0,26,38,-574.5283932647484
2,27,0,27,38,-571.0003914114803
2,27,0,28,38,-552.6039983200405
2,27,0,29,37,-559.9158019204289
2,27,0,30,37,-556.1826500717012
2,27,0,31,37,-554.7470449076447
2,27,0,32,36,-553.8729378349396
2,27,0,33,36,-550.6010158157055
2,27,0,34,37,-543.4455932481925
2,27,0,35,37,-542.3770376895385
2,27,0,36,37,-541.0545571864649
2,27,0,37,37,-539.7022122857461
2,27,0,38,37,-538.3464974373037
2,27,0,39,38,-533.0397896769316
2,27,0,40,38,-532.2922763376447
2,27,0,41,38,-531.2174074386816
2,27,0,42,38,-529.9736784908471
2,27,0,43,38,-528.6559408912245
2,27,0,44,38,-527.3746339461944
2,27,0,45,37,-528.4601830647716
2,27,0,45,38,-526.3563296913669
2,28,0,22,40,-575.2648524809534
2,28,0,23,40,-573.6439840642406
2,28,0,24,39,-572.5638131906413
2,28,0,25,39,-570.6423531492956
2,28,0,26,38,-568.2855924747716
2,28,0,27,38,-564.800143591353
2,28,0,28,38,-546.6072602804818
2,28,0,29,37,-553.8420568896737
2,28,0,30,37,-550.1442964973166
2,28,0,31,37,-548.7201466542805
2,28,0,32,36,-547.8419010780736
2,28,0,33,36,-544.5907461701968
2,28,0,34,37,-537.4829852318065
2,28,0,35,37,-536.4169299621685
2,28,0,36,37,-535.0959413363755
2,28,0,37,37,-533.7433553126172
2,28,0,38,37,-532.3858784025148
2,28,0,39,38,-527.1089321462964
2,28,0,40,38,-526.3624980144533
2,28,0,41,38,-525.290654209058
2,28,0,42,38,-524.0520964817389
2,28,0,43,38,-522.7415551265078
2,28,0,44,38,-521.4689128707386
2,28,0,45,37,-522.5395591330981
2,28,0,45,38,-520.4588740561818
2,29,0,22,40,-568.9727846096216
2,29,0,23,40,-567.381096684939
2,29,0,24,39,-566.3389897643128
2,29,0,25,39,-564.4456081476569
2,29,0,26,38,-562.13134727081
2,29,0,27,38,-558.6883075564122
2,29,0,28,38,-540.6967844844501
2,29,0,29,37,-547.8586637935485
2,29,0,30,37,-544.1979063227354
2,29,0,31,37,-542.786165536111
2,29,0,32,36,-541.9069380175913
2,29,0,33,36,-538.6787778124118
2,29,0,34,37,-531.6224435601283
