Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
22,23.0,2,22,23.0,7.605590005461722,12.923631578947369,7.679428537096296,8.126599702453612,7.556009423999999,6.220229517045604,6.089271674150524,-5.3180415734856465,0.04958058146172295,-1.5626739040840354,-2.009845069441352,-0.1034748840333428,0.0274829588617366,0,0,30,-150,-3,-2419.99386264,-221.52575253909183,-6.089271674150524,-31924.70648221714,-6.220229517045604,-34494.70034485714
23,24.0,2,23,24.0,7.586313737932123,12.874657894736844,7.673523775191533,8.126399702453613,7.551595632,6.076928880994298,6.023240693281863,-5.288344156804721,0.03471810593212332,-1.6234676480777983,-2.0763435753398785,-0.0268727538805633,0.0268154338318717,0,0,30,-150,-3,-2403.29079396,-218.5116340341549,-6.023240693281863,-30585.544325468563,-6.076928880994298,-33138.835119428564
24,25.0,2,24,25.0,7.576426270402525,12.825684210526315,7.66823806090582,8.126199702453611,7.545791992,5.936970457407869,5.957957692995901,-5.24925794012379,0.030634278402525084,-1.6841478994158958,-2.142109540963688,0.0471197040820543,0.0261324684940227,0,0,30,-150,-3,-2386.5877252799996,-215.56482100036948,-5.957957692995901,-29390.030269577146,-5.936970457407869,-31926.617994857144
25,26.0,2,25,26.0,7.557137162872928,12.77671052631579,7.663571394239153,8.125999702453612,7.538130032,5.8002758068077735,5.893414193943057,-5.219573363442863,0.019007130872927824,-1.744722702139747,-2.207151010354206,0.1185728852916323,0.0254344981563487,0,0,30,-150,-3,-2370.4269426,-212.68254622292557,-5.893414193943057,-28463.6118534,-5.8002758068077735,-30984.038796
26,27.0,2,26,27.0,7.54441433534333,12.727736842105264,7.658904727572486,8.125599702453611,7.529994536,5.666768336590162,5.829601812946618,-5.183322506761934,0.014419799343329487,-1.804580964287127,-2.271275939168252,0.1875554266951971,0.0247219503387414,0,0,30,-150,-3,-2337.5630912399997,-209.8622300925392,-5.829601812946618,-27628.30003047428,-5.666768336590162,-30115.863121714283
27,28.0,2,27,28.0,7.530785667813733,12.678763157894736,7.654809489477248,8.125199702453612,7.519388864,5.536373257464788,5.766512261911419,-5.1479774900810025,0.011396803813733314,-1.864301982675185,-2.3346921956515487,0.2541342493372758,0.0239952448906439,0,0,30,-150,-3,-2305.7838457199996,-207.1014648183384,-5.766512261911419,-26888.481350280003,-5.536373257464788,-29344.265196
28,29.0,2,28,29.0,7.514241720284136,12.629789473684212,7.65023806090582,8.124799702453611,7.508438152,5.4090175409224,5.7041373467449175,-5.115547753400077,0.00580356828413553,-1.9228459200536347,-2.397407561601426,0.3183745999297853,0.0232547941072676,0,0,30,-150,-3,-2274.0046002,-204.3980000706755,-5.7041373467449175,-26113.8431874,-5.4090175409224,-28537.8477876
29,30.0,2,29,30.0,7.501103372754537,12.580815789473686,7.644571394239152,8.124399702453612,7.49970688,5.284629877706363,5.642468966290505,-5.079712416719149,0.0013964927545373484,-1.979601425104412,-2.4594297333188715,0.3803400914283772,0.0225010028442351,0,0,30,-150,-3,-2242.22535468,-201.74972992053992,-5.642468966290505,-25113.25286292,-5.284629877706363,-27505.478217599997
30,31.0,2,30,31.0,7.489089065224941,12.53184210526316,7.637952346620105,8.124199702453613,7.491153368,5.163140637264735,5.581499111272942,-5.042753040038218,-0.0020643027750590903,-2.034718966716502,-2.5209663225500094,0.4400927426388685,0.0217342686306611,0,0,30,0,0,-2226.60689184,-199.15468095486796,-5.581499111272942,-23987.74198810285,-5.163140637264735,-26214.348879942852
31,32.0,2,31,32.0,7.478963437695342,12.482868421052633,7.634142822810581,8.123999702453613,7.480813343999999,5.04448182815966,5.52121986325575,-5.00390498335729,-0.0018499063046562014,-2.0919679777741367,-2.5818248574171685,0.4976930168767843,0.0209549817806946,0,0,30,0,0,-2210.988429,-196.61100145846868,-5.52121986325575,-23286.897279857138,-5.04448182815966,-25497.88570885714
32,33.0,2,32,33.0,7.473123570165745,12.433894736842106,7.629809489477248,8.123799702453613,7.47139248,4.928587059411473,5.461623393610455,-4.960771166676361,0.0017310901657454636,-2.1480225703632607,-2.6420127833396263,0.5531998597025138,0.0201635255035323,0,0,30,-150,-3,-2195.9122859999998,-194.11695156360855,-5.461623393610455,-22335.579474857142,-4.928587059411473,-24681.49176085714
33,34.0,2,33,34.0,7.459447062636147,12.38492105263158,7.623809489477248,8.123799702453613,7.464183424,4.815391502755401,5.40270196249752,-4.9254739899954325,-0.0047363613638529145,-2.20174725096779,-2.701737463944156,0.6066707357540571,0.0193602760119375,0,0,30,0,0,-2195.9122859999998,-191.67089427763776,-5.40270196249752,-21394.968589885713,-4.815391502755401,-23590.880875885712
34,35.0,2,34,35.0,7.45140451510655,12.335947368421056,7.61771425138201,8.123599702453612,7.454120551999999,4.704831855789322,5.3444479178588615,-4.884542853314506,-0.002716036893448681,-2.2547207308938857,-2.760606181965488,0.6581616646988024,0.0185456026292625,0,0,30,0,0,-2180.836143,-189.27128730748976,-5.3444479178588615,-20278.094758885713,-4.704831855789322,-22458.930901885713
35,36.0,2,35,36.0,7.450949247576952,12.286973684210528,7.611904727572486,8.123399702453613,7.443303071999999,4.596846305991527,5.28685369442178,-4.836024436633576,0.00764617557695324,-2.3073311652556834,-2.81882614013681,0.707727256325275,0.0177198678950221,0,0,30,-150,-3,-2165.7599999999998,-186.91667560752688,-5.28685369442178,-19094.672664171427,-4.596846305991527,-21410.432664171425
36,37.0,2,36,37.0,7.434854540047355,12.238,7.606571394239153,8.122999702453612,7.43517096,4.491374495587937,5.229911812714224,-4.803145459952645,-0.0003164199526448641,-2.359776153855932,-2.8762044620703904,0.7554207447952841,0.016883427668997,0,0,30,0,0,-2136.15,-184.6056845841189,-5.229911812714224,-18325.733203028565,-4.491374495587937,-20461.883203028567
37,38.0,2,37,38.0,7.424741632517757,12.193333333333335,7.602285679953439,8.122599702453613,7.427887879999999,4.388357487248684,5.173614878091216,-4.768591700815578,-0.003146247482241904,-2.4126341706283023,-2.9329481931284764,0.8012940220764522,0.0160366312339199,0,0,30,0,0,-2107.62460584,-182.33701389659805,-5.173614878091216,-17568.480023502856,-4.388357487248684,-19676.104629342855
38,39.0,2,38,39.0,7.41539196498816,12.148666666666667,7.598380918048677,8.122199702453614,7.418305943999999,4.287737730594497,5.117955579772337,-4.733274701678507,-0.0029139790118390962,-2.4652455168795937,-2.9890643012845306,0.8453976705745863,0.015179821396746,0,0,30,0,0,-2078.0146058399996,-180.10943179989258,-5.117955579772337,-16883.78067978857,-4.287737730594497,-18961.79528562857
39,40.0,2,39,40.0,7.408194577458564,12.104,7.595904727572487,8.121799702453613,7.412440903999999,4.189459029493737,5.062926689890132,-4.695805422541436,-0.004246326541435863,-2.518664703093827,-3.044559677974953,0.8877809949849231,0.014313334588528,0,0,30,0,0,-2049.4892116799997,-177.92176997926668,-5.062926689890132,-16499.769240805712,-4.189459029493737,-18549.258452485712
40,41.0,2,40,41.0,7.396145029928966,12.059333333333337,7.593857108524867,8.121599702453613,7.406643423999999,4.093466510131413,5.008521062549332,-4.663188303404371,-0.010498394071033701,-2.571898545012635,-3.099641138941381,0.9284920533808192,0.0134375009629001,0,0,30,0,0,-2034.9553546799998,-175.7729188322292,-5.008521062549332,-16161.453296948572,-4.093466510131413,-18196.40865162857
41,42.0,2,41,42.0,7.396834802399368,12.014666666666669,7.59123806090582,8.121399702453614,7.401816679999999,3.999706589831945,4.954731632896738,-4.6178318642673,-0.004981877600630291,-2.623953783515854,-3.1541154250636483,0.9675776875580202,0.0125526444932271,0,0,30,0,0,-2020.9638175199998,-173.66182315687112,-4.954731632896738,-15722.870607822859,-3.999706589831945,-17743.83442534286
42,43.0,2,42,43.0,7.389259694869769,11.97,7.588285679953438,8.121199702453612,7.396749071999999,3.9081269466178576,4.901551416201678,-4.580740305130232,-0.007489377130229791,-2.67507518068338,-3.207989203183554,1.0050835526522008,0.0116590830683804,0,0,30,0,0,-2007.5146001999997,-171.58747820969162,-4.901551416201678,-15215.327403428571,-3.9081269466178576,-17222.84200362857
43,44.0,2,43,44.0,7.385863707340172,11.925333333333334,7.585599965667725,8.120799702453613,7.393881183999999,3.8186764894870326,4.848973506946887,-4.539469625993163,-0.008017476659826883,-2.72586933013363,-3.261069066919519,1.041054146047062,0.0107571285872074,0,0,30,0,0,-1980.0738457199998,-169.54892609941274,-4.848973506946887,-14783.579504189996,-3.8186764894870326,-16763.653349909997
44,45.0,2,44,45.0,7.381261999810576,11.880666666666668,7.582421018299303,8.120599702453612,7.388307671999999,3.7313053293915415,4.7969910779297305,-4.499404666856092,-0.00704567218942298,-2.775582853317899,-3.3137615374722085,1.075532835589862,0.0098470870516731,0,0,30,0,0,-1966.6246283999997,-167.54525248639644,-4.7969910779297305,-14247.745058557894,-3.7313053293915415,-16214.369686957893
45,46.0,2,45,46.0,7.378611052280978,11.836,7.578722187889946,8.120199702453611,7.384459551999999,3.6459647509014808,4.745597379373605,-4.457388947719022,-0.005848499719021127,-2.824195549857615,-3.36567306442128,1.1085618871308505,0.0089292586587266,0,0,30,0,0,-1939.1838739199998,-165.57558356010065,-4.745597379373605,-13631.45320898,-3.6459647509014808,-15570.637082899999
46,47.0,2,46,47.0,7.37097270475138,11.791333333333334,7.577352906844195,8.119999702453612,7.383627231999999,3.562607184537638,4.6947857380494415,-4.420360628581954,-0.012654527248619374,-2.8745632309038847,-3.4172100265133016,1.140182491402672,0.0080039378908685,0,0,30,0,0,-1925.7346565999999,-163.6390832695638,-4.6947857380494415,-13443.264863999999,-3.562607184537638,-15368.999520599999
