time,spring,awanui,poukawa,pk4,pk4-spr-diff,pk4-conf-diff
1.0,7.676699081921643,7.278843959041904,7.648382422393491,7.676699081921643,-0.0866990819216431,6.323300918078357
2.0,0.7372895438528371,0.6596079000526895,0.7007344690452433,0.7372895438528371,6.8561671228138295,13.262710456147163
3.0,0.1424846429894855,0.10632630773694851,0.10522257484816022,0.1424846429894855,7.450329297010514,13.809594304378937
4.0,0.09150150511309808,0.06007784456957364,0.05417876555176408,0.09150150511309808,7.500149038886901,13.811603758044797
5.0,0.08713153335324401,0.05621073927620748,0.04980358751812572,0.08713153335324401,7.5030466186467555,13.767000045594125
6.0,0.08675696487309238,0.05588628093974317,0.049428572587415245,0.08675696487309238,7.502184339126907,13.71840092986375
7.0,0.08672485859188721,0.055858058265670384,0.04939642832630195,0.08672485859188721,7.499863565408112,13.669459351934428
8.0,0.0867221061329513,0.05585470318933383,0.04939367294085801,0.0867221061329513,7.498695629867048,13.620488420182838
9.0,0.08672186970903929,0.055853522714353177,0.049393436598573315,0.08672186970903929,7.49757365029096,13.571514972396225
10.0,0.08672184894469696,0.05585261075417228,0.04939341617399336,0.08672184894469696,7.496554207055302,13.522541308950041
11.0,0.08672184666542619,0.05585179962306472,0.04939341425662598,0.08672184666542619,7.494074161334573,13.473567627018785
12.0,0.0867218459706021,0.05585106774856498,0.04939341392559425,0.0867218459706021,7.492514650029397,13.424593943503082
13.0,0.08672184541160363,0.05585040649973273,0.04939341373053921,0.08672184541160363,7.489621090588396,13.375620259851555
14.0,0.08672184486426357,0.055849808985553064,0.049393413547144535,0.08672184486426357,7.486960483135736,13.32664657618837
15.0,0.08672184431793911,0.05584926905518382,0.04939341336475455,0.08672184431793911,7.484846643682061,13.277672892524167
16.0,0.086721843771718,0.055848781157057666,0.049393413182455936,0.086721843771718,7.481971404228281,13.228699208859862
17.0,0.08672184322552207,0.055848340275299835,0.04939341300017037,0.08672184322552207,7.479336492774477,13.179725525195531
18.0,0.08672184267934455,0.05584794187760235,0.04939341281789116,0.08672184267934455,7.477647229320654,13.130751841531183
19.0,0.0867218421331849,0.055847581868568294,0.049393412635617744,0.0867218421331849,7.476298805866814,13.081778157866816
20.0,0.08672184158704305,0.05584725654759087,0.04939341245335005,0.08672184158704305,7.4750377104129555,13.032804474202432
21.0,0.08672184104091903,0.05584696257079597,0.04939341227108809,0.08672184104091903,7.47443460695908,12.983830790538029
22.0,0.08672184049481284,0.05584669691665374,0.04939341208883185,0.08672184049481284,7.4719788315051865,12.93485710687361
23.0,0.08672183994872447,0.05584645685490501,0.049393411906581336,0.08672183994872447,7.4692875840512745,12.88588342320917
24.0,0.08672183940265389,0.055846239918483274,0.04939341172433655,0.08672183940265389,7.464873792597346,12.836909739544714
25.0,0.08672183885660112,0.05584604387814344,0.04939341154209747,0.08672183885660112,7.459070153143399,12.787936055880243
26.0,0.08672183831056614,0.05584586671953606,0.04939341135986413,0.08672183831056614,7.451408193689433,12.73896237221575
27.0,0.086721837764549,0.055845706622491845,0.04939341117763651,0.086721837764549,7.443272698235451,12.689988688551242
28.0,0.08672183721854423,0.05584556194262858,0.049393410995413035,0.08672183721854423,7.432667026781456,12.64101500488672
29.0,0.08672183667256222,0.05584543119313028,0.04939341081319673,0.08672183667256222,7.421716315327438,12.592041321222174
30.0,0.08672183612659844,0.055845313031405115,0.049393410630986276,0.08672183612659844,7.412985043873402,12.543067637557614
31.0,0.08672183558065254,0.05584520624403443,0.04939341044878155,0.08672183558065254,7.4044315324193475,12.494093953893033
32.0,0.08672183503472443,0.055845109734550244,0.049393410266582546,0.08672183503472443,7.394091508965275,12.445120270228434
33.0,0.08672183448881411,0.05584502251218064,0.049393410084389265,0.08672183448881411,7.384670645511186,12.396146586563818
34.0,0.08672183394292161,0.05584494368166238,0.049393409902201715,0.08672183394292161,7.377461590057078,12.347172902899185
35.0,0.08672183339704691,0.05584487243403422,0.049393409720019876,0.08672183339704691,7.367398718602952,12.298199219234533
36.0,0.08672183285119002,0.055844808038317484,0.04939340953784376,0.08672183285119002,7.3565812391488095,12.249225535569865
37.0,0.08672183230535091,0.0558447498339987,0.049393409355673365,0.08672183230535091,7.348449127694649,12.200251851905177
38.0,0.08672183175952962,0.05584469722423683,0.04939340917350869,0.08672183175952962,7.34116604824047,12.151278168240472
39.0,0.08672183121372615,0.05584464966972543,0.049393408991349745,0.08672183121372615,7.331584112786273,12.106611502119609
40.0,0.08672183066794045,0.05584460668314627,0.049393408809196515,0.08672183066794045,7.325719073332059,12.061944835998727
41.0,0.08672183012217256,0.05584456782415791,0.04939340862704901,0.08672183012217256,7.319921593877827,12.017278169877828
42.0,0.08672182957642248,0.05584453269486709,0.04939340844490721,0.08672182957642248,7.315094850423576,11.972611503756912
43.0,0.08672182903069019,0.05584450093573685,0.04939340826277114,0.08672182903069019,7.310027242969309,11.927944837635978
44.0,0.0867218284849757,0.055844472221888965,0.049393408080640785,0.0867218284849757,7.307159355515023,11.883278171515025
45.0,0.086721827939279,0.055844446259763064,0.049393407898516144,0.086721827939279,7.30158584406072,11.838611505394056
46.0,0.08672182739360013,0.05584442278409748,0.049393407716397233,0.08672182739360013,7.2977377246063995,11.793944839273069
47.0,0.08672182684793901,0.05584440155520135,0.049393407534284034,0.08672182684793901,7.29690540515206,11.749278173152062
48.0,0.08672182630229573,0.055844382356489614,0.049393407352176545,0.08672182630229573,7.296523773697704,11.70461150703104
49.0,0.0867218257566702,0.05584436499225575,0.04939340717007478,0.0867218257566702,7.29395871024333,11.659944840909997
50.0,0.08672182521106249,0.055844349285658956,0.049393406987978734,0.08672182521106249,7.2918981507889375,11.615278174788939
51.0,0.08672182466547257,0.055844335076905637,0.0493934068058884,0.08672182466547257,7.289379855334527,11.570611508667861
52.0,0.08672182411990044,0.05584432222160606,0.04939340662380379,0.08672182411990044,7.2863010158801,11.525944842546767
53.0,0.08672182357434614,0.05584431058928941,0.049393406441724894,0.08672182357434614,7.282352736425654,11.481278176425656
54.0,9.159318327169613,11626.329815157256,21.10429807938577,9.159318327169613,-999.0,2.3640150061637204
55.0,0.8180792532586363,11626.32979326919,20.17509670626309,0.8180792532586363,-999.0,13.181920746741364
56.0,0.10311784392788571,11626.329751603022,19.33548118814251,0.10311784392788571,-999.0,13.877533144242406
57.0,0.04183560295056657,11626.329692065461,18.57681440265713,0.04183560295056657,-999.0,13.919041353909956
58.0,0.036582852890409315,11626.329616379422,17.8912919468928,0.036582852890409315,-999.0,13.904520072660345
59.0,0.036132617587396595,11626.329526101728,17.271861853507648,0.036132617587396595,-999.0,13.88519627665359
60.0,0.036094025289107025,11626.329422639132,16.712152047155463,0.036094025289107025,-999.0,13.865460837642111
61.0,0.03609071658119642,11626.329307262777,16.206404794957212,0.03609071658119642,-999.0,13.845690115040254
62.0,0.036090432172856,11626.329181121268,15.749417476712699,0.036090432172856,-999.0,13.825916368138826
63.0,0.03609040698952185,11626.32904525249,15.336489065555668,0.03609040698952185,-999.0,13.806142362012391
64.0,0.0360904040254461,11626.328900594273,14.963371768498826,0.0360904040254461,-999.0,13.7863683336667
65.0,0.0360904029659055,11626.328747994045,14.626227329395169,0.0360904029659055,-999.0,13.76659430341647
66.0,0.0360904020696428,11626.328588217542,14.32158754480419,0.0360904020696428,-999.0,13.746820273002964
67.0,0.03609040118740775,11626.328421956689,14.04631858658973,0.03609040118740775,-999.0,13.727046242575431
68.0,0.03609040030640754,11626.3282498367,13.797588764236073,0.03609040030640754,-999.0,13.707272212146663
69.0,0.03609039942554561,11626.328072422531,13.572839395253284,0.03609039942554561,-999.0,13.687498181717759
70.0,0.036090398544727995,11626.32789022467,13.369758484015671,0.036090398544727995,-999.0,13.667724151288807
71.0,0.03609039766394664,11626.327703704397,13.186256938267595,0.03609039766394664,-999.0,13.64795012085982
72.0,0.03609039678320082,11626.327513278524,13.020447078635888,0.03609039678320082,-999.0,13.628176090430797
73.0,0.03609039590249051,11626.327319323686,12.870623220076233,0.03609039590249051,-999.0,13.608402060001739
74.0,0.03609039502181569,11626.327122180208,12.735244125494901,0.03609039502181569,-999.0,13.588628029572645
75.0,0.036090394141176346,11626.32692215561,12.61291715104624,0.036090394141176346,-999.0,13.568853999143517
76.0,0.03609039326057249,11626.326719527764,12.502383920008626,0.03609039326057249,-999.0,13.549079968714352
77.0,0.036090392380004124,11626.326514547762,12.402507377866085,0.036090392380004124,-999.0,13.529305938285152
78.0,0.03609039149947123,11626.326307442487,12.312260095431194,0.03609039149947123,-999.0,13.509531907855918
79.0,0.03609039061897382,11626.326098416954,12.230713699683518,0.03609039061897382,-999.0,13.489757877426646
80.0,0.03609038973851188,11626.325887656407,12.157029323598646,0.03609038973851188,-999.0,13.469983846997339
81.0,0.036090388858070435,11626.325675328319,12.090448976707652,0.036090388858070435,-999.0,13.450209816568012
82.0,0.03609038797767816,11626.32546158386,12.030287747707323,0.03609038797767816,-999.0,13.430435786138636
83.0,0.036090387097322534,11626.325246559707,11.975926758719215,0.036090387097322534,-999.0,13.410661755709222
84.0,0.03609038621700247,11626.325030379361,11.926806798916042,0.03609038621700247,-999.0,13.390887725279775
85.0,0.036090385336717885,11626.324813154419,11.882422571921396,0.036090385336717885,-999.0,13.37111369485029
86.0,0.03609038445646877,11626.324594985714,11.842317497827292,0.03609038445646877,-999.0,13.351339664420772
87.0,0.03609038357625512,11626.324375964366,11.806079016357922,0.03609038357625512,-999.0,13.331565633991218
88.0,0.03609038269607692,11626.324156172712,11.773334342863247,0.03609038269607692,-999.0,13.311791603561627
89.0,0.036090381815934186,11626.32393568514,11.743746633484362,0.036090381815934186,-999.0,13.292017573132
90.0,0.03609038093582691,11626.323714568884,11.717011520041696,0.03609038093582691,-999.0,13.272243542702341
91.0,0.03609038005575509,11626.323492884683,11.692853979000441,0.03609038005575509,-999.0,13.252469512272643
92.0,0.03609037917571872,11626.323270687431,11.671025502304259,0.03609037917571872,-999.0,13.234434519882155
93.0,0.03609037829571781,11626.323048026723,11.651301540973664,0.03609037829571781,-999.0,13.21639952749163
94.0,0.03609037741575235,11626.322824947376,11.633479195171354,0.03609037741575235,-999.0,13.198364535101073
95.0,0.03609037653582234,11626.322601489885,11.617375126972215,0.03609037653582234,-999.0,13.180329542710476
96.0,0.03609037565592777,11626.322377690845,11.602823674366656,0.03609037565592777,-999.0,13.162294550319848
97.0,0.03609037477606865,11626.322153583324,11.589675147096045,0.03609037477606865,-999.0,13.14425955792918
98.0,0.03609037389624497,11626.321929197196,11.57779428678951,0.03609037389624497,-999.0,13.126224565538479
99.0,0.036090373016456734,11626.32170455946,11.567058875561509,0.036090373016456734,-999.0,13.108189573147744
100.0,0.036090372136703935,11626.321479694509,11.557358478756854,0.036090372136703935,-999.0,13.090154580756971
101.0,0.036090371256986574,11626.321254624392,11.54859330890978,0.036090371256986574,-999.0,13.072119588366164
102.0,0.036090370377304656,11626.321029369024,11.540673199230621,0.036090370377304656,-999.0,13.05408459597532
103.0,0.03609036949765816,11626.320803946408,11.533516676060362,0.03609036949765816,-999.0,13.036049603584441
104.0,0.03609036861804711,11626.320578372803,11.527050120751385,0.03609036861804711,-999.0,13.018014611193527
105.0,0.03609036773847149,11626.320352662904,11.521207012352706,0.03609036773847149,-999.0,12.999979618802579
106.0,0.03609036685893129,11626.320126829993,11.515927243309182,0.03609036685893129,-999.0,12.981944626411595
