kper,kstp,time,k,i,j,AWq
2,5,6.0,0,5,20,-2.0200324614191345
2,5,6.0,0,6,20,-2.205170461121469
2,5,6.0,0,7,20,-2.6208590143452284
2,5,6.0,0,8,19,-1.8455375601103867
2,5,6.0,0,9,19,-2.0146322658374487
2,5,6.0,0,10,18,-1.3221495953790168
2,5,6.0,0,11,18,-1.371624737554022
2,5,6.0,0,12,16,-1.341927438801207
2,5,6.0,0,12,17,-1.512733986597361
2,5,6.0,0,13,14,-1.5613782235865443
2,5,6.0,0,13,15,-1.8781411271362245
2,5,6.0,0,14,12,-1.7179876198148492
2,5,6.0,0,14,13,-2.1270862804471236
2,5,6.0,0,15,9,-1.5533750019601769
2,5,6.0,0,15,10,-1.8202773619228267
2,5,6.0,0,15,11,-2.3120800210647303
2,5,6.0,0,16,7,-1.5330461720667152
2,5,6.0,0,16,8,-2.0420693744776877
2,5,6.0,0,17,4,-1.1761553775835623
2,5,6.0,0,17,5,-1.4231974058208579
2,5,6.0,0,17,6,-1.890421687194067
2,5,6.0,0,18,2,-1.1101707594407415
2,5,6.0,0,18,3,-1.479191417429682
2,5,6.0,0,19,0,-1.080861222986785
2,5,6.0,0,19,1,-1.3427158218684205
2,6,7.0,0,0,25,-4.182846894047827
2,6,7.0,0,1,24,-4.040600321634145
2,6,7.0,0,2,22,-2.5415653661025885
2,6,7.0,0,2,23,-3.654576087074645
2,6,7.0,0,3,21,-2.3609090437556404
2,6,7.0,0,4,21,-2.9308416758330225
2,6,7.0,0,5,20,-2.125428048809283
2,6,7.0,0,6,20,-2.308373119503898
2,6,7.0,0,7,20,-2.726216352761412
2,6,7.0,0,8,19,-1.9338493995288673
2,6,7.0,0,9,19,-2.0941224316508453
2,6,7.0,0,10,18,-1.3810941269032213
2,6,7.0,0,11,18,-1.4174777673600474
2,6,7.0,0,12,16,-1.3811840376034965
2,6,7.0,0,12,17,-1.5509649257883638
2,6,7.0,0,13,14,-1.5978786232268618
2,6,7.0,0,13,15,-1.9151165571655966
2,6,7.0,0,14,12,-1.7517832743584876
2,6,7.0,0,14,13,-2.1610160519724744
2,6,7.0,0,15,9,-1.5845112209757843
2,6,7.0,0,15,10,-1.8511219054802979
2,6,7.0,0,15,11,-2.3432604017607233
2,6,7.0,0,16,7,-1.5593242388726196
2,6,7.0,0,16,8,-2.0693417584690152
2,6,7.0,0,17,4,-1.1966029636560194
2,6,7.0,0,17,5,-1.4442305877051531
2,6,7.0,0,17,6,-1.9123385993396518
2,6,7.0,0,18,2,-1.1255825567499542
2,6,7.0,0,18,3,-1.4952267980777485
2,6,7.0,0,19,0,-1.091542666195668
2,6,7.0,0,19,1,-1.3538800460359948
2,7,8.0,0,0,25,-4.319010887274146
2,7,8.0,0,1,24,-4.1728595087330405
2,7,8.0,0,2,22,-2.64034530162445
2,7,8.0,0,2,23,-3.7831513027637698
2,7,8.0,0,3,21,-2.4589057575171864
2,7,8.0,0,4,21,-3.045179495651041
2,7,8.0,0,5,20,-2.2121771034622384
2,7,8.0,0,6,20,-2.3949979693994976
2,7,8.0,0,7,20,-2.817669262901177
2,7,8.0,0,8,19,-2.0100854778704615
2,7,8.0,0,9,19,-2.1643527791070625
2,7,8.0,0,10,18,-1.4333460158725444
2,7,8.0,0,11,18,-1.4587964700212552
2,7,8.0,0,12,16,-1.4169014382770229
2,7,8.0,0,12,17,-1.585805902169291
2,7,8.0,0,13,14,-1.631104402409754
2,7,8.0,0,13,15,-1.9490690507314454
2,7,8.0,0,14,12,-1.7826189360156803
2,7,8.0,0,14,13,-2.1921830365812554
2,7,8.0,0,15,9,-1.612961772810408
2,7,8.0,0,15,10,-1.8793660630953468
2,7,8.0,0,15,11,-2.372023970598498
2,7,8.0,0,16,7,-1.583485828142102
2,7,8.0,0,16,8,-2.094515681583296
2,7,8.0,0,17,4,-1.2155353677485472
2,7,8.0,0,17,5,-1.463708986478931
2,7,8.0,0,17,6,-1.9327111761784934
2,7,8.0,0,18,2,-1.139943174661063
2,7,8.0,0,18,3,-1.5102066868742305
2,7,8.0,0,19,0,-1.1015671530589888
2,7,8.0,0,19,1,-1.364384347747107
2,8,9.0,0,0,25,-4.3854574123947145
2,8,9.0,0,1,24,-4.235494408968634
2,8,9.0,0,2,22,-2.6739276155372522
2,8,9.0,0,2,23,-3.843631872956337
2,8,9.0,0,3,21,-2.4947935122574734
2,8,9.0,0,4,21,-3.1002357515382073
2,8,9.0,0,5,20,-2.2464421256835863
2,8,9.0,0,6,20,-2.433546295084284
2,8,9.0,0,7,20,-2.865745530981144
2,8,9.0,0,8,19,-2.0502479072521567
2,8,9.0,0,9,19,-2.2048030268934014
2,8,9.0,0,10,18,-1.4641293640584507
2,8,9.0,0,11,18,-1.4845847475696914
2,8,9.0,0,12,16,-1.4399912101365686
2,8,9.0,0,12,17,-1.6084007228081063
2,8,9.0,0,13,14,-1.652602281976364
2,8,9.0,0,13,15,-1.9716456149572608
2,8,9.0,0,14,12,-1.8027191652555672
2,8,9.0,0,14,13,-2.2129221776201504
2,8,9.0,0,15,9,-1.6315912331065263
2,8,9.0,0,15,10,-1.8979854775981764
2,8,9.0,0,15,11,-2.391425202113872
2,8,9.0,0,16,7,-1.599613718464827
2,8,9.0,0,16,8,-2.1115152595224025
2,8,9.0,0,17,4,-1.2284368432584394
2,8,9.0,0,17,5,-1.476992046747739
2,8,9.0,0,17,6,-1.9467618586150834
2,8,9.0,0,18,2,-1.149905548127169
2,8,9.0,0,18,3,-1.5206801470643327
2,8,9.0,0,19,0,-1.10866002133079
2,8,9.0,0,19,1,-1.3718776712982503
2,9,10.0,0,0,25,-4.385406974351895
2,9,10.0,0,1,24,-4.231814539344384
2,9,10.0,0,2,22,-2.6474112184480987
2,9,10.0,0,2,23,-3.838992888486189
2,9,10.0,0,3,21,-2.472593625024757
2,9,10.0,0,4,21,-3.0979023354525737
2,9,10.0,0,5,20,-2.2309809377630643
2,9,10.0,0,6,20,-2.425960668781073
2,9,10.0,0,7,20,-2.8711562015056415
2,9,10.0,0,8,19,-2.054298745427303
2,9,10.0,0,9,19,-2.215049847433235
2,9,10.0,0,10,18,-1.4727777132229534
2,9,10.0,0,11,18,-1.494143355320709
2,9,10.0,0,12,16,-1.4496868198060966
2,9,10.0,0,12,17,-1.6180350428975387
2,9,10.0,0,13,14,-1.6616584252570803
2,9,10.0,0,13,15,-1.982078715539373
2,9,10.0,0,14,12,-1.8113996437607085
2,9,10.0,0,14,13,-2.222522744142026
2,9,10.0,0,15,9,-1.639749935999582
2,9,10.0,0,15,10,-1.9063286757920679
2,9,10.0,0,15,11,-2.400774338653548
2,9,10.0,0,16,7,-1.60712210188861
2,9,10.0,0,16,8,-2.119729118700956
2,9,10.0,0,17,4,-1.2348177140895693
2,9,10.0,0,17,5,-1.4835779574173813
2,9,10.0,0,17,6,-1.9539622203676998
2,9,10.0,0,18,2,-1.155081092731006
2,9,10.0,0,18,3,-1.5262412910317522
2,9,10.0,0,19,0,-1.1125380247120855
2,9,10.0,0,19,1,-1.3760624508334534
2,10,11.0,0,0,25,-4.456833009233321
2,10,11.0,0,1,24,-4.298670847828646
2,10,11.0,0,2,22,-2.6879730494136993
2,10,11.0,0,2,23,-3.9018817985949568
2,10,11.0,0,3,21,-2.5116352288226835
2,10,11.0,0,4,21,-3.1519141052442023
2,10,11.0,0,5,20,-2.265610166559867
2,10,11.0,0,6,20,-2.4639836961678157
2,10,11.0,0,7,20,-2.917349904993131
2,10,11.0,0,8,19,-2.089245840214261
2,10,11.0,0,9,19,-2.2515156056368255
2,10,11.0,0,10,18,-1.49919353626224
2,10,11.0,0,11,18,-1.516748490021591
2,10,11.0,0,12,16,-1.4697831313191045
2,10,11.0,0,12,17,-1.6379708438081764
2,10,11.0,0,13,14,-1.6804038717214453
2,10,11.0,0,13,15,-2.0021209974169523
2,10,11.0,0,14,12,-1.82895828390226
2,10,11.0,0,14,13,-2.2409319068597284
2,10,11.0,0,15,9,-1.656016618227305
2,10,11.0,0,15,10,-1.9226645951566397
2,10,11.0,0,15,11,-2.4180509526261886
2,10,11.0,0,16,7,-1.6213221786618313
2,10,11.0,0,16,8,-2.1348681538808414
2,10,11.0,0,17,4,-1.2462752611921637
2,10,11.0,0,17,5,-1.4953887802279127
2,10,11.0,0,17,6,-1.9665682633182264
2,10,11.0,0,18,2,-1.1640153983067059
2,10,11.0,0,18,3,-1.5356939012906636
2,10,11.0,0,19,0,-1.1189720238965801
2,10,11.0,0,19,1,-1.3828955963468346
2,11,12.0,0,0,25,-4.651139978862091
2,11,12.0,0,1,24,-4.487516523163322
2,11,12.0,0,2,22,-2.8407984187131774
2,11,12.0,0,2,23,-4.082893805299932
2,11,12.0,0,3,21,-2.6561527294166467
2,11,12.0,0,4,21,-3.3072012454026662
2,11,12.0,0,5,20,-2.388761079679796
2,11,12.0,0,6,20,-2.583826977355585
2,11,12.0,0,7,20,-3.0385957174546263
2,11,12.0,0,8,19,-2.184118238571358
2,11,12.0,0,9,19,-2.3389845789184847
2,11,12.0,0,10,18,-1.5615433481242746
2,11,12.0,0,11,18,-1.5660011609070636
2,11,12.0,0,12,16,-1.5115823759307787
2,11,12.0,0,12,17,-1.6792131653841196
2,11,12.0,0,13,14,-1.7193504506771973
2,11,12.0,0,13,15,-2.042182270463634
2,11,12.0,0,14,12,-1.8650719646361509
2,11,12.0,0,14,13,-2.277704258804789
2,11,12.0,0,15,9,-1.6892747683430045
2,11,12.0,0,15,10,-1.9557459382233802
2,11,12.0,0,15,11,-2.451927607275593
2,11,12.0,0,16,7,-1.6495960003581054
2,11,12.0,0,16,8,-2.1645206737993057
2,11,12.0,0,17,4,-1.268454713457821
2,11,12.0,0,17,5,-1.518226912104062
2,11,12.0,0,17,6,-1.9905617141439507
2,11,12.0,0,18,2,-1.1809017704691698
2,11,12.0,0,18,3,-1.5533662288748467
2,11,12.0,0,19,0,-1.130819249450516
2,11,12.0,0,19,1,-1.3953336441106678
2,12,13.0,0,0,25,-4.754709046254334
2,12,13.0,0,1,24,-4.587084861352821
2,12,13.0,0,2,22,-2.9089873208696417
2,12,13.0,0,2,23,-4.1777617705653824
2,12,13.0,0,3,21,-2.722543947018494
2,12,13.0,0,4,21,-3.389549614483343
2,12,13.0,0,5,20,-2.4477154382101105
2,12,13.0,0,6,20,-2.6453587803138134
2,12,13.0,0,7,20,-3.107632064571874
2,12,13.0,0,8,19,-2.237779653453515
2,12,13.0,0,9,19,-2.3921447614775815
2,12,13.0,0,10,18,-1.5997965558803315
2,12,13.0,0,11,18,-1.5978555123464773
2,12,13.0,0,12,16,-1.5393452410793245
2,12,13.0,0,12,17,-1.7067872635786259
2,12,13.0,0,13,14,-1.7452562320425358
2,12,13.0,0,13,15,-2.069586022468499
2,12,13.0,0,14,12,-1.8892541176453719
2,12,13.0,0,14,13,-2.3028767562940047
2,12,13.0,0,15,9,-1.7116190653286765
2,12,13.0,0,15,10,-1.9781356449090168
2,12,13.0,0,15,11,-2.475401404671416
2,12,13.0,0,16,7,-1.6689484760745117
2,12,13.0,0,16,8,-2.1850910847398914
2,12,13.0,0,17,4,-1.2839381686995814
2,12,13.0,0,17,5,-1.5341878424681887
2,12,13.0,0,17,6,-2.0075381499861678
2,12,13.0,0,18,2,-1.1929064009330403
2,12,13.0,0,18,3,-1.5660384912958598
2,12,13.0,0,19,0,-1.1394138135434542
2,12,13.0,0,19,1,-1.4044325431633204
2,13,14.0,0,0,25,-4.797819617670996
2,13,14.0,0,1,24,-4.626696626907062
2,13,14.0,0,2,22,-2.921669185050291
2,13,14.0,0,2,23,-4.214109945066355
2,13,14.0,0,3,21,-2.736345499127424
2,13,14.0,0,4,21,-3.4210966521020794
2,13,14.0,0,5,20,-2.4624271262323703
2,13,14.0,0,6,20,-2.6661190503801038
2,13,14.0,0,7,20,-3.1394036642494996
2,13,14.0,0,8,19,-2.260857453920977
2,13,14.0,0,9,19,-2.419682193018943
2,13,14.0,0,10,18,-1.6195593360956053
2,13,14.0,0,11,18,-1.6162063691747406
2,13,14.0,0,12,16,-1.556032512884265
2,13,14.0,0,12,17,-1.7236277700908644
2,13,14.0,0,13,14,-1.7608753752611364
2,13,14.0,0,13,15,-2.086979377130092
2,13,14.0,0,14,12,-1.9040016142900171
2,13,14.0,0,14,13,-2.318869671558126
2,13,14.0,0,15,9,-1.7253123243957447
2,13,14.0,0,15,10,-1.9920464136937994
2,13,14.0,0,15,11,-2.4906052713974773
2,13,14.0,0,16,7,-1.6811956465918136
2,13,14.0,0,16,8,-2.1984346048255183
2,13,14.0,0,17,4,-1.294057204579019
2,13,14.0,0,17,5,-1.5446419546116132
2,13,14.0,0,17,6,-2.0188948980664634
2,13,14.0,0,18,2,-1.2009840281071824
2,13,14.0,0,18,3,-1.5746891672225445
2,13,14.0,0,19,0,-1.1453806677288885
2,13,14.0,0,19,1,-1.4108325238211918
2,14,15.0,0,0,25,-4.867193521932222
2,14,15.0,0,1,24,-4.692150748061465
2,14,15.0,0,2,22,-2.959136952548988
2,14,15.0,0,2,23,-4.27492849773364
2,14,15.0,0,3,21,-2.7723951760430907
2,14,15.0,0,4,21,-3.472619713162601
2,14,15.0,0,5,20,-2.495103915723888
2,14,15.0,0,6,20,-2.703100934795117
2,14,15.0,0,7,20,-3.185508163586121
2,14,15.0,0,8,19,-2.294387649591016
2,14,15.0,0,9,19,-2.4561061090270044
2,14,15.0,0,10,18,-1.6450971134315466
2,14,15.0,0,11,18,-1.6388127820559433
2,14,15.0,0,12,16,-1.5760238942692482
2,14,15.0,0,12,17,-1.7438072211812425
2,14,15.0,0,13,14,-1.7795822242633008
2,14,15.0,0,13,15,-2.1074928140176254
2,14,15.0,0,14,12,-1.9215741880468968
2,14,15.0,0,14,13,-2.3377220535751704
2,14,15.0,0,15,9,-1.7415707316148925
2,14,15.0,0,15,10,-2.0085043134070517
2,14,15.0,0,15,11,-2.5083793314643543
2,14,15.0,0,16,7,-1.6955693792388864
2,14,15.0,0,16,8,-2.2140215078960814
2,14,15.0,0,17,4,-1.3057937346123687
2,14,15.0,0,17,5,-1.5567670858942648
2,14,15.0,0,17,6,-2.0320078028637774
2,14,15.0,0,18,2,-1.2102728724145102
2,14,15.0,0,18,3,-1.5846104043585
2,14,15.0,0,19,0,-1.152184765311933
2,14,15.0,0,19,1,-1.4181090572049317
2,15,16.0,0,0,25,-5.103814382956102
2,15,16.0,0,1,24,-4.9232907326849045
2,15,16.0,0,2,22,-3.1488306920970786
2,15,16.0,0,2,23,-4.4961746765674775
2,15,16.0,0,3,21,-2.9514187518176698
2,15,16.0,0,4,21,-3.661695932768339
2,15,16.0,0,5,20,-2.647641559043848
2,15,16.0,0,6,20,-2.8507604054362616
2,15,16.0,0,7,20,-3.3332003995797663
2,15,16.0,0,8,19,-2.409330544096491
2,15,16.0,0,9,19,-2.5616497412385826
2,15,16.0,0,10,18,-1.719495551114818
2,15,16.0,0,11,18,-1.6975701773044491
2,15,16.0,0,12,16,-1.6254850704699066
2,15,16.0,0,12,17,-1.792871469185961
2,15,16.0,0,13,14,-1.8257141641592796
2,15,16.0,0,13,15,-2.1551357939066236
2,15,16.0,0,14,12,-1.964330998671592
2,15,16.0,0,14,13,-2.3814593566763307
2,15,16.0,0,15,9,-1.78088804842249
2,15,16.0,0,15,10,-2.0476793894707015
2,15,16.0,0,15,11,-2.548639644760229
2,15,16.0,0,16,7,-1.729024328333061
2,15,16.0,0,16,8,-2.2492654745577596
2,15,16.0,0,17,4,-1.332048496262992
2,15,16.0,0,17,5,-1.5838240069569771
2,15,16.0,0,17,6,-2.060527621199739
2,15,16.0,0,18,2,-1.2303154538258134
2,15,16.0,0,18,3,-1.605641863567822
2,15,16.0,0,19,0,-1.1662979036311274
2,15,16.0,0,19,1,-1.432950249924465
2,16,17.0,0,0,25,-5.292218706710969
2,16,17.0,0,1,24,-5.107178060755928
2,16,17.0,0,2,22,-3.2913091013670623
2,16,17.0,0,2,23,-4.672235974996738
2,16,17.0,0,3,21,-3.088070753159286
2,16,17.0,0,4,21,-3.8135298492548486
2,16,17.0,0,5,20,-2.7663746224847614
2,16,17.0,0,6,20,-2.968487856096573
2,16,17.0,0,7,20,-3.4553423712650897
2,16,17.0,0,8,19,-2.5051008114558044
2,16,17.0,0,9,19,-2.6516754739575816
2,16,17.0,0,10,18,-1.7834194225912938
2,16,17.0,0,11,18,-1.7490769462754088
2,16,17.0,0,12,16,-1.6693003975220577
2,16,17.0,0,12,17,-1.8364465029055381
2,16,17.0,0,13,14,-1.8666099429378917
2,16,17.0,0,13,15,-2.197842335652453
2,16,17.0,0,14,12,-2.0023347257083586
2,16,17.0,0,14,13,-2.4206822637711056
2,16,17.0,0,15,9,-1.8158741990291958
2,16,17.0,0,15,10,-2.082649327353309
2,16,17.0,0,15,11,-2.5849194193868144
2,16,17.0,0,16,7,-1.7590190628380782
2,16,17.0,0,16,8,-2.2810440709111077
2,16,17.0,0,17,4,-1.3557733244161092
2,16,17.0,0,17,5,-1.6082877803309863
2,16,17.0,0,17,6,-2.086448575818661
2,16,17.0,0,18,2,-1.2485667099263829
2,16,17.0,0,18,3,-1.6248652674733428
2,16,17.0,0,19,0,-1.1792615905959405
2,16,17.0,0,19,1,-1.4466296051577725
2,17,18.0,0,0,25,-5.431187118190564
2,17,18.0,0,1,24,-5.241925995318297
2,17,18.0,0,2,22,-3.386092577522959
2,17,18.0,0,2,23,-4.800569878032206
2,17,18.0,0,3,21,-3.180379841611739
2,17,18.0,0,4,21,-3.92461547480832
2,17,18.0,0,5,20,-2.848472845200604
2,17,18.0,0,6,20,-3.053085753766055
2,17,18.0,0,7,20,-3.548336615240771
2,17,18.0,0,8,19,-2.577608563472495
2,17,18.0,0,9,19,-2.7226167499299265
2,17,18.0,0,10,18,-1.833907087577046
2,17,18.0,0,11,18,-1.7910290004108091
2,17,18.0,0,12,16,-1.7054406238708069
2,17,18.0,0,12,17,-1.8725928170533237
2,17,18.0,0,13,14,-1.9003832264295326
2,17,18.0,0,13,15,-2.233726184376586
2,17,18.0,0,14,12,-2.0338359284372203
2,17,18.0,0,14,13,-2.4536560637809828
2,17,18.0,0,15,9,-1.8449122769983077
2,17,18.0,0,15,10,-2.1118174810208217
2,17,18.0,0,15,11,-2.6156231284513396
2,17,18.0,0,16,7,-1.7841902888972214
2,17,18.0,0,16,8,-2.3079571695226377
2,17,18.0,0,17,4,-1.3759078633083277
2,17,18.0,0,17,5,-1.6290698106709556
2,17,18.0,0,17,6,-2.108646703734731
2,17,18.0,0,18,2,-1.2642294495644073
2,17,18.0,0,18,3,-1.6414575045113544
2,17,18.0,0,19,0,-1.190525933383027
2,17,18.0,0,19,1,-1.458577210101705
2,18,19.0,0,0,25,-5.583335780190168
2,18,19.0,0,1,24,-5.389304013381775
2,18,19.0,0,2,22,-3.49131352140364
2,18,19.0,0,2,23,-4.9407215092690535
2,18,19.0,0,3,21,-3.2820931818499446
2,18,19.0,0,4,21,-4.045360175971837
2,18,19.0,0,5,20,-2.938285437414777
2,18,19.0,0,6,20,-3.145059533895761
2,18,19.0,0,7,20,-3.648700974907058
2,18,19.0,0,8,19,-2.6554895612731286
2,18,19.0,0,9,19,-2.7985759178815073
2,18,19.0,0,10,18,-1.8877636516208298
2,18,19.0,0,11,18,-1.8357145653970264
2,18,19.0,0,12,16,-1.7438120852845884
2,18,19.0,0,12,17,-1.911027281267998
2,18,19.0,0,13,14,-1.9362484732506076
2,18,19.0,0,13,15,-2.271835036490181
2,18,19.0,0,14,12,-2.06727789291881
2,18,19.0,0,14,13,-2.4886752857611896
2,18,19.0,0,15,9,-1.8757238673457763
2,18,19.0,0,15,10,-2.142774532834075
2,18,19.0,0,15,11,-2.6482140911948306
2,18,19.0,0,16,7,-1.81088975651857
2,18,19.0,0,16,8,-2.336523838857257
2,18,19.0,0,17,4,-1.397252607070179
2,18,19.0,0,17,5,-1.6511058109951726
2,18,19.0,0,17,6,-2.132195201995657
2,18,19.0,0,18,2,-1.2808353107108594
2,18,19.0,0,18,3,-1.659056850852778
2,18,19.0,0,19,0,-1.2024718757249602
2,18,19.0,0,19,1,-1.4712502538657457
2,19,20.0,0,0,25,-5.70615674263081
