kper,kstp,time,k,i,j,PWq
2,4,5.0,0,5,32,-0.5514288656806912
2,4,5.0,0,6,33,-0.6123166296306977
2,4,5.0,0,7,33,-0.7177731279701334
2,4,5.0,0,8,33,-0.8751719753101952
2,4,5.0,0,9,33,-1.1477797962849081
2,4,5.0,0,10,34,-0.938328700594468
2,4,5.0,0,11,34,-1.0353099105908257
2,4,5.0,0,12,34,-1.1531442748153893
2,4,5.0,0,13,34,-1.3145420604739968
2,4,5.0,0,14,34,-1.6588172198514997
2,4,5.0,0,15,35,-1.2084543717855638
2,4,5.0,0,16,35,-1.3453202690011778
2,4,5.0,0,17,35,-1.570771151000713
2,4,5.0,0,18,35,-1.984886562633136
2,4,5.0,0,19,36,-1.3319067036306933
2,4,5.0,0,20,36,-1.4061295765569923
2,4,5.0,0,21,36,-1.4995043413371434
2,4,5.0,0,22,36,-1.8556324061236182
2,4,5.0,0,23,37,-1.3515984630430538
2,4,5.0,0,24,37,-1.5305865971675203
2,4,5.0,0,25,37,-1.7407323163951745
2,4,5.0,0,26,37,-1.994072656069207
2,4,5.0,0,27,37,-2.4301618145806714
2,4,5.0,0,28,38,-1.5709257910478698
2,4,5.0,0,29,38,-1.6899536810289675
2,4,5.0,0,30,38,-1.7893216612349292
2,4,5.0,0,31,38,-1.8589548134603113
2,4,5.0,0,32,38,-1.930383139407727
2,4,5.0,0,33,38,-2.049145050386546
2,4,5.0,0,34,38,-2.291529815521816
2,4,5.0,0,35,39,-1.3055074962505522
2,4,5.0,0,36,39,-1.2834944814234923
2,4,5.0,0,37,38,-2.0382378181199634
2,4,5.0,0,38,36,-3.6419396945722333
2,4,5.0,0,38,37,-2.2591701615413946
2,5,6.0,0,4,31,-0.3105936628997483
2,5,6.0,0,4,32,-0.36955353115365597
2,5,6.0,0,5,32,-0.5704947492607744
2,5,6.0,0,6,33,-0.6290134867430197
2,5,6.0,0,7,33,-0.7358126028962602
2,5,6.0,0,8,33,-0.8946696552928302
2,5,6.0,0,9,33,-1.1705610149193717
2,5,6.0,0,10,34,-0.9576105344635835
2,5,6.0,0,11,34,-1.0546133015139674
2,5,6.0,0,12,34,-1.171843218595626
2,5,6.0,0,13,34,-1.3324303699572795
2,5,6.0,0,14,34,-1.6770898456204293
2,5,6.0,0,15,35,-1.2227646749097971
2,5,6.0,0,16,35,-1.3587379274614193
2,5,6.0,0,17,35,-1.58330721223939
2,5,6.0,0,18,35,-1.9967930903587359
2,5,6.0,0,19,36,-1.3412500726661847
2,5,6.0,0,20,36,-1.4142996299694772
2,5,6.0,0,21,36,-1.5063582563048286
2,5,6.0,0,22,36,-1.861741553562382
2,5,6.0,0,23,37,-1.357302155843044
2,5,6.0,0,24,37,-1.53607228950073
2,5,6.0,0,25,37,-1.7460323715069492
2,5,6.0,0,26,37,-1.9992172701224646
2,5,6.0,0,27,37,-2.435182342844371
2,5,6.0,0,28,38,-1.5757612612511807
2,5,6.0,0,29,38,-1.6946118690378924
2,5,6.0,0,30,38,-1.7938131750773252
2,5,6.0,0,31,38,-1.8632822303653995
2,5,6.0,0,32,38,-1.9345628130514996
2,5,6.0,0,33,38,-2.053213889458565
2,5,6.0,0,34,38,-2.2955331537784716
2,5,6.0,0,35,39,-1.309475386883097
2,5,6.0,0,36,39,-1.2874332822277594
2,5,6.0,0,37,38,-2.0419493416507777
2,5,6.0,0,38,36,-3.6448371097187966
2,5,6.0,0,38,37,-2.262403692334228
2,6,7.0,0,4,31,-0.317488920752794
2,6,7.0,0,4,32,-0.367122429596634
2,6,7.0,0,5,32,-0.5742066974181057
2,6,7.0,0,6,33,-0.6303709117742642
2,6,7.0,0,7,33,-0.7388717242262146
2,6,7.0,0,8,33,-0.8995949204738167
2,6,7.0,0,9,33,-1.1790482917666623
2,6,7.0,0,10,34,-0.9633697273084749
2,6,7.0,0,11,34,-1.0611413622158636
2,6,7.0,0,12,34,-1.1786354211803598
2,6,7.0,0,13,34,-1.339368818966534
2,6,7.0,0,14,34,-1.6853650685437458
2,6,7.0,0,15,35,-1.2284010351094707
2,6,7.0,0,16,35,-1.3643949903034525
2,6,7.0,0,17,35,-1.5889758074696658
2,6,7.0,0,18,35,-2.002798605703134
2,6,7.0,0,19,36,-1.3457795195007094
2,6,7.0,0,20,36,-1.4185238041811061
2,6,7.0,0,21,36,-1.5101510471521422
2,6,7.0,0,22,36,-1.8653234887197527
2,6,7.0,0,23,37,-1.3605669780327432
2,6,7.0,0,24,37,-1.5392352297175051
2,6,7.0,0,25,37,-1.7491248512592037
2,6,7.0,0,26,37,-2.0022698307971254
2,6,7.0,0,27,37,-2.4382355952580426
2,6,7.0,0,28,38,-1.5786183724585143
2,6,7.0,0,29,38,-1.6973893464467125
2,6,7.0,0,30,38,-1.7965215623122006
2,6,7.0,0,31,38,-1.8659238156850755
2,6,7.0,0,32,38,-1.9371307525310293
2,6,7.0,0,33,38,-2.055722183978663
2,6,7.0,0,34,38,-2.298031590607607
2,6,7.0,0,35,39,-1.3119103997488466
2,6,7.0,0,36,39,-1.289890890527431
2,6,7.0,0,37,38,-2.044307068538778
2,6,7.0,0,38,36,-3.646707630705862
2,6,7.0,0,38,37,-2.2644694228776814
2,7,8.0,0,4,31,-0.31121262641039493
2,7,8.0,0,4,32,-0.35353429617271104
2,7,8.0,0,5,32,-0.5653906363925216
2,7,8.0,0,6,33,-0.6193819256346274
2,7,8.0,0,7,33,-0.7296671676632513
2,7,8.0,0,8,33,-0.8923804962108761
2,7,8.0,0,9,33,-1.1751939951797112
2,7,8.0,0,10,34,-0.957584328009716
2,7,8.0,0,11,34,-1.056649661430754
2,7,8.0,0,12,34,-1.1750898285909557
2,7,8.0,0,13,34,-1.3367343752620116
2,7,8.0,0,14,34,-1.6847072962133325
2,7,8.0,0,15,35,-1.2263448486156676
2,7,8.0,0,16,35,-1.363109692956158
2,7,8.0,0,17,35,-1.5884329390278822
2,7,8.0,0,18,35,-2.0033721860385896
2,7,8.0,0,19,36,-1.345861700001592
2,7,8.0,0,20,36,-1.4190552142766109
2,7,8.0,0,21,36,-1.511035288674492
2,7,8.0,0,22,36,-1.86647739333619
2,7,8.0,0,23,37,-1.3614925064643515
2,7,8.0,0,24,37,-1.5401668040990089
2,7,8.0,0,25,37,-1.7500913581188797
2,7,8.0,0,26,37,-2.0033011722867045
2,7,8.0,0,27,37,-2.4393808651207536
2,7,8.0,0,28,38,-1.5795632999469547
2,7,8.0,0,29,38,-1.6983455458930266
2,7,8.0,0,30,38,-1.7974991305391015
2,7,8.0,0,31,38,-1.866924855101189
2,7,8.0,0,32,38,-1.9381279830877567
2,7,8.0,0,33,38,-2.0567085798507527
2,7,8.0,0,34,38,-2.299059919695896
2,7,8.0,0,35,39,-1.3128510794949975
2,7,8.0,0,36,39,-1.290900201787359
2,7,8.0,0,37,38,-2.0453374861973153
2,7,8.0,0,38,36,-3.6475665831576336
2,7,8.0,0,38,37,-2.265387301628671
2,8,9.0,0,4,31,-0.41866258854906846
2,8,9.0,0,4,32,-0.44834877742903245
2,8,9.0,0,5,32,-0.6659109845643343
2,8,9.0,0,6,33,-0.7153710101600836
2,8,9.0,0,7,33,-0.8246979632614853
2,8,9.0,0,8,33,-0.9865734578935985
2,8,9.0,0,9,33,-1.270499030194344
2,8,9.0,0,10,34,-1.0427362584462117
2,8,9.0,0,11,34,-1.138256368024372
2,8,9.0,0,12,34,-1.2520185826002148
2,8,9.0,0,13,34,-1.408397528038904
2,8,9.0,0,14,34,-1.752558985597858
2,8,9.0,0,15,35,-1.2820760758684173
2,8,9.0,0,16,35,-1.413760934880628
2,8,9.0,0,17,35,-1.6339825629001723
2,8,9.0,0,18,35,-2.044164850322119
2,8,9.0,0,19,36,-1.3782118912534287
2,8,9.0,0,20,36,-1.44622010507031
2,8,9.0,0,21,36,-1.5328012026805666
2,8,9.0,0,22,36,-1.8851906805383507
2,8,9.0,0,23,37,-1.3792143608121137
2,8,9.0,0,24,37,-1.557141247808019
2,8,9.0,0,25,37,-1.766354502736995
2,8,9.0,0,26,37,-2.018890138465366
2,8,9.0,0,27,37,-2.454355279282403
2,8,9.0,0,28,38,-1.5942778248262144
2,8,9.0,0,29,38,-1.7124306111366039
2,8,9.0,0,30,38,-1.8109659644758693
2,8,9.0,0,31,38,-1.879774698011591
2,8,9.0,0,32,38,-1.9504812587312337
2,8,9.0,0,33,38,-2.0687121011740714
2,8,9.0,0,34,38,-2.3107800557036704
2,8,9.0,0,35,39,-1.324609961011376
2,8,9.0,0,36,39,-1.302395529333733
2,8,9.0,0,37,38,-2.0560471066844777
2,8,9.0,0,38,36,-3.6558320617226414
2,8,9.0,0,38,37,-2.2746732131157152
2,9,10.0,0,4,31,-0.5463351232098717
2,9,10.0,0,4,32,-0.5554116243142744
2,9,10.0,0,5,32,-0.7838679391928736
2,9,10.0,0,6,33,-0.8278621887346276
2,9,10.0,0,7,33,-0.9371237064392517
2,9,10.0,0,8,33,-1.0990505409585012
2,9,10.0,0,9,33,-1.38612187720679
2,9,10.0,0,10,34,-1.1460544853491683
2,9,10.0,0,11,34,-1.2377724634466745
2,9,10.0,0,12,34,-1.3461748199234762
2,9,10.0,0,13,34,-1.4964369249725848
2,9,10.0,0,14,34,-1.8365906636677778
2,9,10.0,0,15,35,-1.3511218153184927
2,9,10.0,0,16,35,-1.4767722934680307
2,9,10.0,0,17,35,-1.6909516686026507
2,9,10.0,0,18,35,-2.0954951612071255
2,9,10.0,0,19,36,-1.419043105306116
2,9,10.0,0,20,36,-1.4806752890564638
2,9,10.0,0,21,36,-1.5605434127522955
2,9,10.0,0,22,36,-1.9091080049789184
2,9,10.0,0,23,37,-1.4018691413437452
2,9,10.0,0,24,37,-1.5788520209237333
2,9,10.0,0,25,37,-1.7871668864783814
2,9,10.0,0,26,37,-2.0388506496109358
2,9,10.0,0,27,37,-2.473539828169997
2,9,10.0,0,28,38,-1.6131287536912708
2,9,10.0,0,29,38,-1.7304829162964381
2,9,10.0,0,30,38,-1.8282325919265787
2,9,10.0,0,31,38,-1.8962558878883549
2,9,10.0,0,32,38,-1.9663297957962165
2,9,10.0,0,33,38,-2.0841149411154056
2,9,10.0,0,34,38,-2.3258222276224565
2,9,10.0,0,35,39,-1.3397021229475001
2,9,10.0,0,36,39,-1.3171487514462967
2,9,10.0,0,37,38,-2.0697960816309937
2,9,10.0,0,38,36,-3.666454966219888
2,9,10.0,0,38,37,-2.2866021031840766
2,10,11.0,0,4,31,-0.6563759578775716
2,10,11.0,0,4,32,-0.6388877965621305
2,10,11.0,0,5,32,-0.8829425446057257
2,10,11.0,0,6,33,-0.9206316596092847
2,10,11.0,0,7,33,-1.0315568701591928
2,10,11.0,0,8,33,-1.1953350147869628
2,10,11.0,0,9,33,-1.4884176249661891
2,10,11.0,0,10,34,-1.2360849437910133
2,10,11.0,0,11,34,-1.325419583666104
2,10,11.0,0,12,34,-1.4297245080027494
2,10,11.0,0,13,34,-1.5751669040698175
2,10,11.0,0,14,34,-1.9132547429611577
2,10,11.0,0,15,35,-1.4133333081882995
2,10,11.0,0,16,35,-1.5340533085068557
2,10,11.0,0,17,35,-1.743297566197782
2,10,11.0,0,18,35,-2.143459586871117
2,10,11.0,0,19,36,-1.4571194508313
2,10,11.0,0,20,36,-1.5131740833752048
2,10,11.0,0,21,36,-1.587047130084244
2,10,11.0,0,22,36,-1.9322074517505001
2,10,11.0,0,23,37,-1.4236759371167906
2,10,11.0,0,24,37,-1.599783301575222
2,10,11.0,0,25,37,-1.8072763494628816
2,10,11.0,0,26,37,-2.0581937012301452
2,10,11.0,0,27,37,-2.492214231718606
2,10,11.0,0,28,38,-1.631396546482108
2,10,11.0,0,29,38,-1.7480079496400762
2,10,11.0,0,30,38,-1.845029466053326
2,10,11.0,0,31,38,-1.9123239468380255
2,10,11.0,0,32,38,-1.9818010695964148
2,10,11.0,0,33,38,-2.0991627166650524
2,10,11.0,0,34,38,-2.3405518795528586
2,10,11.0,0,35,39,-1.3544397822463736
2,10,11.0,0,36,39,-1.3315913790699057
2,10,11.0,0,37,38,-2.0833022608855245
2,10,11.0,0,38,36,-3.6769318813281444
2,10,11.0,0,38,37,-2.298338758083741
2,11,12.0,0,4,31,-0.746685341820637
2,11,12.0,0,4,32,-0.6993880692206744
2,11,12.0,0,5,32,-0.9616914338020024
2,11,12.0,0,6,33,-0.9921305762797488
2,11,12.0,0,7,33,-1.1060199759750162
2,11,12.0,0,8,33,-1.2730498176567835
2,11,12.0,0,9,33,-1.5742407051974965
2,11,12.0,0,10,34,-1.3097139909947373
2,11,12.0,0,11,34,-1.3980320499770187
2,11,12.0,0,12,34,-1.4995616203291036
2,11,12.0,0,13,34,-1.6415857605373958
2,11,12.0,0,14,34,-1.9795143898010963
2,11,12.0,0,15,35,-1.466033571157567
2,11,12.0,0,16,35,-1.5830892727942398
2,11,12.0,0,17,35,-1.788653511353715
2,11,12.0,0,18,35,-2.1858804624022383
2,11,12.0,0,19,36,-1.4906082648459034
2,11,12.0,0,20,36,-1.5421308573266543
2,11,12.0,0,21,36,-1.6110119359272375
2,11,12.0,0,22,36,-1.9533770199772889
2,11,12.0,0,23,37,-1.4435654811535557
2,11,12.0,0,24,37,-1.6189109781100726
2,11,12.0,0,25,37,-1.8257017622470357
2,11,12.0,0,26,37,-2.075980191020143
2,11,12.0,0,27,37,-2.5094855300503696
2,11,12.0,0,28,38,-1.6481914568785498
2,11,12.0,0,29,38,-1.7641546268067927
2,11,12.0,0,30,38,-1.8605438493431237
2,11,12.0,0,31,38,-1.9272046152335456
2,11,12.0,0,32,38,-1.9961515082599277
2,11,12.0,0,33,38,-2.113133718387438
2,11,12.0,0,34,38,-2.3542697488651925
2,11,12.0,0,35,39,-1.3681145810872692
2,11,12.0,0,36,39,-1.3450334040156093
2,11,12.0,0,37,38,-2.095929576080298
2,11,12.0,0,38,36,-3.686773011942485
2,11,12.0,0,38,37,-2.3093299950594286
2,12,13.0,0,4,31,-0.8366296114188003
2,12,13.0,0,4,32,-0.7573746578615896
2,12,13.0,0,5,32,-1.0391212314634117
2,12,13.0,0,6,33,-1.061168492410502
2,12,13.0,0,7,33,-1.178508730094734
2,12,13.0,0,8,33,-1.3493684216484212
2,12,13.0,0,9,33,-1.6596794370850034
2,12,13.0,0,10,34,-1.381775164536009
2,12,13.0,0,11,34,-1.4694819351060744
2,12,13.0,0,12,34,-1.568540929695672
2,12,13.0,0,13,34,-1.7074545322054178
2,12,13.0,0,14,34,-2.045937524006632
2,12,13.0,0,15,35,-1.5181503389563034
2,12,13.0,0,16,35,-1.6318124876804632
2,12,13.0,0,17,35,-1.8339487636615388
2,12,13.0,0,18,35,-2.228679080615237
2,12,13.0,0,19,36,-1.524213287660288
2,12,13.0,0,20,36,-1.5713599405655287
2,12,13.0,0,21,36,-1.6353700749888347
2,12,13.0,0,22,36,-1.9750538485740279
2,12,13.0,0,23,37,-1.463869283578937
2,12,13.0,0,24,37,-1.6384580520232817
2,12,13.0,0,25,37,-1.8445568031957649
2,12,13.0,0,26,37,-2.0942146308185983
2,12,13.0,0,27,37,-2.527252174387307
2,12,13.0,0,28,38,-1.6654079876053842
2,12,13.0,0,29,38,-1.7807255309214796
2,12,13.0,0,30,38,-1.876486211725016
2,12,13.0,0,31,38,-1.9425162662037607
2,12,13.0,0,32,38,-2.01092985227643
2,12,13.0,0,33,38,-2.1275294985561537
2,12,13.0,0,34,38,-2.3684317953255842
2,12,13.0,0,35,39,-1.3822013754987523
2,12,13.0,0,36,39,-1.3589000028681681
2,12,13.0,0,37,38,-2.1089913006531944
2,12,13.0,0,38,36,-3.696978401317871
2,12,13.0,0,38,37,-2.320707567302673
2,13,14.0,0,4,31,-0.8164947169430548
2,13,14.0,0,4,32,-0.7105724877738453
2,13,14.0,0,5,32,-1.0100432790775358
2,13,14.0,0,6,33,-1.0251895476463346
2,13,14.0,0,7,33,-1.1487175765034863
2,13,14.0,0,8,33,-1.3263355941332975
2,13,14.0,0,9,33,-1.648050912630822
2,13,14.0,0,10,34,-1.3637388518553166
2,13,14.0,0,11,34,-1.4557598898035167
2,13,14.0,0,12,34,-1.5580499769305334
2,13,14.0,0,13,34,-1.7001088591889584
2,13,14.0,0,14,34,-2.045185168240579
2,13,14.0,0,15,35,-1.5128618535867417
2,13,14.0,0,16,35,-1.6290692226216095
2,13,14.0,0,17,35,-1.8336750401686288
2,13,14.0,0,18,35,-2.2320229126799234
2,13,14.0,0,19,36,-1.5258789057280921
2,13,14.0,0,20,36,-1.5743322967847746
2,13,14.0,0,21,36,-1.639261095884244
2,13,14.0,0,22,36,-1.9796847911642317
2,13,14.0,0,23,37,-1.4677822654223789
2,13,14.0,0,24,37,-1.6423728785783993
2,13,14.0,0,25,37,-1.8485325676275153
2,13,14.0,0,26,37,-2.0983232380173646
2,13,14.0,0,27,37,-2.5316749937287355
2,13,14.0,0,28,38,-1.6692590408999948
2,13,14.0,0,29,38,-1.7845736057344155
2,13,14.0,0,30,38,-1.8803475594409633
2,13,14.0,0,31,38,-1.9463886447661842
2,13,14.0,0,32,38,-2.0147587874705764
2,13,14.0,0,33,38,-2.131313258751817
2,13,14.0,0,34,38,-2.3723322880936237
2,13,14.0,0,35,39,-1.3858628960130304
2,13,14.0,0,36,39,-1.362682666847519
2,13,14.0,0,37,38,-2.112794448135194
2,13,14.0,0,38,36,-3.700130287558725
2,13,14.0,0,38,37,-2.3240877058101184
2,14,15.0,0,4,31,-0.7716950661702526
2,14,15.0,0,4,32,-0.6472158527157603
2,14,15.0,0,5,32,-0.9585103529493608
2,14,15.0,0,6,33,-0.967250905982894
2,14,15.0,0,7,33,-1.0962898688139262
2,14,15.0,0,8,33,-1.2800943691627253
2,14,15.0,0,9,33,-1.6113443002905683
2,14,15.0,0,10,34,-1.3223480891352892
2,14,15.0,0,11,34,-1.419344939320581
2,14,15.0,0,12,34,-1.5260129307856403
2,14,15.0,0,13,34,-1.6725655435326985
2,14,15.0,0,14,34,-2.0250060265799164
2,14,15.0,0,15,35,-1.4908686879909112
2,14,15.0,0,16,35,-1.6110454920469124
2,14,15.0,0,17,35,-1.819503199988901
2,14,15.0,0,18,35,-2.2229471154273313
2,14,15.0,0,19,36,-1.517269905179063
2,14,15.0,0,20,36,-1.5686335620753198
2,14,15.0,0,21,36,-1.636203129494966
2,14,15.0,0,22,36,-1.9784542532572473
2,14,15.0,0,23,37,-1.4660438133443208
2,14,15.0,0,24,37,-1.6408886641624179
2,14,15.0,0,25,37,-1.847352274207715
2,14,15.0,0,26,37,-2.0975167443695
2,14,15.0,0,27,37,-2.5314475599951365
2,14,15.0,0,28,38,-1.668453648432589
2,14,15.0,0,29,38,-1.783979225799996
2,14,15.0,0,30,38,-1.8799785010489671
2,14,15.0,0,31,38,-1.94624276102072
2,14,15.0,0,32,38,-2.014735556210777
2,14,15.0,0,33,38,-2.1313623247440496
2,14,15.0,0,34,38,-2.3726239054275524
2,14,15.0,0,35,39,-1.3858564718533017
2,14,15.0,0,36,39,-1.362903692049251
2,14,15.0,0,37,38,-2.1133294405783083
2,14,15.0,0,38,36,-3.7007806183403638
2,14,15.0,0,38,37,-2.3246327115123044
2,15,16.0,0,4,31,-0.7262008587934474
2,15,16.0,0,4,32,-0.5903935137809526
2,15,16.0,0,5,32,-0.9076660790058213
2,15,16.0,0,6,33,-0.9108477261817711
2,15,16.0,0,7,33,-1.0440944808926247
2,15,16.0,0,8,33,-1.2328156599807016
2,15,16.0,0,9,33,-1.5709382980312512
2,15,16.0,0,10,34,-1.2779997149469864
2,15,16.0,0,11,34,-1.3794726717532626
2,15,16.0,0,12,34,-1.4903720660998374
2,15,16.0,0,13,34,-1.6413405430857892
2,15,16.0,0,14,34,-2.0003566877321646
2,15,16.0,0,15,35,-1.4651609057424935
2,15,16.0,0,16,35,-1.5893606192582581
2,15,16.0,0,17,35,-1.8016973438554373
2,15,16.0,0,18,35,-2.210243468214884
2,15,16.0,0,19,36,-1.505513346678626
2,15,16.0,0,20,36,-1.56008854994829
2,15,16.0,0,21,36,-1.63069803582178
2,15,16.0,0,22,36,-1.9750858330037886
2,15,16.0,0,23,37,-1.462234730774128
2,15,16.0,0,24,37,-1.6374184349661078
2,15,16.0,0,25,37,-1.8442598907257164
2,15,16.0,0,26,37,-2.0948692005159018
2,15,16.0,0,27,37,-2.5294684941469967
2,15,16.0,0,28,38,-1.665898237038256
2,15,16.0,0,29,38,-1.78170642144741
2,15,16.0,0,30,38,-1.8779999706728034
2,15,16.0,0,31,38,-1.9445564476263968
2,15,16.0,0,32,38,-2.0132299260396422
2,15,16.0,0,33,38,-2.1299729655403894
2,15,16.0,0,34,38,-2.371526388888096
2,15,16.0,0,35,39,-1.384437946195252
