kper,kstp,time,k,i,j,SPq
2,3,4.0,0,13,26,-1.9676669096254216
2,3,4.0,0,14,19,-1.1958107187047133
2,3,4.0,0,14,20,-1.3086699581134127
2,3,4.0,0,14,21,-1.4749571922294962
2,3,4.0,0,14,22,-1.7533772704953492
2,3,4.0,0,14,26,-2.1524193801460285
2,3,4.0,0,15,27,-2.6917845197706924
2,3,4.0,0,16,27,-2.69473909931844
2,3,4.0,0,17,27,-2.935827980863621
2,3,4.0,0,18,27,-3.571914012191101
2,3,4.0,0,19,25,-2.9780283101521405
2,3,4.0,0,19,26,-3.3690886274645777
2,3,4.0,0,20,24,-2.9716543490015397
2,3,4.0,0,21,24,-2.7152028421366765
2,3,4.0,0,22,24,-3.27538698074391
2,3,4.0,0,23,23,-4.385516731217031
2,4,5.0,0,12,18,0.17040166160315096
2,4,5.0,0,12,24,-1.2024082159557565
2,4,5.0,0,12,25,-1.5450137335304817
2,4,5.0,0,13,19,-0.5778880930756216
2,4,5.0,0,13,23,-1.4191754770766067
2,4,5.0,0,13,26,-1.998745205008447
2,4,5.0,0,14,19,-1.2030257909400106
2,4,5.0,0,14,20,-1.319129056980131
2,4,5.0,0,14,21,-1.4886126331931564
2,4,5.0,0,14,22,-1.7701946378177382
2,4,5.0,0,14,26,-2.181176186995401
2,4,5.0,0,15,27,-2.720596672382044
2,4,5.0,0,16,27,-2.7202857522064505
2,4,5.0,0,17,27,-2.958076626546273
2,4,5.0,0,18,27,-3.5907475405090707
2,4,5.0,0,19,25,-2.9903023646014617
2,4,5.0,0,19,26,-3.382899115909808
2,4,5.0,0,20,24,-2.979778121216988
2,4,5.0,0,21,24,-2.7206165870849475
2,4,5.0,0,22,24,-3.279249013768453
2,4,5.0,0,23,23,-4.388358557106045
2,5,6.0,0,12,18,0.16553628028025713
2,5,6.0,0,12,24,-1.2229082907964255
2,5,6.0,0,12,25,-1.5678969799993183
2,5,6.0,0,13,19,-0.5845986756987145
2,5,6.0,0,13,23,-1.436262538353816
2,5,6.0,0,13,26,-2.022050202662001
2,5,6.0,0,14,19,-1.2090555824355818
2,5,6.0,0,14,20,-1.3276866506200662
2,5,6.0,0,14,21,-1.4995888918900562
2,5,6.0,0,14,22,-1.7836094878996107
2,5,6.0,0,14,26,-2.2030905524428306
2,5,6.0,0,15,27,-2.7428253836738747
2,5,6.0,0,16,27,-2.7399989978695487
2,5,6.0,0,17,27,-2.975471839176265
2,5,6.0,0,18,27,-3.6057570116391844
2,5,6.0,0,19,25,-3.0003666977560357
2,5,6.0,0,19,26,-3.394155110422602
2,5,6.0,0,20,24,-2.9865977600641855
2,5,6.0,0,21,24,-2.725216138913197
2,5,6.0,0,22,24,-3.2825658301292933
2,5,6.0,0,23,23,-4.390815572686066
2,6,7.0,0,12,18,0.15473986281834584
2,6,7.0,0,12,24,-1.2659274999745094
2,6,7.0,0,12,25,-1.616042358708313
2,6,7.0,0,13,19,-0.598484232550561
2,6,7.0,0,13,23,-1.47192502460166
2,6,7.0,0,13,26,-2.071081596076226
2,6,7.0,0,14,19,-1.2214897498654338
2,6,7.0,0,14,20,-1.3453682667846465
2,6,7.0,0,14,21,-1.5222843374726835
2,6,7.0,0,14,22,-1.811408456276638
2,6,7.0,0,14,26,-2.248790094325301
2,6,7.0,0,15,27,-2.7889363898734416
2,6,7.0,0,16,27,-2.7806960682587203
2,6,7.0,0,17,27,-3.01127942085526
2,6,7.0,0,18,27,-3.6366521468759174
2,6,7.0,0,19,25,-3.0210513799429037
2,6,7.0,0,19,26,-3.4173039667206524
2,6,7.0,0,20,24,-3.000590006623824
2,6,7.0,0,21,24,-2.734663483944651
2,6,7.0,0,22,24,-3.289375491958527
2,6,7.0,0,23,23,-4.395863461861278
2,7,8.0,0,12,18,0.1516719346869735
2,7,8.0,0,12,24,-1.2785422470816457
2,7,8.0,0,12,25,-1.6298667670821487
2,7,8.0,0,13,19,-0.6038344368619875
2,7,8.0,0,13,23,-1.4836194841715837
2,7,8.0,0,13,26,-2.0851194855081587
2,7,8.0,0,14,19,-1.226324771227219
2,7,8.0,0,14,20,-1.351819662051767
2,7,8.0,0,14,21,-1.5301465102593
2,7,8.0,0,14,22,-1.8209207868402189
2,7,8.0,0,14,26,-2.262494600690303
2,7,8.0,0,15,27,-2.8034026120078295
2,7,8.0,0,16,27,-2.793309112018676
2,7,8.0,0,17,27,-3.022807787381936
2,7,8.0,0,18,27,-3.6472505297531654
2,7,8.0,0,19,25,-3.0287424812775896
2,7,8.0,0,19,26,-3.425761113033005
2,7,8.0,0,20,24,-3.006159446009214
2,7,8.0,0,21,24,-2.738541054482752
2,7,8.0,0,22,24,-3.2922647355373975
2,7,8.0,0,23,23,-4.3980488004081515
2,8,9.0,0,12,18,0.14936333297620052
2,8,9.0,0,12,24,-1.2900489713994432
2,8,9.0,0,12,25,-1.6425794034551302
2,8,9.0,0,13,19,-0.6086789237161128
2,8,9.0,0,13,23,-1.494261116142411
2,8,9.0,0,13,26,-2.0980278419273475
2,8,9.0,0,14,19,-1.2306908376697194
2,8,9.0,0,14,20,-1.357578688647493
2,8,9.0,0,14,21,-1.5371265208442964
2,8,9.0,0,14,22,-1.8294608558414183
2,8,9.0,0,14,26,-2.2749134722056397
2,8,9.0,0,15,27,-2.816549143883776
2,8,9.0,0,16,27,-2.8045954697394677
2,8,9.0,0,17,27,-3.033082946763443
2,8,9.0,0,18,27,-3.656785127991199
2,8,9.0,0,19,25,-3.035695131119766
2,8,9.0,0,19,26,-3.4333831772739387
2,8,9.0,0,20,24,-3.011249559370455
2,8,9.0,0,21,24,-2.7421000137130207
2,8,9.0,0,22,24,-3.2949446788070063
2,8,9.0,0,23,23,-4.400090792349943
2,9,10.0,0,12,18,0.14805836895253321
2,9,10.0,0,12,24,-1.2992655931117838
2,9,10.0,0,12,25,-1.6527780973629547
2,9,10.0,0,13,19,-0.6126816262468111
2,9,10.0,0,13,23,-1.5029057975119997
2,9,10.0,0,13,26,-2.1083598875401606
2,9,10.0,0,14,19,-1.2342914146914197
2,9,10.0,0,14,20,-1.3622330009935126
2,9,10.0,0,14,21,-1.5427024217471939
2,9,10.0,0,14,22,-1.8363606639743892
2,9,10.0,0,14,26,-2.284815243543761
2,9,10.0,0,15,27,-2.8271493474139504
2,9,10.0,0,16,27,-2.813563647467447
2,9,10.0,0,17,27,-3.0412641764493458
2,9,10.0,0,18,27,-3.6645225706580646
2,9,10.0,0,19,25,-3.0414248109953093
2,9,10.0,0,19,26,-3.439624169866903
2,9,10.0,0,20,24,-3.0155257223566068
2,9,10.0,0,21,24,-2.745111238166224
2,9,10.0,0,22,24,-3.2972481574665657
2,9,10.0,0,23,23,-4.401864820303146
2,10,11.0,0,12,18,0.13859365591103767
2,10,11.0,0,12,24,-1.3407268840162487
2,10,11.0,0,12,25,-1.69923852607414
2,10,11.0,0,13,19,-0.6263532352154542
2,10,11.0,0,13,23,-1.5375565745822541
2,10,11.0,0,13,26,-2.1556091460223854
2,10,11.0,0,14,19,-1.2465032695247444
2,10,11.0,0,14,20,-1.3793404858732856
2,10,11.0,0,14,21,-1.5644880165871058
2,10,11.0,0,14,22,-1.8632459430870938
2,10,11.0,0,14,26,-2.328654633726444
2,10,11.0,0,15,27,-2.871601485105572
2,10,11.0,0,16,27,-2.8524081189247568
2,10,11.0,0,17,27,-3.075461813535725
2,10,11.0,0,18,27,-3.6944001343998707
2,10,11.0,0,19,25,-3.061670866752337
2,10,11.0,0,19,26,-3.46217431719937
2,10,11.0,0,20,24,-3.0294447695585305
2,10,11.0,0,21,24,-2.7545807905852655
2,10,11.0,0,22,24,-3.304176609838624
2,10,11.0,0,23,23,-4.4070581771797315
2,11,12.0,0,12,18,0.13524074086690518
2,11,12.0,0,12,24,-1.3580873798961761
2,11,12.0,0,12,25,-1.7184244128391413
2,11,12.0,0,13,19,-0.6332928612744979
2,11,12.0,0,13,23,-1.5532295759270198
2,11,12.0,0,13,26,-2.175018340266348
2,11,12.0,0,14,19,-1.2527237779246292
2,11,12.0,0,14,20,-1.387598152867156
2,11,12.0,0,14,21,-1.5745969797877848
2,11,12.0,0,14,22,-1.8757216749929313
2,11,12.0,0,14,26,-2.347131140547532
2,11,12.0,0,15,27,-2.89100174757732
2,11,12.0,0,16,27,-2.869101444296547
2,11,12.0,0,17,27,-3.090540845583149
2,11,12.0,0,18,27,-3.70829754625926
2,11,12.0,0,19,25,-3.071699308161115
2,11,12.0,0,19,26,-3.4731587681167895
2,11,12.0,0,20,24,-3.036739964714627
2,11,12.0,0,21,24,-2.7596674678670823
2,11,12.0,0,22,24,-3.308025953039145
2,11,12.0,0,23,23,-4.410008123859491
2,12,13.0,0,12,18,0.12458223138104785
2,12,13.0,0,12,24,-1.4044150497801695
2,12,13.0,0,12,25,-1.7702331724812268
2,12,13.0,0,13,19,-0.6489444814432161
2,12,13.0,0,13,23,-1.5922930528556378
2,12,13.0,0,13,26,-2.227641908225195
2,12,13.0,0,14,19,-1.2667032928476445
2,12,13.0,0,14,20,-1.4070495333171351
2,12,13.0,0,14,21,-1.5992574729778397
2,12,13.0,0,14,22,-1.9061566506386072
2,12,13.0,0,14,26,-2.3960807296728888
2,12,13.0,0,15,27,-2.940837344143631
2,12,13.0,0,16,27,-2.9125853558444987
2,12,13.0,0,17,27,-3.1289514767213973
2,12,13.0,0,18,27,-3.74209022965276
2,12,13.0,0,19,25,-3.0948000130585314
2,12,13.0,0,19,26,-3.498818880898696
2,12,13.0,0,20,24,-3.0527427519768295
2,12,13.0,0,21,24,-2.7705928262970474
2,12,13.0,0,22,24,-3.3160672727570812
2,12,13.0,0,23,23,-4.416063623890363
2,13,14.0,0,12,18,0.11603259169215363
2,13,14.0,0,12,24,-1.4417046516309995
2,13,14.0,0,12,25,-1.8117323046435843
2,13,14.0,0,13,19,-0.6624095464719133
2,13,14.0,0,13,23,-1.624557402771103
2,13,14.0,0,13,26,-2.2697081101962056
2,13,14.0,0,14,19,-1.2787428801092986
2,13,14.0,0,14,20,-1.42349872913978
2,13,14.0,0,14,21,-1.6198378099215915
2,13,14.0,0,14,22,-1.931540732216959
2,13,14.0,0,14,26,-2.4355383758538096
2,13,14.0,0,15,27,-2.9814706213545037
2,13,14.0,0,16,27,-2.9478728469902933
2,13,14.0,0,17,27,-3.160402052057094
2,13,14.0,0,18,27,-3.7702664301363313
2,13,14.0,0,19,25,-3.114494097674452
2,13,14.0,0,19,26,-3.520565294709172
2,13,14.0,0,20,24,-3.0666557410477964
2,13,14.0,0,21,24,-2.780174865357502
2,13,14.0,0,22,24,-3.3232063840990342
2,13,14.0,0,23,23,-4.4214850241335775
2,14,15.0,0,12,18,0.11129692957390347
2,14,15.0,0,12,24,-1.4647231584530402
2,14,15.0,0,12,25,-1.8371981431973552
2,14,15.0,0,13,19,-0.6717201349919506
2,14,15.0,0,13,23,-1.6454240635035262
2,14,15.0,0,13,26,-2.2954049510123866
2,14,15.0,0,14,19,-1.287073791220152
2,14,15.0,0,14,20,-1.4344816387164343
2,14,15.0,0,14,21,-1.6332452383205975
2,14,15.0,0,14,22,-1.9481579417043093
2,14,15.0,0,14,26,-2.459883762919219
2,14,15.0,0,15,27,-3.007159118488403
2,14,15.0,0,16,27,-2.969839180000406
2,14,15.0,0,17,27,-3.1802758536931606
2,14,15.0,0,18,27,-3.7887429400340977
2,14,15.0,0,19,25,-3.127935926369176
2,14,15.0,0,19,26,-3.535231826584493
2,14,15.0,0,20,24,-3.076507951844569
2,14,15.0,0,21,24,-2.7870634885904266
2,14,15.0,0,22,24,-3.3284658724528597
2,14,15.0,0,23,23,-4.4255463028076
2,15,16.0,0,12,18,0.10263791294425317
2,15,16.0,0,12,24,-1.5041801059122122
2,15,16.0,0,12,25,-1.8812295912517243
2,15,16.0,0,13,19,-0.6858512608577598
2,15,16.0,0,13,23,-1.679440668198822
2,15,16.0,0,13,26,-2.3399861503110344
2,15,16.0,0,14,19,-1.2996900846113562
2,15,16.0,0,14,20,-1.4516562010410183
2,15,16.0,0,14,21,-1.6547362355110948
2,15,16.0,0,14,22,-1.9748121794909395
2,15,16.0,0,14,26,-2.501444252233483
2,15,16.0,0,15,27,-3.05003435714886
2,15,16.0,0,16,27,-3.0068929150762926
2,15,16.0,0,17,27,-3.2132382198944356
2,15,16.0,0,18,27,-3.8183627024484963
2,15,16.0,0,19,25,-3.1486647660210707
2,15,16.0,0,19,26,-3.558070986159734
2,15,16.0,0,20,24,-3.091208667220073
2,15,16.0,0,21,24,-2.797197192354645
2,15,16.0,0,22,24,-3.3360680980010002
2,15,16.0,0,23,23,-4.431352879810543
2,16,17.0,0,12,18,0.0960973252642674
2,16,17.0,0,12,24,-1.5359512398186723
2,16,17.0,0,12,25,-1.9165620759166018
2,16,17.0,0,13,19,-0.6978718321168316
2,16,17.0,0,13,23,-1.7074296619271934
2,16,17.0,0,13,26,-2.375651228437846
2,16,17.0,0,14,19,-1.3104259148166193
2,16,17.0,0,14,20,-1.4660122202281798
2,16,17.0,0,14,21,-1.6724964131533682
2,16,17.0,0,14,22,-1.9969016151268733
2,16,17.0,0,14,26,-2.534856077316789
2,16,17.0,0,15,27,-3.0849336506434213
2,16,17.0,0,16,27,-3.0368551528587773
2,16,17.0,0,17,27,-3.24009025136138
2,16,17.0,0,18,27,-3.842939069138737
2,16,17.0,0,19,25,-3.166214299229182
2,16,17.0,0,19,26,-3.5772787921904836
2,16,17.0,0,20,24,-3.1038884901628805
2,16,17.0,0,21,24,-2.806002500057126
2,16,17.0,0,22,24,-3.3427651733203447
2,16,17.0,0,23,23,-4.436518718926788
2,17,18.0,0,12,18,0.0957006428904208
2,17,18.0,0,12,24,-1.5457317266197208
2,17,18.0,0,12,25,-1.9272191746705403
2,17,18.0,0,13,19,-0.703175379435244
2,17,18.0,0,13,23,-1.7175513669232032
2,17,18.0,0,13,26,-2.3861372523598163
2,17,18.0,0,14,19,-1.3151677500718861
2,17,18.0,0,14,20,-1.4716790769197843
2,17,18.0,0,14,21,-1.6789808728503317
2,17,18.0,0,14,22,-2.005198536719959
2,17,18.0,0,14,26,-2.544966270434003
2,17,18.0,0,15,27,-3.0966384807263694
2,17,18.0,0,16,27,-3.0462719801384424
2,17,18.0,0,17,27,-3.249000306958237
2,17,18.0,0,18,27,-3.8522794032370626
2,17,18.0,0,19,25,-3.173768305876095
2,17,18.0,0,19,26,-3.5852182524670866
2,17,18.0,0,20,24,-3.1099535331709376
2,17,18.0,0,21,24,-2.8103776108986978
2,17,18.0,0,22,24,-3.346328971774202
2,17,18.0,0,23,23,-4.439395342783744
2,18,19.0,0,12,18,0.09768101164091547
2,18,19.0,0,12,24,-1.549511959284132
2,18,19.0,0,12,25,-1.9312993168371406
2,18,19.0,0,13,19,-0.7061350515759983
2,18,19.0,0,13,23,-1.7223036379249095
2,18,19.0,0,13,26,-2.3898985077106545
2,18,19.0,0,14,19,-1.3178070553738408
2,18,19.0,0,14,20,-1.4744333626386776
2,18,19.0,0,14,21,-1.6818508567432104
2,18,19.0,0,14,22,-2.009179954502031
2,18,19.0,0,14,26,-2.548555298115673
2,18,19.0,0,15,27,-3.101706712059922
2,18,19.0,0,16,27,-3.0498115920896964
2,18,19.0,0,17,27,-3.252604299318989
2,18,19.0,0,18,27,-3.8569108571211643
2,18,19.0,0,19,25,-3.178021220674239
2,18,19.0,0,19,26,-3.589465146002752
2,18,19.0,0,20,24,-3.113722837309979
2,18,19.0,0,21,24,-2.8131707970628383
2,18,19.0,0,22,24,-3.348762967773407
2,18,19.0,0,23,23,-4.441446018551119
2,19,20.0,0,12,18,0.10048191138655937
2,19,20.0,0,12,24,-1.5531628371413717
2,19,20.0,0,12,25,-1.9353483557318327
2,19,20.0,0,13,19,-0.7085433967724484
2,19,20.0,0,13,23,-1.7264517585748536
2,19,20.0,0,13,26,-2.3935978967530787
2,19,20.0,0,14,19,-1.3199532156103402
2,19,20.0,0,14,20,-1.476627192604667
2,19,20.0,0,14,21,-1.6841750610787187
2,19,20.0,0,14,22,-2.0125755217486727
2,19,20.0,0,14,26,-2.551847438193761
2,19,20.0,0,15,27,-3.106343636405853
2,19,20.0,0,16,27,-3.0530390810384915
2,19,20.0,0,17,27,-3.2557821735640005
2,19,20.0,0,18,27,-3.860961811223774
2,19,20.0,0,19,25,-3.181677762245357
2,19,20.0,0,19,26,-3.593065557032446
2,19,20.0,0,20,24,-3.1169734323861107
2,19,20.0,0,21,24,-2.8155660391648922
2,19,20.0,0,22,24,-3.3509025151591025
2,19,20.0,0,23,23,-4.44328168100326
2,20,21.0,0,12,18,0.10742057371746938
2,20,21.0,0,12,24,-1.5437263798596916
2,20,21.0,0,12,25,-1.9247516781940988
2,20,21.0,0,13,19,-0.7065832936132495
2,20,21.0,0,13,23,-1.7196116882604997
2,20,21.0,0,13,26,-2.3823461129286727
2,20,21.0,0,14,19,-1.3182171246567478
2,20,21.0,0,14,20,-1.4733494333807755
2,20,21.0,0,14,21,-1.6795459986426522
2,20,21.0,0,14,22,-2.0074584601191248
2,20,21.0,0,14,26,-2.541221016946878
2,20,21.0,0,15,27,-3.096992204046728
2,20,21.0,0,16,27,-3.0440233015163187
2,20,21.0,0,17,27,-3.2481815339722573
2,20,21.0,0,18,27,-3.8556474114723187
2,20,21.0,0,19,25,-3.179009159397637
2,20,21.0,0,19,26,-3.589575275370194
2,20,21.0,0,20,24,-3.1159105126953364
2,20,21.0,0,21,24,-2.8150251860742728
2,20,21.0,0,22,24,-3.350932011502689
2,20,21.0,0,23,23,-4.443561663563834
2,21,22.0,0,12,18,0.10366843288572625
2,21,22.0,0,12,24,-1.5776517453780343
2,21,22.0,0,12,25,-1.9629923155360132
2,21,22.0,0,13,19,-0.7172530717959233
2,21,22.0,0,13,23,-1.747395938891799
2,21,22.0,0,13,26,-2.420830020945857
2,21,22.0,0,14,19,-1.327763193450231
2,21,22.0,0,14,20,-1.4865645720793168
2,21,22.0,0,14,21,-1.6965354730227489
2,21,22.0,0,14,22,-2.0289452528408702
2,21,22.0,0,14,26,-2.5762306322575625
2,21,22.0,0,15,27,-3.133034272606807
2,21,22.0,0,16,27,-3.075224367739281
2,21,22.0,0,17,27,-3.275530286650877
2,21,22.0,0,18,27,-3.8798407961826626
2,21,22.0,0,19,25,-3.195500378217943
2,21,22.0,0,19,26,-3.607661815856801
2,21,22.0,0,20,24,-3.1274314220706714
2,21,22.0,0,21,24,-2.8228585714455576
2,21,22.0,0,22,24,-3.3569144970414264
2,21,22.0,0,23,23,-4.448224289044365
2,22,23.0,0,12,18,0.09909118272545214
2,22,23.0,0,12,24,-1.613649871157861
2,22,23.0,0,12,25,-2.003341278646502
2,22,23.0,0,13,19,-0.7290991013169972
2,22,23.0,0,13,23,-1.7773851681790518
2,22,23.0,0,13,26,-2.4614084181543774
2,22,23.0,0,14,19,-1.3384172274402744
2,22,23.0,0,14,20,-1.5012580071019102
2,22,23.0,0,14,21,-1.7152995434128542
2,22,23.0,0,14,22,-2.0524574504629243
2,22,23.0,0,14,26,-2.61355570081588
2,22,23.0,0,15,27,-3.1716502631821015
2,22,23.0,0,16,27,-3.1088066106831036
2,22,23.0,0,17,27,-3.3052067118283617
2,22,23.0,0,18,27,-3.9062530660090147
2,22,23.0,0,19,25,-3.2137086371976835
2,22,23.0,0,19,26,-3.6276140975742805
2,22,23.0,0,20,24,-3.140211266246517
2,22,23.0,0,21,24,-2.83157179314788
2,22,23.0,0,22,24,-3.3635530593440848
2,22,23.0,0,23,23,-4.453388884619457
2,23,24.0,0,12,18,0.08500251096728562
2,23,24.0,0,12,24,-1.6846984804996055
2,23,24.0,0,12,25,-2.0829827550456343
2,23,24.0,0,13,19,-0.7520390255905411
2,23,24.0,0,13,23,-1.8362232447010172
2,23,24.0,0,13,26,-2.5419862657786325
2,23,24.0,0,14,19,-1.3590177913759547
2,23,24.0,0,14,20,-1.5301859735938308
2,23,24.0,0,14,21,-1.752402789268288
2,23,24.0,0,14,22,-2.0984151603618955
2,23,24.0,0,14,26,-2.687949827618496
2,23,24.0,0,15,27,-3.2475079950227723
2,23,24.0,0,16,27,-3.175246615425152
2,23,24.0,0,17,27,-3.3637390505070073
2,23,24.0,0,18,27,-3.957486744674455
2,23,24.0,0,19,25,-3.248471281800846
2,23,24.0,0,19,26,-3.666115068231548
2,23,24.0,0,20,24,-3.1641246852495186
2,23,24.0,0,21,24,-2.8477868368347075
2,23,24.0,0,22,24,-3.3755838920058423
2,23,24.0,0,23,23,-4.4625514182617
2,24,25.0,0,12,18,0.06367946630923171
2,24,25.0,0,12,24,-1.7796859142716528
2,24,25.0,0,12,25,-2.1892719637191362
2,24,25.0,0,13,19,-0.7833413749008784
2,24,25.0,0,13,23,-1.915521250747588
2,24,25.0,0,13,26,-2.6496589834205793
2,24,25.0,0,14,19,-1.387141164882614
2,24,25.0,0,14,20,-1.5696233295546307
2,24,25.0,0,14,21,-1.802784586508693
2,24,25.0,0,14,22,-2.160537267281555
2,24,25.0,0,14,26,-2.7877981887542944
2,24,25.0,0,15,27,-3.349275493986056
2,24,25.0,0,16,27,-3.2644405715440143
2,24,25.0,0,17,27,-3.4425172138943196
2,24,25.0,0,18,27,-4.026543323308815
2,24,25.0,0,19,25,-3.2954978665337364
2,24,25.0,0,19,26,-3.718270357275699
2,24,25.0,0,20,24,-3.1965101790996258
2,24,25.0,0,21,24,-2.8697864209922272
2,24,25.0,0,22,24,-3.3918283584796427
2,24,25.0,0,23,23,-4.474865652152442
2,25,26.0,0,12,18,0.03259908287223112
2,25,26.0,0,12,24,-1.9070737873326777
2,25,26.0,0,12,25,-2.3317219104878575
2,25,26.0,0,13,19,-0.8258025055723266
2,25,26.0,0,13,23,-2.02235333428132
2,25,26.0,0,13,26,-2.7941111177747473
2,25,26.0,0,14,19,-1.4252723090062887
2,25,26.0,0,14,20,-1.6230382483257273
2,25,26.0,0,14,21,-1.8708479321878713
2,25,26.0,0,14,22,-2.244272497670025
2,25,26.0,0,14,26,-2.9220256871152515
2,25,26.0,0,15,27,-3.485973768852574
2,25,26.0,0,16,27,-3.384211221302536
2,25,26.0,0,17,27,-3.548410526564794
2,25,26.0,0,18,27,-4.119441424571363
2,25,26.0,0,19,25,-3.3588746211039364
2,25,26.0,0,19,26,-3.7886358926205332
2,25,26.0,0,20,24,-3.2401873210061822
2,25,26.0,0,21,24,-2.8994951052443483
2,25,26.0,0,22,24,-3.4136955023568696
2,25,26.0,0,23,23,-4.491388185431788
2,26,27.0,0,12,18,0.00013520191007643234
2,26,27.0,0,12,24,-2.03379195430108
2,26,27.0,0,12,25,-2.47312513129296
2,26,27.0,0,13,19,-0.869697659143057
2,26,27.0,0,13,23,-2.1302182347948246
2,26,27.0,0,13,26,-2.9374169915523964
2,26,27.0,0,14,19,-1.4647280253902721
2,26,27.0,0,14,20,-1.6777364102479595
2,26,27.0,0,14,21,-1.9399830918636383
2,26,27.0,0,14,22,-2.3292345966185337
2,26,27.0,0,14,26,-3.055743432496456
2,26,27.0,0,15,27,-3.6229306060653528
2,26,27.0,0,16,27,-3.503812306850307
2,26,27.0,0,17,27,-3.6546711232132623
2,26,27.0,0,18,27,-4.213604916373583
2,26,27.0,0,19,25,-3.4239301117365244
2,26,27.0,0,19,26,-3.8606697522483984
2,26,27.0,0,20,24,-3.285527816782846
2,26,27.0,0,21,24,-2.9305012770034438
2,26,27.0,0,22,24,-3.436648390033046
2,26,27.0,0,23,23,-4.508795242404748
2,27,28.0,0,12,18,-0.04542898502599968
2,27,28.0,0,12,24,-2.205435719248044
2,27,28.0,0,12,25,-2.6648988701001883
2,27,28.0,0,13,19,-0.928430702573749
2,27,28.0,0,13,23,-2.2756298738180476
2,27,28.0,0,13,26,-3.131959301356602
2,27,28.0,0,14,19,-1.5174242249279715
2,27,28.0,0,14,20,-1.7510143730623469
2,27,28.0,0,14,21,-2.0327766616436236
2,27,28.0,0,14,22,-2.443334339159719
2,27,28.0,0,14,26,-3.236900051798699
2,27,28.0,0,15,27,-3.8078639670995074
2,27,28.0,0,16,27,-3.665294213246767
2,27,28.0,0,17,27,-3.797798040243862
2,27,28.0,0,18,27,-4.339974689134493
2,27,28.0,0,19,25,-3.5108229562416398
2,27,28.0,0,19,26,-3.95705453044026
2,27,28.0,0,20,24,-3.3458631239409513
2,27,28.0,0,21,24,-2.9717127747134384
2,27,28.0,0,22,24,-3.467050722301906
2,27,28.0,0,23,23,-4.531783073278685
2,28,29.0,0,12,18,-0.09127448341030231
2,28,29.0,0,12,24,-2.371064244825277
2,28,29.0,0,12,25,-2.8495890391880607
