time,spring,awanui,poukawa,pk4,pk4-spr-diff,pk4-conf-diff
1.0,15.263349362453841,15.261171456993798,15.263289206341739,15.263349362453841,7.673349362453841,1.3112704150854189
2.0,15.153734464134848,15.129976166203678,15.160275290480387,15.153734464134848,7.560277797468181,1.2016555167664258
3.0,15.023062383199079,14.992199247663347,15.03232738372419,15.023062383199079,7.43024844319908,1.1199571200411835
4.0,14.884959343769765,14.851408674592706,14.89527243733922,14.884959343769765,7.293308799769766,1.030827764822396
5.0,14.74446162646939,14.709930612477894,14.755166206562107,14.74446162646939,7.15428347446939,0.9393037317325472
6.0,14.60374296376998,14.568954937574834,14.614563235811735,14.60374296376998,7.01480165976998,0.8475587532436641
7.0,14.46378174883359,14.429055337629869,14.474597589630086,14.46378174883359,6.87719332483359,0.7565712225178007
8.0,14.324985372734183,14.290465227314039,14.335742504065028,14.324985372734183,6.739567636734184,0.6667485306289187
9.0,14.18756362764979,14.153314137146632,14.198237486172479,14.18756362764979,6.603268107649791,0.5783004697550531
10.0,14.051596815654726,14.017645080957966,14.0621767534123,14.051596815654726,6.468320759654727,0.49130734197051495
11.0,13.917110888139222,13.883467251872265,13.927592706621603,13.917110888139222,6.336314880139223,0.4057950986655374
12.0,13.784108088350065,13.750775339396588,13.794490495635491,13.784108088350065,6.204871592350066,0.32176598308690707
13.0,13.65258023317506,13.61955775521863,13.662863245010016,13.65258023317506,6.0762372971750604,0.23921181212242715
14.0,13.522514586368082,13.489800232866862,13.53269880674232,13.522514586368082,5.948832258368083,0.1581198495259759
15.0,13.393896480479933,13.361487425398039,13.403982776105948,13.393896480479933,5.822327992479933,0.07847542784835326
16.0,13.266710490867498,13.234603616210775,13.276699842961138,13.266710490867498,5.698017242867499,0.0002631224464444415
17.0,13.14094095969225,13.109133032654757,13.150834396145001,13.14094095969225,5.57488262369225,-0.07653272451827675
18.0,13.016572228023282,12.985059982193558,13.02637079222433,13.016572228023282,5.452203156023283,-0.15192777197671958
19.0,12.893588737220822,12.862368909858832,12.903293473672976,12.893588737220822,5.330568089220823,-0.2259375785686526
20.0,12.771975071538778,12.741044420721918,12.78158701922199,12.771975071538778,5.210215519538779,-0.29857756004017055
21.0,12.651715975647088,12.62107128807194,12.661236164937025,12.651715975647088,5.0905595276470885,-0.369862971721334
22.0,12.532796360254796,12.502434454744643,12.542225811534047,12.532796360254796,4.974095688254796,-0.43980890290309915
23.0,12.415201303498979,12.385119032468221,12.424541026534179,12.415201303498979,4.8591918794989795,-0.50843027544839
24.0,12.2989160499643,12.269110299936253,12.308167043669231,12.2989160499643,4.7473204179643,-0.5757418447725442
25.0,12.183926009166582,12.154393700830065,12.193089261539715,12.183926009166582,4.638134017166582,-0.6417582013597354
26.0,12.07021675338401,12.040954841471974,12.079293241545264,12.07021675338401,4.53208672138401,-0.7064937729317808
27.0,11.957774016262631,11.928779489262372,11.966764706504009,11.957774016262631,4.427779480262631,-0.769962825842633
28.0,11.846583690408423,11.817853570268333,11.855489538307083,11.846583690408423,4.327194826408423,-0.8321794674863146
29.0,11.736631825924242,11.708163167701217,11.745453776430669,11.736631825924242,4.228193673924242,-0.8931576477599705
30.0,11.627904628204094,11.59969451973894,11.636643615766095,11.627904628204094,4.128197748204094,-0.9529111612695917
31.0,11.520388456600061,11.492434018142301,11.52904540525681,11.520388456600061,4.029235088600061,-1.0114536486630978
32.0,11.414069822319977,11.386368206182315,11.422645645829832,11.414069822319977,3.9332564783199775,-1.0687985987326556
