kper,kstp,k,i,j,PWq
2,2,0,38,37,-549.3973870934741
2,2,0,39,38,-544.9471187928646
2,2,0,40,38,-544.4377762550981
2,2,0,41,38,-543.6548912882868
2,2,0,42,38,-542.6917618534142
2,2,0,43,38,-541.6128777306064
2,2,0,44,38,-540.5077638716132
2,2,0,45,37,-541.7873674542923
2,2,0,45,38,-539.5829319821246
2,3,0,22,40,-500.7598170032863
2,3,0,23,40,-499.5555013183344
2,3,0,24,39,-499.1554223859601
2,3,0,25,39,-497.68985180516523
2,3,0,26,38,-496.2117631752736
2,3,0,27,38,-493.4622843409612
2,3,0,28,38,-477.83743927087494
2,3,0,29,37,-485.1197945324221
2,3,0,30,37,-482.4894195216961
2,3,0,31,37,-481.38905746291096
2,3,0,32,36,-480.9092736084236
2,3,0,33,36,-478.3255200970844
2,3,0,34,37,-472.4990401615148
2,3,0,35,37,-471.6856594337233
2,3,0,36,37,-470.6881388332956
2,3,0,37,37,-469.67604876987383
2,3,0,38,37,-468.66478720215116
2,3,0,39,38,-464.29654171904906
2,3,0,40,38,-463.7156200266612
2,3,0,41,38,-462.86847929012
2,3,0,42,38,-461.8756996584857
2,3,0,43,38,-460.81157410623746
2,3,0,44,38,-459.7644213960878
2,3,0,45,37,-460.78740296012415
2,3,0,45,38,-458.91960501576625
2,4,0,22,40,-431.95646351472953
2,4,0,23,40,-430.9600710361349
2,4,0,24,39,-430.7028323179998
2,4,0,25,39,-429.4540431080219
2,4,0,26,38,-428.205699339205
2,4,0,27,38,-425.82720310389305
2,4,0,28,38,-412.33112747503895
2,4,0,29,37,-418.49869728890593
2,4,0,30,37,-416.127605538892
2,4,0,31,37,-415.12495468040527
2,4,0,32,36,-414.55421869938914
2,4,0,33,36,-412.188500784744
2,4,0,34,37,-406.919258483351
2,4,0,35,37,-406.1434160256692
2,4,0,36,37,-405.18068136641875
2,4,0,37,37,-404.19248742078315
2,4,0,38,37,-403.1972247117322
2,4,0,39,38,-399.2387538930214
2,4,0,40,38,-398.68824777286557
2,4,0,41,38,-397.89795704979025
2,4,0,42,38,-396.98576496653186
2,4,0,43,38,-396.0217764076225
2,4,0,44,38,-395.08555659157935
2,4,0,45,37,-395.94305906242136
2,4,0,45,38,-394.3397165430398
2,5,0,22,40,-373.38292023974236
2,5,0,23,40,-372.54395580236303
2,5,0,24,39,-372.36606492604693
2,5,0,25,39,-371.29343989492656
2,5,0,26,38,-370.21659474516986
2,5,0,27,38,-368.14248712718427
2,5,0,28,38,-356.4061555106747
2,5,0,29,37,-361.775888868932
2,5,0,30,37,-359.77376575163566
2,5,0,31,37,-358.9149387719941
2,5,0,32,36,-358.41886294101494
2,5,0,33,36,-356.35034418119454
2,5,0,34,37,-351.73881673754255
2,5,0,35,37,-351.05042878391487
2,5,0,36,37,-350.19266384404625
2,5,0,37,37,-349.30839015165185
2,5,0,38,37,-348.41455241492014
2,5,0,39,38,-344.9349308876162
2,5,0,40,38,-344.44444003890385
2,5,0,41,38,-343.74316073419686
2,5,0,42,38,-342.936930472611
2,5,0,43,38,-342.0882438013276
2,5,0,44,38,-341.2673142954268
2,5,0,45,37,-342.00138037535925
2,5,0,45,38,-340.61618947600857
2,6,0,22,40,-323.2481542441238
2,6,0,23,40,-322.5354469486427
2,6,0,24,39,-322.4115219438319
2,6,0,25,39,-321.49062212779353
2,6,0,26,38,-320.5747727188194
2,6,0,27,38,-318.78188177536106
2,6,0,28,38,-308.62323728805615
2,6,0,29,37,-313.27514802964964
2,6,0,30,37,-311.5400216512242
2,6,0,31,37,-310.7935213057342
2,6,0,32,36,-310.35077738561074
2,6,0,33,36,-308.5439578042404
2,6,0,34,37,-304.5184190191415
2,6,0,35,37,-303.91117272592567
2,6,0,36,37,-303.1518074337467
2,6,0,37,37,-302.3655965054898
2,6,0,38,37,-301.56724196452285
2,6,0,39,38,-298.50995942660876
2,6,0,40,38,-298.07049923341407
2,6,0,41,38,-297.4422400824875
2,6,0,42,38,-296.71981899422804
2,6,0,43,38,-295.95936596051115
2,6,0,44,38,-295.2247964278591
2,6,0,45,37,-295.82733482170534
2,6,0,45,38,-294.6449757078232
2,7,0,22,40,-280.1735762216775
2,7,0,23,40,-279.5610983762624
2,7,0,24,39,-279.4652161438313
2,7,0,25,39,-278.67017886202626
2,7,0,26,38,-277.8832566058632
2,7,0,27,38,-276.33137203034465
2,7,0,28,38,-267.5335790123944
2,7,0,29,37,-271.56031942953905
2,7,0,30,37,-270.05196436509084
2,7,0,31,37,-269.4026824308002
2,7,0,32,36,-269.01180310271735
2,7,0,33,36,-267.4397946395862
2,7,0,34,37,-263.94037754264616
2,7,0,35,37,-263.4107189015592
2,7,0,36,37,-262.7478432744862
2,7,0,37,37,-262.0609115063936
2,7,0,38,37,-261.3627392892885
2,7,0,39,38,-258.70193711096056
2,7,0,40,38,-258.31756614962205
2,7,0,41,38,-257.7681501351175
2,7,0,42,38,-257.136441785722
2,7,0,43,38,-256.4715710397345
2,7,0,44,38,-255.82964463528972
2,7,0,45,37,-256.34536162338793
2,7,0,45,38,-255.32361572851775
2,8,0,22,40,-243.1279552191804
2,8,0,23,40,-242.59868125007725
2,8,0,24,39,-242.5202272605116
2,8,0,25,39,-241.8316108778237
2,8,0,26,38,-241.15147112822228
2,8,0,27,38,-239.80577348759985
2,8,0,28,38,-232.17777411164982
2,8,0,29,37,-235.6643713115067
2,8,0,30,37,-234.35090126399683
2,8,0,31,37,-233.7853320614567
2,8,0,32,36,-233.43952950344672
2,8,0,33,36,-232.0702292555065
2,8,0,34,37,-229.02489956053378
2,8,0,35,37,-228.5623674361468
2,8,0,36,37,-227.98312539583742
2,8,0,37,37,-227.3826456909696
2,8,0,38,37,-226.7725405366035
2,8,0,39,38,-224.459212532531
2,8,0,40,38,-224.12465960571942
2,8,0,41,38,-223.64701280955046
2,8,0,42,38,-223.09838597257388
2,8,0,43,38,-222.5213808479525
2,8,0,44,38,-221.96451277377238
2,8,0,45,37,-222.41215277016937
2,8,0,45,38,-221.52558703544196
2,9,0,22,40,-211.238826504269
2,9,0,23,40,-210.77786035511315
2,9,0,24,39,-210.7058193752465
2,9,0,25,39,-210.10556616655097
2,9,0,26,38,-209.50786751514738
2,9,0,27,38,-208.3347693697247
2,9,0,28,38,-201.70460954069952
2,9,0,29,37,-204.66894682605513
2,9,0,30,37,-203.44893369600095
2,9,0,31,37,-203.01183821699715
2,9,0,32,36,-202.7730053426778
2,9,0,33,36,-201.59547176751303
2,9,0,34,37,-198.9601592673967
2,9,0,35,37,-198.5603654990508
2,9,0,36,37,-198.0592377946644
2,9,0,37,37,-197.53932697369711
2,9,0,38,37,-197.01078440007228
2,9,0,39,38,-195.00325258793
2,9,0,40,38,-194.713221832947
2,9,0,41,38,-194.29909396307275
2,9,0,42,38,-193.8233680997263
2,9,0,43,38,-193.3229417488542
2,9,0,44,38,-192.83984928958344
2,9,0,45,37,-193.2294620145006
2,9,0,45,38,-192.4589325522081
2,10,0,22,40,-183.77478248898956
2,10,0,23,40,-183.372610593618
2,10,0,24,39,-183.3068965289681
2,10,0,25,39,-182.783678617679
2,10,0,26,38,-182.26100110242865
2,10,0,27,38,-181.2397132020669
2,10,0,28,38,-175.47649710141602
2,10,0,29,37,-178.04005699316176
2,10,0,30,37,-176.9661953828458
2,10,0,31,37,-176.59259083912943
2,10,0,32,36,-176.39349175427824
2,10,0,33,36,-175.37186478088952
2,10,0,34,37,-173.083499953941
2,10,0,35,37,-172.73695973023612
2,10,0,36,37,-172.30276885610718
2,10,0,37,37,-171.8525033501011
2,10,0,38,37,-171.3949124300215
2,10,0,39,38,-169.6520383686523
2,10,0,40,38,-169.40074415858618
2,10,0,41,38,-169.04179092340485
2,10,0,42,38,-168.6292744617311
2,10,0,43,38,-168.19513718059338
2,10,0,44,38,-167.77580403461167
2,10,0,45,37,-168.11567331889563
2,10,0,45,38,-167.4449451008986
2,11,0,22,40,-160.1401590385822
2,11,0,23,40,-159.78933225595472
2,11,0,24,39,-159.73126917687807
2,11,0,25,39,-159.27525144157346
2,11,0,26,38,-158.81984885641333
2,11,0,27,38,-157.93051632615513
2,11,0,28,38,-152.91542726431192
2,11,0,29,37,-155.14487079506222
2,11,0,30,37,-154.2085819980628
2,11,0,31,37,-153.88222322623636
2,11,0,32,36,-153.70846518658902
2,11,0,33,36,-152.81907944851147
2,11,0,34,37,-150.82722194538107
2,11,0,35,37,-150.52602641634556
2,11,0,36,37,-150.14885674652038
2,11,0,37,37,-149.75797552438593
2,11,0,38,37,-149.36100318911798
2,11,0,39,38,-147.845390162509
2,11,0,40,38,-147.62733887071965
2,11,0,41,38,-147.3157493015397
2,11,0,42,38,-146.95749997243098
2,11,0,43,38,-146.58027611035385
2,11,0,44,38,-146.21569893673254
2,11,0,45,37,-146.51272329770393
2,11,0,45,38,-145.92785000299827
2,12,0,22,40,-139.78670984499004
2,12,0,23,40,-139.47916782290025
2,12,0,24,39,-139.42457258983023
2,12,0,25,39,-139.0248734073919
2,12,0,26,38,-138.62211114268393
2,12,0,27,38,-137.84333763125656
2,12,0,28,38,-133.4672025385651
2,12,0,29,37,-135.38803983594937
2,12,0,30,37,-134.57452269724286
2,12,0,31,37,-134.2921217295688
2,12,0,32,36,-134.14550939931743
2,12,0,33,36,-133.3715158294755
2,12,0,34,37,-131.6358886592459
2,12,0,35,37,-131.37364373211545
2,12,0,36,37,-131.04537566942304
2,12,0,37,37,-130.70549117601325
2,12,0,38,37,-130.3607802232702
2,12,0,39,38,-129.04185320442676
2,12,0,40,38,-128.8526587978901
2,12,0,41,38,-128.5821934478341
2,12,0,42,38,-128.27105714016193
2,12,0,43,38,-127.94321579826415
2,12,0,44,38,-127.62610356432585
2,12,0,45,37,-127.88627059392476
2,12,0,45,38,-127.37548582758895
2,13,0,22,40,-122.24852119981277
2,13,0,23,40,-121.97780202116246
2,13,0,24,39,-121.92551070442505
2,13,0,25,39,-121.57444757021187
2,13,0,26,38,-121.2181692305355
2,13,0,27,38,-120.53580694354706
2,13,0,28,38,-116.71278236585438
2,13,0,29,37,-118.37827556209999
2,13,0,30,37,-117.66873346990067
2,13,0,31,37,-117.42287435319285
2,13,0,32,36,-117.2983581831557
2,13,0,33,36,-116.62430108148709
2,13,0,34,37,-115.11114084994529
2,13,0,35,37,-114.88324542231389
2,13,0,36,37,-114.59823962527047
2,13,0,37,37,-114.30342511034495
2,13,0,38,37,-114.00463068349424
2,13,0,39,38,-112.85550300421565
2,13,0,40,38,-112.69124868617553
2,13,0,41,38,-112.4562413326449
2,13,0,42,38,-112.1856526449822
2,13,0,43,38,-111.90026711846836
2,13,0,44,38,-111.6239426027418
2,13,0,45,37,-111.85240449773968
2,13,0,45,38,-111.40532246240306
2,14,0,22,40,-107.16738827634211
2,14,0,23,40,-106.9301149554093
2,14,0,24,39,-106.88459786693987
2,14,0,25,39,-106.57714825461184
2,14,0,26,38,-106.26597291402808
2,14,0,27,38,-105.66881328164253
2,14,0,28,38,-102.32462376050991
2,14,0,29,37,-103.78243423223566
2,14,0,30,37,-103.16041282607922
2,14,0,31,37,-102.94424671980873
2,14,0,32,36,-102.83514374078486
2,14,0,33,36,-102.24494228363909
2,14,0,34,37,-100.91948791898288
2,14,0,35,37,-100.71993582018641
2,14,0,36,37,-100.47023732115159
2,14,0,37,37,-100.2116740569595
2,14,0,38,37,-99.94918478923135
2,14,0,39,38,-98.93960372592892
2,14,0,40,38,-98.7945047526462
2,14,0,41,38,-98.58659128830155
2,14,0,42,38,-98.34686318128651
2,14,0,43,38,-98.09380356098957
2,14,0,44,38,-97.84882042480557
2,14,0,45,37,-98.04513611366566
2,14,0,45,38,-97.65533196250108
2,15,0,22,40,-94.19443119221388
2,15,0,23,40,-93.98601309505464
2,15,0,24,39,-93.94655982319551
2,15,0,25,39,-93.67675194163057
2,15,0,26,38,-93.40464645316735
2,15,0,27,38,-92.8809107442125
2,15,0,28,38,-89.94866303146419
2,15,0,29,37,-91.22804928634947
2,15,0,30,37,-90.68139311634812
2,15,0,31,37,-90.49079921642117
2,15,0,32,36,-90.39450058322493
2,15,0,33,36,-89.87597671614299
2,15,0,34,37,-88.71115024572363
2,15,0,35,37,-88.53565840350917
2,15,0,36,37,-88.31590351806587
2,15,0,37,37,-88.08808695100898
2,15,0,38,37,-87.8564450311159
2,15,0,39,38,-86.96675525881055
2,15,0,40,38,-86.83821582647815
2,15,0,41,38,-86.65384982389598
2,15,0,42,38,-86.44101983360672
2,15,0,43,38,-86.21609602833715
2,15,0,44,38,-85.99824878667096
2,15,0,45,37,-86.16706049937176
2,15,0,45,38,-85.82643299553327
2,16,0,22,40,-83.04011539770855
2,16,0,23,40,-82.85702392141336
2,16,0,24,39,-82.82411181319522
2,16,0,25,39,-82.58714546324534
2,16,0,26,38,-82.34993667553783
2,16,0,27,38,-81.88987471536304
2,16,0,28,38,-79.31249812949235
2,16,0,29,37,-80.44126501679828
2,16,0,30,37,-79.96094008503934
2,16,0,31,37,-79.79309192120309
2,16,0,32,36,-79.71032276647678
2,16,0,33,36,-79.25533911599693
2,16,0,34,37,-78.23192683512823
2,16,0,35,37,-78.07835299507964
2,16,0,36,37,-77.88617452380836
2,16,0,37,37,-77.6870605715935
2,16,0,38,37,-77.48465114445455
2,16,0,39,38,-76.70271562712361
2,16,0,40,38,-76.59013810873816
2,16,0,41,38,-76.42852514401166
2,16,0,42,38,-76.24179649098596
2,16,0,43,38,-76.0442858146
2,16,0,44,38,-75.85282122005785
2,16,0,45,37,-76.00256908245898
2,16,0,45,38,-75.70167009739502
2,17,0,22,40,-73.45065597659989
2,17,0,23,40,-73.28960417317857
2,17,0,24,39,-73.2629712124913
2,17,0,25,39,-73.05446568757637
2,17,0,26,38,-72.84783241762791
2,17,0,27,38,-72.44273541979709
2,17,0,28,38,-70.17067590572503
2,17,0,29,37,-71.17092269800013
2,17,0,30,37,-70.74812094068527
2,17,0,31,37,-70.60007268354273
2,17,0,32,36,-70.52959301057486
2,17,0,33,36,-70.1297074171824
2,17,0,34,37,-69.22867680958552
2,17,0,35,37,-69.09420342912871
2,17,0,36,37,-68.9260962080153
2,17,0,37,37,-68.7520831355595
2,17,0,38,37,-68.57528153171225
2,17,0,39,38,-67.88678394558656
2,17,0,40,38,-67.78815354590962
2,17,0,41,38,-67.64639048086558
2,17,0,42,38,-67.48239509674609
2,17,0,43,38,-67.30871618704933
2,17,0,44,38,-67.14013575112766
2,17,0,45,37,-67.27362908373146
2,17,0,45,38,-67.0068590931216
2,18,0,22,40,-65.2019742805892
2,18,0,23,40,-65.05982700736385
2,18,0,24,39,-65.03835163405071
2,18,0,25,39,-64.85420718078564
2,18,0,26,38,-64.67347473515952
2,18,0,27,38,-64.3154744191702
2,18,0,28,38,-62.30578522436549
2,18,0,29,37,-63.1945869375572
2,18,0,30,37,-62.82085025256296
2,18,0,31,37,-62.689669118318314
2,18,0,32,36,-62.629235080141356
2,18,0,33,36,-62.27646258101299
2,18,0,34,37,-61.48043590836887
2,18,0,35,37,-61.362306351610364
2,18,0,36,37,-61.21481719637132
2,18,0,37,37,-61.06233208424605
2,18,0,38,37,-60.90752610734778
2,18,0,39,38,-60.299531717037326
2,18,0,40,38,-60.21292872084321
2,18,0,41,38,-60.088304944132695
2,18,0,42,38,-59.943959477092136
2,18,0,43,38,-59.79089253687411
2,18,0,44,38,-59.64209802254998
2,18,0,45,37,-59.76163423877713
2,18,0,45,38,-59.5242577345635
2,19,0,22,40,-58.10067331473029
2,19,0,23,40,-57.97488872685744
2,19,0,24,39,-57.95786836212893
2,19,0,25,39,-57.794637596561834
2,19,0,26,38,-57.63593933481207
2,19,0,27,38,-57.31834905731863
2,19,0,28,38,-55.53432711904031
2,19,0,29,37,-56.32654021477076
2,19,0,30,37,-55.994734062415716
2,19,0,31,37,-55.87794193887419
2,19,0,32,36,-55.825734759093905
2,19,0,33,36,-55.51328019645154
2,19,0,34,37,-54.807357013869485
2,19,0,35,37,-54.703188941535664
2,19,0,36,37,-54.57330948546175
2,19,0,37,37,-54.43921958657532
2,19,0,38,37,-54.3032344084305
2,19,0,39,38,-53.76452056437263
2,19,0,40,38,-53.688270451648826
2,19,0,41,38,-53.57842704986808
2,19,0,42,38,-53.451043944698895
2,19,0,43,38,-53.31576351053117
2,19,0,44,38,-53.18403464917129
2,19,0,45,37,-53.29154760989814
2,19,0,45,38,-53.07950453572041
2,20,0,22,40,-51.999908662273434
2,20,0,23,40,-51.888128697300786
2,20,0,24,39,-51.87515495591997
2,20,0,25,39,-51.73007636433618
2,20,0,26,38,-51.59104136071648
2,20,0,27,38,-51.30854263213437
2,20,0,28,38,-49.71898564282355
2,20,0,29,37,-50.430291955395944
2,20,0,30,37,-50.13561505279155
2,20,0,31,37,-50.031690249927664
2,20,0,32,36,-49.98825026892618
2,20,0,33,36,-49.711564724566365
2,20,0,34,37,-49.084621960855365
2,20,0,35,37,-48.992991558463935
2,20,0,36,37,-48.878942280431495
2,20,0,37,37,-48.761375739993426
2,20,0,38,37,-48.64223566487537
2,20,0,39,38,-48.163541965400306
2,20,0,40,38,-48.09630906068341
2,20,0,41,38,-47.99920589551775
2,20,0,42,38,-47.88632057960732
2,20,0,43,38,-47.766173548999916
2,20,0,44,38,-47.6489488495302
2,20,0,45,37,-47.746139733881684
2,20,0,45,38,-47.5557474391952
2,21,0,22,40,-46.75907070116572
2,21,0,23,40,-46.65933488893789
2,21,0,24,39,-46.649897156241956
2,21,0,25,39,-46.52047072314855
2,21,0,26,38,-46.398483079425155
2,21,0,27,38,-46.14621753630897
2,21,0,28,38,-44.72378652283811
2,21,0,29,37,-45.3658425816439
2,21,0,30,37,-45.103109508389764
2,21,0,31,37,-45.01021971899243
2,21,0,32,36,-44.97397297861916
2,21,0,33,36,-44.72761495025699
2,21,0,34,37,-44.1676985543962
2,21,0,35,37,-44.08650071247864
2,21,0,36,37,-43.985573663545466
2,21,0,37,37,-43.881673777138516
2,21,0,38,37,-43.77647353814142
2,21,0,39,38,-43.34879350078204
2,21,0,40,38,-43.28915708409299
2,21,0,41,38,-43.20287716878865
2,21,0,42,38,-43.10239612161087
2,21,0,43,38,-42.995254929907254
2,21,0,44,38,-42.8905309277208
2,21,0,45,37,-42.97882237800976
2,21,0,45,38,-42.80709992520063
2,22,0,22,40,-42.25401549668687
2,22,0,23,40,-42.16472059696682
2,22,0,24,39,-42.15858124436414
2,22,0,25,39,-42.04268732578817
2,22,0,26,38,-41.935516184442335
2,22,0,27,38,-41.70924732086418
2,22,0,28,38,-40.43044662566817
2,22,0,29,37,-41.01281518693752
2,22,0,30,37,-40.77743284877935
2,22,0,31,37,-40.69400199984422
2,22,0,32,36,-40.66400318826594
2,22,0,33,36,-40.443819988426334
2,22,0,34,37,-39.94180995690913
2,22,0,35,37,-39.86973673276313
2,22,0,36,37,-39.78030637059474
2,22,0,37,37,-39.68837587698821
2,22,0,38,37,-39.59535407353835
2,22,0,39,38,-39.21172608250773
2,22,0,40,38,-39.158720945254125
2,22,0,41,38,-39.08188075937568
2,22,0,42,38,-38.99220768777644
2,22,0,43,38,-38.89637667031587
2,22,0,44,38,-38.802466580087206
2,22,0,45,37,-38.88319870297761
2,22,0,45,38,-38.72745221615706
2,23,0,22,40,-38.37871593327808
2,23,0,23,40,-38.298636006384775
2,23,0,24,39,-38.29563872759291
2,23,0,25,39,-38.191404160092745
2,23,0,26,38,-38.09693065256106
2,23,0,27,38,-37.89299176654528
2,23,0,28,38,-36.73766953535987
2,23,0,29,37,-37.26863482784713
2,23,0,30,37,-37.056782401393974
2,23,0,31,37,-36.981495441389605
2,23,0,32,36,-36.95681453124037
2,23,0,33,36,-36.75913537219556
2,23,0,34,37,-36.30694359345989
2,23,0,35,37,-36.24269368222745
2,23,0,36,37,-36.16313964578991
2,23,0,37,37,-36.08152763068777
2,23,0,38,37,-35.999047137179225
2,23,0,39,38,-35.65344429036456
2,23,0,40,38,-35.60612674033929
2,23,0,41,38,-35.537349148105925
2,23,0,42,38,-35.45687922991831
2,23,0,43,38,-35.37068195421871
2,23,0,44,38,-35.286025986449154
2,23,0,45,37,-35.36019262420517
2,23,0,45,38,-35.21824003552376
2,24,0,22,40,-35.05150045320704
2,24,0,23,40,-34.97916756429274
2,24,0,24,39,-34.97868111657463
2,24,0,25,39,-34.88446160637511
2,24,0,26,38,-34.80101689647227
2,24,0,27,38,-34.61633230392948
2,24,0,28,38,-33.56717941795269
2,24,0,29,37,-34.054424425279564
2,24,0,30,37,-33.86296240429161
2,24,0,31,37,-33.79473785033076
2,24,0,32,36,-33.77488033902908
2,24,0,33,36,-33.596652088926206
2,24,0,34,37,-33.187346311367385
2,24,0,35,37,-33.1298572391659
2,24,0,36,37,-33.05882093595092
2,24,0,37,37,-32.98608245559526
2,24,0,38,37,-32.912638451143486
2,24,0,39,38,-32.599585389448414
2,24,0,40,38,-32.55714371690803
2,24,0,41,38,-32.49528349401652
2,24,0,42,38,-32.422713665671324
2,24,0,43,38,-32.34478148737438
2,24,0,44,38,-32.26805238651727
2,24,0,45,37,-32.33659487235731
2,24,0,45,38,-32.20645554806738
2,25,0,22,40,-32.19157768725482
2,25,0,23,40,-32.12598026061336
2,25,0,24,39,-32.12775364812123
2,25,0,25,39,-32.04215381644555
2,25,0,26,38,-31.96816249934394
2,25,0,27,38,-31.800003636652168
2,25,0,28,38,-30.842049320018557
2,25,0,29,37,-31.29156663485146
2,25,0,30,37,-31.11756812469027
2,25,0,31,37,-31.05539543940285
2,25,0,32,36,-31.03959341658371
2,25,0,33,36,-30.878045423078916
2,25,0,34,37,-30.50558830038465
2,25,0,35,37,-30.453900338568463
2,25,0,36,37,-30.390179598759715
2,25,0,37,37,-30.325072788927592
2,25,0,38,37,-30.259413676134983
2,25,0,39,38,-29.97441472723495
2,25,0,40,38,-29.93618044890858
2,25,0,41,38,-29.88029048131771
2,25,0,42,38,-29.814538400025064
2,25,0,43,38,-29.74373577828337
2,25,0,44,38,-29.67384183075577
2,25,0,45,37,-29.73755328600448
2,25,0,45,38,-29.617578134131072
2,26,0,22,40,-29.735708178508407
2,26,0,23,40,-29.6757956027339
2,26,0,24,39,-29.67937753104122
2,26,0,25,39,-29.60117399037777
2,26,0,26,38,-29.53535157812923
2,26,0,27,38,-29.381428449040087
2,26,0,28,38,-28.501874082946237
2,26,0,29,37,-28.91923797280778
2,26,0,30,37,-28.760356592421925
2,26,0,31,37,-28.7034278769485
2,26,0,32,36,-28.69125530800086
2,26,0,33,36,-28.54410200441382
2,26,0,34,37,-28.203342804768774
2,26,0,35,37,-28.156655275754556
2,26,0,36,37,-28.09923195501857
2,26,0,37,37,-28.040682232765402
2,26,0,38,37,-27.981696783362835
2,26,0,39,38,-27.72072562572357
2,26,0,40,38,-27.686091902282193
2,26,0,41,38,-27.635311386381556
2,26,0,42,38,-27.57539646423069
2,26,0,43,38,-27.51070198192121
2,26,0,44,38,-27.44666498484309
2,26,0,45,37,-27.506230097011
2,26,0,45,38,-27.39497239748025
2,27,0,22,40,-27.62305500424053
2,27,0,23,40,-27.568092053602516
2,27,0,24,39,-27.57324426194544
2,27,0,25,39,-27.501363891701775
2,27,0,26,38,-27.442384761578094
2,27,0,27,38,-27.3006081234465
2,27,0,28,38,-26.488340671431153
2,27,0,29,37,-26.87754399570136
2,27,0,30,37,-26.731430683406394
2,27,0,31,37,-26.678920141881164
2,27,0,32,36,-26.669583815132814
2,27,0,33,36,-26.534680023543604
2,27,0,34,37,-26.221098169582834
2,27,0,35,37,-26.178683352218137
2,27,0,36,37,-26.126656619137243
2,27,0,37,37,-26.073748063621487
2,27,0,38,37,-26.020529904180123
2,27,0,39,38,-25.780350734945216
2,27,0,40,38,-25.748839983901984
2,27,0,41,38,-25.70249069489868
2,27,0,42,38,-25.64763506363689
2,27,0,43,38,-25.588229587608076
2,27,0,44,38,-25.52926084063057
2,27,0,45,37,-25.5852595001827
2,27,0,45,38,-25.48151959034656
2,28,0,22,40,-25.807586183774212
2,28,0,23,40,-25.756734200688758
2,28,0,24,39,-25.762956344062495
2,28,0,25,39,-25.696450411342216
2,28,0,26,38,-25.64327038595539
2,28,0,27,38,-25.51194956139078
2,28,0,28,38,-24.75760494829044
2,28,0,29,37,-25.12305680034012
2,28,0,30,37,-24.9882731245801
2,28,0,31,37,-24.939748855579165
2,28,0,32,36,-24.933455192554334
2,28,0,33,36,-24.809525667526017
2,28,0,34,37,-24.519932347128062
2,28,0,35,37,-24.481369903988387
2,28,0,36,37,-24.434202364342006
2,28,0,37,37,-24.386373273896236
2,28,0,38,37,-24.338357673035965
2,28,0,39,38,-24.116385932689376
2,28,0,40,38,-24.087666120224245
2,28,0,41,38,-24.04524593976186
2,28,0,42,38,-23.994823967869653
2,28,0,43,38,-23.939982961910417
2,28,0,44,38,-23.885346528378925
2,28,0,45,37,-23.93828837093446
2,28,0,45,38,-23.840977874050093
2,29,0,22,40,-24.244491556168747
2,29,0,23,40,-24.197648957025915
2,29,0,24,39,-24.205601163869304
2,29,0,25,39,-24.143880768117604
2,29,0,26,38,-24.09587848178008
2,29,0,27,38,-23.973535526398432
2,29,0,28,38,-23.268838143303313
2,29,0,29,37,-23.613067921827746
2,29,0,30,37,-23.48742153985695
2,29,0,31,37,-23.441997313932365
2,29,0,32,36,-23.43709380477235
