kper,kstp,k,i,j,AWq
1,1,0,2,46,-0.055566781804342505
1,1,0,3,46,-0.0528791348626514
1,1,0,4,46,-0.05252468261185626
1,1,0,5,45,-0.0641503470414326
1,1,0,6,45,-0.06508519456642536
1,1,0,7,44,-0.06570944756705996
1,1,0,8,43,-0.06551707954688238
1,1,0,8,54,-0.06432514885092862
1,1,0,9,43,-0.06593343026348045
1,1,0,9,52,-0.0639827913562223
1,1,0,9,53,-0.06438391125514001
1,1,0,10,42,-0.0660383813939131
1,1,0,10,50,-0.06325350180986895
1,1,0,10,51,-0.06375538024189957
1,1,0,11,42,-0.06608274397377807
1,1,0,11,48,-0.0626825553013876
1,1,0,11,49,-0.06502340038888238
1,1,0,12,9,-0.08175431088131535
1,1,0,12,42,-0.06666443909098353
1,1,0,12,46,-0.056266501161132465
1,1,0,12,47,-0.06522421311449718
1,1,0,13,10,-0.08217307525478201
1,1,0,13,42,-0.06679360555747509
1,1,0,13,44,-0.06075499705751433
1,1,0,13,45,-0.06274665977792865
1,1,0,13,52,-0.091926806435281
1,1,0,13,53,-0.09247103880543589
1,1,0,13,54,-0.09263042276220357
1,1,0,13,55,-0.0927849912385161
1,1,0,14,10,-0.08290314017885952
1,1,0,14,11,-0.08344435247339825
1,1,0,14,41,-0.06779128240391318
1,1,0,14,42,-0.06674067744562721
1,1,0,14,43,-0.05966390110546818
1,1,0,14,50,-0.09044336349564552
1,1,0,14,51,-0.09085487709939213
1,1,0,15,12,-0.08377981971670705
1,1,0,15,13,-0.08439661610992828
1,1,0,15,41,-0.06764059381802279
1,1,0,15,48,-0.08952746841782845
1,1,0,15,49,-0.09018195203621752
1,1,0,16,14,-0.058637982552731435
1,1,0,16,15,-0.0838387754448027
1,1,0,16,16,-0.08497402503885687
1,1,0,16,17,-0.08441315995347896
1,1,0,16,41,-0.06949078058201463
1,1,0,16,46,-0.08915362469558692
1,1,0,16,47,-0.08913445439165882
1,1,0,17,18,-0.08452353063745296
1,1,0,17,41,-0.07326225143309277
1,1,0,17,42,-0.08818696008215289
1,1,0,17,43,-0.08868066418903313
1,1,0,17,44,-0.08893556327195085
1,1,0,17,45,-0.08891322542979668
1,1,0,18,19,-0.0834455162027267
1,1,0,18,20,-0.08478780402006607
1,1,0,18,40,-0.05006531660242962
1,1,0,18,42,-0.08825181014598549
1,1,0,19,21,-0.08531780713524115
1,1,0,19,40,-0.054054848430994895
1,1,0,19,41,-0.08828932933505287
1,1,0,20,22,-0.0855590502876022
1,1,0,20,39,-0.06793249052983318
1,1,0,20,41,-0.08740718375944115
1,1,0,21,23,-0.08651724056315098
1,1,0,21,36,-0.08897465981697876
1,1,0,21,37,-0.08915302588181481
1,1,0,21,38,-0.0887846278165801
1,1,0,21,39,-0.0882815883643985
1,1,0,21,40,-0.08869946291150181
1,1,0,21,41,-0.08812447950221096
1,1,0,22,24,-0.0871690845659995
1,1,0,22,35,-0.08946188298161288
1,1,0,23,25,-0.0875324478853107
1,1,0,23,26,-0.08770337041056325
1,1,0,23,34,-0.08990457389775934
1,1,0,24,27,-0.08851674070436535
1,1,0,24,28,-0.08867829787236739
1,1,0,24,33,-0.09049095169619074
1,1,0,25,29,-0.08945548110384169
1,1,0,25,33,-0.09109031577802286
1,1,0,26,29,-0.09057572116189563
1,1,0,26,32,-0.09200371992624154
1,1,0,27,30,-0.07328566652332338
1,1,0,27,31,-0.09204140210325133
1,1,0,27,32,-0.09240408680167156
1,1,0,27,33,-0.09229453525876738
1,1,0,28,32,-0.09360234107710289
1,1,0,28,33,-0.09294887118460006
1,1,0,29,31,-0.09378273946604858
1,1,0,30,31,-0.09493593514603531
1,1,0,31,31,-0.0953257341312307
1,1,0,32,30,-0.09646354291274166
1,1,0,33,27,-0.09406752219643642
1,1,0,33,28,-0.09465188879846469
1,1,0,33,29,-0.09523071498661605
1,1,0,34,25,-0.09366825999774779
1,1,0,34,26,-0.09425998292713315
1,1,0,35,22,-0.09267845470144913
1,1,0,35,23,-0.09321106812477557
1,1,0,35,24,-0.09376181577167474
1,1,0,36,14,-0.08979892216653791
1,1,0,36,15,-0.09009021166376284
1,1,0,36,16,-0.09044561792028012
1,1,0,36,17,-0.09081105338483887
1,1,0,36,18,-0.09123258113731693
1,1,0,36,19,-0.09167991997516085
1,1,0,36,20,-0.09215428054104093
1,1,0,36,21,-0.09267707750463024
1,1,0,37,14,-0.09018943978378562
1,1,0,38,12,-0.0899971068092419
1,1,0,38,13,-0.0902707031703771
1,1,0,39,11,-0.09014878748656684
1,1,0,40,9,-0.09011029206690115
