Iteration,Group,Pname,Category,Subcategory,Mean,Std,CV,N_Params
15,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,236314.82596295746,3461695.5990291634,1464.8660256177864,1
15,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,13185.28478420253,513466.5816537145,3894.239601627003,1423
15,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,3954.2800999667566,35987.19312811728,910.0820432123618,1
15,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.0115278817450638,0.16566333263496083,1437.0665513280208,419
15,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.018883881049337307,0.16747486702123413,886.866775869208,1
15,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.01498252477469999,0.15878474394584907,-1059.7996421402786,25
15,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.029824494738467044,0.1541492452029162,-516.854506856398,1
15,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.024217276881270376,0.1685514988896586,-695.9969104536942,12
15,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.02806414215441689,0.16145468345182057,-575.3059636152461,1
15,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.06093191585385135,0.1614067610071216,-264.8969078770883,1423
15,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.06527251583931833,0.15440432282989994,-236.55334997351383,1
16,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,2.8683732227672936,6.972866716159326,243.09481976798608,191
16,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,6.795369729139698,13.976257862873526,205.67325134555904,29
16,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,13.428575002870927,20.215224174743373,150.5388633598242,1
16,pg3,stosslayer1-gr,Storage,S-grid,12.363834054166638,57.92810956663563,468.5286886968022,191
16,pg4,stosslayer1-pp,Storage,S-pilot,7.712832596944842,38.05893102809816,493.44946295312855,29
16,pg5,stosslayer1-cn,Storage,S-constant,3.648647763800241,10.934713747390626,299.69222723767666,1
16,pg6,rchss-gr,Recharge,RCH-steady,2.753824755465071,6.649216460601978,241.45387056334476,191
16,pg7,rchss-pp,Recharge,RCH-steady,2.2077068113566627,5.121912252194996,232.00146984406493,29
16,pg8,rchss-cn,Recharge,RCH-steady,1.5283798632392256,4.081236840928912,267.0302677424184,1
16,pg9,rchtr-gr,Recharge,RCH-transient,4.275021271775942,9.518174853655378,222.64625714251264,191
16,pg10,rchtr-pp,Recharge,RCH-transient,1.954237007727981,4.910051505214603,251.25158748902658,29
16,pg11,rchtr-cn,Recharge,RCH-transient,3.3294391649784796,8.44388487168866,253.61282946712853,1
16,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,291016.3155322437,4354252.353995452,1496.222761954738,419
16,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,364181.43494862295,5287960.247789683,1452.0125795362644,1
16,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,106993.56198496596,2213405.2486816677,2068.7275081024795,25
16,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,78704.8018713037,965676.2386237333,1226.9597478979556,1
16,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,346485.4326437961,5393237.529285013,1556.5553472574197,12
16,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,163873.9083222793,2279720.290230699,1391.142930299394,1
16,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,13764.3080567807,429901.00498296146,3123.302698613896,1423
16,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,992.4361398722036,9592.758193738517,966.5869478487331,1
16,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.011509257977320678,0.1679484286004923,1459.2463643741369,419
16,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.018837145889054042,0.1725007267786292,915.747681706211,1
16,pg22,ghbpw-head-hg,GHB Head,GHB-Poukawa-head,-0.014940738900092764,0.1627180993331449,-1089.0900404673735,25
16,pg23,ghbpw-head-cn,GHB Head,GHB-Poukawa-head,-0.02982449473846705,0.1576517375502873,-528.5981839181039,1
16,pg24,ghbspring-head-hg,GHB Head,GHB-Spring-head,-0.024068196917506703,0.17019898550745285,-707.1530372250431,12
16,pg25,ghbspring-head-cn,GHB Head,GHB-Spring-head,-0.02806414215441688,0.1651540247399146,-588.4877001805017,1
16,pg26,ghbconf-head-hg,GHB Head,GHB-Confined-head,-0.06092057621379827,0.16506638778961122,-270.9534250140995,1423
16,pg27,ghbconf-head-cn,GHB Head,GHB-Confined-head,-0.06517449047263807,0.1544565444291695,-236.98926268401644,1
17,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,3.0614878216961117,8.505942569520721,277.83689058767175,191
17,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,7.26794342965544,14.675859533754643,201.92589108320013,29
17,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,15.036898787556842,22.331942098367723,148.51428086253787,1
17,pg3,stosslayer1-gr,Storage,S-grid,14.33761991575995,73.17763950122077,510.38903200930656,191
17,pg4,stosslayer1-pp,Storage,S-pilot,9.798387822966635,59.19120715937922,604.0912875548748,29
17,pg5,stosslayer1-cn,Storage,S-constant,2.918066621337699,9.609131863444615,329.29789173352043,1
17,pg6,rchss-gr,Recharge,RCH-steady,2.9488538076707687,8.298207410988187,281.4045033159087,191
17,pg7,rchss-pp,Recharge,RCH-steady,2.0894523223551937,5.4043370658553425,258.6484988450787,29
17,pg8,rchss-cn,Recharge,RCH-steady,1.1382006858529519,2.295365607831438,201.6661592600713,1
17,pg9,rchtr-gr,Recharge,RCH-transient,4.57059285627985,10.792154720703673,236.12155053092496,191
17,pg10,rchtr-pp,Recharge,RCH-transient,1.9747847752662002,5.197219060610041,263.1790119968622,29
17,pg11,rchtr-cn,Recharge,RCH-transient,3.2017731103938876,8.003181458768319,249.96091799221068,1
17,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,524596.0539883178,6440923.375307903,1227.787232927096,419
17,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,1226675.527526902,10886862.15222862,887.5095253736413,1
17,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,133039.12083063624,2905072.6067428496,2183.6228235761682,25
17,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,71909.09130707884,852076.3775788028,1184.9355374831764,1
17,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,438723.75016495306,5830464.31065843,1328.960264509562,12
17,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,161151.92214205902,2355611.491488834,1461.733412904818,1
17,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,115891.40741899076,3190696.0903735883,2753.1774455357413,1423
17,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,401222.5682042966,6311824.622696069,1573.1479540009777,1
17,pg20,ghbaw-head-hg,GHB Head,GHB-Awanui-head,0.013433255576062552,0.17005295784604288,1265.9102395778839,419
17,pg21,ghbaw-head-cn,GHB Head,GHB-Awanui-head,0.025316495862117393,0.17612430118437536,695.6898859289639,1
