kper,kstp,k,i,j,PWq
2,7,0,27,38,-12.832006945884661
2,7,0,28,38,-12.83182812073125
2,7,0,29,37,-12.845795329957927
2,7,0,30,37,-12.85233081491866
2,7,0,31,37,-12.855542342317102
2,7,0,32,36,-12.863972176375004
2,7,0,33,36,-12.869770562766107
2,7,0,34,37,-12.879032184845352
2,7,0,35,37,-12.881778316645725
2,7,0,36,37,-12.885453075208128
2,7,0,37,37,-12.889496211261813
2,7,0,38,37,-12.893752853327884
2,7,0,39,38,-12.900008295743579
2,7,0,40,38,-12.901646437749028
2,7,0,41,38,-12.903596667565392
2,7,0,42,38,-12.905409984418341
2,7,0,43,38,-12.90689246793875
2,7,0,44,38,-12.907922978151507
2,7,0,45,37,-12.90885856709172
2,7,0,45,38,-12.908411811422306
2,8,0,22,40,-12.680363377201948
2,8,0,23,40,-12.681936548957378
2,8,0,24,39,-12.687155814417567
2,8,0,25,39,-12.689290195123773
2,8,0,26,38,-12.6946514827163
2,8,0,27,38,-12.696831331277057
2,8,0,28,38,-12.696662784273762
2,8,0,29,37,-12.71050086250524
2,8,0,30,37,-12.71697875428875
2,8,0,31,37,-12.720161874529294
2,8,0,32,36,-12.728517222107712
2,8,0,33,36,-12.734265591862982
2,8,0,34,37,-12.743448521408451
2,8,0,35,37,-12.7461711770247
2,8,0,36,37,-12.749814639489795
2,8,0,37,37,-12.753823469787788
2,8,0,38,37,-12.758044119214492
2,8,0,39,38,-12.76424834738862
2,8,0,40,38,-12.765872898686172
2,8,0,41,38,-12.767807097043624
2,8,0,42,38,-12.769605681277056
2,8,0,43,38,-12.771076309022638
2,8,0,44,38,-12.772098783859168
2,8,0,45,37,-12.773026060892274
2,8,0,45,38,-12.772584022211216
2,9,0,22,40,-12.546815623905573
2,9,0,23,40,-12.548374160702156
2,9,0,24,39,-12.553543321116358
2,9,0,25,39,-12.555657132920937
2,9,0,26,38,-12.560966920035467
2,9,0,27,38,-12.563126236527582
2,9,0,28,38,-12.562964735902813
2,9,0,29,37,-12.57666490813353
2,9,0,30,37,-12.583079852650089
2,9,0,31,37,-12.586231964054857
2,9,0,32,36,-12.594506049722735
2,9,0,33,36,-12.600199183116466
2,9,0,34,37,-12.609294423810878
2,9,0,35,37,-12.611991039749414
2,9,0,36,37,-12.615599716651237
2,9,0,37,37,-12.6195703335691
2,9,0,38,37,-12.623750802378229
2,9,0,39,38,-12.629896684864933
2,9,0,40,38,-12.631505896450108
2,9,0,41,38,-12.63342190525567
2,9,0,42,38,-12.63520366031465
2,9,0,43,38,-12.636660619065857
2,9,0,44,38,-12.63767368947785
2,9,0,45,37,-12.638592025325659
2,9,0,45,38,-12.638154569407677
2,10,0,22,40,-12.414746164102489
2,10,0,23,40,-12.416289328641328
2,10,0,24,39,-12.421406734757433
2,10,0,25,39,-12.423499355517345
2,10,0,26,38,-12.42875609985758
2,10,0,27,38,-12.430894158909013
2,10,0,28,38,-12.430738328612767
2,10,0,29,37,-12.444297841332697
2,10,0,30,37,-12.450647986856021
2,10,0,31,37,-12.453768182688151
2,10,0,32,36,-12.461958627027387
2,10,0,33,36,-12.467594614363943
2,10,0,34,37,-12.476598791229927
2,10,0,35,37,-12.479268407799209
2,10,0,36,37,-12.482840984889252
2,10,0,37,37,-12.486771908416394
2,10,0,38,37,-12.490910602563268
2,10,0,39,38,-12.49699535822354
2,10,0,40,38,-12.498588554625627
2,10,0,41,38,-12.500485535845472
2,10,0,42,38,-12.50224964214931
2,10,0,43,38,-12.503692217154441
2,10,0,44,38,-12.504695337423048
2,10,0,45,37,-12.505604510025748
2,10,0,45,38,-12.50517154897983
2,11,0,22,40,-12.284142822011072
2,11,0,23,40,-12.285670446163492
2,11,0,24,39,-12.290735842510372
2,11,0,25,39,-12.29280718012919
2,11,0,26,38,-12.298010657620605
2,11,0,27,38,-12.300127319416674
2,11,0,28,38,-12.299976577388037
2,11,0,29,37,-12.313395252987517
2,11,0,30,37,-12.319680258681071
2,11,0,31,37,-12.322768366994499
2,11,0,32,36,-12.330874706660941
2,11,0,33,36,-12.336453093519966
2,11,0,34,37,-12.345365318662642
2,11,0,35,37,-12.348007688418324
2,11,0,36,37,-12.351543819211878
2,11,0,37,37,-12.355434650840655
2,11,0,38,37,-12.359531132781155
2,11,0,39,38,-12.36555392071945
2,11,0,40,38,-12.367130904786505
2,11,0,41,38,-12.369008608330285
2,11,0,42,38,-12.370754815061153
2,11,0,43,38,-12.372182781096392
2,11,0,44,38,-12.373175772728285
2,11,0,45,37,-12.374075741217634
2,11,0,45,38,-12.37364720840611
2,12,0,22,40,-12.154991470994025
2,12,0,23,40,-12.156503619129909
2,12,0,24,39,-12.161517317994491
2,12,0,25,39,-12.16356749797782
2,12,0,26,38,-12.168718025137812
2,12,0,27,38,-12.170813392738468
2,12,0,28,38,-12.170667490737069
2,12,0,29,37,-12.183946232428275
2,12,0,30,37,-12.19016640059558
2,12,0,31,37,-12.193222564326767
2,12,0,32,36,-12.20124516138515
2,12,0,33,36,-12.206766127088665
2,12,0,34,37,-12.215586603556764
2,12,0,35,37,-12.218201792121699
2,12,0,36,37,-12.221701556204097
2,12,0,37,37,-12.225552374295152
2,12,0,38,37,-12.229606717104314
2,12,0,39,38,-12.235567554832688
2,12,0,40,38,-12.237128340976163
2,12,0,41,38,-12.23898677689584
2,12,0,42,38,-12.240715085017301
2,12,0,43,38,-12.242128433705286
2,12,0,44,38,-12.243111280990577
2,12,0,45,37,-12.244002084482583
2,12,0,45,38,-12.243577923096403
2,13,0,22,40,-12.027277108567578
2,13,0,23,40,-12.028773933197884
2,13,0,24,39,-12.033736460966464
2,13,0,25,39,-12.035765692460279
2,13,0,26,38,-12.040863793352822
2,13,0,27,38,-12.042938065371802
2,13,0,28,38,-12.042796890582373
2,13,0,29,37,-12.055937035174175
2,13,0,30,37,-12.062092933165703
2,13,0,31,37,-12.06511742644673
2,13,0,32,36,-12.073056989382918
2,13,0,33,36,-12.078520984053096
2,13,0,34,37,-12.087250386716704
2,13,0,35,37,-12.089838595461565
2,13,0,36,37,-12.093302257713864
2,13,0,37,37,-12.097113348620208
2,13,0,38,37,-12.101125848679501
2,13,0,39,38,-12.107025130843418
2,13,0,40,38,-12.108569826401892
2,13,0,41,38,-12.110409119129335
2,13,0,42,38,-12.112119640429135
2,13,0,43,38,-12.113518458948349
2,13,0,44,38,-12.114491217996164
2,13,0,45,37,-12.115372930575036
2,13,0,45,38,-12.114953088526876
2,14,0,22,40,-11.90098436928308
2,14,0,23,40,-11.902466051171652
2,14,0,24,39,-11.907378001773132
2,14,0,25,39,-11.909386521631728
2,14,0,26,38,-11.914432788955054
2,14,0,27,38,-11.916486197521424
2,14,0,28,38,-11.916349688533796
2,14,0,29,37,-11.92935273042269
2,14,0,30,37,-11.935445027609642
2,14,0,31,37,-11.938438176100181
2,14,0,32,36,-11.946295551225571
2,14,0,33,36,-11.951703136300283
2,14,0,34,37,-11.960342338136366
2,14,0,35,37,-11.962903825660552
2,14,0,36,37,-11.966331729500833
2,14,0,37,37,-11.970103468194418
2,14,0,38,37,-11.974074517480963
2,14,0,39,38,-11.979912801627433
2,14,0,40,38,-11.981441554053317
2,14,0,41,38,-11.983261877497382
2,14,0,42,38,-11.98495477180858
2,14,0,43,38,-11.98633918885957
2,14,0,44,38,-11.9873019470669
2,14,0,45,37,-11.988174657739972
2,14,0,45,38,-11.987759085373161
2,15,0,22,40,-11.776097778820413
2,15,0,23,40,-11.777564503540866
2,15,0,24,39,-11.782426481121751
2,15,0,25,39,-11.78441453165556
2,15,0,26,38,-11.789409571542155
2,15,0,27,38,-11.791442357172476
2,15,0,28,38,-11.79131046958193
2,15,0,29,37,-11.804177946383488
2,15,0,30,37,-11.810207345305479
2,15,0,31,37,-11.813169492220306
2,15,0,32,36,-11.820945574172118
2,15,0,33,36,-11.826297352981596
2,15,0,34,37,-11.834847304731365
2,15,0,35,37,-11.837382352251032
2,15,0,36,37,-11.840774872454904
2,15,0,37,37,-11.844507669640716
2,15,0,38,37,-11.84843769901864
2,15,0,39,38,-11.854215610193219
2,15,0,40,38,-11.855728583523938
2,15,0,41,38,-11.857530132137658
2,15,0,42,38,-11.859205579335182
2,15,0,43,38,-11.860575741025151
2,15,0,44,38,-11.86152859898046
2,15,0,45,37,-11.86239240273958
2,15,0,45,38,-11.8619810517915
2,16,0,22,40,-11.652601883077399
2,16,0,23,40,-11.654053832841399
2,16,0,24,39,-11.65886643178998
2,16,0,25,39,-11.660834252707925
2,16,0,26,38,-11.66577866476382
2,16,0,27,38,-11.667791066905753
2,16,0,28,38,-11.667663760079346
2,16,0,29,37,-11.680397207659096
2,16,0,30,37,-11.686364416006898
2,16,0,31,37,-11.689295908062086
2,16,0,32,36,-11.696991602392224
2,16,0,33,36,-11.702288190449966
2,16,0,34,37,-11.710749868291584
2,16,0,35,37,-11.713258764524722
2,16,0,36,37,-11.716616286536178
2,16,0,37,37,-11.720310565365502
2,16,0,38,37,-11.724200019522918
2,16,0,39,38,-11.729918207905339
2,16,0,40,38,-11.731415572307
2,16,0,41,38,-11.73319854821547
2,16,0,42,38,-11.734856735743897
2,16,0,43,38,-11.736212794835374
2,16,0,44,38,-11.737155858244238
2,16,0,45,37,-11.73801085208559
2,16,0,45,38,-11.737603675214318
2,17,0,22,40,-11.530481315024696
2,17,0,23,40,-11.531918666590453
2,17,0,24,39,-11.536682466417693
2,17,0,25,39,-11.5386302924991
2,17,0,26,38,-11.543524664046489
2,17,0,27,38,-11.545516918045076
2,17,0,28,38,-11.545394150637454
2,17,0,29,37,-11.557995087165441
2,17,0,30,37,-11.563900807135726
2,17,0,31,37,-11.566801989042718
2,17,0,32,36,-11.57441819728111
2,17,0,33,36,-11.57966020993972
2,17,0,34,37,-11.588034593179808
2,17,0,35,37,-11.590517627857299
2,17,0,36,37,-11.593840538847573
2,17,0,37,37,-11.597496724789362
2,17,0,38,37,-11.601346051274842
2,17,0,39,38,-11.607005173511883
2,17,0,40,38,-11.608487100666064
2,17,0,41,38,-11.610251707977804
2,17,0,42,38,-11.611892825330408
2,17,0,43,38,-11.613234936474752
2,17,0,44,38,-11.614168312575826
2,17,0,45,37,-11.615014593740167
2,17,0,45,38,-11.614611544305694
2,18,0,22,40,-11.409720829949585
2,18,0,23,40,-11.411143754725957
2,18,0,24,39,-11.415859320311043
2,18,0,25,39,-11.417787381212564
2,18,0,26,38,-11.422632286818999
2,18,0,27,38,-11.424604623354595
2,18,0,28,38,-11.424486352248927
2,18,0,29,37,-11.4369562738606
2,18,0,30,37,-11.442801198666048
2,18,0,31,37,-11.445672411198448
2,18,0,32,36,-11.453210025397205
2,18,0,33,36,-11.458398072984798
2,18,0,34,37,-11.466686134869287
2,18,0,35,37,-11.46914359603072
2,18,0,36,37,-11.472432281131763
2,18,0,37,37,-11.47605079766194
2,18,0,38,37,-11.479860442175644
2,18,0,39,38,-11.485461153271627
2,18,0,40,38,-11.48692781436751
2,18,0,41,38,-11.488674256691949
2,18,0,42,38,-11.490298492995011
2,18,0,43,38,-11.491626810642538
2,18,0,44,38,-11.492550606633133
2,18,0,45,37,-11.493388271837578
2,18,0,45,38,-11.492989303799419
2,19,0,22,40,-11.290305324175545
2,19,0,23,40,-11.291713988953745
2,19,0,24,39,-11.29638187232424
2,19,0,25,39,-11.29829039305319
2,19,0,26,38,-11.303086395705442
2,19,0,27,38,-11.305039041065486
2,19,0,28,38,-11.304925221515127
2,19,0,29,37,-11.317265602226534
2,19,0,30,37,-11.323050415383179
2,19,0,31,37,-11.325891994867654
2,19,0,32,36,-11.33335189598754
2,19,0,33,36,-11.338486582084583
2,19,0,34,37,-11.346689286246004
2,19,0,35,37,-11.349121459172123
2,19,0,36,37,-11.352376299961172
2,19,0,37,37,-11.35595756679769
2,19,0,38,37,-11.359727971234355
2,19,0,39,38,-11.365270921117627
2,19,0,40,38,-11.366722485999315
2,19,0,41,38,-11.368450965388247
2,19,0,42,38,-11.370058508367308
2,19,0,43,38,-11.37137318586961
2,19,0,44,38,-11.372287508227641
2,19,0,45,37,-11.37311665333955
2,19,0,45,38,-11.372721721206874
2,20,0,22,40,-11.172219845093968
2,20,0,23,40,-11.173614412823456
2,20,0,24,39,-11.178235155054855
2,20,0,25,39,-11.180124356553089
2,20,0,26,38,-11.184872009108775
2,20,0,27,38,-11.186805185661692
2,20,0,28,38,-11.186695771762976
2,20,0,29,37,-11.198908064706826
2,20,0,30,37,-11.204633440300428
2,20,0,31,37,-11.207445718636329
2,20,0,32,36,-11.214828776406076
2,20,0,33,36,-11.21991069739758
2,20,0,34,37,-11.228028996671831
2,20,0,35,37,-11.230436163512199
2,20,0,36,37,-11.233657537460825
2,20,0,37,37,-11.237201969897894
2,20,0,38,37,-11.24093357158648
2,20,0,39,38,-11.246419403722546
2,20,0,40,38,-11.247856040543644
2,20,0,41,38,-11.24956675705849
2,20,0,42,38,-11.251157792611464
2,20,0,43,38,-11.25245898184734
2,20,0,44,38,-11.253363936046147
2,20,0,45,37,-11.254184655950148
2,20,0,45,38,-11.25379371475537
2,21,0,22,40,-11.055449596036334
2,21,0,23,40,-11.056830226467733
2,21,0,24,39,-11.061404359252403
2,21,0,25,39,-11.063274458898633
2,21,0,26,38,-11.067974305326498
2,21,0,27,38,-11.069888231956684
2,21,0,28,38,-11.069783177109153
2,21,0,29,37,-11.081868815903103
2,21,0,30,37,-11.087535419083832
2,21,0,31,37,-11.090318723911793
2,21,0,32,36,-11.097625797138662
2,21,0,33,36,-11.102655542226348
2,21,0,34,37,-11.110690378401783
2,21,0,35,37,-11.11307281808057
2,21,0,36,37,-11.116261098397446
2,21,0,37,37,-11.11976910709759
2,21,0,38,37,-11.123462338547377
2,21,0,39,38,-11.128891689441822
2,21,0,40,38,-11.130313564540256
2,21,0,41,38,-11.132006716093368
2,21,0,42,38,-11.133581428132887
2,21,0,43,38,-11.134869279369576
2,21,0,44,38,-11.135764969771701
2,21,0,45,37,-11.13657735832401
2,21,0,45,38,-11.13619036360863
2,22,0,22,40,-10.939979938782846
2,22,0,23,40,-10.941346788948016
2,22,0,24,39,-10.94587483578424
2,22,0,25,39,-10.9477260477869
2,22,0,26,38,-10.952378624146142
2,22,0,27,38,-10.954273516612044
2,22,0,28,38,-10.95417277390491
2,22,0,29,37,-10.966133173886329
2,22,0,30,37,-10.971741661376747
2,22,0,31,37,-10.974496316277532
2,22,0,32,36,-10.9817282532844
2,22,0,33,36,-10.986706404662897
2,22,0,34,37,-10.994658708589304
2,22,0,35,37,-10.997016696823131
2,22,0,36,37,-11.000172252456927
2,22,0,37,37,-11.003644243431173
2,22,0,38,37,-11.007299532287801
2,22,0,39,38,-11.012673031352344
2,22,0,40,38,-11.01408030921666
2,22,0,41,38,-11.015756091525239
2,22,0,42,38,-11.017314661928738
2,22,0,43,38,-11.018589323774203
2,22,0,44,38,-11.019475853592256
2,22,0,45,37,-11.020280003608057
2,22,0,45,38,-11.019896911411823
2,23,0,22,40,-10.82579639399459
2,23,0,23,40,-10.82714961855178
2,23,0,24,39,-10.83163209559084
2,23,0,25,39,-10.833464631269184
2,23,0,26,38,-10.838070466400684
2,23,0,27,38,-10.839946537590121
2,23,0,28,38,-10.839850060067855
2,23,0,29,37,-10.851686619215664
2,23,0,30,37,-10.857237639709767
2,23,0,31,37,-10.859963964368474
2,23,0,32,36,-10.86712160336521
2,23,0,33,36,-10.872048736406914
2,23,0,34,37,-10.879919428194993
2,23,0,35,37,-10.882253237540496
2,23,0,36,37,-10.885376433232395
2,23,0,37,37,-10.888812807884939
2,23,0,38,37,-10.892430576964875
2,23,0,39,38,-10.897748846541964
2,23,0,40,38,-10.899141689816672
2,23,0,41,38,-10.900800296407176
2,23,0,42,38,-10.902342905019713
2,23,0,43,38,-10.90360452442407
2,23,0,44,38,-10.904481995720994
2,23,0,45,37,-10.90527799898011
2,23,0,45,38,-10.904898765834572
2,24,0,22,40,-10.712884641102397
2,24,0,23,40,-10.714224392575597
2,24,0,24,39,-10.718661809221944
2,24,0,25,39,-10.720475877209628
2,24,0,26,38,-10.725035493242661
2,24,0,27,38,-10.726892953363357
2,24,0,28,38,-10.726800694217667
2,24,0,29,37,-10.738514793878698
2,24,0,30,37,-10.744008988364213
2,24,0,31,37,-10.746707298706841
2,24,0,32,36,-10.753791468112755
2,24,0,33,36,-10.758668151542581
2,24,0,34,37,-10.766458140777615
2,24,0,35,37,-10.768768040687748
2,24,0,36,37,-10.771859237038592
2,24,0,37,37,-10.775260392231836
2,24,0,38,37,-10.778841059581863
2,24,0,39,38,-10.784104715013143
2,24,0,40,38,-10.78548328451589
2,24,0,41,38,-10.78712490674281
2,24,0,42,38,-10.788651731392655
2,24,0,43,38,-10.789900453659214
2,24,0,44,38,-10.79076896735456
2,24,0,45,37,-10.791556914610574
2,24,0,45,38,-10.791181497532127
2,25,0,22,40,-10.601230517462419
2,25,0,23,40,-10.602556946408063
2,25,0,24,39,-10.606949805742573
2,25,0,25,39,-10.608745612133427
2,25,0,26,38,-10.613259524848068
2,25,0,27,38,-10.615098581565483
2,25,0,28,38,-10.615010494264904
2,25,0,29,37,-10.62660349970787
2,25,0,30,37,-10.632041501717362
2,25,0,31,37,-10.634712110020297
2,25,0,32,36,-10.641723628727283
2,25,0,33,36,-10.646550424775267
2,25,0,34,37,-10.654260610720417
2,25,0,35,37,-10.656546867599573
2,25,0,36,37,-10.659606421138605
2,25,0,37,37,-10.662972749263014
2,25,0,38,37,-10.666516728228345
2,25,0,39,38,-10.671726377945303
2,25,0,40,38,-10.673090832689812
2,25,0,41,38,-10.67471565976199
2,25,0,42,38,-10.676226876284012
2,25,0,43,38,-10.677462845087454
2,25,0,44,38,-10.678322500969465
2,25,0,45,37,-10.679102481960975
2,25,0,45,38,-10.678730838445036
2,26,0,22,40,-10.490820017134627
2,26,0,23,40,-10.492133272257945
2,26,0,24,39,-10.496482071335553
2,26,0,25,39,-10.498259819787004
2,26,0,26,38,-10.502728538869803
2,26,0,27,38,-10.504549397404693
2,26,0,28,38,-10.504465435775609
2,26,0,29,37,-10.515938696607344
2,26,0,30,37,-10.52132113240879
2,26,0,31,37,-10.523964347383735
2,26,0,32,36,-10.530904024962732
2,26,0,33,36,-10.535681489488912
2,26,0,34,37,-10.543312761261252
2,26,0,35,37,-10.545575638514
2,26,0,36,37,-10.548603901761036
2,26,0,37,37,-10.551935790800421
2,26,0,38,37,-10.555443490090038
2,26,0,39,38,-10.560599735706678
2,26,0,40,38,-10.561950232926266
2,26,0,41,38,-10.563558451934766
2,26,0,42,38,-10.56505423419624
2,26,0,43,38,-10.566277591603844
2,26,0,44,38,-10.567128488344327
2,26,0,45,37,-10.567900591807645
2,26,0,45,38,-10.56753267982329
2,27,0,22,40,-10.38163928953506
2,27,0,23,40,-10.382939517772392
2,27,0,24,39,-10.387244747838938
2,27,0,25,39,-10.389004639649082
2,27,0,26,38,-10.393428668884466
2,27,0,27,38,-10.39523153208675
2,27,0,28,38,-10.395151650365847
2,27,0,29,37,-10.406506500865463
2,27,0,30,37,-10.411833989615445
2,27,0,31,37,-10.414450116478987
2,27,0,32,36,-10.421318753352933
2,27,0,33,36,-10.426047435954906
2,27,0,34,37,-10.433600672681568
2,27,0,35,37,-10.435840430756853
2,27,0,36,37,-10.43883775227958
2,27,0,37,37,-10.442135585871775
2,27,0,38,37,-10.445607409620262
2,27,0,39,38,-10.45071084602087
2,27,0,40,38,-10.452047541190893
2,27,0,41,38,-10.453639337135272
2,27,0,42,38,-10.455119857060113
2,27,0,43,38,-10.456330743551439
2,27,0,44,38,-10.45717297871951
2,27,0,45,37,-10.457937292400517
2,27,0,45,38,-10.457573070385049
2,28,0,22,40,-10.273674637922731
2,28,0,23,40,-10.274961984501099
2,28,0,24,39,-10.279224131153894
2,28,0,25,39,-10.280966365319395
2,28,0,26,38,-10.28534620273329
2,28,0,27,38,-10.287131271137577
2,28,0,28,38,-10.287055424002864
2,28,0,29,37,-10.298293183393307
2,28,0,30,37,-10.303566337262462
2,28,0,31,37,-10.306155677794104
2,28,0,32,36,-10.312954065383332
2,28,0,33,36,-10.317634509489292
2,28,0,34,37,-10.325110580446694
2,28,0,35,37,-10.327327476877525
2,28,0,36,37,-10.330294201343373
2,28,0,37,37,-10.333558358836033
2,28,0,38,37,-10.33699470666116
2,28,0,39,38,-10.342045922084342
2,28,0,40,38,-10.343368968943857
2,28,0,41,38,-10.344944524757958
2,28,0,42,38,-10.346409952350713
2,28,0,43,38,-10.347608506837096
2,28,0,44,38,-10.348442176912648
2,28,0,45,37,-10.349198787578537
2,28,0,45,38,-10.348838214432307
2,29,0,22,40,-10.166912517866967
2,29,0,23,40,-10.168187126348856
2,29,0,24,39,-10.172406669663019
2,29,0,25,39,-10.174131442926173
2,29,0,26,38,-10.178467580903977
2,29,0,27,38,-10.180235052775904
2,29,0,28,38,-10.180163195366966
2,29,0,29,37,-10.19128516805413
2,29,0,30,37,-10.196504592337618
2,29,0,31,37,-10.19906744493173
