kper,kstp,k,i,j,SPq
2,7,0,37,32,-12.880541406560102
2,8,0,32,30,-12.713720400421067
2,8,0,33,30,-12.718124441265966
2,8,0,33,31,-12.7221651515685
2,8,0,33,32,-12.725816738170325
2,8,0,33,33,-12.728946822755667
2,8,0,34,30,-12.722870368804992
2,8,0,34,31,-12.727081762887131
2,8,0,34,33,-12.73394306989242
2,8,0,35,33,-12.738635235111039
2,8,0,36,32,-12.740158634456257
2,8,0,36,33,-12.743270918039652
2,8,0,37,32,-12.744943127612647
2,9,0,32,30,-12.579852874642823
2,9,0,33,30,-12.584214407856782
2,9,0,33,31,-12.588215931312893
2,9,0,33,32,-12.591832022387608
2,9,0,33,33,-12.594931691530027
2,9,0,34,30,-12.588914430442905
2,9,0,34,31,-12.593085122228851
2,9,0,34,33,-12.599879987113557
2,9,0,35,33,-12.604527137098525
2,9,0,36,32,-12.606036180788431
2,9,0,36,33,-12.609118409990616
2,9,0,37,32,-12.610774863155322
2,10,0,32,30,-12.447454033697282
2,10,0,33,30,-12.451771903459289
2,10,0,33,31,-12.45573282867711
2,10,0,33,32,-12.459312196641989
2,10,0,33,33,-12.462380396396185
2,10,0,34,30,-12.456424802289826
2,10,0,34,31,-12.460553212876023
2,10,0,34,33,-12.467279130333727
2,10,0,35,33,-12.471879747918848
2,10,0,36,32,-12.473374152715184
2,10,0,36,33,-12.476425080129296
2,10,0,37,32,-12.478065453513468
2,11,0,32,30,-12.316520107750293
2,11,0,33,30,-12.320794094440272
2,11,0,33,31,-12.324714009861982
2,11,0,33,32,-12.32825630677952
2,11,0,33,33,-12.33129273977861
2,11,0,34,30,-12.325399636857403
2,11,0,34,31,-12.329485293493947
2,11,0,34,33,-12.336141529502772
2,11,0,35,33,-12.340695247848574
2,11,0,36,32,-12.342175008626734
2,11,0,36,33,-12.345194258053242
2,11,0,37,32,-12.346818530544468
2,12,0,32,30,-12.187040349544517
2,12,0,33,30,-12.191270641292272
2,12,0,33,31,-12.195149594504072
2,12,0,33,32,-12.19865487549439
2,12,0,33,33,-12.201659590208427
2,12,0,34,30,-12.195829027032977
2,12,0,34,31,-12.199871962734058
2,12,0,34,33,-12.206458590615066
2,12,0,35,33,-12.21096554840594
2,12,0,36,32,-12.212430772376697
2,12,0,36,33,-12.215418361985536
2,12,0,37,32,-12.217026637903189
2,13,0,32,30,-12.059001007472133
2,13,0,33,30,-12.06318796668017
2,13,0,33,31,-12.067026216951719
2,13,0,33,32,-12.07049472250234
2,13,0,33,33,-12.073467926055667
2,13,0,34,30,-12.067699582057204
2,13,0,34,31,-12.071700061663199
2,13,0,34,33,-12.078217523518203
2,13,0,35,33,-12.082678078385596
2,13,0,36,32,-12.084128914913784
2,13,0,36,33,-12.087085041389459
2,13,0,37,32,-12.08867747468202
2,14,0,32,30,-11.93238709476979
2,14,0,33,30,-11.936531155356379
2,14,0,33,31,-11.940329059398021
2,14,0,33,32,-11.94376111506244
2,14,0,33,33,-11.946703087185396
2,14,0,34,30,-11.940996464421898
2,14,0,34,31,-11.944954858700994
2,14,0,34,33,-11.951403764440148
2,14,0,35,33,-11.955818366021441
2,14,0,36,32,-11.957254977793236
2,14,0,36,33,-11.96017991811485
2,14,0,37,32,-11.961756680446149
2,15,0,32,30,-11.807183179814226
2,15,0,33,30,-11.811284802370036
2,15,0,33,31,-11.815042761068149
2,15,0,33,32,-11.818438730787038
2,15,0,33,33,-11.821349783857421
2,15,0,34,30,-11.815704299003405
2,15,0,34,31,-11.819621026301006
2,15,0,34,33,-11.82600206075936
2,15,0,35,33,-11.830371194756871
2,15,0,36,32,-11.831793746502285
2,15,0,36,33,-11.834687812958908
2,15,0,37,32,-11.83624908064781
2,16,0,32,30,-11.6833737373375
2,16,0,33,30,-11.687433389862724
2,16,0,33,31,-11.69115182316787
2,16,0,33,32,-11.694512087303934
2,16,0,33,33,-11.697392547588473
2,16,0,34,30,-11.691807576914016
2,16,0,34,31,-11.69568307585549
2,16,0,34,33,-11.70199695547193
2,16,0,35,33,-11.706321119250573
2,16,0,36,32,-11.707729773745932
2,16,0,36,33,-11.710593293199967
2,16,0,37,32,-11.712139242158255
2,17,0,32,30,-11.56094330239541
2,17,0,33,30,-11.564961452246546
2,17,0,33,31,-11.568640787180698
2,17,0,33,32,-11.571965732052607
2,17,0,33,33,-11.574815930793807
2,17,0,34,30,-11.569290832632984
2,17,0,34,31,-11.573125549216153
2,17,0,34,33,-11.5793730016249
2,17,0,35,33,-11.583652693757807
2,17,0,36,32,-11.58504761072044
2,17,0,36,33,-11.587880914987027
2,17,0,37,32,-11.589411718966513
2,18,0,32,30,-11.439876536334687
2,18,0,33,30,-11.443853647017228
2,18,0,33,31,-11.447494311861
2,18,0,33,32,-11.45078432468451
2,18,0,33,33,-11.453604593807153
2,18,0,34,30,-11.4481387200496
2,18,0,34,31,-11.45193310146655
2,18,0,34,33,-11.45811485577328
2,18,0,35,33,-11.46235057170094
2,18,0,36,32,-11.463731907740952
2,18,0,36,33,-11.46653532909448
2,18,0,37,32,-11.468051159240117
2,19,0,32,30,-11.320158253742601
2,19,0,33,30,-11.32409478374853
2,19,0,33,31,-11.327697205176191
2,19,0,33,32,-11.330952671579748
2,19,0,33,33,-11.333743341591898
2,19,0,34,30,-11.328336043707711
2,19,0,34,31,-11.332090535346076
2,19,0,34,33,-11.338207317437536
2,19,0,35,33,-11.34239954776534
2,19,0,36,32,-11.343767456655119
2,19,0,36,33,-11.34654132571656
2,19,0,37,32,-11.348042350589562
2,20,0,32,30,-11.201773432684405
2,20,0,33,30,-11.205669835174206
2,20,0,33,31,-11.209234436822483
2,20,0,33,32,-11.21245573961008
2,20,0,33,33,-11.215217138561906
2,20,0,34,30,-11.209867770841585
2,20,0,34,31,-11.213582814813883
2,20,0,34,33,-11.219635345070621
2,20,0,35,33,-11.223784574986615
2,20,0,36,32,-11.225139207978232
2,20,0,36,33,-11.227883852717763
2,20,0,37,32,-11.22937023845647
2,21,0,32,30,-11.08470721711675
2,21,0,33,30,-11.088563939904615
2,21,0,33,31,-11.092091141645822
2,21,0,33,32,-11.095278660174191
2,21,0,33,33,-11.098011113138389
2,21,0,34,30,-11.09271903446172
2,21,0,34,31,-11.096395068874754
2,21,0,34,33,-11.102384061050643
2,21,0,35,33,-11.10649077018524
2,21,0,36,32,-11.107832276275808
2,21,0,36,33,-11.11054802154446
2,21,0,37,32,-11.112019932035114
2,22,0,32,30,-10.968944917047954
2,22,0,33,30,-10.972762402710023
2,22,0,33,31,-10.97625262028812
2,22,0,33,32,-10.979406730154952
2,22,0,33,33,-10.982110558966912
2,22,0,34,30,-10.976875133793587
2,22,0,34,31,-10.980512592392214
2,22,0,34,33,-10.986438753069152
2,22,0,35,33,-10.990503415536176
2,22,0,36,32,-10.991831941679148
2,22,0,36,33,-10.994519108993368
2,22,0,37,32,-10.995976706017943
2,23,0,32,30,-10.854472006621538
2,23,0,33,30,-10.858250692607077
2,23,0,33,31,-10.861704337456095
2,23,0,33,32,-10.864825410348693
2,23,0,33,33,-10.867500933483717
2,23,0,34,30,-10.862321532392603
2,23,0,34,31,-10.865920844388379
2,23,0,34,33,-10.87178487272568
2,23,0,35,33,-10.875807957205746
2,23,0,36,32,-10.877123648458527
2,23,0,36,33,-10.879782555909976
2,23,0,37,32,-10.881225999258278
2,24,0,32,30,-10.741274122540048
2,24,0,33,30,-10.745014441286012
2,24,0,33,31,-10.748431920448754
2,24,0,33,32,-10.75152032407654
2,24,0,33,33,-10.754167856595226
2,24,0,34,30,-10.74904385658488
2,24,0,34,31,-10.75260544658355
2,24,0,34,33,-10.758408034213224
2,24,0,35,33,-10.76239000405156
2,24,0,36,32,-10.76369300368517
2,24,0,36,33,-10.7663239659096
2,24,0,37,32,-10.767753413464478
2,25,0,32,30,-10.62933706209909
2,25,0,33,30,-10.63303944113244
2,25,0,33,31,-10.636421157235272
2,25,0,33,32,-10.639477255311066
2,25,0,33,33,-10.642097108845315
2,25,0,34,30,-10.637027893484861
2,25,0,34,31,-10.640552181468978
2,25,0,34,33,-10.646294012475943
2,25,0,35,33,-10.650235325777514
2,25,0,36,32,-10.65152577535703
2,25,0,36,33,-10.654129103536157
2,25,0,37,32,-10.655544711339246
2,26,0,32,30,-10.518646781148828
2,26,0,33,30,-10.522311643171008
2,26,0,33,31,-10.525657994428153
2,26,0,33,32,-10.528682146675022
2,26,0,33,33,-10.531274629435535
2,26,0,34,30,-10.526259588927033
2,26,0,34,31,-10.529746990266206
2,26,0,34,33,-10.535428741211925
2,26,0,35,33,-10.539329850924409
2,26,0,36,32,-10.540607890366097
2,26,0,36,33,-10.543183892245942
2,26,0,37,32,-10.544585814546638
2,27,0,32,30,-10.409189392253555
2,27,0,33,30,-10.412817155215805
2,27,0,33,31,-10.416128535451257
2,27,0,33,32,-10.419121097623481
2,27,0,33,33,-10.421686514419022
2,27,0,34,30,-10.41672504560937
2,27,0,34,31,-10.42017597108692
2,27,0,34,33,-10.42579831105624
2,27,0,35,33,-10.429659665045673
2,27,0,36,32,-10.430925432660727
2,27,0,36,33,-10.433474412577855
2,27,0,37,32,-10.434862801872182
2,28,0,32,30,-10.300951162820304
2,28,0,33,30,-10.304542239989813
2,28,0,33,31,-10.30781903866887
2,28,0,33,32,-10.310780362582
2,28,0,33,33,-10.313319014845499
2,28,0,34,30,-10.308410521205996
2,28,0,34,31,-10.311825377054427
2,28,0,34,33,-10.31738896771624
2,28,0,35,33,-10.32121100883494
2,28,0,36,32,-10.322464641363432
2,28,0,36,33,-10.324986900275578
2,28,0,37,32,-10.326361907338097
2,29,0,32,30,-10.193918513370802
2,29,0,33,30,-10.197473313393713
2,29,0,33,31,-10.200715915661418
2,29,0,33,32,-10.203646349227128
2,29,0,33,33,-10.206158535046091
2,29,0,34,30,-10.201302426633518
2,29,0,34,31,-10.204681614576158
2,29,0,34,33,-10.210187110251951
2,29,0,35,33,-10.213970276403511
2,29,0,36,32,-10.21521190904315
2,29,0,36,33,-10.21770774456245
2,29,0,37,32,-10.21906951847348
2,30,0,32,30,-10.08807801579277
2,30,0,33,30,-10.09159694275392
2,30,0,33,31,-10.094805729477427
2,30,0,33,32,-10.097705616742171
2,30,0,33,33,-10.100191630891656
2,30,0,34,30,-10.095387324296395
2,30,0,34,31,-10.098731241592693
2,30,0,34,33,-10.104179289330943
2,30,0,35,33,-10.10792401353256
2,30,0,36,32,-10.10915377996356
2,30,0,36,33,-10.11162348639181
2,30,0,37,32,-10.112972174562229
2,31,0,32,30,-9.983416391512103
2,31,0,33,30,-9.986899844986144
2,31,0,33,31,-9.990075192797292
2,31,0,33,32,-9.992944873981509
2,31,0,33,33,-9.995405007958636
2,31,0,34,30,-9.990651926243574
2,31,0,34,31,-9.993960965734177
2,31,0,34,33,-9.999352205386225
2,31,0,35,33,-10.003058915824369
2,31,0,36,32,-10.004276948229107
2,31,0,36,33,-10.006720816593127
2,31,0,37,32,-10.008056564785528
2,32,0,32,30,-9.879920509916623
2,32,0,33,30,-9.883368885021794
2,32,0,33,31,-9.886511166361378
2,32,0,33,32,-9.889350977899424
2,32,0,33,33,-9.891785519957162
2,32,0,34,30,-9.887083092596257
2,32,0,34,31,-9.890357642749706
2,32,0,34,33,-9.895692707044752
2,32,0,35,33,-9.899361827131111
2,32,0,36,32,-9.900568256214063
2,32,0,36,33,-9.902986574300304
2,32,0,37,32,-9.904309526649335
2,33,0,32,30,-9.777577386722635
2,33,0,33,30,-9.780991074174741
2,33,0,33,31,-9.784100657338605
2,33,0,33,32,-9.786910931920161
2,33,0,33,33,-9.789320167102685
2,33,0,34,30,-9.784667829915708
2,33,0,34,31,-9.787908274876573
2,33,0,34,33,-9.793187789500033
2,33,0,35,33,-9.796819737928537
2,33,0,36,32,-9.79801469293585
2,33,0,36,33,-9.800407745326249
2,33,0,37,32,-9.801718044359058
2,34,0,32,30,-9.6763741822514
2,34,0,33,30,-9.679753568413046
2,34,0,33,31,-9.682830817597083
2,34,0,33,32,-9.685611884208221
2,34,0,33,33,-9.687996094386566
2,34,0,34,30,-9.68339328947025
2,34,0,34,31,-9.68660000910655
2,34,0,34,33,-9.691824592778135
2,34,0,35,33,-9.695419783578206
2,34,0,36,32,-9.696603392314604
2,34,0,36,33,-9.698971460422586
2,34,0,37,32,-9.700269247077514
2,35,0,32,30,-9.576298199796554
2,35,0,33,30,-9.579643666723754
2,35,0,33,31,-9.582688942068119
2,35,0,33,32,-9.585441126031327
2,35,0,33,33,-9.587800589937752
2,35,0,34,30,-9.583246765598112
2,35,0,34,31,-9.58642013554733
2,35,0,34,33,-9.591590400096583
2,35,0,35,33,-9.595149242683599
2,35,0,36,32,-9.596321631528115
2,35,0,36,33,-9.598664993633038
2,35,0,37,32,-9.599950407277154
2,36,0,32,30,-9.47729959813497
2,36,0,33,30,-9.480609823629461
2,36,0,33,31,-9.483623048370136
2,36,0,33,32,-9.486346472314164
2,36,0,33,33,-9.488681483749772
2,36,0,34,30,-9.484175365916022
2,36,0,34,31,-9.48731521135566
2,36,0,34,33,-9.492431538172688
2,36,0,35,33,-9.495953174052643
2,36,0,36,32,-9.497113795580972
2,36,0,36,33,-9.499432451556007
2,36,0,37,32,-9.500705401801207
2,37,0,32,30,-9.37941937578245
2,37,0,33,30,-9.382695142771183
2,37,0,33,31,-9.385676697421939
2,37,0,33,32,-9.388371505893073
2,37,0,33,33,-9.390681907905176
2,37,0,34,30,-9.386223635294938
2,37,0,34,31,-9.389330432527021
2,37,0,34,33,-9.394392831479916
2,37,0,35,33,-9.397877830482035
2,37,0,36,32,-9.399026798911429
2,37,0,36,33,-9.401320991030184
2,37,0,37,32,-9.402581212502541
2,38,0,32,30,-9.282652753187365
2,38,0,33,30,-9.285895197843951
2,38,0,33,31,-9.28884591125417
2,38,0,33,32,-9.29151280156543
2,38,0,33,33,-9.293799141282033
2,38,0,34,30,-9.289387416685122
2,38,0,34,31,-9.292461821486393
2,38,0,34,33,-9.297471244621471
2,38,0,35,33,-9.300919751520127
2,38,0,36,32,-9.302056949469927
2,38,0,36,33,-9.30432699859141
2,38,0,37,32,-9.305574618059524
2,39,0,32,30,-9.186954165602492
2,39,0,33,30,-9.190163971346337
2,39,0,33,31,-9.193083536800017
2,39,0,33,32,-9.195722352595986
2,39,0,33,33,-9.197984752696973
2,39,0,34,30,-9.1936212618103
2,39,0,34,31,-9.1966633286928
2,39,0,34,33,-9.20162029621561
2,39,0,35,33,-9.205034472186147
2,39,0,36,32,-9.206161467191007
2,39,0,36,33,-9.208407651005842
2,39,0,37,32,-9.209643718213437
2,40,0,32,30,-9.092330498712386
2,40,0,33,30,-9.095508232689614
2,40,0,33,31,-9.098397929940202
2,40,0,33,32,-9.101009718792445
2,40,0,33,33,-9.103248856091307
2,40,0,34,30,-9.098930657070104
2,40,0,34,31,-9.101941439440173
2,40,0,34,33,-9.106847274724148
2,40,0,35,33,-9.110226568311168
2,40,0,36,32,-9.111342449847273
2,40,0,36,33,-9.113565383423085
2,40,0,37,32,-9.114789439546445
2,41,0,32,30,-8.998753329377065
2,41,0,33,30,-9.001899220629126
2,41,0,33,31,-9.004758610346112
2,41,0,33,32,-9.007343053245345
2,41,0,33,33,-9.009558852035873
2,41,0,34,30,-9.005287481878385
2,41,0,34,31,-9.008266777030135
2,41,0,34,33,-9.013121444695793
2,41,0,35,33,-9.016467089790517
2,41,0,36,32,-9.017572879655571
2,41,0,36,33,-9.019772546423745
2,41,0,37,32,-9.020985250653029
2,42,0,32,30,-8.906229679520662
2,42,0,33,30,-8.909344398456051
2,42,0,33,31,-8.91217468867042
2,42,0,33,32,-8.91473278648756
2,42,0,33,33,-8.916925901717033
2,42,0,34,30,-8.912698699377888
2,42,0,34,31,-8.915647474988983
2,42,0,34,33,-8.92045224223932
2,42,0,35,33,-8.923763788480782
2,42,0,36,32,-8.924858713179493
2,42,0,36,33,-8.927035644196597
2,42,0,37,32,-8.92823663623043
2,43,0,32,30,-8.814724846210854
2,43,0,33,30,-8.817808541296278
2,43,0,33,31,-8.82060918069084
2,43,0,33,32,-8.823140558004056
2,43,0,33,33,-8.82531089668242
2,43,0,34,30,-8.82112964290405
2,43,0,34,31,-8.824047661478522
2,43,0,34,33,-8.828802548113474
2,43,0,35,33,-8.832081525226254
2,43,0,36,32,-8.833166793155065
2,43,0,36,33,-8.835321061689365
2,43,0,37,32,-8.836511096886298
2,44,0,32,30,-8.724248230653192
2,44,0,33,30,-8.727301344001914
2,44,0,33,31,-8.730073494386975
2,44,0,33,32,-8.732579090835902
2,44,0,33,33,-8.73472723668052
2,44,0,34,30,-8.730589176545433
2,44,0,34,31,-8.733477349475418
2,44,0,34,33,-8.73818345236989
2,44,0,35,33,-8.741429129186555
2,44,0,36,32,-8.742503778254255
2,44,0,36,33,-8.744635866280257
2,44,0,37,32,-8.745814437380528
2,45,0,32,30,-8.634770755315692
2,45,0,33,30,-8.637793451127644
2,45,0,33,31,-8.640536609541586
2,45,0,33,32,-8.643016054043132
2,45,0,33,33,-8.645141890624354
2,45,0,34,30,-8.641048678525404
2,45,0,34,31,-8.643906749269444
2,45,0,34,33,-8.648563958951115
2,45,0,35,33,-8.651777567299174
2,45,0,36,32,-8.652842639539788
2,45,0,36,33,-8.654952500255078
2,45,0,37,32,-8.656120265725782
2,46,0,32,30,-8.54630114991282
2,46,0,33,30,-8.549294037939141
2,46,0,33,31,-8.552009396175253
2,46,0,33,32,-8.554463670683745
2,46,0,33,33,-8.556567829934277
2,46,0,34,30,-8.552516777999207
2,46,0,34,31,-8.55534568717449
2,46,0,34,33,-8.559955207895587
2,46,0,35,33,-8.5631361887074
2,46,0,36,32,-8.564190840640281
2,46,0,36,33,-8.566278980924489
2,46,0,37,32,-8.567435528547756
2,47,0,32,30,-8.4588056434361
2,47,0,33,30,-8.461768893022283
2,47,0,33,31,-8.464455888201973
2,47,0,33,32,-8.46688460118466
2,47,0,33,33,-8.468966973478523
2,47,0,34,30,-8.46495992566855
2,47,0,34,31,-8.46775941999172
2,47,0,34,33,-8.472321235600162
2,47,0,35,33,-8.475471118178021
2,47,0,36,32,-8.4765165740024
2,47,0,36,33,-8.478583034048297
2,47,0,37,32,-8.479729123641235
2,48,0,32,30,-8.37229218368186
2,48,0,33,30,-8.375226151977673
2,48,0,33,31,-8.377885864704071
2,48,0,33,32,-8.380289894144534
2,48,0,33,33,-8.382351027684578
2,48,0,34,30,-8.378385357560164
2,48,0,34,31,-8.381156285972313
2,48,0,34,33,-8.385671424250004
2,48,0,35,33,-8.388789490000443
2,48,0,36,32,-8.389824818926005
2,48,0,36,33,-8.391870065492197
2,48,0,37,32,-8.393005206080213
2,49,0,32,30,-8.286735662840966
2,49,0,33,30,-8.289640533132033
2,49,0,33,31,-8.29227254698142
2,49,0,33,32,-8.294651581213333
2,49,0,33,33,-8.296691382458075
2,49,0,34,30,-8.292768514861597
2,49,0,34,31,-8.295510665926368
2,49,0,34,33,-8.299979033104643
2,49,0,35,33,-8.303066343596768
2,49,0,36,32,-8.30409245224649
2,49,0,36,33,-8.306116430920289
2,49,0,37,32,-8.307241202566134
2,50,0,32,30,-8.202142177988893
2,50,0,33,30,-8.205018554148692
2,50,0,33,31,-8.207623954751783
2,50,0,33,32,-8.209978895991098
2,50,0,33,33,-8.211997956089427
2,50,0,34,30,-8.208115498367862
2,50,0,34,31,-8.210829740775985
2,50,0,34,33,-8.215252481702537
2,50,0,35,33,-8.218308633950922
2,50,0,36,32,-8.219324825382717
2,50,0,36,33,-8.221328014843953
2,50,0,37,32,-8.222442090229585
2,51,0,32,30,-8.11848026708987
2,51,0,33,30,-8.121328270406972
2,51,0,33,31,-8.123906569147834
2,51,0,33,32,-8.126237085348528
2,51,0,33,33,-8.128235323917274
2,51,0,34,30,-8.124394844150142
2,51,0,34,31,-8.127080969737245
2,51,0,34,33,-8.13145810637903
2,51,0,35,33,-8.134484457226064
2,51,0,36,32,-8.135491801368522
2,51,0,36,33,-8.137474272765948
2,51,0,37,32,-8.138578322070712
2,52,0,32,30,-8.035759105642336
2,52,0,33,30,-8.038579175078425
2,52,0,33,31,-8.04113145177531
2,52,0,33,32,-8.043438416162367
2,52,0,33,33,-8.04541637567212
2,52,0,34,30,-8.041615341823388
2,52,0,34,31,-8.044274195969477
2,52,0,34,33,-8.048606747949494
2,52,0,35,33,-8.0516026361683
2,52,0,36,32,-8.05260025537446
2,52,0,36,33,-8.054562449198482
2,52,0,37,32,-8.05565601075386
3,1,0,32,30,0.0
3,1,0,33,30,0.0
3,1,0,33,31,0.0
3,1,0,33,32,0.0
3,1,0,33,33,0.0
3,1,0,34,30,0.0
3,1,0,34,31,0.0
3,1,0,34,33,0.0
3,1,0,35,33,0.0
3,1,0,36,32,0.0
3,1,0,36,33,0.0
3,1,0,37,32,0.0
4,1,0,32,30,0.0
4,1,0,33,30,0.0
4,1,0,33,31,0.0
4,1,0,33,32,0.0
4,1,0,33,33,0.0
4,1,0,34,30,0.0
4,1,0,34,31,0.0
4,1,0,34,33,0.0
4,1,0,35,33,0.0
4,1,0,36,32,0.0
4,1,0,36,33,0.0
4,1,0,37,32,0.0
4,2,0,32,30,0.0
4,2,0,33,30,0.0
4,2,0,33,31,0.0
4,2,0,33,32,0.0
4,2,0,33,33,0.0
4,2,0,34,30,0.0
4,2,0,34,31,0.0
4,2,0,34,33,0.0
4,2,0,35,33,0.0
4,2,0,36,32,0.0
4,2,0,36,33,0.0
4,2,0,37,32,0.0
4,3,0,32,30,0.0
4,3,0,33,30,0.0
4,3,0,33,31,0.0
4,3,0,33,32,0.0
4,3,0,33,33,0.0
4,3,0,34,30,0.0
4,3,0,34,31,0.0
4,3,0,34,33,0.0
4,3,0,35,33,0.0
4,3,0,36,32,0.0
4,3,0,36,33,0.0
4,3,0,37,32,0.0
4,4,0,32,30,0.0
4,4,0,33,30,0.0
4,4,0,33,31,0.0
4,4,0,33,32,0.0
4,4,0,33,33,0.0
4,4,0,34,30,0.0
4,4,0,34,31,0.0
4,4,0,34,33,0.0
4,4,0,35,33,0.0
4,4,0,36,32,0.0
4,4,0,36,33,0.0
4,4,0,37,32,0.0
4,5,0,32,30,0.0
4,5,0,33,30,0.0
4,5,0,33,31,0.0
4,5,0,33,32,0.0
4,5,0,33,33,0.0
4,5,0,34,30,0.0
4,5,0,34,31,0.0
4,5,0,34,33,0.0
4,5,0,35,33,0.0
4,5,0,36,32,0.0
4,5,0,36,33,0.0
4,5,0,37,32,0.0
4,6,0,32,30,0.0
4,6,0,33,30,0.0
4,6,0,33,31,0.0
4,6,0,33,32,0.0
4,6,0,33,33,0.0
4,6,0,34,30,0.0
4,6,0,34,31,0.0
4,6,0,34,33,0.0
4,6,0,35,33,0.0
4,6,0,36,32,0.0
4,6,0,36,33,0.0
4,6,0,37,32,0.0
4,7,0,32,30,0.0
4,7,0,33,30,0.0
4,7,0,33,31,0.0
4,7,0,33,32,0.0
4,7,0,33,33,0.0
4,7,0,34,30,0.0
4,7,0,34,31,0.0
4,7,0,34,33,0.0
4,7,0,35,33,0.0
4,7,0,36,32,0.0
4,7,0,36,33,0.0
4,7,0,37,32,0.0
4,8,0,32,30,0.0
4,8,0,33,30,0.0
4,8,0,33,31,0.0
4,8,0,33,32,0.0
4,8,0,33,33,0.0
4,8,0,34,30,0.0
4,8,0,34,31,0.0
4,8,0,34,33,0.0
4,8,0,35,33,0.0
4,8,0,36,32,0.0
4,8,0,36,33,0.0
4,8,0,37,32,0.0
4,9,0,32,30,0.0
4,9,0,33,30,0.0
4,9,0,33,31,0.0
4,9,0,33,32,0.0
4,9,0,33,33,0.0
4,9,0,34,30,0.0
4,9,0,34,31,0.0
4,9,0,34,33,0.0
4,9,0,35,33,0.0
4,9,0,36,32,0.0
4,9,0,36,33,0.0
4,9,0,37,32,0.0
4,10,0,32,30,0.0
4,10,0,33,30,0.0
4,10,0,33,31,0.0
4,10,0,33,32,0.0
4,10,0,33,33,0.0
4,10,0,34,30,0.0
4,10,0,34,31,0.0
4,10,0,34,33,0.0
4,10,0,35,33,0.0
4,10,0,36,32,0.0
4,10,0,36,33,0.0
4,10,0,37,32,0.0
4,11,0,32,30,0.0
4,11,0,33,30,0.0
