kper,kstp,k,i,j,AWq
1,1,0,2,46,-3.7049609222199322
1,1,0,3,46,-3.435907863937084
1,1,0,4,46,-3.3998194859615225
1,1,0,5,45,-4.559878702905747
1,1,0,6,45,-4.651717006100224
1,1,0,7,44,-4.7097841320694105
1,1,0,8,43,-4.684821613786037
1,1,0,8,54,-4.583832001785815
1,1,0,9,43,-4.722572366986936
1,1,0,9,52,-4.5480026527364945
1,1,0,9,53,-4.588881403606191
1,1,0,10,42,-4.724594456321205
1,1,0,10,50,-4.471098298705176
1,1,0,10,51,-4.522969321753818
1,1,0,11,42,-4.7232871610069385
1,1,0,11,48,-4.407185151191733
1,1,0,11,49,-4.644047658230447
1,1,0,12,9,-6.2434987833131546
1,1,0,12,42,-4.77497745853249
1,1,0,12,46,-3.755270076412101
1,1,0,12,47,-4.655123575468064
1,1,0,13,10,-6.283562616925142
1,1,0,13,42,-4.780661103222192
1,1,0,13,44,-4.189303808207303
1,1,0,13,45,-4.394173586922374
1,1,0,13,52,-7.337503249935885
1,1,0,13,53,-7.393443288621747
1,1,0,13,54,-7.410416292910288
1,1,0,13,55,-7.426404709039716
1,1,0,14,10,-6.351625965742251
1,1,0,14,11,-6.406535780412068
1,1,0,14,41,-4.864680933247872
1,1,0,14,42,-4.767359758454267
1,1,0,14,43,-4.067202744625728
1,1,0,14,50,-7.182584133980971
1,1,0,14,51,-7.226560875571713
1,1,0,15,12,-6.433491772297406
1,1,0,15,13,-6.494381592305047
1,1,0,15,41,-4.839374590002148
1,1,0,15,48,-7.080620033478171
1,1,0,15,49,-7.150615829339724
1,1,0,16,14,-3.9082965843185846
1,1,0,16,15,-6.42607668585291
1,1,0,16,16,-6.536906491335172
1,1,0,16,17,-6.477777449882091
1,1,0,16,41,-5.013064182260226
1,1,0,16,46,-7.027593851596687
1,1,0,16,47,-7.032611127041214
1,1,0,17,18,-6.472530734529071
1,1,0,17,41,-5.377751878768802
1,1,0,17,42,-6.883515676096958
1,1,0,17,43,-6.945460329292294
1,1,0,17,44,-6.982469180643927
1,1,0,17,45,-6.990526959399348
1,1,0,18,19,-6.345208500848714
1,1,0,18,20,-6.473983791668795
1,1,0,18,40,-3.027822577678691
1,1,0,18,42,-6.879377512500404
1,1,0,19,21,-6.502618871544296
1,1,0,19,40,-3.4074688516360325
1,1,0,19,41,-6.852253878632601
1,1,0,20,22,-6.498184954664928
1,1,0,20,39,-4.748349123328994
1,1,0,20,41,-6.749041019160684
1,1,0,21,23,-6.560686373221676
1,1,0,21,36,-6.768009259808438
1,1,0,21,37,-6.79860965407422
1,1,0,21,38,-6.778251858008378
1,1,0,21,39,-6.748938366573
1,1,0,21,40,-6.818759713165522
1,1,0,21,41,-6.807869491178925
1,1,0,22,24,-6.587124257474179
1,1,0,22,35,-6.763055737945223
1,1,0,23,25,-6.578490399117056
1,1,0,23,26,-6.583075050752222
1,1,0,23,34,-6.751055742918009
1,1,0,24,27,-6.610385560643363
1,1,0,24,28,-6.612952027988034
1,1,0,24,33,-6.751998169977992
1,1,0,25,29,-6.626197594903722
1,1,0,25,33,-6.7486293071530765
1,1,0,26,29,-6.680910756989771
1,1,0,26,32,-6.777562161148496
1,1,0,27,30,-4.867167475294757
1,1,0,27,31,-6.722621985748588
1,1,0,27,32,-6.741192512937967
1,1,0,27,33,-6.715987146379255
1,1,0,28,32,-6.776011920594467
1,1,0,28,33,-6.6898007319585515
1,1,0,29,31,-6.731230583199986
1,1,0,30,31,-6.753028175794769
1,1,0,31,31,-6.691828540211095
1,1,0,32,30,-6.746883751005305
1,1,0,33,27,-6.579595325614231
1,1,0,33,28,-6.57898540961011
1,1,0,33,29,-6.578375753921304
1,1,0,34,25,-6.580594850514351
1,1,0,34,26,-6.5800636149513325
1,1,0,35,22,-6.581958304873759
1,1,0,35,23,-6.581464964074812
1,1,0,35,24,-6.58101325034763
1,1,0,36,14,-6.584992893351919
1,1,0,36,15,-6.5846514858404985
1,1,0,36,16,-6.584318855311939
1,1,0,36,17,-6.583956107126334
1,1,0,36,18,-6.583553821913253
1,1,0,36,19,-6.583133262404108
1,1,0,36,20,-6.582708841867935
1,1,0,36,21,-6.582311105102861
1,1,0,37,14,-6.584922546823361
1,1,0,38,12,-6.585429427113877
1,1,0,38,13,-6.585142914201884
1,1,0,39,11,-6.585562600485221
1,1,0,40,9,-6.585850884778449
1,1,0,40,10,-6.585375213436698
1,1,0,41,7,-6.586255738514114
1,1,0,41,8,-6.5859435762328
1,1,0,42,6,-6.586313546905559
1,1,0,43,5,-6.586166177020773
1,1,0,44,3,-5.7418560078436975
1,1,0,44,4,-5.772857412564813
2,1,0,2,46,-13.6522283450947
2,1,0,3,46,-13.652184493634836
2,1,0,4,46,-13.652135562696692
2,1,0,5,45,-13.65243927145628
2,1,0,6,45,-13.652251248425065
2,1,0,7,44,-13.652552316216804
2,1,0,8,43,-13.652788705683426
2,1,0,8,54,-13.648988726648273
2,1,0,9,43,-13.652435696684279
2,1,0,9,52,-13.649418194771519
2,1,0,9,53,-13.64920665339386
2,1,0,10,42,-13.652720169736249
2,1,0,10,50,-13.649672199210462
2,1,0,10,51,-13.649455377190936
2,1,0,11,42,-13.652288218845566
2,1,0,11,48,-13.649943209993191
2,1,0,11,49,-13.649706263787033
2,1,0,12,9,-13.659848860313451
2,1,0,12,42,-13.65189230236651
2,1,0,12,46,-13.650253345418612
2,1,0,12,47,-13.649995992986106
2,1,0,13,10,-13.660020427503365
2,1,0,13,42,-13.651518994785711
2,1,0,13,44,-13.650620521482429
2,1,0,13,45,-13.650334338409811
2,1,0,13,52,-13.649344783120453
2,1,0,13,53,-13.649267803085237
2,1,0,13,54,-13.649244202662125
2,1,0,13,55,-13.64923857637451
2,1,0,14,10,-13.659996475789836
2,1,0,14,11,-13.660044356023063
2,1,0,14,41,-13.65209565998482
2,1,0,14,42,-13.651238621861348
2,1,0,14,43,-13.650803689788784
2,1,0,14,50,-13.64963012857425
2,1,0,14,51,-13.649607534368704
2,1,0,15,12,-13.660072385610402
2,1,0,15,13,-13.660118285631434
2,1,0,15,41,-13.651899432494778
2,1,0,15,48,-13.649904682343125
2,1,0,15,49,-13.649886424907937
2,1,0,16,14,-13.660071046173849
2,1,0,16,15,-13.66006200697318
2,1,0,16,16,-13.660131462760116
2,1,0,16,17,-13.660282760207835
2,1,0,16,41,-13.651754154220832
2,1,0,16,46,-13.650189821186025
2,1,0,16,47,-13.650152919807802
2,1,0,17,18,-13.660270550802666
2,1,0,17,41,-13.651642983510708
2,1,0,17,42,-13.650972572961741
2,1,0,17,43,-13.650658003884015
2,1,0,17,44,-13.65048838281582
2,1,0,17,45,-13.650440133903519
2,1,0,18,19,-13.6601997543859
2,1,0,18,20,-13.66028236280405
2,1,0,18,40,-13.65261191077112
2,1,0,18,42,-13.651151373738575
2,1,0,19,21,-13.660324138404413
2,1,0,19,40,-13.65261862665281
2,1,0,19,41,-13.651777801394838
2,1,0,20,22,-13.660369163484908
2,1,0,20,39,-13.65395603579291
2,1,0,20,41,-13.651952560017921
2,1,0,21,23,-13.66045657964207
2,1,0,21,36,-13.6577241253201
2,1,0,21,37,-13.656710643036789
