time,spring,awanui,poukawa,pk4,kper,kstp,pk4-spr-diff,pk4-conf-diff
61.0,9.61824120360793,50.733879287974474,9.905801484982645,9.61824120360793,4,7,-0.02580603360792999,4.2433993863920705
62.0,9.614395978197829,50.733707982435426,9.905580682986093,9.614395978197829,4,8,-0.027700568197827735,4.227478981802172
63.0,9.610580993526503,50.733536675963386,9.905356655794867,9.610580993526503,4,9,-0.027551373526502942,4.2115283364734974
64.0,9.606625467665966,50.73336536809601,9.905127583493512,9.606625467665966,4,10,-0.029007757665965528,4.195718222334035
65.0,9.602189586192111,50.73319405812687,9.904889614049274,9.602189586192111,4,11,-0.03366710619211055,4.18038847380789
66.0,9.597517767112599,50.73302274631345,9.904644988840515,9.597517767112599,4,12,-0.0360429071125985,4.165294662887401
67.0,9.592793478247799,50.732851432735714,9.904395526028033,9.592793478247799,4,13,-0.03669957824779857,4.150253321752201
68.0,9.587962387202026,50.73268011712564,9.904140610645511,9.587962387202026,4,14,-0.03786848720202585,4.135318782797974
69.0,9.582559407743263,50.73250879861098,9.903875051333669,9.582559407743263,4,15,-0.043417887743263606,4.120956132256737
70.0,9.576700851744679,50.73233747728198,9.903599593495887,9.576700851744679,4,16,-0.04789266174467954,4.1070490582553205
71.0,9.570528015155865,50.73216615316609,9.903315378067322,9.570528015155865,4,17,-0.051053155155864616,4.093456264844134
72.0,9.564017189009542,50.73199482606322,9.903021873899586,9.564017189009542,4,18,-0.05444708900954254,4.080201460990457
73.0,9.557261346606841,50.73182349592023,9.902719812838988,9.557261346606841,4,19,-0.05697696660684137,4.067191673393159
74.0,9.550280164389438,50.73165216258732,9.90240921493401,9.550280164389438,4,20,-0.05932911438943833,4.0544072256105625
75.0,9.543352020344454,50.73148082622802,9.902092969435948,9.543352020344454,4,21,-0.059067640344453665,4.041569739655547
76.0,9.53648974194772,50.73130948669769,9.901771321448509,9.53648974194772,4,22,-0.05868155194772129,4.0286663880522795
77.0,9.529741459657219,50.731138143918166,9.90144491643482,9.529741459657219,4,23,-0.05783802965721918,4.015649040342781
78.0,9.523155077193262,50.73096679782794,9.90111444420698,9.523155077193262,4,24,-0.056537367193262966,4.002469792806737
79.0,9.516773725292037,50.7307954483806,9.900780588244109,9.516773725292037,4,25,-0.054822675292037104,3.9890855147079627
80.0,9.510576783020188,50.730624095425,9.900443371123107,9.510576783020188,4,26,-0.053292403020186896,3.9755168269798116
81.0,9.50460056479976,50.73045273893343,9.90010341929777,9.50460056479976,4,27,-0.05141142479976146,3.96172741520024
82.0,9.498777157697074,50.73028137863431,9.899760245571505,9.498777157697074,4,28,-0.050159447697073034,3.947785192302927
83.0,9.492985967191379,50.73011001406641,9.899412712146749,9.492985967191379,4,29,-0.05003491719137898,3.933810742808621
84.0,9.487132135332795,50.729938644794245,9.899059842133838,9.487132135332795,4,30,-0.05080013533279448,3.919898944667205
85.0,9.481491544254375,50.729767271463636,9.898704645744095,9.481491544254375,4,31,-0.04896906425437564,3.905773905745624
86.0,9.475992461309815,50.72959589373405,9.89834658062427,9.475992461309815,4,32,-0.04780332130981435,3.891507358690186
87.0,9.470460549713618,50.72942451086448,9.897983900181995,9.470460549713618,4,33,-0.04827140971361743,3.8772736402863828
88.0,9.464889762786182,50.72925312266176,9.897616535264318,9.464889762786182,4,34,-0.0487958627861822,3.8630787972138183
89.0,9.459311245032728,50.72908172906157,9.897244819971013,9.459311245032728,4,35,-0.049026865032727684,3.8488916849672723
90.0,9.453771332122786,50.728910330063826,9.896869286582321,9.453771332122786,4,36,-0.04882028212278655,3.834665967877214
91.0,9.448366622550596,50.72873892588603,9.896491066779856,9.448366622550596,4,37,-0.0477012925505953,3.8220433474494033
92.0,9.443120069313899,50.72856751651278,9.896110576736325,9.443120069313899,4,38,-0.04635949931389938,3.8092625706861014
93.0,9.43815295212916,50.72839610241873,9.89572933708156,9.43815295212916,4,39,-0.043868572129159844,3.7962023578708397
94.0,9.43347843289071,50.72822468368214,9.895347796817369,9.43347843289071,4,40,-0.041241672890711456,3.78284954710929
95.0,9.42901233105467,50.728053259838596,9.89496534260364,9.42901233105467,4,41,-0.03939462105467051,3.7692883089453293
96.0,9.424701727312373,50.7278818304998,9.894581618236526,9.424701727312373,4,42,-0.03803639731237318,3.7555715826876277
97.0,9.420556603688496,50.72771039563319,9.894196905460625,9.420556603688496,4,43,-0.036576983688496156,3.741689376311504
98.0,9.416512975141845,50.72753895468774,9.893810678965947,9.416512975141845,4,44,-0.0357123051418462,3.7277056748581536
99.0,9.41251068047702,50.72736750708522,9.8934223896928,9.41251068047702,4,45,-0.035408840477019865,3.7136806395229804
100.0,9.408769204474554,50.72719605435356,9.893034509650585,9.408769204474554,4,46,-0.03303664447455468,3.6993947855254454
101.0,9.405372054161004,50.72702459723404,9.892648230966355,9.405372054161004,4,47,-0.029867434161005235,3.6847646058389962
102.0,9.402230678881365,50.72685313503199,9.892262929691528,9.402230678881365,4,48,-0.0275177288813655,3.669878651118635
103.0,9.399445821464747,50.72668166877533,9.891879977301372,9.399445821464747,4,49,-0.024209061464746995,3.6546361685352533
104.0,9.3970117648013,50.72651019849283,9.891499669455838,9.3970117648013,4,50,-0.02093983480130035,3.639042895198699
105.0,9.39482681830292,50.72633872302686,9.89112123386657,9.39482681830292,4,51,-0.018613868302921333,3.62320051169708
106.0,9.392737617642418,50.726167240475306,9.890743223081431,9.392737617642418,4,52,-0.017721637642416965,3.6072623823575825
