kper,kstp,k,i,j,SPq
2,12,0,33,33,-1.5743492729934587
2,12,0,34,30,-8.232438113860326
2,12,0,34,31,-12.63120663920597
2,12,0,34,33,-4.738238979989433
2,12,0,35,33,-8.684586815347302
2,12,0,36,32,-11.801423835449555
2,12,0,36,33,-13.883488357416468
2,12,0,37,32,-19.098226543700434
2,13,0,32,30,-52.776998275032156
2,13,0,33,30,-47.44413651503203
2,13,0,33,31,-0.9320167935130712
2,13,0,33,32,-9.905707634923715
2,13,0,33,33,-1.6462037353526284
2,13,0,34,30,-8.264499167516306
2,13,0,34,31,-12.692470555826503
2,13,0,34,33,-4.821807687776754
2,13,0,35,33,-8.771531121161729
2,13,0,36,32,-11.87769966610199
2,13,0,36,33,-13.968090196503908
2,13,0,37,32,-19.162830533618035
2,14,0,32,30,-52.654535300203065
2,14,0,33,30,-47.37907892284045
2,14,0,33,31,-0.9076083503268819
2,14,0,33,32,-9.906949412349604
2,14,0,33,33,-1.6610117212499063
2,14,0,34,30,-8.238277478600708
2,14,0,34,31,-12.695481164369426
2,14,0,34,33,-4.848244828767747
2,14,0,35,33,-8.801642380559883
2,14,0,36,32,-11.896960176091284
2,14,0,36,33,-13.996141881111157
2,14,0,37,32,-19.171196643413282
2,15,0,32,30,-52.60113181534484
2,15,0,33,30,-47.38084025273088
2,15,0,33,31,-0.9488732731074379
2,15,0,33,32,-9.97429568279938
2,15,0,33,33,-1.7427774828615838
2,15,0,34,30,-8.278405672438907
2,15,0,34,31,-12.76471975007712
2,15,0,34,33,-4.942087072575532
2,15,0,35,33,-8.89957552611395
2,15,0,36,32,-11.984000977218216
2,15,0,36,33,-14.09237986883295
2,15,0,37,32,-19.24848136342041
2,16,0,32,30,-52.48783530022786
2,16,0,33,30,-47.34642745918097
2,16,0,33,31,-0.9582833451860324
2,16,0,33,32,-10.011043604478004
2,16,0,33,33,-1.7949831581961462
2,16,0,34,30,-8.287389225908896
2,16,0,34,31,-12.803319088949138
2,16,0,34,33,-5.0064410561600425
2,16,0,35,33,-8.968362546077174
2,16,0,36,32,-12.041942620497935
2,16,0,36,33,-14.159887711950773
2,16,0,37,32,-19.297762315238288
2,17,0,32,30,-52.26598754453494
2,17,0,33,30,-47.21329099672812
2,17,0,33,31,-0.8737750612416448
2,17,0,33,32,-9.955202839708022
2,17,0,33,33,-1.7557215947570057
2,17,0,34,30,-8.202350091686185
2,17,0,34,31,-12.748967949435382
2,17,0,34,33,-4.978892732847385
2,17,0,35,33,-8.945360096760965
2,17,0,36,32,-12.008114264519122
2,17,0,36,33,-14.135990855955924
2,17,0,37,32,-19.25573925884987
2,18,0,32,30,-52.00737875717812
2,18,0,33,30,-47.0450532469506
2,18,0,33,31,-0.7574284526214115
2,18,0,33,32,-9.868556273192098
2,18,0,33,33,-1.6866332677515175
2,18,0,34,30,-8.084805931602318
2,18,0,34,31,-12.663534344555615
2,18,0,34,33,-4.921362613982069
2,18,0,35,33,-8.89237993690881
2,18,0,36,32,-11.944253062544362
2,18,0,36,33,-14.082414509476848
2,18,0,37,32,-19.18371940613713
2,19,0,32,30,-51.73285300423356
2,19,0,33,30,-46.86636440622601
2,19,0,33,31,-0.633691702141391
2,19,0,33,32,-9.775465959841995
2,19,0,33,33,-1.6119419655556158
2,19,0,34,30,-7.959006728310328
2,19,0,34,31,-12.571558129779646
2,19,0,34,33,-4.858483114443061
2,19,0,35,33,-8.834025597162963
2,19,0,36,32,-11.874888059709178
2,19,0,36,33,-14.023657986578655
2,19,0,37,32,-19.1060584972887
2,20,0,32,30,-51.394294505538824
2,20,0,33,30,-46.625833541843235
2,20,0,33,31,-0.4503301217783928
2,20,0,33,32,-9.623280547275044
2,20,0,33,33,-1.478811381495575
2,20,0,34,30,-7.772112615195169
2,20,0,34,31,-12.420309349723539
2,20,0,34,33,-4.737382155839441
2,20,0,35,33,-8.717306687992732
2,20,0,36,32,-11.74691892355554
2,20,0,36,33,-13.906595970129274
2,20,0,37,32,-18.969230459339315
2,21,0,32,30,-51.22722971930284
2,21,0,33,30,-46.55653365135072
2,21,0,33,31,-0.4394893441696013
2,21,0,33,32,-9.644831203447893
2,21,0,33,33,-1.5200594619865342
2,21,0,34,30,-7.75786167249521
2,21,0,34,31,-12.443513166081289
