kper,kstp,k,i,j,PWq
2,8,0,37,37,-6.820586700558692
2,8,0,38,37,-1.0480676023968272
2,8,0,39,38,-9.720755972022403
2,8,0,40,38,-5.995357212030058
2,8,0,41,38,-7.144083505097456
2,8,0,42,38,-14.825465070083965
2,8,0,43,38,-22.4445557360433
2,8,0,44,38,-34.488743583435166
2,8,0,45,37,151.51079791021243
2,8,0,45,38,-44.500735127786584
2,9,0,22,40,-80.38161801637091
2,9,0,23,40,-58.91044473071827
2,9,0,24,39,-59.71736068864777
2,9,0,25,39,-26.826014028996156
2,9,0,26,38,-57.53939900668354
2,9,0,27,38,-56.3390859804648
2,9,0,28,38,36.85619549898365
2,9,0,29,37,-33.0942782960916
2,9,0,30,37,-14.539283703838805
2,9,0,31,37,4.303712590535724
2,9,0,32,36,-4.196722450795619
2,9,0,33,36,0.2658120948260603
2,9,0,34,37,-8.846476726157789
2,9,0,35,37,-5.234545657186686
2,9,0,36,37,-16.661281838624518
2,9,0,37,37,-7.007387202464088
2,9,0,38,37,-1.2343628199345176
2,9,0,39,38,-9.907015473598449
2,9,0,40,38,-6.181249446974334
2,9,0,41,38,-7.329322009487896
2,9,0,42,38,-15.00953254909416
2,9,0,43,38,-22.626990962816194
2,9,0,44,38,-34.66978139161097
2,9,0,45,37,151.34029119879688
2,9,0,45,38,-44.68138315030876
2,10,0,22,40,-80.51542328702737
2,10,0,23,40,-59.09570266782964
2,10,0,24,39,-59.935887807348536
2,10,0,25,39,-27.063846975089746
2,10,0,26,38,-57.777359337669736
2,10,0,27,38,-56.57021248128922
2,10,0,28,38,36.75751631105959
2,10,0,29,37,-33.279914679869535
2,10,0,30,37,-14.756964116261997
2,10,0,31,37,4.06903600397402
2,10,0,32,36,-4.451671735411082
2,10,0,33,36,0.004014960001086365
2,10,0,34,37,-9.109000074608616
2,10,0,35,37,-5.497610762871091
2,10,0,36,37,-16.924510097165694
2,10,0,37,37,-7.2706132399775925
2,10,0,38,37,-1.499262016876287
2,10,0,39,38,-10.169049182950971
2,10,0,40,38,-6.4430560857459795
2,10,0,41,38,-7.590345368057342
2,10,0,42,38,-15.269179947903808
