kper,kstp,k,i,j,AWq
1,1,0,18,20,-375.69590950214695
1,1,0,18,40,61.890587485601486
1,1,0,18,42,-190.91114197469847
1,1,0,19,21,-378.44828527857453
1,1,0,19,40,72.19230015739493
1,1,0,19,41,-195.15772846330992
1,1,0,20,22,-368.0398899072526
1,1,0,20,39,-21.39910686147209
1,1,0,20,41,-156.79339398629327
1,1,0,21,23,-356.63746689332936
1,1,0,21,36,-228.87288269532667
1,1,0,21,37,-194.44626157294283
1,1,0,21,38,-165.1087501771084
1,1,0,21,39,-137.38393668223114
1,1,0,21,40,-125.19120101733085
1,1,0,21,41,-138.9371345963899
1,1,0,22,24,-335.39346573173896
1,1,0,22,35,-222.55430841592909
1,1,0,23,25,-300.423088311528
1,1,0,23,26,-285.7849118348514
1,1,0,23,34,-210.5666872174652
1,1,0,24,27,-257.86281564968294
1,1,0,24,28,-245.20970818988383
1,1,0,24,33,-191.08436849693544
1,1,0,25,29,-210.96296529099345
1,1,0,25,33,-157.38381938760915
1,1,0,26,29,-204.1430967724915
1,1,0,26,32,-144.5526870726835
1,1,0,27,30,-14.52861900017183
1,1,0,27,31,-141.01417248316613
1,1,0,27,32,-112.66685269089794
1,1,0,27,33,-113.42843921391989
1,1,0,28,32,-115.19110176667596
1,1,0,28,33,-108.01105211826359
1,1,0,29,31,-130.51219084041657
1,1,0,30,31,-123.89245382778324
1,1,0,31,31,-109.53694253598144
1,1,0,32,30,-97.24920374753117
1,1,0,33,27,-170.7725666590128
1,1,0,33,28,-140.36346407536826
1,1,0,33,29,-111.93949751871901
1,1,0,34,25,-194.82826922470827
1,1,0,34,26,-177.08106304998728
1,1,0,35,22,-211.15319835543744
1,1,0,35,23,-193.0433049971973
1,1,0,35,24,-188.62876585503636
1,1,0,36,14,-291.37731351131106
1,1,0,36,15,-259.38830714648316
1,1,0,36,16,-242.03221828604023
1,1,0,36,17,-227.39166110896576
1,1,0,36,18,-212.62070369125547
1,1,0,36,19,-200.4095465006526
1,1,0,36,20,-190.61115807656836
1,1,0,36,21,-190.45256349724252
1,1,0,37,14,-249.3974480068755
1,1,0,38,12,-273.96379009180635
1,1,0,38,13,-239.08919047775908
1,1,0,39,11,-253.90128032572852
1,1,0,40,9,-246.21655130997794
1,1,0,40,10,-170.44291355298185
1,1,0,41,7,-288.69006475867377
1,1,0,41,8,-217.65794624402054
1,1,0,42,6,-283.58428185481796
1,1,0,43,5,-250.9528371769668
1,1,0,44,3,-151.65440951074265
1,1,0,44,4,-149.1388212851731
2,1,0,2,46,-1088.586457037598
2,1,0,3,46,-1089.236947772779
2,1,0,4,46,-1089.9855461755055
2,1,0,5,45,-1085.3086574568817
2,1,0,6,45,-1065.4024049828693
2,1,0,7,44,-1079.4713104579814
2,1,0,8,43,-1078.7900811201798
2,1,0,8,54,-928.978999430308
2,1,0,9,43,-1049.5805506666604
2,1,0,9,52,-952.6315950654732
2,1,0,9,53,-937.769091458079
2,1,0,10,42,-1060.9997810996776
2,1,0,10,50,-954.6502286030055
2,1,0,10,51,-940.2868820641642
2,1,0,11,42,-1022.4283289935559
2,1,0,11,48,-955.0244195169846
2,1,0,11,49,-939.2640007748353
2,1,0,12,9,-1001.0771495254634
2,1,0,12,42,-993.5848473028652
2,1,0,12,46,-961.1908751280406
2,1,0,12,47,-942.0411003001028
2,1,0,13,10,-1036.9959150145328
2,1,0,13,42,-963.0834626079521
2,1,0,13,44,-949.493618615096
2,1,0,13,45,-941.017526852535
2,1,0,13,52,-836.0188468528262
2,1,0,13,53,-822.9541935937984
2,1,0,13,54,-819.932553119685
2,1,0,13,55,-818.9696350686912
2,1,0,14,10,-1046.8800430942947
2,1,0,14,11,-1043.9562527364528
2,1,0,14,41,-979.0892409812396
2,1,0,14,42,-929.5650461861767
2,1,0,14,43,-932.0247903459414
2,1,0,14,50,-848.1322993591782
2,1,0,14,51,-849.1269277291993
2,1,0,15,12,-1061.4240519453228
2,1,0,15,13,-1062.7860864903416
2,1,0,15,41,-947.3897273024678
2,1,0,15,48,-852.8594208266917
2,1,0,15,49,-857.7310017470757
2,1,0,16,14,-1091.25202985936
2,1,0,16,15,-1050.800616954752
2,1,0,16,16,-1042.2013964966177
2,1,0,16,17,-1064.1279365981254
2,1,0,16,41,-915.0797292914419
2,1,0,16,46,-849.0605595701488
2,1,0,16,47,-857.6865313142526
2,1,0,17,18,-1069.37960440264
2,1,0,17,41,-879.851099322501
2,1,0,17,42,-825.7143604963178
2,1,0,17,43,-821.0989340360874
2,1,0,17,44,-826.8505885596767
2,1,0,17,45,-846.2132086052741
2,1,0,18,19,-1052.4351237249614
2,1,0,18,20,-1055.6293197398425
2,1,0,18,40,-936.5523800888625
2,1,0,18,42,-829.6725469116798
2,1,0,19,21,-1059.276456955881
2,1,0,19,40,-886.2033076346238
2,1,0,19,41,-830.4317009635665
2,1,0,20,22,-1049.3604063798284
2,1,0,20,39,-859.5561687486941
2,1,0,20,41,-803.7510183633785
2,1,0,21,23,-1032.0604708622748
2,1,0,21,36,-880.6686565650361
2,1,0,21,37,-839.6688202385901
2,1,0,21,38,-810.804093342109
2,1,0,21,39,-780.265757038703
2,1,0,21,40,-760.8018051875384
2,1,0,21,41,-777.2502056055928
2,1,0,22,24,-1008.191468031278
2,1,0,22,35,-878.5255623394967
2,1,0,23,25,-970.4822379143515
2,1,0,23,26,-955.2822828254459
2,1,0,23,34,-867.673499875057
2,1,0,24,27,-924.7349468900906
2,1,0,24,28,-911.8111592740497
2,1,0,24,33,-844.6335184385216
2,1,0,25,29,-876.227267303723
2,1,0,25,33,-810.6485919001076
2,1,0,26,29,-863.9998203245815
2,1,0,26,32,-793.330764094102
2,1,0,27,30,-843.8299826812002
2,1,0,27,31,-790.1085752259607
2,1,0,27,32,-753.8877890241785
2,1,0,27,33,-764.4581813734851
2,1,0,28,32,-759.9855987624558
2,1,0,28,33,-762.8956840623468
2,1,0,29,31,-784.8105193888355
2,1,0,30,31,-773.5030788222784
2,1,0,31,31,-766.8903937983006
2,1,0,32,30,-710.2666079898225
2,1,0,33,27,-840.4557536862628
2,1,0,33,28,-805.4187033764474
2,1,0,33,29,-773.6278293201931
2,1,0,34,25,-861.4600715706097
2,1,0,34,26,-843.5434054871292
2,1,0,35,22,-868.6910075995467
2,1,0,35,23,-847.2701144812527
2,1,0,35,24,-847.4416862299339
2,1,0,36,14,-956.6272963708016
2,1,0,36,15,-923.5808348335502
2,1,0,36,16,-904.1748403208061
2,1,0,36,17,-883.7732573174552
2,1,0,36,18,-862.1386727355894
2,1,0,36,19,-846.3521628525851
2,1,0,36,20,-833.4505770308798
2,1,0,36,21,-834.91894389233
2,1,0,37,14,-913.535611608716
2,1,0,38,12,-928.6120939560808
2,1,0,38,13,-888.1256226707233
2,1,0,39,11,-882.0091733787276
2,1,0,40,9,-848.595353506116
2,1,0,40,10,-686.9540807240796
2,1,0,41,7,-927.7778157528492
2,1,0,41,8,-808.1042064338515
2,1,0,42,6,-919.6890129884006
2,1,0,43,5,-857.9027859508144
2,1,0,44,3,-833.0982858948415
2,1,0,44,4,-782.6430538284787
2,2,0,2,46,-1029.21762866205
2,2,0,3,46,-1029.8058757169745
2,2,0,4,46,-1035.9895076030762
2,2,0,5,45,-1037.2947734839177
2,2,0,6,45,-1018.2893945556375
2,2,0,7,44,-1037.2129219727
2,2,0,8,43,-1031.9982318463758
2,2,0,8,54,-872.4121813513995
2,2,0,9,43,-1002.5803474982638
2,2,0,9,52,-904.7472238112066
2,2,0,9,53,-889.6122061072317
2,2,0,10,42,-1013.3307465548729
2,2,0,10,50,-906.4946066651152
2,2,0,10,51,-892.2294669158457
2,2,0,11,42,-969.8205793271957
2,2,0,11,48,-906.6733217266915
2,2,0,11,49,-891.5934433355113
2,2,0,12,9,-954.7042352823913
2,2,0,12,42,-939.5592955302526
2,2,0,12,46,-910.1900110931686
2,2,0,12,47,-893.8867827597438
2,2,0,13,10,-996.4746144536065
2,2,0,13,42,-905.5912210309975
2,2,0,13,44,-898.2544345435166
2,2,0,13,45,-891.7553253431921
2,2,0,13,52,-801.5909832721654
2,2,0,13,53,-785.5039033993463
2,2,0,13,54,-782.2114400226857
2,2,0,13,55,-781.2964261043327
2,2,0,14,10,-1004.1776266025723
2,2,0,14,11,-1004.0559051610961
2,2,0,14,41,-924.2554126639233
2,2,0,14,42,-867.6597906793816
2,2,0,14,43,-878.6683414258064
2,2,0,14,50,-813.4281774214703
2,2,0,14,51,-814.6701653980864
2,2,0,15,12,-1022.9038060201635
2,2,0,15,13,-1024.0115582889396
2,2,0,15,41,-893.0755265426446
2,2,0,15,48,-817.6612698983488
2,2,0,15,49,-822.887335627503
2,2,0,16,14,-1042.4320332489128
2,2,0,16,15,-1006.2128712013962
2,2,0,16,16,-999.6623285757554
2,2,0,16,17,-1025.6743089809095
2,2,0,16,41,-861.6477635979231
2,2,0,16,46,-813.4944957194948
2,2,0,16,47,-822.3014600368672
2,2,0,17,18,-1034.9891330212984
2,2,0,17,41,-826.0252699625837
2,2,0,17,42,-776.068636900703
2,2,0,17,43,-778.2166749779756
2,2,0,17,44,-786.5836886427364
2,2,0,17,45,-810.0181582288503
2,2,0,18,19,-1014.0590529153459
2,2,0,18,20,-1017.6805790362216
2,2,0,18,40,-878.8942638504096
2,2,0,18,42,-787.9202735815413
2,2,0,19,21,-1025.3455046473819
2,2,0,19,40,-824.5266058673217
2,2,0,19,41,-781.3641827614392
2,2,0,20,22,-1015.687273291641
2,2,0,20,39,-809.0754021282754
2,2,0,20,41,-756.7218021526207
2,2,0,21,23,-998.6412775867452
2,2,0,21,36,-843.6610627092691
2,2,0,21,37,-798.4370879311787
2,2,0,21,38,-766.8568044187551
2,2,0,21,39,-729.0800627470703
2,2,0,21,40,-707.8212049173013
2,2,0,21,41,-727.4292364354284
2,2,0,22,24,-974.6470646010001
2,2,0,22,35,-845.723200354884
2,2,0,23,25,-933.1279895079609
2,2,0,23,26,-917.7311585683826
2,2,0,23,34,-834.8601437282254
2,2,0,24,27,-887.2494389919236
2,2,0,24,28,-874.3631507675151
2,2,0,24,33,-807.9814065936624
2,2,0,25,29,-838.6850342369358
2,2,0,25,33,-772.8177766887363
2,2,0,26,29,-826.2009433234541
2,2,0,26,32,-752.2670249478585
2,2,0,27,30,-798.0493984725186
2,2,0,27,31,-743.2472428240097
2,2,0,27,32,-700.4737115267951
2,2,0,27,33,-719.6375542773746
2,2,0,28,32,-714.1406721273582
2,2,0,28,33,-720.4141885657655
2,2,0,29,31,-745.7488410409852
2,2,0,30,31,-732.310228974885
2,2,0,31,31,-726.6046310474144
2,2,0,32,30,-648.8728360381972
2,2,0,33,27,-802.3656179442374
2,2,0,33,28,-762.4014897441524
2,2,0,33,29,-725.7992090850521
2,2,0,34,25,-821.9352419670221
2,2,0,34,26,-804.0862507853509
2,2,0,35,22,-823.1691824817226
2,2,0,35,23,-798.2400528899481
2,2,0,35,24,-802.8893019241341
2,2,0,36,14,-913.914340256566
2,2,0,36,15,-879.1139003192528
2,2,0,36,16,-858.6105327287495
2,2,0,36,17,-834.8742152757956
2,2,0,36,18,-809.0879127201063
2,2,0,36,19,-790.722081434182
2,2,0,36,20,-776.0932837330485
2,2,0,36,21,-780.8341981268157
2,2,0,37,14,-870.7373499357699
2,2,0,38,12,-880.8241457787046
2,2,0,38,13,-837.3999479559567
2,2,0,39,11,-821.368263877347
2,2,0,40,9,-771.0412201209
2,2,0,40,10,-582.0167011686326
2,2,0,41,7,-869.7708581915748
2,2,0,41,8,-723.5923712254832
2,2,0,42,6,-862.8055408558496
2,2,0,43,5,-785.7296983272455
2,2,0,44,3,-739.1593389342548
2,2,0,44,4,-674.9135267174981
2,3,0,2,46,-983.1779895468375
2,3,0,3,46,-984.3580186569941
2,3,0,4,46,-995.2130842010196
2,3,0,5,45,-1000.9038448254955
2,3,0,6,45,-982.918439460231
2,3,0,7,44,-1005.6610697098313
2,3,0,8,43,-996.9406437305806
2,3,0,8,54,-827.2963473147613
2,3,0,9,43,-967.0733772516833
2,3,0,9,52,-868.5138771046007
2,3,0,9,53,-852.8051201409212
2,3,0,10,42,-977.0375173355962
2,3,0,10,50,-870.1525589183161
2,3,0,10,51,-855.8601549577631
2,3,0,11,42,-929.2273525044162
2,3,0,11,48,-870.1925465696771
2,3,0,11,49,-855.4170599056057
2,3,0,12,9,-917.9334811420562
2,3,0,12,42,-896.8534229652244
2,3,0,12,46,-871.8831411055194
2,3,0,12,47,-857.2024771337391
2,3,0,13,10,-965.1833272141351
2,3,0,13,42,-858.7062433306041
2,3,0,13,44,-858.3464507992309
2,3,0,13,45,-854.0536064804942
2,3,0,13,52,-775.1298675104836
2,3,0,13,53,-756.650454420625
2,3,0,13,54,-753.0668609700015
2,3,0,13,55,-752.1829648997898
2,3,0,14,10,-971.6504862856107
2,3,0,14,11,-973.2885564804981
2,3,0,14,41,-880.5461513097614
2,3,0,14,42,-817.3324171911291
2,3,0,14,43,-836.2906068077972
2,3,0,14,50,-786.9619641540836
2,3,0,14,51,-788.4753008791963
2,3,0,15,12,-993.6301868057437
2,3,0,15,13,-994.3127981222706
2,3,0,15,41,-849.7869541924654
2,3,0,15,48,-790.8306650927981
2,3,0,15,49,-796.4265336266438
2,3,0,16,14,-1006.4201429289805
2,3,0,16,15,-971.7170017492693
2,3,0,16,16,-966.9412239815946
2,3,0,16,17,-996.5704143822045
2,3,0,16,41,-818.8243467135239
2,3,0,16,46,-786.3130711958273
2,3,0,16,47,-795.4422619516234
2,3,0,17,18,-1009.2159690908053
2,3,0,17,41,-781.7015110530307
2,3,0,17,42,-734.6912413220653
2,3,0,17,43,-743.4421684035822
2,3,0,17,44,-755.0846743876984
2,3,0,17,45,-782.2588644193553
2,3,0,18,19,-985.3534765178056
2,3,0,18,20,-989.2443179394253
2,3,0,18,40,-833.9337747405464
2,3,0,18,42,-752.9805069513509
2,3,0,19,21,-1000.1800050098659
2,3,0,19,40,-775.2982177910942
2,3,0,19,41,-739.7126700997851
2,3,0,20,22,-990.9174753786169
2,3,0,20,39,-768.2475350412843
2,3,0,20,41,-717.0595497979401
2,3,0,21,23,-974.0409603009525
2,3,0,21,36,-815.5649113190975
2,3,0,21,37,-766.3296961648905
2,3,0,21,38,-731.2845086853033
2,3,0,21,39,-686.2680623721234
2,3,0,21,40,-662.2579506647272
2,3,0,21,41,-685.8777242169818
2,3,0,22,24,-949.7649985725716
2,3,0,22,35,-821.2951735963189
2,3,0,23,25,-905.1145089542972
2,3,0,23,26,-889.4087561394646
2,3,0,23,34,-810.4691844157959
2,3,0,24,27,-858.8937571151938
2,3,0,24,28,-846.0532347315043
2,3,0,24,33,-780.2928157747322
2,3,0,25,29,-810.087051628099
2,3,0,25,33,-743.493538402933
2,3,0,26,29,-797.1333471005657
2,3,0,26,32,-718.7288730244167
2,3,0,27,30,-763.0696310317503
2,3,0,27,31,-704.6430793557439
2,3,0,27,32,-656.5388858267444
2,3,0,27,33,-683.4589968441275
2,3,0,28,32,-676.3847832474313
2,3,0,28,33,-687.0200718790871
2,3,0,29,31,-714.7328387091407
2,3,0,30,31,-700.1759892680801
2,3,0,31,31,-694.1959685437644
2,3,0,32,30,-604.6210830497539
2,3,0,33,27,-773.1094440774157
2,3,0,33,28,-728.6997912102452
2,3,0,33,29,-686.6872693354684
2,3,0,34,25,-792.1650326283041
2,3,0,34,26,-774.4739691423962
2,3,0,35,22,-789.189826553315
2,3,0,35,23,-761.6414864102838
2,3,0,35,24,-769.749172553599
2,3,0,36,14,-880.8369975761997
2,3,0,36,15,-843.9897364129214
2,3,0,36,16,-822.9569127166801
2,3,0,36,17,-797.360491117928
2,3,0,36,18,-769.0525789179193
2,3,0,36,19,-748.8453829312168
2,3,0,36,20,-733.2640815615107
2,3,0,36,21,-740.964365472536
2,3,0,37,14,-837.241060405629
2,3,0,38,12,-845.1078621168346
2,3,0,38,13,-799.9834080324083
2,3,0,39,11,-779.0991208169984
2,3,0,40,9,-718.9606748639845
2,3,0,40,10,-523.8608532849443
2,3,0,41,7,-827.3809310985273
2,3,0,41,8,-666.7147218124574
2,3,0,42,6,-822.0840266884305
2,3,0,43,5,-736.8208823002905
2,3,0,44,3,-668.3057003352643
2,3,0,44,4,-603.2139284609191
2,4,0,2,46,-946.2372181172955
2,4,0,3,46,-948.364824311812
2,4,0,4,46,-962.8977684625797
2,4,0,5,45,-971.8719412865429
2,4,0,6,45,-954.9819238328174
2,4,0,7,44,-980.4095307972567
2,4,0,8,43,-969.3098886759449
2,4,0,8,54,-790.211526273942
2,4,0,9,43,-938.8112924681208
2,4,0,9,52,-839.6017404345378
2,4,0,9,53,-823.0921906643201
2,4,0,10,42,-947.9928794620965
2,4,0,10,50,-841.2498319196465
2,4,0,10,51,-826.8312398772482
2,4,0,11,42,-896.6741598416558
2,4,0,11,48,-841.1618685725185
2,4,0,11,49,-826.4570603148179
2,4,0,12,9,-887.9369085414155
2,4,0,12,42,-861.7823077150208
2,4,0,12,46,-841.4631094659701
2,4,0,12,47,-827.7472203193435
2,4,0,13,10,-939.8597592281366
2,4,0,13,42,-819.3875733432546
2,4,0,13,44,-825.4430183044408
2,4,0,13,45,-823.5103954394942
2,4,0,13,52,-753.6623326762833
2,4,0,13,53,-733.5832132041272
2,4,0,13,54,-729.7841573748439
2,4,0,13,55,-728.9415235533581
2,4,0,14,10,-945.9650523546991
2,4,0,14,11,-948.4396665599407
2,4,0,14,41,-844.5715801137162
2,4,0,14,42,-775.5793752702838
2,4,0,14,43,-800.8026091078493
2,4,0,14,50,-765.5960104681118
2,4,0,14,51,-767.4417632717879
2,4,0,15,12,-970.1764412932022
2,4,0,15,13,-970.3797724327453
2,4,0,15,41,-813.9942719848862
2,4,0,15,48,-769.181452840329
2,4,0,15,49,-775.2176954017303
2,4,0,16,14,-978.4532454685265
2,4,0,16,15,-944.2396946448866
2,4,0,16,16,-940.9279324043384
2,4,0,16,17,-973.461469530557
2,4,0,16,41,-783.1486937395484
2,4,0,16,46,-764.3015804030132
2,4,0,16,47,-773.9149332796356
2,4,0,17,18,-988.5105531048662
2,4,0,17,41,-744.1002030996654
2,4,0,17,42,-699.459293270904
2,4,0,17,43,-714.1515678401913
2,4,0,17,44,-729.3691057484233
2,4,0,17,45,-759.8052687719435
2,4,0,18,19,-962.7871852226784
2,4,0,18,20,-966.8731312689372
2,4,0,18,40,-796.987818009412
2,4,0,18,42,-722.4582525746758
2,4,0,19,21,-980.2076668745158
2,4,0,19,40,-734.4870205552395
2,4,0,19,41,-703.5640572574134
2,4,0,20,22,-971.4286083418301
2,4,0,20,39,-733.5376636893292
2,4,0,20,41,-682.6309534527517
2,4,0,21,23,-954.6717806566287
2,4,0,21,36,-793.1353616110164
2,4,0,21,37,-740.3122696792174
2,4,0,21,38,-701.4409814989266
2,4,0,21,39,-649.7578421236701
2,4,0,21,40,-622.6615379242412
2,4,0,21,41,-650.5291474626076
2,4,0,22,24,-930.012637541185
2,4,0,22,35,-801.7739786943903
2,4,0,23,25,-883.0388468108374
2,4,0,23,26,-866.9508158133704
2,4,0,23,34,-791.0266037408497
2,4,0,24,27,-836.3157928528833
2,4,0,24,28,-823.5227011447813
2,4,0,24,33,-758.2283831053319
2,4,0,25,29,-787.0667135756821
2,4,0,25,33,-719.5056254937913
2,4,0,26,29,-773.5304227024
2,4,0,26,32,-690.1409492310876
2,4,0,27,30,-734.7306862805203
2,4,0,27,31,-672.0143664334289
2,4,0,27,32,-620.129314707813
2,4,0,27,33,-653.4518045112272
2,4,0,28,32,-644.487391065522
2,4,0,28,33,-659.784656894414
2,4,0,29,31,-688.7360173129555
2,4,0,30,31,-673.9454197850537
2,4,0,31,31,-666.7993449977639
2,4,0,32,30,-570.4663351099501
2,4,0,33,27,-749.4715522952897
2,4,0,33,28,-701.2343836032305
2,4,0,33,29,-653.8904815158421
2,4,0,34,25,-768.5383438319185
2,4,0,34,26,-751.0116601611905
2,4,0,35,22,-762.4616467002592
2,4,0,35,23,-733.2392489045473
2,4,0,35,24,-743.7883631230048
2,4,0,36,14,-854.3311443247931
2,4,0,36,15,-815.420993756826
2,4,0,36,16,-794.1591969225886
2,4,0,36,17,-767.5933320344487
2,4,0,36,18,-737.7627575006883
2,4,0,36,19,-716.2411384734534
2,4,0,36,20,-700.1133494758374
2,4,0,36,21,-709.9844795201443
2,4,0,37,14,-809.7261572044046
2,4,0,38,12,-817.0135749492617
2,4,0,38,13,-770.725979329074
2,4,0,39,11,-747.4925058698077
2,4,0,40,9,-682.3928735441064
2,4,0,40,10,-488.34284013359286
2,4,0,41,7,-794.9974430965932
2,4,0,41,8,-626.5300249850264
2,4,0,42,6,-790.8386943788444
2,4,0,43,5,-701.1402104331071
2,4,0,44,3,-614.2900228802783
2,4,0,44,4,-553.1723555292717
2,5,0,2,46,-915.6377182137165
2,5,0,3,46,-918.8875771498242
2,5,0,4,46,-936.2468730872104
2,5,0,5,45,-947.725345789573
2,5,0,6,45,-931.9482886597232
2,5,0,7,44,-959.1408134036152
2,5,0,8,43,-946.5701743895327
2,5,0,8,54,-758.9701032546542
2,5,0,9,43,-915.3110899053953
2,5,0,9,52,-815.4929857666644
2,5,0,9,53,-798.0341473049393
2,5,0,10,42,-923.7766114533813
2,5,0,10,50,-817.2336903138677
2,5,0,10,51,-802.6076254025661
2,5,0,11,42,-869.6028459620418
2,5,0,11,48,-817.0051662129387
2,5,0,11,49,-802.2173933416266
2,5,0,12,9,-862.8844010064961
2,5,0,12,42,-832.0266464783277
2,5,0,12,46,-816.1322575396042
2,5,0,12,47,-803.0273519972701
2,5,0,13,10,-918.6144058805645
2,5,0,13,42,-785.6928759117741
2,5,0,13,44,-797.0988865590627
2,5,0,13,45,-797.572076329857
2,5,0,13,52,-735.4507405921703
2,5,0,13,53,-714.4701471388837
2,5,0,13,54,-710.5757905539276
2,5,0,13,55,-709.8032386221875
2,5,0,14,10,-924.971112288345
2,5,0,14,11,-927.6344438938506
2,5,0,14,41,-814.1453263884479
2,5,0,14,42,-740.2252006184226
2,5,0,14,43,-769.9388899398448
2,5,0,14,50,-747.5037485404204
2,5,0,14,51,-749.7592051360924
2,5,0,15,12,-950.5660249902846
2,5,0,15,13,-950.3000625256902
2,5,0,15,41,-783.4799301624009
2,5,0,15,48,-750.8584466167532
2,5,0,15,49,-757.4278778986999
2,5,0,16,14,-955.7753758201526
2,5,0,16,15,-921.7134148852083
2,5,0,16,16,-919.5911963311959
2,5,0,16,17,-954.3689241272627
2,5,0,16,41,-752.4858102961385
2,5,0,16,46,-745.5896533712283
2,5,0,16,47,-755.850216998679
2,5,0,17,18,-971.0145380915852
2,5,0,17,41,-711.5069861407818
2,5,0,17,42,-668.8596472645008
2,5,0,17,43,-688.6939291480923
2,5,0,17,44,-707.5307901798386
2,5,0,17,45,-740.8201786831282
2,5,0,18,19,-944.2803758334795
2,5,0,18,20,-948.5309518684909
2,5,0,18,40,-765.430005358889
2,5,0,18,42,-695.1162489820736
2,5,0,19,21,-963.531629006056
2,5,0,19,40,-699.658708534898
2,5,0,19,41,-671.6885274962036
2,5,0,20,22,-955.2744250642409
2,5,0,20,39,-703.0879589064025
2,5,0,20,41,-652.1783188284045
2,5,0,21,23,-938.6066393515879
2,5,0,21,36,-774.4529457148119
2,5,0,21,37,-718.4379271306927
2,5,0,21,38,-675.6516325154126
2,5,0,21,39,-618.063248160207
2,5,0,21,40,-587.9727621782929
2,5,0,21,41,-619.9231128077699
2,5,0,22,24,-913.5133500813085
2,5,0,22,35,-785.3133600238081
2,5,0,23,25,-864.8990385892114
2,5,0,23,26,-848.3920603826969
2,5,0,23,34,-774.677938892475
2,5,0,24,27,-817.56449109566
2,5,0,24,28,-804.8108808293996
2,5,0,24,33,-739.8274134087086
2,5,0,25,29,-767.6758096190911
2,5,0,25,33,-699.0405783681616
2,5,0,26,29,-753.5098466806188
2,5,0,26,32,-665.1043096058701
2,5,0,27,30,-710.7096569085934
2,5,0,27,31,-643.8815610890844
2,5,0,27,32,-589.5855393999298
2,5,0,27,33,-628.0018474938653
2,5,0,28,32,-617.0267735993481
2,5,0,28,33,-636.8402570523223
2,5,0,29,31,-666.0768381294374
2,5,0,30,31,-651.6359939445432
2,5,0,31,31,-642.8210139953711
2,5,0,32,30,-542.6933892635225
2,5,0,33,27,-729.5762075555701
2,5,0,33,28,-678.0762881915487
2,5,0,33,29,-625.8672587196565
2,5,0,34,25,-748.9593061517814
2,5,0,34,26,-731.5599291271044
2,5,0,35,22,-740.5099101945132
2,5,0,35,23,-710.3419516445955
2,5,0,35,24,-722.5458037295493
2,5,0,36,14,-832.3995904055364
2,5,0,36,15,-791.5615292227027
2,5,0,36,16,-770.2075192485579
2,5,0,36,17,-743.2029715774443
2,5,0,36,18,-712.473290903531
2,5,0,36,19,-690.0087842750685
2,5,0,36,20,-673.5373928262537
2,5,0,36,21,-684.8264860664879
2,5,0,37,14,-786.2961407193503
2,5,0,38,12,-793.9360780172686
2,5,0,38,13,-746.6964279489653
2,5,0,39,11,-722.4796825905885
2,5,0,40,9,-655.4850718829922
2,5,0,40,10,-464.40837075520466
2,5,0,41,7,-769.2648627082789
2,5,0,41,8,-596.8047011950384
2,5,0,42,6,-765.5521449103711
2,5,0,43,5,-673.46313961928
2,5,0,44,3,-572.5344991774865
2,5,0,44,4,-516.6844688292597
2,6,0,2,46,-889.5672666251004
2,6,0,3,46,-894.007179311528
2,6,0,4,46,-913.5546690581792
2,6,0,5,45,-926.9808093305933
2,6,0,6,45,-912.2863056393315
2,6,0,7,44,-940.5781638541349
2,6,0,8,43,-927.1841344049695
2,6,0,8,54,-732.1202748608617
2,6,0,9,43,-895.0764534898661
2,6,0,9,52,-794.6808803638072
