Iteration,Group,Pglong,Category,Subcategory,DisplayName,Mean,Std,CV,N_Params,IsLog
4,pg51,ghbconf3-head-ts-hg,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,0.0005432530097259909,0.1665326681458813,30654.71615700353,1432,False
5,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,K (grid),-0.026634821928038895,0.6546665342894442,2457.93471440583,191,True
5,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,K (pilot),0.13073916941298555,0.6540865952010015,500.2988761040997,29,True
5,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,K (constant),0.18815692543906504,0.6165612366114498,327.6845830535875,1,True
5,pg3,stosslayer1-gr,Storage,S-grid,S (grid),0.020318591671868464,0.9721896380574948,4784.729442658729,191,True
5,pg4,stosslayer1-pp,Storage,S-pilot,S (pilot),-0.30185921444012237,0.9529905490970736,315.70695990335963,29,True
5,pg5,stosslayer1-cn,Storage,S-constant,S (constant),-0.5586685161478734,0.9178878342050845,164.29918774268813,1,True
5,pg6,rchss-gr,Recharge,RCH-steady,RCH-SS (grid),0.02315373245268652,0.665411857264255,2873.8859215203875,191,True
5,pg7,rchss-pp,Recharge,RCH-steady,RCH-SS (pilot),-0.10688781768446008,0.6476945349622686,605.9573008350734,29,True
5,pg8,rchss-cn,Recharge,RCH-steady,RCH-SS (constant),-0.16053362351753833,0.6047418328753433,376.7072714267084,1,True
5,pg9,rchtr-gr,Recharge,RCH-transient,RCH-TR (grid),-0.010934630164391272,0.6552510720494394,5992.439270449867,191,True
5,pg10,rchtr-pp,Recharge,RCH-transient,RCH-TR (pilot),0.027311779153799245,0.6721980859048086,2461.2021140017946,29,True
5,pg11,rchtr-cn,Recharge,RCH-transient,RCH-TR (constant),0.09682005830257481,0.706518223659107,729.722989270621,1,True
5,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,Awanui cond (grid),0.003992829638542792,2.642131148918052,66171.89782938783,419,True
5,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,Awanui cond (constant),0.2502714595287646,2.54549448976223,1017.0933971277166,1,True
5,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,Poukawa cond (grid),-0.2630659520338246,2.612823345085791,993.2198845519312,25,True
5,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,Poukawa cond (constant),0.34013749812432337,2.495722595254269,733.739328658806,1,True
5,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,Spring cond (grid),0.04276908573069436,2.605331906227811,6091.624035717991,11,True
5,pg17,ghbspring-cond-cn,GHB Conductance,GHB-Spring-cond,Spring cond (constant),0.13171832094325578,2.708136780400447,2056.006150858172,1,True
5,pg18,ghbconf-cond-gr,GHB Conductance,GHB-Confined-cond,Confined cond (grid),-0.5339634372586287,2.711204740450385,507.751009014723,1432,True
5,pg19,ghbconf-cond-cn,GHB Conductance,GHB-Confined-cond,Confined cond (constant),-1.6093227247327357,2.477889262553071,153.97093600132817,1,True
5,pg20,ghbaw1-head-hg,GHB Head,GHB-Awanui-head,Awanui head (head-grid),0.0011095230005031735,0.1661914055550544,14978.635456830176,121,False
5,pg21,ghbaw1-head-cn,GHB Head,GHB-Awanui-head,Awanui head (constant),-0.02472450297025213,0.1621177728146137,-655.6967920029355,1,False
5,pg22,ghbaw3-head-hg,GHB Head,GHB-Awanui-head,Awanui head (head-grid),-0.016439026526130787,0.6489619377591834,-3947.690799863488,340,False
5,pg23,ghbaw3-head-cn,GHB Head,GHB-Awanui-head,Awanui head (constant),0.033484441747022815,0.6629396338250253,1979.843769932252,1,False
5,pg24,ghbaw1-head-ts-cn,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.0008147388169225206,0.16364598062490923,20085.69829077771,419,False
5,pg25,ghbaw1-head-ts-hg,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.00031755685387358163,0.1648789517696714,51921.081141366005,419,False
5,pg26,ghbaw3-head-ts-cn,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.00038220441799454704,0.6577669985955883,172098.21959854287,419,False
5,pg27,ghbaw3-head-ts-hg,GHB Head TS,GHB-Awanui-head-ts,Awanui head-ts,0.0023181903893139543,0.6575702600055198,28365.671043961203,419,False
5,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,Poukawa head (head-grid),-0.004537490566810018,0.16198762495325136,-3569.9826273607696,25,False
5,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,Poukawa head (constant),0.03088600322979776,0.1621694217663873,525.0579706277172,1,False
5,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,Poukawa head (head-grid),-0.10389745043345443,0.6501786189059229,-625.7888102098883,11,False
5,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,Poukawa head (constant),-0.0776386598768184,0.6557987173856992,-844.6806248667743,1,False
5,pg32,ghbpw1-head-ts-cn,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,0.0024965697079343905,0.16499423901432794,6608.837657925471,25,False
5,pg33,ghbpw1-head-ts-hg,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,-0.0017117270245678448,0.16398768379938358,-9580.247401935196,25,False
5,pg34,ghbpw3-head-ts-cn,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,-0.006135620537998145,0.6608514620962181,-10770.735543430994,25,False
5,pg35,ghbpw3-head-ts-hg,GHB Head TS,GHB-Poukawa-head-ts,Poukawa head-ts,-0.009043055956911905,0.6480422569324396,-7166.1865194709935,25,False
5,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,Spring head (head-grid),-0.001393873231721446,0.03242699378774463,-2326.394757412552,11,False
5,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,Spring head (constant),-0.0015047956533207189,0.032484640343780395,-2158.740974038214,1,False
5,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,Spring head (head-grid),0.06975680033037317,0.6596943701714603,945.7061778165007,12,False
5,pg39,ghbspring3-head-cn,GHB Head,GHB-Spring-head,Spring head (constant),0.0906364317576139,0.6434226508088912,709.8940661406173,1,False
5,pg40,ghbspring1-head-ts-cn,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,-0.00018527517436587899,0.03240710930396548,-17491.339255181778,12,False
5,pg41,ghbspring1-head-ts-hg,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,0.00022620577579022397,0.03270682587656116,14458.881857593427,12,False
5,pg42,ghbspring3-head-ts-cn,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,0.0049153099880848245,0.6459508968100127,13141.610567306205,12,False
5,pg43,ghbspring3-head-ts-hg,GHB Head TS,GHB-Spring-head-ts,Spring head-ts,-0.001750050095424443,0.6527725074333139,-37300.21838460548,12,False
5,pg44,ghbconf1-head-hg,GHB Head,GHB-Confined-head,Confined head (head-grid),-0.04428147377521998,0.16883909731368035,-381.28608404213304,1432,False
5,pg45,ghbconf1-head-cn,GHB Head,GHB-Confined-head,Confined head (constant),-0.016212992642730847,0.15611935265212673,-962.9274255060086,1,False
5,pg46,ghbconf3-head-hg,GHB Head,GHB-Confined-head,Confined head (head-grid),0.001385648195763498,0.16983908921146199,12257.01370165462,1432,False
5,pg47,ghbconf3-head-cn,GHB Head,GHB-Confined-head,Confined head (constant),-0.03182313247625695,0.16803016358808162,-528.0126452461835,1,False
5,pg48,ghbconf1-head-ts-cn,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,0.00030290520717406037,0.16453882437969106,54320.23632566378,1432,False
5,pg49,ghbconf1-head-ts-hg,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,0.0011375197111432977,0.1648158558253639,14489.054933361185,1432,False
5,pg50,ghbconf3-head-ts-cn,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,0.0009084300325488425,0.1641858487370815,18073.58220824276,1432,False
5,pg51,ghbconf3-head-ts-hg,GHB Head TS,GHB-Confined-head-ts,Confined head-ts,0.00041825919814628257,0.16449089060664912,39327.50106528914,1432,False
6,pg0,npfklayer1-gr,Hydraulic Conductivity,K-grid,K (grid),-0.019862885478723287,0.6503700096002948,3274.2977363332116,191,True
6,pg1,npfklayer1-pp,Hydraulic Conductivity,K-pilot,K (pilot),0.15176952711519026,0.6507778588531615,428.7934944669315,29,True
6,pg2,npfklayer1-cn,Hydraulic Conductivity,K-constant,K (constant),0.18061448381500095,0.6174159699675964,341.84189270224897,1,True
6,pg3,stosslayer1-gr,Storage,S-grid,S (grid),0.027333390981789576,0.9695454436740759,3547.109995682642,191,True
6,pg4,stosslayer1-pp,Storage,S-pilot,S (pilot),-0.305804866842725,0.9295237378963389,303.95975953332083,29,True
6,pg5,stosslayer1-cn,Storage,S-constant,S (constant),-0.6178414457899754,0.9083747499539477,147.02392598354987,1,True
6,pg6,rchss-gr,Recharge,RCH-steady,RCH-SS (grid),0.019396426548751136,0.6595357523318078,3400.2951557810165,191,True
6,pg7,rchss-pp,Recharge,RCH-steady,RCH-SS (pilot),-0.167310438361313,0.6426750780459388,384.1213281971436,29,True
6,pg8,rchss-cn,Recharge,RCH-steady,RCH-SS (constant),-0.20150791068014934,0.6004355663243325,297.9712132876984,1,True
6,pg9,rchtr-gr,Recharge,RCH-transient,RCH-TR (grid),-0.01596546747068178,0.6497559040930139,4069.7580906177323,191,True
6,pg10,rchtr-pp,Recharge,RCH-transient,RCH-TR (pilot),0.011779122708650088,0.6606463012450059,5608.620587336741,29,True
6,pg11,rchtr-cn,Recharge,RCH-transient,RCH-TR (constant),0.12274963581015727,0.6872476953235755,559.877583984414,1,True
6,pg12,ghbaw-cond-gr,GHB Conductance,GHB-Awanui-cond,Awanui cond (grid),0.007392326553958963,2.627045035677695,35537.45923562833,419,True
6,pg13,ghbaw-cond-cn,GHB Conductance,GHB-Awanui-cond,Awanui cond (constant),0.13929165859480952,2.49388406673797,1790.4044591733368,1,True
6,pg14,ghbpw-cond-gr,GHB Conductance,GHB-Poukawa-cond,Poukawa cond (grid),-0.14869101267014392,2.5979371165102347,1747.2052075356412,25,True
6,pg15,ghbpw-cond-cn,GHB Conductance,GHB-Poukawa-cond,Poukawa cond (constant),0.43885337338654534,2.4853411700100208,566.3260944837067,1,True
6,pg16,ghbspring-cond-gr,GHB Conductance,GHB-Spring-cond,Spring cond (grid),0.15531423831067595,2.565658093850794,1651.9142879345636,11,True
