  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.120664E-01    1.091525E-01    1.114916E-01    1.174027E-01    1.242392E-01    1.296302E-01    1.321008E-01    1.311714E-01    1.273262E-01    1.219939E-01    1.173699E-01    1.156887E-01    1.179425E-01    1.231516E-01    1.290950E-01    1.335924E-01    1.352315E-01    1.335427E-01    1.290062E-01    1.230497E-01    1.178730E-01    1.157108E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.162105E-01    1.011182E-01    9.012959E-02    8.646811E-02    9.108702E-02    1.009596E-01    1.114985E-01    1.192622E-01    1.224502E-01    1.205489E-01    1.141433E-01    1.050837E-01    9.676264E-02    9.341636E-02    9.720192E-02    1.059737E-01    1.155086E-01    1.224307E-01    1.249133E-01    1.224052E-01    1.154664E-01    1.059437E-01    9.725283E-02    9.366600E-02    9.733579E-02    1.060293E-01    1.153881E-01    1.219012E-01    1.236152E-01    1.198478E-01    1.110086E-01    9.877568E-02    8.646294E-02    7.862549E-02    7.854753E-02    8.583016E-02    9.780838E-02    1.120409E-01    1.270392E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.225848E-01    1.029689E-01    8.317262E-02    6.693458E-02    6.118559E-02    6.975152E-02    8.595959E-02    1.014702E-01    1.120106E-01    1.159362E-01    1.128554E-01    1.032556E-01    8.890480E-02    7.423239E-02    6.754319E-02    7.452000E-02    8.948729E-02    1.041484E-01    1.140853E-01    1.175482E-01    1.140820E-01    1.041395E-01    8.948440E-02    7.459341E-02    6.788854E-02    7.511941E-02    9.046307E-02    1.054139E-01    1.154017E-01    1.185580E-01    1.143075E-01    1.029442E-01    8.597452E-02    6.743683E-02    5.538251E-02    5.668453E-02    6.848723E-02    8.471662E-02    1.020292E-01    1.191071E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.517250E-01    1.355209E-01    1.165026E-01    9.446822E-02    6.975293E-02    4.489868E-02    3.263942E-02    4.969941E-02    7.543409E-02    9.619931E-02    1.091291E-01    1.135818E-01    1.094495E-01    9.690020E-02    7.666989E-02    5.186539E-02    3.689002E-02    5.200393E-02    7.694995E-02    9.732649E-02    1.100294E-01    1.143280E-01    1.100662E-01    9.738035E-02    7.699054E-02    5.203532E-02    3.716285E-02    5.298748E-02    7.883178E-02    9.996420E-02    1.131555E-01    1.175904E-01    1.130319E-01    9.951964E-02    7.760804E-02    4.995283E-02    2.940898E-02    3.613272E-02    5.562353E-02    7.635520E-02    9.606022E-02    1.144222E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.617472E-01    1.490876E-01    1.338435E-01    1.154697E-01    9.343845E-02    6.722460E-02    3.627878E-02    0.000000E+00    4.240968E-02    7.485986E-02    9.775182E-02    1.113582E-01    1.158378E-01    1.112504E-01    9.756265E-02    7.464264E-02    4.224577E-02    0.000000E+00    4.225847E-02    7.466961E-02    9.760373E-02    1.113036E-01    1.158994E-01    1.114227E-01    9.781248E-02    7.490874E-02    4.243842E-02    0.000000E+00    4.377285E-02    7.752052E-02    1.015540E-01    1.160517E-01    1.210769E-01    1.165957E-01    1.024901E-01    7.856114E-02    4.452387E-02    0.000000E+00    2.846551E-02    5.335151E-02    7.541750E-02    9.528979E-02    1.134594E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.754189E-01    1.677913E-01    1.589240E-01    1.482211E-01    1.351310E-01    1.192185E-01    1.002684E-01    7.860175E-02    5.659197E-02    4.604143E-02    6.244410E-02    8.668029E-02    1.061256E-01    1.181199E-01    1.220533E-01    1.178219E-01    1.056013E-01    8.611780E-02    6.234416E-02    4.797387E-02    6.226917E-02    8.597179E-02    1.053904E-01    1.175557E-01    1.217484E-01    1.178088E-01    1.058772E-01    8.666329E-02    6.317241E-02    4.935151E-02    6.482967E-02    8.990932E-02    1.105467E-01    1.236251E-01    1.283114E-01    1.243272E-01    1.116717E-01    9.083544E-02    6.425182E-02    4.378444E-02    4.823342E-02    6.456035E-02    8.232370E-02    9.952261E-02    1.158874E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.740186E-01    1.685637E-01    1.628671E-01    1.562887E-01    1.481937E-01    1.380922E-01    1.257867E-01    1.115857E-01    9.676650E-02    8.461453E-02    8.112578E-02    8.960187E-02    1.043305E-01    1.181442E-01    1.273272E-01    1.304172E-01    1.270751E-01    1.177955E-01    1.042634E-01    9.056317E-02    8.424128E-02    9.044193E-02    1.040318E-01    1.174768E-01    1.267100E-01    1.300756E-01    1.271321E-01    1.183215E-01    1.053171E-01    9.225033E-02    8.679134E-02    9.415305E-02    1.090346E-01    1.236561E-01    1.337492E-01    1.374723E-01    1.341732E-01    1.240172E-01    1.082633E-01    9.037355E-02    7.732040E-02    7.530212E-02    8.239050E-02    9.379569E-02    1.068563E-01    1.204862E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.747096E-01    1.687881E-01    1.640973E-01    1.603332E-01    1.568844E-01    1.529682E-01    1.478418E-01    1.410191E-01    1.324631E-01    1.227754E-01    1.134166E-01    1.068299E-01    1.057541E-01    1.110293E-01    1.202319E-01    1.296011E-01    1.362308E-01    1.385538E-01    1.361484E-01    1.296384E-01    1.208224E-01    1.128420E-01    1.094999E-01    1.127083E-01    1.205761E-01    1.293255E-01    1.358495E-01    1.384017E-01    1.364416E-01    1.305248E-01    1.224247E-01    1.152964E-01    1.129746E-01    1.173584E-01    1.264434E-01    1.362683E-01    1.435150E-01    1.461992E-01    1.434931E-01    1.355945E-01    1.238487E-01    1.110158E-01    1.009785E-01    9.680867E-02    9.878035E-02    1.052657E-01    1.145747E-01    1.255571E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.691941E-01    1.615408E-01    1.557344E-01    1.520012E-01    1.500669E-01    1.491443E-01    1.481631E-01    1.461225E-01    1.424073E-01    1.369949E-01    1.305610E-01    1.244721E-01    1.205358E-01    1.203090E-01    1.241064E-01    1.305817E-01    1.374334E-01    1.424863E-01    1.443398E-01    1.425814E-01    1.378232E-01    1.316565E-01    1.263869E-01    1.242615E-01    1.262594E-01    1.314331E-01    1.375724E-01    1.424199E-01    1.444512E-01    1.431485E-01    1.390513E-01    1.337087E-01    1.294060E-01    1.283721E-01    1.315401E-01    1.378625E-01    1.449724E-01    1.504046E-01    1.523715E-01    1.500289E-01    1.435340E-01    1.340607E-01    1.237044E-01    1.150182E-01    1.100735E-01    1.096631E-01    1.133896E-01    1.203243E-01    1.295183E-01
