kper,kstp,k,i,j,CONFq
1,1,0,1,27,-1.3718377533936277
1,1,0,1,28,-1.3675664716098446
1,1,0,1,29,-1.3608892538144346
1,1,0,1,30,-1.3524494040405344
1,1,0,1,31,-1.3425049908519853
1,1,0,1,32,-1.3311870430553352
1,1,0,1,33,-1.3185745296184201
1,1,0,1,34,-1.3047285096587782
1,1,0,1,35,-1.289710077523237
1,1,0,1,36,-1.2735940653307214
1,1,0,1,37,-1.2564847906198953
1,1,0,1,38,-1.2385417594275232
1,1,0,1,39,-1.220033503741364
1,1,0,1,40,-1.201472150810778
1,1,0,1,41,-1.183999178893334
1,1,0,1,42,-1.1706244867851634
1,1,0,2,24,-1.387464722365781
1,1,0,2,25,-1.3846686011964184
1,1,0,2,26,-1.3800368795536713
1,1,0,2,27,-1.373796494507797
1,1,0,2,28,-1.3676313917399607
1,1,0,2,29,-1.3602663551261198
1,1,0,2,30,-1.3515059533512837
1,1,0,2,31,-1.3413651993726372
1,1,0,2,32,-1.3298919943147975
1,1,0,2,33,-1.3171328333362275
1,1,0,2,34,-1.303132089744901
1,1,0,2,35,-1.2879380401597391
1,1,0,2,36,-1.2716103186979275
1,1,0,2,37,-1.2542279296808854
1,1,0,2,38,-1.2358971602901363
1,1,0,2,39,-1.2167534292230595
1,1,0,2,40,-1.196926376034824
1,1,0,2,41,-1.1763261177488928
1,1,0,2,42,-1.1535958322299837
1,1,0,2,43,-1.1211297141316088
1,1,0,2,44,-1.09136194637445
1,1,0,2,45,-1.0626133836322218
1,1,0,2,46,-1.0337055778205837
1,1,0,2,47,-1.0354949834741483
1,1,0,3,21,-1.3948093888361814
1,1,0,3,22,-1.3936149678619767
1,1,0,3,23,-1.3913476027285192
1,1,0,3,24,-1.388052482658674
1,1,0,3,25,-1.38427719998554
1,1,0,3,26,-1.3793876631282682
1,1,0,3,27,-1.3733566393511758
1,1,0,3,28,-1.3665344953465084
1,1,0,3,29,-1.3586256670323245
1,1,0,3,30,-1.3494702468785569
1,1,0,3,31,-1.3390177894730737
1,1,0,3,32,-1.3272656489728103
1,1,0,3,33,-1.3142284710923615
1,1,0,3,34,-1.2999288144066767
1,1,0,3,35,-1.2843958353094251
1,1,0,3,36,-1.267666847788968
1,1,0,3,37,-1.2497883737979958
1,1,0,3,38,-1.2308122847875609
1,1,0,3,39,-1.2107764627947368
1,1,0,3,40,-1.1896451504952346
1,1,0,3,41,-1.1671547008705048
1,1,0,3,42,-1.1425169239091915
1,1,0,3,43,-1.114434505718549
1,1,0,3,44,-1.0861491622218669
1,1,0,3,45,-1.0583875076396225
1,1,0,3,46,-1.0313272625975838
1,1,0,3,47,-1.0327295633253026
1,1,0,3,48,-1.03139806489704
1,1,0,4,18,-1.3937582063997098
1,1,0,4,19,-1.3940826990607835
1,1,0,4,20,-1.3941376113698372
1,1,0,4,21,-1.3938444133770673
1,1,0,4,22,-1.3925205527814075
1,1,0,4,23,-1.3901928826575265
1,1,0,4,24,-1.3869030523372903
1,1,0,4,25,-1.382758961843832
1,1,0,4,26,-1.3776026295196644
1,1,0,4,27,-1.3713876447256474
1,1,0,4,28,-1.3641575419533183
1,1,0,4,29,-1.3558098166293746
1,1,0,4,30,-1.3462484936902577
1,1,0,4,31,-1.3354180087608167
1,1,0,4,32,-1.323293442632977
1,1,0,4,33,-1.3098673917059305
1,1,0,4,34,-1.295142370523008
1,1,0,4,35,-1.2791275752015512
1,1,0,4,36,-1.26183769527732
1,1,0,4,37,-1.2432911644602989
1,1,0,4,38,-1.2235045294348321
1,1,0,4,39,-1.202477772472923
1,1,0,4,40,-1.180163227995756
1,1,0,4,41,-1.156420110810961
1,1,0,4,42,-1.1310106580083268
1,1,0,4,43,-1.1038793481497642
1,1,0,4,44,-1.0761624857667336
1,1,0,4,45,-1.0490289115031626
1,1,0,4,46,-1.0269761508995856
1,1,0,4,47,-1.0281002081857675
1,1,0,4,48,-1.0254844278758526
1,1,0,4,49,-1.0200952086860813
1,1,0,5,16,-1.3875079150697882
1,1,0,5,17,-1.3890173742145073
1,1,0,5,18,-1.391267309422405
1,1,0,5,19,-1.3921880383809668
1,1,0,5,20,-1.3923218467219005
1,1,0,5,21,-1.3917368403466543
1,1,0,5,22,-1.3902487927490306
