kper,kstp,k,i,j,PWq
2,27,0,37,37,-4.43312774509682
2,27,0,38,37,-4.541173992938195
2,27,0,39,38,-4.6865350733157145
2,27,0,40,38,-4.727163447740628
2,27,0,41,38,-4.775080563590656
2,27,0,42,38,-4.818968059786268
2,27,0,43,38,-4.853979262133622
2,27,0,44,38,-4.877248216381143
2,27,0,45,37,-4.907730177593087
2,27,0,45,38,-4.88710686862728
2,28,0,22,40,-2.397005297255066
2,28,0,23,40,-2.4351062768144267
2,28,0,24,39,-2.560698748269653
2,28,0,25,39,-2.6131797349294303
2,28,0,26,38,-2.7542125517049607
2,28,0,27,38,-2.817067077086348
2,28,0,28,38,-2.8717973314464467
2,28,0,29,37,-3.193184027913609
2,28,0,30,37,-3.3566765240890257
2,28,0,31,37,-3.43583413916693
2,28,0,32,36,-3.651882122605226
2,28,0,33,36,-3.7985397957564055
2,28,0,34,37,-4.021603754509059
2,28,0,35,37,-4.090225690570708
2,28,0,36,37,-4.181655477589702
2,28,0,37,37,-4.281540163124987
2,28,0,38,37,-4.385650929684514
2,28,0,39,38,-4.525551328077824
2,28,0,40,38,-4.564701564246104
2,28,0,41,38,-4.610878394736565
2,28,0,42,38,-4.653172763447031
2,28,0,43,38,-4.686910993981297
2,28,0,44,38,-4.709329377995974
2,28,0,45,37,-4.73884459403401
