kper,kstp,k,i,j,AWq
2,1,0,39,11,-14.366074991608752
2,1,0,40,9,-14.346499388870217
2,1,0,40,10,-14.302776040627602
2,1,0,41,7,-14.412251918186616
2,1,0,41,8,-14.378044875623479
2,1,0,42,6,-14.460236200094224
2,1,0,43,5,-14.46830679965326
2,1,0,44,3,-14.40504515996696
2,1,0,44,4,-14.425992386877114
2,2,0,2,46,-12.243744992998202
2,2,0,3,46,-12.243737634667461
2,2,0,4,46,-12.244609955536971
2,2,0,5,45,-12.25804293603945
2,2,0,6,45,-12.245884282535615
2,2,0,7,44,-12.255003584952876
2,2,0,8,43,-12.255406192521564
2,2,0,8,54,-12.079891376974045
2,2,0,9,43,-12.226190972168897
2,2,0,9,52,-12.109248543850503
2,2,0,9,53,-12.09707820265496
2,2,0,10,42,-12.226534350927263
2,2,0,10,50,-12.114827803755679
2,2,0,10,51,-12.106319113515685
2,2,0,11,42,-12.187687375287444
2,2,0,11,48,-12.1127721535221
2,2,0,11,49,-12.106688420205936
2,2,0,12,9,-12.563400857700195
2,2,0,12,42,-12.150679832455008
2,2,0,12,46,-12.104162625173856
2,2,0,12,47,-12.100830827883724
2,2,0,13,10,-12.5809880585818
2,2,0,13,42,-12.114063856835848
2,2,0,13,44,-12.089234297467279
2,2,0,13,45,-12.088291120539266
2,2,0,13,52,-12.107250459686842
2,2,0,13,53,-12.10677736359389
2,2,0,13,54,-12.108934223761183
2,2,0,13,55,-12.110580615733939
2,2,0,14,10,-12.5909449325292
2,2,0,14,11,-12.586983209401522
2,2,0,14,41,-12.129030221711318
2,2,0,14,42,-12.08388108084409
2,2,0,14,43,-12.074715108871024
2,2,0,14,50,-12.112727845404148
2,2,0,14,51,-12.121475567153315
2,2,0,15,12,-12.595127631847268
2,2,0,15,13,-12.591356686947343
2,2,0,15,41,-12.10283599901457
2,2,0,15,48,-12.106942288313729
2,2,0,15,49,-12.121108603789857
2,2,0,16,14,-12.593702754227772
2,2,0,16,15,-12.58446148421169
2,2,0,16,16,-12.58238433773086
2,2,0,16,17,-12.587816803110265
2,2,0,16,41,-12.07875554157945
2,2,0,16,46,-12.089481088032098
2,2,0,16,47,-12.107985727716198
2,2,0,17,18,-12.590579116934594
2,2,0,17,41,-12.055107866423029
2,2,0,17,42,-12.032950490905888
2,2,0,17,43,-12.040116378721573
2,2,0,17,44,-12.057256305663149
2,2,0,17,45,-12.081998817892368
2,2,0,18,19,-12.58639304585002
2,2,0,18,20,-12.582148706411544
2,2,0,18,40,-12.082221881154714
2,2,0,18,42,-12.036101445649994
2,2,0,19,21,-12.583177023070368
2,2,0,19,40,-12.05751953570818
2,2,0,19,41,-12.031522059174055
2,2,0,20,22,-12.580094625133524
2,2,0,20,39,-12.093603501586392
2,2,0,20,41,-12.026300822055097
2,2,0,21,23,-12.575018455653137
2,2,0,21,36,-12.272338748767353
2,2,0,21,37,-12.212032453915779
2,2,0,21,38,-12.149946865660914
2,2,0,21,39,-12.085981356273958
2,2,0,21,40,-12.038226819747603
2,2,0,21,41,-12.021020826470815
2,2,0,22,24,-12.568910498130355
2,2,0,22,35,-12.339217351950342
2,2,0,23,25,-12.561657408030861
2,2,0,23,26,-12.542693297176548
2,2,0,23,34,-12.400110591884893
2,2,0,24,27,-12.544462684062925
2,2,0,24,28,-12.526586876768071
2,2,0,24,33,-12.451125500941115
2,2,0,25,29,-12.538762621996606
2,2,0,25,33,-12.498680569696063
2,2,0,26,29,-12.586651612297521
2,2,0,26,32,-12.555285585162977
2,2,0,27,30,-12.640183317749436
2,2,0,27,31,-12.627301840159433
2,2,0,27,32,-12.630820879072827
2,2,0,27,33,-12.670501192240247
2,2,0,28,32,-12.763768392210524
2,2,0,28,33,-12.818449722524662
2,2,0,29,31,-12.880885307223217
2,2,0,30,31,-13.036122261443746
2,2,0,31,31,-13.21199120897585
2,2,0,32,30,-13.321321786379604
2,2,0,33,27,-13.417763061512312
2,2,0,33,28,-13.454548942646028
2,2,0,33,29,-13.486278510166994
2,2,0,34,25,-13.48751702456484
2,2,0,34,26,-13.536283116709864
2,2,0,35,22,-13.475500087455082
2,2,0,35,23,-13.518280720914001
2,2,0,35,24,-13.571160992078228
2,2,0,36,14,-13.179008319106039
2,2,0,36,15,-13.209416739981425
2,2,0,36,16,-13.268310104247126
2,2,0,36,17,-13.31138965303173
2,2,0,36,18,-13.357251165492363
2,2,0,36,19,-13.400700304328616
2,2,0,36,20,-13.445552147847128
2,2,0,36,21,-13.50307139464546
2,2,0,37,14,-13.28037172268575
2,2,0,38,12,-13.280891543691645
2,2,0,38,13,-13.31334365250891
2,2,0,39,11,-13.295432552288919
2,2,0,40,9,-13.272671159825322
2,2,0,40,10,-13.2376294968449
2,2,0,41,7,-13.339958742018295
2,2,0,41,8,-13.309198705681265
2,2,0,42,6,-13.394087423234403
2,2,0,43,5,-13.41037270450059
2,2,0,44,3,-13.354055179870302
2,2,0,44,4,-13.377871549832749
2,3,0,2,46,-11.098574330836874
2,3,0,3,46,-11.097841533714279
2,3,0,4,46,-11.097602053248986
2,3,0,5,45,-11.112014513303201
2,3,0,6,45,-11.099627223243209
2,3,0,7,44,-11.110255938897712
2,3,0,8,43,-11.113269317683306
2,3,0,8,54,-10.933023526786963
2,3,0,9,43,-11.085118275483913
2,3,0,9,52,-10.960628309451002
2,3,0,9,53,-10.949193818697829
2,3,0,10,42,-11.088548042588211
2,3,0,10,50,-10.967236890533238
2,3,0,10,51,-10.958911880231492
2,3,0,11,42,-11.052001532558931
2,3,0,11,48,-10.96739490111782
2,3,0,11,49,-10.960988846075438
2,3,0,12,9,-11.453875442396082
2,3,0,12,42,-11.017508557148538
2,3,0,12,46,-10.96248998222572
2,3,0,12,47,-10.957998825208817
2,3,0,13,10,-11.470619718278613
2,3,0,13,42,-10.983864480228746
2,3,0,13,44,-10.953660557298633
2,3,0,13,45,-10.95025085261339
2,3,0,13,52,-10.964195461988625
2,3,0,13,53,-10.964091405603451
2,3,0,13,54,-10.966314894646022
2,3,0,13,55,-10.967963935215192
2,3,0,14,10,-11.481305501060033
2,3,0,14,11,-11.477271840497984
2,3,0,14,41,-11.002730760206608
2,3,0,14,42,-10.956642153099214
2,3,0,14,43,-10.944120684189382
2,3,0,14,50,-10.970812022101613
2,3,0,14,51,-10.979246343042847
2,3,0,15,12,-11.48643521396752
2,3,0,15,13,-11.482998114060967
2,3,0,15,41,-10.979843127335307
2,3,0,15,48,-10.96712493591988
2,3,0,15,49,-10.98038936169277
2,3,0,16,14,-11.487635483374062
2,3,0,16,15,-11.47953970314831
2,3,0,16,16,-11.47816195559711
2,3,0,16,17,-11.48378511023972
2,3,0,16,41,-10.95965742577877
2,3,0,16,46,-10.953610285118652
2,3,0,16,47,-10.970127918927101
2,3,0,17,18,-11.489927839191855
2,3,0,17,41,-10.940703179784512
2,3,0,17,42,-10.914843643072489
2,3,0,17,43,-10.916869111055872
2,3,0,17,44,-10.929258955000975
2,3,0,17,45,-10.9497684804867
2,3,0,18,19,-11.490791029536298
2,3,0,18,20,-11.487896998389145
2,3,0,18,40,-10.976307997835715
2,3,0,18,42,-10.920401548485735
2,3,0,19,21,-11.495015914006741
2,3,0,19,40,-10.959572581738819
2,3,0,19,41,-10.926887263865556
2,3,0,20,22,-11.500079941368694
2,3,0,20,39,-11.010911422148345
2,3,0,20,41,-10.927001908535598
2,3,0,21,23,-11.505442704737987
2,3,0,21,36,-11.214218683771811
2,3,0,21,37,-11.151115443057497
2,3,0,21,38,-11.085289481381903
2,3,0,21,39,-11.016610059645247
2,3,0,21,40,-10.960835715118106
2,3,0,21,41,-10.926729779032982
2,3,0,22,24,-11.512505788793469
2,3,0,22,35,-11.299501815477152
2,3,0,23,25,-11.521790128626984
2,3,0,23,26,-11.50751981575492
2,3,0,23,34,-11.381328048518077
2,3,0,24,27,-11.529934271955415
2,3,0,24,28,-11.517287793161188
2,3,0,24,33,-11.455567024244202
2,3,0,25,29,-11.55507137304667
2,3,0,25,33,-11.527493992593307
2,3,0,26,29,-11.625690932428897
2,3,0,26,32,-11.610755823717579
2,3,0,27,30,-11.71248518531098
2,3,0,27,31,-11.707346441555481
2,3,0,27,32,-11.715924989594532
2,3,0,27,33,-11.755783488034865
2,3,0,28,32,-11.878427207678154
2,3,0,28,33,-11.934573917194605
2,3,0,29,31,-12.019428754111601
2,3,0,30,31,-12.20593805000507
2,3,0,31,31,-12.413297569537026
2,3,0,32,30,-12.53999390504957
2,3,0,33,27,-12.5968762300806
2,3,0,33,28,-12.65695179975472
2,3,0,33,29,-12.71230506764937
2,3,0,34,25,-12.635771946963294
2,3,0,34,26,-12.708781044631346
2,3,0,35,22,-12.568294861685262
2,3,0,35,23,-12.631484565794693
2,3,0,35,24,-12.706352034769312
2,3,0,36,14,-12.187366301660271
2,3,0,36,15,-12.224025083139491
2,3,0,36,16,-12.288122506577999
2,3,0,36,17,-12.3391398615515
2,3,0,36,18,-12.394919411857913
2,3,0,36,19,-12.450550034689414
2,3,0,36,20,-12.509571102658986
2,3,0,36,21,-12.582903408868772
2,3,0,37,14,-12.286419528765888
2,3,0,38,12,-12.277424069021464
2,3,0,38,13,-12.313932671689807
2,3,0,39,11,-12.289524390165207
2,3,0,40,9,-12.265066886044718
2,3,0,40,10,-12.23695641761964
2,3,0,41,7,-12.329284604882815
2,3,0,41,8,-12.302139783364243
2,3,0,42,6,-12.384130237643896
2,3,0,43,5,-12.404446320982823
2,3,0,44,3,-12.354078190326518
2,3,0,44,4,-12.379330407302525
2,4,0,2,46,-10.079575826959935
2,4,0,3,46,-10.078383880590245
2,4,0,4,46,-10.0774650156672
2,4,0,5,45,-10.092429301066197
2,4,0,6,45,-10.080508312886716
2,4,0,7,44,-10.092507487637711
2,4,0,8,43,-10.097985876390851
2,4,0,8,54,-9.916221577087661
2,4,0,9,43,-10.07203552681997
2,4,0,9,52,-9.942142881806598
2,4,0,9,53,-9.931339093766116
2,4,0,10,42,-10.078571565522001
2,4,0,10,50,-9.949971814735255
2,4,0,10,51,-9.94158404409381
2,4,0,11,42,-10.045491271105872
2,4,0,11,48,-9.952923179338155
2,4,0,11,49,-9.945809528562929
2,4,0,12,9,-10.464105996874355
2,4,0,12,42,-10.014605624360494
2,4,0,12,46,-9.952523104556775
2,4,0,12,47,-9.946509357696366
2,4,0,13,10,-10.480002612490054
2,4,0,13,42,-9.984869084092377
2,4,0,13,44,-9.950341646835879
2,4,0,13,45,-9.944425823694322
2,4,0,13,52,-9.94861790527116
2,4,0,13,53,-9.94831065192643
2,4,0,13,54,-9.950217856582087
2,4,0,13,55,-9.951671652044336
2,4,0,14,10,-10.49135958027267
2,4,0,14,11,-10.4872986607846
2,4,0,14,41,-10.007668871172683
2,4,0,14,42,-9.961387956102996
2,4,0,14,43,-9.946078843164738
2,4,0,14,50,-9.956800862962986
2,4,0,14,51,-9.964003908786314
2,4,0,15,12,-10.497546317186984
2,4,0,15,13,-10.494456240991925
2,4,0,15,41,-9.988876478116417
2,4,0,15,48,-9.956427015071469
2,4,0,15,49,-9.967551997564158
2,4,0,16,14,-10.50151177455693
2,4,0,16,15,-10.494529517399103
2,4,0,16,16,-10.493807890536349
2,4,0,16,17,-10.49957992716927
2,4,0,16,41,-9.97313344990472
2,4,0,16,46,-9.948645484476268
2,4,0,16,47,-9.961839886687288
2,4,0,17,18,-10.509495606257271
2,4,0,17,41,-9.959139945320459
2,4,0,17,42,-9.92990319178566
2,4,0,17,43,-9.92674837993275
2,4,0,17,44,-9.933839468844884
2,4,0,17,45,-9.949146471850277
2,4,0,18,19,-10.51567459047839
2,4,0,18,20,-10.514146109275103
2,4,0,18,40,-10.002622553495337
2,4,0,18,42,-9.937960146665525
2,4,0,19,21,-10.527645519770026
2,4,0,19,40,-9.993454839497794
2,4,0,19,41,-9.9549497362057
2,4,0,20,22,-10.540888786574023
2,4,0,20,39,-10.057881739934158
2,4,0,20,41,-9.95995212960067
2,4,0,21,23,-10.556336050822338
2,4,0,21,36,-10.279443009151041
2,4,0,21,37,-10.214929812678246
2,4,0,21,38,-10.146897971682769
2,4,0,21,39,-10.075044862438482
2,4,0,21,40,-10.012883847652995
2,4,0,21,41,-9.96410501402026
2,4,0,22,24,-10.575613503557541
2,4,0,22,35,-10.37911833741434
2,4,0,23,25,-10.599570049119883
2,4,0,23,26,-10.58969803517215
2,4,0,23,34,-10.477212675388824
2,4,0,24,27,-10.629394450609833
2,4,0,24,28,-10.621242277030753
2,4,0,24,33,-10.569462625643878
2,4,0,25,29,-10.67904137624651
2,4,0,25,33,-10.65933492291767
2,4,0,26,29,-10.766331943354098
2,4,0,26,32,-10.762489402101403
2,4,0,27,30,-10.87661965537268
2,4,0,27,31,-10.876759069784399
2,4,0,27,32,-10.888122306861748
2,4,0,27,33,-10.926521904561834
2,4,0,28,32,-11.069738241704432
2,4,0,28,33,-11.125098300195017
2,4,0,29,31,-11.226431689398478
2,4,0,30,31,-11.432233060386782
2,4,0,31,31,-11.658618127041047
2,4,0,32,30,-11.794992421757117
2,4,0,33,27,-11.817858872712767
2,4,0,33,28,-11.895283306650942
2,4,0,33,29,-11.968169402327964
2,4,0,34,25,-11.828935643092105
2,4,0,34,26,-11.920051527177758
2,4,0,35,22,-11.716198182375416
2,4,0,35,23,-11.794574139094953
2,4,0,35,24,-11.885747592440705
2,4,0,36,14,-11.273693938615086
2,4,0,36,15,-11.314406677133743
2,4,0,36,16,-11.381484299651166
2,4,0,36,17,-11.437828898063477
2,4,0,36,18,-11.500457247857693
2,4,0,36,19,-11.564742469985779
2,4,0,36,20,-11.633984699720648
2,4,0,36,21,-11.71869491106995
2,4,0,37,14,-11.368346244801133
2,4,0,38,12,-11.351871194434992
2,4,0,38,13,-11.390685522244704
2,4,0,39,11,-11.36163794534383
2,4,0,40,9,-11.335614702895914
2,4,0,40,10,-11.313563807268435
2,4,0,41,7,-11.395128231684296
2,4,0,41,8,-11.37157932238635
2,4,0,42,6,-11.44877226511003
2,4,0,43,5,-11.471117647888374
2,4,0,44,3,-11.4250952098363
2,4,0,44,4,-11.451379500697348
2,5,0,2,46,-9.172077263863242
2,5,0,3,46,-9.170648605449122
2,5,0,4,46,-9.16938780127467
2,5,0,5,45,-9.184627547755024
2,5,0,6,45,-9.17353716311264
2,5,0,7,44,-9.186680169666957
2,5,0,8,43,-9.194336176120343
2,5,0,8,54,-9.013264892791529
2,5,0,9,43,-9.170990868485406
2,5,0,9,52,-9.03766101643172
2,5,0,9,53,-9.027365686461655
2,5,0,10,42,-9.180400298127337
2,5,0,10,50,-9.046647857301497
2,5,0,10,51,-9.038095034577413
2,5,0,11,42,-9.151111560613213
2,5,0,11,48,-9.052336358080721
2,5,0,11,49,-9.044432781280785
2,5,0,12,9,-9.579621445792217
2,5,0,12,42,-9.124106092641934
2,5,0,12,46,-9.056334826113407
2,5,0,12,47,-9.048812132873563
2,5,0,13,10,-9.59473777761714
2,5,0,13,42,-9.098457521720098
2,5,0,13,44,-9.060450746681141
2,5,0,13,45,-9.052256247569773
2,5,0,13,52,-9.045461418298565
2,5,0,13,53,-9.044700666312249
2,5,0,13,54,-9.046131918449682
2,5,0,13,55,-9.047309189802004
2,5,0,14,10,-9.606750302141872
2,5,0,14,11,-9.602648516511426
2,5,0,14,41,-9.124959958564249
2,5,0,14,42,-9.078838653552268
2,5,0,14,43,-9.061210287013761
2,5,0,14,50,-9.055309167669067
2,5,0,14,51,-9.06094450242353
2,5,0,15,12,-9.613956020723807
2,5,0,15,13,-9.611176394028769
2,5,0,15,41,-9.11034225556535
2,5,0,15,48,-9.058584250385598
2,5,0,15,49,-9.067171389957634
2,5,0,16,14,-9.62056870928844
2,5,0,16,15,-9.614610219109531
2,5,0,16,16,-9.614486160748424
2,5,0,16,17,-9.6203875628651
2,5,0,16,41,-9.098971526470574
2,5,0,16,46,-9.056925182029717
2,5,0,16,47,-9.066475725733595
2,5,0,17,18,-9.634005663908912
2,5,0,17,41,-9.089685889982087
2,5,0,17,42,-9.057532483156665
2,5,0,17,43,-9.049635205927316
2,5,0,17,44,-9.051657226877351
2,5,0,17,45,-9.06178386421706
2,5,0,18,19,-9.645228236514026
2,5,0,18,20,-9.644989836943727
2,5,0,18,40,-9.14006434653981
2,5,0,18,42,-9.06793675134924
2,5,0,19,21,-9.664425213579998
2,5,0,19,40,-9.137618591485936
2,5,0,19,41,-9.0942459991435
2,5,0,20,22,-9.685042936701628
2,5,0,20,39,-9.212886172863579
2,5,0,20,41,-9.10349499534326
2,5,0,21,23,-9.709308012408517
2,5,0,21,36,-9.447821020514395
2,5,0,21,37,-9.38277061860142
2,5,0,21,38,-9.313524194764584
2,5,0,21,39,-9.239582931496576
2,5,0,21,40,-9.172443366420241
2,5,0,21,41,-9.111412509465497
2,5,0,22,24,-9.738935564295092
2,5,0,22,35,-9.558339178384204
2,5,0,23,25,-9.77493692062908
2,5,0,23,26,-9.768886450542878
2,5,0,23,34,-9.66852601464001
2,5,0,24,27,-9.822172177231318
2,5,0,24,28,-9.817755627024864
2,5,0,24,33,-9.774055632444107
2,5,0,25,29,-9.89059462529292
2,5,0,25,33,-9.876789656178602
2,5,0,26,29,-9.989618705024276
2,5,0,26,32,-9.99404819800781
2,5,0,27,30,-10.116279352908046
2,5,0,27,31,-10.120338580631222
2,5,0,27,32,-10.133523332978614
2,5,0,27,33,-10.17017087855317
2,5,0,28,32,-10.32706934967491
2,5,0,28,33,-10.380989583583302
2,5,0,29,31,-10.493352340209464
2,5,0,30,31,-10.710611619826889
2,5,0,31,31,-10.947967570061692
2,5,0,32,30,-11.089193374873531
2,5,0,33,27,-11.084234681902938
2,5,0,33,28,-11.174285497935879
2,5,0,33,29,-11.259946386607544
2,5,0,34,25,-11.07235473808968
2,5,0,34,26,-11.176605747795993
2,5,0,35,22,-10.92448611274094
2,5,0,35,23,-11.013964276615361
2,5,0,35,24,-11.116926458352118
2,5,0,36,14,-10.436972195675033
2,5,0,36,15,-10.480484044418795
2,5,0,36,16,-10.549277594113905
2,5,0,36,17,-10.609330842917668
2,5,0,36,18,-10.676816824090508
2,5,0,36,19,-10.747355736866632
2,5,0,36,20,-10.82401661066703
2,5,0,36,21,-10.916870983723477
2,5,0,37,14,-10.526735831086679
2,5,0,38,12,-10.504218286004123
2,5,0,38,13,-10.544492186806053
2,5,0,39,11,-10.511878107897346
2,5,0,40,9,-10.484339162166924
2,5,0,40,10,-10.467760268097877
2,5,0,41,7,-10.538622547052322
2,5,0,41,8,-10.518547745325465
2,5,0,42,6,-10.59032996987399
2,5,0,43,5,-10.613771021397627
2,5,0,44,3,-10.571146870248016
2,5,0,44,4,-10.598306113268267
2,6,0,2,46,-8.363508086042998
2,6,0,3,46,-8.361982917013504
2,6,0,4,46,-8.36058706935661
2,6,0,5,45,-8.37590382252434
2,6,0,6,45,-8.36579318263733
2,6,0,7,44,-8.379842217070626
2,6,0,8,43,-8.389351608736389
2,6,0,8,54,-8.210545897816454
