kper,kstp,time,k,i,j,PWq
2,3,4.0,0,38,36,-4.098522448818379
2,3,4.0,0,38,37,-2.3664984119032972
2,4,5.0,0,4,31,-1.44252988816379
2,4,5.0,0,4,32,-0.8753710578859
2,4,5.0,0,5,32,-1.432118884445572
2,4,5.0,0,6,33,-1.2820499867218018
2,4,5.0,0,7,33,-1.57995581171906
2,4,5.0,0,8,33,-2.0224621577461335
2,4,5.0,0,9,33,-2.76482510732086
2,4,5.0,0,10,34,-2.124972736485404
2,4,5.0,0,11,34,-2.4471674082835193
2,4,5.0,0,12,34,-2.781244995618465
2,4,5.0,0,13,34,-3.129939883906161
2,4,5.0,0,14,34,-3.809715293223803
2,4,5.0,0,15,35,-2.4943171602533027
2,4,5.0,0,16,35,-2.657312033986983
2,4,5.0,0,17,35,-2.897466143184033
2,4,5.0,0,18,35,-3.3542586216123027
2,4,5.0,0,19,36,-2.0032308673125385
2,4,5.0,0,20,36,-1.9441439739259607
2,4,5.0,0,21,36,-1.833115193151869
2,4,5.0,0,22,36,-2.078580523098701
2,4,5.0,0,23,37,-1.4825192355693915
2,4,5.0,0,24,37,-1.6834694144763631
2,4,5.0,0,25,37,-1.915816094827285
2,4,5.0,0,26,37,-2.1988714891604815
2,4,5.0,0,27,37,-2.6937775016670926
2,4,5.0,0,28,38,-1.6715985100422728
2,4,5.0,0,29,38,-1.804221268469007
2,4,5.0,0,30,38,-1.9110479553808162
2,4,5.0,0,31,38,-1.9794158550820704
2,4,5.0,0,32,38,-2.0365246770495666
2,4,5.0,0,33,38,-2.128311420226776
2,4,5.0,0,34,38,-2.33993322646144
2,4,5.0,0,35,39,-1.2723412533867133
2,4,5.0,0,36,39,-1.2538755128662586
2,4,5.0,0,37,38,-2.031750960394067
2,4,5.0,0,38,36,-4.102557905406936
2,4,5.0,0,38,37,-2.3705106315427074
2,5,6.0,0,4,31,-1.4667991166725756
2,5,6.0,0,4,32,-0.887746112972593
2,5,6.0,0,5,32,-1.4518847115571134
2,5,6.0,0,6,33,-1.2990093039939552
2,5,6.0,0,7,33,-1.5985134136717534
2,5,6.0,0,8,33,-2.0427781732705625
2,5,6.0,0,9,33,-2.7890076144213936
2,5,6.0,0,10,34,-2.1454066317526213
2,5,6.0,0,11,34,-2.4681163134024473
2,5,6.0,0,12,34,-2.8017894035339737
2,5,6.0,0,13,34,-3.1496730683062992
2,5,6.0,0,14,34,-3.830211565300374
2,5,6.0,0,15,35,-2.510439616331297
2,5,6.0,0,16,35,-2.672489566484046
2,5,6.0,0,17,35,-2.91168110568006
2,5,6.0,0,18,35,-3.3678415440178355
2,5,6.0,0,19,36,-2.013912153699323
2,5,6.0,0,20,36,-1.9531887497522575
2,5,6.0,0,21,36,-1.8401811851322378
2,5,6.0,0,22,36,-2.084498892672727
2,5,6.0,0,23,37,-1.488068610322145
2,5,6.0,0,24,37,-1.6888628473198395
2,5,6.0,0,25,37,-1.9210869498891867
2,5,6.0,0,26,37,-2.2040538202918256
2,5,6.0,0,27,37,-2.6989108171394776
2,5,6.0,0,28,38,-1.6763672061820003
2,5,6.0,0,29,38,-1.808848123485319
2,5,6.0,0,30,38,-1.9155448085956124
2,5,6.0,0,31,38,-1.9837873441499738
2,5,6.0,0,32,38,-2.0407895164971173
2,5,6.0,0,33,38,-2.1325081112069917
2,5,6.0,0,34,38,-2.344111819017371
2,5,6.0,0,35,39,-1.2763586587263624
2,5,6.0,0,36,39,-1.2579136548585907
2,5,6.0,0,37,38,-2.0357804912638997
2,5,6.0,0,38,36,-4.106521188950474
2,5,6.0,0,38,37,-2.3744448947102725
2,6,7.0,0,4,31,-1.4738304149171881
2,6,7.0,0,4,32,-0.884506776609669
2,6,7.0,0,5,32,-1.4551876788256095
2,6,7.0,0,6,33,-1.2995834987074772
2,6,7.0,0,7,33,-1.6009307257205592
2,6,7.0,0,8,33,-2.047242854777437
2,6,7.0,0,9,33,-2.797387671260765
2,6,7.0,0,10,34,-2.15029841286065
2,6,7.0,0,11,34,-2.474028762603382
2,6,7.0,0,12,34,-2.808162486839592
2,6,7.0,0,13,34,-3.156401171799132
2,6,7.0,0,14,34,-3.838793316180812
2,6,7.0,0,15,35,-2.51574546932855
2,6,7.0,0,16,35,-2.6780616375348245
2,6,7.0,0,17,35,-2.917483350559536
2,6,7.0,0,18,35,-3.374301045656239
2,6,7.0,0,19,36,-2.018699196706706
2,6,7.0,0,20,36,-1.957660143873241
2,6,7.0,0,21,36,-1.844044895675232
2,6,7.0,0,22,36,-2.0879795954618032
2,6,7.0,0,23,37,-1.49126198550384
2,6,7.0,0,24,37,-1.6919828538529202
2,6,7.0,0,25,37,-1.9241658993163
2,6,7.0,0,26,37,-2.2071260901208376
2,6,7.0,0,27,37,-2.702025875736126
2,6,7.0,0,28,38,-1.6791913579496835
2,6,7.0,0,29,38,-1.8116104621256284
2,6,7.0,0,30,38,-1.9182569486955785
2,6,7.0,0,31,38,-1.9864536026003847
2,6,7.0,0,32,38,-2.0434048495508357
2,6,7.0,0,33,38,-2.135087620149207
2,6,7.0,0,34,38,-2.346710648577858
2,6,7.0,0,35,39,-1.2788208189718269
2,6,7.0,0,36,39,-1.2604276241777086
2,6,7.0,0,37,38,-2.0383250684972936
2,6,7.0,0,38,36,-4.109031013342467
2,6,7.0,0,38,37,-2.3769201714219825
2,7,8.0,0,4,31,-1.466646516854837
2,7,8.0,0,4,32,-0.8696610646392742
2,7,8.0,0,5,32,-1.4452004082191365
2,7,8.0,0,6,33,-1.2871433199393891
2,7,8.0,0,7,33,-1.5903004807021262
2,7,8.0,0,8,33,-2.0386593053989372
2,7,8.0,0,9,33,-2.792260333872605
2,7,8.0,0,10,34,-2.1421911495139057
2,7,8.0,0,11,34,-2.467241360068499
2,7,8.0,0,12,34,-2.8024911591870136
2,7,8.0,0,13,34,-3.1519845326826044
2,7,8.0,0,14,34,-3.8368920097901764
2,7,8.0,0,15,35,-2.511697577027121
2,7,8.0,0,16,35,-2.675232499674621
2,7,8.0,0,17,35,-2.9158232160726527
2,7,8.0,0,18,35,-3.3742949732400973
2,7,8.0,0,19,36,-2.0181245364757103
2,7,8.0,0,20,36,-1.9578930834515234
2,7,8.0,0,21,36,-1.8448734404041218
2,7,8.0,0,22,36,-2.08911541250432
2,7,8.0,0,23,37,-1.4921925573191572
2,7,8.0,0,24,37,-1.6929171142659811
2,7,8.0,0,25,37,-1.9251334247213023
2,7,8.0,0,26,37,-2.208160317343477
2,7,8.0,0,27,37,-2.7031849401822114
2,7,8.0,0,28,38,-1.6801349612405474
2,7,8.0,0,29,38,-1.812566722997893
2,7,8.0,0,30,38,-1.91923677179782
2,7,8.0,0,31,38,-1.9874609354342603
2,7,8.0,0,32,38,-2.044413596970223
2,7,8.0,0,33,38,-2.1360913787842293
2,7,8.0,0,34,38,-2.34776793958563
2,7,8.0,0,35,39,-1.2797673735131418
2,7,8.0,0,36,39,-1.2614521938728487
2,7,8.0,0,37,38,-2.039416382171357
2,7,8.0,0,38,36,-4.110117612437797
2,7,8.0,0,38,37,-2.3779673285679728
2,8,9.0,0,4,31,-1.5846798096712291
2,8,9.0,0,4,32,-0.9715908685263912
2,8,9.0,0,5,32,-1.5534752251608097
2,8,9.0,0,6,33,-1.3902132945200378
2,8,9.0,0,7,33,-1.6931225584418712
2,8,9.0,0,8,33,-2.141413418106765
2,8,9.0,0,9,33,-2.897194031603078
2,8,9.0,0,10,34,-2.2397678327542963
2,8,9.0,0,11,34,-2.5629299291734355
2,8,9.0,0,12,34,-2.8936900799217824
2,8,9.0,0,13,34,-3.23670618045702
2,8,9.0,0,14,34,-3.9169655860153796
2,8,9.0,0,15,35,-2.5802440241938314
2,8,9.0,0,16,35,-2.737015318894919
2,8,9.0,0,17,35,-2.97077970985535
2,8,9.0,0,18,35,-3.422808539248905
2,8,9.0,0,19,36,-2.0569120149401243
2,8,9.0,0,20,36,-1.9888338501784233
2,8,9.0,0,21,36,-1.867471750028443
2,8,9.0,0,22,36,-2.1071941235364307
2,8,9.0,0,23,37,-1.5093753169253432
2,8,9.0,0,24,37,-1.7095712003997932
2,8,9.0,0,25,37,-1.941296385333132
2,8,9.0,0,26,37,-2.2238746512904655
2,8,9.0,0,27,37,-2.7185228098531127
2,8,9.0,0,28,38,-1.6946255417021732
2,8,9.0,0,29,38,-1.8265474188133908
2,8,9.0,0,30,38,-1.932720151261563
2,8,9.0,0,31,38,-2.0004509656219334
2,8,9.0,0,32,38,-2.0570362722604756
2,8,9.0,0,33,38,-2.1484981976583484
2,8,9.0,0,34,38,-2.360032945026365
2,8,9.0,0,35,39,-1.2916833516492474
2,8,9.0,0,36,39,-1.2732551389255384
2,8,9.0,0,37,38,-2.051092377960476
2,8,9.0,0,38,36,-4.121577614732843
2,8,9.0,0,38,37,-2.389377095100265
2,9,10.0,0,4,31,-1.7238694032647004
2,9,10.0,0,4,32,-1.0852048353120836
2,9,10.0,0,5,32,-1.6795391248708142
2,9,10.0,0,6,33,-1.5098845072157587
2,9,10.0,0,7,33,-1.8136736841536276
2,9,10.0,0,8,33,-2.2630505322214844
2,9,10.0,0,9,33,-3.023633687846484
2,9,10.0,0,10,34,-2.3567166734608236
2,9,10.0,0,11,34,-2.678143762954676
2,9,10.0,0,12,34,-3.0038978157462566
2,9,10.0,0,13,34,-3.3395741668953747
2,9,10.0,0,14,34,-4.0152647569837825
2,9,10.0,0,15,35,-2.664064794260952
2,9,10.0,0,16,35,-2.813013864485299
2,9,10.0,0,17,35,-3.0388955477641844
2,9,10.0,0,18,35,-3.4834749193381356
2,9,10.0,0,19,36,-2.105558727607658
2,9,10.0,0,20,36,-2.0279416375317822
2,9,10.0,0,21,36,-1.896254653123286
2,9,10.0,0,22,36,-2.13030937431634
2,9,10.0,0,23,37,-1.5313497244595382
2,9,10.0,0,24,37,-1.7308774075609747
2,9,10.0,0,25,37,-1.9619822423069948
2,9,10.0,0,26,37,-2.243994308813214
2,9,10.0,0,27,37,-2.7381693510141645
2,9,10.0,0,28,38,-1.7131925964780166
2,9,10.0,0,29,38,-1.8444674536616503
2,9,10.0,0,30,38,-1.950008068046337
2,9,10.0,0,31,38,-2.017110819843115
2,9,10.0,0,32,38,-2.0732281470442864
2,9,10.0,0,33,38,-2.1644150719749575
2,9,10.0,0,34,38,-2.375770173260541
2,9,10.0,0,35,39,-1.3069757256378445
2,9,10.0,0,36,39,-1.2884007950373757
2,9,10.0,0,37,38,-2.0660751750187814
2,9,10.0,0,38,36,-4.1362846866872935
2,9,10.0,0,38,37,-2.404018984678377
2,10,11.0,0,4,31,-1.8429571866445826
2,10,11.0,0,4,32,-1.1724850338075044
2,10,11.0,0,5,32,-1.7844468268645528
2,10,11.0,0,6,33,-1.6073683359102802
2,10,11.0,0,7,33,-1.9137487896751395
2,10,11.0,0,8,33,-2.366012319199683
2,10,11.0,0,9,33,-3.134436742490152
2,10,11.0,0,10,34,-2.4567525938863923
2,10,11.0,0,11,34,-2.777718042855952
2,10,11.0,0,12,34,-3.0998661865177155
2,10,11.0,0,13,34,-3.429976002139483
2,10,11.0,0,14,34,-4.103736259278918
2,10,11.0,0,15,35,-2.737957223030122
2,10,11.0,0,16,35,-2.8807868160144494
2,10,11.0,0,17,35,-3.1004872602411524
2,10,11.0,0,18,35,-3.539521381257032
2,10,11.0,0,19,36,-2.1503352949245453
2,10,11.0,0,20,36,-2.0645296622725056
2,10,11.0,0,21,36,-1.9236900986071177
2,10,11.0,0,22,36,-2.1526517393080056
2,10,11.0,0,23,37,-1.5525258195639182
2,10,11.0,0,24,37,-1.7514333982264745
2,10,11.0,0,25,37,-1.9819745803555335
2,10,11.0,0,26,37,-2.2634879352555686
2,10,11.0,0,27,37,-2.7572838150568515
2,10,11.0,0,28,38,-1.7311946034723533
2,10,11.0,0,29,38,-1.8618691893764634
2,10,11.0,0,30,38,-1.966826488491023
2,10,11.0,0,31,38,-2.03334999125293
2,10,11.0,0,32,38,-2.0890276922012774
2,10,11.0,0,33,38,-2.1799543145561877
2,10,11.0,0,34,38,-2.391167680051506
2,10,11.0,0,35,39,-1.3219043251020395
2,10,11.0,0,36,39,-1.3032197010935143
2,10,11.0,0,37,38,-2.0807716036230275
2,10,11.0,0,38,36,-4.150719167790609
2,10,11.0,0,38,37,-2.418370692809546
2,11,12.0,0,4,31,-1.9402136163577666
2,11,12.0,0,4,32,-1.2349250869798425
2,11,12.0,0,5,32,-1.867158954412048
2,11,12.0,0,6,33,-1.6815864461685806
2,11,12.0,0,7,33,-1.9917755343242334
2,11,12.0,0,8,33,-2.4482524319046775
2,11,12.0,0,9,33,-3.226547749190445
2,11,12.0,0,10,34,-2.537011469445247
2,11,12.0,0,11,34,-2.8586573311520738
2,11,12.0,0,12,34,-3.178598754468851
2,11,12.0,0,13,34,-3.504945894306559
2,11,12.0,0,14,34,-4.1791870878656425
2,11,12.0,0,15,35,-2.799120889904742
2,11,12.0,0,16,35,-2.9376416435276553
2,11,12.0,0,17,35,-3.1529575834057653
2,11,12.0,0,18,35,-3.5885056946189877
2,11,12.0,0,19,36,-2.189150152525116
2,11,12.0,0,20,36,-2.096828876497412
2,11,12.0,0,21,36,-1.9484285336879736
2,11,12.0,0,22,36,-2.173143881846279
2,11,12.0,0,23,37,-1.5718660578944608
2,11,12.0,0,24,37,-1.770234133390531
2,11,12.0,0,25,37,-2.0002984384844993
2,11,12.0,0,26,37,-2.28140925198354
2,11,12.0,0,27,37,-2.774952396730221
2,11,12.0,0,28,38,-1.7477554632867012
2,11,12.0,0,29,38,-1.8779081633860955
2,11,12.0,0,30,38,-1.9823620354701461
2,11,12.0,0,31,38,-2.0483860853951796
2,11,12.0,0,32,38,-2.103675343759072
2,11,12.0,0,33,38,-2.1943701367139212
2,11,12.0,0,34,38,-2.4054940661778375
2,11,12.0,0,35,39,-1.3357512825495164
2,11,12.0,0,36,39,-1.3170032591693932
2,11,12.0,0,37,38,-2.0944880879914507
2,11,12.0,0,38,36,-4.164200984456809
2,11,12.0,0,38,37,-2.431750221054699
2,12,13.0,0,4,31,-2.0372333721649625
2,12,13.0,0,4,32,-1.2949648502619766
2,12,13.0,0,5,32,-1.948498971563481
2,12,13.0,0,6,33,-1.7531807961025265
2,12,13.0,0,7,33,-2.0676648927940278
2,12,13.0,0,8,33,-2.5289414551380105
2,12,13.0,0,9,33,-3.3180753205658107
2,12,13.0,0,10,34,-2.6152243569146094
2,12,13.0,0,11,34,-2.9379723605989057
2,12,13.0,0,12,34,-3.2560548144663244
2,12,13.0,0,13,34,-3.579016858302282
2,12,13.0,0,14,34,-4.25455737000641
2,12,13.0,0,15,35,-2.859182229927029
2,12,13.0,0,16,35,-2.993773802167226
2,12,13.0,0,17,35,-3.2050613723358765
2,12,13.0,0,18,35,-3.6377195139817218
2,12,13.0,0,19,36,-2.2278669922553007
2,12,13.0,0,20,36,-2.129294734712417
2,12,13.0,0,21,36,-1.973535386941201
2,12,13.0,0,22,36,-2.1941333131998633
2,12,13.0,0,23,37,-1.5916228696237624
2,12,13.0,0,24,37,-1.7894558379932803
2,12,13.0,0,25,37,-2.0190529640809345
2,12,13.0,0,26,37,-2.299780394346037
2,12,13.0,0,27,37,-2.793123390194289
2,12,13.0,0,28,38,-1.7647379411322959
2,12,13.0,0,29,38,-1.8943721958696003
2,12,13.0,0,30,38,-1.9983272986484337
2,12,13.0,0,31,38,-2.0638564115416855
2,12,13.0,0,32,38,-2.11875610868805
2,12,13.0,0,33,38,-2.2092182591962803
2,12,13.0,0,34,38,-2.4202775222157307
2,12,13.0,0,35,39,-1.3500126432808024
2,12,13.0,0,36,39,-1.3312173572295158
2,12,13.0,0,37,38,-2.108663598050068
2,12,13.0,0,38,36,-4.178139681115116
2,12,13.0,0,38,37,-2.4455648211628045
2,13,14.0,0,4,31,-2.0134341395051933
2,13,14.0,0,4,32,-1.2427365014708585
2,13,14.0,0,5,32,-1.9149359543336004
2,13,14.0,0,6,33,-1.7117487731234746
2,13,14.0,0,7,33,-2.0325559062445677
2,13,14.0,0,8,33,-2.5008231990560716
2,13,14.0,0,9,33,-3.3019316876244034
2,13,14.0,0,10,34,-2.5890615443020124
2,13,14.0,0,11,34,-2.9162236559376993
2,13,14.0,0,12,34,-3.238137225929563
2,13,14.0,0,13,34,-3.5654718639148086
2,13,14.0,0,14,34,-4.249570897656184
2,13,14.0,0,15,35,-2.847253613605176
2,13,14.0,0,16,35,-2.9859359963551526
2,13,14.0,0,17,35,-3.2011963175139897
2,13,14.0,0,18,35,-3.6392786523174436
2,13,14.0,0,19,36,-2.2275309007923028
2,13,14.0,0,20,36,-2.13140447291174
2,13,14.0,0,21,36,-1.9772688288254017
2,13,14.0,0,22,36,-2.1986778567031493
2,13,14.0,0,23,37,-1.5955330247032364
2,13,14.0,0,24,37,-1.7933688618855967
2,13,14.0,0,25,37,-2.0230304697586163
2,13,14.0,0,26,37,-2.3039058450005925
2,13,14.0,0,27,37,-2.7976095853782468
2,13,14.0,0,28,38,-1.768577468953623
2,13,14.0,0,29,38,-1.8982190661741214
2,13,14.0,0,30,38,-2.0021995780350323
2,13,14.0,0,31,38,-2.0677573500970183
2,13,14.0,0,32,38,-2.122635166911433
2,13,14.0,0,33,38,-2.2130762642468014
2,13,14.0,0,34,38,-2.424297120195103
2,13,14.0,0,35,39,-1.3536998216851153
2,13,14.0,0,36,39,-1.3350607390228326
2,13,14.0,0,37,38,-2.11269933179884
2,13,14.0,0,38,36,-4.182148497695181
2,13,14.0,0,38,37,-2.449431594103732
2,14,15.0,0,4,31,-1.963782838822965
2,14,15.0,0,4,32,-1.1745210434202136
2,14,15.0,0,5,32,-1.8583204021642814
2,14,15.0,0,6,33,-1.6480475798142606
2,14,15.0,0,7,33,-1.9741974079606734
2,14,15.0,0,8,33,-2.448546635635637
2,14,15.0,0,9,33,-3.258973386121056
2,14,15.0,0,10,34,-2.537716213741703
2,14,15.0,0,11,34,-2.869443561676519
2,14,15.0,0,12,34,-3.196181184697764
2,14,15.0,0,13,34,-3.529318072198919
2,14,15.0,0,14,34,-4.2224289664088985
2,14,15.0,0,15,35,-2.8158809329986525
2,14,15.0,0,16,35,-2.9602845818577066
2,14,15.0,0,17,35,-3.1811267872103883
2,14,15.0,0,18,35,-3.626354015978137
2,14,15.0,0,19,36,-2.2150678364856304
2,14,15.0,0,20,36,-2.12368237948796
2,14,15.0,0,21,36,-1.973770007446987
2,14,15.0,0,22,36,-2.1975531003462834
2,14,15.0,0,23,37,-1.5939688329667803
2,14,15.0,0,24,37,-1.7919888640866404
2,14,15.0,0,25,37,-2.021886071416084
2,14,15.0,0,26,37,-2.3030771035085635
2,14,15.0,0,27,37,-2.7973327712502254
2,14,15.0,0,28,38,-1.7678352184414479
2,14,15.0,0,29,38,-1.8976596929407918
2,14,15.0,0,30,38,-2.0018382514036617
2,14,15.0,0,31,38,-2.067596580218993
2,14,15.0,0,32,38,-2.122576665254428
2,14,15.0,0,33,38,-2.2130710988449174
2,14,15.0,0,34,38,-2.4245370812332325
2,14,15.0,0,35,39,-1.3536681390418863
2,14,15.0,0,36,39,-1.335243659958568
2,14,15.0,0,37,38,-2.1131632877217825
2,14,15.0,0,38,36,-4.1826584539896565
2,14,15.0,0,38,37,-2.4497841604512907
2,15,16.0,0,4,31,-1.9142551802958678
2,15,16.0,0,4,32,-1.114592333596761
2,15,16.0,0,5,32,-1.8033806057202355
2,15,16.0,0,6,33,-1.5871581850003054
2,15,16.0,0,7,33,-1.9172038946229577
2,15,16.0,0,8,33,-2.3961913146303573
2,15,16.0,0,9,33,-3.212781090448516
2,15,16.0,0,10,34,-2.484720469874503
2,15,16.0,0,11,34,-2.8203459265661195
2,15,16.0,0,12,34,-3.1516172623396415
2,15,16.0,0,13,34,-3.490242747267132
2,15,16.0,0,14,34,-4.190972151048754
2,15,16.0,0,15,35,-2.7813913027288777
2,15,16.0,0,16,35,-2.9313062704019615
2,15,16.0,0,17,35,-3.1575156125450974
2,15,16.0,0,18,35,-3.6096008407278077
2,15,16.0,0,19,36,-2.199249884954938
2,15,16.0,0,20,36,-2.112899163612852
2,15,16.0,0,21,36,-1.9677481569785655
2,15,16.0,0,22,36,-2.1943486060317525
2,15,16.0,0,23,37,-1.590389403726327
2,15,16.0,0,24,37,-1.788656588194847
2,15,16.0,0,25,37,-2.018841004233323
2,15,16.0,0,26,37,-2.3003949791382254
2,15,16.0,0,27,37,-2.7952670991229738
2,15,16.0,0,28,38,-1.7653683140322016
2,15,16.0,0,29,38,-1.8954348319939527
2,15,16.0,0,30,38,-1.9998670453174867
2,15,16.0,0,31,38,-2.0658807300949213
2,15,16.0,0,32,38,-2.1210059645518022
2,15,16.0,0,33,38,-2.2115822389225777
2,15,16.0,0,34,38,-2.4233274406252363
2,15,16.0,0,35,39,-1.3522061059582136
2,15,16.0,0,36,39,-1.3340066120700378
2,15,16.0,0,37,38,-2.112246746205237
