0,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66
1,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66
2,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336,7.658583333333336
3,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337,7.657333333333337
4,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335,7.655133333333335
5,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335,7.653733333333335
6,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335,7.652333333333335
7,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335,7.6513333333333335
8,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335,7.650733333333335
9,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333,7.647133333333333
