,0,1,2,sidx,idx_strs,pargp3,parval1_3,3
0,7,0,59,"(7, 0, 59)",idx0:7_idx1:0_idx2:59,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
1,7,0,60,"(7, 0, 60)",idx0:7_idx1:0_idx2:60,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
2,7,0,61,"(7, 0, 61)",idx0:7_idx1:0_idx2:61,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
3,7,0,62,"(7, 0, 62)",idx0:7_idx1:0_idx2:62,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
4,7,0,63,"(7, 0, 63)",idx0:7_idx1:0_idx2:63,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
5,7,0,64,"(7, 0, 64)",idx0:7_idx1:0_idx2:64,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
6,7,0,65,"(7, 0, 65)",idx0:7_idx1:0_idx2:65,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
7,7,0,66,"(7, 0, 66)",idx0:7_idx1:0_idx2:66,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
8,7,0,67,"(7, 0, 67)",idx0:7_idx1:0_idx2:67,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
9,7,0,68,"(7, 0, 68)",idx0:7_idx1:0_idx2:68,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
10,7,0,69,"(7, 0, 69)",idx0:7_idx1:0_idx2:69,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
11,7,0,70,"(7, 0, 70)",idx0:7_idx1:0_idx2:70,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
12,7,0,71,"(7, 0, 71)",idx0:7_idx1:0_idx2:71,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
13,7,0,72,"(7, 0, 72)",idx0:7_idx1:0_idx2:72,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
14,7,0,73,"(7, 0, 73)",idx0:7_idx1:0_idx2:73,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
15,7,0,74,"(7, 0, 74)",idx0:7_idx1:0_idx2:74,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
16,7,0,75,"(7, 0, 75)",idx0:7_idx1:0_idx2:75,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
17,7,0,76,"(7, 0, 76)",idx0:7_idx1:0_idx2:76,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
18,7,0,77,"(7, 0, 77)",idx0:7_idx1:0_idx2:77,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
19,7,0,78,"(7, 0, 78)",idx0:7_idx1:0_idx2:78,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
20,7,0,79,"(7, 0, 79)",idx0:7_idx1:0_idx2:79,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
21,7,0,80,"(7, 0, 80)",idx0:7_idx1:0_idx2:80,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
22,7,0,81,"(7, 0, 81)",idx0:7_idx1:0_idx2:81,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
23,7,1,58,"(7, 1, 58)",idx0:7_idx1:1_idx2:58,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
24,7,1,59,"(7, 1, 59)",idx0:7_idx1:1_idx2:59,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
25,7,1,60,"(7, 1, 60)",idx0:7_idx1:1_idx2:60,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
26,7,1,61,"(7, 1, 61)",idx0:7_idx1:1_idx2:61,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
27,7,1,62,"(7, 1, 62)",idx0:7_idx1:1_idx2:62,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
28,7,1,63,"(7, 1, 63)",idx0:7_idx1:1_idx2:63,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
29,7,1,64,"(7, 1, 64)",idx0:7_idx1:1_idx2:64,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
30,7,1,65,"(7, 1, 65)",idx0:7_idx1:1_idx2:65,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
31,7,1,66,"(7, 1, 66)",idx0:7_idx1:1_idx2:66,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
32,7,1,67,"(7, 1, 67)",idx0:7_idx1:1_idx2:67,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
33,7,1,68,"(7, 1, 68)",idx0:7_idx1:1_idx2:68,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
34,7,1,69,"(7, 1, 69)",idx0:7_idx1:1_idx2:69,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
35,7,1,70,"(7, 1, 70)",idx0:7_idx1:1_idx2:70,chd_conf_headcn,0.0,0.0000000000000000000000000000000000000000000000000000000e+00
