,0,1,2,sidx,idx_strs,pargp3,parval1_3,3
0,0,40,108,"(0, 40, 108)",idx0:0_idx1:40_idx2:108,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
1,0,41,107,"(0, 41, 107)",idx0:0_idx1:41_idx2:107,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
2,0,42,107,"(0, 42, 107)",idx0:0_idx1:42_idx2:107,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
3,0,43,107,"(0, 43, 107)",idx0:0_idx1:43_idx2:107,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
4,0,44,106,"(0, 44, 106)",idx0:0_idx1:44_idx2:106,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
5,0,45,106,"(0, 45, 106)",idx0:0_idx1:45_idx2:106,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
6,0,46,105,"(0, 46, 105)",idx0:0_idx1:46_idx2:105,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
7,0,47,105,"(0, 47, 105)",idx0:0_idx1:47_idx2:105,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
8,0,48,104,"(0, 48, 104)",idx0:0_idx1:48_idx2:104,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
9,0,49,104,"(0, 49, 104)",idx0:0_idx1:49_idx2:104,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
10,0,50,103,"(0, 50, 103)",idx0:0_idx1:50_idx2:103,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
11,0,51,103,"(0, 51, 103)",idx0:0_idx1:51_idx2:103,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
12,0,52,102,"(0, 52, 102)",idx0:0_idx1:52_idx2:102,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
13,0,53,102,"(0, 53, 102)",idx0:0_idx1:53_idx2:102,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
14,0,54,101,"(0, 54, 101)",idx0:0_idx1:54_idx2:101,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
15,0,55,101,"(0, 55, 101)",idx0:0_idx1:55_idx2:101,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
16,0,56,101,"(0, 56, 101)",idx0:0_idx1:56_idx2:101,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
17,0,57,100,"(0, 57, 100)",idx0:0_idx1:57_idx2:100,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
18,0,58,100,"(0, 58, 100)",idx0:0_idx1:58_idx2:100,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
19,0,59,100,"(0, 59, 100)",idx0:0_idx1:59_idx2:100,chd_pw_headgr,0.0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000e+00
20,0,60,99,"(0, 60, 99)",idx0:0_idx1:60_idx2:99,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
21,0,61,99,"(0, 61, 99)",idx0:0_idx1:61_idx2:99,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
22,0,62,99,"(0, 62, 99)",idx0:0_idx1:62_idx2:99,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
23,0,63,98,"(0, 63, 98)",idx0:0_idx1:63_idx2:98,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
24,0,64,98,"(0, 64, 98)",idx0:0_idx1:64_idx2:98,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
25,0,65,98,"(0, 65, 98)",idx0:0_idx1:65_idx2:98,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
26,0,66,98,"(0, 66, 98)",idx0:0_idx1:66_idx2:98,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
27,0,67,98,"(0, 67, 98)",idx0:0_idx1:67_idx2:98,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
28,0,68,98,"(0, 68, 98)",idx0:0_idx1:68_idx2:98,chd_pw_headgr,0.0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000e+00
