time,spring,awanui,poukawa,pk4,kper,kstp,pk4-spr-diff,pk4-conf-diff
44.0,7.969886852571828,8.689318834467064,7.8610751957398,7.969886852571828,2,43,-0.577564712571828,3.9543938474281726
45.0,7.968654534187647,8.690578163462375,7.860700184468885,7.968654534187647,2,44,-0.5819059041876473,3.910959505812353
46.0,7.967410910589024,8.691850667087182,7.860325785126142,7.967410910589024,2,45,-0.584510400589024,3.8675364594109762
47.0,7.966175490936639,8.693120732832734,7.859953849470428,7.966175490936639,2,46,-0.5841073009366387,3.8241052090633616
48.0,7.964950965010642,8.694380774615345,7.8595862055144385,7.964950965010642,2,47,-0.5832644050106417,3.7806630749893575
49.0,7.963722988436425,8.69563460841171,7.859222793455521,7.963722988436425,2,48,-0.5846014884364248,3.737224381563575
50.0,7.962494765277502,8.696873517916838,7.858861689559113,7.962494765277502,2,49,-0.5854338252775024,3.6937859347224977
51.0,7.961263247752346,8.698095534310038,7.858502858381962,7.961263247752346,2,50,-0.5867206077523468,3.650350792247653
52.0,7.960024768625598,8.699305392620793,7.858147196774524,7.960024768625598,2,51,-0.5885609686255977,3.606922601374402
53.0,7.958773718744318,8.70051207338545,7.857794036327512,7.958773718744318,2,52,-0.5912581987443177,3.5635069812556814
54.0,9.96711241988534,12.460280241218149,10.259588172242784,9.96711241988534,3,1,-0.32636915988533843,4.032887580114661
55.0,9.966912210300173,12.460108927165397,10.259373579266875,9.966912210300173,4,1,-0.33153259030017246,4.013322159699827
56.0,9.966680264001518,12.459937599577804,10.25911409450525,9.966680264001518,4,2,-0.3364544940015186,3.993788475998482
57.0,9.966417147208595,12.459766253785014,10.258810947375707,9.966417147208595,4,3,-0.34132324720859586,3.974285962791404
58.0,9.966101870228457,12.459594884270027,10.258434551971517,9.966101870228457,4,4,-0.34945558022845624,3.9548356097715427
59.0,9.965733468920586,12.459423484649589,10.257984210925903,9.965733468920586,4,5,-0.3577913489205855,3.9354383810794147
60.0,9.965317731640589,12.45925204776852,10.257468874730435,9.965317731640589,4,6,-0.3652910516405896,3.916088488359412
61.0,9.964857360862554,12.459080565745772,10.256892993274292,9.964857360862554,4,7,-0.37242219086255446,3.896783229137446
62.0,9.964364877594845,12.458909030185504,10.256274997377782,9.964364877594845,4,8,-0.37766946759484377,3.8775100824051556
63.0,9.963854061913434,12.458737432411818,10.255634937152738,9.963854061913434,4,9,-0.38082444191343434,3.858255268086566
64.0,9.963313846554303,12.458565763293159,10.254957167164877,9.963313846554303,4,10,-0.38569613655430324,3.8390298434456973
65.0,9.962720808885312,12.458394012859369,10.25420853458365,9.962720808885312,4,11,-0.39419832888531126,3.819857251114689
66.0,9.962088831216466,12.458222170534615,10.25340949874877,9.962088831216466,4,12,-0.40061397121646536,3.8007235987835344
67.0,9.961429142532996,12.458050225329073,10.252576528042676,9.961429142532996,4,13,-0.40533524253299547,3.781617657467004
68.0,9.960738062357137,12.457878165785251,10.251704627820937,9.960738062357137,4,14,-0.4106441623571371,3.7625431076428626
69.0,9.959983987832654,12.457705979459776,10.250748951820096,9.959983987832654,4,15,-0.4208424678326548,3.7435315521673456
70.0,9.959171702569709,12.45753365300464,10.249717064099537,9.959171702569709,4,16,-0.4303635125697092,3.724578207430291
71.0,9.958308376829455,12.457361172289856,10.248619859708686,9.958308376829455,4,17,-0.4388335168294546,3.705675903170544
72.0,9.957390934356614,12.457188522358443,10.247453483473008,9.957390934356614,4,18,-0.44782083435661413,3.6868277156433855
73.0,9.956424019349457,12.457015687509863,10.246225142063713,9.956424019349457,4,19,-0.4561396393494572,3.6680290006505434
74.0,9.955407904680369,12.456842651312108,10.244935722118438,9.955407904680369,4,20,-0.46445685468036935,3.6492794853196315
75.0,9.95436037441498,12.456669396904944,10.243611116847568,9.95436037441498,4,21,-0.47007599441498016,3.63056138558502
76.0,9.953282984675582,12.456495907036292,10.242253782618963,9.953282984675582,4,22,-0.4754747946755824,3.6118731453244184
77.0,9.952179727834194,12.456322164138601,10.240869630757995,9.952179727834194,4,23,-0.48027629783419457,3.593210772165806
78.0,9.951054848264793,12.456148150408824,10.239464874202755,9.951054848264793,4,24,-0.4844371382647932,3.574570021735207
79.0,9.949912532426065,12.455973847886813,10.238045582385364,9.949912532426065,4,25,-0.48796148242606563,3.555946707573934
80.0,9.948752914366294,12.455799238465652,10.236611975751226,9.948752914366294,4,26,-0.4914685343662928,3.5373406956337057
81.0,9.947579815504648,12.455624303961672,10.235169540357443,9.947579815504648,4,27,-0.49439067550464877,3.518748164495353
82.0,9.94639024435947,12.455449026070392,10.233713975108305,9.94639024435947,4,28,-0.4977725343594699,3.50017210564053
83.0,9.94517725569069,12.455273386254847,10.232235369990232,9.94517725569069,4,29,-0.5022262056906897,3.4816194543093104
84.0,9.943934921188891,12.455097365648559,10.230725360886346,9.943934921188891,4,30,-0.5076029211888908,3.4630961588111084
85.0,9.942681674296198,12.45492094536135,10.229210469524476,9.942681674296198,4,31,-0.5101591942961985,3.4445837757038014
86.0,9.941414182391972,12.45474410642591,10.22768586460515,9.941414182391972,4,32,-0.5132250423919711,3.426085637608029
87.0,9.940121783204033,12.454566829621156,10.226136287788428,9.940121783204033,4,33,-0.5179326432040323,3.407612406795968
88.0,9.938804102942898,12.454389095463716,10.224561324922044,9.938804102942898,4,34,-0.522710202942898,3.3891644570571025
89.0,9.937463231405166,12.454210884239792,10.222964083897867,9.937463231405166,4,35,-0.5271788514051661,3.370739698594834
90.0,9.93610245903004,12.454032176057039,10.221349356827806,9.93610245903004,4,36,-0.5311514090300413,3.3523348409699594
91.0,9.934728719840802,12.453852951226942,10.219727094964757,9.934728719840802,4,37,-0.5340633898408012,3.3356812501591975
92.0,9.933344551371636,12.453673190032616,10.21810087260686,9.933344551371636,4,38,-0.5365839813716367,3.319038088628364
93.0,9.931959220075864,12.453492872880144,10.216483844541361,9.931959220075864,4,39,-0.537674840075864,3.3023960899241356
94.0,9.930575414069796,12.453311980341024,10.214879642164806,9.930575414069796,4,40,-0.538338654069797,3.2857525659302045
95.0,9.929189333563874,12.453130493085984,10.213282593989428,9.929189333563874,4,41,-0.5395716235638748,3.269111306436125
96.0,9.927798770457569,12.452948391843279,10.211689358207833,9.927798770457569,4,42,-0.5411334404575694,3.2524745395424315
97.0,9.92640542201882,12.452765657420382,10.210102205949193,9.92640542201882,4,43,-0.5424258020188208,3.235840557981179
98.0,9.925006059920268,12.452582270643358,10.20851635005618,9.925006059920268,4,44,-0.5442053899202683,3.2192125900797315
99.0,9.923597330070312,12.45239821229296,10.206926870134861,9.923597330070312,4,45,-0.5464954900703116,3.2025939899296887
100.0,9.922194317577482,12.45221346334594,10.205355239331086,9.922194317577482,4,46,-0.5464617575774824,3.1859696724225177
101.0,9.920804235172577,12.452028005087406,10.203811479884633,9.920804235172577,4,47,-0.5452996151725777,3.1693324248274237
102.0,9.919423195923152,12.45184181903911,10.20228966225488,9.919423195923152,4,48,-0.5447102459231523,3.1526861340768484
103.0,9.918059499554525,12.451654887088159,10.20080132881026,9.918059499554525,4,49,-0.5428227395545253,3.136022490445475
104.0,9.91671485598259,12.451467191506305,10.199348499906433,9.91671485598259,4,50,-0.5406429259825902,3.119339804017409
105.0,9.915384466706623,12.45127871486019,10.19792388130439,9.915384466706623,4,51,-0.5391715167066238,3.1026428632933776
106.0,9.914059447471033,12.451089439851721,10.196514413960726,9.914059447471033,4,52,-0.539043467471032,3.0859405525289674
