kper,kstp,time,k,i,j,PWq
2,20,21.0,0,31,37,-22.274451671701343
2,20,21.0,0,32,36,-33.73344803116669
2,20,21.0,0,33,36,-17.440147694240608
2,20,21.0,0,34,37,-5.399304433174365
2,20,21.0,0,35,37,-3.17375035978246
2,20,21.0,0,36,37,-2.7146792205789296
2,20,21.0,0,37,37,-1.4726137094846408
2,20,21.0,0,38,37,-1.429121908028165
2,20,21.0,0,39,38,-1.3855767895291393
2,20,21.0,0,40,38,-1.2447352258565658
2,20,21.0,0,41,38,-1.2954916430056258
2,20,21.0,0,42,38,-1.514771279278058
2,20,21.0,0,43,38,-1.6294615386781004
2,20,21.0,0,44,38,-1.7806443822255744
2,20,21.0,0,45,37,1.2504767376042558
2,20,21.0,0,45,38,-1.9166280087731096
2,21,22.0,0,22,40,-79.15969795248674
2,21,22.0,0,23,40,-46.84016380522285
2,21,22.0,0,24,39,-23.53534817471055
2,21,22.0,0,25,39,-25.306629093757756
2,21,22.0,0,26,38,-90.70442318493673
2,21,22.0,0,27,38,-86.16802606668114
2,21,22.0,0,28,38,-6.279159243368667
2,21,22.0,0,29,37,-60.663987731801114
2,21,22.0,0,30,37,-35.877110740007765
2,21,22.0,0,31,37,-22.243752517568225
2,21,22.0,0,32,36,-33.71445652666807
2,21,22.0,0,33,36,-17.42678063481867
2,21,22.0,0,34,37,-5.391573193216544
2,21,22.0,0,35,37,-3.1691815301400794
2,21,22.0,0,36,37,-2.71270825382571
2,21,22.0,0,37,37,-1.4717502504862239
2,21,22.0,0,38,37,-1.4285137874977352
2,21,22.0,0,39,38,-1.3849943037837562
2,21,22.0,0,40,38,-1.244275297709315
2,21,22.0,0,41,38,-1.2951223467346722
2,21,22.0,0,42,38,-1.5144643831950262
2,21,22.0,0,43,38,-1.629211403611297
2,21,22.0,0,44,38,-1.7804452465148195
2,21,22.0,0,45,37,1.250565680106071
2,21,22.0,0,45,38,-1.916448422576341
2,22,23.0,0,22,40,-78.56957422958537
2,22,23.0,0,23,40,-46.48586008248126
2,22,23.0,0,24,39,-23.35666241052197
2,22,23.0,0,25,39,-25.26100037848
2,22,23.0,0,26,38,-90.30153229533278
2,22,23.0,0,27,38,-85.95964900766486
2,22,23.0,0,28,38,-6.24324259573342
2,22,23.0,0,29,37,-60.57795933014876
2,22,23.0,0,30,37,-35.84330929710745
2,22,23.0,0,31,37,-22.22182866267559
2,22,23.0,0,32,36,-33.70283315138761
2,22,23.0,0,33,36,-17.419735733101703
2,22,23.0,0,34,37,-5.387856699734186
2,22,23.0,0,35,37,-3.1674906599409667
2,22,23.0,0,36,37,-2.7125181835210412
2,22,23.0,0,37,37,-1.4720601364579764
2,22,23.0,0,38,37,-1.4289293285637825
2,22,23.0,0,39,38,-1.385397292796334
2,22,23.0,0,40,38,-1.2446958029880975
2,22,23.0,0,41,38,-1.2955499915999766
2,22,23.0,0,42,38,-1.5148922546146082
2,22,23.0,0,43,38,-1.6296338868051876
2,22,23.0,0,44,38,-1.7808565863283334
2,22,23.0,0,45,37,1.2502048596049065
2,22,23.0,0,45,38,-1.916847989527895
2,23,24.0,0,22,40,-77.97701192542574
2,23,24.0,0,23,40,-46.130091174917375
2,23,24.0,0,24,39,-23.177225997168744
2,23,24.0,0,25,39,-25.2123722894367
2,23,24.0,0,26,38,-89.88460973254894
2,23,24.0,0,27,38,-85.73402600956425
2,23,24.0,0,28,38,-6.197738255181889
2,23,24.0,0,29,37,-60.478074972003526
2,23,24.0,0,30,37,-35.80163256068528
2,23,24.0,0,31,37,-22.193425538009137
2,23,24.0,0,32,36,-33.684646774629755
2,23,24.0,0,33,36,-17.407437364818918
2,23,24.0,0,34,37,-5.380510771477361
