Iteration,Group,Pname,Category,Subcategory,Mean,Std,CV,N_Params
0,pg27,s,Other,Other,0.0003314487059001195,0.16581500756614387,50027.35102429739,419
0,pg28,ghbpw1-head-hg,GHB Head,GHB-Poukawa-head,-0.0018893890659706309,0.16365012595745113,-8661.536626040523,25
0,pg29,ghbpw1-head-cn,GHB Head,GHB-Poukawa-head,0.0015421600008601556,0.16769760917089246,10874.203006001802,1
0,pg30,ghbpw3-head-hg,GHB Head,GHB-Poukawa-head,-0.004121205510317741,0.16507504285222088,-4005.503788610962,11
0,pg31,ghbpw3-head-cn,GHB Head,GHB-Poukawa-head,0.0035774076098474723,0.16609289537635696,4642.828368765016,1
0,pg32,s,Other,Other,0.00021545552344306757,0.16669284966145212,77367.63810814968,25
0,pg33,s,Other,Other,-0.0017467419962744685,0.1652538396544794,-9460.68967294199,25
0,pg34,s,Other,Other,-0.002237415638406687,0.1667542616536463,-7452.985435124414,25
0,pg35,s,Other,Other,-0.0014048998085179753,0.16365056950819962,-11648.558033532237,25
0,pg36,ghbspring1-head-hg,GHB Head,GHB-Spring-head,0.0007818041774328433,0.03300961916938932,4222.236222602537,11
0,pg37,ghbspring1-head-cn,GHB Head,GHB-Spring-head,0.001213927823133315,0.03262467492355431,2687.5300410650057,1
0,pg38,ghbspring3-head-hg,GHB Head,GHB-Spring-head,0.0004770554362357669,0.16696928230609195,34999.974766784464,12
0,pg39,ghbspring3-head-cn,GHB Head,GHB-Spring-head,0.007711872970752342,0.16294775875885265,2112.9466133174137,1
0,pg40,s,Other,Other,0.0009462502624285166,0.032609316899680496,3446.16199270475,12
0,pg41,s,Other,Other,-0.000453328802811827,0.03296390736369397,-7271.522823882207,12
0,pg42,s,Other,Other,0.0008044420022713666,0.16343006425250736,20315.95364128894,12
0,pg43,s,Other,Other,0.0005641904870782188,0.16468528410145428,29189.65985305996,12
0,pg44,ghbconf1-head-hg,GHB Head,GHB-Confined-head,-0.0048942150395098845,0.17187431239924805,-3511.7850566790758,1432
0,pg45,ghbconf1-head-cn,GHB Head,GHB-Confined-head,0.0002506010203746021,0.16016154469988358,63910.97069775365,1
0,pg46,ghbconf3-head-hg,GHB Head,GHB-Confined-head,0.009830605904166007,0.17278788504307083,1757.6524451035812,1432
0,pg47,ghbconf3-head-cn,GHB Head,GHB-Confined-head,-0.001761287905421237,0.16968016195442617,-9633.868570388257,1
